,Levitt_alpha,y
NP06889,-0.61141,1
NP08461,1.61863,1
NP06551,0.76253,1
NP08512,3.38,1
NP03756,1.40868,1
NP05838,2.43368,1
NP08586,-1.28814,1
NP11375,-0.43845,1
NP07424,-0.24455,1
NP03768,1.21351,1
NP01068,2.55968,1
NP09919,-0.54546,1
NP06224,0.67047,1
NP09052,-0.85537,1
NP09792,-1.18395,1
NP01969,-1.04422,1
NP06644,-0.17485,1
NP03788,0.18542,1
NP06170,0.48116,1
NP08451,-1.07048,1
NP05195,0.00504,1
NP01253,0.18163,1
NP09764,0.08867,1
NP01794,0.21718,1
NP06199,1.69701,1
NP07027,-0.34783,1
NP05048,-1.1856,1
NP09355,-0.33332,1
NP08569,0.74805,1
NP09948,-1.0066,1
NP01739,1.13632,1
NP06867,2.26756,1
NP02592,0.44215,1
NP07063,-0.9863,1
NP06411,0.07585,1
NP09353,-0.43127,1
NP08422,0.66063,1
NP01963,-0.34685,1
NP06023,2.42648,1
NP01795,-0.05845,1
NP10755,0.67964,1
NP03536,-1.07601,1
NP01357,-0.68601,1
NP10350,0.11263,1
NP04363,-0.36021,1
NP02596,-0.54526,1
NP06954,0.59976,1
NP08265,0.39404,1
NP08542,1.28917,1
NP04817,0.65969,1
NP04755,0.10213,1
NP02645,-0.12749,1
NP08568,-0.01952,1
NP11395,-0.85499,1
NP03089,2.86723,1
NP06055,1.07851,1
NP10256,0.19699,1
NP09683,-0.15967,1
NP07030,-0.29569,1
NP11358,-0.51461,1
NP05020,0.48146,1
NP10383,0.15516,1
NP04756,-0.7001,1
NP00800,0.46578,1
NP08622,0.04921,1
NP07196,-1.15264,1
NP08262,0.73405,1
NP06079,-0.70348,1
NP08454,-0.67105,1
NP01178,2.75408,1
NP05536,-0.17142,1
NP06161,-0.5974,1
NP10819,0.27015,1
NP05843,3.1742,1
NP06165,1.9941,1
NP08458,1.03595,1
NP01784,1.85451,1
NP07687,-0.51012,1
NP09591,0.12306,1
NP09590,1.19058,1
NP06235,2.64425,1
NP06845,0.55638,1
NP09827,-0.60467,1
NP04734,-0.53574,1
NP01409,0.04956,1
NP07493,-0.66619,1
NP09371,2.46135,1
NP05493,-0.02471,1
NP11362,-0.67897,1
NP05043,-1.23882,1
NP01743,0.59759,1
NP06299,-0.43578,1
NP02344,0.58137,1
NP05105,-1.06871,1
NP04050,0.39174,1
NP07210,0.5575,1
NP04353,-0.5657,1
NP07705,-0.60351,1
NP03124,-0.84294,1
NP07094,1.41343,1
NP01809,-0.86986,1
NP02244,3.46567,1
NP11284,-0.35198,1
NP10977,2.27733,1
NP07347,0.69135,1
NP07032,1.54251,1
NP09416,1.64121,1
NP01649,1.94538,1
NP02696,1.9896,1
NP06667,-0.31046,1
NP05106,-1.00314,1
NP02684,-0.40867,1
NP11031,-0.1534,1
NP06690,0.73306,1
NP10594,-0.89288,1
NP09464,0.481,1
NP03784,0.79269,1
NP10358,3.76075,1
NP05104,0.23934,1
NP00353,-0.54419,1
NP05380,-0.48683,1
NP09149,-0.03745,1
NP05486,1.20779,1
NP09475,0.23351,1
NP06548,-0.5726,1
NP07894,1.94079,1
NP06899,0.55529,1
NP06989,1.36589,1
NP01474,-0.72689,1
NP01732,1.50607,1
NP07139,1.12494,1
NP08450,0.25206,1
NP06693,-0.52463,1
NP03802,-0.40837,1
NP08669,0.16334,1
NP09397,4.29439,1
NP02020,-1.00829,1
NP05856,1.60865,1
NP06643,0.33215,1
NP08517,3.19198,1
NP02699,1.45285,1
NP04772,0.18981,1
NP04894,-0.48584,1
NP02000,1.4459,1
NP10786,1.29258,1
NP05756,0.37981,1
NP06348,0.85452,1
NP04175,0.14672,1
NP07451,-0.03994,1
NP04673,-1.07213,1
NP01621,0.07004,1
NP07115,0.72891,1
NP01728,-0.74526,1
NP10827,3.70274,1
NP06945,-0.11817,1
NP04304,-0.43199,1
NP04655,-0.47475,1
NP07907,0.20216,1
NP08251,-0.70951,1
NP08256,0.22731,1
NP08491,-0.25295,1
NP10627,0.98677,1
NP07384,0.67561,1
NP02950,0.74025,1
NP06329,1.31923,1
NP09766,-0.88147,1
NP03418,0.96499,1
NP01193,2.10964,1
NP00954,0.84539,1
NP03522,-0.49736,1
NP01393,-1.02108,1
NP08155,0.56577,1
NP06793,0.57315,1
NP11299,-0.94348,1
NP02846,1.26267,1
NP07240,-0.02233,1
NP06550,1.65239,1
NP02650,-0.58551,1
NP01241,-0.08239,1
NP08994,-0.36353,1
NP04671,-0.93212,1
NP07228,0.6165,1
NP09676,0.69743,1
NP07047,1.88493,1
NP10697,-0.61241,1
NP04795,0.09269,1
NP11300,-1.04745,1
NP04834,-0.21476,1
NP03456,1.05556,1
NP04813,-1.03921,1
NP04667,-0.74873,1
NP03106,-0.39929,1
NP03090,1.569,1
NP05158,-0.9696,1
NP10646,4.51826,1
NP04754,-0.45598,1
NP02521,2.32809,1
NP07906,-0.34814,1
NP01430,-1.04868,1
NP01827,-0.27241,1
NP05207,-0.73911,1
NP05109,-0.42285,1
NP02573,0.11544,1
NP07893,-0.73387,1
NP10031,2.37934,1
NP03832,1.34775,1
NP10352,0.29268,1
NP08259,0.79303,1
NP00939,1.06435,1
NP09866,0.69449,1
NP10273,-0.42751,1
NP07222,2.75231,1
NP10269,1.25795,1
NP07419,0.36965,1
NP05322,-1.23901,1
NP01239,-0.47371,1
NP01256,-0.16195,1
NP00775,-0.03431,1
NP02550,-1.2693,1
NP07286,0.69629,1
NP08656,1.628,1
NP05411,3.19271,1
NP04479,-0.25591,1
NP04765,-0.39264,1
NP01729,1.4965,1
NP10597,-0.41501,1
NP08907,-0.11178,1
NP01041,2.36694,1
NP01050,0.08609,1
NP06648,0.18426,1
NP06333,-1.06387,1
NP06554,-0.04875,1
NP08694,-0.21476,1
NP04355,-1.0069,1
NP11021,-1.00498,1
NP05002,-0.16883,1
NP11073,1.63142,1
NP02669,0.70113,1
NP06890,-0.69044,1
NP11239,-0.30811,1
NP04043,-0.52027,1
NP10148,-0.57631,1
NP11119,-1.07954,1
NP07913,0.02317,1
NP02015,2.42666,1
NP04348,-0.21617,1
NP06173,2.06597,1
NP03455,2.60826,1
NP07654,-0.14767,1
NP07426,-0.6258,1
NP07957,-0.7668,1
NP07944,-0.80591,1
NP06195,-0.066,1
NP11068,1.92075,1
NP11294,-0.44836,1
NP01619,1.03787,1
NP06053,0.37698,1
NP04729,0.32697,1
NP02523,1.87131,1
NP04354,-1.05813,1
NP08862,1.55132,1
NP05751,0.74927,1
NP05765,0.20013,1
NP07320,1.57657,1
NP07442,-1.25107,1
NP04846,0.53814,1
NP05818,1.96938,1
NP07356,-0.42152,1
NP07448,0.38661,1
NP04933,0.1728,1
NP02827,-1.26461,1
NP04057,1.85462,1
NP05694,4.45495,1
NP09360,-0.37904,1
NP09740,-0.22613,1
NP01198,-0.17826,1
NP07343,5.22793,1
NP09002,-1.0071,1
NP02969,1.93706,1
NP04824,-1.10942,1
NP01396,-0.53206,1
NP07148,0.6263,1
NP02543,-0.42362,1
NP04342,-0.40364,1
NP11252,0.55998,1
NP04284,-0.93084,1
NP04250,-1.02275,1
NP07332,0.64512,1
NP08154,0.18592,1
NP04916,-0.81876,1
NP07326,0.17158,1
NP03858,-0.52773,1
NP04851,-0.1741,1
NP03534,-0.26637,1
NP11301,0.06438,1
NP00605,3.21999,1
NP00945,1.69928,1
NP10896,1.81261,1
NP04294,0.43323,1
NP09869,-1.14394,1
NP06877,-0.17105,1
NP04917,-0.35352,1
NP08467,-0.18898,1
NP06326,-0.44711,1
NP00874,0.49866,1
NP07901,-0.04719,1
NP01382,-1.10353,1
NP04367,0.65088,1
NP08163,-0.44806,1
NP04641,-0.03473,1
NP11336,-0.69527,1
NP05758,-0.5388,1
NP07469,-0.88329,1
NP06292,0.66191,1
NP08296,0.89715,1
NP00359,-0.97999,1
NP11156,-1.09043,1
NP06049,0.15842,1
NP11007,0.20746,1
NP04706,-0.42074,1
NP05945,-0.82422,1
NP02005,0.2182,1
NP01490,-0.13505,1
NP02962,-0.44806,1
NP00769,3.10764,1
NP04041,0.23547,1
NP06855,1.22328,1
NP05007,-0.16191,1
NP08783,1.12891,1
NP06941,-0.37672,1
NP04358,-0.62035,1
NP07352,1.97387,1
NP01021,-0.82395,1
NP03518,-0.1852,1
NP01470,-0.6698,1
NP09767,0.75896,1
NP02029,-1.17725,1
NP08668,0.64548,1
NP09772,2.49753,1
NP05502,0.29925,1
NP07246,-0.51623,1
NP01863,1.33594,1
NP07964,-0.13018,1
NP02298,-1.28334,1
NP03193,0.66136,1
NP09156,-0.45117,1
NP02129,1.32532,1
NP11005,-0.27806,1
NP02529,0.33172,1
NP11292,-1.22639,1
NP08543,-0.06397,1
NP09404,3.68778,1
NP06397,1.08258,1
NP09595,2.4364,1
NP04664,-0.52216,1
NP05740,0.48884,1
NP02647,0.00058,1
NP03481,0.4462,1
NP10947,3.47427,1
NP05886,-0.53691,1
NP04648,-1.18737,1
NP07512,4.92481,1
NP06658,-0.82234,1
NP02160,0.99309,1
NP00830,1.93764,1
NP04207,-0.16428,1
NP05087,-0.17101,1
NP07042,1.01125,1
NP08200,-0.12487,1
NP01317,-0.17094,1
NP06115,-0.85422,1
NP04957,0.18945,1
NP09896,0.42884,1
NP07736,-1.01674,1
NP09750,-0.9528,1
NP01319,-0.84713,1
NP11127,-0.19935,1
NP04073,1.55778,1
NP08995,-1.02804,1
NP08152,1.71671,1
NP07360,-0.89602,1
NP07489,-0.77546,1
NP05067,-1.04119,1
NP02702,1.60799,1
NP01539,-0.27505,1
NP01385,-1.05221,1
NP04637,-0.81044,1
NP07182,0.67761,1
NP04691,-0.30115,1
NP11046,1.59503,1
NP09958,-0.81811,1
NP03830,1.03597,1
NP09264,-0.52419,1
NP05182,0.46062,1
NP05436,-1.1849,1
NP09036,0.65532,1
NP07504,0.38587,1
NP06371,-0.62192,1
NP06832,-1.00072,1
NP11160,-1.16196,1
NP06753,0.03628,1
NP10739,2.77526,1
NP07257,0.51154,1
NP08578,-0.49705,1
NP06050,-0.52935,1
NP08466,-0.05059,1
NP07588,-0.35805,1
NP08263,-0.02608,1
NP07195,-0.38521,1
NP05143,-0.39552,1
NP11350,-0.23915,1
NP01296,1.37031,1
NP11244,-0.6597,1
NP08162,-0.63138,1
NP05693,-1.04237,1
NP09438,0.6153,1
NP03131,0.53092,1
NP05434,-0.10658,1
NP01511,2.26778,1
NP01892,0.35049,1
NP07207,0.11013,1
NP06166,-0.4405,1
NP06047,0.57214,1
NP06915,0.64714,1
NP08468,-0.53829,1
NP04222,1.80278,1
NP09853,-0.03964,1
NP00356,0.42606,1
NP09957,0.16784,1
NP04792,-0.22805,1
NP07456,-0.01564,1
NP06186,-0.65386,1
NP08449,0.68266,1
NP08055,0.8503,1
NP11374,-1.07895,1
NP06683,0.14723,1
NP06318,-1.00188,1
NP07739,0.56425,1
NP03687,1.42703,1
NP01410,-1.088,1
NP08504,-0.85019,1
NP02524,0.02116,1
NP07020,1.63204,1
NP07525,2.47492,1
NP04020,-0.20183,1
NP08082,0.04145,1
NP06874,-1.21784,1
NP00712,0.70249,1
NP03837,0.93775,1
NP05696,-0.40602,1
NP10730,-1.12381,1
NP06897,-0.02215,1
NP05173,0.49025,1
NP07471,2.38246,1
NP01347,-0.94651,1
NP07308,1.34537,1
NP01810,0.02886,1
NP07008,-1.16401,1
NP08576,1.36627,1
NP08541,1.11348,1
NP05134,0.50896,1
NP06046,-0.86733,1
NP04745,-0.95094,1
NP06888,0.32508,1
NP05162,-0.97403,1
NP01398,-0.56411,1
NP00606,-0.49859,1
NP00664,1.49382,1
NP02159,-0.39537,1
NP05381,1.45124,1
NP02783,-0.776,1
NP04374,1.83842,1
NP06567,1.47209,1
NP08811,-0.27809,1
NP01544,-0.62638,1
NP01961,-0.58661,1
NP01209,0.26854,1
NP09872,-0.30364,1
NP01424,0.54602,1
NP01418,0.17684,1
NP08496,0.8153,1
NP09799,-0.23889,1
NP07353,-1.07885,1
NP07428,0.38805,1
NP09338,0.9963,1
NP01786,-0.59522,1
NP04878,0.11324,1
NP08332,-0.25805,1
NP10785,0.81754,1
NP09246,0.27559,1
NP04639,-1.1798,1
NP00887,2.5251,1
NP02484,-0.9205,1
NP07205,-0.25367,1
NP08962,-0.83273,1
NP04959,-0.77451,1
NP07334,-0.42263,1
NP01722,0.73644,1
NP04771,-1.17474,1
NP01471,-0.79262,1
NP06747,-0.40398,1
NP05144,1.40096,1
NP05086,0.49469,1
NP03421,0.21326,1
NP08619,0.28077,1
NP07245,-0.06632,1
NP11328,-0.82952,1
NP04796,0.41818,1
NP01758,-0.63526,1
NP06868,-0.53527,1
NP02031,1.78379,1
NP06105,1.53846,1
NP08474,1.54608,1
NP08837,-0.37468,1
NP06613,0.44758,1
NP07287,0.89259,1
NP03423,-0.58354,1
NP00599,-0.02738,1
NP07330,0.60444,1
NP01879,0.23181,1
NP06176,-0.59005,1
NP00281,0.5784,1
NP07600,-0.97953,1
NP07948,-0.7819,1
NP06662,0.28857,1
NP01720,2.18227,1
NP02232,1.43813,1
NP05941,0.67619,1
NP09380,-0.79894,1
NP09368,4.0124,1
NP04720,1.7806,1
NP03234,0.8793,1
NP07480,1.50563,1
NP03533,0.17685,1
NP02067,-0.03657,1
NP07171,-1.27052,1
NP07625,-0.62509,1
NP09863,3.33391,1
NP03695,2.29535,1
NP04292,0.17253,1
NP01428,-0.42629,1
NP10942,2.3803,1
NP07519,2.51422,1
NP07150,-0.63212,1
NP03043,-1.16645,1
NP07256,0.65185,1
NP04468,-0.03514,1
NP03804,0.04394,1
NP06405,-1.24989,1
NP05165,-0.6199,1
NP09028,0.46461,1
NP04404,-0.93519,1
NP08151,0.56163,1
NP09746,0.96604,1
NP05656,-0.2907,1
NP01405,-0.22647,1
NP06222,2.015,1
NP10737,4.64754,1
NP00756,1.5206,1
NP01358,-1.15001,1
NP10626,-0.22078,1
NP07461,0.23841,1
NP02624,2.32,1
NP01342,-0.87817,1
NP04051,2.17041,1
NP02450,0.78935,1
NP07018,-0.71457,1
NP07481,-0.4749,1
NP02443,0.08896,1
NP01526,1.8392,1
NP02690,-0.37631,1
NP05483,-1.00339,1
NP09781,-0.56455,1
NP08476,-0.64272,1
NP04713,0.93826,1
NP07529,3.30761,1
NP02103,-0.60973,1
NP05325,-0.55565,1
NP07120,-0.12059,1
NP04730,1.18782,1
NP01534,-0.75096,1
NP05895,-0.23904,1
NP00338,0.66545,1
NP08408,0.61307,1
NP00780,-0.1624,1
NP09877,0.45772,1
NP08552,-1.01232,1
NP07276,1.0762,1
NP01465,-0.90634,1
NP00910,-0.10129,1
NP07293,2.38936,1
NP04784,-0.357,1
NP02965,-1.09227,1
NP01243,-0.47209,1
NP01978,0.56085,1
NP06978,-1.05004,1
NP04313,0.29213,1
NP01251,0.48319,1
NP03793,0.3138,1
NP07799,0.18466,1
NP06685,0.03775,1
NP07185,-0.28679,1
NP04961,0.79082,1
NP06402,-0.39005,1
NP03591,1.13667,1
NP02013,-0.4658,1
NP04278,-0.82845,1
NP07497,-0.57959,1
NP09330,2.88777,1
NP11302,-0.51178,1
NP05269,0.14611,1
NP07225,-0.95409,1
NP05894,2.178,1
NP03852,0.86876,1
NP06428,-0.49511,1
NP11032,-0.62298,1
NP07001,0.70417,1
NP08247,-1.06815,1
NP09038,-0.97378,1
NP09806,0.41666,1
NP09526,1.02758,1
NP04283,-0.97274,1
NP07598,-0.82191,1
NP04700,2.49119,1
NP10978,1.82749,1
NP04299,0.23638,1
NP07119,-0.69939,1
NP04280,-1.04992,1
NP09642,1.89539,1
NP04938,-0.31644,1
NP11177,-0.70426,1
NP07219,0.71902,1
NP06986,-0.39911,1
NP05908,-1.10107,1
NP08170,-0.688,1
NP07856,1.33174,1
NP06139,2.13991,1
NP07796,0.56217,1
NP05167,-0.64406,1
NP05311,-0.03204,1
NP03254,0.45431,1
NP06891,1.61685,1
NP07379,0.66877,1
NP07248,1.22647,1
NP02900,-0.53682,1
NP07363,0.89645,1
NP10740,0.61327,1
NP07657,-0.72392,1
NP00757,-1.08498,1
NP03033,1.22911,1
NP05883,1.57355,1
NP05221,-0.99926,1
NP09401,3.46492,1
NP06328,1.01702,1
NP00754,0.97949,1
NP06912,1.27201,1
NP08264,-0.46116,1
NP01719,0.40397,1
NP00593,0.83711,1
NP03426,0.63125,1
NP02686,-0.61191,1
NP07083,0.17097,1
NP02792,-0.16214,1
NP05884,3.65665,1
NP09716,0.77311,1
NP03847,0.04229,1
NP09272,0.51138,1
NP09894,-0.69097,1
NP10780,2.74213,1
NP11295,-0.02304,1
NP04094,2.39654,1
NP07341,2.23676,1
NP02829,1.09809,1
NP04932,-0.56759,1
NP11326,-0.75713,1
NP06337,2.33196,1
NP02961,0.39554,1
NP09636,1.7838,1
NP07402,0.86154,1
NP08469,0.19524,1
NP06104,2.0734,1
NP07817,0.26531,1
NP07016,-0.31494,1
NP03849,-0.45149,1
NP04466,0.78302,1
NP05498,1.0542,1
NP02942,-0.50288,1
NP03369,0.72935,1
NP01402,-0.89058,1
NP11327,-0.94785,1
NP01723,1.32209,1
NP09670,-1.05453,1
NP00059,-0.19769,1
NP06717,-0.42544,1
NP10792,4.62448,1
NP03543,2.75304,1
NP01008,0.32904,1
NP05149,0.37559,1
NP00122,2.8432,1
NP05854,-0.0001,1
NP07488,-0.04555,1
NP09985,0.24473,1
NP04373,0.89661,1
NP10895,-0.99755,1
NP09928,0.12999,1
NP01399,-0.86365,1
NP07118,0.29504,1
NP01129,1.37829,1
NP05729,3.65868,1
NP04928,-0.55704,1
NP10704,0.97902,1
NP04986,0.07124,1
NP05528,-0.45603,1
NP06834,-0.43093,1
NP07028,-0.4531,1
NP10355,-0.27893,1
NP04282,-0.21463,1
NP09897,-0.26368,1
NP04148,-0.14303,1
NP04761,-0.15288,1
NP07299,1.71641,1
NP05459,0.5819,1
NP07370,1.79602,1
NP00853,0.67337,1
NP04440,1.34173,1
NP09854,-0.19386,1
NP03569,1.19265,1
NP01804,-0.29101,1
NP11315,0.05156,1
NP07296,-0.22193,1
NP01888,0.76649,1
NP09918,-0.48063,1
NP05192,-0.58659,1
NP06327,3.77214,1
NP03532,0.80363,1
NP11372,-0.54963,1
NP07404,1.06836,1
NP11359,-0.65489,1
NP05682,2.67512,1
NP00809,1.62779,1
NP03949,-1.38009,1
NP07121,1.23155,1
NP06878,0.31865,1
NP07078,3.87053,1
NP09310,-0.70771,1
NP11316,-0.51473,1
NP01896,1.16438,1
NP00791,0.74382,1
NP06944,-0.20885,1
NP07849,3.03883,1
NP01738,-0.20711,1
NP04238,-0.79293,1
NP09296,0.67961,1
NP05093,0.10302,1
NP05832,-0.17166,1
NP04022,-0.59033,1
NP04762,1.05277,1
NP07350,3.32415,1
NP05698,-0.58205,1
NP11152,-1.16968,1
NP04697,2.20859,1
NP04844,-0.2693,1
NP00902,1.37531,1
NP06048,-0.04826,1
NP11298,-0.01816,1
NP07552,-0.25956,1
NP09749,2.27738,1
NP05141,-0.24723,1
NP07427,-0.73131,1
NP00626,0.39054,1
NP04766,-0.07892,1
NP06700,-0.28966,1
NP09203,1.26647,1
NP08539,-0.70088,1
NP00764,-0.01994,1
NP02354,0.72245,1
NP06218,0.94361,1
NP01510,-0.0778,1
NP05240,0.3966,1
NP07142,0.99668,1
NP09054,-1.38332,1
NP06715,-0.58864,1
NP09794,-1.1253,1
NP07566,0.05152,1
NP00025,-0.21743,1
NP05150,0.31533,1
NP03039,0.4921,1
NP10647,-0.13062,1
NP09924,-0.64352,1
NP05124,0.23365,1
NP07476,0.20637,1
NP07304,-0.55617,1
NP05327,-0.39446,1
NP07399,-1.38209,1
NP05200,0.02067,1
NP06141,-0.49542,1
NP04393,-0.63833,1
NP02080,0.63742,1
NP03417,-0.78548,1
NP04996,-1.13504,1
NP06393,0.25889,1
NP09039,-0.56765,1
NP07004,0.82689,1
NP08275,1.53274,1
NP01017,2.04671,1
NP09800,-0.31848,1
NP04967,0.02803,1
NP05524,-0.43635,1
NP05942,0.80203,1
NP02025,-1.25276,1
NP08510,2.21299,1
NP02053,0.55719,1
NP07393,1.27595,1
NP08983,-0.65096,1
NP02045,1.25857,1
NP02193,1.25677,1
NP07319,-0.44339,1
NP04461,0.21201,1
NP08331,0.81845,1
NP09410,0.59703,1
NP03770,1.28246,1
NP09762,0.00834,1
NP08049,-0.06616,1
NP01791,0.08447,1
NP07307,3.11881,1
NP00908,0.26105,1
NP06859,1.1317,1
NP04405,-0.89826,1
NP07636,-0.2406,1
NP05201,0.23876,1
NP07543,-0.5117,1
NP11355,-0.48758,1
NP09954,-0.63583,1
NP01965,-0.58636,1
NP03794,0.18419,1
NP02966,2.77907,1
NP08052,-0.35121,1
NP01154,0.61347,1
NP09707,-0.14872,1
NP07460,1.55663,1
NP05930,-0.80266,1
NP02595,0.02142,1
NP08445,-0.18136,1
NP02486,-0.49438,1
NP11121,0.16994,1
NP04142,1.23345,1
NP11377,-0.13915,1
NP07085,1.83651,1
NP01190,1.12143,1
NP07258,1.18493,1
NP00788,2.42228,1
NP04633,-0.36358,1
NP02295,-0.19428,1
NP09048,-1.18198,1
NP07306,1.77149,1
NP08260,0.63484,1
NP06422,1.00822,1
NP06698,-0.67905,1
NP09037,0.29537,1
NP09729,-0.46523,1
NP08556,-0.46826,1
NP02824,0.17918,1
NP02851,1.32173,1
NP11376,-0.61034,1
NP04793,0.16169,1
NP02968,1.18841,1
NP11333,-0.15177,1
NP07711,-0.94272,1
NP06430,-0.08731,1
NP11324,-0.85047,1
NP07547,0.30268,1
NP02240,-0.35244,1
NP09349,1.23928,1
NP06499,-0.61016,1
NP06092,1.82563,1
NP05914,-0.72869,1
NP11335,-0.90319,1
NP03841,0.92925,1
NP09528,-0.03911,1
NP04481,1.47452,1
NP05281,1.14525,1
NP06716,-0.42786,1
NP03046,1.85331,1
NP11403,0.11718,1
NP05477,-0.32631,1
NP07704,-0.00285,1
NP05180,1.27378,1
NP01182,2.47631,1
NP06679,0.12289,1
NP08918,-0.69859,1
NP08156,0.7931,1
NP07537,1.17758,1
NP10687,1.43857,1
NP04876,-0.93137,1
NP03462,2.16431,1
NP02933,0.00423,1
NP06162,0.71952,1
NP05888,3.03048,1
NP11166,-1.26844,1
NP06191,-0.40484,1
NP06130,-0.21951,1
NP03749,0.63088,1
NP02648,0.05217,1
NP10718,1.36341,1
NP10806,1.63879,1
NP04960,0.39249,1
NP07430,-1.03465,1
NP00026,-0.31542,1
NP10659,1.62512,1
NP09400,1.17652,1
NP10796,-0.50478,1
NP05622,0.87478,1
NP11238,-0.18048,1
NP03178,0.14695,1
NP04900,0.78232,1
NP01325,-1.20516,1
NP00760,0.3173,1
NP07549,0.31129,1
NP10882,-0.06039,1
NP09893,2.28142,1
NP05570,0.63905,1
NP03551,0.26739,1
NP10753,0.52343,1
NP00062,1.69799,1
NP09804,-0.12801,1
NP06702,-0.84206,1
NP05168,-0.84964,1
NP07482,0.64244,1
NP09903,1.21465,1
NP06858,-1.26569,1
NP03210,0.30413,1
NP04366,-0.98304,1
NP05767,-0.09096,1
NP07517,2.05261,1
NP03590,3.62101,1
NP06361,-0.75217,1
NP04189,1.08162,1
NP11341,-0.2836,1
NP06395,0.76109,1
NP01967,-0.71534,1
NP02024,-0.63511,1
NP05122,-1.02653,1
NP01530,-0.05253,1
NP07154,-0.12879,1
NP03483,-0.27576,1
NP01609,0.30223,1
NP02261,0.7814,1
NP06272,0.65764,1
NP01370,-0.00507,1
NP06876,-0.51778,1
NP03571,0.1147,1
NP06992,1.01755,1
NP02823,1.30972,1
NP03798,-0.7307,1
NP04797,-0.03467,1
NP00748,1.67367,1
NP04698,-0.13981,1
NP04382,1.41286,1
NP01926,0.01508,1
NP07235,0.1516,1
NP03410,2.98705,1
NP06917,-1.02764,1
NP04877,-0.31518,1
NP09009,-0.45283,1
NP06745,-0.56455,1
NP07338,-0.14142,1
NP01890,2.34165,1
NP03116,-0.21905,1
NP07627,-0.33247,1
NP03850,0.73783,1
NP09207,3.85045,1
NP07374,0.97536,1
NP11067,1.60066,1
NP00040,-0.73719,1
NP03748,-0.33967,1
NP07070,-1.02078,1
NP07970,-0.67683,1
NP07477,-0.43075,1
NP06340,1.10652,1
NP08627,0.17258,1
NP08707,-0.25996,1
NP04905,-0.84177,1
NP09340,1.59726,1
NP05186,0.70018,1
NP00962,1.16433,1
NP08614,0.50585,1
NP00911,1.26323,1
NP00990,-0.49019,1
NP01188,-0.66219,1
NP03843,2.23439,1
NP09900,-0.61623,1
NP08249,-0.54543,1
NP02263,0.53092,1
NP00919,0.05142,1
NP07473,1.04383,1
NP09342,0.42027,1
NP05108,-0.2805,1
NP04965,-0.34504,1
NP09309,-0.91151,1
NP05820,0.99973,1
NP07582,0.34769,1
NP05030,-0.42226,1
NP06953,0.78272,1
NP07009,-1.12938,1
NP04832,0.69416,1
NP02685,0.12231,1
NP05113,0.09957,1
NP10732,-0.16611,1
NP10373,-0.07841,1
NP05684,-0.0462,1
NP05487,0.5947,1
NP06536,3.42795,1
NP04217,0.73101,1
NP07518,1.07838,1
NP03424,1.60601,1
NP04860,0.1748,1
NP08545,1.08843,1
NP06398,1.37932,1
NP04801,-0.55029,1
NP00925,2.43594,1
NP09898,0.02107,1
NP10943,1.72064,1
NP00014,-0.27266,1
NP08079,-0.42492,1
NP06113,-0.23197,1
NP06355,-0.51957,1
NP04952,-0.84889,1
NP09429,0.24115,1
NP04977,0.09568,1
NP03676,0.51517,1
NP04634,-1.08813,1
NP01567,-0.15762,1
NP01326,0.01126,1
NP06983,-0.36509,1
NP09473,-0.18284,1
NP01677,-0.69026,1
NP06851,-0.4242,1
NP10759,3.16877,1
NP09911,-0.24771,1
NP07049,-0.5809,1
NP04205,-0.15603,1
NP10321,-0.82768,1
NP06153,-0.14717,1
NP07719,2.18674,1
NP08658,0.31633,1
NP04804,0.17433,1
NP06423,0.16268,1
NP01394,0.12979,1
NP10945,1.72489,1
NP04370,0.47637,1
NP04457,-0.26897,1
NP04717,0.86717,1
NP02312,0.6169,1
NP01321,-0.99592,1
NP02461,0.7041,1
NP06699,-0.52876,1
NP06412,0.943,1
NP01016,1.90014,1
NP05091,0.11115,1
NP11309,0.08426,1
NP00890,-0.52215,1
NP07381,2.76929,1
NP11072,3.04031,1
NP04156,-0.57806,1
NP07959,0.85594,1
NP05228,0.74339,1
NP05828,-0.35943,1
NP01661,0.99586,1
NP06621,-0.17962,1
NP06547,0.87821,1
NP00597,1.36901,1
NP01355,-1.37192,1
NP07364,-0.02849,1
NP04243,-0.3004,1
NP05183,1.42322,1
NP05826,-0.39433,1
NP10867,0.92323,1
NP10837,0.81691,1
NP04346,-0.64692,1
NP00871,2.06959,1
NP06538,2.79623,1
NP11245,-0.36588,1
NP02006,-0.51336,1
NP06211,-0.92436,1
NP01515,-0.02644,1
NP02522,1.61007,1
NP09359,-0.52775,1
NP07041,-0.6513,1
NP06936,-0.24846,1
NP06314,1.06325,1
NP07848,0.53727,1
NP07961,2.39912,1
NP00875,3.44135,1
NP01478,0.34332,1
NP06653,-0.71351,1
NP02687,-0.48345,1
NP06125,1.29582,1
NP08140,-0.66298,1
NP04644,-0.57814,1
NP04703,0.27132,1
NP01500,-0.25502,1
NP06705,0.69087,1
NP09434,-0.40832,1
NP06908,1.21286,1
NP05140,0.5063,1
NP06335,1.12347,1
NP07978,0.73317,1
NP03430,0.10938,1
NP06975,0.10386,1
NP05213,0.50251,1
NP06795,-0.94856,1
NP04645,-1.0308,1
NP05692,1.18097,1
NP06856,-1.05623,1
NP00815,1.65326,1
NP06670,0.86335,1
NP01320,-1.05831,1
NP09369,0.18682,1
NP07025,-0.56555,1
NP04455,-0.61597,1
NP07072,-0.38758,1
NP06036,1.56149,1
