,Isoelectric_point,y
NP09683,0.60127,1
NP07030,-0.51407,1
NP11358,0.34889,1
NP05020,-0.05075,1
NP10383,-1.41763,1
NP04756,-0.78364,1
NP00800,1.57779,1
NP08622,1.10166,1
NP07196,1.42582,1
NP08262,0.50692,1
NP06079,1.82175,1
NP08454,0.38528,1
NP01178,0.60532,1
NP05536,-0.21485,1
NP06161,-1.42201,1
NP10819,0.6925,1
NP05843,0.47491,1
NP06165,0.99147,1
NP08458,-1.53793,1
NP01784,0.47491,1
NP07687,0.62082,1
NP09591,1.4858,1
NP09590,0.50524,1
NP06235,-1.6172,1
NP06845,1.03831,1
NP09827,0.35698,1
NP04734,-0.76477,1
NP01409,1.42582,1
NP07493,-1.21739,1
NP09371,1.21791,1
NP05493,1.17411,1
NP11362,0.44947,1
NP05043,-0.15099,1
NP01743,-0.61111,1
NP06299,1.33383,1
NP02344,0.50524,1
NP05105,-1.32379,1
NP04050,1.68022,1
NP07210,-0.19598,1
NP04353,-1.33289,1
NP07705,0.64777,1
NP03124,0.71112,1
NP07094,-0.91,1
NP01809,1.17444,1
NP02244,-0.48172,1
NP11284,0.68678,1
NP10977,1.05887,1
NP07347,0.50524,1
NP07032,0.66361,1
NP09416,0.47491,1
NP01649,1.87566,1
NP02696,-1.36827,1
NP06667,1.43256,1
NP05106,-1.32379,1
NP02684,0.731,1
NP11031,-1.45179,1
NP06690,0.74027,1
NP10594,0.71399,1
NP09464,0.76571,1
NP03784,-1.45925,1
NP10358,0.85265,1
NP05104,-1.28824,1
NP00353,0.41106,1
NP05380,-1.04849,1
NP09149,-0.46184,1
NP05486,1.34832,1
NP09475,-1.54222,1
NP06548,1.82175,1
NP07894,-1.63143,1
NP06899,-1.65056,1
NP06989,1.82175,1
NP01474,-1.17376,1
NP01732,0.50524,1
NP07139,1.32422,1
NP08450,-1.41426,1
NP06693,0.97884,1
NP03802,-1.47163,1
NP08669,0.45301,1
NP09397,1.82175,1
NP02020,-1.43718,1
NP05856,-0.06288,1
NP06643,0.22691,1
NP08517,-0.61111,1
NP02699,-1.36439,1
NP04772,-1.51973,1
NP04894,-1.67221,1
NP02000,-1.60759,1
NP10786,1.87566,1
NP05756,-0.76376,1
NP06348,-0.50329,1
NP04175,0.50389,1
NP07451,1.82175,1
NP04673,0.62739,1
NP01621,0.50389,1
NP07115,1.87566,1
NP01728,-0.61111,1
NP10827,0.78694,1
NP06945,1.82175,1
NP04304,-0.75382,1
NP04655,0.91465,1
NP07907,-1.63346,1
NP08251,-1.16584,1
NP08256,0.41813,1
NP08491,-0.21485,1
NP10627,0.74886,1
NP07384,-0.50329,1
NP02950,0.93486,1
NP06329,-1.02356,1
NP09766,-0.20946,1
NP03418,1.82444,1
NP01193,1.82444,1
NP00954,0.50221,1
NP03522,-0.48172,1
NP01393,-0.9196,1
NP08155,-1.48208,1
NP06793,-1.55376,1
NP11299,0.75316,1
NP02846,1.82175,1
NP07240,-1.41426,1
NP06550,1.82175,1
NP02650,-1.45874,1
NP01241,1.98484,1
NP08994,0.56168,1
NP04671,0.72536,1
NP07228,-1.52933,1
NP09676,0.85265,1
NP07047,0.50692,1
NP10697,0.60237,1
NP04795,-1.3895,1
NP11300,0.72266,1
NP04834,-0.75668,1
NP03456,-1.47003,1
NP04813,-0.20912,1
NP04667,0.65948,1
NP03106,0.85265,1
NP03090,0.83108,1
NP05158,-0.51811,1
NP10646,1.32422,1
NP04754,-1.53708,1
NP02521,0.83108,1
NP07906,-1.60827,1
NP01430,-0.21215,1
NP01827,1.01809,1
NP05207,0.67456,1
NP05109,-0.46083,1
NP02573,1.17988,1
NP07893,1.92957,1
NP10031,-1.54669,1
NP03832,1.65866,1
NP10352,0.91161,1
NP08259,-0.54642,1
NP00939,0.50524,1
NP09866,-0.50329,1
NP10273,0.63514,1
NP07222,-1.36254,1
NP10269,0.78407,1
NP07419,1.57779,1
NP05322,0.81912,1
NP01239,1.98484,1
NP01256,0.47289,1
NP00775,0.50524,1
NP02550,-0.5198,1
NP07286,-1.76908,1
NP08656,1.87701,1
NP05411,-1.5258,1
NP04479,0.81541,1
NP04765,-0.06052,1
NP01729,0.50524,1
NP10597,-0.40624,1
NP08907,1.82175,1
NP01041,0.60532,1
NP01050,0.21309,1
NP06648,0.84414,1
NP06333,0.85265,1
NP06554,0.85265,1
NP08694,1.82444,1
NP04355,-1.27644,1
NP11021,-1.22876,1
NP05002,0.19119,1
NP11073,-0.76477,1
NP02669,1.10166,1
NP06890,0.99147,1
NP11239,-0.16093,1
NP04043,0.93705,1
NP10148,0.85265,1
NP11119,-0.48172,1
NP07913,-1.23053,1
NP02015,-1.50962,1
NP04348,-0.21215,1
NP06173,-1.31806,1
NP03455,0.85265,1
NP07654,-0.76241,1
NP07426,-1.58207,1
NP07957,0.50254,1
NP07944,0.47988,1
NP06195,0.73825,1
NP11068,-0.06355,1
NP11294,0.58097,1
NP01619,0.85265,1
NP06053,0.50389,1
NP04729,-1.27072,1
NP02523,0.60127,1
NP04354,-1.44333,1
NP08862,1.82175,1
NP05751,0.50524,1
NP05765,-0.46353,1
NP07320,-0.20676,1
NP07442,0.85265,1
NP04846,-1.04108,1
NP05818,0.85265,1
NP07356,0.66664,1
NP07448,-0.48172,1
NP04933,-0.06136,1
NP02827,1.82175,1
NP04057,1.65866,1
NP05694,1.37291,1
NP09360,-0.19598,1
NP09740,-0.50329,1
NP01198,1.82444,1
NP07343,-0.50329,1
NP09002,0.56168,1
NP02969,1.87566,1
NP04824,0.46784,1
NP01396,-0.93224,1
NP07148,0.50692,1
NP02543,-1.36827,1
NP04342,-1.34375,1
NP11252,-0.39546,1
NP04284,0.43448,1
NP04250,0.39033,1
NP07332,-1.45874,1
NP08154,-1.51982,1
NP04916,-0.40961,1
NP07326,0.22725,1
NP03858,0.68686,1
NP04851,-0.20963,1
NP03534,0.54854,1
NP11301,0.69815,1
NP00605,0.50692,1
NP00945,0.99147,1
NP10896,1.82175,1
NP04294,0.41881,1
NP09869,1.07993,1
NP06877,-1.0896,1
NP04917,-0.06136,1
NP08467,-1.41426,1
NP06326,-0.46016,1
NP00874,0.85265,1
NP07901,-1.57381,1
NP01382,-0.72433,1
NP04367,0.53759,1
NP08163,-1.71938,1
NP04641,-0.06423,1
NP11336,0.89022,1
NP05758,0.47988,1
NP07469,1.23543,1
NP06292,-1.69377,1
NP08296,-1.41426,1
NP00359,-0.06153,1
NP11156,-1.24443,1
NP06049,-0.15285,1
NP11007,-1.67221,1
NP04706,-1.67221,1
NP05945,-1.4825,1
NP02005,-1.70262,1
NP01490,-0.04898,1
NP02962,-1.32362,1
NP00769,0.47592,1
NP04041,0.93705,1
NP06855,0.99147,1
NP05007,-0.06389,1
NP08783,0.82956,1
NP06941,-0.67581,1
NP04358,-1.30964,1
NP07352,-1.498,1
NP01021,0.79738,1
NP03518,0.83108,1
NP01470,-1.17755,1
NP09767,-1.02356,1
NP02029,-1.15598,1
NP08668,-1.63371,1
NP09772,0.85265,1
NP05502,1.07706,1
NP07246,1.32136,1
NP01863,0.99147,1
NP07964,1.38184,1
NP02298,-0.40624,1
NP03193,1.07976,1
NP09156,-0.20979,1
NP02129,-1.33107,1
NP11005,-1.42184,1
NP02529,1.13906,1
NP11292,0.59786,1
NP08543,-1.41586,1
NP09404,-1.41426,1
NP06397,0.38983,1
NP09595,0.85265,1
NP04664,-0.74472,1
NP05740,0.59015,1
NP02647,1.90666,1
NP03481,-1.25185,1
NP10947,1.42464,1
NP05886,0.66091,1
NP04648,-0.35368,1
NP07512,0.74313,1
NP06658,1.82175,1
NP02160,0.59723,1
NP00830,1.82175,1
NP04207,0.52487,1
NP05087,1.05887,1
NP07042,0.43111,1
NP08200,-1.49918,1
NP01317,-1.36254,1
NP06115,-0.55232,1
NP04957,0.406,1
NP09896,0.9657,1
NP07736,0.50389,1
NP09750,0.85265,1
NP01319,-0.97537,1
NP11127,0.4739,1
NP04073,-0.20676,1
NP08995,0.69074,1
NP08152,0.80682,1
NP07360,0.37483,1
NP07489,0.60355,1
NP05067,-0.28915,1
NP02702,-1.36439,1
NP01539,1.07976,1
NP01385,-0.28864,1
NP04637,-1.12245,1
NP07182,0.64937,1
NP04691,0.50524,1
NP11046,-1.66732,1
NP09958,-1.36245,1
NP03830,1.6317,1
NP09264,-0.19059,1
NP05182,-0.21502,1
NP05436,-1.26398,1
NP09036,0.99147,1
NP07504,-1.47256,1
NP06371,0.38292,1
NP06832,1.26071,1
NP11160,-1.21032,1
NP06753,-0.08815,1
NP10739,1.13906,1
NP07257,0.66361,1
NP08578,0.85265,1
NP06050,-1.57381,1
NP08466,-1.41426,1
NP07588,0.40027,1
NP08263,-1.41426,1
NP07195,1.22617,1
NP05143,0.63379,1
NP11350,-1.19237,1
NP01296,0.85265,1
NP11244,-1.43629,1
NP08162,-1.71938,1
NP05693,0.93705,1
NP09438,-1.39725,1
NP03131,1.24352,1
NP05434,-0.06524,1
NP01511,1.57779,1
NP01892,-1.65654,1
NP07207,-1.53708,1
NP06166,0.99147,1
NP06047,-0.50329,1
NP06915,0.61964,1
NP08468,0.50086,1
NP04222,-1.54264,1
NP09853,-0.75567,1
NP00356,0.42369,1
NP09957,-1.43397,1
NP04792,-0.14543,1
NP07456,1.22229,1
NP06186,0.16676,1
NP08449,-0.20946,1
NP08055,0.60127,1
NP11374,0.61197,1
NP06683,-1.46422,1
NP06318,0.63025,1
NP07739,0.90117,1
NP03687,1.82444,1
NP01410,1.07976,1
NP08504,-0.20676,1
NP02524,0.87404,1
NP07020,1.32422,1
NP07525,1.04101,1
NP04020,-1.3157,1
NP08082,0.41426,1
NP06874,-1.57381,1
NP00712,-1.32362,1
NP03837,1.65866,1
NP05696,1.01809,1
NP10730,-1.82131,1
NP06897,0.48334,1
NP05173,0.08437,1
NP07471,-0.50329,1
NP01347,-1.17451,1
NP07308,0.74313,1
NP01810,0.74027,1
NP07008,0.66361,1
NP08576,0.60532,1
NP08541,0.50389,1
NP05134,0.41426,1
NP06046,0.90117,1
NP04745,-0.21451,1
NP06888,1.87566,1
NP05162,-0.27702,1
NP01398,-1.20551,1
NP00606,0.50406,1
NP00664,0.43128,1
NP02159,-1.36389,1
NP05381,0.21276,1
NP02783,1.32422,1
NP04374,0.6925,1
NP06567,1.82175,1
NP08811,1.82175,1
NP01544,-0.54642,1
NP01961,1.52859,1
NP01209,0.50524,1
NP09872,-1.01698,1
NP01424,0.54129,1
NP01418,-0.50329,1
NP08496,1.37291,1
NP09799,-0.59966,1
NP07353,0.38629,1
NP07428,1.32422,1
NP09338,1.82175,1
NP01786,0.82367,1
NP04878,-0.52014,1
NP08332,-0.19328,1
NP10785,-1.11656,1
NP09246,-0.52485,1
NP04639,-0.60134,1
NP00887,1.57779,1
NP02484,0.18664,1
NP07205,0.74313,1
NP08962,-0.46016,1
NP04959,0.42049,1
NP07334,-0.54642,1
NP01722,1.32136,1
NP04771,-1.19119,1
NP01471,-1.32846,1
NP06747,0.84136,1
NP05144,-1.26448,1
NP05086,0.51804,1
NP03421,1.82175,1
NP08619,1.82175,1
NP07245,1.42582,1
NP11328,0.9804,1
NP04796,-0.06288,1
NP01758,0.85265,1
NP06868,-0.20676,1
NP02031,-1.58156,1
NP06105,-1.25741,1
NP08474,-1.70776,1
NP08837,1.82175,1
NP06613,1.17444,1
NP07287,-1.70776,1
NP03423,1.10166,1
NP00599,0.20871,1
NP07330,-0.56798,1
NP01879,1.87701,1
NP06176,-1.36237,1
NP00281,-0.68659,1
NP07600,0.45958,1
NP07948,-1.54669,1
NP06662,1.24352,1
NP01720,1.17478,1
NP02232,0.50389,1
NP05941,0.90319,1
NP09380,-0.44937,1
NP09368,0.79738,1
NP04720,-0.4669,1
NP03234,1.32136,1
NP07480,-1.4862,1
NP03533,0.36557,1
NP02067,-0.40624,1
NP07171,0.59276,1
NP07625,0.53051,1
NP09863,-1.29397,1
NP03695,1.10166,1
NP04292,-0.21215,1
NP01428,0.38899,1
NP10942,1.82175,1
NP07519,0.74886,1
NP07150,0.55258,1
NP03043,-1.04849,1
NP07256,0.85265,1
NP04468,0.58712,1
NP03804,-0.9848,1
NP06405,-0.20676,1
NP05165,-0.33801,1
NP09028,-1.48275,1
NP04404,-0.9693,1
NP08151,-1.47003,1
NP09746,-1.41426,1
NP05656,-0.5599,1
NP01405,-0.97941,1
NP06222,0.60532,1
NP10737,-0.61111,1
NP00756,-0.19328,1
NP01358,-0.55012,1
NP10626,-1.49791,1
NP07461,0.85265,1
NP02624,1.32136,1
NP01342,-1.29422,1
NP04051,1.65866,1
NP02450,-1.4119,1
NP07018,1.07976,1
NP07481,0.45301,1
NP02443,0.54129,1
NP01526,1.37291,1
NP02690,-0.54642,1
NP05483,-1.31082,1
NP09781,-1.45874,1
NP08476,-1.41426,1
NP04713,-0.06288,1
NP07529,0.80699,1
NP02103,-1.7193,1
NP05325,0.73791,1
NP07120,1.87566,1
NP04730,-1.63346,1
NP01534,1.10166,1
NP05895,1.87566,1
NP00338,1.07976,1
NP08408,-1.41426,1
NP00780,0.81962,1
NP09877,1.07976,1
NP08552,0.64853,1
NP07276,1.82444,1
NP01465,0.44037,1
NP00910,0.62216,1
NP07293,1.87566,1
NP04784,-1.29414,1
NP02965,-1.45874,1
NP01243,-1.51586,1
NP01978,-0.46016,1
NP06978,-1.32851,1
NP04313,0.43245,1
NP01251,-1.44884,1
NP03793,0.80412,1
NP07799,0.50389,1
NP06685,-1.48688,1
NP07185,0.49606,1
NP04961,-0.06187,1
NP06402,-0.54642,1
NP03591,1.32136,1
NP02013,-1.26937,1
NP04278,0.38899,1
NP07497,-1.46767,1
NP09330,0.99147,1
NP11302,0.66504,1
NP05269,-0.61111,1
NP07225,-0.46016,1
NP05894,1.37291,1
NP03852,0.452,1
NP06428,1.13519,1
NP11032,-1.17974,1
NP07001,1.32422,1
NP08247,-1.21436,1
NP09038,0.30879,1
NP09806,1.43256,1
NP09526,1.82444,1
NP04283,0.58594,1
NP07598,-0.43859,1
NP04700,-0.19059,1
NP10978,0.85265,1
NP04299,0.62941,1
NP07119,1.87566,1
NP04280,0.66336,1
NP09642,1.32136,1
NP04938,0.19759,1
NP11177,-1.12768,1
NP07219,0.60127,1
NP06986,0.45065,1
NP05908,0.9598,1
NP08170,-1.52449,1
NP07856,-1.25741,1
NP06139,1.82175,1
NP07796,1.10166,1
NP05167,-0.62325,1
NP05311,1.42582,1
NP03254,-0.50329,1
NP06891,0.50524,1
NP07379,-1.65435,1
NP07248,0.85265,1
NP02900,0.76571,1
NP07363,1.37291,1
NP10740,1.82444,1
NP07657,0.32817,1
NP00757,1.32422,1
NP03033,1.82444,1
NP05883,-1.41426,1
NP05221,-0.40826,1
NP09401,-1.41426,1
NP06328,-1.31806,1
NP00754,0.50524,1
NP06912,-1.44914,1
NP08264,-1.67221,1
NP01719,1.4922,1
NP00593,0.84119,1
NP03426,1.82175,1
NP02686,-0.50329,1
NP07083,-1.498,1
NP02792,1.32422,1
NP05884,0.85265,1
NP09716,-0.46016,1
NP03847,-1.11656,1
NP09272,1.21791,1
NP09894,0.50254,1
NP10780,1.82175,1
NP11295,0.58097,1
NP04094,-1.02356,1
NP07341,-1.47003,1
NP02829,-1.70152,1
NP04932,-1.03366,1
NP11326,0.91145,1
NP06337,-0.20676,1
NP02961,-1.36254,1
NP09636,-0.15285,1
NP07402,-1.57929,1
NP08469,-1.41426,1
NP06104,-1.42201,1
NP07817,1.90666,1
NP07016,0.99147,1
NP03849,-1.57381,1
NP04466,0.81541,1
NP05498,1.8797,1
NP02942,-0.50329,1
NP03369,-1.28807,1
NP01402,0.72831,1
NP11327,0.84818,1
NP01723,1.87566,1
NP09670,-0.48172,1
NP00059,1.25363,1
NP06717,0.61795,1
NP10792,0.60532,1
NP03543,0.75493,1
NP01008,-0.21754,1
NP05149,-1.45057,1
NP00122,-0.19328,1
NP05854,0.67759,1
NP07488,-1.2997,1
NP09985,-1.498,1
NP04373,-0.14206,1
NP10895,1.01776,1
NP09928,-0.99373,1
NP01399,-0.99896,1
NP07118,1.32136,1
NP01129,0.85265,1
NP05729,-1.36254,1
NP04928,-0.06136,1
NP10704,1.42464,1
NP04986,0.17872,1
NP05528,0.47592,1
NP06834,0.87758,1
NP07028,-0.46251,1
NP10355,0.63522,1
NP04282,-0.22833,1
NP09897,1.1506,1
NP04148,-1.32851,1
NP04761,-0.86165,1
NP07299,0.19355,1
NP05459,-1.65654,1
NP07370,1.82175,1
NP00853,0.16861,1
NP04440,1.1576,1
NP09854,-0.99862,1
NP03569,1.87566,1
NP01804,1.15465,1
NP11315,0.68147,1
NP07296,0.21276,1
NP01888,-0.05816,1
NP09918,1.1148,1
NP05192,-0.06288,1
NP06327,-1.51434,1
NP03532,0.37483,1
NP11372,0.6484,1
NP07404,0.93486,1
NP11359,0.34923,1
NP05682,1.82175,1
NP00809,0.85265,1
NP03949,0.72376,1
NP07121,1.32422,1
NP06878,-1.19616,1
NP07078,-1.6776,1
NP09310,-1.02356,1
NP11316,0.60489,1
NP01896,0.47491,1
NP00791,-1.63228,1
NP06944,1.87566,1
NP07849,0.60127,1
NP01738,-0.50329,1
NP04238,0.40129,1
NP09296,1.82175,1
NP05093,-1.6776,1
NP05832,1.3313,1
NP04022,-1.20518,1
NP04762,-1.41443,1
NP07350,-1.36254,1
NP05698,0.67372,1
NP11152,-1.14469,1
NP04697,-0.20676,1
NP04844,-1.42218,1
NP00902,0.85265,1
NP06048,-0.54642,1
NP11298,0.66159,1
NP07552,-1.52411,1
NP09749,0.99147,1
NP05141,-0.37693,1
NP07427,-1.64778,1
NP00626,0.55106,1
NP04766,-1.6776,1
NP06700,0.21646,1
NP09203,-1.49783,1
NP08539,-1.41763,1
NP00764,0.66664,1
NP02354,-0.20676,1
NP06218,-1.32362,1
NP01510,-0.36547,1
NP05240,1.07976,1
NP07142,0.43178,1
NP09054,-0.65273,1
NP06715,0.22152,1
NP09794,-0.19269,1
NP07566,-1.52596,1
NP00025,-0.20676,1
NP05150,0.22657,1
NP03039,0.68913,1
NP10647,-1.51864,1
NP09924,-1.17384,1
NP05124,0.73943,1
NP07476,-1.2569,1
NP07304,-1.63346,1
NP05327,0.9502,1
NP07399,-1.45853,1
NP05200,0.22657,1
NP06141,1.82175,1
NP04393,0.7342,1
NP02080,-1.11673,1
NP03417,1.82444,1
NP04996,-1.36692,1
NP06393,0.59723,1
NP09039,0.61761,1
NP07004,-1.79031,1
NP08275,-1.53708,1
NP01017,0.50524,1
NP09800,-0.37069,1
NP04967,-0.06187,1
NP05524,1.57779,1
NP05942,0.6781,1
NP02025,-1.46851,1
NP08510,-1.498,1
NP02053,0.74886,1
NP07393,1.90801,1
NP08983,0.41712,1
NP02045,-0.75938,1
NP02193,-0.97941,1
NP07319,-1.58156,1
NP04461,0.81541,1
NP08331,-1.41426,1
NP09410,1.87836,1
NP03770,0.41561,1
NP09762,0.59723,1
NP08049,-1.42201,1
NP01791,1.01843,1
NP07307,0.60127,1
NP00908,0.51939,1
NP06859,-0.19328,1
NP04405,-0.22563,1
NP07636,-1.2997,1
NP05201,0.51333,1
NP07543,-1.59858,1
NP11355,-0.95549,1
NP09954,-0.44937,1
NP01965,1.42969,1
NP03794,0.81154,1
NP02966,-1.67221,1
NP08052,-1.58156,1
NP01154,0.85265,1
NP09707,0.85265,1
NP07460,1.49051,1
NP05930,1.90666,1
NP02595,-1.52487,1
NP08445,-1.25033,1
NP02486,0.32041,1
NP11121,0.9603,1
NP04142,-0.20676,1
NP11377,0.07982,1
NP07085,-0.61111,1
NP01190,1.07976,1
NP07258,-1.63143,1
NP00788,0.93486,1
NP04633,-0.06389,1
NP02295,-1.39826,1
NP09048,-0.19193,1
NP07306,0.19742,1
NP08260,-1.57449,1
NP06422,1.82714,1
NP06698,0.2045,1
NP09037,1.42969,1
NP09729,-0.50329,1
NP08556,0.6808,1
NP02824,-1.41426,1
NP02851,1.82175,1
NP11376,0.62671,1
NP04793,-0.8052,1
NP02968,-1.63371,1
NP11333,0.7799,1
NP07711,0.33827,1
NP06430,1.17495,1
NP11324,0.38882,1
NP07547,-1.36237,1
NP02240,-1.54669,1
NP09349,-0.05816,1
NP06499,1.21985,1
NP06092,0.1639,1
NP05914,-0.47945,1
NP11335,0.42521,1
NP03841,1.65866,1
NP09528,-1.47003,1
NP04481,-1.70776,1
NP05281,1.82714,1
NP06716,-0.73242,1
NP03046,0.85265,1
NP11403,0.85568,1
NP05477,1.32119,1
NP07704,0.34586,1
NP05180,0.08724,1
NP01182,0.60532,1
NP06679,-1.46422,1
NP08918,1.82175,1
NP08156,0.50524,1
NP07537,0.73446,1
NP10687,1.87836,1
NP04876,-0.86451,1
NP03462,0.85265,1
NP02933,-0.50329,1
NP06162,0.50524,1
NP05888,-0.19328,1
NP11166,-1.30138,1
NP06191,0.50389,1
NP06130,1.90936,1
NP03749,1.07976,1
NP02648,-1.66732,1
NP10718,0.452,1
NP10806,1.07976,1
NP04960,-0.06322,1
NP07430,0.74886,1
NP00026,0.38393,1
NP10659,-0.19328,1
NP09400,1.87566,1
NP10796,1.82175,1
NP05622,-1.49783,1
NP11238,1.13906,1
NP03178,1.42464,1
NP04900,-0.81868,1
NP01325,-1.26061,1
NP00760,1.87566,1
NP07549,-1.38941,1
NP10882,1.13906,1
NP09893,1.32136,1
NP05570,-0.19328,1
NP03551,1.32136,1
NP10753,1.82444,1
NP00062,1.34832,1
NP09804,-0.41703,1
NP06702,0.51467,1
NP05168,-0.63167,1
NP07482,-0.61111,1
NP09903,1.21791,1
NP06858,0.85265,1
NP03210,1.07976,1
NP04366,-1.36557,1
NP05767,1.00116,1
NP07517,1.04101,1
NP03590,-1.36254,1
NP06361,-1.23432,1
NP04189,0.56446,1
NP11341,-4e-05,1
NP06395,-1.38747,1
NP01967,-1.48102,1
NP02024,-1.38912,1
NP05122,0.25066,1
NP01530,1.33383,1
NP07154,0.38713,1
NP03483,-1.57676,1
NP01609,1.82175,1
NP02261,-1.16946,1
NP06272,1.21791,1
NP01370,-0.20676,1
NP06876,0.73791,1
NP03571,1.82175,1
NP06992,1.87566,1
NP02823,1.33383,1
NP03798,1.65866,1
NP04797,-1.36456,1
NP00748,-1.498,1
NP04698,0.43128,1
NP04382,0.7401,1
NP01926,1.82444,1
NP07235,1.32136,1
NP03410,0.60127,1
NP06917,0.6599,1
NP04877,-0.20963,1
NP09009,-1.6204,1
NP06745,0.90879,1
NP07338,-1.29397,1
NP01890,0.20905,1
NP03116,1.21791,1
NP07627,0.51568,1
NP03850,-1.11656,1
NP09207,0.60127,1
NP07374,1.32422,1
NP11067,-0.06355,1
NP00040,0.01614,1
NP03748,0.53927,1
NP07070,-0.56798,1
NP07970,0.51459,1
NP07477,0.74886,1
NP06340,0.66664,1
NP08627,0.85265,1
NP08707,1.82175,1
NP04905,-1.08286,1
NP09340,1.2319,1
NP05186,0.25976,1
NP00962,0.99147,1
NP08614,0.99147,1
NP00911,0.43414,1
NP00990,0.69326,1
NP01188,0.85265,1
NP03843,1.6317,1
NP09900,0.669,1
NP08249,-1.31486,1
NP02263,-0.41703,1
NP00919,-1.44914,1
NP07473,-0.13937,1
NP09342,-0.54642,1
NP05108,0.44964,1
NP04965,-0.06389,1
NP09309,0.78289,1
NP05820,0.84119,1
NP07582,0.7978,1
NP05030,0.60195,1
NP06953,-1.32362,1
NP07009,0.74313,1
NP04832,-1.498,1
NP02685,-0.50329,1
NP05113,0.5915,1
NP10732,-1.80935,1
NP10373,0.91161,1
NP05684,-0.19328,1
NP05487,1.27065,1
NP06536,0.85265,1
NP04217,-1.02356,1
NP07518,1.33383,1
NP03424,1.82175,1
NP04860,-1.42218,1
NP08545,-1.38941,1
NP06398,0.79738,1
NP04801,-1.19995,1
NP00925,0.85265,1
NP09898,1.1506,1
NP10943,1.82175,1
NP00014,0.50524,1
NP08079,-0.46016,1
NP06113,-0.3835,1
NP06355,0.31848,1
NP04952,-0.06136,1
NP09429,-1.59892,1
NP04977,0.39623,1
NP03676,-1.6776,1
NP04634,-0.74101,1
NP01567,1.37291,1
NP01326,-0.46251,1
NP06983,-0.22294,1
NP09473,0.85265,1
NP01677,0.76596,1
NP06851,1.18691,1
NP10759,0.60532,1
NP09911,-1.36456,1
NP07049,-1.49783,1
NP04205,0.36776,1
NP10321,0.46868,1
NP06153,-1.51105,1
NP07719,-1.36254,1
NP08658,1.82175,1
NP04804,-1.26768,1
NP06423,1.19483,1
NP01394,-0.15403,1
NP10945,1.82175,1
NP04370,1.00327,1
NP04457,1.09155,1
NP04717,-0.4669,1
NP02312,0.50692,1
NP01321,-1.28487,1
NP02461,1.57779,1
NP06699,0.46649,1
NP06412,0.83108,1
NP01016,0.47592,1
NP05091,-1.63143,1
NP11309,0.67793,1
NP00890,0.44863,1
NP07381,1.65866,1
NP11072,-0.06355,1
NP04156,-1.04849,1
NP07959,-0.48172,1
NP05228,1.82444,1
NP05828,-1.48195,1
NP01661,1.32136,1
NP06621,0.60902,1
NP06547,1.82175,1
NP00597,-1.67221,1
NP01355,-1.30323,1
NP07364,1.37291,1
NP04243,-0.16767,1
NP05183,0.26667,1
NP05826,1.07976,1
NP10867,1.87566,1
NP10837,0.97799,1
NP04346,-0.21215,1
NP00871,0.60532,1
NP06538,0.85265,1
NP11245,-1.45428,1
NP02006,-0.69839,1
NP06211,-1.02238,1
NP01515,1.82175,1
NP02522,0.9229,1
NP09359,0.59386,1
NP07041,0.85265,1
NP06936,0.27391,1
NP06314,1.87566,1
NP07848,-1.53708,1
NP07961,1.90666,1
NP00875,1.13906,1
NP01478,-0.80183,1
NP06653,0.55241,1
NP02687,-0.54642,1
NP06125,-1.53793,1
NP08140,0.74886,1
NP04644,-0.14762,1
NP04703,-1.15918,1
NP01500,0.0717,1
NP06705,0.82089,1
NP09434,-1.36347,1
NP06908,-1.53708,1
NP05140,-0.05572,1
NP06335,1.6317,1
NP07978,0.76133,1
NP03430,1.82444,1
NP06975,-0.19059,1
NP05213,1.12154,1
NP06795,-1.44611,1
NP04645,0.17299,1
NP05692,-0.50329,1
NP06856,0.85265,1
NP00815,1.57779,1
NP06670,1.90936,1
NP01320,-0.76073,1
NP09369,0.59723,1
NP07025,0.50301,1
NP04455,0.92139,1
NP07072,-0.56798,1
NP06036,-0.56798,1
NP01811,0.92341,1
NP07125,1.33147,1
NP06052,0.93486,1
NP05001,-1.04108,1
NP07396,1.87566,1
NP11158,-1.34173,1
NP01203,0.41544,1
NP04179,0.99569,1
NP07131,-1.36254,1
NP03588,-0.13937,1
NP00818,1.57779,1
NP09780,-1.4814,1
NP03758,1.04101,1
NP02101,-1.15851,1
NP01493,0.07132,1
NP09633,0.50558,1
NP07960,0.57078,1
NP06188,1.21791,1
NP01131,0.60532,1
NP03546,0.97799,1
NP08456,-1.41426,1
NP03714,1.87566,1
NP02169,0.67406,1
NP03070,-1.66218,1
NP04066,0.72527,1
NP01156,1.82444,1
NP07641,-0.44937,1
NP06325,0.60532,1
NP06875,-0.19059,1
NP06407,-0.20676,1
NP02973,1.32136,1
NP08405,-1.41426,1
NP05114,-0.77555,1
NP07678,0.53051,1
NP01174,1.82175,1
NP05282,0.87404,1
NP06729,0.55208,1
NP03641,1.87566,1
NP08616,1.82444,1
NP05778,1.87566,1
NP06972,-0.50329,1
NP05075,-0.12564,1
NP05132,0.58712,1
NP03422,1.82175,1
NP06786,-1.5258,1
NP04935,-0.06355,1
NP04992,-0.41029,1
NP00950,-1.63362,1
NP01660,1.07976,1
NP08145,1.34259,1
NP02149,-1.36254,1
NP04710,-1.41443,1
NP05119,-0.11325,1
NP09793,-0.59797,1
NP09616,-1.5247,1
NP05935,-0.61111,1
NP08509,-1.57381,1
NP07440,0.85265,1
NP07411,-1.56303,1
NP08229,-1.59892,1
