,Bulkiness,y
NP08512,1.70692,1
NP03756,3.26386,1
NP05838,-0.76467,1
NP08586,1.44069,1
NP11375,-0.57185,1
NP07424,-0.58285,1
NP03768,0.84563,1
NP01068,-0.71317,1
NP09919,0.39753,1
NP06224,-0.86291,1
NP09052,-0.91849,1
NP09792,-1.17839,1
NP01969,-1.03063,1
NP06644,0.1914,1
NP03788,0.34774,1
NP06170,1.24121,1
NP08451,-0.07909,1
NP05195,0.50943,1
NP01253,-1.00444,1
NP09764,0.18299,1
NP01794,0.05813,1
NP06199,3.19349,1
NP07027,-1.29456,1
NP05048,-0.35948,1
NP09355,1.67196,1
NP08569,-0.94703,1
NP09948,1.11901,1
NP01739,1.39818,1
NP06867,1.1052,1
NP02592,0.5463,1
NP07063,0.13622,1
NP06411,0.14973,1
NP09353,-1.09757,1
NP08422,2.42768,1
NP01963,-0.25566,1
NP06023,0.23762,1
NP01795,0.49707,1
NP10755,1.54623,1
NP03536,1.21676,1
NP01357,0.85097,1
NP10350,0.00023,1
NP04363,-0.54122,1
NP02596,0.4244,1
NP06954,1.63113,1
NP08265,1.65794,1
NP08542,0.19911,1
NP04817,-0.44271,1
NP04755,-1.15445,1
NP02645,-0.48354,1
NP08568,-1.0936,1
NP11395,-1.06659,1
NP03089,1.96711,1
NP06055,1.70928,1
NP10256,-1.24969,1
NP09683,0.72725,1
NP07030,-0.98178,1
NP11358,-1.06884,1
NP05020,0.0333,1
NP10383,-0.24581,1
NP04756,-1.02363,1
NP00800,2.94528,1
NP08622,0.56587,1
NP07196,1.00938,1
NP08262,-0.33535,1
NP06079,3.16054,1
NP08454,0.68033,1
NP01178,3.27169,1
NP05536,-0.48452,1
NP06161,1.12315,1
NP10819,0.9358,1
NP05843,0.79345,1
NP06165,1.77615,1
NP08458,1.00525,1
NP01784,1.48918,1
NP07687,-0.61786,1
NP09591,-0.25794,1
NP09590,1.85841,1
NP06235,-0.48418,1
NP06845,1.34377,1
NP09827,0.03924,1
NP04734,-0.6629,1
NP01409,1.03037,1
NP07493,-1.41991,1
NP09371,2.1196,1
NP05493,-1.05261,1
NP11362,-0.92901,1
NP05043,-0.12645,1
NP01743,2.18966,1
NP06299,0.46734,1
NP02344,0.41179,1
NP05105,-0.03121,1
NP04050,1.14356,1
NP07210,0.48243,1
NP04353,-0.22411,1
NP07705,0.43949,1
NP03124,0.60654,1
NP07094,-0.51104,1
NP01809,-0.74425,1
NP02244,3.2985,1
NP11284,-0.18307,1
NP10977,4.24967,1
NP07347,0.50534,1
NP07032,-0.1036,1
NP09416,0.14052,1
NP01649,1.67731,1
NP02696,-0.05044,1
NP06667,1.7316,1
NP05106,-0.26912,1
NP02684,0.20975,1
NP11031,-0.81933,1
NP06690,0.66504,1
NP10594,-0.43292,1
NP09464,0.47928,1
NP03784,0.69467,1
NP10358,-0.48294,1
NP05104,0.13155,1
NP00353,-0.43473,1
NP05380,-0.10834,1
NP09149,-0.86672,1
NP05486,-0.23491,1
NP09475,-0.4686,1
NP06548,-0.04314,1
NP07894,0.45607,1
NP06899,-0.0858,1
NP06989,2.6338,1
NP01474,-0.56292,1
NP01732,1.40345,1
NP07139,0.77109,1
NP08450,0.08001,1
NP06693,0.12886,1
NP03802,-0.7595,1
NP08669,-0.45934,1
NP09397,-0.73121,1
NP02020,-0.32046,1
NP05856,0.4399,1
NP06643,1.66121,1
NP08517,3.10061,1
NP02699,0.38381,1
NP04772,0.06025,1
NP04894,1.38448,1
NP02000,0.09718,1
NP10786,1.13502,1
NP05756,-1.07704,1
NP06348,-1.11296,1
NP04175,-0.88713,1
NP07451,2.3718,1
NP04673,-0.53665,1
NP01621,0.74576,1
NP07115,0.97753,1
NP01728,0.37474,1
NP10827,2.77611,1
NP06945,0.64048,1
NP04304,-0.30118,1
NP04655,-0.47756,1
NP07907,2.07475,1
NP08251,-1.00926,1
NP08256,1.01665,1
NP08491,0.44285,1
NP10627,1.72813,1
NP07384,-0.6388,1
NP02950,0.14988,1
NP06329,-1.26369,1
NP09766,-0.28647,1
NP03418,0.99474,1
NP01193,2.00329,1
NP00954,-0.73696,1
NP03522,-1.03554,1
NP01393,-1.0802,1
NP08155,-0.07856,1
NP06793,0.28115,1
NP11299,-0.83434,1
NP02846,0.62603,1
NP07240,0.85331,1
NP06550,1.81402,1
NP02650,-0.43545,1
NP01241,-0.94062,1
NP08994,0.09123,1
NP04671,-0.59939,1
NP07228,-0.31472,1
NP09676,0.11779,1
NP07047,1.89621,1
NP10697,-0.15603,1
NP04795,0.016,1
NP11300,-0.5542,1
NP04834,0.21682,1
NP03456,-0.27473,1
NP04813,0.12924,1
NP04667,0.1597,1
NP03106,-0.43103,1
NP03090,-0.5314,1
NP05158,-0.3711,1
NP10646,5.77425,1
NP04754,0.0034,1
NP02521,0.73303,1
NP07906,-0.42514,1
NP01430,1.26872,1
NP01827,-0.18194,1
NP05207,0.24003,1
NP05109,-0.52683,1
NP02573,-0.14116,1
NP07893,0.04172,1
NP10031,0.76063,1
NP03832,1.87749,1
NP10352,0.25846,1
NP08259,2.53607,1
NP00939,0.07776,1
NP09866,0.4115,1
NP10273,-1.11038,1
NP07222,1.97491,1
NP10269,-1.10364,1
NP07419,1.5547,1
NP05322,-1.26297,1
NP01239,-0.273,1
NP01256,-0.23265,1
NP00775,0.11189,1
NP02550,-1.02715,1
NP07286,0.00417,1
NP08656,1.53165,1
NP05411,-0.0411,1
NP04479,0.9029,1
NP04765,-0.21757,1
NP01729,2.42072,1
NP10597,-1.05533,1
NP08907,-0.3242,1
NP01041,3.27563,1
NP01050,-0.12364,1
NP06648,1.44916,1
NP06333,-0.91166,1
NP06554,-0.26896,1
NP08694,0.2911,1
NP04355,-0.81566,1
NP11021,-1.05405,1
NP05002,-0.34947,1
NP11073,-0.01007,1
NP02669,0.15266,1
NP06890,0.65211,1
NP11239,0.65383,1
NP04043,1.18398,1
NP10148,-0.85413,1
NP11119,1.13912,1
NP07913,-0.48932,1
NP02015,1.45502,1
NP04348,-0.68338,1
NP06173,2.56957,1
NP03455,2.67464,1
NP07654,-0.12762,1
NP07426,1.12219,1
NP07957,0.25407,1
NP07944,-0.76748,1
NP06195,-0.65844,1
NP11068,1.09172,1
NP11294,-1.09181,1
NP01619,0.3208,1
NP06053,-0.4289,1
NP04729,-0.61673,1
NP02523,-0.53245,1
NP04354,-0.12984,1
NP08862,-0.06316,1
NP05751,0.15676,1
NP05765,-0.71151,1
NP07320,1.55112,1
NP07442,2.30388,1
NP04846,1.43442,1
NP05818,1.2253,1
NP07356,0.96296,1
NP07448,-0.55713,1
NP04933,-0.4272,1
NP02827,-0.22092,1
NP04057,1.70848,1
NP05694,5.98693,1
NP09360,0.2045,1
NP09740,1.41202,1
NP01198,0.12398,1
NP07343,3.33894,1
NP09002,-0.07537,1
NP02969,-0.69425,1
NP04824,0.35554,1
NP01396,-1.13987,1
NP07148,2.67716,1
NP02543,-0.10799,1
NP04342,-0.1842,1
NP11252,0.80283,1
NP04284,-0.57894,1
NP04250,-0.02588,1
NP07332,-0.79648,1
NP08154,-0.69742,1
NP04916,-0.64519,1
NP07326,-0.90288,1
NP03858,-0.61351,1
NP04851,-0.04633,1
NP03534,-0.56459,1
NP11301,-0.82012,1
NP00605,1.0133,1
NP00945,0.86219,1
NP10896,0.40818,1
NP04294,0.60177,1
NP09869,-0.33988,1
NP06877,-0.29426,1
NP04917,0.24487,1
NP08467,0.82027,1
NP06326,-0.41817,1
NP00874,4.72078,1
NP07901,0.35554,1
NP01382,-0.97585,1
NP04367,-0.61659,1
NP08163,-0.36495,1
NP04641,-0.39245,1
NP11336,-0.61397,1
NP05758,-0.73604,1
NP07469,0.08158,1
NP06292,-0.74134,1
NP08296,2.23072,1
NP00359,-0.27167,1
NP11156,-0.62861,1
NP06049,2.21897,1
NP11007,2.89199,1
NP04706,-0.74491,1
NP05945,0.27605,1
NP02005,-0.78422,1
NP01490,-0.46693,1
NP02962,0.86713,1
NP00769,0.8607,1
NP04041,-0.10086,1
NP06855,0.70403,1
NP05007,-0.69352,1
NP08783,-0.72688,1
NP06941,0.85017,1
NP04358,-0.13298,1
NP07352,-0.85992,1
NP01021,0.40944,1
NP03518,0.01845,1
NP01470,-1.00247,1
NP09767,1.99137,1
NP02029,-0.71155,1
NP08668,0.31715,1
NP09772,2.07982,1
NP05502,-0.04384,1
NP07246,-0.85496,1
NP01863,-0.17831,1
NP07964,0.54851,1
NP02298,-0.94251,1
NP03193,-0.28716,1
NP09156,-0.74121,1
NP02129,0.82833,1
NP11005,-0.55036,1
NP02529,-0.95279,1
NP11292,-1.01279,1
NP08543,-0.19545,1
NP09404,0.51093,1
NP06397,0.18442,1
NP09595,1.75361,1
NP04664,-1.30333,1
NP05740,-0.05447,1
NP02647,2.1046,1
NP03481,-0.72748,1
NP10947,3.09304,1
NP05886,-1.12842,1
NP04648,-0.14301,1
NP07512,-0.47478,1
NP06658,0.50902,1
NP02160,-0.07884,1
NP00830,4.40411,1
NP04207,-0.29444,1
NP05087,0.06582,1
NP07042,1.36635,1
NP08200,-1.00079,1
NP01317,0.46434,1
NP06115,-1.03115,1
NP04957,-1.03248,1
NP09896,-0.90981,1
NP07736,0.49306,1
NP09750,0.03008,1
NP01319,-0.86338,1
NP11127,-0.29115,1
NP04073,0.14453,1
NP08995,0.00671,1
NP08152,-0.3017,1
NP07360,-0.24658,1
NP07489,-0.74609,1
NP05067,0.06388,1
NP02702,0.55346,1
NP01539,0.70298,1
NP01385,-0.95429,1
NP04637,0.04201,1
NP07182,1.83702,1
NP04691,-0.67505,1
NP11046,2.86382,1
NP09958,-0.51822,1
NP03830,2.62828,1
NP09264,0.96842,1
NP05182,1.03216,1
NP05436,1.04161,1
NP09036,0.3461,1
NP07504,-0.90152,1
NP06371,-0.86793,1
NP06832,0.02456,1
NP11160,-1.22517,1
NP06753,-0.36892,1
NP10739,2.63383,1
NP07257,0.84174,1
NP08578,0.36316,1
NP06050,-0.25789,1
NP08466,0.36047,1
NP07588,0.5801,1
NP08263,0.47434,1
NP07195,0.88106,1
NP05143,-1.02211,1
NP11350,-0.72232,1
NP01296,0.40645,1
NP11244,-0.79451,1
NP08162,-0.3603,1
NP05693,2.15544,1
NP09438,-0.05322,1
NP03131,0.79946,1
NP05434,-1.21001,1
NP01511,1.77523,1
NP01892,-0.17152,1
NP07207,-0.21327,1
NP06166,0.33873,1
NP06047,-0.30283,1
NP06915,1.75743,1
NP08468,1.29989,1
NP04222,-0.35437,1
NP09853,0.04197,1
NP00356,0.79699,1
NP09957,-1.115,1
NP04792,0.62344,1
NP07456,1.30439,1
NP06186,-0.22743,1
NP08449,0.16907,1
NP08055,1.56393,1
NP11374,-0.32096,1
NP06683,-0.217,1
NP06318,-0.88721,1
NP07739,-0.30646,1
NP03687,0.69119,1
NP01410,1.03847,1
NP08504,1.56329,1
NP02524,-0.8639,1
NP07020,0.02641,1
NP07525,-0.80596,1
NP04020,-0.60228,1
NP08082,0.21698,1
NP06874,-0.30722,1
NP00712,-0.571,1
NP03837,-0.05516,1
NP05696,0.38086,1
NP10730,0.39873,1
NP06897,-0.86661,1
NP05173,0.95483,1
NP07471,-0.08667,1
NP01347,-0.32837,1
NP07308,-1.11933,1
NP01810,0.49685,1
NP07008,0.46907,1
NP08576,0.10009,1
NP08541,-0.34684,1
NP05134,0.18891,1
NP06046,-0.8995,1
NP04745,-0.87726,1
NP06888,0.59144,1
NP05162,-0.19489,1
NP01398,-1.3099,1
NP00606,0.24529,1
NP00664,-0.21436,1
NP02159,-0.98222,1
NP05381,2.15645,1
NP02783,-0.30355,1
NP04374,1.42823,1
NP06567,-0.71076,1
NP08811,2.37769,1
NP01544,-0.82848,1
NP01961,-1.03756,1
NP01209,1.595,1
NP09872,0.21726,1
NP01424,1.71332,1
NP01418,1.93935,1
NP08496,1.52171,1
NP09799,0.33531,1
NP07353,1.0063,1
NP07428,-0.66552,1
NP09338,-0.30567,1
NP01786,-0.27635,1
NP04878,1.13551,1
NP08332,1.9319,1
NP10785,0.69086,1
NP09246,2.29752,1
NP04639,-0.25487,1
NP00887,2.90737,1
NP02484,-0.21066,1
NP07205,0.77157,1
NP08962,-0.10957,1
NP04959,-0.27844,1
NP07334,2.83321,1
NP01722,-0.28575,1
NP04771,-0.22478,1
NP01471,-0.72174,1
NP06747,-0.374,1
NP05144,0.16396,1
NP05086,0.33622,1
NP03421,1.6278,1
NP08619,0.10382,1
NP07245,2.49489,1
NP11328,-1.16486,1
NP04796,-0.22205,1
NP01758,0.47552,1
NP06868,-0.92604,1
NP02031,-0.95979,1
NP06105,0.19792,1
NP08474,3.66593,1
NP08837,-0.2426,1
NP06613,0.76055,1
NP07287,1.37229,1
NP03423,-0.37028,1
NP00599,0.183,1
NP07330,-0.03719,1
NP01879,-0.69301,1
NP06176,-0.89971,1
NP00281,1.70931,1
NP07600,0.10874,1
NP07948,-0.63854,1
NP06662,1.73319,1
NP01720,0.90137,1
NP02232,0.83574,1
NP05941,-0.70066,1
NP09380,0.31098,1
NP09368,-0.48629,1
NP04720,0.23199,1
NP03234,-0.0514,1
NP07480,0.26785,1
NP03533,0.35335,1
NP02067,-0.55441,1
NP07171,0.7202,1
NP07625,-1.01713,1
NP09863,2.72768,1
NP03695,1.72537,1
NP04292,-0.32929,1
NP01428,0.24255,1
NP10942,0.79315,1
NP07519,-0.04816,1
NP07150,-1.09201,1
NP03043,-0.1796,1
NP07256,0.39449,1
NP04468,-0.16228,1
NP03804,0.00154,1
NP06405,-0.97222,1
NP05165,-0.71169,1
NP09028,0.14893,1
NP04404,-0.68597,1
NP08151,-0.64345,1
NP09746,-0.14438,1
NP05656,-0.99431,1
NP01405,2.21377,1
NP06222,2.8607,1
NP10737,3.54481,1
NP00756,-0.1743,1
NP01358,-0.52421,1
NP10626,0.63222,1
NP07461,-0.58772,1
NP02624,-0.78877,1
NP01342,-0.23397,1
NP04051,2.32562,1
NP02450,-1.10191,1
NP07018,1.23927,1
NP07481,-0.77341,1
NP02443,-0.33441,1
NP01526,2.64554,1
NP02690,1.60245,1
NP05483,-0.74587,1
NP09781,-1.21493,1
NP08476,1.52497,1
NP04713,0.45894,1
NP07529,1.82444,1
NP02103,-0.14608,1
NP05325,-1.07614,1
NP07120,1.28668,1
NP04730,1.0634,1
NP01534,0.24671,1
NP05895,0.36458,1
NP00338,0.26801,1
NP08408,1.5642,1
NP00780,-0.04058,1
NP09877,1.87993,1
NP08552,-1.04892,1
NP07276,2.05556,1
NP01465,0.00029,1
NP00910,0.40087,1
NP07293,0.36417,1
NP04784,-1.05569,1
NP02965,-0.29881,1
NP01243,-1.18859,1
NP01978,0.39725,1
NP06978,-0.11122,1
NP04313,0.15013,1
NP01251,-1.07004,1
NP03793,-1.01099,1
NP07799,-0.14946,1
NP06685,-0.01868,1
NP07185,-0.07224,1
NP04961,0.61333,1
NP06402,0.65499,1
NP03591,0.26079,1
NP02013,0.52119,1
NP04278,-0.64935,1
NP07497,1.04524,1
NP09330,2.70151,1
NP11302,-0.40703,1
NP05269,0.34417,1
NP07225,-0.15805,1
NP05894,1.46372,1
NP03852,-0.70827,1
NP06428,0.43589,1
NP11032,-0.41559,1
NP07001,0.36198,1
NP08247,-0.85563,1
NP09038,-0.88629,1
NP09806,1.19386,1
NP09526,1.15164,1
NP04283,-0.53278,1
NP07598,-0.51914,1
NP04700,-0.3504,1
NP10978,1.14981,1
NP04299,-0.16625,1
NP07119,0.27297,1
NP04280,-0.08153,1
NP09642,-0.42938,1
NP04938,-0.09548,1
NP11177,-0.79946,1
NP07219,0.69783,1
NP06986,-0.01741,1
NP05908,-0.76743,1
NP08170,-0.86386,1
NP07856,0.73506,1
NP06139,0.97287,1
NP07796,-0.07909,1
NP05167,-1.25413,1
NP05311,-0.334,1
NP03254,0.26511,1
NP06891,3.56206,1
NP07379,0.31861,1
NP07248,3.05717,1
NP02900,-0.50347,1
NP07363,-0.91605,1
NP10740,1.60593,1
NP07657,-0.19416,1
NP00757,0.18629,1
NP03033,1.30372,1
NP05883,0.80385,1
NP05221,-0.92452,1
NP09401,0.66838,1
NP06328,0.67007,1
NP00754,-0.9933,1
NP06912,0.01526,1
NP08264,0.42017,1
NP01719,-0.26894,1
NP00593,0.16892,1
NP03426,3.22095,1
NP02686,2.66269,1
NP07083,0.83512,1
NP02792,0.51523,1
NP05884,1.22035,1
NP09716,1.58001,1
NP03847,1.74866,1
NP09272,0.55959,1
NP09894,-0.23642,1
NP10780,0.94273,1
NP11295,-0.56109,1
NP04094,-0.70038,1
NP07341,-0.14145,1
NP02829,0.16559,1
NP04932,-0.99069,1
NP11326,-1.11609,1
NP06337,2.54017,1
NP02961,-0.51716,1
NP09636,0.09451,1
NP07402,-0.71169,1
NP08469,0.41492,1
NP06104,1.32769,1
NP07817,-0.32268,1
NP07016,0.24002,1
NP03849,0.56893,1
NP04466,0.61184,1
NP05498,-0.68958,1
NP02942,-1.09727,1
NP03369,0.4066,1
NP01402,-0.49716,1
NP11327,-0.89965,1
NP01723,-0.15306,1
NP09670,0.4568,1
NP00059,0.65349,1
NP06717,-0.04063,1
NP10792,2.27112,1
NP03543,-0.6974,1
NP01008,1.1423,1
NP05149,1.1919,1
NP00122,1.33621,1
NP05854,-1.21663,1
NP07488,-0.29298,1
NP09985,-0.47432,1
NP04373,0.77051,1
NP10895,2.52246,1
NP09928,-0.35488,1
NP01399,0.02312,1
NP07118,-0.39914,1
NP01129,3.64992,1
NP05729,3.89758,1
NP04928,-0.04181,1
NP10704,2.43289,1
NP04986,-0.54681,1
NP05528,-0.08709,1
NP06834,-0.48088,1
NP07028,-0.80677,1
NP10355,-0.80128,1
NP04282,-0.31508,1
NP09897,-1.09025,1
NP04148,0.07929,1
NP04761,-0.04979,1
NP07299,3.51134,1
NP05459,1.40253,1
NP07370,2.43239,1
NP00853,2.09759,1
NP04440,1.01099,1
NP09854,0.02915,1
NP03569,1.35889,1
NP01804,0.05504,1
NP11315,-0.38547,1
NP07296,0.37666,1
NP01888,1.18911,1
NP09918,0.81763,1
NP05192,-1.313,1
NP06327,0.95359,1
NP03532,0.04133,1
NP11372,-0.81171,1
NP07404,-0.11748,1
NP11359,-0.85744,1
NP05682,3.70765,1
NP00809,5.35124,1
NP03949,-0.2911,1
NP07121,0.67789,1
NP06878,-1.05405,1
NP07078,3.71947,1
NP09310,0.51891,1
NP11316,-0.28292,1
NP01896,0.84318,1
NP00791,0.76128,1
NP06944,0.95493,1
NP07849,-0.87133,1
NP01738,0.89098,1
NP04238,-0.91353,1
NP09296,0.35428,1
NP05093,1.01499,1
NP05832,-0.73501,1
NP04022,-0.48398,1
NP04762,0.71391,1
NP07350,-0.40499,1
NP05698,-0.98356,1
NP11152,-0.46704,1
NP04697,0.0662,1
NP04844,1.2779,1
NP00902,-0.90132,1
NP06048,0.84988,1
NP11298,-1.27364,1
NP07552,-0.4824,1
NP09749,1.44973,1
NP05141,-0.68686,1
NP07427,-0.99901,1
NP00626,0.49226,1
NP04766,0.5186,1
NP06700,0.74022,1
NP09203,1.27679,1
NP08539,0.51971,1
NP00764,-0.68869,1
NP02354,0.39705,1
NP06218,1.23965,1
NP01510,-0.89528,1
NP05240,1.48531,1
NP07142,1.48544,1
NP09054,-0.86701,1
NP06715,0.76911,1
NP09794,-0.82009,1
NP07566,0.77907,1
NP00025,-0.89934,1
NP05150,-0.21479,1
NP03039,0.40222,1
NP10647,0.3502,1
NP09924,-1.04476,1
NP05124,1.03428,1
NP07476,-0.28922,1
NP07304,0.15399,1
NP05327,-0.13842,1
NP07399,-1.14313,1
NP05200,0.20696,1
NP06141,1.16291,1
NP04393,0.1088,1
NP02080,0.40815,1
NP03417,1.65613,1
NP04996,0.73374,1
NP06393,0.12197,1
NP09039,-0.64662,1
NP07004,-0.54773,1
NP08275,2.082,1
NP01017,0.55186,1
NP09800,0.41351,1
NP04967,0.24441,1
NP05524,0.24812,1
NP05942,-0.95939,1
NP02025,-0.95962,1
NP08510,3.22407,1
NP02053,-0.8219,1
NP07393,0.77157,1
NP08983,-0.3691,1
NP02045,0.11798,1
NP02193,-0.484,1
NP07319,0.15957,1
NP04461,0.75405,1
NP08331,-0.0716,1
NP09410,0.43184,1
NP03770,0.02941,1
NP09762,0.01989,1
NP08049,-0.83405,1
NP01791,0.99566,1
NP07307,-0.64028,1
NP00908,0.82125,1
NP06859,0.39018,1
NP04405,0.06615,1
NP07636,-0.5634,1
NP05201,0.94937,1
NP07543,-0.74657,1
NP11355,-0.87371,1
NP09954,-0.83141,1
NP01965,-0.35105,1
NP03794,-0.37934,1
NP02966,0.02994,1
NP08052,-0.02366,1
NP01154,1.37401,1
NP09707,1.034,1
NP07460,0.25579,1
NP05930,1.12292,1
NP02595,0.53557,1
NP08445,0.17935,1
NP02486,0.08977,1
NP11121,0.87408,1
NP04142,-0.43775,1
NP11377,-0.38524,1
NP07085,2.50793,1
NP01190,1.5005,1
NP07258,0.49231,1
NP00788,1.53397,1
NP04633,-0.00412,1
NP02295,1.21814,1
NP09048,-0.5656,1
NP07306,0.19461,1
NP08260,0.83335,1
NP06422,-0.45778,1
NP06698,-0.95295,1
NP09037,0.18552,1
NP09729,2.18545,1
NP08556,-1.06287,1
NP02824,0.81768,1
NP02851,0.5969,1
NP11376,-0.53252,1
NP04793,-0.45561,1
NP02968,1.02277,1
NP11333,-1.03938,1
NP07711,-0.63746,1
NP06430,-0.04192,1
NP11324,-1.13023,1
NP07547,-0.76027,1
NP02240,0.5875,1
NP09349,1.38776,1
NP06499,0.54162,1
NP06092,2.37668,1
NP05914,-0.99515,1
NP11335,-0.55249,1
NP03841,0.33548,1
NP09528,-1.27483,1
NP04481,2.34787,1
NP05281,0.54026,1
NP06716,1.05056,1
NP03046,1.2544,1
NP11403,-0.57099,1
NP05477,0.41287,1
NP07704,-0.42567,1
NP05180,1.8402,1
NP01182,2.36196,1
NP06679,-0.77033,1
NP08918,0.72843,1
NP08156,-1.41804,1
NP07537,-0.86333,1
NP10687,1.64009,1
NP04876,0.27529,1
NP03462,0.96414,1
NP02933,-0.34878,1
NP06162,0.72417,1
NP05888,2.5016,1
NP11166,-0.95737,1
NP06191,-0.79211,1
NP06130,-0.00258,1
NP03749,-0.20699,1
NP02648,-0.77241,1
NP10718,1.20497,1
NP10806,2.06528,1
NP04960,-0.66243,1
NP07430,2.22317,1
NP00026,-1.06819,1
NP10659,1.74822,1
NP09400,1.50327,1
NP10796,0.18373,1
NP05622,-0.63729,1
NP11238,0.01736,1
NP03178,0.17915,1
NP04900,1.41382,1
NP01325,-0.18281,1
NP00760,0.79414,1
NP07549,-0.35196,1
NP10882,-0.26166,1
NP09893,2.43718,1
NP05570,1.54498,1
NP03551,1.9526,1
NP10753,1.53299,1
NP00062,0.03377,1
NP09804,1.15808,1
NP06702,0.38979,1
NP05168,0.0271,1
NP07482,0.70448,1
NP09903,0.15654,1
NP06858,1.002,1
NP03210,-0.18355,1
NP04366,0.15596,1
NP05767,-0.75073,1
NP07517,-0.0905,1
NP03590,1.97888,1
NP06361,-0.27599,1
NP04189,0.10682,1
NP11341,-0.17113,1
NP06395,-0.18636,1
NP01967,-0.58385,1
NP02024,-1.08004,1
NP05122,-0.41948,1
NP01530,-0.58893,1
NP07154,0.92235,1
NP03483,-0.40612,1
NP01609,0.79379,1
NP02261,0.24945,1
NP06272,0.29945,1
NP01370,-0.33606,1
NP06876,0.75243,1
NP03571,-0.439,1
NP06992,0.48481,1
NP02823,0.77229,1
NP03798,1.02178,1
NP04797,1.64726,1
NP00748,0.82627,1
NP04698,0.4795,1
NP04382,1.95032,1
NP01926,-0.00815,1
NP07235,1.62124,1
NP03410,1.04293,1
NP06917,0.92296,1
NP04877,0.42634,1
NP09009,-0.13311,1
NP06745,-0.15083,1
NP07338,-0.77658,1
NP01890,0.67062,1
NP03116,0.11533,1
NP07627,-0.43172,1
NP03850,1.88937,1
NP09207,2.91513,1
NP07374,2.61726,1
NP11067,-0.54049,1
NP00040,-0.50387,1
NP03748,-0.45869,1
NP07070,0.89111,1
NP07970,-0.0497,1
NP07477,0.77233,1
NP06340,0.07684,1
NP08627,0.69069,1
NP08707,0.55084,1
NP04905,0.60906,1
NP09340,0.60642,1
NP05186,0.87486,1
NP00962,-0.60919,1
NP08614,-0.71603,1
NP00911,0.70876,1
NP00990,-0.57263,1
NP01188,3.6296,1
NP03843,2.22586,1
NP09900,0.07601,1
NP08249,-0.64385,1
NP02263,0.23636,1
NP00919,-0.44212,1
NP07473,-0.82485,1
NP09342,0.29839,1
NP05108,-0.73392,1
NP04965,-0.77935,1
NP09309,-0.47272,1
NP05820,4.70916,1
NP07582,-0.74474,1
NP05030,-1.3471,1
NP06953,1.40232,1
NP07009,-0.10674,1
NP04832,1.07947,1
NP02685,1.18057,1
NP05113,-1.1518,1
NP10732,0.59844,1
NP10373,-0.42148,1
NP05684,0.16306,1
NP05487,0.02962,1
NP06536,0.83509,1
NP04217,0.21412,1
NP07518,-0.1301,1
NP03424,1.58878,1
NP04860,1.09804,1
NP08545,1.15766,1
NP06398,0.92902,1
NP04801,-0.39755,1
NP00925,-0.5174,1
NP09898,-1.03921,1
NP10943,1.15517,1
NP00014,-0.72323,1
NP08079,1.54342,1
NP06113,-0.60216,1
NP06355,-0.03661,1
NP04952,-1.28941,1
NP09429,-0.69302,1
NP04977,-0.92565,1
NP03676,0.22029,1
NP04634,-0.47556,1
NP01567,0.50242,1
NP01326,-0.97426,1
NP06983,0.91584,1
NP09473,-1.07499,1
NP01677,-1.22149,1
NP06851,2.08383,1
NP10759,1.2068,1
NP09911,-0.68095,1
NP07049,-0.73403,1
NP04205,-0.26832,1
NP10321,-0.2388,1
NP06153,0.15177,1
NP07719,-0.4156,1
NP08658,-0.51099,1
NP04804,-0.21273,1
NP06423,2.12461,1
NP01394,-1.02718,1
NP10945,1.36859,1
NP04370,0.01222,1
NP04457,-0.25816,1
NP04717,-0.61336,1
NP02312,0.3874,1
NP01321,-0.63217,1
NP02461,1.41947,1
NP06699,-0.64417,1
NP06412,-0.18142,1
NP01016,0.14163,1
NP05091,0.75574,1
NP11309,-0.65856,1
NP00890,1.51119,1
NP07381,3.58789,1
NP11072,0.97017,1
NP04156,1.21745,1
NP07959,0.16828,1
NP05228,-0.83978,1
NP05828,0.25056,1
NP01661,0.15661,1
NP06621,0.73994,1
NP06547,1.39285,1
NP00597,-0.75441,1
NP01355,-0.89323,1
NP07364,2.01217,1
NP04243,-0.52005,1
NP05183,2.35107,1
NP05826,-0.25425,1
NP10867,0.57311,1
NP10837,1.90103,1
NP04346,-0.13863,1
NP00871,2.75547,1
NP06538,2.42341,1
NP11245,-0.94428,1
NP02006,-1.19949,1
NP06211,0.47263,1
NP01515,0.08801,1
NP02522,-1.30183,1
NP09359,-0.03902,1
NP07041,1.85297,1
NP06936,0.42871,1
NP06314,1.01136,1
NP07848,0.50153,1
NP07961,0.8521,1
NP00875,2.94403,1
NP01478,-0.06474,1
NP06653,0.73255,1
NP02687,1.60245,1
NP06125,-0.31028,1
NP08140,1.12824,1
NP04644,-0.50639,1
NP04703,-0.74592,1
NP01500,-0.5504,1
NP06705,0.69517,1
NP09434,-0.23944,1
NP06908,-0.33824,1
NP05140,-0.26306,1
NP06335,1.91035,1
NP07978,0.44396,1
NP03430,1.52142,1
NP06975,-0.09026,1
NP05213,0.55528,1
NP06795,1.4071,1
NP04645,-0.77923,1
NP05692,-1.23325,1
NP06856,0.80541,1
NP00815,4.80354,1
NP06670,0.72167,1
NP01320,-0.57408,1
NP09369,-0.51604,1
NP07025,-0.98249,1
NP04455,-0.12195,1
NP07072,1.37875,1
NP06036,2.18379,1
NP01811,0.38398,1
NP07125,-0.02332,1
NP06052,2.45759,1
NP05001,0.9032,1
