,Ez__1,Ez__2,Ez__3,Ez__4,Ez__5,Ez__6,Ez__7,Ez__8,Ez__9,Ez__10,Ez__11,Ez__12,Ez__13,Ez__14,Ez__15,Ez__16,Ez__17,Ez__18,Ez__19,Ez__20,Ez__21,Ez__22,Ez__23,Ez__24,Ez__25,Ez__26,Ez__27,Ez__28,Ez__29,Ez__30,y
Neg_953,-0.2123,-0.00981,0.66315,-0.36383,0.44628,-0.31129,-0.24937,-0.23619,-0.10493,-0.18661,-0.31442,-0.23479,-0.22005,0.078,-0.33459,-0.38504,-0.41471,-0.29577,-0.36742,-0.30943,-0.00235,-0.08433,-0.00623,-0.21786,-0.2608,0.01653,0.045,0.04529,-0.12792,0.0316,0
Neg_1257,0.54336,0.65928,0.66182,-0.762,0.20165,0.1749,0.08881,0.13162,0.45032,0.11375,-0.27915,-0.61814,-0.25714,0.42861,0.21134,0.10996,0.02916,0.2006,0.04273,0.14299,-0.37273,-0.34665,-0.34337,-0.32886,-0.5479,-0.40153,-0.3533,-0.58266,-0.59974,-0.89422,0
Neg_1680,0.75648,0.29293,-0.26604,-0.21458,0.07164,-0.1625,-0.2852,-0.02688,-0.21286,0.08293,-0.7013,-0.48619,-0.05873,-0.2243,0.24046,-0.9155,-0.89245,-1.05709,-1.03568,-1.0988,-0.37163,-0.57728,-0.74159,-0.82727,-0.77398,0.16343,0.02673,-0.42766,-0.57567,-0.78266,0
Neg_1098,2.5649,1.37693,0.57852,2.47613,2.00986,1.75218,0.89908,1.3666,1.78524,2.38053,1.98932,1.04479,0.74668,1.67086,2.14636,-1.95434,-1.91667,-1.96535,-2.17049,-2.29095,-1.71245,-1.61442,-1.28747,-1.78515,-1.83133,-1.18265,-1.23598,-1.78647,-1.88231,-1.87212,0
Neg_1404,0.14397,0.50957,0.46766,0.40299,-1.08312,-0.76552,-0.98212,-0.54029,-0.16772,0.14091,-1.17032,-0.94703,-0.32253,-0.31822,0.25841,0.62057,0.64953,0.2077,-0.17806,-0.06521,0.55879,0.40882,0.1331,-0.321,-0.6679,0.36528,0.47521,-0.1,-0.29484,-0.29187,0
Neg_79,-0.53172,-0.59449,0.17667,-0.65426,-0.1174,-1.11139,-0.89831,-1.03332,-0.86928,-1.07691,-1.09234,-0.68564,-1.35045,-0.77676,-1.00351,-0.88823,-0.79191,-0.66302,-0.77359,-0.75454,0.36094,0.12708,0.48674,0.15801,0.06633,0.96164,0.81016,0.94028,0.62423,0.85026,0
Neg_2483,-0.37181,0.23027,0.02638,0.07129,0.39044,0.15179,0.01032,-0.16923,-0.29405,-0.04302,0.30212,-0.55269,-0.1063,-0.40416,0.13965,-0.85058,-0.83355,-0.81956,-0.62193,-0.6435,-0.85471,-0.76877,-0.82603,-0.64048,-0.92482,-0.58599,-0.61058,-0.50071,-0.55983,-0.76937,0
Neg_2866,-1.54356,-1.08234,-0.30565,-0.61308,0.06169,-0.13823,-0.15332,0.18073,0.32759,-0.15563,0.38933,0.45335,-0.4776,0.88997,-0.39341,1.86584,2.50215,2.6282,2.20239,2.06497,0.99956,1.55554,1.91813,1.85141,2.47063,0.45732,0.71221,1.30599,0.67659,1.0125,0
Neg_133,0.32497,-0.48,0.13212,-0.50468,-0.33399,-0.24899,0.02992,-0.05218,-0.1502,-0.04115,-0.294,-0.06522,0.0703,-0.12921,0.20054,0.06197,-0.08898,-0.06556,-0.02275,0.01151,0.40949,0.25566,0.29973,0.36962,0.28085,0.62272,0.27474,0.2106,0.5284,0.27072,0
Neg_1514,4.44845,5.30135,5.68163,5.3337,5.92027,4.52135,3.83031,3.9556,3.41536,3.52073,3.22557,2.43889,2.34006,2.08567,1.89262,-1.23267,-1.02435,-0.8109,-1.02985,-0.8569,-3.28554,-3.13527,-3.03286,-3.1169,-3.1018,-3.51373,-3.11558,-3.07815,-3.0328,-3.02969,0
Neg_1790,0.50693,-1.1823,0.02429,-0.89771,-0.2671,-0.30236,0.08365,0.01176,0.36713,0.08048,0.3029,0.13722,0.52267,0.38129,-0.23301,1.01338,0.80515,0.51888,0.5642,0.70872,1.42865,1.01041,0.93534,0.80529,0.99099,1.17828,1.33118,1.00376,0.87668,0.99673,0
Neg_2219,-0.8773,0.13385,-0.2776,-0.59905,-1.00582,-0.47411,-0.69675,-0.46705,-0.41887,-0.36872,-0.78291,-0.83601,-0.58215,-0.31436,-0.14569,0.56625,0.54146,0.52245,0.45985,0.31083,-0.12541,0.13715,0.05441,-0.1312,-0.14078,-0.28697,-0.14627,-0.36004,-0.56144,-0.54627,0
Neg_2758,-0.26294,0.56606,-0.15407,-0.19433,0.05132,0.04952,0.0812,0.2111,0.17715,-0.00979,-0.03621,-0.17177,0.23116,0.28209,-0.04077,-0.62431,-0.59979,-0.69712,-0.59235,-0.57445,-0.70851,-0.79189,-0.87912,-0.83095,-0.81592,-0.62033,-0.60831,-0.78949,-0.74166,-0.76733,0
Neg_621,1.24662,-0.56263,0.09704,-0.45831,-0.76288,0.04572,0.27636,0.08933,0.36647,0.0042,-0.48484,0.57457,0.16816,0.64638,-0.13861,-1.18383,-1.3484,-1.07362,-1.34819,-1.09547,-0.31416,-0.7845,-0.4061,-0.59644,-0.16696,0.19967,-0.5337,0.22696,-0.28508,0.18509,0
Neg_904,1.31262,1.94443,-1.06996,-0.16861,1.01283,0.66525,1.65212,2.15463,2.19444,1.91357,0.43219,1.00631,2.48328,2.65474,1.7068,1.54886,1.41297,1.06343,0.45154,0.11584,0.99634,0.8422,0.06014,0.20521,0.14455,0.48483,0.28537,-0.90457,-1.01785,0.05905,0
Neg_736,1.66911,1.07278,1.02047,1.43749,2.2096,1.76065,1.94287,1.70228,1.3531,1.21953,0.93342,1.84155,1.42561,1.60753,0.98571,-0.88771,-0.83769,-0.62322,-0.55947,-0.75207,-1.42592,-1.50391,-1.11283,-1.06291,-1.29078,-1.03209,-1.66943,-1.10582,-1.50741,-1.13825,0
Neg_431,1.26343,-0.09289,1.98561,0.09936,1.01049,0.93256,1.24601,0.84728,1.05445,0.9122,0.32396,1.22533,0.3897,0.94388,0.60226,-0.20972,-0.25342,-0.14946,-0.17504,-0.16621,-1.15359,-1.25541,-0.99378,-1.06762,-1.03401,-1.32287,-1.51618,-1.1887,-1.42833,-1.30995,0
Neg_2469,0.6179,0.06693,0.72018,-0.08515,0.50206,0.49169,0.54103,0.72167,0.87946,0.64798,0.72568,1.35286,0.95343,0.70056,0.7138,0.11607,0.28086,0.26743,0.39503,0.37002,0.80648,0.81045,1.09223,1.05556,0.89604,1.06831,1.01304,1.1937,1.06218,1.24971,0
Neg_2895,-0.04402,0.09316,0.05562,-0.55337,-0.13008,-0.2128,-0.10566,-0.2767,-0.31762,-0.37296,0.0864,0.2461,-0.37052,-0.0445,-0.49126,0.26165,0.28409,0.20506,0.17708,0.26098,0.28452,0.27503,0.25894,0.23288,0.38498,0.16256,0.14816,0.47522,0.32271,0.56368,0
Neg_202,-0.44392,-0.02316,0.11462,-0.12954,0.72563,0.31351,0.23,0.11187,0.14495,0.23643,0.06961,0.23752,0.22274,-0.03061,-0.20822,-0.16987,-0.15944,-0.05988,-0.03939,-0.15145,-0.32508,-0.44149,-0.41042,-0.39882,-0.4484,-0.26069,-0.54825,-0.60069,-0.33971,-0.33078,0
Neg_478,1.03018,-0.39974,-0.18986,1.28211,-0.21632,0.12677,0.30513,0.75659,0.96875,0.93022,0.13676,0.19222,0.61551,0.57289,1.0355,-0.79325,-0.81935,-1.0931,-1.02585,-1.01533,-0.99479,-0.93853,-1.02215,-0.9136,-0.86371,-1.05887,-0.74225,-0.79747,-0.85038,-0.8624,0
Neg_1929,0.31135,0.52122,-0.17284,-0.12976,0.31427,0.00474,-0.03395,-0.03517,-0.17499,-0.14342,0.01849,0.26811,0.1372,-0.09464,0.09063,-0.05504,0.06258,0.01646,0.08,0.11006,0.77663,0.6798,0.62214,0.56813,0.55556,1.20437,0.97938,0.98786,0.85884,1.07476,0
Neg_1179,0.20855,0.35427,0.20168,0.14148,-1.02443,0.8586,0.33707,0.31448,0.86662,0.96346,0.5602,0.52293,0.91195,0.78924,1.44941,-0.5776,-0.27943,-0.32095,-0.50093,-0.61677,-0.59805,-0.56092,-0.77459,-0.62119,-0.28233,-0.46131,-0.45626,-0.80824,-0.35093,-0.59983,0
Neg_116,0.30293,-0.65802,0.15948,-0.46444,0.61291,0.24565,0.05467,0.28363,0.30765,0.14953,-0.05565,0.65547,0.13892,0.26772,0.01523,1.18881,1.23127,1.1724,1.20013,1.26636,0.87868,0.78363,0.98716,0.94039,1.00066,0.85454,0.34162,0.41568,0.6662,0.76303,0
Neg_2854,1.01951,0.323,0.27244,0.72858,-0.67391,0.31898,0.47589,0.40984,0.75181,0.52122,0.4532,0.72951,0.39482,0.71174,0.73063,-0.43361,-0.4697,-0.51673,-0.55195,-0.64084,0.20813,-0.01508,0.02912,-0.06856,-0.26942,0.43467,0.37727,0.36346,0.25452,0.14209,0
Neg_2229,0.05895,-0.58769,-0.23664,-0.64123,-0.88489,-0.74559,-0.30198,-0.5074,-0.09076,0.11007,-0.35343,0.24258,-0.34564,0.13663,0.16857,0.03014,-0.07428,-0.31708,0.01869,-0.17655,1.10627,0.89485,0.76976,0.98709,0.86026,1.44819,1.47859,1.63237,1.47131,1.38024,0
Neg_301,-0.35161,-0.41437,-0.7629,-0.20877,-0.12596,-0.2891,-0.28279,-0.36275,-0.54288,-0.10639,-0.80655,-0.15624,-0.42405,-0.72918,-0.22171,-0.21952,-0.25113,-0.38035,-0.13574,-0.27368,-0.66161,-0.87987,-0.80437,-0.69337,-0.67279,-0.71707,-1.1282,-1.15616,-0.80443,-0.97382,0
Neg_2264,0.17161,0.72425,0.07727,0.14396,0.92102,0.92746,0.53788,0.65631,0.49129,0.49403,1.50114,0.74558,0.77894,0.71684,0.84376,-1.45038,-1.30916,-1.33159,-1.30028,-1.34353,-0.82893,-0.71376,-0.6461,-0.61812,-0.61319,-0.44459,-0.21643,-0.15985,-0.28722,-0.1999,0
Neg_58,-0.56567,0.2946,-0.62707,-0.37126,-1.12758,-1.01441,-0.919,-0.65859,-0.36601,-0.75954,-0.8267,-1.20019,-0.35746,-0.32518,-0.7519,0.22923,0.13194,0.16908,0.18749,0.42759,0.15312,0.11104,-0.1372,-0.11328,0.15129,-0.11417,0.06519,-0.40818,-0.37449,0.26368,0
Neg_37,1.93153,2.29949,1.70952,2.92453,1.95651,2.30595,2.25559,1.93552,1.78449,2.08189,2.17014,1.86786,1.39831,1.09042,1.45846,-0.53339,-0.42629,-0.33782,-0.2619,-0.52119,-1.15783,-0.99838,-1.33572,-1.14905,-1.27815,-1.31711,-1.11824,-1.15742,-1.08211,-1.33405,0
Neg_1299,1.74356,-0.60359,1.02464,2.39429,-2.71282,-0.65603,0.03988,0.64595,1.34649,2.34597,-1.62892,-0.04666,0.86217,0.40735,3.61074,-1.24892,-1.51701,-1.61404,-2.27141,-2.01993,-0.4197,-0.74348,-1.01345,-1.53033,-1.36913,0.26961,-0.03618,-0.92374,-1.74447,-2.3121,0
Neg_2238,1.80247,0.65389,-0.12932,1.01217,1.4373,1.07514,1.07786,1.08701,1.22456,1.22978,1.02813,1.24328,0.98915,0.95268,0.89526,-0.39762,-0.26629,-0.32918,-0.21151,-0.18772,-0.39548,-0.49599,-0.58098,-0.59956,-0.50369,-0.30234,-0.37795,-0.63128,-0.50606,-0.45978,0
Neg_1065,-0.16764,-0.38879,-0.91282,-0.38656,-0.01945,-0.51457,-0.32518,-0.16676,-0.2217,-0.51493,-0.59402,-0.39612,-0.31742,0.03541,-0.39875,1.11731,1.15845,0.96613,0.98201,1.1522,1.1623,1.11465,1.08859,1.07734,1.32053,1.00647,1.00689,0.87794,0.90889,1.05743,0
Neg_2393,0.66607,-0.24969,-0.62683,0.38641,-0.23657,0.11042,0.10618,0.08335,0.08215,0.26136,0.13889,0.03651,0.46957,-0.09637,0.1566,-0.03733,-0.08516,-0.08568,-0.13429,-0.16168,-0.28852,-0.32833,-0.40805,-0.26545,-0.32612,-0.35882,-0.31927,-0.43139,-0.40874,-0.32724,0
Neg_1063,0.38519,0.15019,0.64084,-0.43407,0.4111,0.08758,0.19242,0.13976,0.08595,-0.18141,0.01053,0.17805,0.04659,0.16865,-0.07717,-0.80817,-0.84301,-0.78087,-0.78245,-0.77822,-0.44533,-0.37603,-0.40883,-0.3904,-0.2291,-0.06022,-0.05313,-0.29433,-0.22534,0.11217,0
Neg_2681,1.26417,1.26503,2.13994,1.87979,1.44562,2.22494,1.86064,1.76931,1.57838,1.52256,1.4104,1.69386,1.40788,1.06418,1.43983,-0.15761,0.00852,-0.11728,-0.08539,0.05486,-1.58084,-1.5061,-1.41366,-1.43517,-1.49573,-1.66628,-1.75388,-1.85512,-1.92002,-1.99319,0
Neg_1206,-0.11438,-0.64125,-0.42854,0.26346,-0.71765,-0.20879,-0.21879,-0.33021,-0.33241,-0.23777,-0.09671,0.38628,-0.00181,-0.28116,0.10004,0.44108,0.47545,0.45176,0.45636,0.39604,0.92563,0.6935,0.85127,0.91819,0.70582,0.92316,0.92018,0.75354,0.94193,0.73762,0
Neg_926,-0.02491,0.5957,1.4208,0.58947,0.25436,1.09084,1.02048,0.73112,0.70706,0.91284,0.90235,0.661,1.27541,0.02447,0.85528,0.968,1.06376,1.04692,0.80903,0.70313,-0.46778,-0.30288,-0.19523,-0.24571,-0.88685,-0.85059,-0.9902,-0.8549,-1.03644,-1.50867,0
Neg_1834,-2.00947,-1.17046,-1.03685,-1.11693,0.03074,-1.9746,-1.91336,-2.41761,-1.73024,-1.39309,-1.43532,-1.96499,-2.12757,-1.78691,-0.84116,0.71874,1.14412,1.23759,1.24094,0.75622,3.41629,3.43666,2.81432,2.26945,1.66472,4.21549,5.0924,4.59256,4.17123,3.74314,0
Neg_219,-0.2371,-0.0266,0.32626,0.59894,0.58172,0.69942,0.41489,0.21796,0.31343,0.39766,0.72338,0.58902,0.15551,0.107,0.0924,0.19503,0.30467,0.33504,0.27933,0.19271,-0.16395,0.02109,0.04329,-0.03467,-0.09099,-0.38953,-0.22197,-0.29746,-0.15938,-0.3752,0
Neg_1051,0.99369,1.49391,1.1782,1.00865,1.01411,0.87599,0.59146,0.80058,0.7463,0.69792,0.51622,0.65393,0.51221,0.39348,0.6831,-0.9093,-0.81336,-0.93691,-0.9325,-0.88941,-1.16111,-1.1172,-1.2406,-1.03972,-1.17945,-0.82542,-1.12967,-0.94781,-0.91152,-0.87536,0
Neg_2732,0.01557,1.13598,0.9898,-0.28725,0.58424,1.32634,1.45694,1.80259,1.39089,1.46411,0.99245,0.734,0.80686,1.03463,0.81988,0.0322,-0.26456,0.45007,-0.23513,0.01826,-2.13308,-1.60489,-1.78593,-1.69814,-1.65383,-2.39429,-2.08916,-2.09654,-1.93904,-2.24368,0
Neg_22,0.51129,-0.33277,-1.44543,1.42651,0.59611,-0.56704,-0.28581,0.46816,0.06305,-0.36057,-0.86193,0.0791,0.5034,0.47413,-0.44644,-0.30516,-0.30408,-0.3114,-0.10087,0.17626,0.25152,-0.10593,0.36885,0.21131,0.61681,0.4959,0.02158,0.34606,0.0431,0.81047,0
Neg_2672,-1.21507,0.08748,-0.35758,-0.48062,0.02045,-0.66297,-1.01299,-0.86458,-0.84456,-0.88022,-0.45685,-1.20388,-0.80661,-0.76666,-1.09194,-1.10963,-1.25632,-1.11107,-1.13695,-1.26514,-0.68409,-0.71008,-0.78957,-0.66825,-0.68475,-0.40919,-0.24773,-0.3288,-0.3457,-0.10556,0
Neg_1925,-1.12173,0.13203,-0.18934,-0.29837,-0.62847,-1.60715,-1.72875,-1.48405,-1.51917,-1.57246,-1.5936,-1.96043,-1.63893,-1.71109,-1.6395,0.6723,0.53517,0.45597,0.24717,0.38312,0.67291,0.75205,0.78555,0.69128,0.73568,0.39094,0.73346,0.77891,0.83459,0.78663,0
Neg_1046,-0.79675,-0.46373,-0.8919,0.19972,0.57114,0.06078,-0.39639,-0.03269,-0.03236,-0.09803,-0.60146,-0.28081,0.05939,-0.49669,-0.46814,1.4652,1.48187,1.38188,1.28969,1.0369,-0.37288,-0.13834,-0.26333,-0.3881,-0.48497,-0.98343,-0.98826,-1.17375,-1.07003,-0.94148,0
Neg_2602,-1.29462,-0.69564,-0.29364,-0.33255,-0.64708,0.20762,-0.2133,-0.38239,-0.19276,-0.42801,-0.41513,-0.28832,-0.50865,-0.5862,-0.32973,1.32937,1.15289,1.37863,1.25585,1.29925,-1.03222,-0.46573,-0.72894,-0.73665,-0.62045,-1.67418,-1.56926,-1.44331,-1.44365,-1.59896,0
Neg_2626,0.68479,0.429,1.21671,-0.41008,0.24422,0.87807,0.92952,0.66053,0.82195,0.80941,1.08723,0.98956,0.71638,0.81303,0.7437,-0.01166,-0.04953,-0.00307,0.02927,-0.03255,0.20781,0.29571,0.40392,0.55452,0.23052,0.51884,0.2223,0.29409,0.39198,0.38126,0
Neg_664,-0.46623,-0.65382,-0.72496,-0.93749,0.21534,-0.8483,-0.91555,-0.70813,-0.59584,-0.68215,-0.98492,-0.71348,-0.54842,-0.24316,-0.63443,0.16761,0.37755,0.28318,0.23551,0.28317,1.23882,1.19588,1.2031,0.99355,1.05325,1.61084,1.42406,1.34573,1.13952,1.29077,0
Neg_1033,-1.74462,-0.3463,-0.84209,-0.90104,-0.33799,-1.0889,-1.19861,-1.22541,-1.28273,-1.2577,-1.16315,-1.33537,-1.33647,-1.29323,-1.42463,0.75109,0.82581,0.69157,0.61383,0.64148,0.53586,0.63107,0.49836,0.62471,0.55322,0.16615,0.2578,0.38687,0.36895,0.46541,0
Neg_1541,0.19169,-0.30564,-0.05127,-0.17962,-0.15584,0.2006,-0.06922,0.26056,0.13672,0.14232,0.04144,0.00768,0.15768,0.06372,-0.04767,-1.00965,-1.07663,-1.04283,-1.17308,-1.05934,-1.29717,-1.41744,-1.43678,-1.49545,-1.37983,-1.27236,-1.20687,-1.28782,-1.29451,-1.19637,0
Neg_352,0.35142,-0.23864,1.02308,0.32249,2.08963,1.62552,1.13391,1.24055,0.93638,1.40028,1.48786,1.72968,0.91171,1.21827,0.70509,0.83203,0.75925,0.77455,0.79147,0.76464,-0.18118,-0.05365,0.02625,0.05208,0.1289,-0.17516,-0.38644,0.01676,-0.24861,-0.54216,0
Neg_2763,2.68091,2.11502,0.99044,2.38103,3.62807,2.03439,2.35042,2.24834,1.83915,1.74475,1.81315,2.30755,2.51261,1.68949,1.31372,-1.36555,-1.30749,-1.31768,-1.39327,-1.46873,-1.07925,-1.1714,-1.2575,-1.32881,-1.14428,-0.70078,-1.09233,-1.07554,-0.96694,-0.78379,0
Neg_2198,-1.06332,-0.08306,-0.20709,-0.53063,-0.16831,-1.32072,-1.28976,-1.29436,-1.08047,-1.18174,-1.20028,-1.39818,-1.45981,-1.20645,-1.31001,-0.47437,-0.42976,-0.48115,-0.41773,-0.42182,0.03353,-0.0006,-0.01615,0.12009,0.05411,0.09182,0.23781,0.29702,0.24367,0.28844,0
Neg_260,1.26531,0.89096,-0.60607,0.45897,2.01532,1.00533,0.90449,0.81928,0.82104,0.9838,0.89016,1.51284,1.16308,1.27273,0.40565,0.20101,0.32691,0.38353,-0.04398,-0.04948,0.64276,0.49654,0.89828,0.43367,0.36801,0.96036,0.31235,0.59056,0.3836,0.73017,0
Neg_743,-0.62269,0.43729,0.44132,0.04838,0.37163,0.95545,0.40597,0.49964,0.56663,0.65275,0.5545,0.08929,0.09941,0.19204,0.40929,-0.73047,-0.96381,-0.89364,-1.02105,-0.96118,-2.28745,-1.91142,-2.00423,-1.82507,-1.60017,-2.31419,-2.06525,-2.02633,-2.02486,-2.0604,0
Neg_1798,2.98221,0.89313,0.66715,0.98441,1.05088,1.25498,2.13739,1.69765,1.55396,2.08117,0.75012,1.98228,1.16119,2.09339,1.67767,0.36987,-0.04222,0.45229,0.3037,0.36015,-0.42367,-0.64898,-0.04206,-0.61789,-0.02992,-0.62148,-0.98508,-0.56524,-0.864,-0.89218,0
Neg_805,-1.13905,-0.6506,-0.49627,-0.84345,0.45124,-0.42695,-0.81611,-0.66068,-0.5144,-0.60307,-0.61944,-1.10041,-0.79216,-0.60613,-0.90472,0.42542,0.27664,0.29742,0.24337,0.21262,-0.55265,-0.49285,-0.5323,-0.62966,-0.54158,-0.98326,-0.80701,-0.90098,-0.92455,-0.8341,0
Neg_2446,-0.23933,-0.87915,-0.24475,-1.18628,-0.96502,-0.6168,-0.62559,-0.66153,-0.45109,-0.54236,-0.59963,-0.42243,-0.50513,-0.33337,-0.30384,-0.53885,-0.44754,-0.42133,-0.46301,-0.53261,-0.05134,-0.11784,-0.23274,0.00269,-0.22655,0.16523,-0.01219,0.09334,0.18689,0.0566,0
Neg_1456,1.41502,1.78924,0.21324,0.74735,1.2734,1.5179,1.38105,1.90248,2.28622,1.95879,1.05482,1.20711,1.67669,2.02192,1.48825,1.15589,1.20879,1.23148,1.07859,1.2192,-0.57152,-0.60973,-0.88745,-0.36177,-1.22605,-1.08291,-1.48145,-1.02314,-1.33833,-1.61091,0
Neg_853,-1.04549,-0.66477,-1.68592,-1.61548,1.4269,-0.80828,-1.1051,-0.65388,-0.56253,-0.11839,-0.88136,-1.06868,-0.55718,-0.21914,-0.60253,-0.79286,-1.10102,-0.96691,-0.07792,-0.69464,-0.9021,-0.86142,-0.59132,-0.02463,-0.40831,-1.00824,-0.60254,-0.6648,-0.42831,-0.64075,0
Neg_1866,0.66811,0.97022,0.99184,0.49977,0.60362,1.59003,1.43081,1.3196,0.82941,1.08252,1.48336,0.81501,0.87911,0.87481,1.1655,-0.32674,-0.35156,-0.24281,-0.31084,-0.30507,-1.31707,-1.27165,-1.03962,-1.12931,-1.24216,-1.48561,-1.40789,-1.58238,-1.5374,-1.3213,0
Neg_1972,0.70311,0.4475,0.38514,0.41682,0.74939,0.52522,0.64089,0.63074,0.55641,0.6346,0.47091,0.37275,0.65761,0.25419,0.46512,0.16994,-0.03558,-0.02942,0.02896,0.03218,-0.31867,-0.3103,-0.40561,-0.4095,-0.31082,-0.45539,-0.53569,-0.50174,-0.49642,-0.56291,0
Neg_1250,-0.44211,-1.02428,0.02299,-0.56678,-0.20245,-0.22172,-0.07584,-0.3778,-0.44219,-0.28551,-0.52068,0.03512,-0.57332,-0.13163,-0.40634,-0.20973,-0.30329,-0.22506,-0.12342,-0.19768,-0.34382,-0.32677,-0.37438,-0.41581,-0.39508,-0.34517,-0.51431,-0.29959,-0.55449,-0.39144,0
Neg_2893,2.06381,1.27003,1.29615,1.05081,1.67438,1.00453,1.23674,1.38128,1.27835,1.27754,0.53633,1.14903,1.18854,1.18834,0.99052,-1.69756,-1.80565,-1.82324,-1.72614,-1.77906,-1.84954,-2.09181,-2.13251,-1.98704,-2.0087,-1.63069,-1.91331,-1.82312,-1.88789,-1.87754,0
Neg_415,-0.7092,-0.65315,-0.70199,-0.80156,-0.18916,-0.40128,-0.51868,-0.30757,-0.50432,-0.08107,-0.35526,-0.68745,-0.25046,-0.12636,-0.05534,1.41677,1.34985,1.43377,1.2853,1.29998,1.51181,1.68582,1.69046,1.66711,1.72324,1.48177,1.65774,1.57061,1.53067,1.72639,0
Neg_2440,0.33553,1.02308,-0.72369,-0.05356,-0.28118,0.02809,-0.01418,0.55466,0.56354,0.61087,-0.18665,-0.38703,0.46938,0.51348,0.44324,0.03179,-0.50047,-0.29028,0.14482,-0.23665,-0.80749,-1.12695,-0.9592,-0.67389,-0.70235,-1.13915,-1.16601,-1.32679,-1.20579,-0.87645,0
Neg_1947,-0.14718,-0.49508,-0.835,-0.49908,-1.00158,-0.37676,-0.11807,0.07283,-0.70878,-0.44948,-0.43241,-0.02196,0.40789,-0.56692,-0.29333,0.59805,0.30114,0.36808,0.53435,0.56586,0.5585,0.33915,0.40402,0.37711,0.41696,0.12152,0.14865,0.0165,0.28459,0.17319,0
Neg_2296,-1.15331,-0.8676,-0.30999,-1.52514,-0.60696,-1.06764,-1.10509,-1.35878,-1.09081,-1.1509,-0.75476,-0.98737,-1.21484,-0.87531,-1.12855,-1.84549,-1.70137,-1.65203,-1.7039,-1.66252,-0.77223,-0.7155,-0.71475,-0.70893,-0.66165,-0.37038,-0.15056,-0.03168,-0.03818,-0.06274,0
Neg_1491,1.06432,0.8234,0.03732,0.64397,0.46435,0.79819,0.91041,0.85735,0.76275,0.7054,0.46389,0.74317,0.65338,0.63304,0.7244,-0.10344,-0.06456,-0.22935,-0.20825,-0.1779,-0.51627,-0.42368,-0.62258,-0.54931,-0.62939,-0.48914,-0.54726,-0.57468,-0.69659,-0.78027,0
Neg_1592,-0.40344,-0.27705,0.0168,-0.10622,-0.54943,-0.40929,-0.50828,-0.25501,-0.4469,-0.31403,-0.54169,-0.19624,-0.13022,-0.37304,-0.08281,0.96219,1.05017,0.96773,1.07506,0.924,1.22126,0.96465,1.17502,1.34134,1.24839,1.27124,1.11699,0.97321,1.09649,1.00822,0
Neg_833,1.23265,0.37431,-0.6714,0.97675,1.26013,0.69437,0.78867,1.11254,1.02002,0.81136,0.50149,0.7893,1.27302,0.93639,0.57342,-1.28464,-1.23706,-1.3214,-1.40835,-1.30316,-0.95405,-1.32152,-1.38044,-1.35685,-1.1011,-0.63106,-0.85825,-1.07025,-1.11739,-0.90654,0
Neg_2254,2.88727,3.47959,2.94801,3.18718,2.61248,2.46554,1.91927,2.42426,2.74894,2.95968,2.32917,2.17276,2.03372,2.42545,3.20462,-2.8867,-2.47695,-2.51317,-2.57626,-2.90476,-2.55176,-1.90834,-1.756,-1.70368,-2.12412,-1.80704,-1.67446,-1.48452,-1.47851,-1.93057,0
Neg_2786,1.29915,1.12394,0.74058,0.3739,0.8738,1.11874,1.1321,1.20726,1.22881,1.17005,0.7603,0.84412,1.34294,1.16684,0.88168,-1.06883,-1.07305,-0.9757,-1.00781,-0.99696,-1.29011,-1.43013,-1.43786,-1.49026,-1.24251,-1.25531,-1.31965,-1.50045,-1.33739,-1.22469,0
Neg_1307,0.75962,0.17636,-0.14102,-0.63218,-0.15548,-0.07959,0.08401,0.04784,0.16978,0.26924,-0.37171,0.31507,0.12553,0.50035,-0.0625,0.26815,0.25226,0.21869,0.35057,0.20323,0.39093,0.26707,0.19108,0.42653,0.36251,0.44361,0.1535,0.31194,0.13873,0.19231,0
Neg_1022,0.3151,0.02281,-0.11136,-1.47457,-0.71095,0.07542,0.12171,-0.01561,0.22223,0.0246,0.6207,0.13888,-0.0154,0.35078,0.60765,1.21472,1.11385,1.34039,1.51894,1.7237,0.39827,0.56302,0.61872,0.83799,0.75958,-0.09309,0.36166,0.28895,0.22526,0.39927,0
Neg_2289,2.09326,1.32383,-0.11888,-0.00925,1.77619,1.05417,0.8063,0.69254,0.64294,0.40541,0.06471,0.74668,1.43511,0.74883,0.23689,-0.53098,-0.39515,-0.39899,-0.47343,-0.53502,0.17898,0.05113,-0.18676,-0.14831,-0.31525,1.0331,0.62501,-0.08174,0.28449,0.3889,0
Neg_2564,0.05895,-0.33104,1.21104,-0.02427,0.82585,0.93654,0.37108,0.7562,0.60618,0.75086,1.41162,0.57035,0.65392,0.57277,0.64151,-0.26937,-0.13219,-0.32689,-0.40956,-0.39066,-0.32336,-0.11091,-0.1221,-0.22202,-0.17193,-0.35943,-0.16068,-0.18431,-0.42513,-0.50585,0
Neg_1131,0.46822,0.09274,-0.47287,-0.39745,-0.20738,0.26878,0.07222,0.13212,0.45796,0.24198,-0.46952,-0.44108,0.37079,0.34672,0.03329,0.0373,0.12122,0.0489,0.00784,0.00174,-0.99875,-1.00945,-1.17322,-0.99761,-1.05818,-1.04981,-1.10032,-1.52182,-1.34277,-1.34183,0
