,GAAC_alphatic,GAAC_aromatic,GAAC_postivecharge,GAAC_negativecharge,GAAC_uncharge,y
Neg_1898,0.67617,-1.47323,-0.9739,-0.57379,1.2722,0
Neg_1391,0.15714,-1.06924,0.95425,-1.13062,0.73074,0
Neg_1059,0.24698,0.80573,-0.29542,-0.31947,-0.30013,0
Neg_1746,0.6063,-0.8517,-0.0114,-0.72103,0.44959,0
Neg_1847,0.34153,-0.62271,1.49836,-1.11414,-0.10283,0
Neg_1490,1.05649,-1.10174,0.20732,0.42827,-0.90766,0
Neg_450,-0.23212,-1.47323,1.69269,0.64428,-0.48756,0
Neg_1448,1.32495,-0.46324,-1.99951,-0.6608,0.73074,0
Neg_2410,-0.6628,-0.95749,0.2001,0.55543,0.70482,0
Neg_1301,0.69891,-1.14004,0.28433,0.10611,-0.31172,0
Neg_696,0.15714,-1.47323,1.07732,-0.92181,0.73074,0
Neg_2757,-1.34432,-1.47323,1.69269,-0.99639,1.94904,0
Neg_815,-1.85148,1.11235,-0.81801,-1.44384,2.92367,0
Neg_890,1.32495,-1.47323,1.16523,-0.54893,-0.83564,0
Neg_2049,0.21861,0.22781,1.30404,-0.78444,-0.6158,0
Neg_634,-0.86766,-0.48385,-1.0953,0.34598,1.65068,0
Neg_1241,-0.28874,-1.17942,-0.92541,1.74529,0.26557,0
Neg_1265,0.42349,-0.62271,-1.48131,-0.56463,1.35057,0
Neg_1145,0.21734,-0.14046,-0.62921,0.23527,0.09019,0
Neg_364,-0.23212,-0.47571,0.18846,0.72162,-0.15666,0
Neg_2428,0.10915,0.51908,-0.98795,0.1008,0.14662,0
Neg_2873,0.39071,-0.05924,-0.70724,0.27886,-0.12207,0
Neg_2762,-0.65678,1.46493,0.23819,0.83411,-1.00441,0
Neg_1932,-1.06763,0.10334,0.88221,-0.22153,0.64159,0
Neg_218,-0.07642,-0.66524,0.21581,0.43547,-0.00024,0
Neg_1471,0.58026,0.40038,-0.50123,-0.35439,-0.24037,0
Neg_211,2.29812,-1.47323,-0.15341,-0.39978,-1.09671,0
Neg_88,0.74105,-0.96824,1.23117,-0.6608,-0.48756,0
Neg_1800,0.95617,-0.19745,-1.02788,-0.12503,-0.10283,0
Neg_1995,1.0791,1.07833,-1.99951,-0.12503,-0.35932,0
Neg_2231,0.17407,-0.53643,1.42514,0.00877,-0.80538,0
Neg_1090,0.50062,-1.47323,-1.99951,-0.70686,2.23569,0
Neg_1457,1.1381,0.46595,0.3635,-0.94269,-0.97488,0
Neg_795,1.5118,0.46595,0.3635,-1.44384,-0.97488,0
Neg_1614,-0.677,1.16512,0.11032,0.09029,-0.13947,0
Neg_732,-0.03121,-0.43066,1.81179,-1.44384,0.21984,0
Neg_2025,0.03867,-0.53643,-0.71527,-1.08069,1.59591,0
Neg_2088,0.75529,-1.07909,-0.91887,0.69521,-0.07156,0
Neg_2527,0.03051,0.27904,-0.22014,0.21659,-0.22335,0
Neg_2021,-1.62151,0.76429,0.0454,-0.48009,1.57418,0
Neg_2570,-0.07642,-0.93457,0.7081,-0.60859,0.64952,0
Neg_215,-0.71871,-0.46324,1.46193,0.70954,-0.48756,0
Neg_2516,0.46446,0.22781,-0.25057,-0.78444,0.15365,0
Neg_1712,-0.11235,0.59855,-1.05279,-0.31947,0.6995,0
Neg_2010,1.0854,0.59855,-0.6741,-0.31947,-0.79994,0
Neg_1285,-0.94393,0.37361,0.11032,-0.72791,1.25287,0
Neg_2834,0.39071,-0.66524,-0.52263,-0.19097,0.48708,0
Neg_2013,2.65958,-0.89609,-0.41714,-0.10148,-1.8799,0
Neg_945,0.94026,0.0477,0.25925,0.17752,-1.31887,0
Neg_1787,-0.70602,0.28328,0.24792,0.59889,-0.0638,0
Neg_935,0.85783,-0.39591,0.95425,-0.19097,-1.13732,0
Neg_2099,-0.44689,-0.916,0.54684,-1.44384,1.78099,0
Neg_2179,0.05098,2.93401,-1.99951,-1.44384,0.61998,0
Neg_2726,-1.64765,-1.47323,-0.65689,-0.30487,3.27809,0
Neg_1484,-0.09673,-0.30223,1.42514,1.2798,-1.65289,0
Neg_2381,1.05017,0.0477,-0.262,-0.85425,-0.2869,0
Neg_1458,-0.32794,-1.22462,0.27261,-0.67284,1.42423,0
Neg_216,0.41666,-0.57546,0.05171,-0.05176,-0.08146,0
Neg_2725,-1.16637,0.14276,0.95425,-0.60859,0.9744,0
Neg_406,-0.44689,-0.916,0.03757,2.01236,-0.57158,0
Neg_1363,0.06731,-0.8517,1.12466,0.48366,-0.67499,0
Neg_1311,0.05098,-0.00415,0.68573,-0.87435,0.17697,0
Neg_1149,-1.01066,1.55675,2.61574,0.12225,-1.70586,0
Neg_1218,-0.23212,0.0658,-0.59296,0.34598,0.32464,0
Neg_1597,1.10935,0.76429,-0.18181,-0.48009,-1.12482,0
Neg_2745,-1.16637,-0.39591,1.69269,1.06191,-0.48756,0
Neg_1477,-0.57273,-1.47323,2.15421,-0.07351,0.12159,0
Neg_2803,1.0791,-1.18973,0.59151,-0.56463,-0.35932,0
Neg_104,0.1831,-0.21635,-0.19443,0.22666,-0.10853,0
Neg_1900,-0.64188,0.01518,1.49836,0.69923,-0.87228,0
Neg_2586,2.69884,-0.7603,-0.91357,-0.52261,-1.34753,0
Neg_2050,1.52232,0.12,-0.12741,-1.44384,-0.45324,0
Neg_1069,-0.88773,-1.47323,2.66432,0.53438,-0.35932,0
Neg_336,1.58446,-1.02435,0.46196,-1.44384,-0.21683,0
Neg_2260,0.14307,-0.49975,1.20336,0.66944,-1.16276,0
Neg_1733,-0.85495,-0.12658,1.2004,-0.39978,0.48708,0
Neg_1555,2.40292,-1.47323,0.27261,-0.48009,-1.42471,0
Neg_2329,0.08565,0.17574,-0.19108,-0.67678,0.45724,0
Neg_1878,-0.34334,0.25818,-0.41714,-0.54893,0.90478,0
Neg_1893,-0.19591,0.96954,-0.11048,-0.42406,0.02243,0
Neg_1716,-0.66166,-0.17301,1.39562,-0.14777,-0.01144,0
Neg_2322,-1.23669,1.1332,-0.09386,-0.63554,1.16304,0
Neg_101,-0.38403,-0.68495,0.88221,-0.22153,0.40388,0
Neg_16,0.02313,-0.9434,1.14794,-0.4169,0.1116,0
Neg_31,0.48413,1.75875,-0.96569,-0.06568,-0.87741,0
Neg_240,-0.32372,0.90322,-0.69638,-0.33837,0.51574,0
Neg_1117,1.09522,-0.41357,-1.7574,-0.4169,0.59093,0
Neg_2262,0.02739,0.32231,-1.17902,-1.09582,1.40757,0
Neg_2861,-1.12744,-0.26124,0.21581,-0.19097,1.33989,0
Neg_1225,0.57153,-0.6913,-0.09386,0.17277,-0.25176,0
Neg_261,-0.00266,-0.2825,-0.13398,-0.38879,0.56402,0
Neg_609,0.88007,-0.70371,-0.59296,0.34598,-0.37153,0
Neg_1352,0.59832,1.39964,0.62605,-0.88701,-1.19146,0
Neg_733,-0.23212,-1.47323,0.11032,1.53919,-0.13947,0
Neg_2593,-0.54354,1.22008,-0.03034,0.64428,-0.65,0
Neg_2259,-1.47778,-0.39591,-0.03034,1.06191,0.9744,0
Neg_1785,-0.54354,0.14276,1.44654,-0.19097,-0.32512,0
Neg_847,1.58936,0.966,-1.16354,-0.97106,-0.71743,0
Neg_684,0.69747,-0.74966,-0.89736,-0.32187,0.56709,0
Neg_1411,0.8729,-0.43066,-1.5231,0.57692,-0.09456,0
Neg_680,-0.23212,2.83607,0.95425,-0.60859,-1.62464,0
Neg_502,-0.54354,0.14276,-1.01492,-0.19097,1.29928,0
Neg_1097,0.74105,-0.26124,-0.15341,-0.50419,-0.12207,0
Neg_1826,-0.00968,-0.31896,-0.24132,0.04767,0.32464,0
Neg_702,-1.49951,0.21792,1.77856,-0.27838,0.47575,0
Neg_1626,-0.23212,1.04053,-0.03034,-0.05176,-0.32512,0
Neg_2358,-0.07642,-0.01884,-1.40876,-0.06568,1.07186,0
Neg_1026,-0.05912,-0.87472,0.18846,-0.51579,0.8661,0
Neg_82,0.54641,-0.46324,-0.46109,0.25276,-0.18298,0
Neg_509,0.57153,-0.43066,-1.04668,0.57692,-0.09456,0
Neg_1235,1.17095,0.48016,-0.53886,-0.75545,-0.56789,0
Neg_2118,-0.38403,-0.09373,0.16178,-0.22153,0.52274,0
Neg_1303,-0.36752,0.63458,-0.28718,-0.53596,0.60714,0
Neg_72,-0.11235,0.70214,-0.57943,0.00178,0.07473,0
Neg_1147,0.02135,0.96954,0.9199,-0.27838,-0.99754,0
Neg_2437,0.60124,-1.01803,0.0806,0.85015,-0.72779,0
Neg_1770,0.12378,-0.0881,-0.10066,-0.54893,0.41746,0
Neg_177,-0.43434,1.46493,-0.27329,-0.63029,0.24025,0
Neg_978,-1.01066,-0.54093,0.55663,0.48366,0.63702,0
Neg_724,1.12185,-0.77063,1.2111,-0.89911,-0.80538,0
Neg_1766,0.00743,0.18419,-1.24213,1.12616,-0.17518,0
Neg_868,-0.71871,-0.46324,-0.15341,0.12225,1.03531,0
Neg_1825,0.30947,-1.23903,0.1409,0.91665,-0.38162,0
Neg_2020,-0.021,-0.92544,0.00304,0.04262,0.5449,0
Neg_1628,-0.23212,1.75875,-1.01492,-0.60859,0.32464,0
Neg_892,0.39071,-0.82684,-1.40876,1.22896,0.06474,0
Neg_2692,0.05098,-0.00415,0.68573,0.83411,-1.15209,0
Neg_512,1.05017,-1.47323,-1.99951,0.76711,0.51574,0
Neg_2128,0.32397,0.83532,-1.20832,-0.99639,0.73074,0
Neg_1647,1.48603,-1.47323,1.0561,-1.01182,-0.57158,0
Neg_2419,0.74105,-0.46324,-0.15341,0.12225,-0.48756,0
Neg_2659,-0.40513,-0.87472,1.82944,0.64428,-0.75829,0
Neg_1214,1.32495,-0.62271,-0.83355,-0.78444,0.15365,0
Neg_411,0.69059,-0.87472,0.18846,0.10292,-0.39732,0
Neg_2321,-0.11888,-1.17942,0.14868,0.37852,0.44278,0
Neg_1384,0.05098,-1.47323,-1.3282,0.26462,1.50602,0
Neg_1489,0.48413,0.95075,-0.67032,-0.44154,-0.29263,0
Neg_2666,-0.23212,0.32231,0.57917,-0.05176,-0.29418,0
Neg_1905,-0.47167,-0.64452,0.27261,-0.48009,1.07436,0
Neg_55,0.54641,-0.12658,-0.35853,-0.05176,-0.21683,0
Neg_1178,0.27915,-0.02608,-0.01564,-0.13487,-0.16026,0
Neg_2369,0.67816,-0.97601,0.0454,0.29091,-0.3751,0
Neg_1,-0.13481,-0.12658,-0.15341,-0.13877,0.42616,0
Neg_1999,-0.39603,0.22781,1.10971,-1.44384,0.66662,0
Neg_1883,0.42664,0.39137,-0.57943,-0.48009,0.07473,0
Neg_1643,-0.18633,-0.04736,0.17237,0.58287,-0.34423,0
Neg_2885,-1.7892,-0.12658,1.69269,2.73241,-1.29976,0
Neg_1786,0.30312,-0.46324,0.30812,0.12225,-0.33527,0
Neg_1933,0.30947,-0.30223,0.35494,0.91665,-1.08788,0
Neg_814,0.84172,-1.47323,-0.98097,1.14831,-0.2355,0
Neg_1593,0.03634,-0.08014,-0.21707,-0.14777,0.26863,0
Neg_1298,0.05098,0.15908,0.83491,-0.43142,-0.3645,0
Neg_285,-0.41318,-0.90952,0.74817,-0.13269,0.58908,0
Neg_2792,-0.54354,0.14276,0.21581,1.06191,-0.48756,0
Neg_2154,0.14535,0.48554,-0.20935,-0.43142,0.02929,0
Neg_1689,-1.40498,-0.42389,-0.08148,2.1358,0.11368,0
Neg_603,1.0791,-0.62271,-0.4449,0.53438,-0.87228,0
Neg_1021,-0.677,-0.70371,1.51687,0.94259,-0.60359,0
Neg_1820,0.18871,0.71054,-0.80204,-0.08938,-0.02658,0
Neg_222,-0.76905,-0.5445,-0.4717,-0.86781,2.11708,0
Neg_256,0.90029,1.46493,-0.65689,-0.30487,-1.15209,0
Neg_704,-0.586,0.73039,0.01442,0.26462,-0.04454,0
Neg_144,0.54641,0.64294,-1.12041,-0.39978,0.09258,0
Neg_2067,0.5818,-0.00415,0.18224,0.12225,-0.81982,0
Neg_1406,-1.47778,-0.0881,-1.15558,2.85173,0.13899,0
Neg_2616,-0.19591,0.59373,1.09163,0.45004,-1.2242,0
Neg_648,1.82995,-0.8181,-0.60246,-0.08938,-0.94854,0
Neg_2774,-0.95634,-0.72161,0.40471,0.45004,0.81574,0
Neg_292,1.16008,-1.093,0.433,-0.26467,-0.63089,0
Neg_2667,-0.32649,0.48554,0.08901,-0.55797,0.42309,0
Neg_257,1.08743,-0.92544,-0.74792,-0.16973,0.04932,0
Neg_1768,-1.01066,-0.12658,0.46196,-0.92181,1.54294,0
Neg_2249,-0.79833,-0.33061,2.3267,0.45445,-0.85674,0
Neg_779,-0.69348,1.12033,1.28245,-0.36111,-0.51764,0
Neg_2513,0.2869,-0.57546,-0.35853,-0.39978,0.59537,0
Neg_2425,0.11778,0.70563,-0.17415,0.66774,-0.95298,0
Neg_2272,1.74961,-0.73869,0.01442,-0.30487,-1.15209,0
Neg_361,-0.06379,-0.8181,0.39543,1.09577,-0.55341,0
Neg_1745,-0.79833,0.73039,2.69965,0.26462,-1.5951,0
Neg_2902,0.99129,-0.12658,0.46196,-0.54893,-0.83564,0
Neg_808,0.61719,0.48554,-0.65689,0.07479,-0.5614,0
Neg_407,0.12103,-0.30706,-0.93372,-0.53971,1.09497,0
Neg_191,-0.38403,0.49749,-0.55865,1.91753,-1.02242,0
Neg_1737,0.41101,0.63458,0.08739,0.46271,-1.22913,0
Neg_1001,0.61719,-0.49385,1.13327,-0.68453,-0.5614,0
Neg_2120,-0.69692,-1.23204,0.86608,-0.50886,1.29443,0
Neg_960,0.74905,-1.0305,-0.58332,0.1008,0.14662,0
Neg_1356,-0.23212,-0.12658,0.28614,-0.25063,0.32464,0
Neg_1764,0.39071,-1.47323,-1.01492,-0.60859,1.62416,0
Neg_901,-1.05473,0.66109,-1.16354,1.62925,0.20204,0
Neg_2556,1.1987,1.14729,-0.80204,-0.428,-1.08024,0
Neg_303,-0.18421,0.26706,0.72704,-0.67284,0.07473,0
Neg_654,-0.52408,1.22008,-0.46109,-0.6608,0.62921,0
Neg_251,0.54641,0.32231,-0.35853,0.29626,-0.75829,0
Neg_1958,1.48066,-0.93457,-1.26107,-0.81741,0.48708,0
Neg_2857,1.16387,-1.47323,-1.49024,-1.44384,1.78099,0
Neg_1824,-0.49603,-1.19934,-1.49887,1.31673,1.20567,0
Neg_9,-1.01066,1.22008,-1.38414,0.64428,0.73074,0
Neg_1397,1.69568,-0.1907,-0.12411,-0.4495,-1.22241,0
Neg_1841,0.78178,0.78164,-1.31259,-0.27838,-0.20423,0
Neg_1197,0.21734,-0.30706,0.13207,0.49359,-0.51268,0
Neg_1357,0.43801,-0.65501,-0.13004,0.30067,-0.20997,0
Neg_2898,-1.29093,-1.47323,2.72651,0.56076,-0.00024,0
Neg_2132,-1.47778,0.14276,0.95425,2.31478,-0.97488,0
Neg_647,0.09003,0.19848,-0.81122,0.28426,0.10058,0
Neg_2646,2.10349,-0.12658,0.46196,-0.92181,-1.70586,0
Neg_476,0.07929,-0.93457,0.46196,1.06191,-0.65,0
Neg_231,-0.93532,-0.43066,0.38255,-1.03969,1.79184,0
Neg_451,-0.33258,1.1332,-0.80848,-0.43346,0.53424,0
Neg_1073,0.05098,-1.47323,0.68573,-0.87435,1.063,0
Neg_7,0.06731,0.70214,1.40867,-0.72103,-0.86242,0
Neg_1877,0.93568,0.54675,-0.15341,0.12225,-1.29976,0
Neg_2912,0.71566,-1.47323,-0.71527,0.19034,0.46589,0
Neg_1968,-1.13806,0.28966,0.68573,-0.07707,0.61998,0
Neg_2590,-0.78168,-1.15637,-1.13076,0.27579,2.04459,0
Neg_2781,0.20649,-0.33521,0.49663,0.67369,-0.86506,0
Neg_940,0.80592,1.22008,-1.99951,-0.7478,0.32464,0
Neg_459,0.15714,-0.12658,0.76964,-1.18283,0.32464,0
Neg_1657,0.21275,0.0658,-1.29623,0.04767,0.5567,0
Neg_2544,0.42084,0.09063,-1.04668,-0.63554,0.69144,0
Neg_2345,1.24578,0.44404,-1.24855,-1.23149,0.21451,0
Neg_2406,1.0791,-0.62271,-0.9631,0.75418,-0.7013,0
Neg_2060,0.23169,0.41782,-0.11413,-0.111,-0.33203,0
Neg_2697,0.80592,-0.12658,0.05171,-0.39978,-0.48756,0
Neg_1979,-0.23212,-0.70371,0.34474,0.14711,0.32464,0
Neg_875,0.54641,-0.12658,0.46196,1.68834,-2.11196,0
Neg_798,-0.7771,-1.06924,2.06191,-0.03436,0.12159,0
Neg_2520,-0.09673,-0.06803,0.35494,0.37192,-0.38162,0
Neg_2252,0.64373,1.05175,-0.46109,-1.05232,-0.18298,0
Neg_1502,-0.42676,-1.13657,1.38501,-0.6608,0.73074,0
Neg_2316,0.43801,-0.65501,0.61775,-0.01652,-0.45672,0
Neg_2282,-0.04894,0.90322,-0.69638,-1.07535,0.8024,0
Neg_2664,0.55803,0.21511,0.42522,0.61312,-1.46947,0
Neg_1274,1.32495,0.54675,-1.99951,0.12225,-0.48756,0
Neg_1290,-1.64765,2.19947,0.01442,-0.87435,1.063,0
Neg_299,-1.01066,0.29426,-0.61493,1.29682,0.27388,0
Neg_2528,-0.65438,-0.10375,0.00304,0.89203,0.04932,0
Neg_1387,1.21879,-1.47323,-1.66385,1.26123,-0.26605,0
Neg_13,0.0749,-0.33521,-0.75144,0.67369,0.09585,0
Neg_586,-0.43973,-0.0368,-0.35853,-0.05176,0.75781,0
Neg_1691,-0.63696,-0.98844,0.65887,2.06421,-0.77995,0
Neg_629,0.65763,-0.31896,0.11032,0.64428,-1.0677,0
Neg_1089,1.44472,0.39137,-1.05279,-0.64072,-0.55004,0
Neg_2884,-0.54354,-0.93457,-0.52263,-0.19097,1.62416,0
Neg_2610,0.26331,0.17948,-0.15341,-0.30487,-0.04454,0
Neg_470,0.05098,-0.33061,-0.06017,0.20135,0.02929,0
Neg_1649,2.40292,-1.47323,-0.86345,-1.44384,0.07473,0
Neg_1177,-0.33258,0.09063,-0.57027,0.779,0.06264,0
Neg_2447,1.32495,-0.89609,-0.41714,-0.10148,-0.48756,0
Neg_10,2.69884,-1.47323,-0.69638,-1.07535,-0.63089,0
Neg_2623,-0.47167,0.26706,0.72704,0.09816,-0.22516,0
Neg_265,0.01701,-1.47323,-0.22725,2.56536,-0.97488,0
Neg_273,-0.35669,0.46595,-1.40876,0.56076,0.58454,0
Neg_2305,0.48653,-1.05888,-1.43148,1.44741,-0.05022,0
Neg_915,-0.09673,0.40038,0.1409,-0.71754,0.32464,0
Neg_1945,0.11947,-1.21259,0.62076,-0.02931,0.21984,0
Neg_961,-0.69105,-0.96292,1.88702,0.79814,-0.5645,0
Neg_2662,-0.2731,-0.19745,-0.05625,0.36953,0.15365,0
Neg_1146,0.81721,-1.29758,-0.07314,-0.49057,0.35995,0
Neg_1137,-0.52181,0.03001,-0.28221,0.30435,0.47575,0
Neg_41,0.63984,-0.61137,-0.03034,-0.27449,-0.06522,0
Neg_1496,2.65958,-0.89609,0.11032,-0.10148,-2.22798,0
Neg_2270,-0.56342,-0.09792,-0.11413,1.75499,-0.64309,0
Neg_1721,-0.06822,-0.0557,-0.4449,-1.22404,1.35057,0
Neg_2196,-0.23212,-0.7999,0.66708,1.34032,-0.75829,0
Neg_1988,1.09139,-0.86724,-0.52263,0.43547,-0.60939,0
Neg_2464,-0.11888,0.8773,-0.38837,-0.07707,-0.08884,0
Neg_521,1.65861,0.83532,-1.82369,-0.99639,-0.2555,0
Neg_1062,-0.28874,0.28966,1.22277,-0.30487,-0.44326,0
Neg_899,-1.61619,-0.87472,1.82944,0.8763,0.32464,0
Neg_374,-0.85495,-1.0423,-0.42417,0.22666,1.62416,0
Neg_2106,0.60124,-0.56282,0.49663,-0.56154,-0.1787,0
Neg_3,0.9274,0.41782,-0.42836,-1.04399,-0.12466,0
Neg_405,-0.75115,0.32231,0.46196,1.34032,-0.75829,0
Neg_1873,-0.73039,-0.82684,-1.99951,0.05961,2.53382,0
Neg_2506,0.6063,0.70214,0.27261,0.72459,-1.79957,0
Neg_2777,-0.59145,0.39137,0.46196,0.00178,0.07473,0
Neg_762,1.5708,-0.62271,-0.4449,-0.12503,-0.87228,0
Neg_401,1.74961,-1.47323,-1.99951,0.83411,-0.26605,0
Neg_1801,-1.59456,-1.47323,3.53879,-1.44384,1.33989,0
Neg_2863,0.07929,-0.39591,-0.03034,-0.19097,0.32464,0
Neg_2412,0.06246,-0.8181,0.79459,0.92646,-0.81683,0
Neg_1094,0.64264,-0.56537,-0.17415,1.37161,-1.28151,0
Neg_1795,1.54739,0.83532,-0.59296,0.34598,-1.99593,0
Neg_1144,1.54739,-1.47323,-1.99951,-1.44384,1.71698,0
Neg_1201,0.55803,0.45631,-0.4565,0.23912,-0.74213,0
Neg_2435,-0.47167,-0.8517,-0.29542,0.48366,0.82445,0
Neg_252,0.59832,0.50186,0.13376,0.36587,-1.29976,0
Neg_2676,-0.70841,0.61805,0.95425,0.17752,-0.40156,0
Neg_322,1.74961,-1.10596,-0.65689,-0.58961,-0.26605,0
Neg_1525,-0.26751,-0.55506,0.01442,-0.02012,0.61998,0
Neg_1228,-0.63696,-1.15004,0.95425,0.93662,-0.00024,0
Neg_2042,-1.04659,0.51568,1.63589,-0.48009,0.07473,0
Neg_2308,0.39071,0.14276,-0.52263,-0.44154,0.19469,0
Neg_2157,-0.3519,0.39137,0.84064,-0.15884,-0.30013,0
Neg_2159,0.50062,0.90322,0.17237,-1.07535,-0.34423,0
Neg_2734,0.49309,0.29771,0.02361,0.1008,-0.78796,0
Neg_1207,0.78596,0.39137,-0.86345,-0.23916,-0.30013,0
Neg_120,-0.65134,-1.47323,0.84064,0.24272,0.82445,0
Neg_2631,1.40153,-1.47323,1.14794,-0.4169,-1.00683,0
Neg_595,-1.75122,0.49749,0.16178,-0.83268,2.06789,0
Neg_993,0.99129,-0.31896,-0.94459,-0.54893,0.20861,0
Neg_1596,-0.54354,-0.66524,0.21581,1.68834,-0.48756,0
Neg_2868,-0.23212,-0.18044,0.3635,0.39371,-0.19517,0
Neg_579,-0.28874,0.28966,-0.11984,-0.53266,0.61998,0
Neg_1663,0.24698,-0.8517,1.40867,0.48366,-1.04985,0
Neg_1040,0.24698,0.65774,-0.37656,0.07062,-0.46078,0
Neg_2240,0.36819,1.05783,-0.57601,-0.53815,-0.22335,0
Neg_2349,0.09568,-0.62271,0.95425,-1.44384,0.76921,0
Neg_2207,-1.52968,0.09787,0.66708,0.47027,0.73074,0
Neg_1153,-1.31531,-0.77063,-0.07314,-0.89911,2.58467,0
Neg_580,0.39071,0.68142,0.95425,-0.60859,-0.97488,0
Neg_2390,-1.52336,0.10334,0.88221,-0.52711,1.35474,0
Neg_1683,0.43046,-1.12941,0.51433,-0.64414,0.39376,0
Neg_2601,0.26614,-0.18044,0.3635,-0.44154,-0.06522,0
Neg_2888,0.68796,-0.37142,-0.32124,0.26462,-0.48756,0
Neg_1121,0.54641,-1.02435,-1.17902,0.29626,0.59537,0
Neg_2688,1.43358,-0.72161,-0.28221,0.01299,-0.88421,0
Neg_1493,-1.7892,-1.47323,-0.76878,2.73241,1.13684,0
Neg_1272,-0.31629,-0.59973,-0.40288,0.92646,0.23683,0
Neg_1242,-0.677,0.14276,1.37622,0.34598,-0.55718,0
Neg_1292,-1.53806,-1.47323,0.38255,3.406,-0.40896,0
Neg_2398,0.7644,-1.0423,0.3635,-0.10744,-0.32512,0
Neg_1990,0.4491,0.54675,0.30812,0.12225,-1.09671,0
Neg_2241,0.58739,-0.62271,0.33241,-0.12503,-0.35932,0
Neg_508,-0.08728,0.40582,0.23298,0.01299,-0.31756,0
Neg_307,-0.70396,-0.16738,0.23819,-0.05176,0.71843,0
Neg_2448,0.35545,-0.86343,-0.60623,0.68368,0.01815,0
Neg_600,-1.47778,-0.0368,1.77474,-0.19097,0.54123,0
Neg_601,-0.03121,-0.95195,-0.57027,-0.09667,1.05824,0
Neg_1217,-0.33951,0.01273,0.20732,0.86029,-0.45955,0
Neg_839,-0.07642,0.14276,0.21581,-0.19097,-0.00024,0
Neg_682,2.363,1.22008,-1.17902,-0.7478,-1.84122,0
Neg_2187,2.2008,1.05175,-0.61493,-1.44384,-1.40128,0
Neg_2821,-1.01066,0.14276,0.58503,0.12225,0.48708,0
Neg_2789,-3.34627,0.83532,-1.99951,-1.44384,5.42989,0
Neg_169,-0.13481,0.54675,0.07735,0.12225,-0.33527,0
Neg_320,0.01117,-0.46324,-0.15341,-0.07351,0.42616,0
Neg_2889,0.12999,0.78164,-0.45394,0.59572,-0.77088,0
Neg_17,1.32495,-1.47323,-1.07646,-0.6608,0.73074,0
Neg_1714,-0.80756,-0.59498,-0.23367,-0.62675,1.8431,0
Neg_2605,-0.50806,-0.45046,0.99164,0.77644,-0.45672,0
Neg_1527,0.54641,2.56674,-1.99951,-1.44384,0.32464,0
Neg_83,-2.01164,-1.47323,3.27506,2.1358,-0.83564,0
Neg_2246,0.94363,-0.31896,-0.49249,-0.54893,-0.04002,0
Neg_114,-1.47778,-0.66524,1.69269,-0.19097,0.9744,0
Neg_1808,-0.28078,-0.71574,1.0004,1.10106,-0.79213,0
Neg_958,-1.59456,-1.47323,-1.07646,4.82053,-0.48756,0
Neg_2093,-0.44689,-0.08014,0.54684,-0.57979,0.60471,0
Neg_1561,0.15714,-0.46324,-0.61493,-0.6608,1.03531,0
Neg_1870,1.0791,-1.47323,-0.4449,-0.12503,0.15365,0
Neg_1335,-0.59849,-1.47323,-1.99951,-0.33837,3.09567,0
Neg_1574,0.62924,-0.78558,0.67144,-0.111,-0.5394,0
Neg_2188,-0.2731,-1.04797,-0.4449,1.68834,-0.10283,0
Neg_608,-0.677,-0.70371,1.51687,-0.84724,0.78875,0
Neg_1240,-0.79833,-0.49385,1.13327,0.83411,-0.26605,0
Neg_2628,3.19344,1.22008,-0.52263,-1.44384,-2.59928,0
Neg_1855,-0.23212,0.83532,-0.94459,0.34598,0.09258,0
Neg_1793,-0.82129,-0.59973,-0.00373,1.26508,0.23683,0
Neg_2263,-0.23212,-1.02435,0.8722,-0.05176,0.32464,0
Neg_2400,-0.19004,-0.59973,1.5929,-0.25869,-0.29,0
Neg_1583,0.24698,1.0129,-0.86345,0.00178,-0.30013,0
Neg_410,0.96562,1.0129,-1.99951,0.48366,-0.67499,0
Neg_2849,-0.71871,-0.71574,-1.07646,2.47139,-0.0307,0
Neg_1389,0.42845,0.15908,-0.80607,0.07479,-0.06915,0
Neg_130,0.70212,-0.75502,-0.19443,0.64428,-0.65,0
Neg_2784,-1.15974,-0.09792,2.24259,-0.24428,-0.02098,0
Neg_2759,2.25919,-0.82684,0.95425,-1.44384,-1.36473,0
Neg_2148,-1.01066,1.9896,-0.41714,-1.44384,1.25287,0
Neg_2886,-1.2331,0.64294,1.16523,-0.54893,0.5567,0
Neg_903,1.12757,0.5752,-1.58349,-0.38508,-0.1787,0
Neg_2844,-0.6154,0.01845,0.27261,-0.28734,0.67451,0
Neg_1071,0.24698,-0.23016,0.27261,0.72459,-0.86242,0
Neg_2491,-0.94754,-0.16297,1.99206,-0.08938,-0.15829,0
Neg_2731,-0.76481,-1.04797,1.69269,0.03982,0.28189,0
Neg_1497,-0.63395,0.09063,2.76462,0.17277,-1.35216,0
Neg_2096,1.21632,-0.72161,-0.28221,0.01299,-0.65755,0
Neg_2234,-1.54532,-1.08384,0.66955,3.53747,-0.92791,0
Neg_263,0.61411,-0.59498,-0.23367,0.19034,-0.27568,0
Neg_2409,0.65763,-0.70371,-1.29623,-0.54893,1.02081,0
Neg_171,-0.80882,0.12281,0.00613,1.03097,-0.03634,0
Neg_2185,0.58739,-0.1124,-0.60036,-0.78444,0.46143,0
Neg_1630,0.47564,0.48554,-0.88066,-0.4947,0.17697,0
