,Moran_CIDH920105.lag1,Moran_CIDH920105.lag2,Moran_CIDH920105.lag3,Moran_BHAR880101.lag1,Moran_BHAR880101.lag2,Moran_BHAR880101.lag3,Moran_CHAM820101.lag1,Moran_CHAM820101.lag2,Moran_CHAM820101.lag3,Moran_CHAM820102.lag1,Moran_CHAM820102.lag2,Moran_CHAM820102.lag3,Moran_CHOC760101.lag1,Moran_CHOC760101.lag2,Moran_CHOC760101.lag3,Moran_BIGC670101.lag1,Moran_BIGC670101.lag2,Moran_BIGC670101.lag3,Moran_CHAM810101.lag1,Moran_CHAM810101.lag2,Moran_CHAM810101.lag3,Moran_DAYM780201.lag1,Moran_DAYM780201.lag2,Moran_DAYM780201.lag3,y
Neg_2469,0.04585,-1.08665,0.03053,0.3361,-0.15575,0.02171,-1.01988,1.0006,-0.16275,0.71513,-0.45061,0.10376,-0.67506,1.00055,-0.35929,-0.78046,0.5248,0.21386,-0.50553,-1.15263,-0.21714,0.60926,0.52331,0.11526,0
Neg_2895,0.02887,0.93692,-0.31782,-0.26952,0.81573,0.31295,0.14798,0.29953,-1.09891,-0.11576,1.3151,-0.09821,0.08571,0.48354,-0.85481,0.33508,0.74912,-0.98208,0.24732,1.67669,-0.32413,0.03251,0.45674,-0.77199,0
Neg_202,-0.31922,0.02289,-0.0754,-0.22958,0.21062,-0.42382,0.42285,-0.07113,0.05529,0.67642,-0.09475,0.38488,0.54008,-0.10412,0.27253,0.05099,-0.35964,0.05656,0.17368,-0.51538,-0.04423,-0.30792,-0.09196,0.66649,0
Neg_478,0.70255,-0.37546,0.23489,0.52629,-0.43967,0.1741,-0.56977,-0.49969,-0.59069,0.58034,-0.17274,-0.65416,-0.8509,-0.91338,0.09987,-0.59223,-0.84697,-0.2264,-1.25879,0.08305,-0.10131,0.01832,-0.93413,-1.34964,0
Neg_1929,-0.22956,0.45103,0.02846,0.65246,-0.2432,0.72202,-0.66135,-0.05358,0.88509,0.07906,0.62004,0.49781,-0.55918,0.07059,0.6782,-0.34646,-0.09981,0.38062,-0.12295,0.49701,-0.25565,-0.66098,0.03167,0.01898,0
Neg_1179,0.38961,-0.69235,-0.77747,1.32593,-1.65651,-1.49061,-0.4648,-1.03384,-1.00694,-0.7816,-0.77384,-1.15562,-0.76999,-0.74392,-0.90404,-0.15951,-1.45018,-1.05968,-0.36286,-1.66996,0.33674,-0.71023,-1.21626,-0.04824,0
Neg_116,-1.02989,-0.29049,0.19401,-0.0084,0.1996,0.23536,0.24844,-0.86499,0.66473,0.08804,0.48403,0.57706,0.14308,-0.82613,0.91529,0.17402,-0.844,0.52883,-0.32403,-0.26309,0.69278,0.36504,-0.33476,0.27978,0
Neg_2854,0.34494,0.3357,0.31957,1.09405,0.24431,-0.46024,-0.90386,0.17289,1.46236,0.14114,-1.32025,0.52353,-0.74683,0.3748,1.70359,-0.67295,0.08661,1.50234,0.95379,0.35755,1.68127,-0.71191,-0.7745,1.1692,0
Neg_2229,0.20164,-0.72645,1.18504,1.18289,-0.27064,-0.36711,0.77531,0.6347,0.79332,-0.42791,-1.00665,1.89978,0.73378,1.22194,0.95377,0.80566,0.01908,1.04895,1.46915,1.49309,1.20306,0.25563,-1.20191,-0.03754,0
Neg_301,0.01642,1.00304,-0.17738,0.68042,-0.1993,-0.21101,-0.41116,-0.7771,1.61158,-1.39438,1.90388,0.99809,-0.42249,-1.15504,1.8761,-0.62672,-0.54095,2.20922,1.22742,0.12894,0.45874,0.22847,1.03795,0.49749,0
Neg_2264,0.09228,-0.90193,0.45091,0.35159,-0.47369,0.17028,0.7226,0.80415,1.18793,-0.31896,-0.30392,0.32337,0.49912,0.59566,1.19862,0.53942,0.74448,1.06501,-0.8355,-0.45956,0.31867,-0.0602,0.85823,1.13001,0
Neg_58,1.89754,1.04083,0.04841,2.05775,1.33037,0.25928,0.13148,0.22926,0.00869,-1.00245,0.0601,-0.09622,-0.23736,-0.22731,0.21371,0.5615,-0.52692,-0.69745,-0.14611,0.49754,-1.37672,0.74633,0.02454,-0.23691,0
Neg_37,0.85805,-0.14795,0.66102,-0.35888,0.71351,-0.66105,1.75426,-0.65153,-0.67978,2.01542,2.6706,1.82667,1.72951,0.06872,0.37855,1.44752,-0.191,-0.32992,0.75631,0.55142,-0.4333,0.93761,0.54842,1.37701,0
Neg_1299,0.46694,1.03897,2.27855,-2.64238,2.13,0.04638,-0.15666,1.10048,0.63785,0.78316,-0.93061,0.25015,-1.09024,1.29888,1.29588,-2.91907,2.04943,-1.25492,1.8627,0.2758,0.23639,-1.38099,-0.73934,-0.28062,0
Neg_2238,0.22962,-1.32344,0.57364,0.60541,-2.02891,-0.02684,1.16109,0.45974,1.38061,-0.54275,0.21576,-0.23892,0.67153,0.5804,1.20495,1.3342,0.2722,1.15466,0.49313,-1.42922,0.63197,-0.91627,0.40977,-0.1054,0
Neg_1065,0.12512,-0.20454,-0.15974,-0.26811,-0.34825,0.44305,0.63787,-0.24216,0.47474,0.05228,-0.08968,0.51714,0.43979,-0.57961,0.52759,0.5986,-0.45981,0.58888,-0.12117,-0.05893,0.77279,0.79061,-0.49908,-0.30632,0
Neg_2393,-0.10509,-0.30926,0.63888,-0.6422,-0.34844,0.21153,0.39297,0.05988,-0.36731,-1.39012,0.14422,0.81605,0.34015,-0.12483,-0.11508,0.31622,-0.20015,-0.58778,0.32902,-0.44039,-0.83413,-0.41398,-0.03342,0.52807,0
Neg_1063,0.09252,0.25853,-0.24227,0.30749,-0.77447,0.06644,-0.69753,-0.00292,-0.1838,1.12828,-0.26802,-0.4631,-0.68962,0.0227,-0.0408,-0.79434,-0.10816,-0.06667,-0.51864,0.182,0.52211,0.30192,1.86393,-0.93686,0
Neg_2681,-0.24702,0.9225,-0.14796,-0.21301,0.652,-0.83094,1.75036,1.73362,0.30244,-0.50793,1.58198,-1.05021,1.84089,1.79148,0.67691,2.0336,1.834,0.29159,1.13766,1.67234,0.05285,0.3899,1.2068,0.53456,0
Neg_1206,0.31088,-0.34285,0.72361,0.20915,-0.39498,0.11818,0.36331,-0.55875,1.1611,-0.43362,0.37085,0.22204,0.3357,-0.43356,1.29677,0.66751,-0.38091,1.07475,-0.75148,-0.40531,0.41857,0.28445,0.22476,0.22396,0
Neg_926,1.0547,1.21495,-0.90761,3.41886,1.18804,-1.02891,1.61542,0.58708,0.05759,0.7426,-1.51688,0.41212,1.67323,0.55281,0.47599,1.85348,0.77476,-0.3369,1.42864,1.93196,-1.68709,0.77825,0.99849,-1.50574,0
Neg_1834,-0.0796,-0.58439,0.42357,-1.01498,0.31091,1.21993,0.85682,-0.26302,0.52326,2.15053,-0.37529,0.53785,1.7079,-0.26787,0.85205,1.25246,-0.47919,-0.14423,2.57202,-0.05197,1.06734,-1.88143,1.1716,-2.03478,0
Neg_219,-0.79969,0.55549,-0.97923,-0.95349,1.31866,-0.85528,-0.26348,-0.24171,-0.71882,-0.68875,-0.79115,-0.79313,-0.453,-0.33971,-0.74987,0.03656,-0.42247,-0.97315,0.74866,-1.01559,-0.68628,-0.27912,0.33666,-0.78632,0
Neg_1051,0.06093,0.36928,0.49227,0.41462,-0.21667,0.42926,0.78471,0.20209,0.34427,-0.14093,1.05227,0.33259,1.06509,0.38661,0.20025,0.42622,0.18911,0.30212,0.27891,0.22351,0.13442,0.07625,0.3054,0.24514,0
Neg_2732,0.62898,1.0234,-0.31757,-0.43893,0.45628,-1.70031,0.61438,-0.63681,-0.82786,-0.19425,0.08909,0.01887,0.54723,-0.39397,-0.67977,0.50797,-0.3563,-0.42195,-0.24514,-0.84165,0.44691,-0.28819,1.78631,-0.3241,0
Neg_22,-0.35562,-1.80698,1.00615,-1.15254,-1.31636,2.25999,-2.13436,-0.08902,0.87606,-0.79158,-0.44251,-0.05107,-1.57051,-0.24958,0.60625,-1.4199,-0.59587,-0.16866,0.29113,-1.33875,-2.41894,-0.44381,0.38851,-0.27239,0
Neg_2672,1.07002,0.40782,-0.2515,0.39931,0.01789,-0.56741,-0.66091,0.20914,-0.65968,-0.55416,0.99731,-0.85631,-0.37311,0.03955,-0.57842,-0.70876,0.27105,-0.45138,0.13041,-0.0925,-0.53828,-0.61591,0.0713,-0.14468,0
Neg_1925,0.19906,-0.17706,-0.08029,0.59983,0.11196,0.06159,0.36657,0.03899,-0.45401,0.65997,0.06928,0.71405,0.48109,0.05493,-0.66175,0.46025,-0.28403,-0.61226,0.95729,-0.65561,-0.10406,-0.09385,0.09568,0.74976,0
Neg_1046,-0.66663,-0.77519,1.75739,-1.02018,-1.33079,2.33698,-1.28885,-1.87759,3.24252,-0.13788,-0.12571,0.66454,-1.74729,-1.90593,3.56887,-1.60374,-1.7668,3.34855,-2.08737,-1.66517,3.68074,0.4133,-0.6571,-0.08491,0
Neg_2602,0.26333,0.6415,-0.72639,-0.23106,-0.34551,0.29361,-0.68825,0.44514,-0.09775,-0.49836,-0.21087,-0.89816,-0.71446,0.4044,-0.02031,-0.83447,0.81606,-0.371,-1.31096,-0.08801,0.19934,0.13865,0.07158,-0.6042,0
Neg_2626,-0.09558,1.27713,-1.15809,-0.21939,0.48831,0.2717,-0.10486,0.70101,-0.21258,-0.6982,0.76411,0.15114,0.14264,0.45078,-0.48946,0.01461,0.64683,-0.5984,-0.1424,-0.05158,-0.63662,0.60795,0.98027,0.2327,0
Neg_664,0.06416,-0.31609,-0.84038,0.08834,0.41366,-0.65522,-0.58572,-0.4006,-0.89797,0.2226,-0.40094,-0.46398,-0.52915,-0.18469,-0.68771,-0.48532,-0.51195,-0.93443,-0.6408,-0.68092,0.42306,0.21045,-0.65882,-0.19947,0
Neg_1033,0.85131,0.03072,-1.21169,1.35153,0.29618,-0.86069,0.00232,-0.5867,-0.81995,-1.33919,1.03823,-0.72127,0.13397,-0.8303,-0.85139,0.41932,-0.70305,-0.84585,1.07104,0.05285,-1.17509,-0.23394,0.4508,0.29417,0
Neg_1541,0.67218,0.28741,0.45528,0.2204,0.03273,0.49162,-0.34777,0.04539,-0.30313,0.07595,-0.10857,0.36824,-0.44915,0.10267,-0.27688,-0.12368,0.22886,-0.18361,0.01156,-0.23461,0.331,1.6608,0.33493,0.28156,0
Neg_352,-0.37725,-0.77739,-0.05873,-1.22596,-1.05293,0.20114,1.30166,0.24126,-1.05973,1.05846,0.37538,0.20716,1.20475,0.25435,-0.97744,1.76927,-0.14846,-0.99348,1.50582,-0.70196,0.08597,1.15168,0.77296,0.52627,0
Neg_2763,0.03961,-1.00781,0.75828,0.08156,-0.89903,-0.09648,-1.12045,0.08861,-0.40787,0.42061,0.79482,0.30288,-0.9421,-0.3263,-0.47931,-1.22111,0.03896,-0.32663,-1.33223,-0.65449,-0.21273,0.75788,-0.26411,-0.15775,0
Neg_2198,0.46574,0.15188,0.36228,0.25658,0.42635,0.87654,0.55149,0.28001,0.32699,0.13101,-0.56108,-0.26029,0.68823,0.3785,0.33997,0.479,0.28645,0.33403,0.60266,-0.22003,0.16288,1.48919,0.36328,0.00407,0
Neg_260,1.88097,-2.11856,-1.84436,0.11302,-0.6587,-0.93647,-0.90541,0.13662,-0.17279,1.79921,0.38635,0.85662,-1.45547,0.52116,1.11974,-0.92262,-0.00677,0.28723,0.75558,-2.01143,-0.81509,0.36094,0.20701,-2.59194,0
Neg_743,0.38743,0.75628,-0.59006,0.56003,0.88473,0.15918,1.1782,-0.39939,-0.91201,0.51718,0.154,0.14274,1.08167,-0.45808,-0.49316,1.19499,-0.27185,-0.65227,0.59033,0.60389,1.09821,-0.58127,1.08336,-0.48548,0
Neg_1798,0.06349,-1.06865,-0.50593,-0.06647,-0.46157,-0.51907,-0.79594,-1.34834,1.19035,-0.24059,-0.35256,0.07598,-1.26266,-0.73125,1.16197,-0.97113,-1.08318,1.1675,0.1349,0.37779,0.88236,-0.42665,0.00648,-1.0682,0
Neg_805,0.23664,-0.62101,0.00327,0.34817,-0.5462,0.61302,0.91923,-0.30058,-0.17701,1.21433,0.91797,1.14869,0.76411,-0.09292,-0.01368,0.87938,-0.13999,-0.13315,0.98722,0.16794,0.44519,-0.01094,-0.50971,-0.43057,0
Neg_2446,0.39148,0.32575,-0.30117,0.3864,0.92213,-0.48526,0.46295,-0.09102,0.1142,0.63608,-0.28915,0.63808,0.33245,-0.16915,0.16608,0.57881,0.06736,0.09351,0.25779,-0.54009,0.18193,0.4815,0.03167,0.18584,0
Neg_1456,0.56636,-0.46616,-0.04117,2.11394,-0.10313,0.91627,0.30806,-1.86103,-1.87936,0.97346,0.84427,0.81019,0.15852,-2.11474,-1.66414,-0.25496,-0.31385,-1.98003,0.80569,1.03991,-0.11406,-1.00237,-0.56962,-0.73947,0
Neg_853,0.28202,-2.70725,-0.17377,-0.80173,-1.49617,-0.84464,-0.37971,-0.32912,-1.56267,0.63457,-0.61732,0.29027,-0.09236,-0.21581,-1.254,-0.15597,-1.23453,-0.63324,0.20506,-1.36007,0.55656,-1.01518,-2.3687,1.71217,0
Neg_1866,0.7157,0.69392,-0.49199,0.10143,-0.63363,-0.51632,-0.50246,1.22992,-0.6761,-0.6582,0.32849,0.50545,-0.68738,0.55861,-0.03386,-0.10119,1.01029,-0.3005,-0.41122,0.34116,0.85856,0.31414,1.38678,0.92899,0
Neg_1972,-0.27991,-0.50637,0.29846,-0.05252,0.02086,0.11012,0.67843,0.08116,-0.20312,-0.08666,1.71471,-0.66998,1.05062,0.36647,-0.06179,0.97848,0.34123,0.33917,0.19025,0.56897,0.06294,0.43984,0.47522,0.76282,0
Neg_1250,-0.74425,-0.70969,0.20218,0.03179,-0.27087,0.10515,0.05523,-0.90243,-0.33361,0.19283,-0.31931,-0.96609,0.07482,-0.60658,-0.45502,-0.11892,-0.95343,-0.38539,0.54952,0.06784,-0.84136,-0.08587,-0.27307,0.895,0
Neg_2893,-0.49078,0.14284,0.5028,0.08934,0.43031,-0.14217,0.42312,0.1561,-0.3135,-0.41177,0.36558,0.70099,0.72626,-0.13257,-0.61559,0.49962,-0.05182,-0.15079,0.31947,-0.13025,0.85423,-0.10635,-0.0236,0.81321,0
Neg_415,-0.43257,-0.58996,-0.07271,0.49952,-0.65135,-0.19962,-0.31078,-1.58338,0.59332,-0.23016,-1.89898,0.2964,-0.75383,-1.57697,1.20134,-0.01277,-1.51922,0.62499,-0.79604,-0.74127,0.73851,-1.41365,0.72293,-1.90743,0
Neg_2440,0.94838,-1.2071,0.69906,0.46164,-0.58615,0.64015,1.08907,-0.00554,0.01364,1.2428,1.19492,-0.07141,1.10625,0.03588,-0.26688,0.89498,0.35998,-0.20469,1.05164,1.07342,0.10703,-0.748,-0.88919,0.43481,0
Neg_1947,-0.67628,-0.87363,0.36175,-0.5722,-0.38811,-0.26318,0.67014,0.327,1.45476,-0.00798,0.62683,0.24986,0.88015,0.74936,1.49601,0.05651,0.08769,1.71561,-0.698,-0.66526,1.12089,-0.11333,0.63401,0.33264,0
Neg_2296,0.01529,0.86031,-0.43352,-0.13631,0.34708,-0.47663,0.81054,0.10895,0.9215,-0.94372,0.25034,0.89699,0.81224,0.09592,0.92183,0.58625,-0.04756,1.06172,-0.37697,0.35807,1.27045,-1.16306,-0.57521,0.78913,0
Neg_1491,-0.07986,-0.96552,0.24515,0.06207,-1.03982,0.12184,0.50629,-0.63441,0.00414,-0.29818,0.44729,0.83444,0.8527,-0.08644,0.05255,-0.2806,-0.53158,0.13344,-0.59285,0.55124,-0.25345,-0.71263,-0.57399,0.42624,0
Neg_1592,-0.66939,-0.00281,-0.12547,-0.54809,0.17094,-0.42557,-1.15612,0.1812,-0.29485,-0.20326,-0.09459,-0.30926,-1.11096,0.21361,0.02133,-1.33413,-0.06003,-0.31368,-0.27674,-0.20739,-0.32967,0.23337,-0.38754,0.00895,0
Neg_833,-0.07942,-0.60953,0.41622,-1.19425,-0.04438,1.21695,-0.40888,-0.18375,0.79402,-0.91487,-1.43306,1.07723,-0.59801,-0.62273,1.04966,-0.42848,-0.21317,1.23101,-0.06116,0.06679,1.29451,0.40789,-0.10057,0.36009,0
Neg_2254,-1.61637,0.67017,-0.65946,0.15903,-1.22552,-0.00396,2.36656,0.12915,-1.19669,1.19494,-0.94702,-3.19994,1.99605,0.10369,-0.94151,2.09671,-0.41402,-1.10225,1.04537,-2.31284,-0.80926,-0.88114,1.70838,-2.13209,0
Neg_2786,0.19396,0.18614,-0.58993,0.24176,0.75085,-0.41133,0.90881,0.19421,-0.16996,1.19854,0.57084,0.60596,0.84605,0.39515,0.12518,0.98583,0.41486,0.08487,0.67713,1.04201,0.72316,0.13665,0.22302,-0.27223,0
Neg_1307,0.60194,0.33089,0.01209,0.56144,0.14337,-0.56859,-0.04607,0.41308,-0.68661,-1.35968,-0.20522,-0.05501,-0.47083,0.47043,-0.97517,-0.4576,0.96001,-0.39984,-0.3352,0.88358,0.11382,0.38878,-0.77624,-0.72464,0
Neg_1022,1.69036,0.13007,-0.17047,1.59836,-0.18189,-0.03183,-0.2079,-0.2151,-1.0765,2.33485,0.09554,-0.62838,-0.94662,0.69283,-1.23829,0.04374,0.27597,-1.09501,-0.90578,1.64736,-1.05026,0.03032,-0.12405,-0.60113,0
Neg_2289,0.80769,-0.35112,-0.00824,0.16873,-0.68143,-1.0288,0.46554,-1.66378,-0.28932,1.70375,0.75948,-0.65447,0.04276,-1.48407,-0.08785,0.47669,-1.68908,-0.72381,0.25633,-0.37474,0.59345,1.67955,0.13125,-0.43024,0
Neg_2564,0.68062,1.737,-0.02877,0.48372,0.8702,-0.02906,-0.63216,1.51532,1.36435,-0.57597,1.01305,1.22652,-0.815,1.62405,1.17123,-0.44733,1.57232,1.61461,0.14255,1.34314,1.74665,0.70427,1.54875,0.90792,0
Neg_1131,0.88442,0.63783,-0.15003,1.36075,1.19026,0.35088,-0.19897,0.78106,0.42277,1.97797,1.33432,1.53731,-0.2264,1.06224,0.83063,-0.16819,1.3529,0.64851,0.72852,1.48986,0.2842,0.49035,0.01085,-0.40147,0
Neg_2814,0.53121,0.79589,0.43817,0.91762,1.07329,0.54286,0.5634,-0.31947,-0.07845,0.86509,-0.22147,1.2826,0.42817,-0.29974,-0.43253,0.49548,0.18602,-0.21907,0.92573,1.61302,0.40318,0.39585,-0.47841,-0.61999,0
Neg_2346,0.80618,-0.92564,-0.59676,0.93801,-1.00058,-0.74485,-0.64373,-0.23494,-0.37048,0.57741,1.65066,-0.87677,-1.00823,-0.22767,-0.63663,-0.70855,-0.15037,-0.74712,-0.99451,0.34569,-0.4115,0.84578,-0.49996,-0.64738,0
Neg_2538,-0.34306,0.46168,-0.54762,-0.44257,-0.05113,-0.41849,0.26334,-0.27109,-0.1802,1.1696,0.05962,-0.6812,0.31817,-0.49622,0.02172,0.3493,-0.21506,-0.28273,0.14101,0.41799,-0.87302,0.01549,-0.38666,0.30122,0
Neg_503,-0.68345,-0.60287,0.31102,0.85142,1.40542,0.45395,-0.01596,1.68251,1.03519,2.02136,1.30893,1.57915,0.46496,2.07049,1.08557,-0.08997,1.58383,1.27988,1.42218,2.25029,2.35532,0.4486,1.7616,1.44715,0
Neg_614,0.42549,-0.40979,0.43152,-0.90221,-0.53949,0.19144,0.87674,0.61719,0.44519,1.14767,-0.54872,-0.27827,1.1738,0.97053,0.6898,1.60791,0.73544,1.0515,2.1709,0.91688,1.36339,0.09618,-1.13222,-0.40715,0
Neg_2227,-0.01071,0.11188,-0.18499,-0.22021,0.41366,-0.36119,0.28735,1.48178,0.12944,-0.19712,0.90951,0.54663,0.35014,1.59695,0.18141,-0.00365,1.51506,0.06192,-0.20524,0.32995,0.09453,0.55431,-0.92967,0.22927,0
Neg_1977,0.44928,-0.8881,-0.44822,0.06782,-1.28217,0.29759,0.99789,-0.51966,-0.32782,1.17301,-0.12227,-0.18649,0.9853,-0.14166,-0.1012,0.94521,-0.61844,-0.14364,0.34432,-1.4727,-0.25261,0.82139,-0.56386,-0.684,0
Neg_1151,1.06865,0.3879,0.67907,0.42234,-0.33509,-0.14181,0.89043,-0.06209,-0.92974,0.07754,0.2328,-0.49388,0.89396,0.14757,-0.93039,1.25931,0.25004,-0.71304,1.03064,0.1505,0.07098,0.23825,-0.08993,1.15397,0
Neg_2315,0.4742,0.12757,0.83198,0.36669,-0.48093,1.02418,0.03096,0.6427,0.81122,0.21141,0.63662,0.00024,0.28056,0.61411,0.83543,0.22114,0.5696,1.00761,0.84532,-0.07277,-0.26592,-0.37141,-0.73656,-1.52112,0
Neg_1180,-0.37126,-0.30987,0.77959,-0.16478,-0.67223,0.57338,0.12983,0.97633,0.70583,-0.32377,0.36723,1.21164,0.30281,0.94884,0.84201,0.29634,0.69562,0.93653,1.44469,0.77343,1.08577,0.00715,-0.44998,0.34878,0
Neg_308,0.01819,-1.18707,0.9435,0.46568,-0.60203,0.42993,-0.12894,1.42181,-0.52631,1.16154,-0.39822,0.13998,-0.17601,1.33598,-0.49655,0.10152,1.63682,-0.25828,0.13715,-0.54375,-0.98677,0.80694,-0.2482,2.06689,0
Neg_1426,0.52748,0.10153,0.29807,0.55031,-0.2209,0.72981,0.81537,-0.29593,0.30735,0.73218,0.31876,0.2643,0.80794,-0.18362,0.20262,0.98649,-0.31316,-0.16491,-0.35043,1.23083,-0.41055,0.46798,-1.26902,-0.61753,0
Neg_12,-0.03636,0.5487,-0.03043,-0.0776,0.70725,0.27377,-0.19795,-0.72589,-0.02026,0.25417,-0.54559,0.11334,-0.00958,-0.62381,0.1338,-0.53314,-0.58081,-0.08555,-0.94109,0.34337,-0.2082,0.16793,0.47686,-0.09151,0
Neg_506,1.19311,1.33764,1.01051,1.61338,1.11372,0.57625,0.48758,1.43781,1.25045,1.27135,1.00652,1.10868,-0.1914,1.30138,0.84986,0.42333,1.57363,0.94341,0.28095,0.9092,0.43426,1.31903,1.54488,1.66976,0
Neg_136,0.92899,0.38115,-0.12312,0.66206,-0.67228,-0.00191,-0.18677,0.25468,-0.18311,-0.97398,0.94211,0.32311,-0.41266,0.53545,0.05717,-0.25417,0.52674,-0.31074,-0.17845,0.80344,-0.24275,-0.46081,0.44672,-0.65603,0
Neg_378,0.94465,0.84563,0.56643,-0.77621,-0.12361,0.13055,1.33477,0.03296,-0.58322,2.40763,1.73038,1.59631,2.11059,0.27984,-0.25615,1.45906,0.14798,0.031,2.2737,0.50843,1.47909,2.47586,0.56547,-0.3597,0
Neg_2058,-0.14108,0.07028,1.34939,0.46142,0.53509,0.3406,0.72375,1.852,-0.09804,0.6392,2.06603,-0.74344,0.39197,2.12284,0.09582,0.51893,1.65685,0.25185,0.23192,2.74978,0.70809,-0.10538,0.64644,0.06951,0
Neg_2336,-0.05338,0.05349,0.55028,0.96098,0.40598,0.4127,-1.20273,1.03778,0.28022,-1.89465,1.25122,0.52102,-1.69761,0.89758,0.29424,-1.38495,1.27437,0.27336,-2.01998,0.72512,0.96895,0.57086,0.84426,-0.60666,0
Neg_2220,-0.66136,0.43509,-0.67784,-0.67459,0.68705,-1.07491,-0.11605,-0.09649,0.08554,0.29747,-0.16539,0.29965,-0.21284,-0.01337,0.46141,-0.27891,0.26757,0.30197,-0.2816,0.17431,1.05113,-0.38073,0.06781,-0.21259,0
Neg_262,-0.24414,1.46732,-0.64941,-0.09629,2.48298,-1.25353,-0.23295,0.0923,0.62613,-0.29479,1.08931,-1.37918,-0.32767,0.18081,0.54278,-0.36437,0.32503,0.40145,-1.06508,1.61254,-1.00017,-0.49044,-1.37862,0.36998,0
Neg_1888,-0.773,-0.19621,0.99312,-0.14933,0.1899,0.62458,0.97567,0.23616,0.59393,0.86281,1.3014,0.30079,0.78783,0.19112,0.15601,0.68786,0.10879,0.46504,0.315,-0.41503,0.33134,-0.3236,-0.44958,0.43893,0
Neg_2552,0.49959,0.63597,1.40924,0.32986,0.52651,1.30765,0.3796,0.35494,0.92106,0.48797,-0.07903,-0.10055,0.36646,-0.11626,0.46231,0.74854,0.13061,0.54533,0.75306,0.19452,-0.55892,-1.1452,0.10237,-0.37247,0
Neg_1340,0.18986,-0.27531,0.16145,0.22778,-0.39416,0.66427,0.3764,0.11852,0.3055,-0.20945,-0.59075,0.7282,0.50918,0.07158,0.38333,0.01859,0.05534,0.35547,0.07437,0.24977,0.29164,-0.09888,-0.91415,0.2896,0
Neg_1753,0.52211,-0.53507,-0.49136,0.25682,0.32582,1.1074,-0.14822,-0.48857,0.18911,-0.08557,0.13361,-1.03523,-0.2909,-0.90627,0.33527,-0.44527,-0.4401,0.35716,-0.46186,-0.95704,0.64913,0.57196,0.59502,0.64017,0
Neg_941,1.30526,0.3955,-0.26248,0.71084,0.51471,-0.34421,0.79603,0.03563,0.45677,1.87231,0.1236,0.3428,0.64808,0.10718,0.56911,0.54763,0.10478,0.2316,0.69036,0.03992,-0.19093,0.45851,-0.11494,0.15305,0
Neg_689,-0.04451,-0.46105,0.02964,1.25991,-0.27101,0.18514,-0.18877,-0.32935,0.52682,0.44431,-0.30979,-0.24637,-0.20812,0.00274,0.52216,-0.14513,-0.36108,0.58177,0.5009,0.26473,0.50956,0.20562,-0.87561,-0.843,0
Neg_403,-0.08478,-0.06178,0.83387,-1.08138,0.50083,-0.1423,0.48269,-0.35321,0.45825,-0.1799,-0.51008,0.2707,0.32796,-0.4058,0.51895,0.68176,-0.3693,0.55517,0.83941,-0.19695,-0.05486,-0.08992,-1.10483,0.65973,0
Neg_2524,-0.46778,0.35484,0.08373,0.53051,0.516,1.06305,0.82212,0.41902,-1.07534,0.12617,0.22098,0.1475,1.05884,0.35355,-0.86159,1.03644,0.07584,-1.01932,1.23804,0.10705,0.04082,-0.05278,-1.01586,-0.95757,0
Neg_1006,0.10789,1.0575,-0.22109,-0.27331,0.53298,-0.50715,-0.35334,0.13012,-0.17563,-0.40107,-0.768,-0.16547,-0.29625,-0.01477,-0.31302,-0.38977,0.29915,-0.17296,0.20293,-0.05979,-1.07191,0.16355,0.26153,0.94403,0
Neg_89,-0.45252,0.07557,0.23537,-1.47283,-0.39801,0.78215,1.8012,0.22163,0.54363,0.42757,0.37009,0.79657,1.84722,0.45148,1.34015,1.99338,0.79571,1.08527,0.3088,-1.09015,2.33477,-0.16001,-0.77067,-0.17261,0
Neg_1956,0.45498,-0.49312,-0.39492,-0.95123,0.01992,-0.08185,0.39823,0.24007,-0.33744,-0.30599,0.36458,0.67823,0.16199,0.30975,-0.25056,0.81507,-0.11873,-0.34643,-0.02488,-0.10198,-0.62898,0.66238,0.07871,-0.67626,0
Neg_2723,0.92115,1.42217,-0.08183,2.03563,2.07759,0.54869,1.82315,1.96227,-0.31822,1.79998,0.39507,-0.66994,1.92874,1.52436,-0.34272,1.87116,1.65433,-0.41146,1.98801,0.79399,-1.025,0.22918,1.70107,-0.97376,0
Neg_34,0.4809,-0.27787,0.54035,1.00436,0.78127,0.70344,0.75495,0.14351,0.15253,0.84868,-0.90162,0.55557,0.89288,0.64789,0.60044,0.60716,0.1422,0.57305,0.03882,-0.73521,0.77206,0.01977,0.30829,-0.28804,0
Neg_757,-0.48289,-0.70374,1.09927,0.78296,-1.88472,0.90748,0.22389,-1.3074,0.63704,1.21733,0.23588,0.54806,1.14975,-0.67999,-0.11789,0.41463,-1.17771,-0.03456,-0.04335,0.16996,-0.95021,-1.17155,-1.03308,0.77128,0
Neg_1170,1.3968,-1.46136,-1.5477,-1.21383,-0.91923,-0.08599,-0.29778,-2.16721,1.02053,-2.26008,1.84586,-1.45564,0.47703,-0.83202,-0.10786,-0.52533,-2.28027,0.89135,0.63964,0.60489,-0.72179,-0.65965,-1.76554,0.79697,0
Neg_1405,0.21214,0.59724,0.00045,-0.40139,0.9823,0.42359,0.10215,-0.9828,0.51033,-0.14704,0.15896,0.19486,0.3427,-0.7729,0.65645,0.46188,-0.51242,0.46915,0.70106,0.37597,0.24843,-0.57553,-0.24335,0.17316,0
