,Gravy,y
NP09919,-0.93653,1
NP06224,0.07368,1
NP09052,0.2016,1
NP09792,0.25721,1
NP01969,0.06333,1
NP06644,-0.48772,1
NP03788,-0.24732,1
NP06170,0.32646,1
NP08451,1.26537,1
NP05195,2.31085,1
NP01253,-0.66165,1
NP09764,0.53241,1
NP01794,0.3213,1
NP06199,1.69926,1
NP07027,0.31999,1
NP05048,-0.87959,1
NP09355,2.78243,1
NP08569,-0.67391,1
NP09948,1.22736,1
NP01739,0.28606,1
NP06867,0.2452,1
NP02592,-1.53288,1
NP07063,0.53462,1
NP06411,1.46211,1
NP09353,-0.17946,1
NP08422,0.88847,1
NP01963,0.13127,1
NP06023,-0.60921,1
NP01795,0.78291,1
NP10755,0.97863,1
NP03536,1.86806,1
NP01357,2.17874,1
NP10350,-0.33104,1
NP04363,-0.30633,1
NP02596,-0.5263,1
NP06954,-1.18939,1
NP08265,0.77352,1
NP08542,-0.62501,1
NP04817,2.34739,1
NP04755,-0.14865,1
NP02645,0.86612,1
NP08568,-0.73787,1
NP11395,-0.47925,1
NP03089,1.64692,1
NP06055,0.62364,1
NP10256,0.73112,1
NP09683,-1.16234,1
NP07030,-0.53543,1
NP11358,-0.86027,1
NP05020,-0.76624,1
NP10383,1.39928,1
NP04756,-1.06857,1
NP00800,-0.01363,1
NP08622,-0.5429,1
NP07196,-0.36052,1
NP08262,1.07748,1
NP06079,0.6214,1
NP08454,0.49533,1
NP01178,2.645,1
NP05536,-1.14865,1
NP06161,2.36866,1
NP10819,-0.52441,1
NP05843,2.09875,1
NP06165,0.04408,1
NP08458,1.34637,1
NP01784,0.93197,1
NP07687,0.48483,1
NP09591,0.31653,1
NP09590,1.11704,1
NP06235,-0.10041,1
NP06845,0.64545,1
NP09827,1.48399,1
NP04734,-0.79746,1
NP01409,-0.60112,1
NP07493,-0.04531,1
NP09371,0.67836,1
NP05493,0.20783,1
NP11362,-0.57923,1
NP05043,-1.08204,1
NP01743,-0.58069,1
NP06299,-0.57211,1
NP02344,1.05526,1
NP05105,-0.14364,1
NP04050,2.25879,1
NP07210,1.24314,1
NP04353,-0.08162,1
NP07705,0.51187,1
NP03124,-1.16351,1
NP07094,1.04019,1
NP01809,0.84154,1
NP02244,1.48681,1
NP11284,0.0658,1
NP10977,-0.51496,1
NP07347,-1.00202,1
NP07032,0.99307,1
NP09416,2.87714,1
NP01649,-1.13867,1
NP02696,0.51926,1
NP06667,0.28583,1
NP05106,0.19536,1
NP02684,0.99987,1
NP11031,-1.00692,1
NP06690,-1.25003,1
NP10594,-0.40877,1
NP09464,0.82469,1
NP03784,-0.73653,1
NP10358,-0.87289,1
NP05104,-1.20778,1
NP00353,0.1925,1
NP05380,-0.27763,1
NP09149,-1.03358,1
NP05486,-0.39498,1
NP09475,-0.15948,1
NP06548,0.20372,1
NP07894,-0.20599,1
NP06899,0.43679,1
NP06989,1.40522,1
NP01474,-0.35751,1
NP01732,-1.25138,1
NP07139,2.5334,1
NP08450,1.02393,1
NP06693,-0.6192,1
NP03802,-0.16898,1
NP08669,-1.20228,1
NP09397,2.44879,1
NP02020,-0.04827,1
NP05856,0.87041,1
NP06643,-0.75769,1
NP08517,0.58891,1
NP02699,-0.26315,1
NP04772,-0.16856,1
NP04894,1.16103,1
NP02000,-0.52307,1
NP10786,1.43475,1
NP05756,1.57532,1
NP06348,0.62576,1
NP04175,-0.95414,1
NP07451,1.26013,1
NP04673,-0.6855,1
NP01621,-0.95631,1
NP07115,2.59508,1
NP01728,-0.78586,1
NP10827,0.65089,1
NP06945,0.68646,1
NP04304,-1.03876,1
NP04655,0.28835,1
NP07907,2.94798,1
NP08251,-0.90828,1
NP08256,0.38805,1
NP08491,0.3374,1
NP10627,1.22262,1
NP07384,1.89203,1
NP02950,0.88145,1
NP06329,0.68127,1
NP09766,-1.03536,1
NP03418,2.22842,1
NP01193,0.99538,1
NP00954,0.84314,1
NP03522,-1.04916,1
NP01393,-1.11129,1
NP08155,0.76294,1
NP06793,0.04917,1
NP11299,0.12335,1
NP02846,1.55755,1
NP07240,0.45713,1
NP06550,1.56388,1
NP02650,1.0077,1
NP01241,-0.06388,1
NP08994,-0.23675,1
NP04671,-0.09089,1
NP07228,-0.36796,1
NP09676,0.32988,1
NP07047,-0.37692,1
NP10697,-1.09114,1
NP04795,-0.33291,1
NP11300,-0.42603,1
NP04834,0.21163,1
NP03456,1.87159,1
NP04813,1.4581,1
NP04667,-0.98126,1
NP03106,0.16171,1
NP03090,1.10392,1
NP05158,-0.21479,1
NP10646,0.95535,1
NP04754,0.56688,1
NP02521,3.11646,1
NP07906,1.0993,1
NP01430,1.20737,1
NP01827,1.55253,1
NP05207,1.87435,1
NP05109,-0.25694,1
NP02573,-0.8317,1
NP07893,1.99841,1
NP10031,-0.14509,1
NP03832,3.11933,1
NP10352,-0.40713,1
NP08259,1.39691,1
NP00939,-0.88538,1
NP09866,0.78417,1
NP10273,-0.81154,1
NP07222,2.0662,1
NP10269,-1.07365,1
NP07419,1.30431,1
NP05322,-1.15807,1
NP01239,-0.23433,1
NP01256,-0.0829,1
NP00775,-1.08147,1
NP02550,0.24467,1
NP07286,-0.53535,1
NP08656,0.03931,1
NP05411,0.68103,1
NP04479,-0.34804,1
NP04765,-1.26552,1
NP01729,-0.42169,1
NP10597,-0.51712,1
NP08907,0.38037,1
NP01041,0.46854,1
NP01050,1.90554,1
NP06648,-1.23036,1
NP06333,-0.88326,1
NP06554,0.79433,1
NP08694,-1.43828,1
NP04355,-0.11224,1
NP11021,1.2999,1
NP05002,-0.28388,1
NP11073,1.16418,1
NP02669,-0.54401,1
NP06890,-0.52738,1
NP11239,1.18401,1
NP04043,2.89182,1
NP10148,-0.98252,1
NP11119,-0.48563,1
NP07913,-1.50713,1
NP02015,-0.99975,1
NP04348,-0.56661,1
NP06173,1.03112,1
NP03455,2.53453,1
NP07654,-0.04106,1
NP07426,2.63281,1
NP07957,0.52832,1
NP07944,-0.56827,1
NP06195,0.66212,1
NP11068,0.91947,1
NP11294,-0.07142,1
NP01619,0.23445,1
NP06053,-1.11546,1
NP04729,0.14553,1
NP02523,3.47319,1
NP04354,-0.14409,1
NP08862,0.22078,1
NP05751,0.94952,1
NP05765,0.52969,1
NP07320,2.9427,1
NP07442,-0.88072,1
NP04846,1.18679,1
NP05818,3.28765,1
NP07356,1.86457,1
NP07448,0.06323,1
NP04933,-0.92272,1
NP02827,2.36482,1
NP04057,3.08765,1
NP05694,3.63466,1
NP09360,1.2752,1
NP09740,0.32563,1
NP01198,0.69507,1
NP07343,0.68199,1
NP09002,-0.62542,1
NP02969,-1.18998,1
NP04824,0.56458,1
NP01396,-0.71803,1
NP07148,0.56421,1
NP02543,0.0905,1
NP04342,-0.51082,1
NP11252,0.57477,1
NP04284,0.09859,1
NP04250,-0.75552,1
NP07332,-0.67341,1
NP08154,0.13011,1
NP04916,-0.78758,1
NP07326,-0.60205,1
NP03858,-0.04386,1
NP04851,-0.31651,1
NP03534,-0.31806,1
NP11301,-1.09177,1
NP00605,-0.442,1
NP00945,1.02151,1
NP10896,-0.67496,1
NP04294,-1.04699,1
NP09869,0.5544,1
NP06877,1.34052,1
NP04917,-1.32599,1
NP08467,1.72487,1
NP06326,-0.17953,1
NP00874,-0.45527,1
NP07901,0.5304,1
NP01382,-0.43002,1
NP04367,-0.7927,1
NP08163,0.42363,1
NP04641,0.22797,1
NP11336,-0.49364,1
NP05758,0.51653,1
NP07469,-0.88022,1
NP06292,1.19725,1
NP08296,1.19314,1
NP00359,0.02339,1
NP11156,-0.48203,1
NP06049,-0.17658,1
NP11007,2.16758,1
NP04706,0.26237,1
NP05945,0.12682,1
NP02005,-1.35264,1
NP01490,-0.9551,1
NP02962,1.01795,1
NP00769,-0.83992,1
NP04041,1.70572,1
NP06855,-1.27436,1
NP05007,-0.84602,1
NP08783,0.80138,1
NP06941,-0.48052,1
NP04358,0.04809,1
NP07352,1.90971,1
NP01021,1.2394,1
NP03518,3.2496,1
NP01470,-0.09028,1
NP09767,-0.14314,1
NP02029,-0.5201,1
NP08668,-0.56906,1
NP09772,2.31809,1
NP05502,-1.10571,1
NP07246,0.78852,1
NP01863,2.34631,1
NP07964,1.12701,1
NP02298,-0.50631,1
NP03193,1.59467,1
NP09156,-1.06132,1
NP02129,0.37551,1
NP11005,-0.42939,1
NP02529,3.56118,1
NP11292,-1.41525,1
NP08543,-0.33799,1
NP09404,-0.78979,1
NP06397,0.83791,1
NP09595,0.92438,1
NP04664,-0.5077,1
NP05740,-0.82013,1
NP02647,-0.42876,1
NP03481,-0.53463,1
NP10947,-0.37053,1
NP05886,2.12883,1
NP04648,0.29746,1
NP07512,-0.67437,1
NP06658,0.03213,1
NP02160,-0.35878,1
NP00830,-0.2804,1
NP04207,-0.7802,1
NP05087,1.30612,1
NP07042,-0.08006,1
NP08200,-0.40937,1
NP01317,0.03725,1
NP06115,-0.63161,1
NP04957,-1.25081,1
NP09896,-0.21737,1
NP07736,-1.36747,1
NP09750,-1.29429,1
NP01319,-0.94074,1
NP11127,0.70641,1
NP04073,0.27548,1
NP08995,-0.60896,1
NP08152,1.49168,1
NP07360,-0.24658,1
NP07489,-0.86808,1
NP05067,-0.71567,1
NP02702,0.28532,1
NP01539,0.84185,1
NP01385,-0.69021,1
NP04637,-0.75586,1
NP07182,-1.29147,1
NP04691,-0.01756,1
NP11046,1.95482,1
NP09958,-0.14056,1
NP03830,4.37978,1
NP09264,0.69287,1
NP05182,-0.19857,1
NP05436,1.9973,1
NP09036,-1.0976,1
NP07504,0.53011,1
NP06371,-0.90476,1
NP06832,0.01576,1
NP11160,-0.96229,1
NP06753,-0.5157,1
NP10739,-0.02965,1
NP07257,2.02877,1
NP08578,-0.55139,1
NP06050,0.7626,1
NP08466,1.84837,1
NP07588,0.69637,1
NP08263,1.19902,1
NP07195,-0.8324,1
NP05143,-0.65284,1
NP11350,-1.24426,1
NP01296,-0.077,1
NP11244,-1.03701,1
NP08162,1.06249,1
NP05693,1.11668,1
NP09438,-0.34208,1
NP03131,0.0588,1
NP05434,-0.80174,1
NP01511,-1.23477,1
NP01892,1.33282,1
NP07207,1.87011,1
NP06166,1.46919,1
NP06047,-0.47008,1
NP06915,0.43874,1
NP08468,0.39663,1
NP04222,0.89892,1
NP09853,-0.99653,1
NP00356,0.8371,1
NP09957,-1.0751,1
NP04792,0.15696,1
NP07456,2.86321,1
NP06186,0.29686,1
NP08449,0.16903,1
NP08055,-0.10441,1
NP11374,-0.48902,1
NP06683,0.13746,1
NP06318,-0.23459,1
NP07739,0.48053,1
NP03687,0.15137,1
NP01410,-0.57872,1
NP08504,0.71855,1
NP02524,4.16594,1
NP07020,1.97856,1
NP07525,0.24287,1
NP04020,-0.45042,1
NP08082,0.90482,1
NP06874,0.59666,1
NP00712,1.74402,1
NP03837,1.82973,1
NP05696,0.38462,1
NP10730,0.33327,1
NP06897,-1.10026,1
NP05173,-0.24274,1
NP07471,-0.15929,1
NP01347,-0.80331,1
NP07308,0.04017,1
NP01810,0.05491,1
NP07008,-0.63287,1
NP08576,0.32045,1
NP08541,-0.0509,1
NP05134,-0.63544,1
NP06046,-0.19525,1
NP04745,-1.39215,1
NP06888,1.05503,1
NP05162,-0.56422,1
NP01398,-0.86427,1
NP00606,-0.35816,1
NP00664,-0.57052,1
NP02159,-0.77335,1
NP05381,2.90576,1
NP02783,1.00277,1
NP04374,1.05596,1
NP06567,-0.08753,1
NP08811,1.15947,1
NP01544,-0.37592,1
NP01961,-0.04346,1
NP01209,1.19485,1
NP09872,0.65219,1
NP01424,2.82112,1
NP01418,2.64367,1
NP08496,1.39262,1
NP09799,-0.55806,1
NP07353,1.26595,1
NP07428,-0.81817,1
NP09338,-0.2174,1
NP01786,0.61932,1
NP04878,0.90072,1
NP08332,1.23911,1
NP10785,3.3452,1
NP09246,0.63531,1
NP04639,-0.86516,1
NP00887,3.20831,1
NP02484,-0.83748,1
NP07205,2.19877,1
NP08962,-0.92108,1
NP04959,0.91238,1
NP07334,2.16067,1
NP01722,-0.89378,1
NP04771,1.06603,1
NP01471,0.46895,1
NP06747,-0.22762,1
NP05144,2.62477,1
NP05086,1.10708,1
NP03421,3.5615,1
NP08619,2.40026,1
NP07245,-0.60711,1
NP11328,-1.06271,1
NP04796,0.25409,1
NP01758,-0.51104,1
NP06868,-0.03772,1
NP02031,2.70032,1
NP06105,1.04932,1
NP08474,3.11608,1
NP08837,0.75707,1
NP06613,-0.10028,1
NP07287,1.40487,1
NP03423,1.4509,1
NP00599,1.41135,1
NP07330,0.40229,1
NP01879,1.13702,1
NP06176,-1.44901,1
NP00281,0.77461,1
NP07600,0.21464,1
NP07948,1.4761,1
NP06662,0.72884,1
NP01720,0.61625,1
NP02232,-1.28935,1
NP05941,0.54222,1
NP09380,-0.67428,1
NP09368,0.10414,1
NP04720,-0.67183,1
NP03234,-1.00226,1
NP07480,1.54073,1
NP03533,0.75764,1
NP02067,-1.30425,1
NP07171,-0.39818,1
NP07625,-0.07389,1
NP09863,1.06111,1
NP03695,0.56441,1
NP04292,-0.68468,1
NP01428,1.40095,1
NP10942,-0.92812,1
NP07519,1.09711,1
NP07150,-1.50074,1
NP03043,0.9612,1
NP07256,1.74576,1
NP04468,-0.90768,1
NP03804,-1.22837,1
NP06405,0.54518,1
NP05165,-0.57398,1
NP09028,0.25506,1
NP04404,0.16237,1
NP08151,0.56508,1
NP09746,2.94837,1
NP05656,-0.53945,1
NP01405,0.76814,1
NP06222,3.12478,1
NP10737,0.78589,1
NP00756,1.77542,1
NP01358,-0.70604,1
NP10626,0.69575,1
NP07461,1.6043,1
NP02624,-0.06417,1
NP01342,-0.57084,1
NP04051,2.6644,1
NP02450,0.30445,1
NP07018,3.03675,1
NP07481,-0.82974,1
NP02443,-0.43141,1
NP01526,0.20738,1
NP02690,-0.42997,1
NP05483,-0.8608,1
NP09781,1.65368,1
NP08476,0.99208,1
NP04713,0.93073,1
NP07529,0.43565,1
NP02103,-0.7778,1
NP05325,-1.08661,1
NP07120,-0.57165,1
NP04730,0.85173,1
NP01534,-0.09691,1
NP05895,1.31707,1
NP00338,0.66043,1
NP08408,2.13654,1
NP00780,-0.92604,1
NP09877,1.22072,1
NP08552,-0.57905,1
NP07276,0.96859,1
NP01465,0.82542,1
NP00910,0.3055,1
NP07293,-0.16118,1
NP04784,-0.1879,1
NP02965,1.50057,1
NP01243,-1.44856,1
NP01978,2.02431,1
NP06978,0.63564,1
NP04313,-1.11878,1
NP01251,-0.75884,1
NP03793,0.04353,1
NP07799,-0.17834,1
NP06685,0.07023,1
NP07185,-0.89221,1
NP04961,-0.70751,1
NP06402,-1.31177,1
NP03591,0.31238,1
NP02013,0.4477,1
NP04278,-0.75714,1
NP07497,1.65456,1
NP09330,-0.46439,1
NP11302,-1.33056,1
NP05269,1.47176,1
NP07225,1.33015,1
NP05894,0.5706,1
NP03852,-1.08187,1
NP06428,1.18875,1
NP11032,0.07679,1
NP07001,-0.0967,1
NP08247,-0.76756,1
NP09038,-1.08052,1
NP09806,1.49221,1
NP09526,1.42953,1
NP04283,0.34915,1
NP07598,-0.22269,1
NP04700,0.7515,1
NP10978,-1.16518,1
NP04299,-0.66505,1
NP07119,0.15554,1
NP04280,-0.54932,1
NP09642,0.23648,1
NP04938,-1.12749,1
NP11177,-0.70731,1
NP07219,-0.78399,1
NP06986,0.08623,1
NP05908,0.34902,1
NP08170,0.13016,1
NP07856,1.47625,1
NP06139,0.60734,1
NP07796,1.15884,1
NP05167,-0.01788,1
NP05311,0.09155,1
NP03254,0.85759,1
NP06891,0.01899,1
NP07379,0.05586,1
NP07248,1.82512,1
NP02900,0.83234,1
NP07363,0.47617,1
NP10740,1.0679,1
NP07657,0.75689,1
NP00757,0.62191,1
NP03033,2.48734,1
NP05883,1.58474,1
NP05221,0.40647,1
NP09401,-0.26872,1
NP06328,0.23083,1
NP00754,0.0066,1
NP06912,1.28725,1
NP08264,-0.56752,1
NP01719,0.12698,1
NP00593,-0.07181,1
NP03426,2.54651,1
NP02686,-0.54466,1
NP07083,1.72385,1
NP02792,0.30901,1
NP05884,-0.80878,1
NP09716,0.04378,1
NP03847,-0.91525,1
NP09272,-0.16794,1
NP09894,-0.33345,1
NP10780,-0.31446,1
NP11295,-0.42259,1
NP04094,0.5883,1
NP07341,-0.05067,1
NP02829,-0.40108,1
NP04932,-1.13936,1
NP11326,-0.4675,1
NP06337,0.24717,1
NP02961,-0.54392,1
NP09636,0.24469,1
NP07402,-0.518,1
NP08469,2.25579,1
NP06104,0.78944,1
NP07817,-0.92991,1
NP07016,-0.04149,1
NP03849,-0.43219,1
NP04466,0.01111,1
NP05498,0.03953,1
NP02942,-0.48868,1
NP03369,0.16631,1
NP01402,0.95941,1
NP11327,-0.80899,1
NP01723,0.90903,1
NP09670,-0.12408,1
NP00059,-0.41904,1
NP06717,-0.22322,1
NP10792,-0.03363,1
NP03543,-0.30482,1
NP01008,1.98961,1
NP05149,1.84932,1
NP00122,0.63371,1
NP05854,-0.483,1
NP07488,-0.91785,1
NP09985,2.2284,1
NP04373,1.31073,1
NP10895,0.63728,1
NP09928,0.40457,1
NP01399,0.4509,1
NP07118,0.23665,1
NP01129,0.29705,1
NP05729,3.58653,1
NP04928,-1.12514,1
NP10704,0.65932,1
NP04986,-0.74836,1
NP05528,-0.13374,1
NP06834,-0.75608,1
NP07028,-0.14258,1
NP10355,-0.7537,1
NP04282,0.07083,1
NP09897,-0.60041,1
NP04148,-0.50103,1
NP04761,0.26834,1
NP07299,1.15287,1
NP05459,1.59792,1
NP07370,0.20232,1
NP00853,-0.48209,1
NP04440,-0.21395,1
NP09854,-0.47059,1
NP03569,1.30076,1
NP01804,0.41274,1
NP11315,0.11906,1
NP07296,0.09089,1
NP01888,1.24682,1
NP09918,-0.50822,1
NP05192,-0.15635,1
NP06327,2.78811,1
NP03532,0.2537,1
NP11372,-0.14569,1
NP07404,-0.50439,1
NP11359,-0.62673,1
NP05682,-0.88444,1
NP00809,0.24022,1
NP03949,-0.90064,1
NP07121,0.66315,1
NP06878,-0.7346,1
NP07078,1.20302,1
NP09310,0.53076,1
NP11316,0.35683,1
NP01896,1.72284,1
NP00791,0.49753,1
NP06944,-0.78009,1
NP07849,-0.54886,1
NP01738,-1.24094,1
NP04238,-0.2755,1
NP09296,0.8521,1
NP05093,0.37868,1
NP05832,0.7524,1
NP04022,-0.90596,1
NP04762,-0.433,1
NP07350,-0.63659,1
NP05698,0.29515,1
NP11152,-0.87018,1
NP04697,0.31594,1
NP04844,1.26433,1
NP00902,1.35867,1
NP06048,1.389,1
NP11298,-1.18371,1
NP07552,-0.60024,1
NP09749,2.10002,1
NP05141,-0.53904,1
NP07427,-1.17595,1
NP00626,1.01577,1
NP04766,-0.64732,1
NP06700,0.72171,1
NP09203,1.98156,1
NP08539,-1.14658,1
NP00764,-0.32485,1
NP02354,0.97579,1
NP06218,-0.10279,1
NP01510,-0.89087,1
NP05240,-0.3571,1
NP07142,-0.91331,1
NP09054,-0.99967,1
NP06715,-0.58421,1
NP09794,-0.54495,1
NP07566,-0.92145,1
NP00025,-1.03921,1
NP05150,-0.20379,1
NP03039,0.94928,1
NP10647,-1.00606,1
NP09924,-0.81936,1
NP05124,-1.17797,1
NP07476,-1.13304,1
NP07304,1.13116,1
NP05327,-0.98576,1
NP07399,-0.43735,1
NP05200,1.41442,1
NP06141,3.6451,1
NP04393,-0.69925,1
NP02080,-0.71519,1
NP03417,3.07447,1
NP04996,0.83834,1
NP06393,0.38884,1
NP09039,-0.86572,1
NP07004,1.89354,1
NP08275,1.93477,1
NP01017,-0.48407,1
NP09800,-0.61973,1
NP04967,-0.56786,1
NP05524,-0.69252,1
NP05942,1.50634,1
NP02025,-0.34197,1
NP08510,-0.54667,1
NP02053,-0.63985,1
NP07393,0.48818,1
NP08983,-0.66257,1
NP02045,0.01042,1
NP02193,-0.99839,1
NP07319,-0.36771,1
NP04461,-0.23516,1
NP08331,1.48955,1
NP09410,-0.28348,1
NP03770,0.29129,1
NP09762,-0.40806,1
NP08049,-0.25338,1
NP01791,0.75427,1
NP07307,-0.4653,1
NP00908,1.35426,1
NP06859,2.14185,1
NP04405,0.70827,1
NP07636,0.56457,1
NP05201,1.71302,1
NP07543,0.00276,1
NP11355,-1.54591,1
NP09954,1.35685,1
NP01965,0.30909,1
NP03794,0.37619,1
NP02966,-0.72905,1
NP08052,-0.28504,1
NP01154,-0.12003,1
NP09707,-0.79043,1
NP07460,1.27579,1
NP05930,2.40309,1
NP02595,-1.15576,1
NP08445,0.46978,1
NP02486,-1.07488,1
NP11121,-0.97852,1
NP04142,0.87029,1
NP11377,0.48678,1
NP07085,1.82602,1
NP01190,1.28349,1
NP07258,1.07226,1
NP00788,1.02311,1
NP04633,-0.16328,1
NP02295,1.22288,1
NP09048,-0.68464,1
NP07306,0.16386,1
NP08260,0.96648,1
NP06422,-0.74352,1
NP06698,0.4563,1
NP09037,-0.55906,1
NP09729,-0.23675,1
NP08556,-0.67613,1
NP02824,-1.01586,1
NP02851,1.10694,1
NP11376,0.47888,1
NP04793,-0.83977,1
NP02968,-0.15008,1
NP11333,-0.33166,1
NP07711,0.62105,1
NP06430,0.81624,1
NP11324,-1.17111,1
NP07547,-1.09461,1
NP02240,-0.07022,1
NP09349,-0.59814,1
NP06499,-0.07242,1
NP06092,-0.68949,1
NP05914,0.49322,1
NP11335,-0.45122,1
NP03841,2.27864,1
NP09528,0.88733,1
NP04481,1.37931,1
NP05281,-0.56983,1
NP06716,0.35091,1
NP03046,1.05616,1
NP11403,0.1254,1
NP05477,-0.33846,1
NP07704,0.05866,1
NP05180,0.33481,1
NP01182,1.80324,1
NP06679,-0.028,1
NP08918,0.17773,1
NP08156,0.94756,1
NP07537,0.49571,1
NP10687,1.02647,1
NP04876,1.14179,1
NP03462,1.74582,1
NP02933,0.63625,1
NP06162,2.0199,1
NP05888,0.28794,1
NP11166,-0.3753,1
NP06191,0.53775,1
NP06130,-0.37306,1
NP03749,2.15581,1
NP02648,1.19798,1
NP10718,2.64598,1
NP10806,2.78706,1
NP04960,-1.29401,1
NP07430,0.70281,1
NP00026,-1.18813,1
NP10659,1.27306,1
NP09400,2.62192,1
NP10796,1.52688,1
NP05622,-0.73533,1
NP11238,-0.39432,1
NP03178,-0.44328,1
NP04900,0.98222,1
NP01325,-0.65546,1
NP00760,0.97197,1
NP07549,-0.25334,1
NP10882,-0.98913,1
NP09893,1.59271,1
NP05570,0.6173,1
NP03551,0.45287,1
NP10753,1.12859,1
NP00062,-0.75354,1
NP09804,1.0293,1
NP06702,-0.34017,1
NP05168,-0.42517,1
NP07482,0.22224,1
NP09903,0.01567,1
NP06858,2.46041,1
NP03210,2.05489,1
NP04366,-0.77207,1
NP05767,-0.35204,1
NP07517,-0.87393,1
NP03590,1.50856,1
NP06361,0.25459,1
NP04189,-0.80595,1
NP11341,-1.07574,1
NP06395,0.93543,1
NP01967,-0.49485,1
NP02024,-0.47607,1
NP05122,-0.69483,1
NP01530,0.06911,1
NP07154,0.40144,1
NP03483,-1.01859,1
NP01609,2.64089,1
NP02261,-0.64908,1
NP06272,2.94678,1
NP01370,-0.23312,1
NP06876,0.9572,1
NP03571,-0.00437,1
NP06992,0.38447,1
NP02823,-0.50367,1
NP03798,1.61326,1
NP04797,-0.71195,1
NP00748,-0.63032,1
NP04698,-0.20737,1
NP04382,0.11723,1
NP01926,0.09176,1
NP07235,3.25447,1
NP03410,0.02284,1
NP06917,2.59659,1
NP04877,0.11565,1
NP09009,-0.36491,1
NP06745,-0.3018,1
NP07338,0.96669,1
NP01890,0.63831,1
NP03116,2.92146,1
NP07627,0.91754,1
NP03850,-1.13264,1
NP09207,2.46963,1
NP07374,1.61453,1
NP11067,0.64574,1
NP00040,-0.91414,1
NP03748,0.20235,1
NP07070,-0.36766,1
NP07970,-0.80981,1
NP07477,1.6982,1
NP06340,-0.3844,1
NP08627,-0.40173,1
NP08707,1.13277,1
NP04905,1.27833,1
NP09340,0.26753,1
NP05186,-0.61422,1
NP00962,0.45416,1
NP08614,2.26388,1
NP00911,1.0733,1
NP00990,-0.34619,1
NP01188,-0.89183,1
NP03843,3.16049,1
NP09900,-0.36877,1
NP08249,-0.91734,1
NP02263,0.4248,1
NP00919,-1.25028,1
NP07473,0.0401,1
NP09342,0.11415,1
NP05108,1.42725,1
NP04965,-0.63662,1
NP09309,-0.49777,1
NP05820,4.45837,1
NP07582,0.29385,1
NP05030,0.15908,1
NP06953,-0.42627,1
NP07009,-1.02448,1
NP04832,1.62327,1
NP02685,0.33563,1
NP05113,1.52361,1
NP10732,1.15416,1
NP10373,-0.76296,1
NP05684,1.42046,1
NP05487,-0.91266,1
NP06536,1.15371,1
NP04217,0.1207,1
NP07518,-0.2719,1
NP03424,0.65012,1
NP04860,1.78836,1
NP08545,-0.60026,1
NP06398,0.54556,1
NP04801,-0.28674,1
NP00925,0.52281,1
NP09898,-1.32459,1
NP10943,-0.61223,1
NP00014,1.43055,1
NP08079,1.49339,1
NP06113,-1.29747,1
NP06355,-1.0526,1
NP04952,-0.71776,1
NP09429,-0.99006,1
NP04977,-1.36712,1
NP03676,1.82591,1
NP04634,-0.09441,1
NP01567,1.88144,1
NP01326,-1.08943,1
NP06983,-0.27384,1
NP09473,0.12237,1
NP01677,-0.75006,1
NP06851,0.32837,1
NP10759,0.95535,1
NP09911,-0.86062,1
NP07049,-0.17382,1
NP04205,-0.76769,1
NP10321,0.88698,1
NP06153,-0.48776,1
NP07719,0.16178,1
NP08658,0.3907,1
NP04804,-0.33531,1
NP06423,0.33457,1
NP01394,-0.48972,1
NP10945,0.02462,1
NP04370,-1.07543,1
NP04457,-0.8022,1
NP04717,0.61804,1
NP02312,0.90878,1
NP01321,-0.6689,1
NP02461,2.32913,1
NP06699,1.04225,1
NP06412,0.92372,1
NP01016,-0.17756,1
NP05091,0.90871,1
NP11309,-1.05536,1
NP00890,-0.51338,1
NP07381,1.29475,1
NP11072,0.91669,1
NP04156,-1.09723,1
NP07959,-0.3648,1
NP05228,0.74186,1
NP05828,0.0863,1
NP01661,0.42702,1
NP06621,0.35347,1
NP06547,0.3219,1
NP00597,0.49375,1
NP01355,-0.72731,1
NP07364,0.6717,1
NP04243,0.19451,1
NP05183,1.21389,1
NP05826,0.15485,1
NP10867,-0.67304,1
NP10837,0.68173,1
NP04346,-0.94147,1
NP00871,3.20831,1
NP06538,0.1551,1
NP11245,-0.53679,1
NP02006,-0.82187,1
NP06211,-0.36895,1
NP01515,-0.67343,1
NP02522,-0.75872,1
NP09359,0.77093,1
NP07041,0.65837,1
NP06936,-1.29545,1
NP06314,-1.02123,1
NP07848,1.58791,1
NP07961,2.69688,1
NP00875,2.34765,1
NP01478,-0.52438,1
NP06653,-0.21739,1
NP02687,-0.61788,1
NP06125,3.4666,1
NP08140,2.81293,1
NP04644,-0.2507,1
NP04703,-1.29775,1
NP01500,-0.90564,1
NP06705,-0.27671,1
NP09434,-0.51139,1
NP06908,-0.1324,1
NP05140,0.07456,1
NP06335,2.52468,1
NP07978,-0.6116,1
NP03430,2.55272,1
NP06975,-0.13562,1
NP05213,1.13783,1
NP06795,-0.62839,1
NP04645,0.22339,1
NP05692,0.48129,1
NP06856,2.37604,1
NP00815,-0.1779,1
NP06670,-0.13373,1
NP01320,-0.95613,1
NP09369,0.46392,1
NP07025,-0.66161,1
NP04455,0.19977,1
NP07072,0.0154,1
NP06036,1.24967,1
NP01811,0.85048,1
NP07125,1.76776,1
NP06052,3.14715,1
NP05001,1.26702,1
NP07396,0.3899,1
NP11158,-0.62902,1
NP01203,-0.11132,1
NP04179,2.29644,1
NP07131,2.54278,1
NP03588,0.60979,1
NP00818,-0.06109,1
NP09780,-1.25637,1
