,Calculate_mw,Calculate_charge,y
NP07241,-0.82566,-1.00054,1
NP07494,0.15279,-1.80856,1
NP01247,1.46626,-3.71704,1
NP07861,-0.33185,-0.73975,1
NP02789,-1.18341,0.54173,1
NP06857,-1.10963,-0.24223,1
NP01386,1.28693,-0.05886,1
NP06420,-1.11587,0.30631,1
NP08245,1.09442,-1.36623,1
NP06575,-1.15539,0.54199,1
NP07273,-1.0269,0.04473,1
NP06252,-1.18868,-0.24249,1
NP09210,-1.00386,-0.24223,1
NP07421,-1.04505,0.28015,1
NP08446,-1.17352,0.01909,1
NP06432,-0.75348,0.50667,1
NP09755,-1.16821,0.30631,1
NP04054,-0.91319,0.54173,1
NP00885,-1.09808,0.54225,1
NP03057,-0.85427,0.54199,1
NP04287,-0.26459,0.56788,1
NP07623,-0.12156,0.56867,1
NP07387,-0.95247,-0.73949,1
NP01494,1.6032,1.51637,1
NP05413,0.33468,-0.5025,1
NP04195,-0.24049,0.30657,1
NP03592,-0.70806,-1.54933,1
NP09722,-1.07266,0.54199,1
NP02008,-0.65138,-0.50302,1
NP02984,-0.98442,-1.0267,1
NP05732,-0.89678,0.54146,1
NP08167,-0.19849,-2.56818,1
NP06962,-1.19822,-0.24275,1
NP01695,1.93286,3.07852,1
NP05218,-0.5271,0.99426,1
NP04802,-0.29851,-1.26238,1
NP06862,-1.0747,0.01935,1
NP03744,-1.08464,-1.28776,1
NP08202,-0.29749,-0.76434,1
NP05004,-0.43484,0.29689,1
NP10833,-1.02624,0.54173,1
NP05208,-0.75607,-0.05153,1
NP01752,-1.18768,-0.21685,1
NP02251,-1.06547,-1.02618,1
NP09152,1.34737,0.00157,1
NP01292,-0.92613,-0.5038,1
NP06275,-1.19327,0.04473,1
NP09386,-0.91358,0.54199,1
NP07274,-0.90111,-0.76538,1
NP07232,-1.1264,0.01935,1
NP08056,-1.05231,-1.02618,1
NP02561,1.27144,2.81694,1
NP07940,-1.10663,0.01883,1
NP02883,-0.96497,0.28067,1
NP08546,-0.43529,-0.21607,1
NP05089,-0.84967,0.0013,1
NP03759,-0.52156,0.09652,1
NP06758,-0.70186,-0.55874,1
NP11314,1.07547,2.09236,1
NP03367,-0.70938,-1.28854,1
NP09774,-1.08654,0.01883,1
NP01528,-0.65,0.59326,1
NP01731,-1.16692,0.01883,1
NP01535,-0.60946,0.59326,1
NP04211,1.13711,-0.71202,1
NP05642,-1.1152,-0.21659,1
NP05184,-0.68257,-0.05075,1
NP04629,1.06082,-0.72902,1
NP06902,-0.65432,-1.28776,1
NP06823,-0.31891,1.09104,1
NP09803,-0.07881,-0.24118,1
NP01323,1.24667,-0.32305,1
NP03420,-0.99955,0.28041,1
NP03500,-1.05918,-0.24223,1
NP04372,0.05864,0.59404,1
NP00804,-1.15178,0.54199,1
NP00052,0.11267,0.29689,1
NP04822,-0.64902,-0.28696,1
NP04668,0.64874,0.35941,1
NP04716,-0.69909,-0.57417,1
NP01901,-1.04204,0.55821,1
NP06751,1.11253,-0.47503,1
NP01483,-0.8012,-0.31285,1
NP01036,-1.0391,0.80357,1
NP01104,-1.03877,0.80357,1
NP06288,-0.85831,-1.02644,1
NP04658,0.76433,0.56056,1
NP07081,-1.12116,-0.5038,1
NP05991,-1.01635,0.01883,1
NP01733,-1.20225,-1.28776,1
NP09655,-0.98833,-0.24249,1
NP08571,-0.07639,0.28146,1
NP10815,-0.98578,-1.5496,1
NP06996,-0.89215,0.3322,1
NP00805,-1.1406,0.01883,1
NP06921,-1.03612,0.27989,1
NP06419,-0.73202,1.06515,1
NP02694,-1.18474,-0.24249,1
NP06307,-1.10373,0.01962,1
NP06406,-0.24715,-0.47738,1
NP05169,-0.89022,-0.24223,1
NP05236,-0.98868,0.8292,1
NP05768,-0.67741,-0.21607,1
NP06636,-0.88128,0.24536,1
NP08573,-0.88228,0.30526,1
NP08547,1.5626,0.64767,1
NP11283,1.22702,2.58126,1
NP08606,-1.18536,0.01909,1
NP08081,-0.46391,0.01935,1
NP04273,-1.11885,-1.28749,1
NP09580,-0.60855,-0.7646,1
NP01484,1.0806,0.67958,1
NP01249,1.06996,-2.43766,1
NP09891,-0.51462,0.30657,1
NP07407,-0.90405,-1.02591,1
NP04362,-0.38218,-0.21659,1
NP05197,-0.22433,0.76878,1
NP06313,-1.0295,0.80357,1
NP00714,-0.80591,-1.28828,1
NP07718,-0.84988,0.22731,1
NP02640,-1.06671,1.06488,1
NP08455,-1.04772,-0.5038,1
NP08580,-1.09646,-0.24275,1
NP09912,-0.0474,-0.24092,1
NP10736,-1.07142,-0.76486,1
NP08878,-1.19558,0.28041,1
NP06311,-1.03447,0.53231,1
NP07012,-0.98768,0.54173,1
NP08430,-0.95543,0.01935,1
NP10370,-1.14287,0.28015,1
NP02602,-1.0503,0.54199,1
NP02971,-1.11683,0.28067,1
NP02108,-0.14743,-1.52239,1
NP06879,-0.87766,0.56788,1
NP01248,1.17637,-3.19571,1
NP11334,1.196,3.39974,1
NP04384,-0.05997,0.04525,1
NP05921,-0.97482,-0.76486,1
NP02026,0.26797,-3.35187,1
NP04052,-0.8855,1.06488,1
NP10757,-1.1409,-0.5038,1
NP00032,1.65286,0.04734,1
NP06350,-0.98278,-0.24144,1
NP04300,-0.19478,-0.71254,1
NP07879,-0.52254,0.28067,1
NP07628,-0.35185,0.07088,1
NP10725,-0.95673,-0.2778,1
NP04981,-0.40453,-0.22601,1
NP07459,-1.04537,0.01857,1
NP04344,-0.37857,-0.73844,1
NP00953,-0.94686,0.28041,1
NP06977,-0.86922,-1.26186,1
NP01426,-0.94056,0.01909,1
NP04701,0.66028,-0.60844,1
NP07826,-1.13461,0.54199,1
NP06985,-0.49892,-0.47791,1
NP05220,-0.60386,-0.31337,1
NP08261,-1.11946,0.04473,1
NP07074,-0.97882,0.01883,1
NP02467,-1.08684,0.54225,1
NP04788,-0.81603,-0.28722,1
NP06026,-1.04309,-0.47791,1
NP07663,-0.18192,-0.47843,1
NP05437,-0.61119,-1.28697,1
NP07412,-0.82664,0.3322,1
NP11344,1.02886,-0.31259,1
NP03637,-0.84403,0.54225,1
NP04728,-0.8124,-0.57469,1
NP07812,-0.79768,0.01935,1
NP05024,-0.67404,-0.0,1
NP01709,-1.1478,0.80357,1
NP11285,1.5047,1.55273,1
NP07339,-1.11125,0.01883,1
NP11277,0.16624,0.82737,1
NP07899,-1.08689,-0.24275,1
NP07409,-0.54224,0.01883,1
NP07545,-0.4372,-0.50302,1
NP06924,-0.8964,1.32646,1
NP07075,-1.10105,-0.24275,1
NP02817,-1.17912,0.01883,1
NP02939,-1.11588,-0.24223,1
NP01022,-0.46069,-2.07249,1
NP06306,-0.55817,-0.76538,1
NP06666,-0.8595,1.06515,1
NP06871,-1.1116,-0.5038,1
NP08549,1.86837,0.93566,1
NP06244,-0.58381,0.28015,1
NP01990,-0.46292,-0.2417,1
NP01191,-1.09642,0.01883,1
NP01499,1.34731,2.01232,1
NP02442,-0.39105,-0.49491,1
NP05191,-0.48129,-0.27728,1
NP01742,-1.18178,-0.21711,1
NP06910,-0.55388,-1.28776,1
NP06710,-0.36864,0.50667,1
NP04686,-1.04275,0.01935,1
NP07666,-0.84574,-0.47765,1
NP10291,-0.42829,1.03009,1
NP08767,-1.20909,0.28041,1
NP07348,-1.18903,-0.21685,1
NP07474,-0.92315,0.28067,1
NP06622,-0.80681,0.50667,1
NP04635,0.95669,-0.46744,1
NP10080,-0.98802,0.0701,1
NP03078,-1.0345,0.30657,1
NP02599,-0.92253,-1.00133,1
NP06785,-0.25833,-1.28697,1
NP01571,-1.18074,0.28041,1
NP01568,-1.13794,0.04473,1
NP05802,0.61311,0.54303,1
NP08617,-1.14057,0.28015,1
NP04231,-0.57825,-1.81039,1
NP04884,-0.78178,-0.57443,1
NP02940,-1.1722,0.01909,1
NP01777,-0.453,0.00915,1
NP05394,-1.07142,-0.76486,1
NP02547,-0.14591,-0.26158,1
NP07926,0.66502,-1.75912,1
NP07909,-0.32523,-0.73922,1
NP09535,-0.46822,-1.02565,1
NP00792,-0.98673,-0.24223,1
NP01299,-1.02432,-0.50328,1
NP11401,1.18583,2.82531,1
NP06352,1.24573,0.55899,1
NP03786,0.62857,-1.52161,1
NP06901,-0.87207,-0.71307,1
NP11047,-1.11454,0.01909,1
NP09986,-1.02294,0.07036,1
NP08988,-0.05043,0.5943,1
NP09933,0.02637,-0.9736,1
NP06304,-0.99796,-1.54907,1
NP07275,-1.02922,-0.76538,1
NP01865,-1.15409,-0.01701,1
NP06569,-1.215,0.01883,1
NP02884,-1.12411,-0.73949,1
NP00963,-0.57425,0.59326,1
NP07179,-1.04177,-0.24275,1
NP09336,-1.07502,0.01909,1
NP10752,-1.11385,0.54199,1
NP04715,-0.4896,-0.74838,1
NP09439,-0.84275,-0.24223,1
NP01359,1.47427,-0.08528,1
NP07224,-0.50308,0.85562,1
NP07167,-0.93207,0.01805,1
NP05478,-0.95379,-0.50354,1
NP04711,-0.50572,0.03557,1
NP09658,-0.9663,0.28041,1
NP02007,-0.63161,-0.50302,1
NP04352,-0.3278,-0.21633,1
NP05470,-0.15249,0.28146,1
NP01290,-1.04804,-0.50328,1
NP02074,-0.65736,-0.94849,1
NP01735,-1.18209,0.01883,1
NP11305,1.29118,1.54383,1
NP07495,0.19329,-0.47791,1
NP10593,1.88607,0.5446,1
NP03840,-0.70564,0.8292,1
NP00002,-1.07276,-1.00054,1
NP10305,-0.23783,1.29141,1
NP10274,-0.50573,0.76851,1
NP05164,0.29362,-0.35706,1
NP07609,-0.1931,0.04499,1
NP11303,2.12431,2.30294,1
NP09756,-0.47807,0.30657,1
NP02692,-1.16266,-0.24223,1
NP02701,-0.95448,-0.73896,1
NP04768,-0.81935,-1.09733,1
NP09527,-1.10234,0.28041,1
NP08706,-1.20018,0.28041,1
NP08540,-0.39541,-0.73896,1
NP00936,-0.95902,0.28015,1
NP05697,-0.34066,0.52368,1
NP00648,-1.10795,0.04525,1
NP11033,-0.93172,0.04525,1
NP06167,-0.90507,-0.24275,1
NP08769,-1.13168,0.28041,1
NP04403,0.0128,-0.45175,1
NP06568,-1.17216,0.54199,1
NP01734,-1.02369,-1.28723,1
NP10596,1.89961,1.0934,1
NP04653,1.89362,1.45699,1
NP05247,-0.86051,0.54199,1
NP05117,-0.63843,-0.06906,1
NP00023,-1.12739,0.54199,1
NP06906,-1.12936,0.30604,1
NP03639,-0.86486,-0.50328,1
NP09868,0.17397,0.5433,1
NP01674,-1.08719,0.01909,1
NP11020,-0.65895,-1.28723,1
NP02603,-0.8405,-0.73949,1
NP07633,-0.91689,0.28067,1
NP08511,-1.107,-0.24275,1
NP07054,-0.73571,-0.50354,1
NP07643,-0.17988,0.01883,1
NP11179,1.61293,-2.0568,1
NP01673,-1.15767,0.80357,1
NP06966,-1.11156,0.28041,1
NP07418,-1.14225,-0.76486,1
NP09936,-1.14614,0.54173,1
NP04770,-0.65203,-0.76512,1
NP09132,-0.9623,0.56762,1
NP08375,-1.12975,-0.76512,1
NP01754,-1.18637,-0.50407,1
NP08312,-1.0599,-0.47791,1
NP07670,0.48787,0.3492,1
NP01618,-1.14814,0.28041,1
NP06591,-0.42626,1.57862,1
NP02843,-1.18042,0.54199,1
NP02646,-0.88258,0.82946,1
NP06872,-0.98805,0.27962,1
NP08429,-1.22524,-0.21685,1
NP04293,-0.31667,-0.47791,1
NP02027,0.11288,-1.26003,1
NP07794,-0.73966,0.54277,1
NP07491,-0.07225,-1.52318,1
NP06866,-0.70536,0.28093,1
NP07941,-1.06774,0.80383,1
NP10923,-1.01766,0.54173,1
NP07443,-1.01801,0.30604,1
NP07634,-0.96626,0.54173,1
NP01455,-0.94189,-0.24223,1
NP10719,-1.13561,0.28015,1
NP00927,-1.11258,0.04473,1
NP10664,-0.67443,-0.76538,1
NP09364,-0.73109,0.04499,1
NP06632,-0.85719,0.2451,1
NP05107,-0.34525,0.06199,1
NP05858,-0.86871,0.76825,1
NP04088,-1.05134,-0.21685,1
NP07667,-0.83124,-0.19017,1
NP03469,-1.05364,-0.24249,1
NP05651,-0.13077,1.29141,1
NP09797,1.51125,0.13837,1
NP03273,-1.13858,0.54199,1
NP01808,0.13046,-0.2247,1
NP07331,-1.08027,0.50615,1
NP05131,-0.24942,0.28041,1
NP01851,-1.0721,-1.54881,1
NP08997,-0.05404,0.30787,1
NP09782,-0.78648,-0.76486,1
NP00713,-1.13302,0.04499,1
NP08201,0.32895,-1.52265,1
NP07511,-1.03742,0.56788,1
NP07051,-0.76732,-0.73949,1
NP09843,-1.05725,-0.5038,1
NP01301,-0.8744,0.54225,1
NP07261,-1.01634,0.28041,1
NP01252,-0.22733,0.04551,1
NP10814,-0.88499,-1.81065,1
NP05401,-1.13399,-0.5038,1
NP05188,-0.73103,0.20978,1
NP10688,-0.80289,0.3581,1
NP07238,-1.04638,0.01831,1
NP03785,0.40488,-2.04529,1
NP06943,-1.02327,0.04473,1
NP05275,-0.68798,0.28146,1
NP03782,0.59326,-2.04372,1
NP05179,-0.65658,0.47162,1
NP04067,-0.78105,1.3262,1
NP07362,-0.53086,-1.54907,1
NP00912,-0.63091,0.81952,1
NP03507,-1.17548,0.01909,1
NP04632,1.10266,0.55951,1
NP01046,-1.05227,0.2451,1
NP10089,1.54447,2.06778,1
NP09045,1.67823,0.0735,1
NP01170,-1.12213,0.28067,1
NP02967,-1.13565,-1.26186,1
NP01397,-0.91753,-0.24223,1
NP00067,-1.1037,0.01909,1
NP09396,-1.16757,0.28041,1
NP06122,-0.36805,-0.47686,1
NP06750,1.21629,0.36071,1
NP04975,-0.42561,0.55821,1
NP01480,1.47209,0.46979,1
NP03477,-1.09644,-0.24196,1
NP06968,-1.05261,0.04447,1
NP06305,-0.88494,-1.52318,1
NP05151,1.56489,-0.00837,1
NP06646,-0.81339,0.50694,1
NP07592,-1.02264,0.01935,1
NP10836,-1.01635,0.8033,1
NP10655,-1.0928,-0.50407,1
NP10811,-0.35,-2.59513,1
NP11290,1.28878,0.78499,1
NP08434,-1.05163,-0.24223,1
NP01225,-0.92973,1.06515,1
NP09849,-0.57061,0.30604,1
NP03521,-1.12769,0.01909,1
NP04836,-0.76333,-0.28748,1
NP04757,-0.61836,-0.27806,1
NP05800,-1.13433,-0.50354,1
NP06140,-1.11156,0.28041,1
NP00578,1.2222,-0.19933,1
NP02794,-1.1788,0.54173,1
NP01730,-1.17614,0.01857,1
NP06089,-1.11518,-0.21633,1
NP08299,-1.14551,0.01857,1
NP11313,1.10248,1.83131,1
NP02909,-1.10699,-0.5038,1
NP07951,0.13834,-0.19069,1
NP08778,-1.1603,0.30631,1
NP00899,-0.92316,-1.02696,1
NP11107,1.33724,-2.97415,1
NP01298,-0.96799,0.04473,1
NP03495,-0.93467,0.01909,1
NP05812,-1.13989,-0.24275,1
NP01756,-1.15441,0.04473,1
NP00790,-0.83725,-2.33381,1
NP11255,-0.33936,-0.47712,1
NP04412,-0.03095,2.39815,1
NP03780,-1.00089,0.0442,1
NP06372,0.86867,-0.58123,1
NP03668,-0.98704,0.28067,1
NP09711,-1.0042,0.01909,1
NP10371,-0.26259,0.7952,1
NP06093,-1.07199,0.54173,1
NP06692,0.2412,1.08215,1
NP09506,-0.97617,0.01909,1
NP07891,-1.10531,0.54225,1
NP09358,-0.92219,0.01935,1
NP05226,-0.95149,0.01935,1
NP09346,-1.11355,0.01909,1
NP01622,-0.50338,0.00968,1
NP05957,-1.03083,0.27989,1
NP05059,1.00876,0.22731,1
NP10652,-1.10135,0.8033,1
NP11150,1.57707,-1.74369,1
NP01293,-1.03155,-0.47817,1
NP02527,-1.03743,0.54199,1
NP01519,-1.00642,0.04473,1
NP07284,-1.1758,0.28041,1
NP04459,-0.48826,0.82894,1
NP04693,-1.03711,0.04447,1
NP03479,-1.13366,-0.2417,1
NP02862,-0.95315,-0.47817,1
NP00755,-1.1284,0.30631,1
NP07795,-0.60393,0.01935,1
NP08588,-0.91423,0.01883,1
NP09316,-1.04637,0.01909,1
NP06331,-1.19919,0.33194,1
NP06334,-1.07501,-0.24249,1
NP04241,-0.41123,-0.47765,1
NP05126,0.03298,1.06384,1
NP01257,-0.42535,0.56815,1
NP05476,-0.0029,2.13736,1
NP11325,2.00583,1.50904,1
NP05685,-0.97452,0.01883,1
NP06421,-1.11749,0.01857,1
NP10632,-0.63161,0.01988,1
NP08234,-1.12307,0.54199,1
NP00816,-1.07964,0.28041,1
NP09425,-0.91724,-0.50302,1
NP04226,-0.43201,-1.28749,1
NP05118,-0.31368,-0.00785,1
NP06833,-0.60557,0.28041,1
NP02512,-0.565,0.30578,1
NP07204,-0.95147,0.01857,1
NP07097,-1.02102,-0.40048,1
NP03243,-0.9008,-0.76538,1
NP07647,-0.17233,0.28093,1
NP02151,-0.92912,-1.02565,1
NP05505,-0.64178,0.54277,1
NP09430,-0.3081,-0.76512,1
NP08550,1.54247,0.67382,1
NP05710,-1.05296,-0.21738,1
NP04627,0.77982,0.82083,1
NP05857,-1.02068,-1.02722,1
NP02798,-0.8862,0.8033,1
NP01463,-0.95015,-0.50354,1
NP08440,-1.01509,-0.5038,1
NP05125,-0.60254,-0.59196,1
NP02516,-0.52979,0.30657,1
NP08488,-1.00191,-0.76512,1
NP07435,-0.85957,0.01857,1
NP05161,0.7031,0.20089,1
NP01753,-1.20021,-0.24275,1
NP07386,-0.91916,0.54146,1
NP01780,-0.42335,-0.25217,1
NP02795,-1.13032,0.54199,1
NP06822,-0.24743,1.32672,1
NP03585,-1.08888,-0.50354,1
NP01787,-0.31166,0.27125,1
NP09754,-0.31444,-2.30739,1
NP10353,-0.60648,1.03009,1
NP06051,-0.96667,-0.24249,1
NP07544,-0.33183,0.28172,1
NP02590,-0.58674,-0.54853,1
NP08653,-1.08353,0.28041,1
NP07126,-0.84974,-1.0267,1
NP05953,-1.12442,0.04447,1
NP09299,-0.81776,0.01935,1
NP05755,-1.1442,-0.24249,1
NP04443,-0.53668,0.30631,1
NP02567,-0.71851,-0.5488,1
NP01899,-1.00125,-0.76538,1
NP06697,-0.44177,0.2451,1
NP02899,-1.15045,0.01883,1
NP11102,1.41895,-1.48185,1
NP08577,-1.10599,-0.24275,1
NP05163,0.41122,-0.38269,1
NP07254,-0.90371,-0.24275,1
NP01737,-1.17318,0.28041,1
NP06997,-0.34042,-1.02618,1
NP08773,-1.20907,0.28041,1
NP04758,-0.85591,-0.83627,1
NP06993,-1.02065,0.28015,1
NP00915,-0.89379,0.2451,1
NP09273,-0.9594,-0.24249,1
NP02146,2.11363,-1.49493,1
NP04386,-0.06886,0.04525,1
NP01766,1.15825,-0.68665,1
NP09159,1.22087,0.00157,1
NP09213,-1.14945,0.01909,1
NP01354,-0.99362,0.8292,1
NP07938,-0.60396,-0.19122,1
NP04053,-0.92802,0.8033,1
NP01335,1.18966,-0.00811,1
NP08478,-0.9449,-0.50407,1
NP06594,-0.2533,1.84046,1
NP04031,1.08775,-0.94718,1
NP02947,-0.65133,-0.24196,1
NP10278,-0.50043,0.76851,1
NP01146,-1.1198,0.28067,1
NP06417,-0.89051,0.54173,1
NP01304,-0.38024,0.04551,1
NP01346,1.18901,0.17473,1
NP06649,-0.74324,0.53257,1
NP07354,-0.97686,0.30631,1
NP04997,-0.75807,-0.54827,1
NP04093,-1.12612,-0.47817,1
NP07814,-0.76104,-0.21685,1
NP01885,-1.05491,0.53231,1
NP00806,-1.14092,0.28041,1
NP00865,-1.14159,0.01883,1
NP09881,0.17234,0.80461,1
NP09311,-1.03318,0.28041,1
NP02017,-0.13487,-2.04503,1
NP08581,-1.06187,-0.50407,1
NP09916,-0.68633,-1.00028,1
NP06427,-0.64804,1.02957,1
NP00053,0.14563,0.84568,1
NP09298,-1.05096,0.01883,1
NP09909,-0.56304,0.30578,1
NP09305,-0.85064,-0.21633,1
NP00055,0.37657,1.60452,1
NP07581,-0.371,0.33272,1
NP04791,-0.05435,0.24457,1
NP10722,-1.12276,0.28041,1
NP01206,-1.04667,0.80357,1
NP10091,-0.6938,0.01883,1
NP09288,-0.84572,-0.50354,1
NP07572,-1.15703,0.80357,1
NP07044,-1.21337,0.01857,1
NP05097,-0.63514,0.76773,1
NP02172,-0.24118,-0.76512,1
NP05452,-0.23984,0.28041,1
NP07391,-0.66916,0.82946,1
NP01524,-1.06247,0.33194,1
NP06691,-0.47209,0.76825,1
NP06044,-1.09051,0.30631,1
NP05496,-0.87204,1.06515,1
NP09313,-1.05788,0.28041,1
NP06410,-0.97688,-0.76538,1
NP07468,-1.14387,0.54199,1
NP00035,1.64956,0.0463,1
NP05891,-1.11588,0.04473,1
NP05940,-1.09877,-0.24249,1
NP06905,-1.04965,-0.5038,1
NP09733,-1.05755,-0.24223,1
NP06576,-1.02755,0.04499,1
NP05103,-0.47175,-0.57417,1
NP08976,-0.06394,0.30761,1
NP05219,0.42606,0.76825,1
NP03724,-1.1165,0.54173,1
NP07903,-0.57795,-1.00054,1
NP03808,-0.3064,-0.47765,1
NP09491,-1.16004,-0.24249,1
NP08146,-0.97156,1.06488,1
NP00036,1.61764,0.02877,1
NP05199,-0.38503,0.50694,1
NP03163,-1.0747,0.54199,1
NP04650,0.79993,1.08267,1
NP11008,-0.70739,-0.50407,1
NP07003,-1.15143,0.30631,1
NP00924,-1.01343,0.54199,1
NP05839,-1.11486,-0.24196,1
NP05204,-0.20554,-0.51244,1
NP07579,-0.02867,0.02014,1
NP09785,-0.88659,-0.2417,1
NP09420,-1.13135,-0.24249,1
NP07631,-0.31071,0.02014,1
NP04964,-0.48363,0.03505,1
NP07116,-1.13853,0.54199,1
NP08515,-1.07598,0.01883,1
NP08956,-1.20249,0.28041,1
NP02519,-0.26885,0.56841,1
NP02016,-0.10161,-1.49676,1
NP10717,-1.1221,0.28041,1
NP10733,-0.85273,-2.59486,1
NP07380,-1.00418,-0.24196,1
NP07165,-1.09318,0.28041,1
NP02588,-0.71258,-0.5488,1
NP07446,-1.0503,0.01883,1
NP05203,-0.53563,0.5072,1
NP06302,-0.4099,-1.02618,1
NP02544,-0.1189,-0.5229,1
NP05885,-0.96163,0.54199,1
NP07255,-1.13068,-0.24275,1
NP06984,-0.58083,1.35262,1
NP06059,-0.9531,0.30631,1
NP06835,-0.53241,0.54251,1
NP08604,-1.18998,0.01909,1
NP09164,-0.57761,-1.3045,1
NP11108,1.98767,-0.36831,1
NP05096,-0.6302,0.50694,1
NP04406,0.16802,-0.21581,1
NP05890,-1.0737,0.04473,1
NP07464,-0.87306,0.30657,1
NP06418,-1.01079,-0.24196,1
NP08246,-0.29655,-1.01702,1
NP04291,-0.27352,0.04499,1
NP07463,-0.67404,1.35236,1
NP08426,-1.03486,-0.5038,1
NP07447,-1.14585,-0.76538,1
NP07562,-0.36638,-1.02618,1
NP07080,-1.13039,-0.50407,1
NP11340,0.97515,-0.31233,1
NP01384,1.45617,-1.10387,1
NP06184,-1.04044,0.30631,1
NP08799,-1.20381,0.28041,1
NP09363,-1.07239,0.28041,1
NP10995,-1.05093,0.54199,1
NP02542,-0.99722,0.54225,1
NP09790,-1.12079,0.28041,1
NP06660,-0.84831,1.06515,1
NP04630,0.98696,-0.99008,1
NP05227,-0.99594,0.56762,1
NP08585,-1.15207,0.28041,1
NP07536,-1.03708,0.8292,1
NP05264,-1.17551,0.01883,1
NP01550,-0.4197,0.85562,1
NP02268,-0.85896,-0.24223,1
NP03567,-1.11747,0.56788,1
NP07927,0.61429,-1.47165,1
NP10821,-0.44387,-1.5496,1
NP11378,1.24836,0.9953,1
NP01970,0.76255,-2.0173,1
NP09878,0.19739,1.32751,1
NP09055,1.301,1.66704,1
NP00501,0.29418,0.24588,1
NP09046,1.61108,2.18941,1
NP05709,-1.0592,0.0701,1
NP07637,-0.19543,-0.9995,1
NP04702,1.31921,-0.27048,1
NP04737,-0.63225,-1.03559,1
NP04841,-0.7574,-0.54853,1
NP06128,-0.83779,1.58804,1
NP05852,-0.85885,0.50641,1
NP01900,-1.04206,0.29663,1
NP06994,-0.88164,0.54173,1
NP04186,-0.68917,0.82946,1
NP01527,0.79849,-1.28697,1
NP01909,-1.12213,0.03479,1
NP07415,-1.08157,0.28041,1
NP06792,-0.24712,-1.28697,1
NP10974,-1.13988,0.54199,1
NP07583,0.03097,0.56893,1
NP07371,-0.72943,0.01909,1
NP01477,1.43654,-1.18495,1
NP05189,-0.43185,0.5072,1
NP04808,-0.33936,-1.28828,1
NP06991,-1.02624,0.01909,1
NP07485,-0.55621,-1.55012,1
NP10277,-0.52878,0.76825,1
NP08602,-1.15867,0.01909,1
NP09874,0.18323,0.83051,1
NP06988,-0.23129,-1.26264,1
NP06963,-1.13627,0.28041,1
NP04290,-0.35124,0.01857,1
NP05529,-0.73831,0.30604,1
NP01800,-0.28928,-0.25164,1
NP02465,-0.30343,0.0463,1
NP06689,-0.22269,0.76904,1
NP05538,1.84595,-0.47398,1
NP06810,1.44598,0.53963,1
NP04840,-0.22567,-0.30422,1
NP01004,-1.1465,0.28041,1
NP04227,-0.45412,-2.04555,1
NP08698,-1.20778,0.28041,1
NP10275,-0.50438,0.76825,1
NP02941,-1.08689,-0.24249,1
NP02799,-0.85626,0.07036,1
NP10758,-1.14123,-0.24249,1
NP06864,-0.74195,0.01909,1
NP01531,-0.61605,0.33194,1
NP03465,-1.14354,0.01883,1
NP07151,-1.09548,0.01805,1
NP08520,-1.15508,-0.24275,1
NP06719,-0.4049,0.79415,1
NP01919,-0.92646,0.30657,1
NP07436,-1.07139,0.54173,1
NP07010,-1.12905,-0.47817,1
NP07259,-1.0144,0.01909,1
NP06892,-1.11585,0.01883,1
NP05664,0.0366,1.21111,1
NP06894,-1.00254,0.01935,1
NP01306,-1.16001,0.30631,1
NP06720,-0.36141,1.02983,1
NP06837,-0.63486,0.28093,1
NP08806,-1.20908,0.28041,1
NP01749,-1.22523,-0.24275,1
NP11205,1.24734,-1.508,1
NP09880,0.13812,1.32777,1
NP05123,-0.56896,-0.59274,1
NP10933,-1.19293,0.26262,1
NP05354,-1.04531,0.80304,1
NP01223,-0.98634,0.80357,1
NP01138,-1.12014,0.04473,1
NP05154,1.13963,0.95973,1
NP08526,-0.68822,0.24562,1
NP09667,-0.98938,-0.24196,1
NP06118,-0.05571,0.07088,1
NP05742,-0.66779,0.80409,1
NP06677,-0.4349,-1.02644,1
NP11286,1.28164,1.83131,1
NP06301,-1.04405,-0.2417,1
NP04868,-0.80188,-0.31364,1
NP01195,-1.03546,0.28067,1
NP01284,-0.89186,-0.47738,1
NP03373,-1.14683,0.28041,1
NP03428,-0.79561,0.54225,1
NP04640,1.0516,1.09994,1
NP02258,-1.04143,-0.24249,1
NP01255,-0.40036,-0.24144,1
NP07554,-0.43655,-0.76434,1
NP05090,0.24548,0.42768,1
NP07573,-0.17004,0.04473,1
NP08244,0.97916,-1.10491,1
NP09586,-1.11156,0.01909,1
NP11235,-0.65135,0.01962,1
NP07365,-1.11093,0.28041,1
NP01727,-1.09146,1.06488,1
NP03041,-0.82537,-1.02591,1
NP02492,1.97862,1.33431,1
NP01748,-1.19097,-0.24275,1
NP07444,-0.80489,-0.21633,1
NP04679,0.94152,0.62125,1
NP07252,-0.99495,-0.21685,1
NP07322,-0.45825,0.53257,1
NP01651,-1.13,1.32672,1
NP02102,-0.13618,-0.97229,1
NP07382,-1.08122,0.8033,1
NP04157,-0.97887,-0.76564,1
NP05537,1.85877,-0.2383,1
NP05939,-1.10631,0.28041,1
NP09635,-1.09017,-0.19096,1
NP07011,-0.96495,0.04499,1
NP04746,-0.58907,-0.5127,1
NP01324,1.24043,-0.8708,1
NP09694,-0.98574,0.01935,1
NP08579,-1.06282,-0.24223,1
NP01245,1.02615,-3.19571,1
NP00064,-0.75115,1.32672,1
NP09599,-1.07532,0.01883,1
NP00786,-0.75484,-0.7387,1
