,Refractivity,y
NP05534,-0.27972,1
NP07640,0.59681,1
NP00817,3.49679,1
NP06889,1.19739,1
NP08461,0.5345,1
NP06551,1.68939,1
NP08512,1.69149,1
NP03756,3.70282,1
NP05838,-0.29962,1
NP08586,0.82334,1
NP11375,-0.98366,1
NP07424,-1.0721,1
NP03768,0.36091,1
NP01068,0.95337,1
NP09919,-0.39055,1
NP06224,-0.73264,1
NP09052,-0.48859,1
NP09792,-0.76574,1
NP01969,-0.98724,1
NP06644,0.40477,1
NP03788,-0.68529,1
NP06170,1.17771,1
NP08451,1.11155,1
NP05195,-0.38502,1
NP01253,-0.43083,1
NP09764,-0.27704,1
NP01794,-1.12818,1
NP06199,2.08153,1
NP07027,0.7052,1
NP05048,-0.28835,1
NP09355,0.43458,1
NP08569,-0.09973,1
NP09948,0.53014,1
NP01739,-0.68012,1
NP06867,1.83752,1
NP02592,-0.69548,1
NP07063,-0.68316,1
NP06411,0.81602,1
NP09353,-1.02457,1
NP08422,1.33268,1
NP01963,0.61184,1
NP06023,2.12161,1
NP01795,-1.16837,1
NP10755,1.66653,1
NP03536,-0.46976,1
NP01357,0.24583,1
NP10350,0.19315,1
NP04363,-0.93222,1
NP02596,-0.09972,1
NP06954,0.67744,1
NP08265,0.55188,1
NP08542,1.38748,1
NP04817,1.78572,1
NP04755,-0.64178,1
NP02645,-0.86123,1
NP08568,-0.58223,1
NP11395,-0.86466,1
NP03089,0.4609,1
NP06055,1.45956,1
NP10256,-0.26125,1
NP09683,1.15269,1
NP07030,-0.15963,1
NP11358,-0.40397,1
NP05020,-0.53446,1
NP10383,0.95699,1
NP04756,-0.77476,1
NP00800,4.95867,1
NP08622,1.11134,1
NP07196,1.95232,1
NP08262,-0.54081,1
NP06079,1.36403,1
NP08454,-1.05271,1
NP01178,5.16465,1
NP05536,-0.45015,1
NP06161,0.14968,1
NP10819,0.78399,1
NP05843,2.97021,1
NP06165,2.35566,1
NP08458,2.09277,1
NP01784,1.22646,1
NP07687,-1.02824,1
NP09591,0.64398,1
NP09590,2.96098,1
NP06235,-0.84189,1
NP06845,-0.39716,1
NP09827,-1.05935,1
NP04734,-0.53383,1
NP01409,0.79062,1
NP07493,-0.19902,1
NP09371,2.84197,1
NP05493,-1.08074,1
NP11362,-0.3948,1
NP05043,-0.28241,1
NP01743,0.82878,1
NP06299,-0.31272,1
NP02344,-0.03236,1
NP05105,-0.1326,1
NP04050,1.61389,1
NP07210,-0.42497,1
NP04353,-0.59955,1
NP07705,-0.44952,1
NP03124,0.69123,1
NP07094,1.27474,1
NP01809,-0.67035,1
NP02244,1.26547,1
NP11284,0.04798,1
NP10977,3.40796,1
NP07347,-0.62811,1
NP07032,-0.8379,1
NP09416,-0.56882,1
NP01649,2.60076,1
NP02696,0.45519,1
NP06667,0.57946,1
NP05106,-0.24354,1
NP02684,-0.48737,1
NP11031,-0.26266,1
NP06690,1.17413,1
NP10594,-1.00604,1
NP09464,0.37906,1
NP03784,-0.14182,1
NP10358,0.73066,1
NP05104,-0.6077,1
NP00353,-0.43178,1
NP05380,-0.65838,1
NP09149,-0.74792,1
NP05486,-0.67556,1
NP09475,0.03879,1
NP06548,-0.18553,1
NP07894,1.38786,1
NP06899,-0.36856,1
NP06989,0.47024,1
NP01474,0.1342,1
NP01732,1.32896,1
NP07139,3.63079,1
NP08450,1.0344,1
NP06693,-0.1925,1
NP03802,-0.56908,1
NP08669,-0.53505,1
NP09397,1.26288,1
NP02020,-0.48182,1
NP05856,1.14569,1
NP06643,1.27289,1
NP08517,1.6921,1
NP02699,0.63864,1
NP04772,-0.2163,1
NP04894,0.59399,1
NP02000,-0.12625,1
NP10786,2.38898,1
NP05756,0.65676,1
NP06348,-0.76745,1
NP04175,-0.19762,1
NP07451,-0.08902,1
NP04673,-0.91208,1
NP01621,1.05441,1
NP07115,2.29522,1
NP01728,0.22247,1
NP10827,2.23739,1
NP06945,-0.67607,1
NP04304,-0.4037,1
NP04655,-0.62135,1
NP07907,-0.27517,1
NP08251,0.41009,1
NP08256,1.27435,1
NP08491,-0.54016,1
NP10627,2.21459,1
NP07384,0.12712,1
NP02950,0.01309,1
NP06329,-0.6032,1
NP09766,-0.57316,1
NP03418,0.61129,1
NP01193,1.49251,1
NP00954,0.54251,1
NP03522,-0.70385,1
NP01393,-0.63269,1
NP08155,-1.07533,1
NP06793,-0.46079,1
NP11299,-0.20032,1
NP02846,0.76525,1
NP07240,-0.08863,1
NP06550,-0.36456,1
NP02650,0.85243,1
NP01241,-0.3574,1
NP08994,0.39604,1
NP04671,-0.96902,1
NP07228,-0.59152,1
NP09676,1.175,1
NP07047,1.96136,1
NP10697,-0.01585,1
NP04795,-0.89319,1
NP11300,-0.63986,1
NP04834,-0.19009,1
NP03456,-0.49528,1
NP04813,0.20609,1
NP04667,-0.17407,1
NP03106,-0.78835,1
NP03090,0.43244,1
NP05158,-0.13076,1
NP10646,3.61782,1
NP04754,-0.2421,1
NP02521,0.48884,1
NP07906,-1.0902,1
NP01430,-0.63694,1
NP01827,-0.43704,1
NP05207,0.73608,1
NP05109,-0.17354,1
NP02573,-0.73885,1
NP07893,1.59957,1
NP10031,0.05394,1
NP03832,-0.13665,1
NP10352,1.27847,1
NP08259,3.27104,1
NP00939,-0.52032,1
NP09866,-0.79598,1
NP10273,1.01387,1
NP07222,2.04751,1
NP10269,1.09776,1
NP07419,-0.644,1
NP05322,-1.15536,1
NP01239,-0.11808,1
NP01256,-0.66999,1
NP00775,-0.27502,1
NP02550,-0.68552,1
NP07286,-0.24712,1
NP08656,1.9216,1
NP05411,1.11687,1
NP04479,-0.02566,1
NP04765,-0.7572,1
NP01729,2.79623,1
NP10597,-1.31932,1
NP08907,-0.62367,1
NP01041,5.16319,1
NP01050,1.66843,1
NP06648,0.86085,1
NP06333,0.21423,1
NP06554,-1.05111,1
NP08694,-0.68535,1
NP04355,-0.32902,1
NP11021,-0.51426,1
NP05002,-0.82516,1
NP11073,0.0077,1
NP02669,-0.00244,1
NP06890,-0.30361,1
NP11239,-0.38722,1
NP04043,0.04037,1
NP10148,-0.63551,1
NP11119,0.03335,1
NP07913,-0.70296,1
NP02015,1.64508,1
NP04348,0.61029,1
NP06173,2.54898,1
NP03455,0.15712,1
NP07654,-0.20096,1
NP07426,-1.18971,1
NP07957,-1.02099,1
NP07944,0.7645,1
NP06195,-0.61968,1
NP11068,0.23384,1
NP11294,-1.12348,1
NP01619,1.81939,1
NP06053,0.78744,1
NP04729,-0.66839,1
NP02523,0.95354,1
NP04354,-0.41486,1
NP08862,-0.80662,1
NP05751,1.17368,1
NP05765,-0.84894,1
NP07320,2.95992,1
NP07442,0.24952,1
NP04846,-0.02744,1
NP05818,-0.82117,1
NP07356,1.75167,1
NP07448,-0.00095,1
NP04933,0.59479,1
NP02827,-0.67209,1
NP04057,0.74101,1
NP05694,2.85836,1
NP09360,1.51663,1
NP09740,2.13746,1
NP01198,0.58503,1
NP07343,2.2039,1
NP09002,-0.26105,1
NP02969,0.02457,1
NP04824,0.93176,1
NP01396,-1.03849,1
NP07148,0.20187,1
NP02543,0.1109,1
NP04342,-0.46947,1
NP11252,0.99813,1
NP04284,0.31558,1
NP04250,0.73823,1
NP07332,-0.92797,1
NP08154,-0.46641,1
NP04916,-0.67785,1
NP07326,-0.53433,1
NP03858,-0.98337,1
NP04851,0.28411,1
NP03534,-0.79418,1
NP11301,-0.64986,1
NP00605,-0.4565,1
NP00945,-0.85475,1
NP10896,2.06844,1
NP04294,0.28953,1
NP09869,-0.78209,1
NP06877,0.23583,1
NP04917,0.46997,1
NP08467,1.58911,1
NP06326,-0.07289,1
NP00874,7.19036,1
NP07901,0.55421,1
NP01382,-0.86485,1
NP04367,0.36763,1
NP08163,-0.00637,1
NP04641,-0.70778,1
NP11336,-0.29006,1
NP05758,-0.39997,1
NP07469,-0.39245,1
NP06292,-0.89615,1
NP08296,0.69411,1
NP00359,-0.52697,1
NP11156,-1.01312,1
NP06049,0.10397,1
NP11007,1.88648,1
NP04706,-0.13169,1
NP05945,-0.97444,1
NP02005,-0.57181,1
NP01490,-0.69682,1
NP02962,1.56838,1
NP00769,0.23369,1
NP04041,0.07295,1
NP06855,-0.63418,1
NP05007,-0.13463,1
NP08783,-0.58942,1
NP06941,0.8373,1
NP04358,-0.70317,1
NP07352,0.82829,1
NP01021,0.97686,1
NP03518,0.32959,1
NP01470,-0.68074,1
NP09767,3.0835,1
NP02029,-0.43513,1
NP08668,0.06724,1
NP09772,3.34213,1
NP05502,0.51264,1
NP07246,-0.77349,1
NP01863,0.8769,1
NP07964,-0.63373,1
NP02298,-0.71396,1
NP03193,-0.69451,1
NP09156,-0.38994,1
NP02129,0.66357,1
NP11005,-0.29085,1
NP02529,0.27653,1
NP11292,-0.36457,1
NP08543,0.42035,1
NP09404,-0.01453,1
NP06397,0.94594,1
NP09595,3.32629,1
NP04664,-0.99236,1
NP05740,-0.41584,1
NP02647,2.62237,1
NP03481,-1.16842,1
NP10947,2.04999,1
NP05886,0.97947,1
NP04648,-0.37537,1
NP07512,0.21165,1
NP06658,-0.46048,1
NP02160,-0.79229,1
NP00830,5.73408,1
NP04207,-0.48,1
NP05087,1.24634,1
NP07042,1.1075,1
NP08200,-0.38837,1
NP01317,0.11868,1
NP06115,0.36709,1
NP04957,-0.14147,1
NP09896,-0.87834,1
NP07736,0.20555,1
NP09750,0.16799,1
NP01319,-1.00507,1
NP11127,-0.79622,1
NP04073,0.27135,1
NP08995,-0.56563,1
NP08152,-0.13657,1
NP07360,-0.999,1
NP07489,-0.91312,1
NP05067,0.57784,1
NP02702,0.83034,1
NP01539,-0.38359,1
NP01385,-1.15248,1
NP04637,-0.70637,1
NP07182,1.32693,1
NP04691,0.02488,1
NP11046,1.31217,1
NP09958,-0.56811,1
NP03830,0.50326,1
NP09264,-0.48092,1
NP05182,0.18539,1
NP05436,-0.61044,1
NP09036,0.90094,1
NP07504,0.01552,1
NP06371,-0.73871,1
NP06832,-0.56149,1
NP11160,-0.72641,1
NP06753,0.18043,1
NP10739,2.89292,1
NP07257,-0.02787,1
NP08578,-0.43352,1
NP06050,-0.32065,1
NP08466,1.92779,1
NP07588,-0.2181,1
NP08263,1.97864,1
NP07195,1.41569,1
NP05143,-0.15001,1
NP11350,-0.95538,1
NP01296,0.00307,1
NP11244,-0.84269,1
NP08162,-0.45254,1
NP05693,1.10918,1
NP09438,0.40296,1
NP03131,0.11628,1
NP05434,-0.36339,1
NP01511,-0.16616,1
NP01892,0.20291,1
NP07207,0.22226,1
NP06166,-0.10668,1
NP06047,-0.05769,1
NP06915,1.16256,1
NP08468,0.02828,1
NP04222,-0.83368,1
NP09853,-0.70773,1
NP00356,1.1217,1
NP09957,-0.95172,1
NP04792,0.00236,1
NP07456,0.71025,1
NP06186,-0.8387,1
NP08449,-0.36721,1
NP08055,-0.75607,1
NP11374,-0.80734,1
NP06683,0.31867,1
NP06318,-0.55496,1
NP07739,0.03627,1
NP03687,1.51086,1
NP01410,0.33202,1
NP08504,2.44082,1
NP02524,1.29471,1
NP07020,0.00614,1
NP07525,0.34217,1
NP04020,0.02865,1
NP08082,-0.61285,1
NP06874,-0.33537,1
NP00712,0.34017,1
NP03837,-0.18398,1
NP05696,-0.41374,1
NP10730,0.14347,1
NP06897,0.89031,1
NP05173,-0.47824,1
NP07471,-0.72252,1
NP01347,-0.4553,1
NP07308,-0.3878,1
NP01810,-0.49223,1
NP07008,-0.24284,1
NP08576,-0.03912,1
NP08541,-0.9144,1
NP05134,0.42359,1
NP06046,-0.51295,1
NP04745,-0.63082,1
NP06888,-0.90424,1
NP05162,0.37971,1
NP01398,-0.96774,1
NP00606,-0.44272,1
NP00664,0.39512,1
NP02159,-0.41601,1
NP05381,-0.02919,1
NP02783,-0.73115,1
NP04374,0.08731,1
NP06567,0.33988,1
NP08811,0.69593,1
NP01544,-0.17101,1
NP01961,0.91734,1
NP01209,-0.61955,1
NP09872,-0.74206,1
NP01424,-0.60218,1
NP01418,-0.2139,1
NP08496,2.3562,1
NP09799,0.2503,1
NP07353,1.8838,1
NP07428,0.51409,1
NP09338,1.35733,1
NP01786,-0.76652,1
NP04878,0.6939,1
NP08332,2.55247,1
NP10785,-0.63369,1
NP09246,0.49155,1
NP04639,-0.97869,1
NP00887,5.02795,1
NP02484,-0.8021,1
NP07205,0.71617,1
NP08962,0.53433,1
NP04959,-0.18039,1
NP07334,0.64706,1
NP01722,2.06048,1
NP04771,-0.53094,1
NP01471,0.11965,1
NP06747,-0.95612,1
NP05144,-0.11149,1
NP05086,-0.27623,1
NP03421,-0.20044,1
NP08619,0.01962,1
NP07245,2.93031,1
NP11328,-1.22262,1
NP04796,0.81637,1
NP01758,0.67901,1
NP06868,0.2268,1
NP02031,0.054,1
NP06105,0.2131,1
NP08474,3.0999,1
NP08837,-0.85683,1
NP06613,0.30388,1
NP07287,-0.7631,1
NP03423,0.83031,1
NP00599,2.23773,1
NP07330,-0.0411,1
NP01879,0.49435,1
NP06176,-0.51914,1
NP00281,0.93139,1
NP07600,-0.90513,1
NP07948,-0.19067,1
NP06662,0.71794,1
NP01720,3.44762,1
NP02232,0.62777,1
NP05941,0.48292,1
NP09380,-0.41152,1
NP09368,1.40162,1
NP04720,0.37756,1
NP03234,-0.7739,1
NP07480,-0.05508,1
NP03533,-0.51835,1
NP02067,-0.74859,1
NP07171,1.04298,1
NP07625,-0.29061,1
NP09863,0.65282,1
NP03695,2.46977,1
NP04292,-0.80328,1
NP01428,-0.4099,1
NP10942,1.88232,1
NP07519,-0.0148,1
NP07150,-0.93971,1
NP03043,-0.05621,1
NP07256,1.16181,1
NP04468,-0.02283,1
NP03804,-0.08703,1
NP06405,0.21943,1
NP05165,-0.18864,1
NP09028,0.01852,1
NP04404,-0.65289,1
NP08151,0.11991,1
NP09746,1.43663,1
NP05656,-1.07767,1
NP01405,0.34939,1
NP06222,4.65933,1
NP10737,2.97155,1
NP00756,-0.57684,1
NP01358,-0.74562,1
NP10626,0.93779,1
NP07461,0.46475,1
NP02624,-0.53186,1
NP01342,-0.66557,1
NP04051,0.77887,1
NP02450,-0.85007,1
NP07018,0.69623,1
NP07481,-0.4683,1
NP02443,0.06654,1
NP01526,-0.16433,1
NP02690,0.07093,1
NP05483,-0.41636,1
NP09781,0.70255,1
NP08476,2.73141,1
NP04713,0.21711,1
NP07529,0.16452,1
NP02103,-0.51638,1
NP05325,-1.13184,1
NP07120,1.66205,1
NP04730,-0.33425,1
NP01534,-0.51018,1
NP05895,-0.00778,1
NP00338,3.2297,1
NP08408,-0.07987,1
NP00780,-0.62019,1
NP09877,-0.34085,1
NP08552,-0.87525,1
NP07276,1.7816,1
NP01465,-0.75119,1
NP00910,-0.31874,1
NP07293,1.07179,1
NP04784,-0.57251,1
NP02965,-0.55515,1
NP01243,-0.58581,1
NP01978,-0.03721,1
NP06978,-0.7448,1
NP04313,-0.47944,1
NP01251,-0.3856,1
NP03793,-1.06817,1
NP07799,-0.22311,1
NP06685,0.44886,1
NP07185,0.36553,1
NP04961,0.39551,1
NP06402,2.79151,1
NP03591,-0.64773,1
NP02013,-1.06319,1
NP04278,0.34308,1
NP07497,0.47619,1
NP09330,2.1518,1
NP11302,-0.63295,1
NP05269,-0.62579,1
NP07225,0.28306,1
NP05894,0.95584,1
NP03852,0.10041,1
NP06428,0.30359,1
NP11032,-0.15476,1
NP07001,-0.45813,1
NP08247,-0.50376,1
NP09038,-0.8545,1
NP09806,0.85273,1
NP09526,2.06417,1
NP04283,-0.33248,1
NP07598,-1.12907,1
NP04700,0.45829,1
NP10978,2.87259,1
NP04299,-0.83492,1
NP07119,1.9056,1
NP04280,0.97546,1
NP09642,0.33434,1
NP04938,0.62614,1
NP11177,-0.34334,1
NP07219,2.22741,1
NP06986,0.16123,1
NP05908,0.23733,1
NP08170,-1.31295,1
NP07856,-1.00078,1
NP06139,1.02293,1
NP07796,-1.17254,1
NP05167,-1.02541,1
NP05311,0.82642,1
NP03254,0.89494,1
NP06891,0.91308,1
NP07379,0.3512,1
NP07248,0.92535,1
NP02900,0.50382,1
NP07363,-0.23318,1
NP10740,1.47212,1
NP07657,-0.00671,1
NP00757,-1.07687,1
NP03033,1.95761,1
NP05883,0.56726,1
NP05221,-0.78515,1
NP09401,0.60769,1
NP06328,0.19899,1
NP00754,-0.36754,1
NP06912,-0.04022,1
NP08264,1.43998,1
NP01719,0.43526,1
NP00593,2.21859,1
NP03426,1.40612,1
NP02686,0.86813,1
NP07083,1.575,1
NP02792,-0.46392,1
NP05884,1.38376,1
NP09716,1.72864,1
NP03847,2.26977,1
NP09272,0.34123,1
NP09894,-0.04695,1
NP10780,1.56557,1
NP11295,-1.00007,1
NP04094,0.0055,1
NP07341,-0.31262,1
NP02829,0.19313,1
NP04932,0.37839,1
NP11326,-0.75172,1
NP06337,1.40938,1
NP02961,0.9103,1
NP09636,1.046,1
NP07402,-0.33509,1
NP08469,1.5134,1
NP06104,0.78121,1
NP07817,1.4465,1
NP07016,-0.2758,1
NP03849,2.70319,1
NP04466,-0.06159,1
NP05498,-0.4166,1
NP02942,0.21869,1
NP03369,0.14582,1
NP01402,-0.42008,1
NP11327,-0.25825,1
NP01723,1.83597,1
NP09670,1.26008,1
NP00059,2.39116,1
NP06717,0.35862,1
NP10792,2.74915,1
NP03543,-0.57781,1
NP01008,1.77236,1
NP05149,0.20951,1
NP00122,1.87508,1
NP05854,-0.74093,1
NP07488,-0.35297,1
NP09985,1.25902,1
NP04373,-0.5649,1
NP10895,1.16209,1
NP09928,-0.74394,1
NP01399,-0.26628,1
NP07118,0.15649,1
NP01129,4.12214,1
NP05729,1.16916,1
NP04928,0.56031,1
NP10704,2.67363,1
NP04986,-0.17123,1
NP05528,0.54127,1
NP06834,-0.04114,1
NP07028,0.6363,1
NP10355,1.39363,1
NP04282,0.86839,1
NP09897,-0.1564,1
NP04148,0.57856,1
NP04761,-0.0553,1
NP07299,1.70479,1
NP05459,0.36474,1
NP07370,0.55317,1
NP00853,2.55106,1
NP04440,-0.39308,1
NP09854,-0.42565,1
NP03569,0.77687,1
NP01804,-0.73651,1
NP11315,-0.3097,1
NP07296,-0.05194,1
NP01888,4.23635,1
NP09918,0.83003,1
NP05192,-0.31072,1
NP06327,-0.27001,1
NP03532,-0.18781,1
NP11372,-1.12784,1
NP07404,0.12294,1
NP11359,-0.19659,1
NP05682,2.6444,1
NP00809,5.86774,1
NP03949,-0.46034,1
NP07121,1.22234,1
NP06878,-0.57771,1
NP07078,2.06165,1
NP09310,-0.60669,1
NP11316,0.05552,1
NP01896,0.78635,1
NP00791,1.42585,1
NP06944,-0.53129,1
NP07849,0.51357,1
NP01738,-0.04877,1
NP04238,0.55465,1
NP09296,2.00812,1
NP05093,-0.56337,1
NP05832,-0.60108,1
NP04022,0.16097,1
NP04762,0.47609,1
NP07350,0.21074,1
NP05698,0.45054,1
NP11152,-1.16757,1
NP04697,0.90682,1
NP04844,0.71449,1
NP00902,-0.14816,1
NP06048,-0.53919,1
NP11298,-0.53401,1
NP07552,-0.73526,1
NP09749,2.04924,1
NP05141,-0.94301,1
NP07427,-0.69688,1
NP00626,0.4855,1
NP04766,-0.25709,1
NP06700,0.43754,1
NP09203,1.07463,1
NP08539,1.39574,1
NP00764,-0.94491,1
NP02354,0.30337,1
NP06218,0.65254,1
NP01510,-1.20612,1
NP05240,2.32553,1
NP07142,1.70049,1
NP09054,-0.69803,1
NP06715,0.03622,1
NP09794,-0.65214,1
NP07566,1.90262,1
NP00025,-0.97844,1
NP05150,-0.64559,1
NP03039,0.50174,1
NP10647,0.48227,1
NP09924,-0.59826,1
NP05124,0.7104,1
NP07476,-0.71754,1
NP07304,0.82612,1
NP05327,0.01599,1
NP07399,-0.57785,1
NP05200,-0.71662,1
NP06141,1.18652,1
NP04393,0.87345,1
NP02080,0.35659,1
NP03417,0.36029,1
NP04996,0.25055,1
NP06393,0.00292,1
NP09039,-0.36183,1
NP07004,-0.36222,1
NP08275,0.24861,1
NP01017,-1.21295,1
NP09800,0.36453,1
NP04967,0.06168,1
NP05524,0.14862,1
NP05942,1.48508,1
NP02025,-1.02648,1
NP08510,1.7937,1
NP02053,-0.07614,1
NP07393,1.18303,1
NP08983,-0.47619,1
NP02045,0.83964,1
NP02193,-0.63365,1
NP07319,1.92959,1
NP04461,0.35188,1
NP08331,-1.16235,1
NP09410,1.74504,1
NP03770,-0.44192,1
NP09762,0.37043,1
NP08049,-0.11223,1
NP01791,-0.69433,1
NP07307,0.38564,1
NP00908,0.36366,1
NP06859,-0.26485,1
NP04405,-0.89974,1
NP07636,-0.12553,1
NP05201,-0.28204,1
NP07543,1.14459,1
NP11355,-0.7586,1
NP09954,-1.05763,1
NP01965,1.22109,1
NP03794,-0.68865,1
NP02966,0.5407,1
NP08052,0.00714,1
NP01154,2.97759,1
NP09707,0.96614,1
NP07460,0.75191,1
NP05930,0.65311,1
NP02595,-0.51075,1
NP08445,0.40627,1
NP02486,-0.3091,1
NP11121,0.4811,1
NP04142,-0.10418,1
NP11377,-0.65556,1
NP07085,2.58209,1
NP01190,0.5248,1
NP07258,-0.17164,1
NP00788,0.26691,1
NP04633,-0.33263,1
NP02295,0.15251,1
NP09048,-0.92575,1
NP07306,-1.17641,1
NP08260,0.80677,1
NP06422,-0.98447,1
NP06698,-0.58936,1
NP09037,-0.36318,1
NP09729,2.24592,1
NP08556,-0.29572,1
NP02824,-0.26721,1
NP02851,0.72724,1
NP11376,-1.24282,1
NP04793,0.12656,1
NP02968,0.14248,1
NP11333,-0.84531,1
NP07711,-1.01882,1
NP06430,-0.47603,1
NP11324,-0.30066,1
NP07547,-0.87853,1
NP02240,1.73665,1
NP09349,3.76774,1
NP06499,1.27293,1
NP06092,2.7057,1
NP05914,-0.61723,1
NP11335,-0.42567,1
NP03841,0.06646,1
NP09528,0.95012,1
NP04481,0.84897,1
NP05281,0.94639,1
NP06716,-0.09424,1
NP03046,0.82944,1
NP11403,-0.52989,1
NP05477,-0.58553,1
NP07704,-1.08029,1
NP05180,0.01001,1
NP01182,5.06912,1
NP06679,0.22482,1
NP08918,-0.19661,1
NP08156,-0.81572,1
NP07537,0.13628,1
NP10687,1.12184,1
NP04876,0.37908,1
NP03462,0.49811,1
NP02933,0.779,1
NP06162,-0.02122,1
NP05888,1.47465,1
NP11166,-0.45376,1
NP06191,0.87736,1
NP06130,0.21274,1
NP03749,1.03824,1
NP02648,-0.03049,1
NP10718,0.59993,1
NP10806,1.71926,1
NP04960,-0.40041,1
NP07430,0.75329,1
NP00026,-0.91892,1
NP10659,1.99556,1
NP09400,1.50147,1
NP10796,1.54421,1
NP05622,0.59931,1
NP11238,0.64839,1
NP03178,1.96259,1
NP04900,0.22181,1
NP01325,-0.59678,1
NP00760,-1.17443,1
NP07549,0.5266,1
NP10882,0.79061,1
NP09893,2.00074,1
NP05570,1.18415,1
NP03551,1.68691,1
NP10753,1.75616,1
NP00062,1.48129,1
NP09804,0.89965,1
NP06702,-0.37821,1
NP05168,-0.27995,1
NP07482,1.08,1
NP09903,-0.77768,1
NP06858,0.81275,1
NP03210,-0.37382,1
NP04366,-0.33298,1
NP05767,0.48484,1
NP07517,0.2614,1
NP03590,1.30563,1
NP06361,0.75576,1
NP04189,0.46797,1
NP11341,-0.61609,1
NP06395,-0.2881,1
NP01967,-0.02949,1
NP02024,-0.31825,1
NP05122,0.13429,1
NP01530,0.28589,1
NP07154,2.05299,1
NP03483,-0.36065,1
NP01609,1.90429,1
NP02261,-0.16962,1
NP06272,0.85591,1
NP01370,-0.00578,1
NP06876,-0.61769,1
NP03571,0.08526,1
NP06992,1.21633,1
NP02823,0.36601,1
NP03798,0.25713,1
NP04797,0.02287,1
NP00748,0.51654,1
NP04698,2.38511,1
NP04382,1.01191,1
NP01926,1.36828,1
NP07235,-0.87016,1
NP03410,0.52979,1
NP06917,-0.44425,1
NP04877,-0.09843,1
NP09009,-0.75414,1
NP06745,-1.10753,1
NP07338,-0.63483,1
NP01890,3.59294,1
NP03116,0.35135,1
NP07627,-0.8619,1
NP03850,2.45379,1
NP09207,1.45381,1
NP07374,1.86925,1
NP11067,-0.26715,1
NP00040,-0.4439,1
NP03748,-1.07819,1
NP07070,0.51155,1
NP07970,-0.35003,1
NP07477,-0.76109,1
NP06340,1.9391,1
NP08627,-0.06516,1
NP08707,-0.22209,1
NP04905,-0.528,1
NP09340,-0.10529,1
NP05186,-0.11504,1
NP00962,-0.84788,1
NP08614,0.85318,1
NP00911,0.97063,1
NP00990,-0.49951,1
NP01188,6.61987,1
NP03843,0.6572,1
NP09900,-1.20395,1
NP08249,-0.3796,1
NP02263,0.20627,1
NP00919,-0.28236,1
NP07473,-0.26268,1
NP09342,0.61738,1
NP05108,-0.03799,1
NP04965,0.35865,1
NP09309,0.03927,1
NP05820,0.70977,1
NP07582,-0.95282,1
NP05030,-0.27298,1
NP06953,1.02952,1
NP07009,-0.33936,1
NP04832,0.77663,1
NP02685,0.05572,1
NP05113,0.57632,1
NP10732,0.34522,1
NP10373,0.41206,1
NP05684,-0.95882,1
NP05487,0.15528,1
NP06536,1.07805,1
NP04217,-0.62506,1
NP07518,0.26065,1
NP03424,1.57352,1
NP04860,0.62652,1
NP08545,0.96167,1
NP06398,2.17706,1
NP04801,-0.9348,1
NP00925,-0.66844,1
NP09898,-0.58619,1
NP10943,2.63549,1
NP00014,-0.68945,1
NP08079,0.07188,1
NP06113,-0.80909,1
NP06355,-0.35221,1
NP04952,-0.63897,1
NP09429,0.66922,1
NP04977,0.30719,1
NP03676,-0.30724,1
NP04634,-0.66867,1
NP01567,0.10759,1
NP01326,-1.04281,1
NP06983,-0.16616,1
NP09473,-0.04804,1
NP01677,-0.49145,1
NP06851,0.12974,1
NP10759,1.3143,1
NP09911,-0.5492,1
NP07049,-0.2707,1
NP04205,-0.1366,1
NP10321,0.82702,1
NP06153,-0.05899,1
NP07719,-0.52569,1
NP08658,-0.37795,1
NP04804,-0.25855,1
NP06423,1.85253,1
NP01394,-0.76,1
NP10945,1.67227,1
NP04370,-0.15683,1
NP04457,-0.11512,1
NP04717,-0.46913,1
NP02312,0.38864,1
NP01321,-0.84943,1
NP02461,-0.22661,1
NP06699,-0.53777,1
NP06412,0.24016,1
NP01016,-0.70078,1
NP05091,-0.0839,1
NP11309,-1.039,1
NP00890,1.52858,1
NP07381,3.09408,1
NP11072,0.53235,1
NP04156,1.15232,1
NP07959,0.78989,1
NP05228,1.05909,1
NP05828,-0.56321,1
NP01661,2.73001,1
NP06621,0.68929,1
NP06547,-0.48684,1
NP00597,-0.73005,1
NP01355,-1.22788,1
NP07364,1.99136,1
NP04243,0.83878,1
NP05183,0.65796,1
NP05826,-0.80801,1
NP10867,1.4934,1
NP10837,0.80962,1
NP04346,-0.1624,1
NP00871,4.91791,1
NP06538,1.15986,1
NP11245,-0.72056,1
NP02006,-0.53182,1
NP06211,-0.65484,1
NP01515,-0.36988,1
NP02522,-0.39586,1
NP09359,1.18826,1
NP07041,1.42735,1
NP06936,0.8077,1
NP06314,2.79712,1
NP07848,1.33919,1
NP07961,-0.89705,1
NP00875,5.44742,1
NP01478,0.22179,1
NP06653,0.79384,1
NP02687,0.05999,1
NP06125,1.18048,1
NP08140,1.46252,1
NP04644,-0.42446,1
NP04703,-0.86727,1
NP01500,-0.90959,1
NP06705,0.1784,1
NP09434,-0.27276,1
NP06908,-0.78932,1
NP05140,-0.18376,1
NP06335,1.07291,1
NP07978,0.13711,1
NP03430,0.98038,1
NP06975,0.26527,1
NP05213,2.04399,1
NP06795,0.33696,1
NP04645,-0.78976,1
NP05692,-0.35733,1
NP06856,0.84785,1
NP00815,5.94556,1
NP06670,0.66559,1
NP01320,-0.79849,1
NP09369,0.2482,1
