,Aromaticity,y
NP05195,-0.46324,1
NP01253,-0.96824,1
NP09764,0.04176,1
NP01794,-1.03648,1
NP06199,-0.00415,1
NP07027,-0.43066,1
NP05048,0.14276,1
NP09355,-0.73869,1
NP08569,-0.23016,1
NP09948,-0.31896,1
NP01739,-1.47323,1
NP06867,-0.31896,1
NP02592,0.54675,1
NP07063,0.42793,1
NP06411,2.3291,1
NP09353,-0.75502,1
NP08422,0.83532,1
NP01963,0.83532,1
NP06023,2.25597,1
NP01795,-0.59973,1
NP10755,1.46493,1
NP03536,-0.00415,1
NP01357,1.46493,1
NP10350,0.46595,1
NP04363,-0.00415,1
NP02596,-0.12658,1
NP06954,1.37851,1
NP08265,0.22781,1
NP08542,-0.00415,1
NP04817,0.32231,1
NP04755,1.11235,1
NP02645,0.14276,1
NP08568,-0.23016,1
NP11395,0.29771,1
NP03089,-0.00415,1
NP06055,0.83532,1
NP10256,0.36312,1
NP09683,0.42793,1
NP07030,-0.71574,1
NP11358,0.66558,1
NP05020,-1.47323,1
NP10383,-0.46324,1
NP04756,-0.23016,1
NP00800,2.93401,1
NP08622,-0.39591,1
NP07196,1.22008,1
NP08262,-0.66524,1
NP06079,-0.12658,1
NP08454,-0.41933,1
NP01178,1.46493,1
NP05536,-0.94049,1
NP06161,-1.47323,1
NP10819,0.92083,1
NP05843,1.22008,1
NP06165,1.9896,1
NP08458,2.77937,1
NP01784,1.22008,1
NP07687,0.7712,1
NP09591,0.83532,1
NP09590,2.25597,1
NP06235,-1.47323,1
NP06845,0.75572,1
NP09827,0.48554,1
NP04734,2.11785,1
NP01409,-0.7999,1
NP07493,-0.31896,1
NP09371,0.22781,1
NP05493,-0.89609,1
NP11362,0.66558,1
NP05043,0.14276,1
NP01743,1.22008,1
NP06299,3.14388,1
NP02344,2.93401,1
NP05105,0.39137,1
NP04050,-1.47323,1
NP07210,-0.77063,1
NP04353,0.48554,1
NP07705,0.7712,1
NP03124,-0.92544,1
NP07094,-1.47323,1
NP01809,-0.77063,1
NP02244,-0.23016,1
NP11284,-0.53643,1
NP10977,3.49904,1
NP07347,1.22008,1
NP07032,1.07833,1
NP09416,-0.31896,1
NP01649,0.54675,1
NP02696,-0.39591,1
NP06667,-1.47323,1
NP05106,0.39137,1
NP02684,-0.2762,1
NP11031,-0.7999,1
NP06690,-0.87472,1
NP10594,-0.39591,1
NP09464,-0.70371,1
NP03784,-0.86343,1
NP10358,-1.47323,1
NP05104,0.39137,1
NP00353,0.89163,1
NP05380,-1.47323,1
NP09149,-0.10761,1
NP05486,-0.70371,1
NP09475,0.25818,1
NP06548,-1.47323,1
NP07894,0.54675,1
NP06899,-1.47323,1
NP06989,-0.31896,1
NP01474,1.91513,1
NP01732,1.46493,1
NP07139,1.46493,1
NP08450,2.56674,1
NP06693,-1.11412,1
NP03802,0.42793,1
NP08669,-0.73869,1
NP09397,1.0129,1
NP02020,-1.47323,1
NP05856,-0.52265,1
NP06643,-0.7999,1
NP08517,-0.12658,1
NP02699,-0.39591,1
NP04772,-0.99794,1
NP04894,0.0658,1
NP02000,-1.47323,1
NP10786,-0.12658,1
NP05756,-1.47323,1
NP06348,-0.57546,1
NP04175,0.92083,1
NP07451,0.83532,1
NP04673,0.48554,1
NP01621,1.9896,1
NP07115,1.46493,1
NP01728,-0.00415,1
NP10827,1.22008,1
NP06945,-0.31896,1
NP04304,0.71054,1
NP04655,-0.0368,1
NP07907,-1.47323,1
NP08251,-0.77063,1
NP08256,0.68142,1
NP08491,-0.39591,1
NP10627,1.46493,1
NP07384,-1.47323,1
NP02950,0.22781,1
NP06329,0.32231,1
NP09766,-0.00415,1
NP03418,-0.62271,1
NP01193,1.0129,1
NP00954,0.54675,1
NP03522,-0.39591,1
NP01393,0.92891,1
NP08155,-1.47323,1
NP06793,-1.03648,1
NP11299,-0.42389,1
NP02846,-0.00415,1
NP07240,0.54675,1
NP06550,-1.47323,1
NP02650,0.04176,1
NP01241,-0.12658,1
NP08994,0.59855,1
NP04671,0.21511,1
NP07228,-0.82684,1
NP09676,0.54675,1
NP07047,1.46493,1
NP10697,-0.57546,1
NP04795,-0.12658,1
NP11300,-0.49975,1
NP04834,0.0658,1
NP03456,1.37851,1
NP04813,0.14276,1
NP04667,-0.37765,1
NP03106,-0.00415,1
NP03090,1.0129,1
NP05158,0.32231,1
NP10646,-0.12658,1
NP04754,-0.00415,1
NP02521,0.42793,1
NP07906,-1.47323,1
NP01430,-0.57546,1
NP01827,-0.46324,1
NP05207,0.68142,1
NP05109,-0.916,1
NP02573,-0.65501,1
NP07893,-0.00415,1
NP10031,2.25597,1
NP03832,-1.47323,1
NP10352,1.0129,1
NP08259,1.37851,1
NP00939,1.22008,1
NP09866,0.83532,1
NP10273,0.83532,1
NP07222,-0.52265,1
NP10269,1.31296,1
NP07419,-1.47323,1
NP05322,-0.92233,1
NP01239,-0.12658,1
NP01256,-1.04797,1
NP00775,1.22008,1
NP02550,0.18419,1
NP07286,-0.06803,1
NP08656,-0.00415,1
NP05411,-0.62271,1
NP04479,0.25818,1
NP04765,0.32231,1
NP01729,2.93401,1
NP10597,0.01518,1
NP08907,-0.00415,1
NP01041,1.46493,1
NP01050,3.14388,1
NP06648,-0.64452,1
NP06333,0.83532,1
NP06554,0.42793,1
NP08694,-0.52265,1
NP04355,0.48554,1
NP11021,-1.12941,1
NP05002,0.7712,1
NP11073,2.93401,1
NP02669,2.25597,1
NP06890,-0.39591,1
NP11239,-0.39591,1
NP04043,0.63458,1
NP10148,1.22008,1
NP11119,-1.04797,1
NP07913,-0.68495,1
NP02015,-0.62271,1
NP04348,0.54675,1
NP06173,-0.12658,1
NP03455,-1.47323,1
NP07654,1.22008,1
NP07426,-1.47323,1
NP07957,-0.52265,1
NP07944,1.31296,1
NP06195,-1.47323,1
NP11068,2.56674,1
NP11294,-0.19745,1
NP01619,1.46493,1
NP06053,1.37851,1
NP04729,-0.23016,1
NP02523,-0.52265,1
NP04354,-0.00415,1
NP08862,-0.12658,1
NP05751,2.56674,1
NP05765,-0.99794,1
NP07320,2.25597,1
NP07442,-0.12658,1
NP04846,-0.70371,1
NP05818,-0.23016,1
NP07356,2.83607,1
NP07448,-0.73869,1
NP04933,1.22008,1
NP02827,1.46493,1
NP04057,-1.47323,1
NP05694,-1.47323,1
NP09360,-0.12658,1
NP09740,0.83532,1
NP01198,1.0129,1
NP07343,1.0129,1
NP09002,0.59855,1
NP02969,-0.12658,1
NP04824,0.48554,1
NP01396,0.08435,1
NP07148,-0.31896,1
NP02543,0.83532,1
NP04342,-0.16297,1
NP11252,-0.99794,1
NP04284,0.75572,1
NP04250,1.31296,1
NP07332,1.63444,1
NP08154,-1.47323,1
NP04916,0.61191,1
NP07326,-0.12658,1
NP03858,-0.45261,1
NP04851,-0.70371,1
NP03534,1.31296,1
NP11301,-0.19745,1
NP00605,1.22008,1
NP00945,1.0129,1
NP10896,-0.00415,1
NP04294,0.09063,1
NP09869,-1.47323,1
NP06877,1.89341,1
NP04917,0.68142,1
NP08467,1.9896,1
NP06326,-1.47323,1
NP00874,2.93401,1
NP07901,0.22781,1
NP01382,0.18419,1
NP04367,0.04176,1
NP08163,-0.66524,1
NP04641,0.09787,1
NP11336,-0.96292,1
NP05758,1.75875,1
NP07469,-0.06803,1
NP06292,1.0129,1
NP08296,2.25597,1
NP00359,-0.29797,1
NP11156,-0.78558,1
NP06049,1.0129,1
NP11007,2.56674,1
NP04706,-0.50364,1
NP05945,-1.47323,1
NP02005,-1.47323,1
NP01490,-0.63376,1
NP02962,0.42793,1
NP00769,1.46493,1
NP04041,0.83532,1
NP06855,1.37851,1
NP05007,1.22008,1
NP08783,-0.77063,1
NP06941,5.13763,1
NP04358,-0.00415,1
NP07352,2.56674,1
NP01021,0.42793,1
NP03518,-0.23016,1
NP01470,2.2356,1
NP09767,1.55675,1
NP02029,-0.35102,1
NP08668,-0.70371,1
NP09772,1.0129,1
NP05502,-0.89609,1
NP07246,-1.47323,1
NP01863,1.22008,1
NP07964,-1.47323,1
NP02298,-1.2606,1
NP03193,1.46493,1
NP09156,-0.26124,1
NP02129,-0.93457,1
NP11005,4.29816,1
NP02529,-0.31896,1
NP11292,-0.30706,1
NP08543,-0.98354,1
NP09404,0.54675,1
NP06397,2.3291,1
NP09595,1.0129,1
NP04664,-0.33521,1
NP05740,-1.47323,1
NP02647,2.11785,1
NP03481,-1.47323,1
NP10947,-0.12658,1
NP05886,-0.00415,1
NP04648,-0.249,1
NP07512,-0.12658,1
NP06658,-1.47323,1
NP02160,-0.66524,1
NP00830,1.46493,1
NP04207,-0.30223,1
NP05087,0.68142,1
NP07042,1.37851,1
NP08200,-1.47323,1
NP01317,-0.7999,1
NP06115,-0.11035,1
NP04957,0.75572,1
NP09896,-0.59973,1
NP07736,1.9896,1
NP09750,0.42793,1
NP01319,0.74045,1
NP11127,-0.57546,1
NP04073,2.93401,1
NP08995,1.0129,1
NP08152,-0.93457,1
NP07360,0.42793,1
NP07489,-0.96824,1
NP05067,0.19029,1
NP02702,-0.39591,1
NP01539,0.46595,1
NP01385,0.39137,1
NP04637,-0.44721,1
NP07182,3.37474,1
NP04691,0.68142,1
NP11046,-1.47323,1
NP09958,-0.3458,1
NP03830,-0.00415,1
NP09264,-1.47323,1
NP05182,-0.12658,1
NP05436,-1.47323,1
NP09036,1.33718,1
NP07504,-1.47323,1
NP06371,-0.6913,1
NP06832,1.11235,1
NP11160,-0.79282,1
NP06753,-1.47323,1
NP10739,-0.12658,1
NP07257,0.54675,1
NP08578,0.68142,1
NP06050,0.68142,1
NP08466,0.83532,1
NP07588,0.59855,1
NP08263,0.83532,1
NP07195,1.75875,1
NP05143,-0.93457,1
NP11350,0.63458,1
NP01296,-0.52265,1
NP11244,-1.47323,1
NP08162,-0.66524,1
NP05693,-0.77063,1
NP09438,-0.04736,1
NP03131,1.46493,1
NP05434,-0.15789,1
NP01511,1.22008,1
NP01892,0.92083,1
NP07207,1.22008,1
NP06166,0.83532,1
NP06047,0.83532,1
NP06915,0.42793,1
NP08468,1.31296,1
NP04222,-0.93457,1
NP09853,-1.07909,1
NP00356,0.59855,1
NP09957,-0.18044,1
NP04792,-1.47323,1
NP07456,1.22008,1
NP06186,0.07635,1
NP08449,-0.31896,1
NP08055,-0.46324,1
NP11374,-0.41008,1
NP06683,-0.39591,1
NP06318,-1.10596,1
NP07739,1.46493,1
NP03687,1.46493,1
NP01410,-1.47323,1
NP08504,2.93401,1
NP02524,-0.31896,1
NP07020,-0.31896,1
NP07525,-0.23016,1
NP04020,-0.44175,1
NP08082,0.83532,1
NP06874,-1.47323,1
NP00712,2.56674,1
NP03837,-0.2762,1
NP05696,-0.7999,1
NP10730,-1.47323,1
NP06897,-0.73869,1
NP05173,0.54675,1
NP07471,-0.12658,1
NP01347,0.7712,1
NP07308,-0.77063,1
NP01810,-0.62271,1
NP07008,1.75875,1
NP08576,0.68142,1
NP08541,-0.46324,1
NP05134,1.37851,1
NP06046,-0.57546,1
NP04745,-0.12658,1
NP06888,-0.46324,1
NP05162,-0.63738,1
NP01398,0.28966,1
NP00606,3.01563,1
NP00664,2.77937,1
NP02159,-0.70371,1
NP05381,1.07833,1
NP02783,-0.00415,1
NP04374,-0.41933,1
NP06567,-1.47323,1
NP08811,-1.47323,1
NP01544,-0.52265,1
NP01961,0.83532,1
NP01209,1.46493,1
NP09872,-1.07909,1
NP01424,-1.47323,1
NP01418,-1.47323,1
NP08496,2.93401,1
NP09799,-0.73869,1
NP07353,3.37474,1
NP07428,-0.52265,1
NP09338,0.54675,1
NP01786,-0.16297,1
NP04878,0.0658,1
NP08332,2.93401,1
NP10785,-1.47323,1
NP09246,-1.47323,1
NP04639,-0.30223,1
NP00887,1.46493,1
NP02484,0.03001,1
NP07205,0.46595,1
NP08962,0.68142,1
NP04959,0.61191,1
NP07334,1.75875,1
NP01722,1.22008,1
NP04771,-1.04797,1
NP01471,2.17578,1
NP06747,-0.96292,1
NP05144,-0.7999,1
NP05086,-0.00415,1
NP03421,-0.23016,1
NP08619,1.46493,1
NP07245,1.0129,1
NP11328,-0.60442,1
NP04796,-0.89609,1
NP01758,-0.00415,1
NP06868,1.55675,1
NP02031,2.93401,1
NP06105,-1.47323,1
NP08474,2.25597,1
NP08837,-0.00415,1
NP06613,-0.64452,1
NP07287,-1.47323,1
NP03423,1.22008,1
NP00599,3.14388,1
NP07330,1.92885,1
NP01879,-0.00415,1
NP06176,-0.04736,1
NP00281,0.83532,1
NP07600,0.7712,1
NP07948,0.73039,1
NP06662,-1.47323,1
NP01720,1.07833,1
NP02232,-0.87472,1
NP05941,-0.00415,1
NP09380,-1.47323,1
NP09368,-0.46324,1
NP04720,0.39137,1
NP03234,0.42793,1
NP07480,-1.47323,1
NP03533,0.37361,1
NP02067,-0.2762,1
NP07171,2.74239,1
NP07625,1.22008,1
NP09863,-1.47323,1
NP03695,2.93401,1
NP04292,0.42793,1
NP01428,-0.55852,1
NP10942,-0.00415,1
NP07519,-0.12658,1
NP07150,2.74239,1
NP03043,-0.39591,1
NP07256,0.54675,1
NP04468,0.25818,1
NP03804,0.48554,1
NP06405,0.0658,1
NP05165,-1.47323,1
NP09028,0.0658,1
NP04404,-0.7999,1
NP08151,-1.47323,1
NP09746,0.83532,1
NP05656,-0.18779,1
NP01405,-0.00415,1
NP06222,1.46493,1
NP10737,1.22008,1
NP00756,-1.47323,1
NP01358,0.54675,1
NP10626,-0.00415,1
NP07461,-1.47323,1
NP02624,-0.00415,1
NP01342,0.54675,1
NP04051,-1.47323,1
NP02450,-0.89609,1
NP07018,-0.39591,1
NP07481,0.46595,1
NP02443,-1.47323,1
NP01526,1.0129,1
NP02690,-0.00415,1
NP05483,0.28328,1
NP09781,0.0658,1
NP08476,1.9896,1
NP04713,0.39137,1
NP07529,1.0129,1
NP02103,-1.47323,1
NP05325,-0.2762,1
NP07120,-1.47323,1
NP04730,0.14276,1
NP01534,-0.2762,1
NP05895,0.83532,1
NP00338,1.46493,1
NP08408,1.0129,1
NP00780,1.46493,1
NP09877,-1.47323,1
NP08552,-1.08847,1
NP07276,-1.47323,1
NP01465,-0.93457,1
NP00910,1.51934,1
NP07293,-1.47323,1
NP04784,0.22781,1
NP02965,-1.47323,1
NP01243,-0.12658,1
NP01978,-0.31896,1
NP06978,-0.62271,1
NP04313,-0.04736,1
NP01251,-0.30223,1
NP03793,-0.39591,1
NP07799,0.32231,1
NP06685,0.14276,1
NP07185,3.72102,1
NP04961,0.75572,1
NP06402,0.83532,1
NP03591,-1.47323,1
NP02013,-1.10596,1
NP04278,0.7712,1
NP07497,-0.23016,1
NP09330,-0.12658,1
NP11302,-0.64452,1
NP05269,-0.00415,1
NP07225,-0.18044,1
NP05894,1.0129,1
NP03852,0.83532,1
NP06428,-0.916,1
NP11032,-0.31896,1
NP07001,1.22008,1
NP08247,-0.80913,1
NP09038,-0.2569,1
NP09806,0.46595,1
NP09526,1.0129,1
NP04283,0.48554,1
NP07598,0.54675,1
NP04700,0.42793,1
NP10978,1.46493,1
NP04299,0.22781,1
NP07119,-0.12658,1
NP04280,0.7712,1
NP09642,-0.31896,1
NP04938,0.68142,1
NP11177,-0.44175,1
NP07219,0.42793,1
NP06986,-0.99794,1
NP05908,-0.2762,1
NP08170,-1.47323,1
NP07856,-0.52265,1
NP06139,-0.12658,1
NP07796,1.0129,1
NP05167,-1.22462,1
NP05311,0.68142,1
NP03254,1.0129,1
NP06891,-0.23016,1
NP07379,-1.47323,1
NP07248,1.37851,1
NP02900,0.73039,1
NP07363,-1.47323,1
NP10740,-0.00415,1
NP07657,0.7712,1
NP00757,0.68142,1
NP03033,1.46493,1
NP05883,-1.47323,1
NP05221,0.04176,1
NP09401,0.54675,1
NP06328,-0.73869,1
NP00754,1.22008,1
NP06912,0.54675,1
NP08264,0.68142,1
NP01719,0.0658,1
NP00593,2.77937,1
NP03426,-0.12658,1
NP02686,-0.00415,1
NP07083,1.9896,1
NP02792,-0.00415,1
NP05884,-0.12658,1
NP09716,0.42793,1
NP03847,2.93401,1
NP09272,-1.47323,1
NP09894,-0.43066,1
NP10780,-0.00415,1
NP11295,-0.10761,1
NP04094,2.93401,1
NP07341,2.25597,1
NP02829,-0.46324,1
NP04932,1.22008,1
NP11326,-0.2569,1
NP06337,1.0129,1
NP02961,1.07833,1
NP09636,-0.12658,1
NP07402,-1.47323,1
NP08469,1.9896,1
NP06104,-1.47323,1
NP07817,-0.00415,1
NP07016,-0.31896,1
NP03849,4.40309,1
NP04466,0.25818,1
NP05498,-0.7999,1
NP02942,0.83532,1
NP03369,-1.47323,1
NP01402,-0.57546,1
NP11327,-0.08313,1
NP01723,1.22008,1
NP09670,0.42793,1
NP00059,0.95075,1
NP06717,-0.59973,1
NP10792,-0.12658,1
NP03543,1.22008,1
NP01008,0.95075,1
NP05149,0.14276,1
NP00122,-0.12658,1
NP05854,-0.23016,1
NP07488,-0.99794,1
NP09985,-0.00415,1
NP04373,-0.77063,1
NP10895,-0.52265,1
NP09928,-1.04797,1
NP01399,-0.00415,1
NP07118,-0.31896,1
NP01129,1.46493,1
NP05729,-1.47323,1
NP04928,1.22008,1
NP10704,0.83532,1
NP04986,1.22008,1
NP05528,0.63458,1
NP06834,2.40514,1
NP07028,-0.43066,1
NP10355,0.83532,1
NP04282,1.87019,1
NP09897,-0.68495,1
NP04148,1.37851,1
NP04761,-0.31896,1
NP07299,2.25597,1
NP05459,-0.31896,1
NP07370,-0.23016,1
NP00853,1.22008,1
NP04440,-0.87472,1
NP09854,-1.07909,1
NP03569,-1.47323,1
NP01804,-0.41933,1
NP11315,-0.31896,1
NP07296,1.22008,1
NP01888,1.0129,1
NP09918,-1.47323,1
NP05192,-0.0881,1
NP06327,-1.47323,1
NP03532,0.42793,1
NP11372,-0.16297,1
NP07404,-0.62271,1
NP11359,0.90322,1
NP05682,-0.12658,1
NP00809,2.56674,1
NP03949,-0.53643,1
NP07121,1.22008,1
NP06878,-0.49385,1
NP07078,1.0129,1
NP09310,-0.46324,1
NP11316,0.14276,1
NP01896,1.22008,1
NP00791,-0.66524,1
NP06944,-1.47323,1
NP07849,-0.46324,1
NP01738,1.46493,1
NP04238,1.31296,1
NP09296,0.68142,1
NP05093,-1.47323,1
NP05832,-0.35876,1
NP04022,1.2709,1
NP04762,-0.66524,1
NP07350,1.22008,1
NP05698,0.83532,1
NP11152,-0.78558,1
NP04697,1.55675,1
NP04844,0.0658,1
NP00902,-1.47323,1
NP06048,-1.47323,1
NP11298,-0.06803,1
NP07552,-0.35876,1
NP09749,1.22008,1
NP05141,-1.06924,1
NP07427,1.9896,1
NP00626,1.92885,1
NP04766,-0.70371,1
NP06700,-0.57546,1
NP09203,0.95075,1
NP08539,-0.00415,1
NP00764,1.9896,1
NP02354,2.93401,1
NP06218,1.1332,1
NP01510,0.05541,1
NP05240,1.0129,1
NP07142,2.56674,1
NP09054,-0.04134,1
NP06715,-1.01152,1
NP09794,-0.61366,1
NP07566,-0.96824,1
NP00025,0.21792,1
NP05150,-0.73869,1
NP03039,2.56674,1
NP10647,-0.44175,1
NP09924,-0.64452,1
NP05124,-0.19745,1
NP07476,-1.47323,1
NP07304,0.0658,1
NP05327,-0.23016,1
NP07399,-1.47323,1
NP05200,-0.23016,1
NP06141,0.32231,1
NP04393,0.7712,1
NP02080,-1.15004,1
NP03417,-0.12658,1
NP04996,-0.00415,1
NP06393,-0.12658,1
NP09039,-0.23016,1
NP07004,0.22781,1
NP08275,2.25597,1
NP01017,1.22008,1
NP09800,-0.92233,1
NP04967,0.68142,1
NP05524,-0.06803,1
NP05942,-0.00415,1
NP02025,-1.13657,1
NP08510,-0.31896,1
NP02053,-0.46324,1
NP07393,-0.52265,1
NP08983,0.59855,1
NP02045,-0.31896,1
NP02193,-1.47323,1
NP07319,2.93401,1
NP04461,0.83532,1
NP08331,1.0129,1
NP09410,-0.12658,1
NP03770,0.75572,1
NP09762,0.83532,1
NP08049,0.75572,1
NP01791,-0.59973,1
NP07307,-1.47323,1
NP00908,2.77937,1
NP06859,0.83532,1
NP04405,-0.7999,1
NP07636,0.7712,1
NP05201,-0.89609,1
NP07543,0.14276,1
NP11355,0.40038,1
NP09954,0.03001,1
NP01965,0.83532,1
NP03794,-0.39591,1
NP02966,-1.47323,1
NP08052,-1.47323,1
NP01154,1.22008,1
NP09707,0.32231,1
NP07460,-0.06803,1
NP05930,-0.12658,1
NP02595,0.54675,1
NP08445,1.55675,1
NP02486,0.42793,1
NP11121,-1.05888,1
NP04142,1.46493,1
NP11377,-0.38135,1
NP07085,1.9896,1
NP01190,1.0129,1
NP07258,1.55675,1
NP00788,2.25597,1
NP04633,0.32231,1
NP02295,-1.47323,1
NP09048,-0.23016,1
NP07306,2.56674,1
NP08260,1.22008,1
NP06422,-1.47323,1
NP06698,-0.62271,1
NP09037,-0.06803,1
NP09729,0.83532,1
NP08556,-0.57546,1
NP02824,-0.46324,1
NP02851,-0.00415,1
NP11376,-0.41008,1
NP04793,1.22008,1
NP02968,-0.66524,1
NP11333,0.80281,1
NP07711,0.32231,1
NP06430,-0.87472,1
NP11324,-0.33061,1
NP07547,-0.39591,1
NP02240,0.83532,1
NP09349,0.68142,1
NP06499,-0.00415,1
NP06092,-1.47323,1
NP05914,-0.0557,1
NP11335,-0.37142,1
NP03841,-0.2762,1
NP09528,0.68142,1
NP04481,-1.47323,1
NP05281,0.68142,1
NP06716,-0.99794,1
NP03046,1.0129,1
NP11403,-0.59973,1
NP05477,-1.04797,1
NP07704,0.71054,1
NP05180,-0.7999,1
NP01182,1.46493,1
NP06679,-0.39591,1
NP08918,-0.00415,1
NP08156,1.37851,1
NP07537,2.56674,1
NP10687,-0.70371,1
NP04876,-0.73869,1
NP03462,-0.12658,1
NP02933,1.0129,1
NP06162,-0.57546,1
NP05888,1.0129,1
NP11166,-0.60442,1
NP06191,-0.00415,1
NP06130,0.14276,1
NP03749,1.46493,1
NP02648,-0.70371,1
NP10718,0.83532,1
NP10806,0.42793,1
NP04960,0.75572,1
NP07430,-0.12658,1
NP00026,0.03001,1
NP10659,-0.00415,1
NP09400,-0.23016,1
NP10796,-0.00415,1
NP05622,-0.00415,1
NP11238,-1.47323,1
NP03178,-0.00415,1
NP04900,0.22781,1
NP01325,0.54675,1
NP00760,0.54675,1
NP07549,-0.35876,1
NP10882,-0.00415,1
NP09893,-0.12658,1
NP05570,1.22008,1
NP03551,0.32231,1
NP10753,-0.00415,1
NP00062,0.95075,1
NP09804,0.40582,1
NP06702,-1.01152,1
NP05168,-0.48787,1
NP07482,1.9896,1
NP09903,-1.47323,1
NP06858,2.93401,1
NP03210,1.46493,1
NP04366,-0.43066,1
NP05767,-0.12658,1
NP07517,-0.23016,1
NP03590,-0.12658,1
NP06361,-1.06924,1
NP04189,-0.19745,1
NP11341,0.51908,1
NP06395,1.22008,1
NP01967,-0.44721,1
NP02024,-1.14344,1
NP05122,-0.59973,1
NP01530,-0.2762,1
NP07154,1.22008,1
NP03483,0.25818,1
NP01609,1.46493,1
NP02261,-1.01152,1
NP06272,-1.47323,1
NP01370,-0.99794,1
NP06876,-0.82684,1
NP03571,2.93401,1
NP06992,0.22781,1
NP02823,1.22008,1
NP03798,0.46595,1
NP04797,-0.23016,1
NP00748,3.9134,1
NP04698,1.75875,1
NP04382,0.32231,1
NP01926,-0.39591,1
NP07235,-0.39591,1
NP03410,1.0129,1
NP06917,1.07833,1
NP04877,-0.70371,1
NP09009,-0.54093,1
NP06745,-0.96292,1
NP07338,3.62989,1
NP01890,1.0129,1
NP03116,0.42793,1
NP07627,0.54675,1
NP03850,1.46493,1
NP09207,-1.47323,1
NP07374,-0.31896,1
NP11067,2.56674,1
NP00040,-0.17301,1
NP03748,-0.00415,1
NP07070,1.0129,1
NP07970,1.0129,1
NP07477,0.22781,1
NP06340,1.9896,1
NP08627,1.07833,1
NP08707,-0.00415,1
NP04905,-0.00415,1
NP09340,-0.31896,1
NP05186,0.54675,1
NP00962,1.0129,1
NP08614,1.22008,1
NP00911,3.01563,1
NP00990,1.60484,1
NP01188,2.93401,1
NP03843,-0.52265,1
NP09900,-0.72161,1
NP08249,0.07635,1
NP02263,-1.47323,1
NP00919,-0.7999,1
NP07473,-1.47323,1
NP09342,0.68142,1
NP05108,-0.00415,1
NP04965,1.22008,1
NP09309,0.92083,1
NP05820,-0.46324,1
NP07582,1.22008,1
NP05030,-0.52265,1
NP06953,-0.12658,1
NP07009,1.75875,1
NP04832,0.0658,1
NP02685,-0.00415,1
NP05113,0.09063,1
NP10732,-0.31896,1
NP10373,0.37361,1
NP05684,-0.39591,1
NP05487,-0.87472,1
NP06536,-1.47323,1
NP04217,-0.23016,1
NP07518,-0.23016,1
NP03424,-0.23016,1
NP04860,0.0658,1
NP08545,-0.98354,1
NP06398,1.75875,1
NP04801,-1.03648,1
NP00925,1.46493,1
NP09898,-1.07909,1
NP10943,1.46493,1
NP00014,-0.46324,1
NP08079,1.87019,1
NP06113,-0.42389,1
NP06355,-0.14502,1
NP04952,0.32231,1
NP09429,0.39137,1
NP04977,0.75572,1
NP03676,-0.00415,1
NP04634,-0.53643,1
NP01567,1.46493,1
NP01326,0.09787,1
NP06983,-0.23016,1
NP09473,0.22781,1
NP01677,0.05541,1
NP06851,1.22008,1
NP10759,-0.12658,1
NP09911,-0.14865,1
NP07049,-0.06803,1
NP04205,-0.06803,1
NP10321,0.73039,1
NP06153,-0.33921,1
NP07719,0.68142,1
NP08658,-1.47323,1
NP04804,-0.99794,1
NP06423,-0.54981,1
NP01394,0.20572,1
NP10945,-0.00415,1
NP04370,-0.37142,1
NP04457,0.03001,1
NP04717,0.39137,1
NP02312,2.93401,1
NP01321,0.7712,1
NP02461,-1.47323,1
NP06699,-0.62271,1
NP06412,-0.66524,1
NP01016,1.22008,1
NP05091,0.83532,1
NP11309,-0.62271,1
NP00890,2.83607,1
NP07381,-0.23016,1
NP11072,2.56674,1
NP04156,1.07833,1
NP07959,0.63458,1
NP05228,0.68142,1
NP05828,-0.70371,1
NP01661,1.46493,1
NP06621,-0.77063,1
NP06547,-1.47323,1
NP00597,0.68142,1
NP01355,0.7712,1
NP07364,-0.12658,1
NP04243,1.31296,1
NP05183,0.14276,1
NP05826,-0.04736,1
NP10867,-0.00415,1
NP10837,-0.31896,1
NP04346,0.61191,1
NP00871,1.46493,1
NP06538,-1.47323,1
NP11245,0.63458,1
NP02006,0.05541,1
NP06211,0.01518,1
NP01515,-0.31896,1
NP02522,0.22781,1
NP09359,-0.2762,1
NP07041,1.0129,1
NP06936,4.99072,1
NP06314,1.46493,1
NP07848,0.68142,1
NP07961,-0.66524,1
NP00875,1.0129,1
NP01478,-0.09373,1
NP06653,-0.73869,1
NP02687,-0.00415,1
NP06125,-1.47323,1
NP08140,1.9896,1
NP04644,-0.67848,1
NP04703,0.09063,1
NP01500,-0.87472,1
NP06705,-1.11412,1
NP09434,-0.00415,1
NP06908,0.0658,1
NP05140,0.14276,1
NP06335,-1.47323,1
NP07978,0.42793,1
NP03430,1.22008,1
NP06975,-0.57546,1
NP05213,0.92083,1
NP06795,-1.03648,1
NP04645,-0.0881,1
NP05692,1.92885,1
NP06856,2.93401,1
NP00815,2.93401,1
NP06670,-1.47323,1
NP01320,0.54675,1
NP09369,-0.57546,1
NP07025,0.48554,1
NP04455,-0.31896,1
NP07072,1.0129,1
NP06036,2.25597,1
NP01811,-0.59973,1
NP07125,1.9896,1
NP06052,2.93401,1
NP05001,0.0658,1
NP07396,-0.52265,1
NP11158,-0.60442,1
NP01203,0.32231,1
NP04179,-0.12658,1
NP07131,1.22008,1
NP03588,-1.47323,1
NP00818,2.93401,1
NP09780,0.22781,1
NP03758,0.92083,1
NP02101,-0.95195,1
NP01493,-0.3458,1
