,Length,y
NP02596,-0.68487,1
NP06954,-0.94363,1
NP08265,-0.8697,1
NP08542,-0.35218,1
NP04817,-0.90666,1
NP04755,-0.6479,1
NP02645,-0.83273,1
NP08568,-0.13038,1
NP11395,1.12645,1
NP03089,-1.16542,1
NP06055,-1.05453,1
NP10256,0.05444,1
NP09683,-0.94363,1
NP07030,0.79376,1
NP11358,0.94162,1
NP05020,-0.61094,1
NP10383,-0.38914,1
NP04756,-0.61094,1
NP00800,-1.16542,1
NP08622,-1.01756,1
NP07196,-0.68487,1
NP08262,-0.83273,1
NP06079,-1.12846,1
NP08454,0.12838,1
NP01178,-1.16542,1
NP05536,1.79183,1
NP06161,-1.05453,1
NP10819,-0.57397,1
NP05843,-1.12846,1
NP06165,-1.05453,1
NP08458,-0.8697,1
NP01784,-1.12846,1
NP07687,-0.24128,1
NP09591,-0.79577,1
NP09590,-1.09149,1
NP06235,-0.83273,1
NP06845,-0.50004,1
NP09827,-0.35218,1
NP04734,-0.57397,1
NP01409,-0.68487,1
NP07493,-0.01949,1
NP09371,-0.8697,1
NP05493,-0.53701,1
NP11362,0.94162,1
NP05043,1.01555,1
NP01743,-1.12846,1
NP06299,-1.05453,1
NP02344,-1.16542,1
NP05105,-0.61094,1
NP04050,-0.7588,1
NP07210,-0.72183,1
NP04353,-0.35218,1
NP07705,-0.24128,1
NP03124,0.60893,1
NP07094,-1.05453,1
NP01809,0.12838,1
NP02244,-1.09149,1
NP11284,0.97859,1
NP10977,-1.09149,1
NP07347,-1.12846,1
NP07032,-0.8697,1
NP09416,-1.05453,1
NP01649,-0.98059,1
NP02696,-1.01756,1
NP06667,-0.83273,1
NP05106,-0.61094,1
NP02684,-0.57397,1
NP11031,-0.68487,1
NP06690,-0.57397,1
NP10594,1.75486,1
NP09464,-0.79577,1
NP03784,0.38714,1
NP10358,-1.12846,1
NP05104,-0.61094,1
NP00353,-0.05645,1
NP05380,-0.72183,1
NP09149,1.05252,1
NP05486,-0.79577,1
NP09475,-0.53701,1
NP06548,-1.16542,1
NP07894,-0.98059,1
NP06899,-0.6479,1
NP06989,-1.05453,1
NP01474,0.71983,1
NP01732,-1.16542,1
NP07139,-1.16542,1
NP08450,-1.12846,1
NP06693,0.09141,1
NP03802,-0.31521,1
NP08669,-0.7588,1
NP09397,-1.09149,1
NP02020,-0.09342,1
NP05856,-0.94363,1
NP06643,-0.68487,1
NP08517,-1.12846,1
NP02699,-1.01756,1
NP04772,-0.31521,1
NP04894,-0.79577,1
NP02000,-0.83273,1
NP10786,-1.12846,1
NP05756,-0.7588,1
NP06348,-0.90666,1
NP04175,-0.57397,1
NP07451,-1.05453,1
NP04673,0.86769,1
NP01621,-1.05453,1
NP07115,-1.16542,1
NP01728,-1.16542,1
NP10827,-1.12846,1
NP06945,-1.05453,1
NP04304,-0.20432,1
NP04655,1.75486,1
NP07907,-1.16542,1
NP08251,0.97859,1
NP08256,-0.46307,1
NP08491,0.09141,1
NP10627,-1.16542,1
NP07384,-1.16542,1
NP02950,-0.8697,1
NP06329,-0.90666,1
NP09766,-0.35218,1
NP03418,-0.8697,1
NP01193,-1.09149,1
NP00954,-0.98059,1
NP03522,-1.01756,1
NP01393,1.16341,1
NP08155,-0.27825,1
NP06793,-0.20432,1
NP11299,1.27431,1
NP02846,-1.16542,1
NP07240,-0.98059,1
NP06550,-1.12846,1
NP02650,-0.38914,1
NP01241,-0.24128,1
NP08994,-0.13038,1
NP04671,0.90465,1
NP07228,-0.6479,1
NP09676,-0.98059,1
NP07047,-1.16542,1
NP10697,-0.24128,1
NP04795,-0.68487,1
NP11300,1.4961,1
NP04834,-0.79577,1
NP03456,-0.94363,1
NP04813,-0.83273,1
NP04667,0.60893,1
NP03106,-1.16542,1
NP03090,-1.09149,1
NP05158,-0.24128,1
NP10646,-1.12846,1
NP04754,-0.7588,1
NP02521,-0.94363,1
NP07906,-0.94363,1
NP01430,0.4241,1
NP01827,-0.38914,1
NP05207,-0.46307,1
NP05109,-0.50004,1
NP02573,1.34824,1
NP07893,-1.16542,1
NP10031,-1.09149,1
NP03832,-0.68487,1
NP10352,-0.61094,1
NP08259,-0.94363,1
NP00939,-1.12846,1
NP09866,-1.05453,1
NP10273,-0.53701,1
NP07222,-0.94363,1
NP10269,-0.50004,1
NP07419,-1.01756,1
NP05322,1.68093,1
NP01239,-0.24128,1
NP01256,-0.16735,1
NP00775,-1.12846,1
NP02550,-0.13038,1
NP07286,-0.72183,1
NP08656,-1.16542,1
NP05411,-0.8697,1
NP04479,-0.53701,1
NP04765,-0.57397,1
NP01729,-1.16542,1
NP10597,1.23735,1
NP08907,-1.16542,1
NP01041,-1.16542,1
NP01050,-1.05453,1
NP06648,-0.13038,1
NP06333,-1.05453,1
NP06554,-0.94363,1
NP08694,-0.94363,1
NP04355,-0.35218,1
NP11021,0.16534,1
NP05002,-0.24128,1
NP11073,-1.16542,1
NP02669,-1.09149,1
NP06890,-1.01756,1
NP11239,0.09141,1
NP04043,-0.72183,1
NP10148,-0.90666,1
NP11119,-0.16735,1
NP07913,1.45914,1
NP02015,-0.8697,1
NP04348,-0.38914,1
NP06173,-1.12846,1
NP03455,-0.98059,1
NP07654,-0.24128,1
NP07426,-0.98059,1
NP07957,-0.31521,1
NP07944,-0.50004,1
NP06195,-0.7588,1
NP11068,-1.12846,1
NP11294,1.23735,1
NP01619,-1.16542,1
NP06053,-0.94363,1
NP04729,-0.61094,1
NP02523,-0.94363,1
NP04354,-0.35218,1
NP08862,-1.12846,1
NP05751,-1.12846,1
NP05765,-0.31521,1
NP07320,-1.09149,1
NP07442,-1.12846,1
NP04846,-0.79577,1
NP05818,-1.09149,1
NP07356,-1.01756,1
NP07448,-0.7588,1
NP04933,-0.46307,1
NP02827,-1.16542,1
NP04057,-0.79577,1
NP05694,-0.98059,1
NP09360,-0.68487,1
NP09740,-1.05453,1
NP01198,-1.09149,1
NP07343,-1.09149,1
NP09002,-0.13038,1
NP02969,-1.12846,1
NP04824,-0.35218,1
NP01396,1.4961,1
NP07148,-1.05453,1
NP02543,-0.79577,1
NP04342,-0.20432,1
NP11252,-0.31521,1
NP04284,-0.50004,1
NP04250,-0.50004,1
NP07332,-0.61094,1
NP08154,-0.05645,1
NP04916,-0.42611,1
NP07326,-0.24128,1
NP03858,1.93969,1
NP04851,-0.79577,1
NP03534,-0.50004,1
NP11301,1.23735,1
NP00605,-1.12846,1
NP00945,-1.09149,1
NP10896,-1.16542,1
NP04294,-0.42611,1
NP09869,0.01748,1
NP06877,-0.68487,1
NP04917,-0.46307,1
NP08467,-1.05453,1
NP06326,-1.05453,1
NP00874,-1.16542,1
NP07901,-0.8697,1
NP01382,1.31128,1
NP04367,-0.38914,1
NP08163,-0.83273,1
NP04641,1.08948,1
NP11336,1.93969,1
NP05758,-0.46307,1
NP07469,-0.72183,1
NP06292,-0.61094,1
NP08296,-1.09149,1
NP00359,0.46107,1
NP11156,1.90273,1
NP06049,-1.09149,1
NP11007,-1.12846,1
NP04706,0.27624,1
NP05945,-1.16542,1
NP02005,-0.35218,1
NP01490,1.27431,1
NP02962,-0.94363,1
NP00769,-1.16542,1
NP04041,-0.79577,1
NP06855,-0.94363,1
NP05007,-0.46307,1
NP08783,-0.72183,1
NP06941,-0.7588,1
NP04358,-0.35218,1
NP07352,-1.12846,1
NP01021,-0.94363,1
NP03518,-1.09149,1
NP01470,0.68286,1
NP09767,-0.98059,1
NP02029,1.08948,1
NP08668,-0.79577,1
NP09772,-1.09149,1
NP05502,-0.53701,1
NP07246,-1.09149,1
NP01863,-1.12846,1
NP07964,-0.38914,1
NP02298,1.23735,1
NP03193,-1.16542,1
NP09156,1.38521,1
NP02129,-0.46307,1
NP11005,-1.05453,1
NP02529,-1.05453,1
NP11292,2.01362,1
NP08543,-0.35218,1
NP09404,-0.98059,1
NP06397,-0.94363,1
NP09595,-1.09149,1
NP04664,1.05252,1
NP05740,-0.09342,1
NP02647,-0.90666,1
NP03481,-0.90666,1
NP10947,-1.12846,1
NP05886,-0.7588,1
NP04648,0.86769,1
NP07512,-1.12846,1
NP06658,-1.09149,1
NP02160,-0.83273,1
NP00830,-1.16542,1
NP04207,0.97859,1
NP05087,-1.01756,1
NP07042,-0.94363,1
NP08200,-1.05453,1
NP01317,-0.68487,1
NP06115,1.4961,1
NP04957,-0.50004,1
NP09896,-0.20432,1
NP07736,-1.05453,1
NP09750,-0.94363,1
NP01319,1.12645,1
NP11127,-0.24128,1
NP04073,-1.16542,1
NP08995,-0.13038,1
NP08152,-0.46307,1
NP07360,-0.31521,1
NP07489,-0.38914,1
NP05067,0.94162,1
NP02702,-1.01756,1
NP01539,-0.6479,1
NP01385,1.31128,1
NP04637,0.75679,1
NP07182,-0.83273,1
NP04691,-1.01756,1
NP11046,-1.16542,1
NP09958,0.01748,1
NP03830,-0.7588,1
NP09264,-0.50004,1
NP05182,-0.68487,1
NP05436,-0.57397,1
NP09036,-0.72183,1
NP07504,-0.83273,1
NP06371,0.71983,1
NP06832,-0.6479,1
NP11160,1.93969,1
NP06753,-0.90666,1
NP10739,-1.12846,1
NP07257,-0.98059,1
NP08578,-1.01756,1
NP06050,-1.01756,1
NP08466,-1.05453,1
NP07588,-0.13038,1
NP08263,-1.05453,1
NP07195,-0.83273,1
NP05143,-0.46307,1
NP11350,0.97859,1
NP01296,-0.94363,1
NP11244,-0.57397,1
NP08162,-0.83273,1
NP05693,-0.72183,1
NP09438,-0.31521,1
NP03131,-0.7588,1
NP05434,1.607,1
NP01511,-1.12846,1
NP01892,-0.57397,1
NP07207,-1.12846,1
NP06166,-1.05453,1
NP06047,-0.79577,1
NP06915,-0.94363,1
NP08468,-0.50004,1
NP04222,-0.46307,1
NP09853,-0.05645,1
NP00356,-0.13038,1
NP09957,0.27624,1
NP04792,-0.16735,1
NP07456,-1.12846,1
NP06186,1.12645,1
NP08449,-1.05453,1
NP08055,-0.98059,1
NP11374,1.23735,1
NP06683,-0.46307,1
NP06318,0.05444,1
NP07739,-1.16542,1
NP03687,-1.16542,1
NP01410,-0.68487,1
NP08504,-1.16542,1
NP02524,-1.05453,1
NP07020,-1.05453,1
NP07525,-1.09149,1
NP04020,0.16534,1
NP08082,-0.53701,1
NP06874,-0.90666,1
NP00712,-0.98059,1
NP03837,-0.57397,1
NP05696,-0.68487,1
NP10730,-0.90666,1
NP06897,-0.7588,1
NP05173,-0.68487,1
NP07471,-1.12846,1
NP01347,1.08948,1
NP07308,-0.72183,1
NP01810,-0.16735,1
NP07008,-0.83273,1
NP08576,-1.01756,1
NP08541,-0.38914,1
NP05134,-0.31521,1
NP06046,-0.90666,1
NP04745,-0.68487,1
NP06888,-0.98059,1
NP05162,0.57196,1
NP01398,0.46107,1
NP00606,-0.90666,1
NP00664,-0.8697,1
NP02159,-0.01949,1
NP05381,-0.8697,1
NP02783,-1.16542,1
NP04374,0.12838,1
NP06567,-1.05453,1
NP08811,-1.12846,1
NP01544,-0.94363,1
NP01961,-0.79577,1
NP01209,-1.16542,1
NP09872,-0.05645,1
NP01424,-0.90666,1
NP01418,-0.90666,1
NP08496,-1.16542,1
NP09799,1.68093,1
NP07353,-0.83273,1
NP07428,-0.94363,1
NP09338,-0.98059,1
NP01786,-0.20432,1
NP04878,-0.79577,1
NP08332,-1.16542,1
NP10785,-1.16542,1
NP09246,-1.09149,1
NP04639,0.97859,1
NP00887,-1.16542,1
NP02484,1.607,1
NP07205,-0.6479,1
NP08962,-0.46307,1
NP04959,-0.42611,1
NP07334,-1.01756,1
NP01722,-1.12846,1
NP04771,-0.16735,1
NP01471,0.71983,1
NP06747,1.93969,1
NP05144,-0.68487,1
NP05086,-0.7588,1
NP03421,-1.09149,1
NP08619,-1.16542,1
NP07245,-1.09149,1
NP11328,1.86576,1
NP04796,-0.53701,1
NP01758,-1.16542,1
NP06868,-0.98059,1
NP02031,-1.16542,1
NP06105,-0.61094,1
NP08474,-1.09149,1
NP08837,-1.16542,1
NP06613,-0.13038,1
NP07287,-1.05453,1
NP03423,-1.12846,1
NP00599,-1.05453,1
NP07330,-0.8697,1
NP01879,-1.16542,1
NP06176,-0.31521,1
NP00281,-0.53701,1
NP07600,-0.24128,1
NP07948,-0.7588,1
NP06662,-0.83273,1
NP01720,-0.8697,1
NP02232,-0.57397,1
NP05941,-1.16542,1
NP09380,-0.79577,1
NP09368,-0.98059,1
NP04720,-0.61094,1
NP03234,-0.94363,1
NP07480,-0.72183,1
NP03533,-0.27825,1
NP02067,-0.57397,1
NP07171,-0.72183,1
NP07625,-0.24128,1
NP09863,-0.98059,1
NP03695,-1.16542,1
NP04292,-0.31521,1
NP01428,0.38714,1
NP10942,-1.16542,1
NP07519,-1.12846,1
NP07150,-0.72183,1
NP03043,-1.01756,1
NP07256,-0.98059,1
NP04468,-0.53701,1
NP03804,-0.35218,1
NP06405,-0.79577,1
NP05165,0.35017,1
NP09028,-0.79577,1
NP04404,0.20231,1
NP08151,-1.16542,1
NP09746,-1.05453,1
NP05656,1.68093,1
NP01405,-0.35218,1
NP06222,-1.16542,1
NP10737,-1.12846,1
NP00756,-1.16542,1
NP01358,1.08948,1
NP10626,-0.7588,1
NP07461,-1.16542,1
NP02624,-1.16542,1
NP01342,1.08948,1
NP04051,-0.79577,1
NP02450,-0.53701,1
NP07018,-1.01756,1
NP07481,-0.6479,1
NP02443,0.09141,1
NP01526,-1.09149,1
NP02690,-1.16542,1
NP05483,0.12838,1
NP09781,-0.79577,1
NP08476,-1.05453,1
NP04713,-0.61094,1
NP07529,-1.09149,1
NP02103,-0.38914,1
NP05325,0.4241,1
NP07120,-1.12846,1
NP04730,-0.83273,1
NP01534,-0.57397,1
NP05895,-1.05453,1
NP00338,-1.16542,1
NP08408,-1.09149,1
NP00780,-0.7588,1
NP09877,-1.09149,1
NP08552,1.53307,1
NP07276,-1.16542,1
NP01465,0.64589,1
NP00910,-0.57397,1
NP07293,-1.05453,1
NP04784,-0.16735,1
NP02965,-1.16542,1
NP01243,1.08948,1
NP01978,-1.05453,1
NP06978,-0.8697,1
NP04313,-0.31521,1
NP01251,0.97859,1
NP03793,0.64589,1
NP07799,-0.90666,1
NP06685,-0.46307,1
NP07185,-0.53701,1
NP04961,-0.50004,1
NP06402,-1.05453,1
NP03591,-1.09149,1
NP02013,0.05444,1
NP04278,-0.24128,1
NP07497,0.35017,1
NP09330,-1.12846,1
NP11302,1.31128,1
NP05269,-1.16542,1
NP07225,-0.6479,1
NP05894,-1.09149,1
NP03852,-0.79577,1
NP06428,-0.50004,1
NP11032,-0.53701,1
NP07001,-1.12846,1
NP08247,1.12645,1
NP09038,1.86576,1
NP09806,-0.6479,1
NP09526,-1.09149,1
NP04283,-0.35218,1
NP07598,-0.09342,1
NP04700,-0.94363,1
NP10978,-1.16542,1
NP04299,-0.16735,1
NP07119,-1.12846,1
NP04280,-0.24128,1
NP09642,-1.05453,1
NP04938,-0.46307,1
NP11177,1.90273,1
NP07219,-0.94363,1
NP06986,-0.31521,1
NP05908,-0.57397,1
NP08170,-0.01949,1
NP07856,-0.31521,1
NP06139,-1.12846,1
NP07796,-1.09149,1
NP05167,0.83072,1
NP05311,-1.01756,1
NP03254,-1.09149,1
NP06891,-1.09149,1
NP07379,-0.98059,1
NP07248,-0.94363,1
NP02900,-0.7588,1
NP07363,-1.01756,1
NP10740,-1.16542,1
NP07657,-0.24128,1
NP00757,-1.01756,1
NP03033,-1.16542,1
NP05883,-1.12846,1
NP05221,-0.38914,1
NP09401,-0.98059,1
NP06328,-0.7588,1
NP00754,-1.12846,1
NP06912,-0.68487,1
NP08264,-1.01756,1
NP01719,-0.79577,1
NP00593,-0.8697,1
NP03426,-1.12846,1
NP02686,-1.16542,1
NP07083,-1.05453,1
NP02792,-1.16542,1
NP05884,-1.12846,1
NP09716,-0.94363,1
NP03847,-1.16542,1
NP09272,-0.79577,1
NP09894,-0.42611,1
NP10780,-1.16542,1
NP11295,1.05252,1
NP04094,-1.16542,1
NP07341,-1.09149,1
NP02829,-0.98059,1
NP04932,-0.46307,1
NP11326,1.86576,1
NP06337,-1.09149,1
NP02961,-0.8697,1
NP09636,-1.12846,1
NP07402,-0.50004,1
NP08469,-1.05453,1
NP06104,-0.6479,1
NP07817,-1.16542,1
NP07016,-1.05453,1
NP03849,-1.16542,1
NP04466,-0.53701,1
NP05498,-0.68487,1
NP02942,-1.05453,1
NP03369,-0.83273,1
NP01402,-0.24128,1
NP11327,1.86576,1
NP01723,-1.12846,1
NP09670,-0.94363,1
NP00059,-0.83273,1
NP06717,-0.20432,1
NP10792,-1.12846,1
NP03543,-1.12846,1
NP01008,-0.83273,1
NP05149,-0.83273,1
NP00122,-1.12846,1
NP05854,-0.61094,1
NP07488,-0.31521,1
NP09985,-1.16542,1
NP04373,0.12838,1
NP10895,-0.94363,1
NP09928,-0.16735,1
NP01399,0.05444,1
NP07118,-1.05453,1
NP01129,-1.16542,1
NP05729,-0.98059,1
NP04928,-0.46307,1
NP10704,-1.05453,1
NP04986,-0.46307,1
NP05528,-0.72183,1
NP06834,-0.6479,1
NP07028,0.71983,1
NP10355,-0.53701,1
NP04282,-0.50004,1
NP09897,-0.05645,1
NP04148,-0.94363,1
NP04761,-0.53701,1
NP07299,-1.09149,1
NP05459,-1.05453,1
NP07370,-1.09149,1
NP00853,-1.12846,1
NP04440,-0.57397,1
NP09854,-0.05645,1
NP03569,-1.12846,1
NP01804,0.12838,1
NP11315,1.01555,1
NP07296,-0.90666,1
NP01888,-1.09149,1
NP09918,-0.05645,1
NP05192,-0.27825,1
NP06327,-1.09149,1
NP03532,-0.31521,1
NP11372,1.16341,1
NP07404,-0.8697,1
NP11359,0.94162,1
NP05682,-1.12846,1
NP00809,-1.12846,1
NP03949,0.97859,1
NP07121,-1.12846,1
NP06878,-0.35218,1
NP07078,-1.09149,1
NP09310,-0.98059,1
NP11316,1.01555,1
NP01896,-0.68487,1
NP00791,-0.83273,1
NP06944,-1.05453,1
NP07849,-0.98059,1
NP01738,-1.16542,1
NP04238,-0.50004,1
NP09296,-1.01756,1
NP05093,-0.79577,1
NP05832,-0.50004,1
NP04022,0.38714,1
NP04762,-0.83273,1
NP07350,-1.12846,1
NP05698,0.49803,1
NP11152,1.90273,1
NP04697,-0.98059,1
NP04844,-0.79577,1
NP00902,-1.16542,1
NP06048,-0.7588,1
NP11298,0.97859,1
NP07552,-0.50004,1
NP09749,-1.12846,1
NP05141,-0.09342,1
NP07427,-0.01949,1
NP00626,-0.8697,1
NP04766,-0.79577,1
NP06700,-0.24128,1
NP09203,-0.83273,1
NP08539,-0.35218,1
NP00764,-1.05453,1
NP02354,-1.16542,1
NP06218,-0.42611,1
NP01510,1.16341,1
NP05240,-1.09149,1
NP07142,-1.12846,1
NP09054,1.34824,1
NP06715,-0.27825,1
NP09794,1.90273,1
NP07566,-0.38914,1
NP00025,1.607,1
NP05150,-0.7588,1
NP03039,-0.83273,1
NP10647,0.16534,1
NP09924,1.31128,1
NP05124,-0.16735,1
NP07476,-0.90666,1
NP07304,-0.79577,1
NP05327,0.35017,1
NP07399,-0.16735,1
NP05200,-0.61094,1
NP06141,-0.90666,1
NP04393,-0.24128,1
NP02080,0.27624,1
NP03417,-1.12846,1
NP04996,-0.7588,1
NP06393,-0.68487,1
NP09039,1.79183,1
NP07004,-0.8697,1
NP08275,-1.09149,1
NP01017,-1.12846,1
NP09800,1.68093,1
NP04967,-0.46307,1
NP05524,-0.72183,1
NP05942,-1.16542,1
NP02025,0.20231,1
NP08510,-1.05453,1
NP02053,-0.98059,1
NP07393,-0.94363,1
NP08983,-0.13038,1
NP02045,-1.05453,1
NP02193,-0.79577,1
NP07319,-1.16542,1
NP04461,-0.53701,1
NP08331,-1.09149,1
NP09410,-0.68487,1
NP03770,-0.50004,1
NP09762,-0.79577,1
NP08049,-0.50004,1
NP01791,-0.20432,1
NP07307,-0.98059,1
NP00908,-0.8697,1
NP06859,-1.05453,1
NP04405,0.20231,1
NP07636,-0.24128,1
NP05201,-0.53701,1
NP07543,-0.46307,1
NP11355,0.97859,1
NP09954,0.01748,1
NP01965,-0.79577,1
NP03794,0.64589,1
NP02966,-1.16542,1
NP08052,-0.8697,1
NP01154,-1.12846,1
NP09707,-0.90666,1
NP07460,-0.72183,1
NP05930,-1.12846,1
NP02595,-0.68487,1
NP08445,-0.38914,1
NP02486,1.57004,1
NP11121,-0.13038,1
NP04142,-1.16542,1
NP11377,1.16341,1
NP07085,-1.05453,1
NP01190,-1.09149,1
NP07258,-0.98059,1
NP00788,-1.09149,1
NP04633,1.08948,1
NP02295,-0.50004,1
NP09048,1.79183,1
NP07306,-0.98059,1
NP08260,-0.90666,1
NP06422,-0.57397,1
NP06698,-0.16735,1
NP09037,-0.72183,1
NP09729,-1.05453,1
NP08556,1.75486,1
NP02824,-0.98059,1
NP02851,-1.16542,1
NP11376,1.23735,1
NP04793,-0.46307,1
NP02968,-0.83273,1
NP11333,1.05252,1
NP07711,-0.24128,1
NP06430,-0.57397,1
NP11324,2.08755,1
NP07547,-0.46307,1
NP02240,-1.05453,1
NP09349,-1.01756,1
NP06499,-0.35218,1
NP06092,-1.01756,1
NP05914,0.535,1
NP11335,1.68093,1
NP03841,-0.57397,1
NP09528,-1.01756,1
NP04481,-1.12846,1
NP05281,-1.01756,1
NP06716,-0.31521,1
NP03046,-1.09149,1
NP11403,1.16341,1
NP05477,-0.16735,1
NP07704,-0.20432,1
NP05180,-0.68487,1
NP01182,-1.16542,1
NP06679,-0.46307,1
NP08918,-1.16542,1
NP08156,-0.94363,1
NP07537,-0.83273,1
NP10687,-0.79577,1
NP04876,-0.7588,1
NP03462,-1.12846,1
NP02933,-1.09149,1
NP06162,-0.90666,1
NP05888,-1.09149,1
NP11166,1.86576,1
NP06191,-0.7588,1
NP06130,-0.83273,1
NP03749,-1.16542,1
NP02648,-0.79577,1
NP10718,-1.05453,1
NP10806,-0.94363,1
NP04960,-0.50004,1
NP07430,-1.12846,1
NP00026,1.607,1
NP10659,-1.16542,1
NP09400,-1.09149,1
NP10796,-1.16542,1
NP05622,-0.7588,1
NP11238,-0.79577,1
NP03178,-1.16542,1
NP04900,-0.8697,1
NP01325,1.08948,1
NP00760,-0.98059,1
NP07549,-0.50004,1
NP10882,-1.16542,1
NP09893,-1.12846,1
NP05570,-1.12846,1
NP03551,-0.90666,1
NP10753,-1.16542,1
NP00062,-0.83273,1
NP09804,0.01748,1
NP06702,-0.27825,1
NP05168,1.45914,1
NP07482,-0.53701,1
NP09903,-0.6479,1
NP06858,-1.16542,1
NP03210,-1.16542,1
NP04366,-0.42611,1
NP05767,0.20231,1
NP07517,-1.09149,1
NP03590,-1.12846,1
NP06361,-0.09342,1
NP04189,-0.16735,1
NP11341,1.12645,1
NP06395,-0.68487,1
NP01967,0.75679,1
NP02024,0.23927,1
NP05122,-0.20432,1
NP01530,-0.57397,1
NP07154,-0.68487,1
NP03483,-0.53701,1
NP01609,-1.16542,1
NP02261,-0.27825,1
NP06272,-1.12846,1
NP01370,-0.31521,1
NP06876,-0.6479,1
NP03571,-1.16542,1
NP06992,-0.8697,1
NP02823,-1.12846,1
NP03798,-0.6479,1
NP04797,-0.61094,1
NP00748,-1.12846,1
NP04698,-1.01756,1
NP04382,-0.57397,1
NP01926,-1.01756,1
NP07235,-1.01756,1
NP03410,-1.09149,1
NP06917,-0.8697,1
NP04877,-0.79577,1
NP09009,0.35017,1
NP06745,1.93969,1
NP07338,-0.8697,1
NP01890,-1.09149,1
NP03116,-0.94363,1
NP07627,-0.38914,1
NP03850,-1.16542,1
NP09207,-0.98059,1
NP07374,-1.05453,1
NP11067,-1.12846,1
NP00040,1.64397,1
NP03748,-0.7588,1
NP07070,-1.09149,1
NP07970,-0.13038,1
NP07477,-0.8697,1
NP06340,-1.05453,1
NP08627,-0.8697,1
NP08707,-1.16542,1
NP04905,-0.7588,1
NP09340,-0.53701,1
NP05186,-0.68487,1
NP00962,-1.09149,1
NP08614,-1.12846,1
NP00911,-0.90666,1
NP00990,-0.79577,1
NP01188,-1.16542,1
NP03843,-0.94363,1
NP09900,0.01748,1
NP08249,1.12645,1
NP02263,-1.01756,1
NP00919,0.20231,1
NP07473,-1.01756,1
NP09342,-1.01756,1
NP05108,-0.35218,1
NP04965,-0.46307,1
NP09309,-0.57397,1
NP05820,-0.98059,1
NP07582,-0.24128,1
NP05030,-0.31521,1
NP06953,-0.68487,1
NP07009,-0.83273,1
NP04832,-0.79577,1
NP02685,-1.16542,1
NP05113,-0.42611,1
NP10732,-1.05453,1
NP10373,-0.27825,1
NP05684,-1.01756,1
NP05487,-0.57397,1
NP06536,-1.16542,1
NP04217,-0.61094,1
NP07518,-1.09149,1
NP03424,-1.09149,1
NP04860,-0.79577,1
NP08545,-0.35218,1
NP06398,-1.01756,1
NP04801,-0.20432,1
NP00925,-1.16542,1
NP09898,-0.05645,1
NP10943,-1.16542,1
NP00014,-0.98059,1
NP08079,-0.50004,1
NP06113,1.27431,1
NP06355,1.12645,1
NP04952,-0.24128,1
NP09429,-0.61094,1
NP04977,-0.50004,1
NP03676,-1.16542,1
NP04634,0.97859,1
NP01567,-1.16542,1
NP01326,1.08948,1
NP06983,-0.61094,1
NP09473,-0.8697,1
NP01677,1.16341,1
NP06851,-0.46307,1
NP10759,-1.12846,1
NP09911,0.68286,1
NP07049,-0.72183,1
NP04205,0.97859,1
NP10321,-0.7588,1
NP06153,0.535,1
NP07719,-1.01756,1
NP08658,-1.09149,1
NP04804,-0.31521,1
NP06423,-0.27825,1
NP01394,1.27431,1
NP10945,-1.16542,1
NP04370,0.05444,1
NP04457,0.01748,1
NP04717,-0.61094,1
NP02312,-1.16542,1
NP01321,1.08948,1
NP02461,-1.05453,1
NP06699,-0.16735,1
NP06412,-0.83273,1
NP01016,-1.12846,1
NP05091,-0.79577,1
NP11309,1.23735,1
NP00890,-1.01756,1
NP07381,-1.09149,1
NP11072,-1.12846,1
NP04156,-0.8697,1
NP07959,-0.72183,1
NP05228,-1.01756,1
NP05828,-0.01949,1
NP01661,-1.16542,1
NP06621,-0.72183,1
NP06547,-1.16542,1
NP00597,-1.01756,1
NP01355,1.08948,1
NP07364,-1.12846,1
NP04243,-0.50004,1
NP05183,-0.83273,1
NP05826,-0.31521,1
NP10867,-1.16542,1
NP10837,-1.05453,1
NP04346,-0.42611,1
NP00871,-1.16542,1
NP06538,-1.16542,1
NP11245,0.12838,1
NP02006,1.16341,1
NP06211,1.23735,1
NP01515,-1.05453,1
NP02522,-0.8697,1
NP09359,-0.57397,1
NP07041,-1.09149,1
NP06936,-0.83273,1
NP06314,-1.16542,1
NP07848,-1.01756,1
NP07961,-0.83273,1
NP00875,-1.09149,1
NP01478,1.45914,1
NP06653,-0.7588,1
NP02687,-1.16542,1
NP06125,-1.09149,1
NP08140,-1.05453,1
NP04644,0.68286,1
NP04703,0.71983,1
NP01500,1.42217,1
NP06705,0.09141,1
NP09434,-0.35218,1
NP06908,-0.79577,1
NP05140,-0.46307,1
NP06335,-1.12846,1
NP07978,-0.31521,1
NP03430,-1.12846,1
NP06975,-0.90666,1
NP05213,-0.57397,1
NP06795,-0.20432,1
NP04645,1.01555,1
NP05692,-0.8697,1
NP06856,-1.16542,1
NP00815,-1.16542,1
NP06670,-0.83273,1
NP01320,1.08948,1
NP09369,-0.90666,1
NP07025,2.08755,1
NP04455,-0.01949,1
NP07072,-1.09149,1
NP06036,-1.09149,1
NP01811,-0.20432,1
NP07125,-1.05453,1
NP06052,-1.16542,1
NP05001,-0.79577,1
NP07396,-0.94363,1
NP11158,1.86576,1
NP01203,-0.90666,1
NP04179,-0.68487,1
NP07131,-1.12846,1
NP03588,-0.7588,1
NP00818,-1.16542,1
NP09780,-0.8697,1
NP03758,-0.57397,1
