,Flexibility,y
NP06551,1.66687,1
NP08512,-0.5903,1
NP03756,0.57074,1
NP05838,0.9015,1
NP08586,2.21458,1
NP11375,-1.05037,1
NP07424,-0.19718,1
NP03768,0.72055,1
NP01068,0.5517,1
NP09919,-0.44127,1
NP06224,0.00853,1
NP09052,-0.73541,1
NP09792,-0.51587,1
NP01969,-0.18689,1
NP06644,-0.53461,1
NP03788,-0.78509,1
NP06170,1.8969,1
NP08451,0.27156,1
NP05195,0.60797,1
NP01253,0.15807,1
NP09764,-1.1836,1
NP01794,-0.33591,1
NP06199,0.21503,1
NP07027,-0.17108,1
NP05048,-0.7312,1
NP09355,1.51041,1
NP08569,-0.33451,1
NP09948,-0.45554,1
NP01739,3.22932,1
NP06867,0.30444,1
NP02592,0.27801,1
NP07063,-0.81351,1
NP06411,0.37236,1
NP09353,-0.08702,1
NP08422,1.37523,1
NP01963,1.43481,1
NP06023,-0.88542,1
NP01795,-0.04026,1
NP10755,1.90017,1
NP03536,-0.45209,1
NP01357,2.18421,1
NP10350,-0.8116,1
NP04363,-0.85726,1
NP02596,0.58111,1
NP06954,-0.08849,1
NP08265,-0.83342,1
NP08542,0.01477,1
NP04817,0.80351,1
NP04755,-0.04061,1
NP02645,1.65785,1
NP08568,-0.66505,1
NP11395,-1.0818,1
NP03089,4.42485,1
NP06055,1.7489,1
NP10256,0.18372,1
NP09683,1.19252,1
NP07030,-0.51154,1
NP11358,-0.77771,1
NP05020,-0.96073,1
NP10383,1.81851,1
NP04756,-0.46531,1
NP00800,3.05514,1
NP08622,-0.31129,1
NP07196,0.92395,1
NP08262,-0.15165,1
NP06079,4.25466,1
NP08454,-0.24322,1
NP01178,4.06161,1
NP05536,-1.16128,1
NP06161,0.31639,1
NP10819,-0.08222,1
NP05843,1.25644,1
NP06165,2.0423,1
NP08458,1.28257,1
NP01784,-0.96874,1
NP07687,-0.18839,1
NP09591,0.90782,1
NP09590,-0.37011,1
NP06235,0.16925,1
NP06845,1.34163,1
NP09827,0.68772,1
NP04734,0.26774,1
NP01409,-0.49553,1
NP07493,-1.07676,1
NP09371,1.20164,1
NP05493,0.46233,1
NP11362,-1.02047,1
NP05043,-0.88828,1
NP01743,1.00344,1
NP06299,-0.86215,1
NP02344,1.74107,1
NP05105,0.45188,1
NP04050,2.44433,1
NP07210,-1.14211,1
NP04353,-0.58426,1
NP07705,-0.87539,1
NP03124,-0.68739,1
NP07094,1.92059,1
NP01809,-0.5421,1
NP02244,0.27895,1
NP11284,0.23313,1
NP10977,0.04288,1
NP07347,-0.07839,1
NP07032,-0.11342,1
NP09416,2.63298,1
NP01649,-1.09587,1
NP02696,0.95093,1
NP06667,0.83856,1
NP05106,0.2208,1
NP02684,0.46146,1
NP11031,-0.23045,1
NP06690,0.42654,1
NP10594,-0.53329,1
NP09464,0.74682,1
NP03784,-0.72336,1
NP10358,0.51302,1
NP05104,-0.3924,1
NP00353,0.64184,1
NP05380,-0.68167,1
NP09149,-1.27012,1
NP05486,-0.00912,1
NP09475,-0.56821,1
NP06548,-0.72072,1
NP07894,0.31851,1
NP06899,-1.07092,1
NP06989,1.7297,1
NP01474,-0.1241,1
NP01732,0.30761,1
NP07139,1.15683,1
NP08450,-0.07184,1
NP06693,-0.39594,1
NP03802,0.65032,1
NP08669,-0.53386,1
NP09397,1.51665,1
NP02020,-0.69483,1
NP05856,1.02844,1
NP06643,-1.00943,1
NP08517,-0.92628,1
NP02699,-0.55863,1
NP04772,0.21001,1
NP04894,0.76703,1
NP02000,-1.20986,1
NP10786,2.96857,1
NP05756,-0.16182,1
NP06348,-1.33113,1
NP04175,-0.55049,1
NP07451,-0.964,1
NP04673,-0.27471,1
NP01621,0.40417,1
NP07115,1.08076,1
NP01728,0.37332,1
NP10827,0.74147,1
NP06945,0.64115,1
NP04304,-0.83774,1
NP04655,-0.09594,1
NP07907,1.34206,1
NP08251,-0.53242,1
NP08256,-0.3044,1
NP08491,0.29707,1
NP10627,2.65327,1
NP07384,0.51172,1
NP02950,1.04591,1
NP06329,0.41041,1
NP09766,-0.22558,1
NP03418,-0.09651,1
NP01193,2.71601,1
NP00954,1.19847,1
NP03522,-0.63472,1
NP01393,-1.11926,1
NP08155,0.20074,1
NP06793,1.41377,1
NP11299,-0.79693,1
NP02846,0.36934,1
NP07240,0.26116,1
NP06550,1.18025,1
NP02650,0.04278,1
NP01241,-0.16949,1
NP08994,0.04511,1
NP04671,-0.35343,1
NP07228,-0.33642,1
NP09676,0.0601,1
NP07047,3.18139,1
NP10697,-0.90666,1
NP04795,-0.38884,1
NP11300,-1.26094,1
NP04834,-1.09463,1
NP03456,0.70079,1
NP04813,1.56095,1
NP04667,-0.52616,1
NP03106,0.98092,1
NP03090,2.48374,1
NP05158,0.54002,1
NP10646,-0.73648,1
NP04754,-0.18161,1
NP02521,2.87357,1
NP07906,1.05227,1
NP01430,-0.00554,1
NP01827,0.20357,1
NP05207,1.26094,1
NP05109,-0.51903,1
NP02573,-0.64561,1
NP07893,-0.20407,1
NP10031,1.6584,1
NP03832,0.89795,1
NP10352,0.22683,1
NP08259,3.12233,1
NP00939,0.66152,1
NP09866,0.02452,1
NP10273,0.1441,1
NP07222,0.41538,1
NP10269,0.17277,1
NP07419,-0.60168,1
NP05322,-0.84223,1
NP01239,-0.94819,1
NP01256,-0.82913,1
NP00775,2.18445,1
NP02550,0.21739,1
NP07286,0.19628,1
NP08656,1.64567,1
NP05411,0.66699,1
NP04479,-1.28426,1
NP04765,-0.89273,1
NP01729,1.86923,1
NP10597,-0.94761,1
NP08907,1.28927,1
NP01041,3.97428,1
NP01050,2.64054,1
NP06648,-0.85684,1
NP06333,0.31081,1
NP06554,1.81022,1
NP08694,1.02826,1
NP04355,-0.23948,1
NP11021,-0.47909,1
NP05002,-0.06643,1
NP11073,1.36252,1
NP02669,1.86626,1
NP06890,-0.05374,1
NP11239,-0.18386,1
NP04043,-0.10292,1
NP10148,-0.75407,1
NP11119,-0.09988,1
NP07913,-0.53043,1
NP02015,-0.47358,1
NP04348,-0.88078,1
NP06173,0.1732,1
NP03455,0.97582,1
NP07654,-0.51198,1
NP07426,1.8392,1
NP07957,0.58178,1
NP07944,-0.4221,1
NP06195,0.64294,1
NP11068,2.49591,1
NP11294,-1.10119,1
NP01619,1.29028,1
NP06053,0.92304,1
NP04729,-0.19102,1
NP02523,0.84092,1
NP04354,-0.40803,1
NP08862,0.41034,1
NP05751,4.65793,1
NP05765,-0.79195,1
NP07320,1.04587,1
NP07442,1.73506,1
NP04846,-0.35633,1
NP05818,1.25052,1
NP07356,1.83642,1
NP07448,-0.66207,1
NP04933,0.00574,1
NP02827,2.45334,1
NP04057,1.97424,1
NP05694,1.21204,1
NP09360,-0.23266,1
NP09740,-0.36346,1
NP01198,0.94864,1
NP07343,1.8514,1
NP09002,-1.11821,1
NP02969,1.86664,1
NP04824,1.3739,1
NP01396,-0.93848,1
NP07148,0.20755,1
NP02543,0.21465,1
NP04342,-0.30522,1
NP11252,-1.19328,1
NP04284,-0.92596,1
NP04250,-1.40984,1
NP07332,-0.96996,1
NP08154,-0.12186,1
NP04916,-0.25593,1
NP07326,0.38652,1
NP03858,-0.00364,1
NP04851,0.44343,1
NP03534,-0.59797,1
NP11301,-0.90291,1
NP00605,-0.59089,1
NP00945,0.95385,1
NP10896,0.50341,1
NP04294,-0.80568,1
NP09869,0.1854,1
NP06877,2.90595,1
NP04917,0.14114,1
NP08467,1.0437,1
NP06326,0.10736,1
NP00874,2.6498,1
NP07901,1.22486,1
NP01382,-0.6224,1
NP04367,-0.83242,1
NP08163,-0.08392,1
NP04641,0.03408,1
NP11336,-0.16544,1
NP05758,0.75912,1
NP07469,0.31439,1
NP06292,1.71729,1
NP08296,0.12994,1
NP00359,0.43273,1
NP11156,-0.71828,1
NP06049,1.02061,1
NP11007,2.78918,1
NP04706,0.09817,1
NP05945,0.92798,1
NP02005,-0.48717,1
NP01490,-1.18894,1
NP02962,0.79714,1
NP00769,1.28309,1
NP04041,0.7271,1
NP06855,0.03184,1
NP05007,-0.22369,1
NP08783,0.02137,1
NP06941,-0.29843,1
NP04358,-0.24982,1
NP07352,1.43859,1
NP01021,0.0999,1
NP03518,2.97285,1
NP01470,-0.58079,1
NP09767,-0.78636,1
NP02029,-1.3399,1
NP08668,0.82286,1
NP09772,-1.0073,1
NP05502,-0.77358,1
NP07246,2.41142,1
NP01863,0.03646,1
NP07964,-1.14893,1
NP02298,-0.75447,1
NP03193,0.74233,1
NP09156,-0.65718,1
NP02129,-0.31186,1
NP11005,-0.06467,1
NP02529,1.96431,1
NP11292,-1.35115,1
NP08543,-0.36184,1
NP09404,-0.22894,1
NP06397,-0.89789,1
NP09595,-0.97791,1
NP04664,0.32905,1
NP05740,-0.54739,1
NP02647,3.01945,1
NP03481,-0.44722,1
NP10947,-0.64576,1
NP05886,-0.43746,1
NP04648,0.05114,1
NP07512,0.6285,1
NP06658,1.0419,1
NP02160,-0.22734,1
NP00830,3.95592,1
NP04207,-0.90838,1
NP05087,2.06357,1
NP07042,0.22553,1
NP08200,0.44448,1
NP01317,-0.22053,1
NP06115,-1.05772,1
NP04957,-0.01037,1
NP09896,0.22155,1
NP07736,0.14773,1
NP09750,-0.02022,1
NP01319,-0.76833,1
NP11127,0.8738,1
NP04073,-0.87193,1
NP08995,-0.27794,1
NP08152,0.84581,1
NP07360,0.00624,1
NP07489,-0.79707,1
NP05067,-1.05473,1
NP02702,-0.085,1
NP01539,0.22565,1
NP01385,-0.32226,1
NP04637,-0.40508,1
NP07182,0.48503,1
NP04691,0.05877,1
NP11046,1.47568,1
NP09958,-0.11921,1
NP03830,2.54342,1
NP09264,0.02412,1
NP05182,0.22955,1
NP05436,1.70875,1
NP09036,-0.96984,1
NP07504,1.06938,1
NP06371,-0.74719,1
NP06832,0.56748,1
NP11160,-0.65181,1
NP06753,0.78051,1
NP10739,1.38421,1
NP07257,1.13371,1
NP08578,-0.26043,1
NP06050,1.40909,1
NP08466,-0.03313,1
NP07588,-0.69972,1
NP08263,0.34261,1
NP07195,1.80034,1
NP05143,-0.66048,1
NP11350,-0.59683,1
NP01296,0.82269,1
NP11244,-0.39464,1
NP08162,0.05631,1
NP05693,1.01104,1
NP09438,-0.03911,1
NP03131,1.23604,1
NP05434,-0.72474,1
NP01511,0.85177,1
NP01892,1.21962,1
NP07207,2.50809,1
NP06166,2.68964,1
NP06047,-0.61602,1
NP06915,1.15498,1
NP08468,0.58578,1
NP04222,-0.07423,1
NP09853,-0.58669,1
NP00356,0.20466,1
NP09957,-0.8621,1
NP04792,-0.18427,1
NP07456,-0.53494,1
NP06186,-0.62654,1
NP08449,1.67713,1
NP08055,-0.38902,1
NP11374,-1.09136,1
NP06683,0.30191,1
NP06318,-0.49144,1
NP07739,0.82187,1
NP03687,1.28411,1
NP01410,0.19124,1
NP08504,-0.35134,1
NP02524,1.5612,1
NP07020,0.13435,1
NP07525,1.7463,1
NP04020,0.55875,1
NP08082,0.50539,1
NP06874,-0.68577,1
NP00712,3.56683,1
NP03837,0.88203,1
NP05696,1.56664,1
NP10730,-0.25138,1
NP06897,-0.85875,1
NP05173,-0.14512,1
NP07471,-0.04718,1
NP01347,-0.86776,1
NP07308,-0.82497,1
NP01810,-0.81521,1
NP07008,0.03423,1
NP08576,-0.00325,1
NP08541,-0.6752,1
NP05134,0.08494,1
NP06046,-0.71395,1
NP04745,0.15808,1
NP06888,0.82965,1
NP05162,-1.12375,1
NP01398,-0.44659,1
NP00606,0.81499,1
NP00664,0.16171,1
NP02159,-0.49072,1
NP05381,1.0687,1
NP02783,0.51994,1
NP04374,1.74955,1
NP06567,0.18466,1
NP08811,2.57457,1
NP01544,0.84432,1
NP01961,0.3058,1
NP01209,-0.00534,1
NP09872,-1.01736,1
NP01424,1.33968,1
NP01418,0.87326,1
NP08496,0.7458,1
NP09799,-0.1775,1
NP07353,3.5286,1
NP07428,-0.11632,1
NP09338,-0.35817,1
NP01786,-0.70051,1
NP04878,-0.5409,1
NP08332,1.20702,1
NP10785,-0.30674,1
NP09246,0.20831,1
NP04639,-0.98683,1
NP00887,3.8972,1
NP02484,-0.22066,1
NP07205,1.14959,1
NP08962,-0.45944,1
NP04959,0.51542,1
NP07334,2.08917,1
NP01722,2.44303,1
NP04771,0.62945,1
NP01471,0.26434,1
NP06747,-0.22148,1
NP05144,1.91929,1
NP05086,0.54818,1
NP03421,1.85101,1
NP08619,2.66101,1
NP07245,1.56273,1
NP11328,-1.22271,1
NP04796,-0.42233,1
NP01758,-0.7417,1
NP06868,0.17646,1
NP02031,0.25236,1
NP06105,-0.55851,1
NP08474,0.71483,1
NP08837,0.83889,1
NP06613,-0.2265,1
NP07287,-0.87945,1
NP03423,1.03188,1
NP00599,2.95284,1
NP07330,-0.28441,1
NP01879,0.80444,1
NP06176,-0.12005,1
NP00281,1.07382,1
NP07600,-1.31029,1
NP07948,0.11281,1
NP06662,0.44913,1
NP01720,-0.12365,1
NP02232,-0.70917,1
NP05941,2.35555,1
NP09380,-0.17632,1
NP09368,0.66116,1
NP04720,0.19526,1
NP03234,-0.4269,1
NP07480,1.37733,1
NP03533,0.00433,1
NP02067,0.01014,1
NP07171,2.27578,1
NP07625,-0.6058,1
NP09863,3.27179,1
NP03695,1.73203,1
NP04292,-0.5465,1
NP01428,0.48021,1
NP10942,0.62755,1
NP07519,1.77202,1
NP07150,0.00785,1
NP03043,0.06146,1
NP07256,2.21315,1
NP04468,-0.66786,1
NP03804,0.08609,1
NP06405,-0.01633,1
NP05165,-0.89475,1
NP09028,0.35733,1
NP04404,0.58154,1
NP08151,0.785,1
NP09746,2.96226,1
NP05656,-0.7161,1
NP01405,0.80136,1
NP06222,2.7466,1
NP10737,1.4796,1
NP00756,2.31415,1
NP01358,-1.28488,1
NP10626,0.84593,1
NP07461,0.35197,1
NP02624,1.60013,1
NP01342,-0.51632,1
NP04051,2.79888,1
NP02450,1.10228,1
NP07018,2.99721,1
NP07481,-0.7031,1
NP02443,-0.70863,1
NP01526,0.8204,1
NP02690,-0.21935,1
NP05483,-0.03537,1
NP09781,-0.33708,1
NP08476,0.44181,1
NP04713,0.13911,1
NP07529,0.56087,1
NP02103,-0.58509,1
NP05325,-0.69596,1
NP07120,2.28663,1
NP04730,0.408,1
NP01534,-0.33887,1
NP05895,1.16031,1
NP00338,0.25691,1
NP08408,-0.06443,1
NP00780,-0.51239,1
NP09877,-0.21292,1
NP08552,-0.41631,1
NP07276,-0.19442,1
NP01465,0.30818,1
NP00910,0.97279,1
NP07293,-0.25472,1
NP04784,-0.60252,1
NP02965,1.63699,1
NP01243,-0.68277,1
NP01978,2.97724,1
NP06978,0.07739,1
NP04313,-0.38726,1
NP01251,-0.95724,1
NP03793,-0.28603,1
NP07799,0.26986,1
NP06685,0.61069,1
NP07185,0.07171,1
NP04961,-0.05893,1
NP06402,0.6484,1
NP03591,0.12328,1
NP02013,-0.22412,1
NP04278,-0.50298,1
NP07497,0.62842,1
NP09330,0.19292,1
NP11302,-0.70783,1
NP05269,0.71937,1
NP07225,0.08855,1
NP05894,-0.18768,1
NP03852,2.00297,1
NP06428,-0.47347,1
NP11032,-0.54939,1
NP07001,1.23701,1
NP08247,-0.0561,1
NP09038,-0.99574,1
NP09806,1.08692,1
NP09526,-0.57378,1
NP04283,-0.04227,1
NP07598,-0.49999,1
NP04700,0.54207,1
NP10978,0.77551,1
NP04299,-0.9617,1
NP07119,1.5289,1
NP04280,-0.61856,1
NP09642,0.07108,1
NP04938,0.40612,1
NP11177,-0.39324,1
NP07219,0.46221,1
NP06986,-0.37899,1
NP05908,-0.12808,1
NP08170,-0.99339,1
NP07856,0.771,1
NP06139,0.10691,1
NP07796,2.83314,1
NP05167,0.27913,1
NP05311,-0.06718,1
NP03254,2.44878,1
NP06891,0.43912,1
NP07379,0.75697,1
NP07248,1.42652,1
NP02900,2.15362,1
NP07363,1.18588,1
NP10740,1.10731,1
NP07657,-0.04579,1
NP00757,1.96613,1
NP03033,1.66399,1
NP05883,1.82743,1
NP05221,1.14263,1
NP09401,-0.41053,1
NP06328,0.83747,1
NP00754,0.62897,1
NP06912,-0.77163,1
NP08264,-1.42377,1
NP01719,-0.08777,1
NP00593,1.14916,1
NP03426,-0.38146,1
NP02686,-0.3648,1
NP07083,1.73991,1
NP02792,-0.57378,1
NP05884,2.09682,1
NP09716,0.49296,1
NP03847,1.9531,1
NP09272,0.06029,1
NP09894,0.17807,1
NP10780,0.91171,1
NP11295,-0.62213,1
NP04094,-1.42771,1
NP07341,-0.12906,1
NP02829,0.92714,1
NP04932,-0.9052,1
NP11326,-1.12259,1
NP06337,-0.03718,1
NP02961,0.35827,1
NP09636,0.48437,1
NP07402,-0.39639,1
NP08469,0.96454,1
NP06104,-0.79269,1
NP07817,-0.06095,1
NP07016,-0.11989,1
NP03849,0.81117,1
NP04466,-0.52392,1
NP05498,-0.68414,1
NP02942,0.36572,1
NP03369,0.08282,1
NP01402,0.07592,1
NP11327,-1.0995,1
NP01723,0.85664,1
NP09670,0.69182,1
NP00059,0.38377,1
NP06717,0.23883,1
NP10792,1.16492,1
NP03543,1.13441,1
NP01008,1.04836,1
NP05149,-0.29564,1
NP00122,2.34214,1
NP05854,-1.0505,1
NP07488,-1.00537,1
NP09985,0.06017,1
NP04373,1.0935,1
NP10895,-0.66155,1
NP09928,0.01235,1
NP01399,-0.8049,1
NP07118,0.18198,1
NP01129,3.29966,1
NP05729,2.84007,1
NP04928,-0.47982,1
NP10704,-0.29264,1
NP04986,-0.57613,1
NP05528,-0.0051,1
NP06834,0.93127,1
NP07028,-0.51138,1
NP10355,1.21134,1
NP04282,-0.7932,1
NP09897,-0.06216,1
NP04148,0.09643,1
NP04761,-0.17038,1
NP07299,1.51904,1
NP05459,1.15987,1
NP07370,0.72191,1
NP00853,1.45438,1
NP04440,-0.32298,1
NP09854,-0.19331,1
NP03569,-0.55371,1
NP01804,-0.43369,1
NP11315,-0.84208,1
NP07296,-1.44313,1
NP01888,0.71019,1
NP09918,-1.14254,1
NP05192,0.57063,1
NP06327,1.09149,1
NP03532,-0.06982,1
NP11372,-0.192,1
NP07404,-0.51917,1
NP11359,-0.5383,1
NP05682,0.09182,1
NP00809,0.25594,1
NP03949,0.07936,1
NP07121,2.49576,1
NP06878,-0.615,1
NP07078,-0.1872,1
NP09310,1.7681,1
NP11316,-0.04777,1
NP01896,2.9527,1
NP00791,1.81828,1
NP06944,-0.7164,1
NP07849,-1.41577,1
NP01738,-0.12507,1
NP04238,-0.41993,1
NP09296,-1.27012,1
NP05093,-0.2603,1
NP05832,0.30254,1
NP04022,0.27825,1
NP04762,0.2255,1
NP07350,0.49982,1
NP05698,0.77693,1
NP11152,-1.02126,1
NP04697,0.22246,1
NP04844,0.30166,1
NP00902,0.9405,1
NP06048,1.37219,1
NP11298,-1.4094,1
NP07552,-0.42354,1
NP09749,-0.89374,1
NP05141,0.99881,1
NP07427,-0.93608,1
NP00626,-0.00957,1
NP04766,0.66595,1
NP06700,-0.02954,1
NP09203,-0.56229,1
NP08539,-1.07226,1
NP00764,0.55367,1
NP02354,1.61468,1
NP06218,0.47001,1
NP01510,-1.10539,1
NP05240,-0.41111,1
NP07142,2.65624,1
NP09054,-1.13165,1
NP06715,-0.12916,1
NP09794,-1.03797,1
NP07566,-0.4621,1
NP00025,-1.05271,1
NP05150,-0.53213,1
NP03039,2.48559,1
NP10647,0.17192,1
NP09924,-0.64625,1
NP05124,-0.7447,1
NP07476,-0.33771,1
NP07304,0.93271,1
NP05327,-0.62239,1
NP07399,0.5786,1
NP05200,-0.10713,1
NP06141,2.45118,1
NP04393,-0.9632,1
NP02080,-0.46976,1
NP03417,0.61363,1
NP04996,-0.65391,1
NP06393,-0.41115,1
NP09039,-0.78575,1
NP07004,1.18082,1
NP08275,1.23719,1
NP01017,-1.08846,1
NP09800,-0.26784,1
NP04967,0.38323,1
NP05524,-0.7211,1
NP05942,-0.21276,1
NP02025,0.73951,1
NP08510,1.03774,1
NP02053,0.46883,1
NP07393,0.40709,1
NP08983,-0.76511,1
NP02045,1.87181,1
NP02193,-0.79535,1
NP07319,2.76704,1
NP04461,-0.8285,1
NP08331,-0.4626,1
NP09410,-0.53698,1
NP03770,0.86676,1
NP09762,-0.3416,1
NP08049,-0.31108,1
NP01791,-0.01419,1
NP07307,0.16812,1
NP00908,0.32054,1
NP06859,1.42681,1
NP04405,1.0937,1
NP07636,0.41482,1
NP05201,0.16532,1
NP07543,-0.48796,1
NP11355,-0.97782,1
NP09954,1.02557,1
NP01965,1.17475,1
NP03794,-0.11657,1
NP02966,-0.50684,1
NP08052,-0.11019,1
NP01154,-0.90965,1
NP09707,0.89678,1
NP07460,0.35145,1
NP05930,1.65213,1
NP02595,0.54133,1
NP08445,0.47395,1
NP02486,-0.4482,1
NP11121,-0.0259,1
NP04142,-0.74215,1
NP11377,-0.09221,1
NP07085,2.63668,1
NP01190,1.09498,1
NP07258,-0.38169,1
NP00788,1.22373,1
NP04633,0.19419,1
NP02295,0.03278,1
NP09048,-0.37642,1
NP07306,-0.07115,1
NP08260,1.60793,1
NP06422,-0.629,1
NP06698,0.0298,1
NP09037,0.90468,1
NP09729,-0.73967,1
NP08556,-1.14193,1
NP02824,0.33815,1
NP02851,-1.42937,1
NP11376,-0.60454,1
NP04793,-0.42563,1
NP02968,-0.31347,1
NP11333,-0.90964,1
NP07711,-0.85798,1
NP06430,0.86481,1
NP11324,-1.06352,1
NP07547,-0.82248,1
NP02240,0.38414,1
NP09349,1.32486,1
NP06499,-0.11321,1
NP06092,-0.44093,1
NP05914,-0.97067,1
NP11335,-0.41127,1
NP03841,2.02053,1
NP09528,-0.39528,1
NP04481,1.25059,1
NP05281,-0.80334,1
NP06716,-0.50194,1
NP03046,4.2954,1
NP11403,-0.76711,1
NP05477,-0.09562,1
NP07704,-0.81009,1
NP05180,-0.69926,1
NP01182,2.75452,1
NP06679,0.75945,1
NP08918,1.31629,1
NP08156,0.64971,1
NP07537,0.12974,1
NP10687,0.28178,1
NP04876,1.17269,1
NP03462,0.61462,1
NP02933,-0.35981,1
NP06162,1.75401,1
NP05888,-0.32301,1
NP11166,-0.30963,1
NP06191,-0.22026,1
NP06130,0.40529,1
NP03749,-0.31351,1
NP02648,-0.45285,1
NP10718,3.91264,1
NP10806,0.11978,1
NP04960,-0.11482,1
NP07430,1.1417,1
NP00026,-1.10321,1
NP10659,3.76162,1
NP09400,2.30154,1
NP10796,0.89736,1
NP05622,-0.63926,1
NP11238,-0.51047,1
NP03178,-0.378,1
NP04900,0.96513,1
NP01325,-0.48141,1
NP00760,-0.48605,1
NP07549,-0.55945,1
NP10882,2.95033,1
NP09893,2.83907,1
NP05570,-0.60948,1
NP03551,1.93256,1
NP10753,2.47256,1
NP00062,-0.596,1
NP09804,1.41853,1
NP06702,-0.54189,1
NP05168,-0.24558,1
NP07482,-0.53214,1
NP09903,0.40168,1
NP06858,1.88838,1
NP03210,0.95224,1
NP04366,0.04087,1
NP05767,-1.20361,1
NP07517,2.82296,1
NP03590,2.38938,1
NP06361,-1.01734,1
NP04189,-0.7532,1
NP11341,-0.64199,1
NP06395,-0.39571,1
NP01967,0.40486,1
NP02024,0.70189,1
NP05122,-0.40325,1
NP01530,-0.12792,1
NP07154,-0.51359,1
NP03483,-0.96946,1
NP01609,2.1919,1
NP02261,-0.79522,1
NP06272,2.33438,1
NP01370,1.49123,1
NP06876,1.04614,1
NP03571,0.41486,1
NP06992,0.39529,1
NP02823,1.9181,1
NP03798,1.46201,1
NP04797,0.60018,1
NP00748,0.41086,1
NP04698,-0.95999,1
NP04382,-0.09339,1
NP01926,0.03912,1
NP07235,0.8108,1
NP03410,-0.19635,1
NP06917,0.60613,1
NP04877,-0.35836,1
NP09009,-0.95891,1
NP06745,-0.35856,1
NP07338,-1.09564,1
NP01890,0.56246,1
NP03116,4.93817,1
NP07627,0.05988,1
NP03850,2.13597,1
NP09207,-0.14253,1
NP07374,1.04929,1
NP11067,2.2986,1
NP00040,-1.04308,1
NP03748,-0.1652,1
NP07070,0.93084,1
NP07970,-0.91661,1
NP07477,-0.16385,1
NP06340,0.68294,1
NP08627,0.27694,1
NP08707,-0.07983,1
NP04905,0.32468,1
NP09340,0.62139,1
NP05186,0.04274,1
NP00962,2.424,1
NP08614,0.74361,1
NP00911,1.42674,1
NP00990,0.54287,1
NP01188,1.16728,1
NP03843,1.21335,1
NP09900,0.25919,1
NP08249,-0.37899,1
NP02263,-1.18507,1
NP00919,-1.24239,1
NP07473,-0.96094,1
NP09342,0.44231,1
NP05108,0.22671,1
NP04965,-0.72787,1
NP09309,1.10287,1
NP05820,2.14232,1
NP07582,-1.37637,1
NP05030,-0.49947,1
NP06953,-0.41779,1
NP07009,-0.437,1
NP04832,0.30575,1
NP02685,-0.35923,1
NP05113,0.72472,1
NP10732,1.28003,1
NP10373,1.00958,1
NP05684,1.24636,1
NP05487,-1.05321,1
NP06536,1.10859,1
NP04217,-0.18345,1
NP07518,3.35447,1
NP03424,0.2435,1
NP04860,0.42086,1
NP08545,0.98906,1
NP06398,0.50588,1
NP04801,0.25615,1
NP00925,-0.12936,1
NP09898,-1.02457,1
NP10943,1.93337,1
NP00014,1.04871,1
NP08079,0.84488,1
NP06113,-0.07,1
NP06355,-1.17218,1
NP04952,-0.89896,1
NP09429,0.07139,1
NP04977,-0.35922,1
NP03676,0.21334,1
NP04634,-1.39074,1
NP01567,1.77011,1
NP01326,-1.15963,1
NP06983,0.05621,1
NP09473,-0.28324,1
NP01677,-0.41491,1
NP06851,-0.25795,1
NP10759,0.20785,1
NP09911,-0.27541,1
NP07049,0.87536,1
NP04205,-1.06341,1
NP10321,-0.67106,1
NP06153,-0.64525,1
NP07719,0.41088,1
NP08658,2.52915,1
NP04804,0.80153,1
NP06423,0.36215,1
NP01394,-0.66301,1
NP10945,0.61184,1
NP04370,-0.52365,1
NP04457,-0.13228,1
NP04717,-0.20906,1
NP02312,-0.10605,1
NP01321,-0.75559,1
NP02461,-0.38144,1
NP06699,0.59738,1
NP06412,-0.69788,1
NP01016,-1.12382,1
NP05091,0.16848,1
NP11309,-0.99834,1
NP00890,-0.25636,1
NP07381,1.07609,1
NP11072,2.64045,1
NP04156,-0.96217,1
NP07959,-0.64575,1
NP05228,-0.03433,1
NP05828,-0.39278,1
NP01661,1.17057,1
NP06621,1.01334,1
NP06547,0.01821,1
NP00597,-0.05654,1
NP01355,-0.93456,1
NP07364,-0.3646,1
NP04243,-1.165,1
NP05183,-0.71818,1
NP05826,-0.02863,1
NP10867,2.14194,1
NP10837,0.42386,1
NP04346,-0.04474,1
NP00871,4.2079,1
NP06538,-0.17086,1
NP11245,0.32138,1
NP02006,-0.44434,1
NP06211,-0.94254,1
NP01515,-0.62166,1
NP02522,-0.07201,1
NP09359,0.77709,1
NP07041,0.55064,1
NP06936,0.07891,1
NP06314,1.39433,1
NP07848,1.67682,1
NP07961,3.48925,1
NP00875,1.20502,1
NP01478,0.08885,1
NP06653,0.1207,1
NP02687,-0.74456,1
NP06125,2.35447,1
NP08140,3.56071,1
NP04644,-0.68001,1
NP04703,-0.60481,1
NP01500,-0.66814,1
NP06705,1.30839,1
NP09434,-0.98222,1
NP06908,-0.41401,1
NP05140,-0.03199,1
NP06335,4.7357,1
NP07978,-0.72146,1
NP03430,-0.33324,1
NP06975,0.69775,1
NP05213,1.78954,1
NP06795,-0.10766,1
NP04645,0.71673,1
NP05692,-0.74304,1
NP06856,1.39569,1
NP00815,4.10076,1
NP06670,1.0979,1
NP01320,-1.22594,1
NP09369,-0.36403,1
NP07025,-0.80846,1
NP04455,-1.27468,1
NP07072,0.63132,1
NP06036,2.43456,1
NP01811,-0.73608,1
NP07125,0.76128,1
