,CTDT_hydrophobicity_PRAM900101.Tr1221,CTDT_hydrophobicity_PRAM900101.Tr1331,CTDT_hydrophobicity_PRAM900101.Tr2332,CTDT_hydrophobicity_ARGP820101.Tr1221,CTDT_hydrophobicity_ARGP820101.Tr1331,CTDT_hydrophobicity_ARGP820101.Tr2332,CTDT_hydrophobicity_ZIMJ680101.Tr1221,CTDT_hydrophobicity_ZIMJ680101.Tr1331,CTDT_hydrophobicity_ZIMJ680101.Tr2332,CTDT_hydrophobicity_PONP930101.Tr1221,CTDT_hydrophobicity_PONP930101.Tr1331,CTDT_hydrophobicity_PONP930101.Tr2332,CTDT_hydrophobicity_CASG920101.Tr1221,CTDT_hydrophobicity_CASG920101.Tr1331,CTDT_hydrophobicity_CASG920101.Tr2332,CTDT_hydrophobicity_ENGD860101.Tr1221,CTDT_hydrophobicity_ENGD860101.Tr1331,CTDT_hydrophobicity_ENGD860101.Tr2332,CTDT_hydrophobicity_FASG890101.Tr1221,CTDT_hydrophobicity_FASG890101.Tr1331,CTDT_hydrophobicity_FASG890101.Tr2332,CTDT_normwaalsvolume.Tr1221,CTDT_normwaalsvolume.Tr1331,CTDT_normwaalsvolume.Tr2332,CTDT_polarity.Tr1221,CTDT_polarity.Tr1331,CTDT_polarity.Tr2332,CTDT_polarizability.Tr1221,CTDT_polarizability.Tr1331,CTDT_polarizability.Tr2332,CTDT_charge.Tr1221,CTDT_charge.Tr1331,CTDT_charge.Tr2332,CTDT_secondarystruct.Tr1221,CTDT_secondarystruct.Tr1331,CTDT_secondarystruct.Tr2332,CTDT_solventaccess.Tr1221,CTDT_solventaccess.Tr1331,CTDT_solventaccess.Tr2332,y
Neg_1345,-0.81265,-0.13483,0.46687,0.10014,-0.024,0.77442,0.13974,0.05507,1.09983,-0.85511,0.20235,0.27096,0.21918,-0.62247,0.83219,-0.98791,0.13364,0.36815,-0.66235,-0.70114,0.38387,-0.0076,-0.37643,0.40741,0.43214,0.0301,-1.18613,0.10937,-0.45487,0.42165,0.12482,1.61923,-0.30592,0.87909,-0.15146,-0.49405,-0.64044,-0.28244,-0.30848,0
Neg_2671,-0.29756,-0.62109,0.94824,-0.2958,0.39928,1.32981,0.02921,0.57398,1.59187,-0.7989,0.20235,0.212,-0.65237,0.48227,2.06948,-0.33991,-0.68862,1.55666,-0.66235,-0.21843,-0.0616,0.42676,0.35799,0.53036,1.1812,-0.81287,-0.25643,0.27485,0.27702,0.58963,-0.27391,-0.11097,-0.09562,1.17501,-0.30729,0.52091,-0.47609,0.91577,-0.43901,0
Neg_2855,-0.88623,2.20967,-0.88554,-0.50589,0.92838,-0.41568,-0.42871,0.60094,0.04544,-0.10842,1.3683,-0.66396,1.58875,-1.49463,-1.16652,0.03037,2.36548,-1.26181,-1.26115,0.8849,-0.52298,-1.21762,-0.60125,-0.22494,-1.21887,2.17365,-0.23983,-0.81255,-0.67202,-0.17826,-1.26669,0.60807,0.23486,-1.63199,-0.70802,-1.74782,1.77776,-0.37581,-0.75601,0
Neg_279,0.48862,-0.08684,0.01928,0.50204,0.00941,-0.3948,-0.41001,-0.39929,0.38765,-0.0387,0.70351,-1.11612,1.15189,-0.94379,-1.16652,0.01819,0.52313,-0.78596,0.14991,-0.12528,0.55092,1.37265,-0.70774,-0.93218,-0.10854,-0.16511,0.38274,0.43161,-0.70377,-0.90447,-0.94547,0.00493,0.67364,-0.73756,1.44794,-0.6166,0.27643,-0.30824,0.13464,0
Neg_706,0.15763,0.96775,0.20193,0.39611,0.07935,0.32237,0.81066,-0.0667,0.87097,-0.85903,1.38336,-0.93427,-0.1389,0.57422,-0.17049,-0.70159,1.10887,0.09451,-0.2104,1.2484,-0.90592,0.56818,0.13595,0.38167,-0.00835,0.66135,0.20032,0.06704,0.13038,0.36306,0.51031,1.56436,0.52306,0.33818,0.01163,0.12659,0.99153,0.15074,0.03758,0
Neg_2921,-1.07019,-0.5907,1.34938,-1.38464,0.13473,-0.38262,-0.19186,-0.33412,0.48477,-1.19232,0.12678,0.31518,-0.43448,-0.40443,2.75951,-1.27141,-0.27749,1.34867,-0.85288,-0.37933,-0.49315,-0.98492,-0.57315,0.03854,1.07419,-0.68642,-1.14255,-0.42842,-0.37042,-0.20825,-0.9005,-0.74013,-0.38478,0.96786,-0.93065,-0.62838,-1.21564,1.22894,-0.40638,0
Neg_994,0.08198,0.34504,-1.24748,1.57376,-0.49184,-0.54096,1.29162,-0.62275,-0.19503,-0.17181,0.34554,-0.55757,0.00512,-0.39295,-1.16652,0.52976,-0.25585,-0.64521,0.30032,-0.25231,-0.10849,0.47248,0.2862,1.68874,-0.36199,0.23419,-0.03012,0.43161,0.76296,1.08471,1.75275,2.24011,-0.07348,-0.45722,1.44794,-0.6166,0.92515,-1.72718,-0.63824,0
Neg_2453,-1.42139,0.03095,-0.07285,-0.13125,-0.08173,2.54155,0.41105,0.06794,3.3364,-1.11568,-0.04497,0.25488,-0.20339,-0.06746,1.94835,-1.40027,-0.98762,1.14608,-1.2859,-0.59875,0.32312,-1.28108,-0.66256,2.21822,0.05274,0.13739,-1.75663,-1.3498,-0.25527,1.56693,-0.82283,-0.74013,-1.56771,1.25033,-0.36396,-0.28237,-0.20717,1.32177,-1.34086,0
Neg_2074,-0.45018,0.47301,0.94824,-0.18267,0.92838,-1.1797,0.36081,0.19659,-0.26697,-0.53663,2.51985,-0.88856,-0.07134,1.60639,-0.53201,0.59608,0.225,0.60585,-0.11193,0.42518,1.01494,-0.08,1.19732,-0.57625,1.43089,0.46095,-0.68254,-0.12964,0.23948,0.51497,0.52356,-0.74013,-0.16572,1.41174,-1.79642,-0.15573,0.10824,1.38779,-0.13444,0
Neg_1803,0.3295,-0.05554,0.2506,-0.23186,-0.17583,0.41222,-0.55229,-0.04953,0.56499,0.6037,-0.1525,0.17098,0.81284,-1.49463,-1.16652,0.25173,1.0989,-0.84103,-0.31443,0.98484,-1.51905,0.36066,-0.71855,1.56213,-0.46116,0.47724,0.49643,-0.54533,-0.31535,0.9694,0.02824,-0.74013,0.07811,-0.74975,1.16978,-1.28057,0.12412,0.31429,0.16824,0
Neg_653,-0.23696,-0.67115,1.70332,0.24987,-0.00533,-0.69571,0.19826,-0.38615,-0.05793,-0.84519,0.94917,-0.11401,-0.41312,0.66013,-0.66265,-0.28274,-0.59188,2.00409,-0.79684,0.04658,0.10873,1.69791,-0.28385,-1.15487,1.82955,-0.97154,-0.07869,1.6765,-0.44494,-0.91227,-1.15181,-0.74013,-1.01104,-0.57265,0.53607,1.09687,-0.99812,0.06356,0.19829,0
Neg_1943,-1.25415,-0.00458,1.17746,-2.08157,1.15514,-0.01898,-0.784,1.00529,0.22117,-0.95145,0.72055,0.22042,0.75871,-0.37328,-0.55467,-0.5482,0.83843,0.52095,-0.58069,-0.37933,0.90888,1.22568,-1.27571,0.56549,0.61558,0.36729,-1.11142,1.19677,-0.91331,0.06171,-0.29019,-0.74013,-0.89175,-0.23695,0.18248,0.55502,-0.33523,2.30849,-1.03572,0
Neg_1283,-0.21171,0.54899,-0.25518,-1.38464,-0.2621,1.00583,0.01539,-0.51102,2.02241,-1.61383,1.07142,0.53627,1.38124,-0.84051,-0.09579,-0.86641,0.13364,0.23444,-1.09104,1.22969,-0.49315,-0.17049,-0.17971,0.26908,0.27162,1.421,-0.92465,-0.42842,0.05182,0.00171,0.80837,-0.74013,-0.18762,1.41174,-0.34625,-0.40449,0.22236,-0.60923,0.08311,0
Neg_1383,0.52658,-0.6454,-0.7205,0.81284,-1.10338,0.21904,0.13974,-1.27524,1.00142,-0.41673,-0.70449,-0.82568,0.16108,-1.49463,0.20402,-0.33991,-1.14908,-0.05972,0.48082,0.29646,-1.55391,0.51363,-0.81708,1.29269,-0.59516,-0.94774,0.69652,-0.32086,-0.42109,0.72401,1.11597,0.39236,-1.18917,0.41746,-0.99298,-0.45823,-0.08167,-0.28244,0.00479,0
Neg_325,-2.20641,-1.95832,0.28754,-1.09766,1.11513,0.12103,-0.97209,1.23719,-0.05793,1.38636,-0.25107,-1.20648,0.09956,-0.57116,-1.16652,1.71842,-0.88209,-0.51275,0.04373,-2.08301,1.73009,-1.03283,-0.83929,-1.80582,0.69651,-2.16162,-2.07824,2.26052,-1.3391,-1.20869,-1.75494,-0.74013,-1.56771,-1.82596,-0.83898,1.72902,-2.44821,3.2353,-1.70208,0
Neg_2702,-0.51831,1.29792,-1.00016,0.34256,-0.09203,0.24549,-0.42871,0.60094,-1.00894,0.73461,-0.25107,0.22042,0.96622,-0.99625,-0.75862,-0.20106,0.48603,-0.49777,-0.30851,1.45955,-1.35823,-0.63588,-1.1633,0.69723,-0.98956,0.96941,-0.48885,-0.45796,-0.79267,0.18169,0.56425,0.94512,0.6855,-0.61741,-1.15327,-1.74782,1.42559,-0.95936,-0.89587,0
Neg_2180,1.33516,0.10601,-0.26275,0.24422,-0.26959,0.09329,0.59022,-0.07043,0.03218,1.01865,0.73277,-1.27421,1.95679,-0.90222,-0.52004,1.01721,0.0871,-0.15659,0.13572,0.12159,1.26009,1.44301,0.18775,-1.17943,-0.13724,-0.25301,1.91215,1.04289,-0.48993,-0.38653,0.56655,-0.74013,0.03929,0.27273,0.15728,-0.32846,1.08672,0.71641,0.34171,0
Neg_585,0.55345,-0.05554,-1.21443,0.87481,-1.62512,0.89516,1.1778,-1.34169,1.84859,-0.4959,-0.34964,-0.75185,0.05498,-1.26711,0.69563,-0.80478,-0.18811,-0.6085,0.1826,-0.90402,-0.2117,-0.06426,-0.71855,1.8027,-1.29863,0.25734,0.04168,-0.54533,-0.75595,1.62669,0.47403,1.10632,-0.12762,0.1766,0.35671,-0.34609,-0.3046,-1.17755,0.9344,0
Neg_2047,-0.1184,0.1823,0.45989,0.43214,-0.58992,0.17075,-0.55229,-0.23413,-0.07681,0.82362,0.43892,-0.05973,1.00231,0.09801,0.69563,-0.17087,1.0989,-0.37596,-1.30849,-0.90402,2.1851,0.57312,-1.12909,0.11872,0.3763,0.03743,-0.18569,0.31801,-1.19655,0.093,-0.86335,-0.74013,-1.56771,0.40819,0.35671,-0.57971,0.55284,0.74054,-0.59792,0
Neg_2392,2.27787,-0.31718,-0.81678,3.15454,-0.81766,-1.44711,3.12415,-0.93558,-1.36041,2.0112,-0.70449,-0.61342,0.07392,0.07526,-0.30993,3.06206,-0.85307,-0.16668,0.48082,-0.86204,1.05207,-0.17049,2.29894,-0.1459,-0.69146,-0.64427,3.52049,-0.22157,2.92307,-0.5862,1.32104,-0.74013,-0.62136,0.52399,0.78358,-0.13583,0.01694,-1.75298,2.23687,0
Neg_919,0.45165,-0.96369,-0.51045,-1.51962,0.35118,-2.00249,-0.04113,-0.31803,-1.36041,2.563,-1.69378,0.25488,0.19277,-1.49463,-1.16652,0.36699,-1.43613,0.17366,4.42997,-1.03757,-0.13247,0.9401,-1.09177,-0.79981,-0.38503,-1.24201,0.62045,0.90665,-0.71589,-1.18175,0.10929,-0.74013,0.15292,-1.17082,0.06105,-0.77086,0.24104,0.43054,-0.80687,0
Neg_2566,0.21752,1.5229,-1.38567,0.10014,0.67586,-0.61403,0.18496,-0.02856,0.14928,-0.88576,0.98554,-1.19229,-0.00531,-0.06746,0.39091,-0.73755,0.80639,-1.04186,-0.11674,0.38861,-0.47416,0.27375,-0.55526,0.45771,-1.47944,1.51679,-0.09267,0.34254,-0.48558,0.30712,-0.47328,1.19025,1.55093,-0.0813,0.06105,0.08399,1.58567,-1.57473,-0.00588,0
Neg_404,-0.93698,0.30533,0.72692,-0.33871,0.70944,-0.4704,-0.47772,0.00139,0.67565,-0.98883,0.60887,-0.57683,0.62991,-0.41195,0.60573,-0.94322,1.06931,0.07307,-1.01713,0.20324,0.11889,-0.59175,0.32904,0.86531,0.1886,-0.06873,-0.78941,-0.99188,0.4595,0.6823,0.36642,1.21244,-0.2624,-0.30255,0.73521,-0.6361,-0.06807,0.46127,-0.65956,0
Neg_953,0.1753,-0.88216,1.36911,0.89295,-0.52882,-0.54575,0.75946,-0.54582,-0.39245,-0.70861,0.90107,-0.28287,0.45254,-0.63677,0.23772,0.10625,-0.71558,1.56055,-0.30628,-0.73543,0.67415,1.07119,-0.24743,-0.53594,1.49521,-0.83498,-0.00305,1.03982,0.19026,-0.94142,0.26209,-0.74013,-0.79202,1.17889,-0.49634,-0.5146,-1.15502,0.81041,0.62877,0
Neg_1257,0.34418,0.194,-0.05132,0.89295,-0.06044,0.00053,1.41179,-0.26741,0.33352,-0.54277,0.60375,-0.45685,0.45254,-0.12205,-0.32397,-0.53113,0.0932,-0.01763,-0.30628,0.05589,0.34553,-0.05033,-0.40223,1.45959,-0.2415,0.49166,-0.17451,-0.58778,-0.142,1.04123,-0.24216,1.58055,0.44909,0.13104,-0.64963,0.36626,-0.50842,-0.4753,1.20653,0
Neg_1680,0.21752,0.5034,-0.81678,1.11828,-0.10337,-0.89172,1.13455,-0.29873,-0.62234,-0.26499,0.20235,-0.34811,-0.57974,1.12186,-0.30993,-0.33991,-0.11304,-0.16668,-0.66235,1.5515,-1.20311,-0.41482,-0.29774,0.68406,-0.69146,0.62018,-0.14022,-0.71799,-0.11708,0.42165,0.80837,0.67548,-0.62136,0.25766,-0.61897,0.13283,1.00299,-0.52753,-0.40638,0
Neg_1098,2.79295,-1.04657,-1.4586,0.94859,-1.45259,-1.07685,3.12415,-1.21863,-1.36041,3.02283,-1.76248,-0.7903,-0.07134,-0.62247,0.26113,2.57606,-1.51088,-0.87979,-1.80552,1.22969,-1.95483,-1.79936,3.55794,-0.88364,-1.33352,-1.31865,2.99754,-1.87631,4.27424,-1.2581,2.51725,1.61923,0.00953,-1.25153,0.62774,-0.85227,0.83865,-1.42619,1.06209,0
Neg_1404,-0.81265,-0.31718,0.14596,-0.91799,-0.81766,0.77442,0.13974,-0.93558,0.11573,-1.02371,-0.25107,-0.61342,-1.2334,1.12186,-0.30993,-1.31191,-0.35972,0.36815,-0.09076,0.58608,-0.95253,-1.63647,-0.5338,1.51402,-0.20992,-0.64427,-1.70909,-2.20725,-0.11708,0.92558,0.80837,0.67548,-1.09454,1.58929,-2.02152,0.4015,-0.96912,1.18809,-0.11268,0
Neg_79,0.27232,-0.5616,0.402,1.23742,-1.23307,1.06984,0.4784,-0.82718,1.15217,-0.09817,-0.78167,0.58331,-0.00952,-1.04927,2.47854,0.8182,-0.02382,0.04952,-0.83261,-0.7388,-0.24879,-0.53439,0.25977,0.31323,-0.70171,0.4211,0.88345,-0.59125,0.73459,-0.16805,0.20845,-0.13774,-0.15826,1.94062,-0.30066,-1.06187,-0.35021,0.67705,0.12477,0
Neg_2483,0.45165,-0.63214,-0.21872,1.25711,0.35118,-0.9927,0.26033,-0.57535,-0.46578,1.03022,-0.04497,-1.0315,0.19277,0.09112,-0.64738,0.95608,-0.53912,-0.79875,0.27297,-0.15992,0.47498,0.05163,0.33891,-0.46447,-0.09318,-0.93548,0.62045,0.00407,0.81953,-0.87634,-1.13353,0.97577,0.43969,0.12046,0.06105,0.20611,-0.35657,0.72762,0.26111,0
Neg_2866,-1.49943,-1.04657,0.94824,-1.59675,0.92838,-2.00249,-1.02086,0.19659,-1.36041,-0.34929,0.50464,-0.7903,-0.79762,0.2497,-1.16652,0.95608,0.9559,-0.87979,-0.85288,-1.98836,1.38617,-0.98492,0.41045,-0.88364,0.27162,-0.47568,-0.48885,-1.04894,0.8963,-1.2581,-1.75494,-0.74013,0.00953,-0.36377,-0.93065,2.72992,-1.6265,1.84166,-0.89587,0
Neg_133,0.48395,1.05988,-0.71165,-0.45574,0.4905,0.67867,0.09401,0.39179,0.84532,-0.29115,0.29617,-0.0889,0.02884,-0.05105,0.01498,-0.16116,0.72907,-0.66463,0.42826,0.42518,-0.45714,-0.36708,-0.43069,0.61092,-1.0291,1.32653,0.17236,-0.19304,-0.47234,0.56646,0.13072,-0.08927,0.39025,1.65664,-0.87691,-0.6361,0.72531,-0.4402,0.82579,0
Neg_1514,0.3006,-0.54658,-2.26088,3.13812,-2.24624,-2.00249,2.00099,-2.63385,-1.36041,0.24899,-1.34806,-1.67468,-1.28962,-1.49463,-1.16652,0.22447,-1.05996,-1.77117,0.40707,-0.92433,-1.95483,-0.40694,-1.64558,2.47784,-2.13609,-0.85637,0.46709,-0.46178,-1.31025,1.80338,-1.09344,9.30616,2.09557,-0.0774,-1.28254,-1.74782,0.73262,-2.24315,-1.11692,0
Neg_1790,0.13948,1.02558,-0.51045,0.02301,-0.22603,0.01708,-1.24695,0.19659,-0.46578,0.11055,-0.31977,0.57647,0.72098,-0.54318,-1.16652,0.36699,1.8529,-1.44703,-1.11269,1.01028,-0.73992,0.05163,-0.80563,0.54154,-1.26056,1.51679,-0.01344,0.30493,-0.71589,0.3453,0.41999,0.11782,1.30001,-0.52518,0.06105,-1.09651,1.73507,-0.75777,-0.80687,0
Neg_2219,-0.51282,-1.14183,0.03819,-0.77363,-0.11403,0.81587,0.08035,-0.22586,1.06311,0.68248,-0.48793,-0.40751,0.01539,-0.24496,-0.14373,0.61757,-0.71316,-0.49397,-0.44054,-0.91968,0.73791,-0.42576,0.72754,-0.15416,0.16381,-1.10476,0.26566,-0.18453,0.32911,0.30883,-0.07157,-0.74013,-1.28522,-0.39027,0.3021,-0.14385,-1.27083,2.29282,-0.29679,0
Neg_2758,0.18573,-0.87773,-0.12147,0.06872,-0.36498,-0.21978,-0.37608,-0.53723,0.27975,1.21188,-0.50297,-0.62653,0.46666,-0.71938,-0.95502,-0.12392,-0.87134,0.07762,0.59373,0.1868,-0.3462,-0.32131,-0.43471,-0.30301,-0.3526,-0.78789,0.22134,-0.00707,-0.63628,-0.10716,0.14381,-0.39059,-0.51621,-0.69257,-0.06488,-0.28841,-0.98738,0.41954,0.4457,0
Neg_621,-0.23696,1.9032,-0.84509,-0.04958,-0.28544,-0.04232,0.49085,0.11334,-0.49209,-1.14273,0.68245,-0.11401,-0.15678,-0.26334,-0.15877,0.00314,0.85916,0.11646,0.54807,1.18237,-1.66004,-0.31421,-0.28385,0.79797,-0.71979,1.4086,-0.07869,-0.36758,0.15117,0.27344,1.56229,0.09259,0.10231,0.99397,-0.28896,-1.11567,2.7721,-1.95482,-1.52932,0
Neg_904,1.38817,0.03095,-1.38567,0.33154,-0.51463,1.02687,0.86324,0.4539,-0.01846,0.72366,-1.69378,0.25488,-0.59954,-1.49463,-1.16652,-0.51664,-0.53912,-0.79875,1.31222,-0.15992,-1.95483,-0.83685,-1.09177,3.22423,-1.26056,-0.32241,1.57129,-0.89851,-0.71589,2.48316,0.10929,4.40755,1.87355,-2.13928,-1.63901,-1.74782,0.24104,-1.35192,1.32909,0
Neg_736,0.73261,0.59457,-0.33541,0.60921,-0.97639,0.95955,0.47135,-0.93558,1.59187,1.33677,0.50464,0.09408,-0.36185,0.59856,-0.0244,-0.66391,1.2848,-1.05806,0.86188,1.39059,-1.28663,-0.98492,-0.06168,1.88289,-0.85198,1.54744,-0.48885,-1.04894,-0.96156,2.60533,1.66281,3.03484,-0.30592,1.41174,-1.24233,-0.67316,0.18128,-0.28244,1.25789,0
Neg_431,0.13948,0.85981,-0.51045,0.17727,-0.08173,0.69028,0.56178,-0.06072,1.09983,-0.9624,1.87865,-0.54911,2.17355,-1.49463,-1.16652,-0.36937,0.9559,-0.63668,-0.07344,1.15655,-0.13247,-0.54069,0.62505,1.04455,0.34458,1.21026,-0.17191,-1.04894,0.05182,1.56693,1.50746,0.97577,-0.13385,0.60469,-0.08062,-0.60803,-0.20717,-0.46069,1.32909,0
Neg_2469,0.04583,0.22987,-0.33541,-0.06955,0.29346,0.5893,0.13974,-0.08645,1.59187,-0.34929,-0.09993,0.09408,-1.52391,1.29629,1.11772,-0.33991,0.29809,-0.34496,-1.04341,0.10337,-0.61843,0.31817,0.88257,-0.33034,-0.53095,0.53588,0.20842,-0.71799,0.38961,0.25368,-0.72961,2.0911,0.32498,-0.00867,-1.554,1.47616,0.50997,-0.60923,-0.30848,0
Neg_2895,-0.34781,-0.09035,0.32207,0.41055,-0.15564,-0.10606,-0.15142,-0.35569,0.07973,0.55543,-0.19577,0.26664,0.74352,-0.47356,-0.33082,-0.50586,0.1938,-0.07537,-0.13259,0.03273,0.36757,-0.34927,0.46802,-0.32134,0.2129,-0.18784,-0.19124,-0.16103,0.2166,-0.00853,0.12066,0.98623,0.16341,-0.5803,1.04584,-0.69937,-0.16344,0.0284,-0.29893,0
Neg_202,0.13445,-0.19365,-0.39752,0.34647,0.36514,-1.46502,0.23602,-0.03167,-1.12232,-0.24051,-0.3242,-0.47649,0.11609,-0.14418,-0.61388,0.38124,-0.10508,-0.39097,0.77584,0.00995,-0.0149,0.38122,-0.42719,-1.09187,-0.42739,-0.36691,0.1297,0.65917,-0.32956,-1.12263,-0.59731,-0.28348,-0.04134,-0.24922,0.5272,0.15883,-0.69875,0.44492,0.77787,0
Neg_478,1.70035,0.03095,-0.51045,0.02301,-0.51463,-0.31951,0.26033,-0.83266,-0.46578,0.4171,-0.59457,0.25488,0.72098,-0.54318,0.39091,0.66153,-0.53912,0.17366,0.61939,0.71773,-0.4362,-0.24453,0.33891,1.54755,-0.67687,0.29066,1.25434,-0.29679,0.20536,1.56693,1.66281,-0.74013,-0.42062,-0.52518,-0.78898,-0.4452,1.43626,-1.35192,0.26111,0
Neg_1929,-0.42633,0.91369,-0.21507,0.48194,0.84902,-0.33634,0.13974,0.65654,-0.06878,-1.15017,0.99585,-0.48077,-0.25291,0.72939,0.33251,-0.82591,0.62699,0.10073,0.05213,0.22405,0.17505,0.07384,-0.17971,0.40741,0.03085,0.62018,-0.40169,0.27485,0.0096,0.16969,0.03938,0.32158,0.56157,0.1245,-0.15146,0.26717,0.50997,-0.52753,-0.11268,0
Neg_1179,1.27799,-0.02756,-0.56194,-1.84629,1.67535,-1.3491,-1.26468,-0.1364,-0.49209,-0.25011,0.14901,-1.05041,-1.43847,0.3523,-0.15877,1.71842,-1.1723,-0.51275,0.21184,-0.52131,-0.77566,1.41047,-0.83929,0.79797,-1.00305,0.21853,2.07467,0.21644,-0.44494,0.27344,-1.75494,-0.74013,1.77234,-0.88598,1.36109,-1.11567,0.45196,-0.51312,0.88933,0
Neg_116,-0.13367,1.5229,0.14596,-0.36265,0.67586,-0.23536,0.07192,0.83987,-0.52169,-1.00072,1.08859,0.13428,0.29181,0.76506,-0.58248,-1.06891,2.26403,-0.6772,-0.24665,1.48567,-0.47416,0.3848,-0.87716,0.45771,-0.27559,1.63174,-0.56809,-0.10875,-0.83105,0.30712,-0.5898,-0.09667,1.01324,0.52399,-0.89523,-0.28237,0.8013,-0.12648,0.5281,0
Neg_2854,0.54771,0.56652,-1.02661,0.42647,0.68418,-0.86324,-0.82955,0.63204,-0.98191,0.2992,0.03959,-0.85833,-0.96523,-0.15284,-0.72725,0.95608,-0.05611,-0.39981,0.53945,0.42518,-1.69783,-0.35844,0.22886,-0.10334,-0.90137,0.17276,0.71797,0.09664,0.70142,-0.54743,0.6112,2.16369,-0.5971,-0.22719,-0.09152,-0.37005,1.09149,-0.73492,-0.0675,0
Neg_2229,-0.06863,0.16909,-0.65632,0.38296,-0.65893,1.39152,-0.46819,0.66833,-0.13029,0.77475,-0.50297,0.97846,-0.31343,0.2497,-0.69064,-0.39391,-0.14045,-0.28553,0.09977,0.69335,-0.84117,-0.44197,0.14815,0.03854,0.0041,0.36729,-0.48885,-0.49736,0.05182,0.14169,1.09319,0.04632,0.27241,0.52399,0.10828,0.64031,0.29084,-0.33691,-0.24321,0
Neg_301,-0.83173,0.47301,-0.47804,-0.18267,-0.12983,1.28867,0.72926,-0.43239,2.46662,0.21273,0.84051,-0.10245,0.89705,-0.71938,0.73701,-0.48391,0.59045,-0.58266,-0.95873,0.06762,0.2725,-0.44197,-0.55129,0.24346,-0.3526,1.21026,-0.29517,-0.49736,-0.8865,0.51497,-0.99544,-0.74013,-0.86671,0.22807,-0.41119,-0.15573,0.83865,-0.79078,-1.43974,0
Neg_2264,1.25673,-1.19053,-0.57187,0.76997,-0.90956,-0.83326,-0.27912,-0.99517,-0.58349,0.98181,-0.76813,0.00099,0.54028,-0.94379,-0.86596,1.97923,-1.12139,-0.45755,-0.60218,0.59455,-0.89978,-0.0419,-0.12794,-0.83511,0.06042,-0.91935,1.25434,0.43161,0.14071,-1.03708,-0.136,-0.24342,0.59062,-0.45722,0.29966,-0.05099,-0.54529,-0.69523,0.80447,0
Neg_58,0.13948,-0.63214,0.36476,-0.59404,-0.80323,0.01708,1.16469,-0.83266,0.42885,-0.50257,-0.86937,0.57647,-0.86365,-1.17748,0.91006,-0.2221,-0.24012,0.82194,0.61939,-1.03757,-1.04365,-0.54069,-0.23336,1.88289,-0.38503,-0.01588,0.62045,-0.59765,0.20536,1.26153,-0.51212,-0.74013,0.15292,0.12046,0.06105,-1.09651,-0.65538,-0.16361,0.26111,0
Neg_37,-0.23696,-0.02756,-1.69457,0.54932,-1.12579,-1.3491,-0.6795,-1.13538,-1.36041,0.64251,-1.18459,-0.73828,0.09956,-0.87899,-1.16652,-0.28274,-0.59188,-1.14196,-0.79684,-0.23736,-0.48086,0.54813,-1.39473,-1.15487,-1.56957,-0.37651,-0.07869,0.50845,-1.04104,-1.50512,-0.85024,0.09259,0.65899,0.36732,-0.01395,-1.74782,0.74198,-1.37814,-1.1838,0
Neg_1299,-1.32773,3.51217,-2.26088,-1.42706,-1.29386,0.21904,0.13974,-0.93558,0.11573,-2.03535,1.1092,-0.61342,2.25279,-1.49463,2.25984,-2.2839,2.60041,-1.77117,-1.80552,2.99962,-1.95483,-2.61379,-1.95017,3.72724,-2.13609,2.89619,-2.23205,-2.70367,-1.63715,2.94128,4.39702,-0.74013,-1.56771,2.12195,-2.48903,-1.74782,2.48208,-2.24315,-0.70007,0
Neg_2238,-0.52649,2.17494,-1.61906,0.04358,0.08182,-0.76831,0.36081,-0.3695,-0.04828,-0.46169,0.90768,-0.96718,-0.65237,0.59856,-0.0244,-0.55591,1.39443,-1.05806,-0.02725,0.63972,-0.84117,-0.22479,-1.11084,1.39106,-1.70805,1.88463,-0.14022,-0.71799,-1.18676,1.26153,0.29571,0.51819,0.95588,0.93827,0.21217,-1.03138,2.1534,-1.37173,-0.8306,0
Neg_1065,-0.16879,0.36664,0.2663,-1.17253,0.61092,0.0802,-0.60636,0.33811,0.30025,-1.02371,0.88249,-0.61342,0.07392,0.59856,-0.09579,-0.58291,0.38032,0.63556,0.19503,-0.13798,0.80149,0.80683,-0.29774,-0.56088,0.39201,-0.01205,-0.00948,0.15074,-0.4971,-0.33424,-0.34512,-0.38623,0.44328,0.25766,0.0823,-0.40449,-0.10632,0.08519,0.32786,0
Neg_2393,-0.15039,1.29792,-0.4271,-0.14227,-0.31879,0.77442,0.63715,-0.10667,0.57263,-0.59015,0.18076,0.59944,0.44744,0.00051,0.46508,-0.5482,0.9559,-0.37043,-0.71679,0.99983,-0.52298,0.17855,-0.37643,0.96071,-0.30164,1.08983,-0.23983,-0.33977,-0.67202,1.14154,0.80837,-0.06603,0.00953,0.65081,-0.37408,-0.34053,1.07343,-0.49252,-0.05674,0
Neg_1063,0.7774,0.42015,-0.3075,0.80103,-0.31386,0.41222,0.88945,-0.54178,1.20679,-0.86244,0.50464,-0.75185,-0.32396,0.02217,-0.17337,-0.03,0.38389,-0.22094,0.84531,-0.2744,-0.06644,-0.2059,0.51308,1.08099,-0.46116,0.33064,0.64801,-0.40144,0.41899,1.11546,1.36562,-0.32981,-0.33335,-0.28657,-0.86289,0.5884,0.26702,-0.53819,1.01953,0
