,Janin,y
NP07424,-1.18557,1
NP03768,0.31224,1
NP01068,-0.68453,1
NP09919,-0.89949,1
NP06224,-0.80589,1
NP09052,-0.08012,1
NP09792,0.35628,1
NP01969,0.78602,1
NP06644,-0.99073,1
NP03788,-0.28573,1
NP06170,-0.04973,1
NP08451,1.74021,1
NP05195,2.38442,1
NP01253,0.08669,1
NP09764,0.38009,1
NP01794,-0.25675,1
NP06199,-0.63313,1
NP07027,-0.20294,1
NP05048,-1.05076,1
NP09355,2.29666,1
NP08569,-0.08534,1
NP09948,-0.15257,1
NP01739,-0.51629,1
NP06867,-0.21978,1
NP02592,-0.35419,1
NP07063,0.50779,1
NP06411,1.52019,1
NP09353,0.47601,1
NP08422,0.47345,1
NP01963,0.76144,1
NP06023,-1.27194,1
NP01795,0.37991,1
NP10755,-0.50292,1
NP03536,1.09215,1
NP01357,0.17593,1
NP10350,0.27993,1
NP04363,-0.76096,1
NP02596,-0.28984,1
NP06954,0.0253,1
NP08265,0.99397,1
NP08542,-0.77421,1
NP04817,1.26297,1
NP04755,0.03808,1
NP02645,0.96913,1
NP08568,-0.36748,1
NP11395,-0.47924,1
NP03089,1.11664,1
NP06055,0.94256,1
NP10256,1.49093,1
NP09683,-0.18251,1
NP07030,-0.80971,1
NP11358,-0.67995,1
NP05020,-0.73091,1
NP10383,0.59108,1
NP04756,-1.08949,1
NP00800,1.24896,1
NP08622,-0.71745,1
NP07196,0.61348,1
NP08262,0.16254,1
NP06079,-0.87672,1
NP08454,-0.15208,1
NP01178,2.44083,1
NP05536,-0.53481,1
NP06161,2.15836,1
NP10819,-0.73536,1
NP05843,2.62988,1
NP06165,-0.28573,1
NP08458,0.56846,1
NP01784,2.03523,1
NP07687,0.08615,1
NP09591,-0.15672,1
NP09590,1.0246,1
NP06235,0.19541,1
NP06845,0.28864,1
NP09827,1.61267,1
NP04734,-1.03107,1
NP01409,-0.3785,1
NP07493,-0.2204,1
NP09371,0.87445,1
NP05493,-0.54834,1
NP11362,-0.71279,1
NP05043,-1.05658,1
NP01743,-1.00193,1
NP06299,-0.13322,1
NP02344,0.81146,1
NP05105,-0.76431,1
NP04050,3.68313,1
NP07210,1.74535,1
NP04353,-0.96506,1
NP07705,0.28218,1
NP03124,-0.21655,1
NP07094,0.02341,1
NP01809,1.15874,1
NP02244,1.7781,1
NP11284,0.10867,1
NP10977,-1.07508,1
NP07347,-0.5125,1
NP07032,0.45919,1
NP09416,1.3442,1
NP01649,-0.47229,1
NP02696,1.0322,1
NP06667,-0.2329,1
NP05106,-0.6651,1
NP02684,0.57301,1
NP11031,-0.5535,1
NP06690,0.22875,1
NP10594,-0.75149,1
NP09464,0.60398,1
NP03784,-1.01443,1
NP10358,-0.34634,1
NP05104,-0.2306,1
NP00353,0.55206,1
NP05380,-0.66732,1
NP09149,-0.69652,1
NP05486,0.74254,1
NP09475,-0.29468,1
NP06548,0.72123,1
NP07894,-0.6923,1
NP06899,0.82283,1
NP06989,0.76769,1
NP01474,-0.25875,1
NP01732,-0.1756,1
NP07139,3.53386,1
NP08450,1.68675,1
NP06693,-0.47068,1
NP03802,-0.3073,1
NP08669,-0.32181,1
NP09397,1.02264,1
NP02020,-0.7421,1
NP05856,1.02206,1
NP06643,0.19178,1
NP08517,-0.29292,1
NP02699,-0.35735,1
NP04772,-0.66489,1
NP04894,0.47782,1
NP02000,-0.68391,1
NP10786,2.35184,1
NP05756,0.90956,1
NP06348,0.8686,1
NP04175,-0.81059,1
NP07451,0.66778,1
NP04673,-0.25068,1
NP01621,-0.34914,1
NP07115,2.20106,1
NP01728,-0.65679,1
NP10827,1.21438,1
NP06945,1.13813,1
NP04304,-0.68898,1
NP04655,0.01428,1
NP07907,1.63748,1
NP08251,-0.92947,1
NP08256,0.29269,1
NP08491,0.30669,1
NP10627,0.60446,1
NP07384,1.67961,1
NP02950,-0.03153,1
NP06329,1.31925,1
NP09766,-1.31055,1
NP03418,2.14009,1
NP01193,2.12477,1
NP00954,1.16888,1
NP03522,-1.13469,1
NP01393,-1.12521,1
NP08155,0.20611,1
NP06793,-0.70696,1
NP11299,0.38271,1
NP02846,1.9517,1
NP07240,-1.01144,1
NP06550,0.94596,1
NP02650,1.64115,1
NP01241,-0.20786,1
NP08994,-0.02984,1
NP04671,-0.39628,1
NP07228,-0.57161,1
NP09676,0.44752,1
NP07047,-0.87648,1
NP10697,0.00495,1
NP04795,-0.45021,1
NP11300,-0.18863,1
NP04834,0.04482,1
NP03456,0.87366,1
NP04813,1.44041,1
NP04667,-0.51911,1
NP03106,0.56854,1
NP03090,0.08516,1
NP05158,0.15547,1
NP10646,2.17997,1
NP04754,0.10123,1
NP02521,3.46498,1
NP07906,0.10715,1
NP01430,0.87734,1
NP01827,0.91069,1
NP05207,2.45448,1
NP05109,-0.19258,1
NP02573,-1.18411,1
NP07893,2.44107,1
NP10031,-0.14791,1
NP03832,3.1928,1
NP10352,-0.5702,1
NP08259,0.47775,1
NP00939,-0.51138,1
NP09866,0.67325,1
NP10273,-0.22688,1
NP07222,1.20812,1
NP10269,-1.26036,1
NP07419,-0.82126,1
NP05322,-1.20893,1
NP01239,0.19841,1
NP01256,-0.42805,1
NP00775,-0.58837,1
NP02550,0.85556,1
NP07286,-0.62468,1
NP08656,0.84957,1
NP05411,-0.17616,1
NP04479,-0.42717,1
NP04765,-0.6982,1
NP01729,-0.60155,1
NP10597,-0.71493,1
NP08907,1.50384,1
NP01041,1.01314,1
NP01050,1.94952,1
NP06648,-0.22716,1
NP06333,-1.10086,1
NP06554,0.60617,1
NP08694,-1.00662,1
NP04355,-0.38145,1
NP11021,1.16462,1
NP05002,-0.26285,1
NP11073,2.42756,1
NP02669,-0.13066,1
NP06890,-0.54497,1
NP11239,0.7158,1
NP04043,2.92044,1
NP10148,-1.25492,1
NP11119,-0.68949,1
NP07913,-0.62093,1
NP02015,-0.37823,1
NP04348,0.83199,1
NP06173,1.26268,1
NP03455,0.53691,1
NP07654,-0.32696,1
NP07426,0.48291,1
NP07957,-0.47468,1
NP07944,-0.34442,1
NP06195,1.17136,1
NP11068,1.74579,1
NP11294,-0.4486,1
NP01619,0.49433,1
NP06053,-0.54209,1
NP04729,-0.07063,1
NP02523,3.19482,1
NP04354,-0.68872,1
NP08862,1.20684,1
NP05751,0.13146,1
NP05765,0.18703,1
NP07320,1.59976,1
NP07442,-0.67536,1
NP04846,0.20356,1
NP05818,1.9718,1
NP07356,2.0629,1
NP07448,0.20507,1
NP04933,-1.07201,1
NP02827,2.24656,1
NP04057,3.30963,1
NP05694,1.34307,1
NP09360,1.17332,1
NP09740,0.46794,1
NP01198,2.22655,1
NP07343,0.55702,1
NP09002,-0.27954,1
NP02969,-0.53074,1
NP04824,1.22845,1
NP01396,-1.11662,1
NP07148,-0.51794,1
NP02543,0.71207,1
NP04342,-0.03601,1
NP11252,0.8624,1
NP04284,0.13759,1
NP04250,-0.12394,1
NP07332,-0.49608,1
NP08154,-0.20315,1
NP04916,-1.10912,1
NP07326,-0.3042,1
NP03858,0.10244,1
NP04851,-0.68101,1
NP03534,-0.71676,1
NP11301,-1.4238,1
NP00605,-0.48883,1
NP00945,0.77306,1
NP10896,-0.78131,1
NP04294,-0.0381,1
NP09869,0.19315,1
NP06877,0.94138,1
NP04917,-0.73411,1
NP08467,1.82251,1
NP06326,1.34586,1
NP00874,-0.70993,1
NP07901,-0.34357,1
NP01382,-0.81875,1
NP04367,0.65147,1
NP08163,0.05376,1
NP04641,-0.25686,1
NP11336,-0.53527,1
NP05758,0.24617,1
NP07469,-0.40348,1
NP06292,-0.00453,1
NP08296,1.23604,1
NP00359,-0.17186,1
NP11156,-0.25492,1
NP06049,-0.16625,1
NP11007,0.97456,1
NP04706,-0.04018,1
NP05945,0.68857,1
NP02005,-1.31275,1
NP01490,0.07886,1
NP02962,1.60047,1
NP00769,0.49547,1
NP04041,2.41974,1
NP06855,-1.10405,1
NP05007,-0.54377,1
NP08783,1.56278,1
NP06941,-0.38511,1
NP04358,-0.62714,1
NP07352,0.97595,1
NP01021,0.64938,1
NP03518,3.79868,1
NP01470,0.15706,1
NP09767,-0.21324,1
NP02029,-0.12464,1
NP08668,-1.19874,1
NP09772,1.73525,1
NP05502,-0.534,1
NP07246,0.09978,1
NP01863,2.6458,1
NP07964,0.4045,1
NP02298,-0.55944,1
NP03193,0.42581,1
NP09156,-0.49649,1
NP02129,0.96867,1
NP11005,0.23609,1
NP02529,4.77592,1
NP11292,-0.96996,1
NP08543,-0.54051,1
NP09404,-1.16959,1
NP06397,0.83047,1
NP09595,1.36366,1
NP04664,0.02409,1
NP05740,-0.94947,1
NP02647,-0.1597,1
NP03481,-0.32626,1
NP10947,-0.09554,1
NP05886,2.40056,1
NP04648,-0.02269,1
NP07512,0.07919,1
NP06658,0.36272,1
NP02160,-0.12464,1
NP00830,-0.64691,1
NP04207,-0.56252,1
NP05087,1.99142,1
NP07042,-0.93852,1
NP08200,-0.19698,1
NP01317,0.02099,1
NP06115,-1.358,1
NP04957,-1.04537,1
NP09896,0.34115,1
NP07736,-0.55563,1
NP09750,-0.65866,1
NP01319,-1.27256,1
NP11127,-0.1717,1
NP04073,-0.00046,1
NP08995,-0.22376,1
NP08152,1.61385,1
NP07360,-0.23706,1
NP07489,-0.97354,1
NP05067,-0.19548,1
NP02702,-0.00331,1
NP01539,0.45846,1
NP01385,-1.04045,1
NP04637,-0.08153,1
NP07182,-1.08602,1
NP04691,-0.55932,1
NP11046,0.2959,1
NP09958,-0.59762,1
NP03830,3.55863,1
NP09264,-0.3491,1
NP05182,-0.14176,1
NP05436,1.01695,1
NP09036,-1.31819,1
NP07504,0.05624,1
NP06371,-0.47897,1
NP06832,0.20279,1
NP11160,-0.85677,1
NP06753,-1.57015,1
NP10739,1.60851,1
NP07257,1.4151,1
NP08578,-0.70456,1
NP06050,0.9332,1
NP08466,2.19587,1
NP07588,0.42566,1
NP08263,1.64062,1
NP07195,-0.25112,1
NP05143,-1.22197,1
NP11350,-1.28775,1
NP01296,-0.53165,1
NP11244,-1.06153,1
NP08162,0.39914,1
NP05693,1.50737,1
NP09438,-0.52777,1
NP03131,-0.70763,1
NP05434,-0.77699,1
NP01511,0.5736,1
NP01892,1.26927,1
NP07207,2.22603,1
NP06166,0.02313,1
NP06047,0.30707,1
NP06915,1.36144,1
NP08468,-0.06698,1
NP04222,0.1655,1
NP09853,-1.20508,1
NP00356,0.83356,1
NP09957,-0.55754,1
NP04792,0.0083,1
NP07456,3.25751,1
NP06186,-0.13823,1
NP08449,1.2866,1
NP08055,0.39247,1
NP11374,-1.08362,1
NP06683,-0.49515,1
NP06318,-0.44623,1
NP07739,0.59,1
NP03687,0.7613,1
NP01410,-0.4603,1
NP08504,-0.44312,1
NP02524,4.93456,1
NP07020,1.6418,1
NP07525,0.39451,1
NP04020,-0.84538,1
NP08082,1.10376,1
NP06874,0.65197,1
NP00712,2.14667,1
NP03837,2.2833,1
NP05696,-0.59818,1
NP10730,0.31453,1
NP06897,-0.46699,1
NP05173,-0.55657,1
NP07471,-0.40676,1
NP01347,-0.78224,1
NP07308,0.43109,1
NP01810,0.02545,1
NP07008,-0.28961,1
NP08576,0.70233,1
NP08541,-0.49779,1
NP05134,-1.01825,1
NP06046,0.44938,1
NP04745,-0.22132,1
NP06888,1.47287,1
NP05162,-0.57349,1
NP01398,-0.39803,1
NP00606,-0.58902,1
NP00664,-0.27078,1
NP02159,-0.0084,1
NP05381,1.97645,1
NP02783,1.46681,1
NP04374,0.66914,1
NP06567,0.22278,1
NP08811,0.43719,1
NP01544,-0.1308,1
NP01961,0.85052,1
NP01209,-0.15032,1
NP09872,-0.1065,1
NP01424,2.48021,1
NP01418,2.0039,1
NP08496,0.34595,1
NP09799,-0.4534,1
NP07353,0.96452,1
NP07428,0.72781,1
NP09338,-0.23384,1
NP01786,0.55663,1
NP04878,-0.69572,1
NP08332,0.2393,1
NP10785,1.50523,1
NP09246,0.03281,1
NP04639,-0.32182,1
NP00887,2.63442,1
NP02484,-0.72995,1
NP07205,0.9677,1
NP08962,0.58752,1
NP04959,0.84272,1
NP07334,1.10028,1
NP01722,0.3134,1
NP04771,1.01672,1
NP01471,0.97656,1
NP06747,-0.03143,1
NP05144,1.65707,1
NP05086,1.1292,1
NP03421,2.55437,1
NP08619,2.20946,1
NP07245,1.95862,1
NP11328,-0.82715,1
NP04796,0.15288,1
NP01758,-0.05698,1
NP06868,-0.69977,1
NP02031,1.63287,1
NP06105,1.131,1
NP08474,2.28276,1
NP08837,1.45376,1
NP06613,0.30974,1
NP07287,0.63477,1
NP03423,2.50533,1
NP00599,1.75266,1
NP07330,0.63629,1
NP01879,0.66303,1
NP06176,-1.13436,1
NP00281,0.3667,1
NP07600,0.18975,1
NP07948,1.06523,1
NP06662,-0.06701,1
NP01720,1.7132,1
NP02232,-1.27057,1
NP05941,1.47134,1
NP09380,-0.09719,1
NP09368,0.07002,1
NP04720,0.25829,1
NP03234,-0.29656,1
NP07480,0.64428,1
NP03533,0.12012,1
NP02067,-0.91423,1
NP07171,-0.84846,1
NP07625,0.15393,1
NP09863,0.3852,1
NP03695,-0.66215,1
NP04292,-0.42576,1
NP01428,1.12893,1
NP10942,0.14909,1
NP07519,0.62467,1
NP07150,-1.20919,1
NP03043,0.88649,1
NP07256,1.93461,1
NP04468,-0.93102,1
NP03804,-1.15613,1
NP06405,-0.35042,1
NP05165,-0.56489,1
NP09028,-0.05449,1
NP04404,-0.31949,1
NP08151,0.6661,1
NP09746,1.92167,1
NP05656,-0.08218,1
NP01405,-0.15414,1
NP06222,2.03693,1
NP10737,-0.43551,1
NP00756,0.81425,1
NP01358,-0.85364,1
NP10626,-0.30791,1
NP07461,1.93763,1
NP02624,0.15226,1
NP01342,-1.05026,1
NP04051,2.67933,1
NP02450,0.25192,1
NP07018,1.3194,1
NP07481,-0.34437,1
NP02443,0.11284,1
NP01526,-1.13891,1
NP02690,-0.23083,1
NP05483,-0.83873,1
NP09781,1.16996,1
NP08476,1.64472,1
NP04713,1.34848,1
NP07529,-0.99767,1
NP02103,-0.74457,1
NP05325,-1.08808,1
NP07120,1.84228,1
NP04730,0.45302,1
NP01534,0.09693,1
NP05895,-0.28148,1
NP00338,1.99046,1
NP08408,2.18439,1
NP00780,-0.95866,1
NP09877,1.95087,1
NP08552,-0.57073,1
NP07276,2.19249,1
NP01465,1.06427,1
NP00910,0.48666,1
NP07293,-0.45533,1
NP04784,-0.0385,1
NP02965,1.5893,1
NP01243,-1.01139,1
NP01978,2.33054,1
NP06978,1.04219,1
NP04313,-0.75339,1
NP01251,-0.53699,1
NP03793,-0.08913,1
NP07799,-0.49332,1
NP06685,-0.20127,1
NP07185,-1.1523,1
NP04961,-0.69237,1
NP06402,-0.77438,1
NP03591,0.74485,1
NP02013,-0.40788,1
NP04278,-0.51223,1
NP07497,0.83573,1
NP09330,-0.60728,1
NP11302,-1.09939,1
NP05269,0.27862,1
NP07225,1.04,1
NP05894,-0.02046,1
NP03852,-0.68788,1
NP06428,1.82948,1
NP11032,-0.49756,1
NP07001,-1.31973,1
NP08247,-0.34883,1
NP09038,-1.51126,1
NP09806,0.29386,1
NP09526,0.6131,1
NP04283,0.76812,1
NP07598,-0.57079,1
NP04700,0.45669,1
NP10978,-0.05929,1
NP04299,-0.12605,1
NP07119,2.18136,1
NP04280,-0.12061,1
NP09642,-0.10233,1
NP04938,-0.90273,1
NP11177,-0.50972,1
NP07219,-0.20583,1
NP06986,-0.26868,1
NP05908,1.29513,1
NP08170,-0.39521,1
NP07856,1.16067,1
NP06139,0.12812,1
NP07796,1.12365,1
NP05167,0.23821,1
NP05311,0.90768,1
NP03254,0.59658,1
NP06891,0.47685,1
NP07379,0.51149,1
NP07248,1.24705,1
NP02900,0.51113,1
NP07363,-0.14842,1
NP10740,-0.46069,1
NP07657,0.53555,1
NP00757,0.48128,1
NP03033,4.56578,1
NP05883,1.88378,1
NP05221,0.19458,1
NP09401,-0.33695,1
NP06328,0.04057,1
NP00754,-0.00433,1
NP06912,0.8263,1
NP08264,-0.49293,1
NP01719,0.9502,1
NP00593,1.62668,1
NP03426,1.63404,1
NP02686,-0.76597,1
NP07083,1.2347,1
NP02792,1.21161,1
NP05884,-0.95348,1
NP09716,0.54878,1
NP03847,-1.16676,1
NP09272,-0.19312,1
NP09894,-0.42013,1
NP10780,0.60844,1
NP11295,0.10267,1
NP04094,0.02826,1
NP07341,0.34447,1
NP02829,-0.89396,1
NP04932,-0.64092,1
NP11326,-0.41241,1
NP06337,-0.40912,1
NP02961,-0.48064,1
NP09636,-0.62353,1
NP07402,-0.14065,1
NP08469,2.53274,1
NP06104,0.89761,1
NP07817,-0.21466,1
NP07016,0.04552,1
NP03849,-0.06025,1
NP04466,-0.23512,1
NP05498,0.3209,1
NP02942,-0.31839,1
NP03369,1.56219,1
NP01402,1.45121,1
NP11327,-0.79543,1
NP01723,1.44991,1
NP09670,0.43245,1
NP00059,0.48416,1
NP06717,-0.36599,1
NP10792,-0.8071,1
NP03543,-0.42983,1
NP01008,1.45577,1
NP05149,2.14158,1
NP00122,0.35287,1
NP05854,-0.36889,1
NP07488,-0.85173,1
NP09985,1.5159,1
NP04373,1.01494,1
NP10895,1.45044,1
NP09928,0.20189,1
NP01399,0.89569,1
NP07118,-0.08254,1
NP01129,1.086,1
NP05729,2.08478,1
NP04928,-0.62789,1
NP10704,1.28525,1
NP04986,-0.15933,1
NP05528,0.61532,1
NP06834,-0.42359,1
NP07028,-0.27727,1
NP10355,-0.25603,1
NP04282,-0.0308,1
NP09897,-0.75581,1
NP04148,-0.11704,1
NP04761,0.21531,1
NP07299,1.81363,1
NP05459,0.96728,1
NP07370,0.25666,1
NP00853,0.15637,1
NP04440,-0.18244,1
NP09854,-1.00757,1
NP03569,1.20676,1
NP01804,-0.20094,1
NP11315,-0.12238,1
NP07296,-1.13068,1
NP01888,1.66123,1
NP09918,-0.50593,1
NP05192,-0.10683,1
NP06327,0.96286,1
NP03532,0.11971,1
NP11372,0.36775,1
NP07404,-0.45845,1
NP11359,-0.10989,1
NP05682,0.58868,1
NP00809,-0.10152,1
NP03949,-1.12839,1
NP07121,2.37802,1
NP06878,-0.29977,1
NP07078,0.55433,1
NP09310,0.08711,1
NP11316,0.11358,1
NP01896,1.26502,1
NP00791,0.85771,1
NP06944,-0.73067,1
NP07849,0.26924,1
NP01738,-1.14455,1
NP04238,0.06151,1
NP09296,0.88102,1
NP05093,0.00791,1
NP05832,0.97737,1
NP04022,-0.89239,1
NP04762,-0.33093,1
NP07350,-1.26704,1
NP05698,0.84517,1
NP11152,-0.64025,1
NP04697,0.27223,1
NP04844,0.56255,1
NP00902,1.17042,1
NP06048,0.63037,1
NP11298,-1.37633,1
NP07552,-0.3984,1
NP09749,1.86418,1
NP05141,-0.1188,1
NP07427,-1.44405,1
NP00626,1.1853,1
NP04766,-0.581,1
NP06700,0.17862,1
NP09203,1.12878,1
NP08539,-1.25698,1
NP00764,-1.1413,1
NP02354,0.17358,1
NP06218,-0.48738,1
NP01510,-0.63714,1
NP05240,-1.11563,1
NP07142,-1.08982,1
NP09054,-0.97311,1
NP06715,-0.54841,1
NP09794,-0.05727,1
NP07566,-1.2208,1
NP00025,-0.47249,1
NP05150,0.04242,1
NP03039,0.08452,1
NP10647,-0.75011,1
NP09924,-0.78298,1
NP05124,-0.46182,1
NP07476,0.67316,1
NP07304,0.7827,1
NP05327,-1.46997,1
NP07399,-0.38647,1
NP05200,1.70852,1
NP06141,2.64837,1
NP04393,-0.41802,1
NP02080,-0.70658,1
NP03417,3.37369,1
NP04996,-0.02361,1
NP06393,0.24414,1
NP09039,-0.99998,1
NP07004,0.97469,1
NP08275,1.63401,1
NP01017,-0.12767,1
NP09800,-0.59686,1
NP04967,-1.02535,1
NP05524,0.3681,1
NP05942,3.05661,1
NP02025,-0.10041,1
NP08510,-0.75754,1
NP02053,0.28205,1
NP07393,-0.49377,1
NP08983,0.06702,1
NP02045,0.48846,1
NP02193,-1.28637,1
NP07319,0.38936,1
NP04461,-0.37126,1
NP08331,1.6156,1
NP09410,1.09852,1
NP03770,-0.01471,1
NP09762,0.45361,1
NP08049,0.49342,1
NP01791,-0.03056,1
NP07307,0.27195,1
NP00908,1.93263,1
NP06859,1.82936,1
NP04405,0.40683,1
NP07636,-0.26047,1
NP05201,1.17216,1
NP07543,-0.76523,1
NP11355,-1.16092,1
NP09954,1.24113,1
NP01965,1.75066,1
NP03794,-0.17783,1
NP02966,-0.36792,1
NP08052,-0.60029,1
NP01154,1.14184,1
NP09707,-0.47477,1
NP07460,1.94314,1
NP05930,1.93449,1
NP02595,-0.49486,1
NP08445,0.41955,1
NP02486,-1.37495,1
NP11121,-0.97888,1
NP04142,0.12531,1
NP11377,-0.34612,1
NP07085,0.50672,1
NP01190,2.38103,1
NP07258,0.68523,1
NP00788,1.19883,1
NP04633,-0.32129,1
NP02295,0.6487,1
NP09048,-1.08016,1
NP07306,-0.24943,1
NP08260,0.21719,1
NP06422,0.40626,1
NP06698,-0.26491,1
NP09037,0.78859,1
NP09729,0.15512,1
NP08556,-0.86729,1
NP02824,-1.04506,1
NP02851,1.47869,1
NP11376,0.14613,1
NP04793,-0.85307,1
NP02968,-0.59107,1
NP11333,-0.02571,1
NP07711,0.73489,1
NP06430,0.60654,1
NP11324,-0.75876,1
NP07547,-0.62665,1
NP02240,0.23307,1
NP09349,-0.08185,1
NP06499,0.64567,1
NP06092,-1.15483,1
NP05914,0.71371,1
NP11335,-0.48928,1
NP03841,2.53281,1
NP09528,0.73368,1
NP04481,0.68668,1
NP05281,-1.02702,1
NP06716,0.99196,1
NP03046,0.79523,1
NP11403,0.06367,1
NP05477,-0.78696,1
NP07704,-0.09217,1
NP05180,0.00507,1
NP01182,2.27329,1
NP06679,-0.44555,1
NP08918,1.17253,1
NP08156,1.0396,1
NP07537,0.23403,1
NP10687,0.15954,1
NP04876,0.51546,1
NP03462,1.78323,1
NP02933,0.98657,1
NP06162,0.79375,1
NP05888,-0.47996,1
NP11166,-0.22248,1
NP06191,0.32529,1
NP06130,0.07327,1
NP03749,2.80978,1
NP02648,1.15636,1
NP10718,2.58689,1
NP10806,2.72027,1
NP04960,-1.05103,1
NP07430,1.25489,1
NP00026,-0.67913,1
NP10659,0.51045,1
NP09400,3.24622,1
NP10796,1.22492,1
NP05622,-0.54973,1
NP11238,0.23389,1
NP03178,0.23033,1
NP04900,0.28065,1
NP01325,-0.84513,1
NP00760,0.91822,1
NP07549,-0.57319,1
NP10882,-0.04408,1
NP09893,1.96194,1
NP05570,0.08303,1
NP03551,-0.16556,1
NP10753,0.16045,1
NP00062,0.9129,1
NP09804,0.45022,1
NP06702,-0.11686,1
NP05168,-0.69833,1
NP07482,0.03716,1
NP09903,-0.38459,1
NP06858,2.30232,1
NP03210,1.07415,1
NP04366,0.00981,1
NP05767,0.20222,1
NP07517,0.02627,1
NP03590,0.61908,1
NP06361,0.21228,1
NP04189,-0.37374,1
NP11341,-0.66684,1
NP06395,0.92669,1
NP01967,-0.31682,1
NP02024,-0.0668,1
NP05122,-1.07783,1
NP01530,-0.17085,1
NP07154,0.63748,1
NP03483,-0.49573,1
NP01609,2.3183,1
NP02261,-0.59018,1
NP06272,2.98349,1
NP01370,0.18057,1
NP06876,1.0501,1
NP03571,0.35578,1
NP06992,0.73594,1
NP02823,0.55781,1
NP03798,1.67592,1
NP04797,-1.24295,1
NP00748,-0.41556,1
NP04698,-0.04234,1
NP04382,-0.25796,1
NP01926,1.11714,1
NP07235,2.83182,1
NP03410,-0.80682,1
NP06917,2.06143,1
NP04877,-0.73859,1
NP09009,-0.76383,1
NP06745,0.029,1
NP07338,0.78302,1
NP01890,2.41299,1
NP03116,2.98025,1
NP07627,1.55316,1
NP03850,-1.38095,1
NP09207,2.39516,1
NP07374,1.23779,1
NP11067,1.913,1
NP00040,-0.86907,1
NP03748,0.4018,1
NP07070,0.22481,1
NP07970,-0.44151,1
NP07477,0.88352,1
NP06340,-0.53123,1
NP08627,0.47151,1
NP08707,1.90751,1
NP04905,0.17066,1
NP09340,-0.95302,1
NP05186,-0.12169,1
NP00962,0.61387,1
NP08614,2.53226,1
NP00911,0.68984,1
NP00990,0.26483,1
NP01188,-1.32089,1
NP03843,3.24785,1
NP09900,-0.70851,1
NP08249,-0.03015,1
NP02263,0.38113,1
NP00919,-0.86563,1
NP07473,-0.66846,1
NP09342,0.0809,1
NP05108,1.62235,1
NP04965,-0.03651,1
NP09309,-1.4073,1
NP05820,3.34758,1
NP07582,0.55634,1
NP05030,0.31099,1
NP06953,-0.30833,1
NP07009,-0.03909,1
NP04832,0.87445,1
NP02685,-0.44868,1
NP05113,1.65427,1
NP10732,0.47113,1
NP10373,-0.50457,1
NP05684,0.00185,1
NP05487,0.67723,1
NP06536,1.34988,1
NP04217,-0.62052,1
NP07518,0.45675,1
NP03424,0.25049,1
NP04860,1.03187,1
NP08545,-0.93819,1
NP06398,0.15098,1
NP04801,-0.73927,1
NP00925,-0.06464,1
NP09898,-1.13031,1
NP10943,-0.26232,1
NP00014,1.05669,1
NP08079,1.43393,1
NP06113,-1.20382,1
NP06355,0.20037,1
NP04952,-0.84802,1
NP09429,-1.41844,1
NP04977,-0.63794,1
NP03676,0.54715,1
NP04634,0.28493,1
NP01567,0.23791,1
NP01326,-1.00946,1
NP06983,0.21797,1
NP09473,0.219,1
NP01677,-0.50643,1
NP06851,0.03434,1
NP10759,1.6742,1
NP09911,-0.72998,1
NP07049,-0.35486,1
NP04205,-0.63474,1
NP10321,1.17779,1
NP06153,-1.40656,1
NP07719,0.13379,1
NP08658,0.6162,1
NP04804,-0.66078,1
NP06423,1.0401,1
NP01394,-0.06282,1
NP10945,0.61322,1
NP04370,-1.3209,1
NP04457,-0.91964,1
NP04717,1.24049,1
NP02312,-0.42669,1
NP01321,-0.98485,1
NP02461,2.39615,1
NP06699,0.16931,1
NP06412,1.26798,1
NP01016,0.23098,1
NP05091,0.59001,1
NP11309,-1.26,1
NP00890,-1.21956,1
NP07381,-0.96796,1
NP11072,1.58128,1
NP04156,-0.14898,1
NP07959,0.22845,1
NP05228,0.96966,1
NP05828,0.07995,1
NP01661,0.50837,1
NP06621,-0.16892,1
NP06547,0.89002,1
NP00597,-0.02965,1
NP01355,-1.06133,1
NP07364,0.67209,1
NP04243,-0.07981,1
NP05183,0.91091,1
NP05826,-0.36236,1
NP10867,0.20875,1
NP10837,-0.78436,1
NP04346,0.31594,1
NP00871,2.87186,1
NP06538,1.19112,1
NP11245,-0.31937,1
NP02006,-0.27531,1
NP06211,-0.98581,1
NP01515,-0.50429,1
NP02522,-0.61458,1
NP09359,0.4133,1
NP07041,0.02772,1
NP06936,-0.87148,1
NP06314,0.11966,1
NP07848,1.18245,1
NP07961,1.98759,1
NP00875,3.16744,1
NP01478,-0.39689,1
NP06653,-0.71086,1
NP02687,-0.40851,1
NP06125,1.65139,1
NP08140,2.56403,1
NP04644,-0.36105,1
NP04703,-0.44259,1
NP01500,0.40586,1
NP06705,-0.32211,1
NP09434,-0.51587,1
NP06908,0.09556,1
NP05140,0.18623,1
NP06335,3.32703,1
NP07978,0.2844,1
NP03430,3.20455,1
NP06975,0.08001,1
NP05213,1.88302,1
NP06795,-1.10994,1
NP04645,0.13552,1
NP05692,0.81923,1
NP06856,2.1296,1
NP00815,1.01485,1
NP06670,-0.1696,1
NP01320,-1.05831,1
NP09369,0.5269,1
NP07025,-0.52257,1
NP04455,0.37443,1
NP07072,0.39068,1
NP06036,1.10119,1
NP01811,0.58373,1
NP07125,3.19661,1
NP06052,3.06912,1
NP05001,0.39757,1
NP07396,1.16155,1
NP11158,-0.53024,1
NP01203,0.02589,1
NP04179,3.77207,1
NP07131,2.47184,1
