,Kytedoolittle,y
NP03768,0.27884,1
NP01068,-0.89964,1
NP09919,-0.87716,1
NP06224,0.06393,1
NP09052,0.18815,1
NP09792,0.24953,1
NP01969,0.02667,1
NP06644,-0.41579,1
NP03788,-0.22742,1
NP06170,0.26844,1
NP08451,1.29907,1
NP05195,2.26833,1
NP01253,-0.67112,1
NP09764,0.51435,1
NP01794,0.33719,1
NP06199,1.78302,1
NP07027,0.28318,1
NP05048,-0.89497,1
NP09355,2.76023,1
NP08569,-0.69656,1
NP09948,1.29284,1
NP01739,0.09095,1
NP06867,0.26994,1
NP02592,-1.46657,1
NP07063,0.64491,1
NP06411,1.48918,1
NP09353,-0.14614,1
NP08422,0.91684,1
NP01963,0.12249,1
NP06023,-0.71541,1
NP01795,0.79816,1
NP10755,1.01205,1
NP03536,1.91454,1
NP01357,2.20661,1
NP10350,-0.32473,1
NP04363,-0.30074,1
NP02596,-0.53998,1
NP06954,-1.26435,1
NP08265,0.84145,1
NP08542,-0.64892,1
NP04817,2.38725,1
NP04755,-0.16302,1
NP02645,0.781,1
NP08568,-0.73633,1
NP11395,-0.44616,1
NP03089,1.6645,1
NP06055,0.64148,1
NP10256,0.71713,1
NP09683,-1.28882,1
NP07030,-0.54024,1
NP11358,-0.86716,1
NP05020,-0.77198,1
NP10383,1.37316,1
NP04756,-1.10446,1
NP00800,-0.0112,1
NP08622,-0.61091,1
NP07196,-0.30277,1
NP08262,1.098,1
NP06079,0.45417,1
NP08454,0.48007,1
NP01178,2.62744,1
NP05536,-1.14129,1
NP06161,2.31237,1
NP10819,-0.49305,1
NP05843,1.99768,1
NP06165,0.09663,1
NP08458,1.30079,1
NP01784,0.95373,1
NP07687,0.4665,1
NP09591,0.26177,1
NP09590,1.14564,1
NP06235,-0.00697,1
NP06845,0.61977,1
NP09827,1.42425,1
NP04734,-0.82784,1
NP01409,-0.65565,1
NP07493,-0.07601,1
NP09371,0.73201,1
NP05493,0.20832,1
NP11362,-0.58336,1
NP05043,-1.10831,1
NP01743,-0.63321,1
NP06299,-0.52966,1
NP02344,1.0169,1
NP05105,-0.14751,1
NP04050,2.21456,1
NP07210,1.26177,1
NP04353,-0.07152,1
NP07705,0.51049,1
NP03124,-1.1668,1
NP07094,1.03033,1
NP01809,0.83093,1
NP02244,1.47827,1
NP11284,0.06982,1
NP10977,-0.34126,1
NP07347,-1.08328,1
NP07032,1.07505,1
NP09416,2.91105,1
NP01649,-1.22661,1
NP02696,0.53279,1
NP06667,0.23847,1
NP05106,0.19078,1
NP02684,1.06415,1
NP11031,-0.94997,1
NP06690,-1.16159,1
NP10594,-0.42147,1
NP09464,0.7986,1
NP03784,-0.72688,1
NP10358,-0.8104,1
NP05104,-1.23923,1
NP00353,0.15761,1
NP05380,-0.17672,1
NP09149,-1.01552,1
NP05486,-0.47619,1
NP09475,-0.13632,1
NP06548,0.20973,1
NP07894,-0.25146,1
NP06899,0.46621,1
NP06989,1.48106,1
NP01474,-0.37803,1
NP01732,-1.23652,1
NP07139,2.53116,1
NP08450,1.13244,1
NP06693,-0.56464,1
NP03802,-0.2369,1
NP08669,-1.2014,1
NP09397,2.51282,1
NP02020,-0.04577,1
NP05856,0.75539,1
NP06643,-0.66567,1
NP08517,0.56155,1
NP02699,-0.22969,1
NP04772,-0.21475,1
NP04894,1.21095,1
NP02000,-0.42413,1
NP10786,1.31612,1
NP05756,1.5329,1
NP06348,0.63485,1
NP04175,-0.87925,1
NP07451,1.3227,1
NP04673,-0.69772,1
NP01621,-0.95431,1
NP07115,2.60361,1
NP01728,-0.79198,1
NP10827,0.71067,1
NP06945,0.6959,1
NP04304,-1.10007,1
NP04655,0.27956,1
NP07907,2.94132,1
NP08251,-0.90208,1
NP08256,0.41751,1
NP08491,0.32395,1
NP10627,1.22212,1
NP07384,1.92066,1
NP02950,0.84362,1
NP06329,0.65047,1
NP09766,-0.98856,1
NP03418,2.29282,1
NP01193,1.13223,1
NP00954,0.76186,1
NP03522,-1.10482,1
NP01393,-1.11301,1
NP08155,0.78411,1
NP06793,0.0608,1
NP11299,0.12558,1
NP02846,1.57132,1
NP07240,0.5026,1
NP06550,1.46645,1
NP02650,1.00135,1
NP01241,-0.06796,1
NP08994,-0.23574,1
NP04671,-0.1053,1
NP07228,-0.37903,1
NP09676,0.39307,1
NP07047,-0.38215,1
NP10697,-1.10851,1
NP04795,-0.27739,1
NP11300,-0.42154,1
NP04834,0.3075,1
NP03456,1.73581,1
NP04813,1.43305,1
NP04667,-0.99023,1
NP03106,0.1347,1
NP03090,1.00032,1
NP05158,-0.21603,1
NP10646,0.88872,1
NP04754,0.56692,1
NP02521,3.02255,1
NP07906,1.0137,1
NP01430,1.21003,1
NP01827,1.53892,1
NP05207,1.82161,1
NP05109,-0.25248,1
NP02573,-0.83517,1
NP07893,1.93352,1
NP10031,-0.13228,1
NP03832,3.12118,1
NP10352,-0.33456,1
NP08259,1.31125,1
NP00939,-0.85543,1
NP09866,0.83437,1
NP10273,-0.76072,1
NP07222,2.11587,1
NP10269,-1.09378,1
NP07419,1.28819,1
NP05322,-1.15101,1
NP01239,-0.24999,1
NP01256,-0.033,1
NP00775,-1.02245,1
NP02550,0.20793,1
NP07286,-0.58118,1
NP08656,0.01303,1
NP05411,0.67547,1
NP04479,-0.29281,1
NP04765,-1.30239,1
NP01729,-0.37415,1
NP10597,-0.509,1
NP08907,0.368,1
NP01041,0.42228,1
NP01050,1.9135,1
NP06648,-1.19234,1
NP06333,-0.85995,1
NP06554,0.74545,1
NP08694,-1.31665,1
NP04355,-0.08004,1
NP11021,1.2604,1
NP05002,-0.27174,1
NP11073,1.09377,1
NP02669,-0.56888,1
NP06890,-0.52634,1
NP11239,1.17142,1
NP04043,2.92863,1
NP10148,-0.95221,1
NP11119,-0.53999,1
NP07913,-1.49196,1
NP02015,-0.9771,1
NP04348,-0.61782,1
NP06173,1.06447,1
NP03455,2.6191,1
NP07654,-0.0448,1
NP07426,2.49776,1
NP07957,0.4926,1
NP07944,-0.57875,1
NP06195,0.66592,1
NP11068,0.85707,1
NP11294,-0.06092,1
NP01619,0.27509,1
NP06053,-1.11706,1
NP04729,0.08677,1
NP02523,3.4255,1
NP04354,-0.13232,1
NP08862,0.2003,1
NP05751,0.74284,1
NP05765,0.56943,1
NP07320,2.81887,1
NP07442,-0.76263,1
NP04846,1.24282,1
NP05818,3.26513,1
NP07356,1.83413,1
NP07448,0.07182,1
NP04933,-0.85687,1
NP02827,2.34305,1
NP04057,3.11883,1
NP05694,3.74833,1
NP09360,1.20591,1
NP09740,0.26094,1
NP01198,0.84205,1
NP07343,0.79384,1
NP09002,-0.61029,1
NP02969,-1.15409,1
NP04824,0.51668,1
NP01396,-0.70344,1
NP07148,0.56254,1
NP02543,0.04451,1
NP04342,-0.53653,1
NP11252,0.61273,1
NP04284,0.12825,1
NP04250,-0.73758,1
NP07332,-0.722,1
NP08154,0.09776,1
NP04916,-0.84452,1
NP07326,-0.59884,1
NP03858,-0.06556,1
NP04851,-0.2404,1
NP03534,-0.34394,1
NP11301,-1.06614,1
NP00605,-0.37671,1
NP00945,1.08619,1
NP10896,-0.64859,1
NP04294,-1.14593,1
NP09869,0.53425,1
NP06877,1.25809,1
NP04917,-1.2791,1
NP08467,1.76566,1
NP06326,-0.09938,1
NP00874,-0.4976,1
NP07901,0.52625,1
NP01382,-0.41393,1
NP04367,-0.84017,1
NP08163,0.41363,1
NP04641,0.21727,1
NP11336,-0.51287,1
NP05758,0.46663,1
NP07469,-0.90844,1
NP06292,1.1624,1
NP08296,1.34993,1
NP00359,0.03063,1
NP11156,-0.50021,1
NP06049,0.0043,1
NP11007,2.14642,1
NP04706,0.26417,1
NP05945,0.09156,1
NP02005,-1.37415,1
NP01490,-0.95763,1
NP02962,0.97026,1
NP00769,-0.82496,1
NP04041,1.62442,1
NP06855,-1.25422,1
NP05007,-0.76748,1
NP08783,0.82678,1
NP06941,-0.50086,1
NP04358,0.05582,1
NP07352,1.72644,1
NP01021,1.29843,1
NP03518,3.13946,1
NP01470,-0.09362,1
NP09767,-0.24336,1
NP02029,-0.54351,1
NP08668,-0.54578,1
NP09772,2.39631,1
NP05502,-1.15367,1
NP07246,0.72918,1
NP01863,2.45942,1
NP07964,1.12414,1
NP02298,-0.48388,1
NP03193,1.61928,1
NP09156,-1.04506,1
NP02129,0.32165,1
NP11005,-0.37651,1
NP02529,3.50738,1
NP11292,-1.38583,1
NP08543,-0.36499,1
NP09404,-0.73512,1
NP06397,0.88266,1
NP09595,0.97266,1
NP04664,-0.5597,1
NP05740,-0.83349,1
NP02647,-0.43301,1
NP03481,-0.51059,1
NP10947,-0.35654,1
NP05886,2.09991,1
NP04648,0.25241,1
NP07512,-0.78027,1
NP06658,-0.01637,1
NP02160,-0.26494,1
NP00830,-0.32086,1
NP04207,-0.79023,1
NP05087,1.18788,1
NP07042,-0.02832,1
NP08200,-0.3815,1
NP01317,-0.0208,1
NP06115,-0.61759,1
NP04957,-1.22845,1
NP09896,-0.24554,1
NP07736,-1.33424,1
NP09750,-1.41913,1
NP01319,-0.92829,1
NP11127,0.69538,1
NP04073,0.30807,1
NP08995,-0.58378,1
NP08152,1.42803,1
NP07360,-0.19144,1
NP07489,-0.88654,1
NP05067,-0.73016,1
NP02702,0.32217,1
NP01539,0.84407,1
NP01385,-0.6677,1
NP04637,-0.77,1
NP07182,-1.21798,1
NP04691,-0.02229,1
NP11046,1.875,1
NP09958,-0.10416,1
NP03830,4.31519,1
NP09264,0.67558,1
NP05182,-0.2247,1
NP05436,1.954,1
NP09036,-1.10328,1
NP07504,0.40953,1
NP06371,-0.90165,1
NP06832,0.02039,1
NP11160,-0.99231,1
NP06753,-0.49851,1
NP10739,0.10672,1
NP07257,2.01511,1
NP08578,-0.46224,1
NP06050,0.764,1
NP08466,1.89145,1
NP07588,0.7273,1
NP08263,1.20101,1
NP07195,-0.91451,1
NP05143,-0.68439,1
NP11350,-1.25562,1
NP01296,0.01656,1
NP11244,-0.95405,1
NP08162,1.06068,1
NP05693,1.04936,1
NP09438,-0.30966,1
NP03131,0.10342,1
NP05434,-0.80403,1
NP01511,-1.06596,1
NP01892,1.28182,1
NP07207,1.75588,1
NP06166,1.50484,1
NP06047,-0.44174,1
NP06915,0.46945,1
NP08468,0.43388,1
NP04222,0.84629,1
NP09853,-0.98503,1
NP00356,0.81588,1
NP09957,-1.04307,1
NP04792,0.12595,1
NP07456,2.96906,1
NP06186,0.32647,1
NP08449,0.08522,1
NP08055,-0.00586,1
NP11374,-0.4648,1
NP06683,0.12804,1
NP06318,-0.23915,1
NP07739,0.50452,1
NP03687,0.14072,1
NP01410,-0.65038,1
NP08504,0.76282,1
NP02524,4.13229,1
NP07020,1.98027,1
NP07525,0.0881,1
NP04020,-0.4366,1
NP08082,0.85662,1
NP06874,0.56374,1
NP00712,1.61452,1
NP03837,1.77019,1
NP05696,0.31386,1
NP10730,0.31585,1
NP06897,-1.10169,1
NP05173,-0.2288,1
NP07471,-0.23214,1
NP01347,-0.80762,1
NP07308,0.07006,1
NP01810,0.07406,1
NP07008,-0.67361,1
NP08576,0.39281,1
NP08541,-0.05019,1
NP05134,-0.65033,1
NP06046,-0.17775,1
NP04745,-1.32861,1
NP06888,1.03147,1
NP05162,-0.55525,1
NP01398,-0.90253,1
NP00606,-0.35199,1
NP00664,-0.66216,1
NP02159,-0.80526,1
NP05381,2.95696,1
NP02783,1.00408,1
NP04374,1.07357,1
NP06567,-0.01035,1
NP08811,0.98839,1
NP01544,-0.42364,1
NP01961,-0.0501,1
NP01209,1.23493,1
NP09872,0.67982,1
NP01424,2.76095,1
NP01418,2.61947,1
NP08496,1.44312,1
NP09799,-0.54928,1
NP07353,1.1811,1
NP07428,-0.76998,1
NP09338,-0.22254,1
NP01786,0.62896,1
NP04878,1.00253,1
NP08332,1.28698,1
NP10785,3.32252,1
NP09246,0.59616,1
NP04639,-0.85394,1
NP00887,3.14152,1
NP02484,-0.84981,1
NP07205,2.16629,1
NP08962,-0.96373,1
NP04959,0.84203,1
NP07334,2.15289,1
NP01722,-0.90902,1
NP04771,1.05474,1
NP01471,0.4333,1
NP06747,-0.21889,1
NP05144,2.58743,1
NP05086,1.12046,1
NP03421,3.52627,1
NP08619,2.36335,1
NP07245,-0.46977,1
NP11328,-1.06257,1
NP04796,0.22344,1
NP01758,-0.54795,1
NP06868,-0.10523,1
NP02031,2.70939,1
NP06105,0.97916,1
NP08474,3.32047,1
NP08837,0.71474,1
NP06613,-0.12497,1
NP07287,1.47379,1
NP03423,1.50374,1
NP00599,1.41781,1
NP07330,0.46672,1
NP01879,1.06609,1
NP06176,-1.4535,1
NP00281,0.77922,1
NP07600,0.20317,1
NP07948,1.51418,1
NP06662,0.71822,1
NP01720,0.59212,1
NP02232,-1.23907,1
NP05941,0.47929,1
NP09380,-0.69391,1
NP09368,0.05406,1
NP04720,-0.68991,1
NP03234,-0.91837,1
NP07480,1.52694,1
NP03533,0.77155,1
NP02067,-1.24983,1
NP07171,-0.49358,1
NP07625,-0.08704,1
NP09863,1.08745,1
NP03695,0.61441,1
NP04292,-0.74146,1
NP01428,1.36691,1
NP10942,-0.92689,1
NP07519,1.02297,1
NP07150,-1.52479,1
NP03043,0.99736,1
NP07256,1.8358,1
NP04468,-0.86149,1
NP03804,-1.26694,1
NP06405,0.53449,1
NP05165,-0.53001,1
NP09028,0.32206,1
NP04404,0.11618,1
NP08151,0.58747,1
NP09746,2.93125,1
NP05656,-0.56112,1
NP01405,0.7594,1
NP06222,3.06601,1
NP10737,0.9437,1
NP00756,1.72469,1
NP01358,-0.70863,1
NP10626,0.68187,1
NP07461,1.60914,1
NP02624,-0.08422,1
NP01342,-0.56537,1
NP04051,2.70054,1
NP02450,0.31662,1
NP07018,3.02607,1
NP07481,-0.79903,1
NP02443,-0.45223,1
NP01526,0.39456,1
NP02690,-0.38478,1
NP05483,-0.88053,1
NP09781,1.70656,1
NP08476,1.01492,1
NP04713,0.93728,1
NP07529,0.46592,1
NP02103,-0.73911,1
NP05325,-1.07839,1
NP07120,-0.49064,1
NP04730,0.82368,1
NP01534,-0.12378,1
NP05895,1.34411,1
NP00338,0.59313,1
NP08408,2.29448,1
NP00780,-0.94075,1
NP09877,1.28376,1
NP08552,-0.57625,1
NP07276,0.93686,1
NP01465,0.79991,1
NP00910,0.34489,1
NP07293,-0.12348,1
NP04784,-0.17621,1
NP02965,1.48112,1
NP01243,-1.45025,1
NP01978,1.92853,1
NP06978,0.62014,1
NP04313,-1.17343,1
NP01251,-0.78705,1
NP03793,0.04591,1
NP07799,-0.13593,1
NP06685,0.04871,1
NP07185,-0.93307,1
NP04961,-0.68991,1
NP06402,-1.35309,1
NP03591,0.29455,1
NP02013,0.41348,1
NP04278,-0.75762,1
NP07497,1.65557,1
NP09330,-0.44605,1
NP11302,-1.34035,1
NP05269,1.45596,1
NP07225,1.36828,1
NP05894,0.65878,1
NP03852,-1.06174,1
NP06428,1.19012,1
NP11032,0.0335,1
NP07001,-0.20778,1
NP08247,-0.79458,1
NP09038,-1.04741,1
NP09806,1.44708,1
NP09526,1.53761,1
NP04283,0.3002,1
NP07598,-0.26792,1
NP04700,0.86735,1
NP10978,-1.22515,1
NP04299,-0.61633,1
NP07119,0.26235,1
NP04280,-0.52029,1
NP09642,0.20213,1
NP04938,-1.03535,1
NP11177,-0.705,1
NP07219,-0.81619,1
NP06986,0.07993,1
NP05908,0.32596,1
NP08170,0.10986,1
NP07856,1.50756,1
NP06139,0.75559,1
NP07796,1.0455,1
NP05167,-0.01409,1
NP05311,0.15876,1
NP03254,0.70696,1
NP06891,0.12196,1
NP07379,-0.08017,1
NP07248,1.94158,1
NP02900,0.85581,1
NP07363,0.42552,1
NP10740,1.11969,1
NP07657,0.73775,1
NP00757,0.53037,1
NP03033,2.4663,1
NP05883,1.40555,1
NP05221,0.40212,1
NP09401,-0.25425,1
NP06328,0.19689,1
NP00754,0.06624,1
NP06912,1.22931,1
NP08264,-0.63116,1
NP01719,0.13363,1
NP00593,-0.00714,1
NP03426,2.72664,1
NP02686,-0.49669,1
NP07083,1.76651,1
NP02792,0.28404,1
NP05884,-0.93342,1
NP09716,0.00777,1
NP03847,-0.8903,1
NP09272,-0.16438,1
NP09894,-0.29926,1
NP10780,-0.34314,1
NP11295,-0.45939,1
NP04094,0.61027,1
NP07341,0.09199,1
NP02829,-0.52793,1
NP04932,-1.06805,1
NP11326,-0.44986,1
NP06337,0.33915,1
NP02961,-0.59297,1
NP09636,0.22695,1
NP07402,-0.54063,1
NP08469,2.30182,1
NP06104,0.76302,1
NP07817,-0.90524,1
NP07016,-0.01431,1
NP03849,-0.40454,1
NP04466,0.01368,1
NP05498,0.10337,1
NP02942,-0.50273,1
NP03369,0.17978,1
NP01402,0.90817,1
NP11327,-0.79992,1
NP01723,1.06044,1
NP09670,-0.2079,1
NP00059,-0.47917,1
NP06717,-0.16263,1
NP10792,0.16485,1
NP03543,-0.39157,1
NP01008,1.93548,1
NP05149,1.94734,1
NP00122,0.80153,1
NP05854,-0.46051,1
NP07488,-0.86159,1
NP09985,2.34201,1
NP04373,1.30747,1
NP10895,0.7505,1
NP09928,0.39741,1
NP01399,0.46174,1
NP07118,0.28821,1
NP01129,0.27425,1
NP05729,3.69639,1
NP04928,-1.04216,1
NP10704,0.68219,1
NP04986,-0.68105,1
NP05528,-0.11172,1
NP06834,-0.76707,1
NP07028,-0.18654,1
NP10355,-0.69635,1
NP04282,0.06824,1
NP09897,-0.62789,1
NP04148,-0.41286,1
NP04761,0.17343,1
NP07299,1.22668,1
NP05459,1.67036,1
NP07370,0.34561,1
NP00853,-0.50646,1
NP04440,-0.16215,1
NP09854,-0.46011,1
NP03569,1.39976,1
NP01804,0.40517,1
NP11315,0.14829,1
NP07296,0.13814,1
NP01888,1.39477,1
NP09918,-0.48171,1
NP05192,-0.19888,1
NP06327,2.8017,1
NP03532,0.28752,1
NP11372,-0.16407,1
NP07404,-0.49467,1
NP11359,-0.63518,1
NP05682,-1.00462,1
NP00809,0.42528,1
NP03949,-0.90831,1
NP07121,0.76068,1
NP06878,-0.74686,1
NP07078,1.30182,1
NP09310,0.36735,1
NP11316,0.36581,1
NP01896,1.62843,1
NP00791,0.42363,1
NP06944,-0.69907,1
NP07849,-0.5098,1
NP01738,-1.25333,1
NP04238,-0.26473,1
NP09296,0.88143,1
NP05093,0.34878,1
NP05832,0.74876,1
NP04022,-0.91975,1
NP04762,-0.47343,1
NP07350,-0.78021,1
NP05698,0.27483,1
NP11152,-0.88496,1
NP04697,0.36628,1
NP04844,1.32262,1
NP00902,1.35688,1
NP06048,1.4049,1
NP11298,-1.19788,1
NP07552,-0.62149,1
NP09749,2.20061,1
NP05141,-0.5374,1
NP07427,-1.21054,1
NP00626,0.99971,1
NP04766,-0.71577,1
NP06700,0.73894,1
NP09203,2.03609,1
NP08539,-1.18051,1
NP00764,-0.33638,1
NP02354,0.9474,1
NP06218,-0.0998,1
NP01510,-0.90552,1
NP05240,-0.43781,1
NP07142,-1.0536,1
NP09054,-0.99364,1
NP06715,-0.53821,1
NP09794,-0.54587,1
NP07566,-0.91313,1
NP00025,-1.04674,1
NP05150,-0.24234,1
NP03039,0.87025,1
NP10647,-0.99248,1
NP09924,-0.83714,1
NP05124,-1.14451,1
NP07476,-1.13951,1
NP07304,1.18552,1
NP05327,-1.00888,1
NP07399,-0.47969,1
NP05200,1.4048,1
NP06141,3.63874,1
NP04393,-0.71025,1
NP02080,-0.71059,1
NP03417,3.17768,1
NP04996,0.8378,1
NP06393,0.45478,1
NP09039,-0.85494,1
NP07004,1.8593,1
NP08275,2.08875,1
NP01017,-0.43323,1
NP09800,-0.6083,1
NP04967,-0.54988,1
NP05524,-0.62761,1
NP05942,1.53702,1
NP02025,-0.36332,1
NP08510,-0.54032,1
NP02053,-0.65639,1
NP07393,0.60012,1
NP08983,-0.65597,1
NP02045,0.03231,1
NP02193,-1.01331,1
NP07319,-0.34933,1
NP04461,-0.20086,1
NP08331,1.56388,1
NP09410,-0.26949,1
NP03770,0.2842,1
NP09762,-0.46771,1
NP08049,-0.25016,1
NP01791,0.76956,1
NP07307,-0.59533,1
NP00908,1.39691,1
NP06859,2.16549,1
NP04405,0.67043,1
NP07636,0.5714,1
NP05201,1.66359,1
NP07543,-0.0631,1
NP11355,-1.54024,1
NP09954,1.37072,1
NP01965,0.28303,1
NP03794,0.36957,1
NP02966,-0.75328,1
NP08052,-0.21004,1
NP01154,-0.03899,1
NP09707,-0.80156,1
NP07460,1.3643,1
NP05930,2.24688,1
NP02595,-1.14698,1
NP08445,0.49725,1
NP02486,-1.05777,1
NP11121,-0.99833,1
NP04142,0.86433,1
NP11377,0.50278,1
NP07085,1.8587,1
NP01190,1.41476,1
NP07258,1.18151,1
NP00788,1.07474,1
NP04633,-0.17959,1
NP02295,1.21447,1
NP09048,-0.68274,1
NP07306,0.0449,1
NP08260,0.96955,1
NP06422,-0.71026,1
NP06698,0.47897,1
NP09037,-0.61857,1
NP09729,-0.32481,1
NP08556,-0.6802,1
NP02824,-0.83901,1
NP02851,1.12939,1
NP11376,0.49017,1
NP04793,-0.82757,1
NP02968,-0.09459,1
NP11333,-0.35999,1
NP07711,0.61564,1
NP06430,0.75009,1
NP11324,-1.17033,1
NP07547,-1.07302,1
NP02240,-0.11341,1
NP09349,-0.54253,1
NP06499,-0.09962,1
NP06092,-0.57244,1
NP05914,0.52247,1
NP11335,-0.45253,1
NP03841,2.21497,1
NP09528,0.92874,1
NP04481,1.4653,1
NP05281,-0.53467,1
NP06716,0.36768,1
NP03046,1.02748,1
NP11403,0.10725,1
NP05477,-0.29657,1
NP07704,0.0591,1
NP05180,0.38612,1
NP01182,1.72907,1
NP06679,-0.0643,1
NP08918,0.15514,1
NP08156,0.94747,1
NP07537,0.51289,1
NP10687,1.07254,1
NP04876,1.16429,1
NP03462,1.7437,1
NP02933,0.734,1
NP06162,2.02046,1
NP05888,0.39059,1
NP11166,-0.39837,1
NP06191,0.57922,1
NP06130,-0.42948,1
NP03749,2.16989,1
NP02648,1.23864,1
NP10718,2.63219,1
NP10806,2.86393,1
NP04960,-1.27636,1
NP07430,0.68211,1
NP00026,-1.18664,1
NP10659,1.29459,1
NP09400,2.57781,1
NP10796,1.46163,1
NP05622,-0.72148,1
NP11238,-0.45943,1
NP03178,-0.46697,1
NP04900,1.04465,1
NP01325,-0.65741,1
NP00760,1.07556,1
NP07549,-0.2866,1
NP10882,-0.98915,1
NP09893,1.40181,1
NP05570,0.81558,1
NP03551,0.4435,1
NP10753,1.17276,1
NP00062,-0.71426,1
NP09804,0.99213,1
NP06702,-0.29779,1
NP05168,-0.40371,1
NP07482,0.24623,1
NP09903,0.00885,1
NP06858,2.47268,1
NP03210,2.08322,1
NP04366,-0.76487,1
NP05767,-0.38913,1
NP07517,-0.8779,1
NP03590,1.51941,1
NP06361,0.29857,1
NP04189,-0.80314,1
NP11341,-1.08993,1
NP06395,0.91953,1
NP01967,-0.53992,1
NP02024,-0.5124,1
NP05122,-0.62156,1
NP01530,0.0746,1
NP07154,0.46554,1
NP03483,-0.95854,1
NP01609,2.71289,1
NP02261,-0.61975,1
NP06272,2.70172,1
NP01370,-0.27152,1
NP06876,0.92241,1
NP03571,-0.00142,1
NP06992,0.29776,1
NP02823,-0.4499,1
NP03798,1.5949,1
NP04797,-0.74178,1
NP00748,-0.72675,1
NP04698,-0.20222,1
NP04382,0.23834,1
NP01926,0.01927,1
NP07235,3.30488,1
NP03410,0.07464,1
NP06917,2.63614,1
NP04877,0.19033,1
NP09009,-0.33738,1
NP06745,-0.2936,1
NP07338,1.03458,1
NP01890,0.75674,1
NP03116,2.78037,1
NP07627,0.90664,1
NP03850,-1.10655,1
NP09207,2.617,1
NP07374,1.68852,1
NP11067,0.56286,1
NP00040,-0.91959,1
NP03748,0.21611,1
NP07070,-0.26756,1
NP07970,-0.79075,1
NP07477,1.76764,1
NP06340,-0.32489,1
NP08627,-0.44102,1
NP08707,1.0922,1
NP04905,1.26129,1
NP09340,0.30271,1
NP05186,-0.63476,1
NP00962,0.50198,1
NP08614,2.34713,1
NP00911,1.07511,1
NP00990,-0.43571,1
NP01188,-0.88934,1
NP03843,3.17556,1
NP09900,-0.37773,1
NP08249,-0.94466,1
NP02263,0.53199,1
NP00919,-1.23631,1
NP07473,0.02037,1
NP09342,0.15979,1
NP05108,1.38348,1
NP04965,-0.56122,1
NP09309,-0.55467,1
NP05820,4.52772,1
NP07582,0.29747,1
NP05030,0.1815,1
NP06953,-0.47724,1
NP07009,-1.04676,1
NP04832,1.68568,1
NP02685,0.34074,1
NP05113,1.47498,1
NP10732,1.12933,1
NP10373,-0.76104,1
NP05684,1.3545,1
NP05487,-0.92494,1
NP06536,1.20908,1
NP04217,0.11559,1
NP07518,-0.32173,1
NP03424,0.73362,1
NP04860,1.85111,1
NP08545,-0.57279,1
NP06398,0.57765,1
NP04801,-0.29651,1
NP00925,0.51292,1
NP09898,-1.28781,1
NP10943,-0.64299,1
NP00014,1.44245,1
NP08079,1.46907,1
NP06113,-1.24832,1
NP06355,-1.07698,1
NP04952,-0.70219,1
NP09429,-0.98903,1
NP04977,-1.39422,1
NP03676,1.77307,1
NP04634,-0.06713,1
NP01567,1.89324,1
NP01326,-1.08698,1
NP06983,-0.26782,1
NP09473,0.18344,1
NP01677,-0.7495,1
NP06851,0.36406,1
NP10759,1.10525,1
NP09911,-0.87871,1
NP07049,-0.22375,1
NP04205,-0.78962,1
NP10321,0.94058,1
NP06153,-0.46222,1
NP07719,0.10271,1
NP08658,0.351,1
NP04804,-0.36802,1
NP06423,0.28475,1
NP01394,-0.48284,1
NP10945,0.02452,1
NP04370,-1.04652,1
NP04457,-0.77376,1
NP04717,0.63077,1
NP02312,0.88689,1
NP01321,-0.683,1
NP02461,2.33092,1
NP06699,1.04032,1
NP06412,1.00835,1
NP01016,-0.18326,1
NP05091,0.96379,1
NP11309,-1.03435,1
NP00890,-0.436,1
NP07381,1.4141,1
NP11072,0.90291,1
NP04156,-1.04286,1
NP07959,-0.3077,1
NP05228,0.74623,1
NP05828,0.10925,1
NP01661,0.41966,1
NP06621,0.42884,1
NP06547,0.32433,1
NP00597,0.54661,1
NP01355,-0.72129,1
NP07364,0.781,1
NP04243,0.20618,1
NP05183,1.22377,1
NP05826,0.20193,1
NP10867,-0.67924,1
NP10837,0.74044,1
NP04346,-1.03502,1
NP00871,3.14152,1
NP06538,0.15481,1
NP11245,-0.57332,1
NP02006,-0.8553,1
NP06211,-0.35172,1
NP01515,-0.61122,1
NP02522,-0.80491,1
NP09359,0.83985,1
NP07041,0.58413,1
NP06936,-1.34902,1
NP06314,-1.04863,1
NP07848,1.59176,1
NP07961,2.67077,1
NP00875,2.19353,1
NP01478,-0.54029,1
NP06653,-0.1881,1
NP02687,-0.62925,1
NP06125,3.39731,1
NP08140,2.75605,1
NP04644,-0.23581,1
NP04703,-1.31566,1
NP01500,-0.90957,1
NP06705,-0.24893,1
NP09434,-0.49324,1
NP06908,-0.11816,1
NP05140,0.01933,1
NP06335,2.31605,1
NP07978,-0.58634,1
NP03430,2.64207,1
NP06975,-0.1541,1
NP05213,1.03704,1
NP06795,-0.61058,1
NP04645,0.1857,1
NP05692,0.45575,1
NP06856,2.38858,1
NP00815,-0.19318,1
NP06670,-0.23222,1
NP01320,-0.95027,1
NP09369,0.46521,1
NP07025,-0.65554,1
NP04455,0.26063,1
NP07072,0.16429,1
NP06036,1.34162,1
NP01811,0.87823,1
NP07125,1.73362,1
NP06052,3.15417,1
NP05001,1.3192,1
NP07396,0.49021,1
NP11158,-0.64407,1
NP01203,-0.12712,1
NP04179,2.18783,1
NP07131,2.55468,1
NP03588,0.61832,1
