,Polarity,y
NP07424,-1.2212,1
NP03768,-0.82166,1
NP01068,0.59776,1
NP09919,-1.29999,1
NP06224,-0.24698,1
NP09052,0.22697,1
NP09792,-0.45394,1
NP01969,0.13989,1
NP06644,-0.52005,1
NP03788,-0.60947,1
NP06170,2.29163,1
NP08451,1.49195,1
NP05195,2.06565,1
NP01253,-0.63059,1
NP09764,0.24808,1
NP01794,-0.27743,1
NP06199,1.52941,1
NP07027,-0.29296,1
NP05048,-0.72896,1
NP09355,3.66154,1
NP08569,-1.02058,1
NP09948,0.6482,1
NP01739,1.37349,1
NP06867,0.28539,1
NP02592,0.0535,1
NP07063,0.22992,1
NP06411,1.69173,1
NP09353,-0.86881,1
NP08422,0.4874,1
NP01963,-0.06346,1
NP06023,0.07109,1
NP01795,0.33341,1
NP10755,1.34201,1
NP03536,0.70344,1
NP01357,2.35498,1
NP10350,-0.41457,1
NP04363,-0.53896,1
NP02596,0.46119,1
NP06954,-1.32491,1
NP08265,0.55471,1
NP08542,0.15804,1
NP04817,0.78621,1
NP04755,-1.05572,1
NP02645,1.05713,1
NP08568,-1.13467,1
NP11395,-1.07748,1
NP03089,0.57752,1
NP06055,0.47115,1
NP10256,0.31065,1
NP09683,-0.5189,1
NP07030,-1.04354,1
NP11358,-0.29782,1
NP05020,-0.11463,1
NP10383,1.68717,1
NP04756,-0.95444,1
NP00800,2.23223,1
NP08622,0.68367,1
NP07196,-0.55732,1
NP08262,0.98179,1
NP06079,2.0379,1
NP08454,-0.25185,1
NP01178,2.71596,1
NP05536,-0.95312,1
NP06161,2.94009,1
NP10819,-0.59264,1
NP05843,2.37163,1
NP06165,-0.1251,1
NP08458,0.46328,1
NP01784,1.53325,1
NP07687,0.49634,1
NP09591,0.13831,1
NP09590,0.05897,1
NP06235,-1.12903,1
NP06845,0.34142,1
NP09827,1.55719,1
NP04734,-0.10382,1
NP01409,-0.15592,1
NP07493,-0.47883,1
NP09371,-0.82503,1
NP05493,-0.03812,1
NP11362,-0.24464,1
NP05043,-0.69827,1
NP01743,0.58243,1
NP06299,-1.28629,1
NP02344,2.47564,1
NP05105,0.5263,1
NP04050,1.12899,1
NP07210,0.7862,1
NP04353,-0.14606,1
NP07705,0.55866,1
NP03124,-0.89974,1
NP07094,1.61597,1
NP01809,0.42668,1
NP02244,2.38042,1
NP11284,-0.06074,1
NP10977,-0.81258,1
NP07347,-0.31249,1
NP07032,-0.76519,1
NP09416,1.90765,1
NP01649,-1.00414,1
NP02696,0.47731,1
NP06667,0.714,1
NP05106,0.78372,1
NP02684,0.71181,1
NP11031,-0.63292,1
NP06690,-0.79763,1
NP10594,-0.25623,1
NP09464,0.92712,1
NP03784,-0.59951,1
NP10358,0.26983,1
NP05104,-0.25943,1
NP00353,0.4217,1
NP05380,-0.93685,1
NP09149,-1.33959,1
NP05486,0.13492,1
NP09475,-1.02933,1
NP06548,-0.7877,1
NP07894,0.46105,1
NP06899,0.12678,1
NP06989,0.451,1
NP01474,-0.19389,1
NP01732,-0.309,1
NP07139,-0.34855,1
NP08450,-0.0313,1
NP06693,-0.56714,1
NP03802,0.79116,1
NP08669,-1.36787,1
NP09397,-0.53679,1
NP02020,-0.16969,1
NP05856,1.64184,1
NP06643,-0.71547,1
NP08517,0.82987,1
NP02699,0.24972,1
NP04772,0.34111,1
NP04894,1.26858,1
NP02000,-1.05977,1
NP10786,1.70353,1
NP05756,1.41531,1
NP06348,1.32644,1
NP04175,-0.78762,1
NP07451,0.71093,1
NP04673,-1.05337,1
NP01621,-0.73215,1
NP07115,1.64821,1
NP01728,-0.36763,1
NP10827,0.02034,1
NP06945,0.25375,1
NP04304,-0.95773,1
NP04655,0.16727,1
NP07907,3.26258,1
NP08251,-0.55148,1
NP08256,0.67229,1
NP08491,-0.19121,1
NP10627,2.14058,1
NP07384,0.58744,1
NP02950,1.17496,1
NP06329,0.85717,1
NP09766,-0.9275,1
NP03418,1.61226,1
NP01193,0.21703,1
NP00954,0.73199,1
NP03522,-0.65168,1
NP01393,-1.09126,1
NP08155,0.75807,1
NP06793,-0.06734,1
NP11299,-0.961,1
NP02846,-0.5489,1
NP07240,0.62369,1
NP06550,0.78511,1
NP02650,1.63151,1
NP01241,-0.64748,1
NP08994,-0.4739,1
NP04671,-0.12195,1
NP07228,-1.00174,1
NP09676,-1.06866,1
NP07047,0.15436,1
NP10697,-0.66881,1
NP04795,-0.26781,1
NP11300,-1.00526,1
NP04834,-0.35302,1
NP03456,3.49568,1
NP04813,1.44302,1
NP04667,-1.19316,1
NP03106,0.21503,1
NP03090,1.86512,1
NP05158,-0.03626,1
NP10646,0.55843,1
NP04754,0.84684,1
NP02521,3.43964,1
NP07906,2.16506,1
NP01430,1.44445,1
NP01827,1.36315,1
NP05207,0.71989,1
NP05109,-1.21845,1
NP02573,-1.05017,1
NP07893,0.87853,1
NP10031,-0.08149,1
NP03832,2.19514,1
NP10352,0.11061,1
NP08259,2.68777,1
NP00939,-0.36943,1
NP09866,1.34846,1
NP10273,-0.99588,1
NP07222,2.10468,1
NP10269,-0.8292,1
NP07419,1.65685,1
NP05322,-1.21114,1
NP01239,-0.43376,1
NP01256,-0.09906,1
NP00775,-0.77049,1
NP02550,-0.00615,1
NP07286,0.67711,1
NP08656,0.66227,1
NP05411,0.66394,1
NP04479,-0.94787,1
NP04765,-0.83387,1
NP01729,0.75299,1
NP10597,-0.85342,1
NP08907,-0.11593,1
NP01041,1.6867,1
NP01050,1.93656,1
NP06648,-0.68164,1
NP06333,-1.12679,1
NP06554,0.27123,1
NP08694,-0.84306,1
NP04355,-0.72537,1
NP11021,0.80109,1
NP05002,-0.60511,1
NP11073,3.27764,1
NP02669,-0.53715,1
NP06890,0.18613,1
NP11239,1.33954,1
NP04043,2.5574,1
NP10148,-0.71341,1
NP11119,-0.33024,1
NP07913,-1.16123,1
NP02015,0.09308,1
NP04348,-0.73653,1
NP06173,1.01458,1
NP03455,2.0029,1
NP07654,0.49801,1
NP07426,3.56793,1
NP07957,0.30352,1
NP07944,-0.60631,1
NP06195,-0.0024,1
NP11068,2.48512,1
NP11294,-0.02036,1
NP01619,0.09483,1
NP06053,0.59927,1
NP04729,0.88089,1
NP02523,3.18374,1
NP04354,0.39459,1
NP08862,0.63584,1
NP05751,2.78439,1
NP05765,0.13142,1
NP07320,3.09318,1
NP07442,-0.86188,1
NP04846,0.18341,1
NP05818,2.99172,1
NP07356,1.58697,1
NP07448,0.45378,1
NP04933,-0.52834,1
NP02827,1.96,1
NP04057,1.70787,1
NP05694,2.18946,1
NP09360,0.63584,1
NP09740,-0.50163,1
NP01198,-0.44626,1
NP07343,-0.18248,1
NP09002,-0.70462,1
NP02969,-0.21405,1
NP04824,1.3651,1
NP01396,-0.32191,1
NP07148,-0.09354,1
NP02543,-0.4682,1
NP04342,-0.04558,1
NP11252,0.26524,1
NP04284,-1.08711,1
NP04250,-1.14571,1
NP07332,0.2946,1
NP08154,0.13081,1
NP04916,-0.12575,1
NP07326,-0.78464,1
NP03858,-0.25977,1
NP04851,-0.45858,1
NP03534,0.54183,1
NP11301,-0.82008,1
NP00605,-0.24616,1
NP00945,-0.4756,1
NP10896,0.05979,1
NP04294,-0.58688,1
NP09869,-0.01474,1
NP06877,2.2722,1
NP04917,-1.00145,1
NP08467,1.30133,1
NP06326,-0.50581,1
NP00874,0.77869,1
NP07901,0.7064,1
NP01382,-0.69041,1
NP04367,-0.89269,1
NP08163,0.74355,1
NP04641,-0.2378,1
NP11336,-0.60989,1
NP05758,0.50644,1
NP07469,-1.18074,1
NP06292,1.8121,1
NP08296,-0.09289,1
NP00359,0.11027,1
NP11156,-0.63481,1
NP06049,-0.4333,1
NP11007,2.55185,1
NP04706,-0.4722,1
NP05945,-0.14267,1
NP02005,-1.19749,1
NP01490,-0.88508,1
NP02962,1.06685,1
NP00769,-0.29176,1
NP04041,1.75589,1
NP06855,-0.29802,1
NP05007,-0.69082,1
NP08783,1.01756,1
NP06941,-0.77031,1
NP04358,0.32119,1
NP07352,3.03471,1
NP01021,-0.23199,1
NP03518,2.56404,1
NP01470,-0.43206,1
NP09767,-0.42091,1
NP02029,-0.7344,1
NP08668,-0.20259,1
NP09772,0.48247,1
NP05502,-0.89612,1
NP07246,1.42129,1
NP01863,-0.16038,1
NP07964,0.48641,1
NP02298,-0.3746,1
NP03193,1.73858,1
NP09156,-1.42771,1
NP02129,0.4759,1
NP11005,-0.22116,1
NP02529,3.12641,1
NP11292,-1.05327,1
NP08543,0.03531,1
NP09404,0.59561,1
NP06397,1.36648,1
NP09595,-0.50949,1
NP04664,-0.1027,1
NP05740,-0.96057,1
NP02647,0.84466,1
NP03481,-0.69202,1
NP10947,-0.45745,1
NP05886,1.74857,1
NP04648,0.50849,1
NP07512,1.96832,1
NP06658,-0.2375,1
NP02160,-0.35896,1
NP00830,1.77231,1
NP04207,0.18116,1
NP05087,1.15925,1
NP07042,-0.58437,1
NP08200,-0.03853,1
NP01317,0.24305,1
NP06115,-1.09363,1
NP04957,-0.74435,1
NP09896,-0.24484,1
NP07736,-0.94605,1
NP09750,-0.8657,1
NP01319,-0.72497,1
NP11127,0.78621,1
NP04073,2.06561,1
NP08995,-0.6003,1
NP08152,1.06364,1
NP07360,-1.27992,1
NP07489,-0.74723,1
NP05067,-0.95063,1
NP02702,0.58043,1
NP01539,0.53954,1
NP01385,-0.84892,1
NP04637,-0.866,1
NP07182,-0.06413,1
NP04691,0.42533,1
NP11046,2.5781,1
NP09958,-0.05172,1
NP03830,3.7551,1
NP09264,0.69097,1
NP05182,1.05299,1
NP05436,2.35904,1
NP09036,-1.17415,1
NP07504,2.19154,1
NP06371,-1.19324,1
NP06832,-0.61029,1
NP11160,-0.50948,1
NP06753,-1.33191,1
NP10739,-0.08992,1
NP07257,1.09073,1
NP08578,-0.80717,1
NP06050,0.76366,1
NP08466,1.03363,1
NP07588,1.19468,1
NP08263,0.52359,1
NP07195,0.43663,1
NP05143,0.2817,1
NP11350,-1.18283,1
NP01296,-1.31765,1
NP11244,-0.94942,1
NP08162,0.77306,1
NP05693,2.07361,1
NP09438,-0.60382,1
NP03131,-0.57771,1
NP05434,-0.50835,1
NP01511,0.12692,1
NP01892,1.28985,1
NP07207,2.09973,1
NP06166,0.86096,1
NP06047,-0.2823,1
NP06915,-1.04541,1
NP08468,0.49174,1
NP04222,2.28763,1
NP09853,-0.56208,1
NP00356,1.17143,1
NP09957,-1.23457,1
NP04792,0.42043,1
NP07456,0.90078,1
NP06186,-0.29175,1
NP08449,0.10888,1
NP08055,0.0745,1
NP11374,-0.29013,1
NP06683,0.11649,1
NP06318,-0.19929,1
NP07739,0.86795,1
NP03687,-0.8341,1
NP01410,-0.27639,1
NP08504,2.11989,1
NP02524,2.72819,1
NP07020,0.27609,1
NP07525,1.57354,1
NP04020,-0.2531,1
NP08082,1.84123,1
NP06874,0.64839,1
NP00712,2.78606,1
NP03837,1.69591,1
NP05696,0.67429,1
NP10730,-0.12672,1
NP06897,-1.16821,1
NP05173,0.14886,1
NP07471,1.39663,1
NP01347,-0.31907,1
NP07308,-0.15744,1
NP01810,-0.45751,1
NP07008,-0.28419,1
NP08576,-0.03887,1
NP08541,-0.50845,1
NP05134,0.55229,1
NP06046,-0.00482,1
NP04745,-0.69331,1
NP06888,0.82746,1
NP05162,-0.78093,1
NP01398,-0.8776,1
NP00606,-0.26889,1
NP00664,0.25277,1
NP02159,-0.62502,1
NP05381,1.57311,1
NP02783,0.71981,1
NP04374,0.51772,1
NP06567,-1.21359,1
NP08811,2.51699,1
NP01544,-0.24423,1
NP01961,-0.3466,1
NP01209,0.79263,1
NP09872,0.78962,1
NP01424,3.29432,1
NP01418,2.82239,1
NP08496,1.42944,1
NP09799,-0.32554,1
NP07353,3.0404,1
NP07428,-0.36663,1
NP09338,-0.31575,1
NP01786,0.26257,1
NP04878,0.39695,1
NP08332,1.88372,1
NP10785,3.30388,1
NP09246,0.76194,1
NP04639,-1.05709,1
NP00887,3.16503,1
NP02484,-0.51143,1
NP07205,1.88875,1
NP08962,-1.38274,1
NP04959,0.67766,1
NP07334,2.1722,1
NP01722,0.79768,1
NP04771,0.42544,1
NP01471,0.51055,1
NP06747,-0.45428,1
NP05144,3.04298,1
NP05086,0.40651,1
NP03421,3.61385,1
NP08619,2.07543,1
NP07245,0.28258,1
NP11328,-0.82447,1
NP04796,0.38443,1
NP01758,-0.66809,1
NP06868,-0.20348,1
NP02031,2.46389,1
NP06105,1.29267,1
NP08474,2.43511,1
NP08837,0.11616,1
NP06613,0.10145,1
NP07287,2.5155,1
NP03423,-0.46973,1
NP00599,1.40164,1
NP07330,-0.97159,1
NP01879,0.09951,1
NP06176,-0.81501,1
NP00281,0.99099,1
NP07600,0.30729,1
NP07948,1.47993,1
NP06662,1.40291,1
NP01720,-0.30321,1
NP02232,-1.24074,1
NP05941,0.13675,1
NP09380,-0.41797,1
NP09368,0.83301,1
NP04720,-0.99481,1
NP03234,-0.78089,1
NP07480,2.09883,1
NP03533,0.23667,1
NP02067,-1.34438,1
NP07171,0.92687,1
NP07625,0.10775,1
NP09863,0.82819,1
NP03695,1.17707,1
NP04292,0.28715,1
NP01428,1.54307,1
NP10942,-1.22568,1
NP07519,2.12524,1
NP07150,-0.74538,1
NP03043,-0.01037,1
NP07256,1.70275,1
NP04468,-1.01187,1
NP03804,-0.78251,1
NP06405,1.19216,1
NP05165,-0.67873,1
NP09028,-0.41018,1
NP04404,0.37807,1
NP08151,-0.1782,1
NP09746,2.94366,1
NP05656,-0.35479,1
NP01405,0.95609,1
NP06222,3.31934,1
NP10737,-0.82212,1
NP00756,2.70964,1
NP01358,-0.38423,1
NP10626,2.67607,1
NP07461,0.91098,1
NP02624,-1.30245,1
NP01342,-0.35166,1
NP04051,1.36423,1
NP02450,0.95254,1
NP07018,3.55199,1
NP07481,-1.40327,1
NP02443,-0.75062,1
NP01526,-1.29487,1
NP02690,-0.31221,1
NP05483,-0.11828,1
NP09781,-0.05174,1
NP08476,0.62998,1
NP04713,-0.39097,1
NP07529,1.11146,1
NP02103,-1.27455,1
NP05325,-0.77018,1
NP07120,-0.45215,1
NP04730,0.15577,1
NP01534,-0.03883,1
NP05895,1.14249,1
NP00338,0.84139,1
NP08408,0.49595,1
NP00780,-0.29372,1
NP09877,1.0458,1
NP08552,-0.98401,1
NP07276,0.43287,1
NP01465,0.81075,1
NP00910,0.48022,1
NP07293,-0.56991,1
NP04784,-0.17476,1
NP02965,0.62089,1
NP01243,-1.44789,1
NP01978,3.0233,1
NP06978,0.33004,1
NP04313,-0.35917,1
NP01251,-0.45043,1
NP03793,-0.9656,1
NP07799,0.73329,1
NP06685,0.46462,1
NP07185,0.20432,1
NP04961,-0.71748,1
NP06402,1.25761,1
NP03591,-0.6202,1
NP02013,0.94029,1
NP04278,-1.29245,1
NP07497,1.88697,1
NP09330,-0.90629,1
NP11302,-1.1733,1
NP05269,1.59552,1
NP07225,0.26405,1
NP05894,0.63448,1
NP03852,0.05198,1
NP06428,0.43997,1
NP11032,-0.20773,1
NP07001,-0.00911,1
NP08247,-0.45947,1
NP09038,-1.17619,1
NP09806,1.60866,1
NP09526,-1.26498,1
NP04283,0.90676,1
NP07598,0.32291,1
NP04700,-0.31507,1
NP10978,-0.24762,1
NP04299,-1.31114,1
NP07119,-1.19585,1
NP04280,-0.68614,1
NP09642,0.5172,1
NP04938,-1.00314,1
NP11177,-1.03682,1
NP07219,-0.1666,1
NP06986,-0.33543,1
NP05908,-0.80346,1
NP08170,0.46285,1
NP07856,1.09571,1
NP06139,0.31881,1
NP07796,1.63865,1
NP05167,-0.11021,1
NP05311,-1.06644,1
NP03254,1.42185,1
NP06891,0.22186,1
NP07379,0.7183,1
NP07248,1.29904,1
NP02900,1.00696,1
NP07363,0.23875,1
NP10740,1.34201,1
NP07657,0.77239,1
NP00757,1.32178,1
NP03033,1.49905,1
NP05883,3.54761,1
NP05221,0.83909,1
NP09401,0.70727,1
NP06328,1.23005,1
NP00754,-0.72032,1
NP06912,2.39815,1
NP08264,-0.91521,1
NP01719,0.078,1
NP00593,0.09637,1
NP03426,1.66066,1
NP02686,-0.15981,1
NP07083,1.61911,1
NP02792,0.74354,1
NP05884,0.81066,1
NP09716,-0.78695,1
NP03847,0.80559,1
NP09272,-0.85247,1
NP09894,-0.25129,1
NP10780,0.01837,1
NP11295,0.01818,1
NP04094,2.55629,1
NP07341,-0.37661,1
NP02829,1.03571,1
NP04932,-1.20854,1
NP11326,-0.77607,1
NP06337,0.06912,1
NP02961,-1.27619,1
NP09636,1.27355,1
NP07402,0.534,1
NP08469,1.67059,1
NP06104,0.93266,1
NP07817,-1.11679,1
NP07016,-0.40157,1
NP03849,2.2954,1
NP04466,-0.23609,1
NP05498,-1.10801,1
NP02942,-0.44084,1
NP03369,-0.26468,1
NP01402,0.56398,1
NP11327,-0.99952,1
NP01723,-1.5159,1
NP09670,-0.65919,1
NP00059,1.03026,1
NP06717,-0.3453,1
NP10792,-0.76599,1
NP03543,1.6464,1
NP01008,1.59523,1
NP05149,1.0644,1
NP00122,0.07014,1
NP05854,-0.74555,1
NP07488,-1.08955,1
NP09985,-0.22129,1
NP04373,1.03633,1
NP10895,0.17162,1
NP09928,0.03105,1
NP01399,-0.26911,1
NP07118,0.34442,1
NP01129,1.98536,1
NP05729,1.88141,1
NP04928,-0.88822,1
NP10704,0.295,1
NP04986,-1.41489,1
NP05528,0.14307,1
NP06834,-0.44895,1
NP07028,-0.73866,1
NP10355,-0.74895,1
NP04282,-0.8919,1
NP09897,-0.61477,1
NP04148,-0.42159,1
NP04761,0.31041,1
NP07299,0.73016,1
NP05459,2.47565,1
NP07370,-1.06005,1
NP00853,0.22198,1
NP04440,-1.00615,1
NP09854,-0.10416,1
NP03569,0.10432,1
NP01804,0.36163,1
NP11315,-0.41901,1
NP07296,0.40693,1
NP01888,-0.24337,1
NP09918,-0.87649,1
NP05192,0.43693,1
NP06327,4.06905,1
NP03532,-0.04422,1
NP11372,-0.02068,1
NP07404,-1.22193,1
NP11359,-0.06638,1
NP05682,-0.88558,1
NP00809,1.68657,1
NP03949,-0.24838,1
NP07121,-0.71615,1
NP06878,-0.74309,1
NP07078,0.96777,1
NP09310,1.13035,1
NP11316,0.23489,1
NP01896,1.46677,1
NP00791,0.19281,1
NP06944,-1.28454,1
NP07849,0.88099,1
NP01738,-0.88666,1
NP04238,-1.34901,1
NP09296,-1.30567,1
NP05093,0.59063,1
NP05832,-0.27827,1
NP04022,-0.42455,1
NP04762,-0.43959,1
NP07350,2.22526,1
NP05698,0.42829,1
NP11152,-0.91267,1
NP04697,0.51468,1
NP04844,0.41947,1
NP00902,0.98429,1
NP06048,1.3801,1
NP11298,-0.75345,1
NP07552,-0.62356,1
NP09749,0.18864,1
NP05141,-0.76435,1
NP07427,-0.63018,1
NP00626,-0.07753,1
NP04766,-0.01164,1
NP06700,0.32124,1
NP09203,0.88411,1
NP08539,0.11204,1
NP00764,-0.83809,1
NP02354,2.12907,1
NP06218,-0.24745,1
NP01510,-0.39611,1
NP05240,-0.26863,1
NP07142,1.62788,1
NP09054,-1.04715,1
NP06715,-0.37318,1
NP09794,-1.32678,1
NP07566,-0.86179,1
NP00025,-0.42096,1
NP05150,0.3636,1
NP03039,2.36543,1
NP10647,-1.01129,1
NP09924,-0.91109,1
NP05124,-0.25391,1
NP07476,-0.90078,1
NP07304,0.99624,1
NP05327,-0.67552,1
NP07399,-0.0352,1
NP05200,0.70578,1
NP06141,2.75791,1
NP04393,-1.09814,1
NP02080,-0.87057,1
NP03417,1.57562,1
NP04996,0.93798,1
NP06393,-0.13148,1
NP09039,-0.83547,1
NP07004,2.14098,1
NP08275,0.28715,1
NP01017,0.84003,1
NP09800,-0.43247,1
NP04967,-0.6027,1
NP05524,-0.79461,1
NP05942,0.89892,1
NP02025,-0.17135,1
NP08510,-0.12352,1
NP02053,0.10055,1
NP07393,-0.23406,1
NP08983,-0.54812,1
NP02045,1.10688,1
NP02193,-0.45316,1
NP07319,1.2541,1
NP04461,-0.90606,1
NP08331,1.11065,1
NP09410,-1.27153,1
NP03770,-0.60258,1
NP09762,0.33643,1
NP08049,0.41231,1
NP01791,0.27968,1
NP07307,0.08475,1
NP00908,0.24665,1
NP06859,1.69192,1
NP04405,1.0259,1
NP07636,1.02908,1
NP05201,1.80163,1
NP07543,0.26204,1
NP11355,-0.84701,1
NP09954,1.1532,1
NP01965,0.03119,1
NP03794,-0.47342,1
NP02966,-0.43359,1
NP08052,-0.71931,1
NP01154,0.41798,1
NP09707,-0.72274,1
NP07460,0.02929,1
NP05930,1.93602,1
NP02595,0.7063,1
NP08445,0.28878,1
NP02486,-0.81013,1
NP11121,-0.8965,1
NP04142,2.17944,1
NP11377,0.76231,1
NP07085,1.66375,1
NP01190,-0.571,1
NP07258,0.5298,1
NP00788,-0.64779,1
NP04633,-0.26193,1
NP02295,1.19421,1
NP09048,-0.59567,1
NP07306,1.84728,1
NP08260,0.98259,1
NP06422,-0.93886,1
NP06698,0.44546,1
NP09037,-0.34189,1
NP09729,-1.00762,1
NP08556,-1.51903,1
NP02824,-0.69395,1
NP02851,0.3599,1
NP11376,0.40195,1
NP04793,-1.18707,1
NP02968,-0.37682,1
NP11333,-0.19499,1
NP07711,0.50437,1
NP06430,1.67201,1
NP11324,-0.73785,1
NP07547,-1.03361,1
NP02240,1.34661,1
NP09349,-0.09609,1
NP06499,-0.40386,1
NP06092,-0.83866,1
NP05914,-0.19171,1
NP11335,-0.73199,1
NP03841,2.09578,1
NP09528,-0.08774,1
NP04481,1.84329,1
NP05281,0.30007,1
NP06716,-0.03187,1
NP03046,0.15482,1
NP11403,0.07848,1
NP05477,-0.73447,1
NP07704,0.1107,1
NP05180,-1.02078,1
NP01182,2.33571,1
NP06679,0.22516,1
NP08918,0.49844,1
NP08156,1.37309,1
NP07537,-0.01009,1
NP10687,0.84961,1
NP04876,1.41293,1
NP03462,2.3808,1
NP02933,-0.01042,1
NP06162,2.21959,1
NP05888,0.12286,1
NP11166,-0.18431,1
NP06191,0.38102,1
NP06130,0.00659,1
NP03749,1.29522,1
NP02648,0.47453,1
NP10718,3.73201,1
NP10806,1.37595,1
NP04960,-1.05451,1
NP07430,0.66194,1
NP00026,-0.63816,1
NP10659,1.82587,1
NP09400,1.05309,1
NP10796,1.10811,1
NP05622,-0.49125,1
NP11238,-0.84812,1
NP03178,-0.29459,1
NP04900,1.27441,1
NP01325,-0.05354,1
NP00760,-0.62473,1
NP07549,-1.3435,1
NP10882,0.13827,1
NP09893,1.94027,1
NP05570,0.20938,1
NP03551,0.95256,1
NP10753,1.36912,1
NP00062,0.81664,1
NP09804,1.07566,1
NP06702,-0.05082,1
NP05168,-0.04896,1
NP07482,-0.59855,1
NP09903,0.20617,1
NP06858,2.61917,1
NP03210,1.77569,1
NP04366,-0.72945,1
NP05767,0.07557,1
NP07517,0.58618,1
NP03590,1.61607,1
NP06361,-0.67166,1
NP04189,-0.76259,1
NP11341,-1.11651,1
NP06395,1.25552,1
NP01967,-0.04947,1
NP02024,-0.96258,1
NP05122,-0.74632,1
NP01530,-0.22728,1
NP07154,-1.11973,1
NP03483,-0.40171,1
NP01609,1.07458,1
NP02261,-1.0325,1
NP06272,3.05486,1
NP01370,-0.36636,1
NP06876,0.41132,1
NP03571,-0.28161,1
NP06992,0.15378,1
NP02823,-0.95548,1
NP03798,1.39318,1
NP04797,-0.62616,1
NP00748,-0.51103,1
NP04698,0.26084,1
NP04382,-0.88408,1
NP01926,-0.47028,1
NP07235,1.78483,1
NP03410,0.43183,1
NP06917,0.91331,1
NP04877,-0.21875,1
NP09009,-0.54879,1
NP06745,-0.49869,1
NP07338,1.01176,1
NP01890,0.74347,1
NP03116,2.86451,1
NP07627,0.6363,1
NP03850,0.9162,1
NP09207,-0.34502,1
NP07374,1.42681,1
NP11067,2.08438,1
NP00040,-0.53994,1
NP03748,0.38203,1
NP07070,-0.63885,1
NP07970,-0.7471,1
NP07477,0.45697,1
NP06340,-1.36182,1
NP08627,-0.53569,1
NP08707,-0.03682,1
NP04905,1.15594,1
NP09340,0.38779,1
NP05186,-0.7903,1
NP00962,-0.55328,1
NP08614,-0.05181,1
NP00911,1.68523,1
NP00990,-0.21136,1
NP01188,1.33774,1
NP03843,2.35662,1
NP09900,-1.15012,1
NP08249,-0.21617,1
NP02263,-0.79074,1
NP00919,-0.89354,1
NP07473,0.48858,1
NP09342,0.22122,1
NP05108,0.81382,1
NP04965,-0.70136,1
NP09309,-0.38734,1
NP05820,3.75439,1
NP07582,0.59265,1
NP05030,-0.50437,1
NP06953,0.30396,1
NP07009,-0.68285,1
NP04832,0.68445,1
NP02685,0.76594,1
NP05113,0.63185,1
NP10732,2.28394,1
NP10373,-0.19061,1
NP05684,1.58385,1
NP05487,-0.94178,1
NP06536,0.15978,1
NP04217,0.9074,1
NP07518,0.79275,1
NP03424,0.226,1
NP04860,0.79476,1
NP08545,-0.07072,1
NP06398,0.32066,1
NP04801,0.01529,1
NP00925,-0.47514,1
NP09898,-0.85262,1
NP10943,-0.39165,1
NP00014,1.20122,1
NP08079,2.73183,1
NP06113,-0.93629,1
NP06355,-1.2914,1
NP04952,-0.72898,1
NP09429,-1.40381,1
NP04977,-0.96077,1
NP03676,1.77963,1
NP04634,-0.63604,1
NP01567,0.82143,1
NP01326,-0.75947,1
NP06983,0.19247,1
NP09473,-1.39023,1
NP01677,-0.85614,1
NP06851,0.28466,1
NP10759,0.12771,1
NP09911,-0.84771,1
NP07049,0.28186,1
NP04205,-0.14358,1
NP10321,0.72152,1
NP06153,0.35955,1
NP07719,-0.27214,1
NP08658,1.0063,1
NP04804,0.4548,1
NP06423,0.46643,1
NP01394,-0.44107,1
NP10945,-0.35432,1
NP04370,-0.67639,1
NP04457,-0.70501,1
NP04717,-0.86136,1
NP02312,1.86968,1
NP01321,-0.39374,1
NP02461,0.84072,1
NP06699,0.85938,1
NP06412,-0.01955,1
NP01016,0.95174,1
NP05091,-0.08121,1
NP11309,-0.63511,1
NP00890,0.2119,1
NP07381,0.4293,1
NP11072,2.42893,1
NP04156,0.6051,1
NP07959,-0.98839,1
NP05228,0.58607,1
NP05828,0.25698,1
NP01661,0.86656,1
NP06621,0.42678,1
NP06547,-0.7158,1
NP00597,-0.18153,1
NP01355,-0.55072,1
NP07364,0.25607,1
NP04243,-0.30984,1
NP05183,0.70983,1
NP05826,-0.03992,1
NP10867,-0.96219,1
NP10837,1.07033,1
NP04346,-0.14904,1
NP00871,3.19458,1
NP06538,0.4124,1
NP11245,-0.15081,1
NP02006,-0.19625,1
NP06211,-0.28219,1
NP01515,-0.04074,1
NP02522,0.604,1
NP09359,-0.22908,1
NP07041,0.39264,1
NP06936,-0.65425,1
NP06314,-1.49535,1
NP07848,2.0797,1
NP07961,1.49532,1
NP00875,3.25386,1
NP01478,-0.23077,1
NP06653,0.12257,1
NP02687,-0.22357,1
NP06125,4.05402,1
NP08140,3.37413,1
NP04644,-0.60627,1
NP04703,-0.656,1
NP01500,-0.8189,1
NP06705,-0.41891,1
NP09434,-1.03731,1
NP06908,0.30782,1
NP05140,1.02702,1
NP06335,3.52071,1
NP07978,-0.53169,1
NP03430,1.66155,1
NP06975,-0.38194,1
NP05213,-0.13825,1
NP06795,-0.36943,1
NP04645,0.24274,1
NP05692,1.45465,1
NP06856,2.09955,1
NP00815,2.35048,1
NP06670,-0.31918,1
NP01320,-0.50698,1
NP09369,-0.01289,1
NP07025,-1.16452,1
NP04455,-0.05864,1
NP07072,-0.94196,1
NP06036,0.76439,1
NP01811,0.07921,1
NP07125,1.31212,1
NP06052,4.00383,1
NP05001,0.2227,1
NP07396,-0.77725,1
NP11158,-0.52725,1
NP01203,-0.80618,1
NP04179,1.90868,1
