,NMBroto_CIDH920105.lag1,NMBroto_CIDH920105.lag2,NMBroto_CIDH920105.lag3,NMBroto_BHAR880101.lag1,NMBroto_BHAR880101.lag2,NMBroto_BHAR880101.lag3,NMBroto_CHAM820101.lag1,NMBroto_CHAM820101.lag2,NMBroto_CHAM820101.lag3,NMBroto_CHAM820102.lag1,NMBroto_CHAM820102.lag2,NMBroto_CHAM820102.lag3,NMBroto_CHOC760101.lag1,NMBroto_CHOC760101.lag2,NMBroto_CHOC760101.lag3,NMBroto_BIGC670101.lag1,NMBroto_BIGC670101.lag2,NMBroto_BIGC670101.lag3,NMBroto_CHAM810101.lag1,NMBroto_CHAM810101.lag2,NMBroto_CHAM810101.lag3,NMBroto_DAYM780201.lag1,NMBroto_DAYM780201.lag2,NMBroto_DAYM780201.lag3,y
Neg_904,1.28573,-0.28169,-0.89202,1.73242,0.12021,0.36272,-0.00695,-0.51325,-0.44669,-2.23655,1.76793,-1.03771,0.17011,-0.86089,-0.99149,0.20388,-0.02279,-0.41595,-0.11358,1.36804,-0.86238,-1.36604,-0.23975,-0.327,0
Neg_736,-0.30925,0.47502,-0.23672,-0.13899,-0.11938,1.16819,-0.07517,-0.3507,-0.56792,-1.12835,0.31135,0.13776,0.02884,-0.64528,-0.15464,0.01501,-0.39513,0.00044,-0.02697,0.50341,0.02602,-1.188,0.14924,0.32895,0
Neg_431,-0.9319,1.40458,-0.88469,-0.45007,1.09227,-0.3717,-0.6555,-0.20115,-0.37563,-1.68681,0.34645,-0.79867,-0.58707,-0.12546,-0.15404,-0.57278,-0.03573,-0.31183,-0.4898,0.45405,-0.36241,-0.23182,-0.07045,-0.20739,0
Neg_2469,-0.30959,-1.46035,-0.29573,0.2058,-0.16522,-0.07004,-1.0746,0.37482,-0.46603,0.36504,-0.94038,-0.20791,-0.88317,0.44111,-0.60296,-0.89461,0.08821,-0.14743,-0.71442,-1.23033,-0.4413,0.40319,0.30921,-0.12648,0
Neg_2895,-0.16582,0.56501,-0.494,-0.32954,0.64807,0.19901,-0.00855,0.12647,-1.00177,0.382,1.061,0.37464,-0.0517,0.29031,-0.76447,0.15007,0.47783,-0.89911,-0.03206,1.10812,-0.46993,-0.19483,0.15049,-0.8215,0
Neg_202,0.05462,0.26993,0.17646,-0.38948,-0.07877,-0.55408,0.54729,0.27955,0.31814,0.40409,0.11789,0.3284,0.49848,0.14172,0.30032,0.22821,-0.02532,0.18644,-0.11042,-0.52882,-0.23333,0.02868,0.17034,0.72349,0
Neg_478,0.38766,-0.422,0.04455,0.05325,-0.76935,-0.18734,-0.94037,-0.83453,-0.95096,0.01284,-0.57464,-0.96852,-1.08914,-1.07789,-0.29468,-0.84508,-1.0328,-0.52492,-0.79065,-0.17363,-0.25412,-0.25419,-1.10516,-1.52035,0
Neg_1929,-0.56132,0.13314,-0.25397,0.29211,-0.26723,0.35016,-0.51664,-0.16486,0.33816,-0.38749,0.04585,-0.0093,-0.51406,-0.16136,0.14639,-0.48168,-0.32026,-0.02585,-0.25518,0.08387,-0.33661,-0.71062,-0.02261,-0.05412,0
Neg_1179,0.9059,-0.02803,-0.01541,0.99611,-1.37304,-1.19896,-0.85299,-1.30007,-1.31793,-0.6421,-0.57887,-0.68245,-0.97131,-0.89219,-1.00884,-0.44015,-1.42934,-1.09476,-0.44897,-1.1566,-0.06782,-0.92495,-1.54567,0.07984,0
Neg_116,-1.38826,-0.64887,-0.12779,-0.32433,-0.17125,-0.09221,-0.21309,-0.64132,-0.08342,-0.27309,0.03948,0.15652,-0.26756,-0.60668,0.00635,-0.20813,-0.63172,-0.09376,-0.22148,-0.21809,0.25981,0.10994,-0.35753,0.04033,0
Neg_2854,0.435,0.33677,0.45777,1.20008,0.54686,0.13793,-1.06104,-0.21785,0.78233,0.01392,-0.42502,0.25427,-0.93188,-0.06445,0.91852,-0.85084,-0.26799,0.82617,0.39275,-0.04843,0.86421,-0.83191,-0.93993,1.06446,0
Neg_2229,-0.15474,-1.05126,0.87606,1.08308,0.07737,-0.07874,0.37456,0.26604,0.4012,-0.63799,-1.04159,1.26406,0.3608,0.74991,0.54033,0.39184,-0.27794,0.58577,0.91863,0.89399,0.6812,-0.03351,-1.25948,-0.29695,0
Neg_301,-0.32738,0.56077,-0.5052,0.09219,-0.46934,-0.48109,-0.44129,-0.59937,0.45299,-1.86936,1.32531,0.51059,-0.50096,-0.82668,0.58169,-0.61565,-0.56274,0.8203,0.44455,-0.13374,0.03646,-0.0581,0.70415,0.18738,0
Neg_2264,0.79175,0.07655,0.84513,0.61334,0.00064,0.38744,0.67642,0.68222,0.97347,-0.76972,-0.68549,-0.0279,0.28488,0.34531,0.80859,0.63205,0.72645,0.94644,-0.43615,-0.3058,-0.05482,0.82258,1.44593,1.64315,0
Neg_58,1.30587,0.57994,-0.2959,1.49734,0.86226,-0.03524,-0.23066,-0.09467,-0.27441,-0.35731,-0.01643,-0.05331,-0.43256,-0.3548,-0.11636,0.08483,-0.61991,-0.7361,-0.23166,0.0149,-0.74008,0.49619,-0.16146,-0.42469,0
Neg_37,2.53505,1.72589,2.41781,0.35535,0.91593,0.19591,1.09832,-0.01287,-0.07245,0.3556,0.64145,0.36415,0.71585,-0.26749,-0.11243,0.7833,-0.05637,-0.1585,0.11797,0.01868,-0.39031,1.33764,1.05797,1.54901,0
Neg_1299,0.58581,1.06303,1.6683,-1.84402,0.85425,-0.33787,-0.14998,-0.06627,-0.16242,-0.05182,-0.265,-0.04248,-0.22565,0.08837,0.10162,0.4066,0.68346,0.23583,1.69782,1.18971,0.63317,-0.30908,-0.18128,-0.05822,0
Neg_2238,0.15525,-1.32158,0.5049,0.24961,-1.79993,-0.19914,0.3437,-0.09122,0.43821,-0.74875,-0.27266,-0.51193,0.02801,-0.0175,0.30529,0.48392,-0.15328,0.34039,0.05448,-0.82179,0.08557,-1.11279,0.11747,-0.37685,0
Neg_1065,-0.18543,-0.52539,-0.45759,-0.49981,-0.55985,0.08765,0.08818,-0.44947,-0.02842,-0.20651,-0.22728,0.13048,-0.06602,-0.60387,-0.0192,0.06451,-0.58845,0.03671,-0.31897,-0.2918,0.21194,0.50477,-0.60202,-0.45783,0
Neg_2393,-0.40605,-0.54957,0.22304,-0.98045,-0.73698,-0.16982,-0.12251,-0.32898,-0.63363,-1.30525,-0.12742,0.37502,-0.14968,-0.40441,-0.41079,-0.11909,-0.43026,-0.66906,-0.04431,-0.44138,-0.61906,-0.5612,-0.24058,0.20178,0
Neg_1063,-0.20357,-0.05514,-0.52152,0.04648,-0.58674,-0.10016,-0.69472,-0.28605,-0.4097,0.41469,-0.58454,-0.71977,-0.72921,-0.293,-0.33458,-0.79273,-0.3657,-0.34649,-0.49522,-0.15857,0.002,0.18536,1.48582,-0.82869,0
Neg_2681,0.82377,1.62002,0.81632,0.79715,1.1339,0.3689,1.12537,1.02807,0.57295,-0.23978,1.19872,-0.52939,1.0151,0.90915,0.37428,1.25835,1.10364,0.32221,0.55108,0.84081,-0.02894,0.60273,1.26594,0.54753,0
Neg_1206,-0.04836,-0.69115,0.4137,-0.16907,-0.71871,-0.21351,-0.10147,-0.73616,0.45477,-0.94005,-0.06425,-0.19705,-0.1167,-0.61877,0.52967,0.14971,-0.58222,0.40838,-0.63468,-0.44621,0.04219,0.01882,-0.02087,-0.0401,0
Neg_926,1.24787,1.28784,-0.48669,2.99512,1.42921,-0.27587,0.99498,0.12551,-0.43969,0.42914,-2.62333,-0.00877,1.12799,0.0931,-0.11423,1.35654,0.35115,-0.69069,1.09424,1.30441,-1.32348,0.41917,0.62079,-1.61219,0
Neg_1834,-0.39299,-0.97854,0.18152,-1.15487,-0.14703,0.59295,1.08379,0.38875,0.78768,0.18174,-0.40066,-0.18307,1.40988,0.33779,0.81293,0.9449,-0.36235,-0.05915,2.36361,-0.20394,0.90287,-0.86208,1.08667,-1.01432,0
Neg_219,-0.66087,0.51184,-0.78855,-0.50293,1.06942,-0.38007,-0.33349,-0.25608,-0.60557,-1.65384,-1.75127,-1.79319,-0.58827,-0.43947,-0.7587,-0.0515,-0.33746,-0.71977,0.20761,-0.63363,-0.45916,-0.61968,0.08812,-1.20485,0
Neg_1051,0.12776,0.38901,0.48483,0.53323,0.14403,0.50578,0.23426,-0.14448,-0.06096,0.05316,0.76932,0.33826,0.38829,-0.06169,-0.18619,0.009,-0.15373,-0.07968,-0.08492,-0.12821,-0.17141,0.04551,0.24291,0.19359,0
Neg_2732,0.60347,0.88645,0.12183,0.75578,1.40568,-0.2301,0.39642,-0.40323,-0.57284,3.93966,4.16629,3.63131,0.4389,-0.1961,-0.41024,0.48022,-0.03265,-0.12551,0.19765,0.004,0.27539,-0.30952,1.05862,-0.3373,0
Neg_22,-0.61285,-2.04578,0.82022,-1.20913,-1.33543,1.31344,-1.39134,-0.27995,0.22416,-1.24523,-0.86765,-0.50245,-0.81155,-0.10386,0.33357,-0.6634,-0.20214,0.03493,0.4788,0.13025,-0.10838,-0.44299,0.18928,-0.40184,0
Neg_2672,0.62291,0.12218,-0.46413,-0.04346,-0.40732,-0.88813,0.53749,1.02584,0.36386,-0.39853,0.61526,-0.55192,0.73362,0.90038,0.37254,0.4698,1.08988,0.45639,0.13969,-0.02926,-0.35867,-0.53567,0.00305,-0.2021,0
Neg_1925,-0.14633,-0.46978,-0.39499,0.1439,-0.33013,-0.3088,0.04261,-0.30069,-0.83899,0.48087,0.1444,0.50515,0.24525,-0.16461,-0.82264,0.15631,-0.5997,-0.89252,0.63352,-0.76261,-0.2606,-0.2939,-0.10002,0.51867,0
Neg_1046,-0.42008,-0.44971,1.30857,0.73957,0.48296,3.30687,0.64739,0.11196,3.88581,1.78229,1.8244,2.08934,0.31185,-0.00107,4.98558,-0.18662,-0.3893,4.49217,-0.23126,0.30557,7.64171,0.69442,0.25278,0.37786,0
Neg_2602,-0.11036,0.19416,-0.85873,-0.50762,-0.62614,-0.04339,-0.37608,0.06879,-0.18435,-0.17472,0.14484,-0.61769,-0.34096,0.1249,-0.07673,-0.47005,0.23738,-0.31074,-0.65209,-0.01113,0.13937,-0.13527,-0.15034,-0.63975,0
Neg_2626,-0.29463,0.87618,-1.25469,-0.37836,0.20093,0.06091,-0.27491,0.11463,-0.33356,-0.70223,0.27972,-0.08666,-0.20445,-0.04667,-0.4833,-0.22002,0.09346,-0.52766,-0.29612,-0.26066,-0.55326,0.38188,0.69963,0.1034,0
Neg_664,-0.25695,-0.70794,-1.26606,-0.26562,-0.04735,-0.75489,-0.71709,-0.58773,-0.91138,-0.24177,-0.74587,-0.78522,-0.64172,-0.42591,-0.70534,-0.54667,-0.56014,-0.81419,-0.39233,-0.45866,0.15412,-0.01294,-0.80951,-0.40226,0
Neg_1033,0.44969,-0.15786,-1.21533,0.6909,-0.13381,-1.00687,1.07401,0.70195,0.59894,-0.59885,0.8442,-0.16568,1.22552,0.65148,0.63847,1.01938,0.22053,0.10819,0.60485,-0.1804,-1.01041,-0.43387,0.31984,0.16341,0
Neg_1541,0.55472,0.31066,0.36062,-0.14152,-0.30103,0.08717,0.05337,0.22204,0.00958,0.29718,0.25277,0.43805,-0.26117,0.04449,-0.20172,0.00953,0.18754,-0.08187,-0.2088,-0.38416,-0.03521,1.16517,0.20735,0.15126,0
Neg_352,0.42679,0.2142,0.50832,0.24745,0.36693,0.91181,1.09281,0.57138,0.04667,1.81087,1.31978,1.14684,0.84563,0.3546,-0.17911,1.24705,0.25651,-0.19781,0.73951,-0.51251,-0.09998,1.18106,0.81312,0.61861,0
Neg_2763,0.39931,-0.54904,0.95334,0.29126,-0.25053,0.09208,-0.74251,-0.30261,-0.5182,-0.22561,0.03159,-0.21482,-0.54234,-0.32472,-0.39089,-0.66701,-0.23122,-0.38737,-0.13172,-0.01259,0.02436,0.80086,-0.16261,-0.10714,0
Neg_2198,0.0805,-0.13968,-0.00524,-0.16338,-0.02339,0.40901,0.3963,0.13433,0.13961,-0.20792,-0.73116,-0.48081,0.58909,0.29313,0.2291,0.31951,0.12014,0.14244,0.18115,-0.42743,-0.13256,1.12772,0.11637,-0.21644,0
Neg_260,1.56772,-2.5312,-2.28473,-0.07139,-0.73137,-0.79842,-0.52908,-0.13681,-0.23422,0.58491,-0.1781,0.1184,-0.91824,-0.08627,0.14295,-0.71087,-0.29094,-0.17738,0.35642,-1.07686,-0.48492,0.06598,0.02194,-1.91227,0
Neg_743,1.11694,1.32438,0.62859,0.94931,1.19998,0.58684,2.04316,0.84086,0.46948,2.59708,2.45033,2.35404,1.99246,0.75452,0.6795,2.25775,1.20303,0.88709,1.79768,1.81025,1.94344,-0.45825,0.67315,-0.42283,0
Neg_1798,-0.11597,-1.35865,-0.65814,-0.38246,-0.84705,-0.77782,-0.46844,-0.8336,0.67338,-0.48702,-0.46933,-0.32347,0.00983,0.14836,0.95567,-0.21833,-0.32441,0.69664,-0.02868,0.03424,0.13972,-0.48856,-0.16149,-0.8956,0
Neg_805,0.08043,-0.5282,-0.1006,0.06672,-0.63747,0.32813,1.27292,0.53615,0.61345,1.03539,0.8484,1.05126,1.14785,0.55047,0.57134,1.12558,0.40401,0.38727,0.82516,0.20296,0.37873,-0.2043,-0.57427,-0.52858,0
Neg_2446,0.03292,-0.03155,-0.6301,0.20803,0.57006,-0.44485,0.10401,-0.37906,-0.22705,0.08913,-0.6298,0.15311,0.01421,-0.43236,-0.14872,0.20848,-0.26831,-0.23223,-0.02723,-0.75502,-0.08655,0.16609,-0.19138,-0.0815,0
Neg_1456,0.2543,-0.25697,0.01754,1.33774,-0.36291,0.56046,-0.22348,-0.98154,-1.04844,0.90673,0.84423,1.18924,-0.25632,-1.03435,-0.89879,-0.38445,-0.40705,-1.09492,0.09045,0.16296,-0.25214,-1.07709,-0.67403,-0.90766,0
Neg_853,-0.07162,-2.58464,-0.44711,-0.69316,-1.05735,-0.71566,0.08138,0.07231,-0.34268,0.63592,0.32848,0.68315,0.07599,0.02906,-0.32555,-0.14532,-0.52863,-0.34038,-0.13756,-0.72156,-0.03789,-0.60871,-1.39031,0.77689,0
Neg_1866,0.58531,0.62392,-0.24446,-0.04735,-0.70978,-0.61244,-0.25107,0.82624,-0.45256,-1.30785,-0.01058,0.28141,-0.53283,0.36498,-0.04978,0.17457,0.83713,-0.05899,0.00363,0.36969,0.70425,0.12924,1.02889,0.65911,0
Neg_1972,-0.30337,-0.41091,0.06701,-0.12751,-0.07689,0.01866,0.4204,-0.01501,-0.21782,-0.05683,1.43867,-0.5241,0.7832,0.23138,-0.08705,0.70403,0.18547,0.19794,0.03924,0.34176,-0.04667,0.22093,0.25151,0.44115,0
Neg_1250,-0.89725,-0.86063,-0.09258,-0.35917,-0.61426,-0.27382,-0.20406,-0.79256,-0.47964,-0.19012,-0.44174,-0.83852,-0.23267,-0.63088,-0.55409,-0.34176,-0.87685,-0.52365,0.07196,-0.23357,-0.7413,-0.24063,-0.3883,0.56065,0
Neg_2893,-0.10393,0.45757,0.76367,-0.13291,0.1278,-0.26897,-0.145,-0.27795,-0.54687,-0.52614,-0.16946,-0.02677,0.08955,-0.30809,-0.54253,0.01116,-0.26512,-0.33942,0.00336,-0.17656,0.10298,-0.24637,-0.14873,0.3786,0
Neg_415,-0.74646,-0.90996,-0.38156,0.12379,-0.79811,-0.3261,-0.4126,-1.03822,0.04052,-0.51948,-1.83065,-0.01234,-0.62379,-1.0168,0.36874,-0.28133,-1.10108,0.05697,-0.85246,-0.81056,0.28601,-1.46303,0.53019,-1.93614,0
Neg_2440,0.56739,-1.08115,0.25574,0.31635,-0.82261,0.34332,0.52785,-0.27729,-0.33431,0.99692,0.8993,0.38741,0.62672,-0.2553,-0.55348,0.42001,-0.01391,-0.47892,0.75381,0.72886,-0.21499,-0.49491,-0.47112,0.21247,0
Neg_1947,-0.93189,-1.09471,0.02024,-0.99124,-0.83672,-0.60954,0.17019,-0.05337,0.71122,-0.46989,0.07247,-0.20796,0.28477,0.1969,0.68723,-0.25368,-0.23261,0.87724,-0.70798,-0.68873,0.42455,-0.36424,0.31355,0.03499,0
Neg_2296,0.01355,0.6606,-0.39901,-0.16304,0.32274,-0.55703,1.9291,0.905,2.01267,0.07932,0.59641,0.87181,2.34844,1.27668,2.27105,1.90255,0.98676,2.38964,0.92621,1.72329,2.61339,-1.21247,-0.68082,0.46286,0
Neg_1491,-0.3936,-1.18027,-0.07978,-0.33567,-1.24196,-0.25496,-0.0816,-0.68419,-0.37741,-0.75959,-0.07627,0.2879,0.12014,-0.30957,-0.26053,-0.38732,-0.50591,-0.20997,-0.31577,0.0464,-0.2418,-0.94665,-0.79611,0.13374,0
Neg_1592,-1.07619,-0.37335,-0.46152,-0.85041,-0.27029,-0.72348,-0.89268,-0.14973,-0.44927,-0.60308,-0.47256,-0.60446,-0.77967,-0.13044,-0.24316,-1.0709,-0.31843,-0.4805,-0.31023,-0.27436,-0.3356,-0.04395,-0.65755,-0.2734,0
Neg_833,-0.12232,-0.53062,0.36958,-0.86363,-0.06152,0.84183,-0.64513,-0.47172,0.16774,-1.19497,-1.53535,0.43784,-0.83383,-0.80825,0.41773,-0.65136,-0.48585,0.5619,-0.32097,-0.24542,0.60918,0.10607,-0.32599,0.06304,0
Neg_2254,1.53619,2.5313,1.82547,3.09049,2.78944,3.24921,1.68566,-0.18488,-1.38114,0.82396,0.03866,-0.87334,1.44059,-0.288,-1.1973,1.43326,-0.52945,-1.14187,0.34254,-1.194,-0.54408,0.52536,1.85709,-0.41794,0
Neg_2786,0.90526,0.95006,0.40618,0.34147,0.73279,-0.0652,0.79259,0.31401,0.07974,0.38748,0.19012,0.25487,0.57853,0.2058,-0.01126,0.7624,0.29596,0.03881,0.35081,0.61866,0.38366,-0.01717,0.0721,-0.34782,0
Neg_1307,0.23711,-0.032,-0.3198,0.08363,-0.22913,-0.76041,-0.3758,-0.10933,-0.77932,-1.15633,-0.43483,-0.3398,-0.62014,-0.07354,-0.8809,-0.60966,0.2817,-0.57125,-0.32386,0.3353,-0.09146,0.10216,-0.99518,-0.97014,0
Neg_1022,1.1156,-0.12666,-0.43601,1.64518,-0.54364,-0.26728,-0.67279,-0.62933,-1.69494,2.16163,0.06491,-0.67665,-1.36274,0.50194,-1.56723,-0.14447,0.09779,-1.3482,-0.30928,1.66352,-0.36174,0.10402,0.073,-0.26633,0
Neg_2289,0.62646,-0.833,-0.35288,0.39315,-0.06977,-0.38596,-0.13437,-1.11611,-0.51368,0.38343,-0.0173,-0.69308,-0.17943,-0.81683,-0.19864,0.08985,-0.88921,-0.41588,0.16023,-0.18875,0.3708,0.99286,0.01154,-0.3765,0
Neg_2564,1.08144,1.80849,0.5338,1.02448,1.32932,0.5949,0.03549,1.5633,1.43379,-1.20079,0.72286,1.04403,-0.32713,1.62039,1.20487,0.26869,1.75661,1.71806,0.38712,1.07977,1.3385,0.43614,1.27282,0.62702,0
Neg_1131,0.43435,0.26443,-0.38273,0.78131,0.65529,0.06645,-0.20677,0.349,0.13757,1.49241,1.19035,1.28737,-0.26905,0.5177,0.36795,-0.32547,0.726,0.24228,0.26187,0.73686,-0.0287,0.15292,-0.22244,-0.58621,0
Neg_2814,0.13998,0.38413,0.07919,0.51518,0.63666,0.22948,0.21056,-0.50951,-0.31935,0.4207,-0.70233,0.97506,0.09016,-0.47933,-0.57264,0.15213,-0.10708,-0.40494,0.47348,0.99854,0.07597,0.13604,-0.69274,-0.8507,0
Neg_2346,1.10893,-0.02958,-0.04126,0.85998,-0.29712,-0.22807,-0.21797,-0.03098,-0.14398,0.55086,1.33038,-0.31285,-0.65375,-0.17488,-0.41978,-0.3879,-0.07769,-0.46676,-0.43082,0.10127,-0.22254,0.61728,-0.40174,-0.59326,0
Neg_2538,-0.56738,0.18415,-0.75774,-0.63802,-0.34354,-0.58435,0.30358,-0.02108,0.00275,0.12671,-0.10841,-0.29934,0.17878,-0.33465,-0.04214,0.1684,-0.24984,-0.30541,-0.18105,0.00328,-0.87637,0.09612,-0.20135,0.31323,0
Neg_503,-0.34321,-0.29435,0.29289,1.03464,1.37402,0.75081,0.19784,0.99063,0.74007,1.57004,1.25353,1.41674,0.41592,1.41553,0.813,-0.12832,1.05054,0.87528,1.48309,2.18871,2.31639,0.08559,0.97431,0.73801,0
Neg_614,0.0624,-0.53539,0.09686,-1.02508,-0.75912,-0.09646,0.65513,0.50043,0.39967,0.59777,-1.0388,-0.7331,0.89668,0.74686,0.53166,1.18945,0.51139,0.76286,1.56989,0.45601,0.86204,-0.15525,-1.33321,-0.6715,0
Neg_2227,0.17821,0.30836,0.11645,-0.15896,0.3826,-0.12947,0.82012,1.81377,0.78001,0.84237,1.26545,1.20735,0.89761,1.89238,0.76984,0.58102,1.90177,0.72245,0.07726,0.52742,0.35854,0.38267,-0.77841,0.16406,0
Neg_1977,0.18739,-1.17734,-0.69405,-0.32472,-1.54245,-0.0601,0.35982,-0.75877,-0.65512,0.48979,-0.54587,-0.57682,0.33428,-0.42417,-0.41382,0.37746,-0.7771,-0.42276,-0.00985,-0.90262,-0.29726,0.58753,-0.85844,-0.99296,0
Neg_1151,0.8379,0.18513,0.47388,0.33948,-0.22646,-0.10937,0.36837,-0.35777,-1.02025,-0.42301,-0.25513,-0.77576,0.37576,-0.23078,-1.07747,0.70993,-0.13899,-0.88978,0.51978,-0.20008,-0.22024,-0.05348,-0.32675,0.7673,0
Neg_2315,0.11024,-0.17491,0.46575,0.39585,-0.19463,0.86569,-0.03978,0.50991,0.61949,-0.31294,0.16158,-0.45007,0.16333,0.49519,0.66368,0.13571,0.46645,0.84744,0.72351,-0.24716,-0.40307,-0.50804,-0.73585,-1.34225,0
Neg_1180,0.23709,0.30282,0.92001,0.77445,0.35335,1.28197,-0.09123,0.69281,0.44144,0.55418,1.00447,1.66217,0.13095,0.73641,0.64089,0.25222,0.56442,0.78571,1.40324,0.8459,1.08349,-0.24044,-0.58274,0.01837,0
Neg_308,-0.24101,-1.24095,0.58429,-0.00335,-0.85347,-0.00591,-0.41111,0.34795,-0.63087,0.42297,-0.67322,-0.26075,-0.41332,0.34388,-0.56135,-0.13886,0.6663,-0.35475,0.25976,-0.13136,-0.42665,0.62358,-0.30193,1.75948,0
Neg_1426,0.34755,0.10484,0.16466,0.18731,-0.32475,0.37025,0.77392,-0.01709,0.35818,0.46863,0.17957,0.15646,0.74854,0.00201,0.24792,0.87272,-0.08716,-0.00673,-0.29556,0.54113,-0.32186,0.20691,-1.1482,-0.68041,0
Neg_12,-0.21287,0.28948,-0.20126,-0.37899,0.25043,-0.05853,-0.49021,-0.90277,-0.32251,-0.05094,-0.45037,-0.0651,-0.23275,-0.66925,-0.10922,-0.76904,-0.7892,-0.37072,-0.92649,-0.06137,-0.39967,-0.09631,0.16032,-0.30145,0
Neg_506,0.73153,0.88699,0.64461,1.10084,0.72697,0.34319,0.0924,0.6314,0.57184,1.37136,1.25645,1.38466,-0.29273,0.50018,0.28851,0.08435,0.68501,0.36415,0.07339,0.36379,0.13275,0.74747,0.93938,1.01915,0
Neg_136,1.10741,0.60542,0.1684,0.53931,-0.28089,0.10939,0.24067,0.38619,0.1787,-0.78712,0.24034,-0.04541,-0.17327,0.27303,0.02327,-0.02252,0.37166,-0.09686,-0.33398,0.146,-0.3665,0.39419,1.07485,0.20591,0
Neg_378,1.91803,1.81946,1.54495,1.88269,2.00197,1.79728,0.93853,0.30424,0.01694,3.05981,2.10863,1.97937,1.12208,0.07813,-0.21311,1.01019,0.32499,0.24296,1.24328,0.36927,0.74453,2.13273,0.54519,-0.2305,0
Neg_2058,-0.3777,-0.12699,0.97786,0.50205,0.59071,0.43247,1.13694,2.00053,0.57293,0.58288,1.88568,-0.42454,1.02926,2.40639,0.82436,0.91464,1.96545,0.78164,0.42959,2.96268,1.01163,-0.34901,0.29989,-0.20708,0
Neg_2336,-0.36694,-0.2601,0.19769,0.49645,0.08352,0.09744,-0.70871,0.68551,0.20451,-0.83845,0.14162,-0.06604,-0.97737,0.39068,0.06109,-1.09307,0.68351,0.01962,-1.08679,0.16967,0.25664,0.45942,0.6657,-0.45558,0
Neg_2220,-1.00456,0.10892,-1.02551,-0.74212,0.22665,-1.03525,-0.37671,-0.35016,-0.27435,-0.26815,-0.45981,-0.1977,-0.44958,-0.31666,-0.07009,-0.48778,-0.15368,-0.14318,-0.19983,0.03175,0.48902,-0.61253,-0.16304,-0.44677,0
Neg_262,1.44151,2.38015,1.12926,0.40672,2.02942,-0.38036,3.37547,3.22907,3.38909,2.20254,2.42958,2.09793,3.4773,3.27152,3.26587,3.3883,3.44774,3.34702,0.54298,0.87033,0.45559,4.11775,3.571,4.35475,0
Neg_1888,-1.10691,-0.53033,0.87254,-0.42913,-0.1975,0.15526,0.20556,-0.16767,-0.03008,-0.13107,0.06958,-0.23679,0.06014,-0.20806,-0.23956,0.08514,-0.24834,-0.06961,0.10511,-0.2949,0.05592,-0.43499,-0.58557,0.31383,0
Neg_2552,0.19413,0.31119,0.94545,0.42763,0.55809,1.06746,0.18407,0.08783,0.32663,0.43956,-0.03024,-0.02948,0.12651,-0.21481,0.06592,0.31673,-0.12684,0.09558,0.39005,-0.13897,-0.72401,-1.15659,-0.12683,-0.55197,0
Neg_1340,-0.15859,-0.63716,-0.15057,-0.08048,-0.6264,0.31595,-0.11285,-0.29189,-0.17569,-0.40667,-0.58359,0.21512,-0.007,-0.29856,-0.09248,-0.32132,-0.296,-0.07643,-0.21454,-0.11773,-0.07482,-0.27491,-0.99934,0.072,0
Neg_1753,0.20262,-0.89073,-0.86105,-0.17875,-0.11108,0.3674,-0.36957,-0.48741,-0.29416,-0.49436,-0.31949,-0.94351,-0.41379,-0.60176,-0.1906,-0.40273,-0.38383,-0.10156,0.16699,-0.05287,0.41896,0.27293,0.31566,0.33535,0
Neg_941,0.89069,0.03699,-0.58679,0.18642,0.01665,-0.65271,0.30736,-0.16199,0.0788,0.91173,-0.03156,0.14702,0.28819,-0.01843,0.21745,0.12385,-0.17418,-0.09711,0.19212,-0.21954,-0.34089,0.21277,-0.36655,-0.08722,0
Neg_689,-0.31498,-0.57669,-0.27952,0.93107,-0.77249,-0.15314,-0.00072,-0.19723,0.50685,-0.00696,-0.61112,-0.54671,0.10921,0.19839,0.67427,0.10356,-0.21397,0.67263,0.77684,0.34999,0.71999,0.53914,-0.26798,-0.20169,0
Neg_403,-0.34636,-0.29702,0.38518,-1.09897,0.1207,-0.36145,0.18413,-0.34184,0.14454,-0.40889,-0.53771,-0.08192,0.08308,-0.32668,0.16864,0.25417,-0.45742,0.15125,0.26865,-0.35764,-0.26254,-0.32473,-1.10892,0.27286,0
Neg_2524,-0.72835,-0.00607,-0.25563,0.1089,0.06476,0.60249,0.32484,-0.02386,-1.31589,-0.34809,-0.22692,-0.27487,0.50694,-0.05802,-0.99799,0.51972,-0.24886,-1.07875,0.45933,-0.15732,-0.17196,-0.32671,-1.27573,-1.24306,0
Neg_1006,-0.23818,0.6358,-0.54131,-0.56328,0.23932,-0.77597,-0.40847,0.0944,-0.2119,-0.64751,-0.79811,-0.43848,-0.17791,0.08485,-0.17558,-0.40585,0.29346,-0.14915,-0.08188,-0.27236,-0.90965,0.01363,0.10792,0.81295,0
Neg_89,-0.71638,-0.24752,-0.09365,-1.1716,-0.55116,0.1103,0.35109,-0.25309,-0.17274,-0.09696,-0.08958,0.22712,0.34961,-0.10853,0.13533,0.59082,0.12129,0.15446,0.11538,-0.32282,0.6893,-0.17056,-0.75463,-0.07648,0
Neg_1956,0.10296,-0.73609,-0.68134,-1.21846,-0.39698,-0.4333,0.44376,0.33938,-0.0576,-0.40249,0.16697,0.44412,0.37564,0.46922,0.07348,0.6575,-0.07106,-0.2347,-0.19545,-0.2724,-0.65365,0.29433,-0.07793,-0.63843,0
