,SEP_A,SEP_C,SEP_D,SEP_E,SEP_F,SEP_G,SEP_H,SEP_I,SEP_K,SEP_L,SEP_M,SEP_N,SEP_P,SEP_Q,SEP_R,SEP_S,SEP_T,SEP_V,SEP_W,SEP_Y,y
Neg_926,1.75043,0.71361,-1.16791,-0.09201,-0.41289,-0.68062,-1.12248,1.19701,-0.36154,0.49464,0.88092,1.20568,-1.45494,-1.39199,1.73448,-1.1687,1.3319,1.46592,0.68408,-1.82251,0
Neg_1834,-1.43127,0.71361,-1.83916,1.45606,1.33216,-0.37156,0.93717,-2.21526,1.24734,-1.08676,-1.86587,1.20568,1.58144,1.26815,1.73448,2.02496,-2.08019,1.46592,0.68408,1.02527,0
Neg_219,0.36259,-2.02869,-0.00643,-1.10793,0.43626,0.42624,-0.12024,0.28655,1.24734,-0.04777,0.88092,1.20568,-0.55126,-0.19415,-0.20533,-1.22193,-0.15644,1.46592,0.68408,-2.06398,0
Neg_1051,-0.24275,0.71361,0.12932,-0.20258,0.00779,0.28249,-0.23058,-0.70309,-1.05824,0.61687,0.19193,-0.43698,-0.56571,-1.22865,-0.598,-0.41591,-0.01394,-0.13465,-0.11843,-0.03224,0
Neg_2732,0.03777,0.71361,1.41148,1.45606,1.33216,1.77748,-1.19603,1.19701,1.24734,0.43352,0.88092,1.20568,-2.12728,-0.53639,-1.65036,-1.64015,1.3319,-1.24273,0.68408,1.02527,0
Neg_22,0.15589,0.71361,1.41148,-1.38437,-0.35057,1.77748,-1.04892,-1.43147,-0.30408,-0.33044,-1.10338,-0.50016,1.58144,1.26815,-0.87287,0.3825,1.3319,-1.08883,0.68408,-1.73924,0
Neg_2672,-1.67488,-1.1554,0.09915,0.25354,-0.45184,-0.47937,-1.16845,-0.616,0.49317,0.87662,0.88092,1.20568,0.32351,0.45144,-0.06396,-0.85694,-0.48102,-0.65022,0.68408,1.02527,0
Neg_1925,-0.28704,0.71361,0.82319,0.55072,-0.81799,-0.58,0.21997,0.15987,0.6871,-0.76589,0.16437,-0.17637,-0.60909,1.26815,-0.43308,-0.07373,-1.26478,-0.65791,-1.94816,-0.06555,0
Neg_1046,0.64311,0.71361,1.41148,-0.20258,0.1636,-2.01029,0.93717,0.00945,-0.47646,-0.15473,-0.49706,1.20568,-1.80918,0.10143,0.55646,2.02496,1.3319,-0.91185,0.68408,1.02527,0
Neg_2602,0.3995,-0.19233,1.41148,1.45606,0.46742,0.46218,-0.08346,0.31821,0.45008,1.35791,-2.13228,-0.23955,-2.05498,-1.28309,1.73448,0.63343,-0.94811,-1.55823,0.68408,-0.97317,0
Neg_2626,0.17065,-0.60857,-1.28859,-0.0229,0.07011,0.61311,-1.4351,-0.8456,-0.28972,-0.05541,-0.6073,-0.48437,-0.55848,0.00809,-0.59015,0.79312,-0.36227,-0.5194,0.68408,1.02527,0
Neg_664,0.77599,0.077,-0.20253,-0.0229,0.30383,0.51249,-0.27655,-1.58981,-0.01678,-0.64366,-1.08501,-0.75288,0.62715,-0.66084,0.35227,0.68666,-1.08269,0.11159,-0.15053,-1.72258,0
Neg_1033,-1.1729,-0.6657,0.46117,0.2881,0.35057,0.05968,0.24755,0.60323,0.70865,-1.23955,0.88092,0.21061,-0.88381,0.68479,1.14547,-1.40443,-0.56019,-0.37319,-0.11843,1.02527,0
Neg_1541,-1.52724,0.71361,0.44609,-0.7762,0.33499,0.03812,-0.64434,1.19701,-0.25381,-0.7277,0.88092,-0.15267,-0.16809,-0.84751,-0.40166,0.1848,-0.02977,-0.62713,0.68408,1.02527,0
Neg_352,-0.84808,0.71361,-1.24333,-0.14729,1.33216,1.00842,0.93717,-0.1964,-0.419,-0.22348,0.88092,-0.62652,-1.90317,0.43589,-0.08752,-0.3931,-0.86894,1.46592,0.68408,1.02527,0
Neg_2763,0.20756,-0.99217,0.21983,-1.79212,0.59207,1.77748,0.93717,-0.45766,-0.83559,-0.48323,0.88092,-1.34519,1.58144,-1.2442,-1.23413,1.30258,0.08106,-0.14234,0.68408,1.02527,0
Neg_2198,-1.30578,-1.24518,0.84582,0.57836,-0.28824,-0.16313,-0.62595,-0.1489,1.24734,-0.84229,0.88092,0.61337,0.07771,0.28032,-0.598,-0.02811,-0.56811,-0.81951,-0.67484,-0.03224,0
Neg_260,1.75043,-0.84526,-1.4168,-1.13557,1.33216,0.40468,0.93717,-1.1702,-1.4461,-0.07833,-1.86587,1.20568,0.20061,1.26815,0.23447,0.5726,-0.18019,-1.41972,0.68408,1.02527,0
Neg_743,-1.62321,0.71361,0.52151,0.64056,1.33216,-0.695,-0.14782,1.19701,0.3998,1.30444,0.88092,1.20568,-1.85256,-1.40754,-0.25245,-0.5908,-0.67102,0.5579,-0.57854,1.02527,0
Neg_1798,0.59882,0.71361,0.23491,-1.99945,-1.58924,0.65624,-0.49723,-0.78226,-1.4461,1.01413,-1.41572,1.20568,1.58144,0.05476,-1.21057,2.02496,0.09689,1.46592,-0.98515,1.02527,0
Neg_805,-1.05478,0.05252,0.38575,-0.29934,-0.0779,-0.465,0.93717,1.19701,0.66555,-0.36864,-0.36845,0.56599,-1.16576,-0.94863,1.09835,-0.53758,-0.10102,-1.12731,0.68408,-0.10718,0
Neg_2446,0.87196,0.71361,-0.30058,0.3503,-0.18697,-0.83874,-0.15702,-0.34682,-0.77094,-0.11653,0.88092,-0.33432,0.17169,0.34255,-0.04826,0.08595,-0.46519,-1.46589,-0.58924,-1.31457,0
Neg_1456,1.75043,-1.11459,-0.27795,1.45606,-0.41289,1.77748,-1.12248,1.19701,-1.76931,-0.40683,-1.17687,-0.56334,-1.45494,-0.47416,-0.0247,0.32167,-1.37561,1.46592,0.68408,1.02527,0
Neg_853,-0.25751,0.71361,1.41148,-0.42374,1.33216,1.77748,0.93717,1.19701,1.24734,-0.85757,0.88092,1.20568,-0.38498,-0.84751,-0.40166,-0.04332,-2.43645,-2.19692,0.68408,1.02527,0
Neg_1866,-0.31657,-1.99604,-0.21761,-0.8384,0.29604,-0.60875,-1.63739,1.19701,-0.76376,0.55576,0.88092,1.20568,-0.81875,1.26815,-0.46449,-0.10415,-0.37811,0.44248,0.68408,-0.0822,0
Neg_1972,-0.56756,-1.20437,-0.11957,0.05312,-0.24929,-0.6375,-0.20299,0.21529,-0.64884,-0.65894,0.2103,1.20568,-0.84766,-0.02303,-1.06921,0.23803,0.01773,0.51173,0.68408,1.02527,0
Neg_1250,-0.40516,0.71361,0.26508,-0.403,0.81799,0.22499,-1.53624,-0.00639,-0.08861,-0.72006,-0.82778,-0.26324,-0.18255,-0.82418,0.54075,-0.02051,-0.59977,-0.41167,-0.52504,-0.52352,0
Neg_2893,-0.30181,0.71361,0.41592,-0.82457,0.30383,0.82874,-0.27655,1.19701,-1.12289,-0.78117,-0.33171,0.16322,1.58144,-2.48094,-0.66083,1.43185,-0.06144,-0.18082,-0.15053,-0.07387,0
Neg_415,1.75043,-0.46166,-0.33829,-0.14729,-0.47521,0.10999,-0.38689,-1.58981,1.24734,-0.07833,-1.25036,-1.15565,-0.96333,1.26815,-0.08752,0.26084,-0.50477,-0.8349,0.68408,-0.1738,0
Neg_2440,0.29615,0.71361,1.41148,-0.65871,-0.20255,-0.97531,-1.87645,1.19701,1.24734,-1.14788,0.88092,1.20568,-0.63078,-1.11197,-1.2734,0.52698,1.3319,-0.88876,0.68408,1.02527,0
Neg_1947,-0.56756,-1.28598,0.25754,-1.0941,1.33216,0.01656,0.93717,1.19701,1.24734,-1.20899,-2.50893,1.20568,0.47533,-1.1742,-0.18962,0.86155,0.12064,0.28858,-0.95304,-0.24874,0
Neg_2296,-1.35007,0.04436,0.37067,1.45606,1.33216,-1.86655,0.18319,0.54781,0.25615,0.23489,-0.38683,1.20568,0.98862,0.19476,-0.9514,-0.3855,0.23939,-0.25777,-2.07656,0.34247,0
Neg_1491,0.37735,-1.0493,0.00865,-0.8384,-0.11685,1.30311,-1.04892,-0.27557,-0.68475,-0.18529,-0.82778,-0.72129,-0.36329,-0.82418,-0.18177,1.16571,0.12856,-0.41167,-0.94234,-0.24041,0
Neg_1592,0.22233,-0.97584,-0.7531,-0.5274,-0.28045,0.65624,-0.96616,-1.0752,1.24734,-0.98744,0.01738,-0.02632,-0.49342,-0.67639,0.99625,0.12397,0.09689,-0.45784,-0.98515,1.02527,0
Neg_833,0.96054,-0.72283,0.08407,0.23972,-0.03895,-0.50812,-1.19603,-0.1964,-1.49638,-0.22348,0.88092,-0.62652,1.58144,-1.20531,-0.44878,0.26084,-0.50477,0.11159,0.68408,-0.90656,0
Neg_2254,-0.09511,0.71361,1.41148,-1.67463,1.33216,-0.01938,0.93717,-0.78226,-0.54829,2.20591,0.88092,1.20568,1.58144,-1.64867,-2.19225,-1.41963,1.3319,1.46592,0.68408,1.02527,0
Neg_2786,-0.88499,0.06068,0.40084,-1.14939,1.33216,-0.78843,0.93717,1.19701,-1.46046,-0.67422,-0.35008,-0.51596,0.61269,-0.9253,-0.24459,0.3673,-0.08519,0.43478,0.68408,1.02527,0
Neg_1307,0.08207,-0.42086,0.00865,-0.74855,-0.69334,0.44062,-0.34091,-0.86144,-1.04388,-0.75826,0.11844,-0.57914,0.23676,0.18699,-0.0404,0.04793,0.67481,-0.53479,-0.20403,0.33414,0
Neg_1022,-0.56756,-0.9432,-0.95674,0.05312,-1.72167,-1.03999,0.93717,1.19701,1.24734,0.65507,0.88092,1.20568,-1.25251,1.26815,-1.34408,0.48135,-0.27519,1.46592,-1.48805,1.02527,0
Neg_2289,0.70955,0.71361,-0.30812,-1.68154,1.33216,0.76405,0.93717,-2.17568,-1.81241,-0.04013,-0.41439,1.20568,0.56208,0.17143,-0.05611,2.02496,-0.99561,0.38092,-0.82464,-0.14882,0
Neg_2564,-0.41992,-1.14724,-1.20562,-0.57578,0.23371,-0.71656,0.93717,1.19701,0.2346,0.46408,0.88092,1.20568,-0.54403,0.17143,-0.57444,-0.94059,-0.47311,0.38092,0.68408,-0.87325,0
Neg_1131,-0.5528,0.71361,0.72515,0.4125,-0.56091,0.03093,-0.91099,-0.39433,-1.69749,-0.17765,0.88092,-0.3817,-1.06455,-0.29526,1.01981,-0.56039,1.3319,-0.681,0.68408,0.26753,0
Neg_2814,0.4807,-0.1352,-0.63997,-0.42374,0.52196,-0.45781,-0.64434,0.37363,1.24734,-0.65894,-0.07448,-0.57914,-0.91273,1.26815,-0.0404,0.30646,0.50856,-1.18887,-1.15635,-1.23963,0
Neg_2346,-0.65615,0.71361,-0.51175,-0.30625,0.0857,0.62749,0.93717,1.19701,-1.09416,0.25781,0.88092,1.20568,-0.77537,0.02364,-0.26815,-0.87215,-1.68436,-0.49632,0.68408,-0.30702,0
Neg_2538,-0.82594,0.71361,-0.7531,-0.27169,-0.90368,-0.5225,0.93717,-0.78226,-1.25935,0.62451,-0.55218,-0.76867,0.90187,0.05476,0.99625,0.83874,-0.64727,-1.21965,0.68408,1.02527,0
Neg_503,0.6874,0.71361,0.32542,-0.14729,1.33216,-1.06874,-0.38689,0.05695,-2.04943,-0.48323,-1.25036,0.06845,-1.28143,-0.53639,1.73448,0.26084,1.3319,-0.31933,0.68408,1.02527,0
Neg_614,-0.73735,-1.08194,-0.24778,-0.06436,1.33216,-0.64468,0.93717,1.19701,0.27052,-1.19371,-0.36845,-0.53175,-0.00905,-0.44305,-0.50376,0.35209,1.3319,-0.72717,0.68408,-0.80663,0
Neg_2227,-1.49771,0.71361,0.40838,0.5369,0.29604,-0.91781,0.93717,0.14404,1.24734,0.06682,0.88092,0.15532,-0.44281,-0.90974,-0.87287,-0.49956,-0.88478,-0.19621,-0.73904,1.02527,0
Neg_1977,1.09342,-0.89423,0.74023,0.09459,-1.0517,0.71374,0.11883,-0.36266,0.18433,-0.88049,-1.6362,1.20568,0.51148,-0.26415,0.57217,-1.18391,-0.55227,-0.3655,-0.89954,-0.95652,0
Neg_1151,0.02301,0.00355,-0.04414,-0.82457,0.65439,-0.59437,0.13722,-0.33099,-1.12289,-0.68186,0.08169,-0.31852,0.95247,-0.83196,-0.38596,0.24563,0.64314,-0.01922,-0.24683,-0.92321,0
Neg_2315,-0.40516,0.71361,-1.09249,0.67512,0.45184,-1.2628,-1.30637,-1.11478,-0.50519,0.78494,0.88092,-0.26324,0.23676,0.38922,-0.18177,1.16571,1.3319,-1.08883,0.68408,-1.73924,0
Neg_1180,-0.02128,-0.02094,0.28016,0.08077,-0.21813,-0.83156,-0.44206,0.48447,1.24734,0.37241,0.88092,0.49491,-0.86212,-0.88641,-1.73675,-0.73528,-0.24352,0.31166,-0.27893,0.27585,0
Neg_308,0.78337,-1.02481,-0.67014,1.45606,-0.32719,0.24656,-1.60061,-0.48933,-1.10852,-1.30831,-0.32252,-0.97401,1.58144,-0.87863,-0.43308,2.02496,1.3319,-0.17312,0.68408,-0.74835,0
Neg_1426,-1.20981,-0.69019,0.6271,0.26737,0.52196,0.15312,-0.0191,0.37363,0.01195,-0.17001,0.88092,1.20568,-0.05242,-0.84751,-0.70795,-0.82653,-1.13019,-0.62713,0.68408,-0.40695,0
Neg_12,-0.95882,0.17494,0.9137,0.67512,-0.35057,0.02375,-0.46045,-0.27557,0.43571,-0.82701,-0.51544,1.20568,0.01987,0.08587,-0.18177,0.16959,-0.97978,-1.35816,-1.30615,-0.24041,0
Neg_506,-0.25751,-0.8779,-0.05923,0.10841,-0.78683,0.72092,-0.41447,-0.34682,0.61528,1.08289,0.88092,0.04476,-1.57061,-0.5675,-0.65297,0.90718,-1.50228,-0.87337,-0.25753,1.02527,0
Neg_136,-0.35348,0.05252,-0.73802,-0.87295,0.27266,0.47655,0.19239,-0.54475,-0.0527,0.02862,0.13681,-0.80026,0.2729,-0.44305,0.313,-0.86455,-0.67894,-0.72717,0.68408,0.35079,0
Neg_378,0.51023,0.71361,-1.5601,-1.56405,1.33216,0.56999,0.93717,1.19701,-0.66321,0.92246,0.88092,-0.12109,-1.99715,1.26815,0.4151,-0.55278,0.00189,1.46592,0.68408,-1.18967,0
Neg_2058,-0.45683,0.71361,-0.33829,0.46087,-0.47521,-1.06874,0.93717,0.05695,1.24734,-0.48323,0.88092,1.20568,-0.96333,1.26815,-0.08752,-0.98621,-0.50477,-0.8349,0.68408,-0.90656,0
Neg_2336,-1.74871,0.71361,-0.376,-0.79002,-0.51416,0.98686,0.93717,-0.23598,1.24734,-0.96452,-0.78185,0.33697,0.7862,0.41255,0.313,0.64864,-0.54436,-1.2966,-0.49294,1.02527,0
Neg_2220,0.82028,0.71361,-0.14219,-0.74855,0.01558,0.5628,-0.22138,-0.14098,0.03349,-1.46874,0.19193,-0.12898,0.67052,-0.59083,-0.1425,-0.72007,-0.29894,-0.37319,-0.11843,-0.38197,0
Neg_262,-1.07693,0.71361,1.41148,1.45606,1.33216,1.77748,0.93717,1.19701,1.24734,2.20591,-0.92883,1.20568,-0.63078,1.26815,1.73448,-1.70098,-1.70019,-0.88876,0.68408,1.02527,0
Neg_1888,1.75043,-0.1352,-0.93411,-0.69326,-1.35552,0.54124,-0.0191,-0.59225,-0.7063,-1.03328,-0.07448,-0.57914,1.58144,-0.06969,0.91772,-0.33987,-1.39936,0.14237,0.68408,1.02527,0
Neg_2552,0.3995,-0.19233,-0.39862,-0.53431,0.46742,-0.2925,-0.08346,-0.25182,-0.47646,-0.99508,0.88092,-0.23955,-1.44771,0.40478,-0.15035,0.63343,-0.11686,-0.38089,0.68408,0.10099,0
Neg_1340,0.59882,0.15046,-0.02906,0.37794,-0.61544,-0.01938,-0.49723,-1.1702,-0.90023,0.29601,-1.1585,-0.54755,-0.0235,-0.87085,-0.00899,-0.40831,0.41356,-0.24238,-0.55714,-0.27372,0
Neg_1753,-0.67091,-0.35556,1.41148,-1.34981,1.33216,1.77748,0.93717,-1.73232,-1.41019,-1.11732,-1.07582,0.17112,0.63438,-0.3886,0.06169,1.02884,0.29481,-0.17312,0.68408,-0.06555,0
Neg_941,0.34044,-0.5596,0.89107,0.9792,-0.15581,0.65624,-1.10409,-0.56059,0.75174,-1.17079,-0.55218,-0.02632,-0.22593,-0.21748,0.23447,-1.1535,-0.84519,-0.65022,-0.55714,0.45072,0
Neg_689,-0.25751,-1.50635,1.41148,-0.42374,-0.29603,-1.64374,-2.03276,1.19701,1.24734,-0.85757,0.88092,1.20568,0.07048,0.27255,-0.40166,0.43573,1.3319,-0.62713,0.68408,-0.04057,0
Neg_403,-1.37222,-0.20865,-0.21761,0.67512,-0.35057,0.44062,-1.30637,0.30238,0.77329,-1.19371,0.27461,0.31327,0.01987,-0.82418,0.27373,0.61062,0.12856,-1.08883,-0.02213,0.08434,0
Neg_2524,-0.25751,-0.48615,0.30279,-0.17494,-0.18697,0.37593,-0.41447,-0.34682,-0.15325,-0.69714,-0.46951,-0.65811,0.51871,1.26815,-1.56397,-0.04332,0.16814,0.33475,-0.88884,-0.93986,0
Neg_1006,-1.32792,0.71361,-0.25532,0.29501,-1.04391,-0.41469,0.00849,1.19701,1.24734,-0.60546,-1.92098,0.40804,1.58144,0.48256,0.94128,-1.14589,0.53231,-0.23468,-1.11355,-0.81496,0
Neg_89,0.4807,0.71361,1.41148,-0.42374,-0.78683,1.77748,-0.64434,-0.95644,-1.63284,-0.42975,-0.69917,-1.96118,0.33797,1.26815,0.38368,2.02496,-1.84269,0.14237,0.68408,-0.40695,0
Neg_1956,-0.634,0.71361,1.41148,0.36412,0.10128,-0.54406,0.93717,-0.80602,1.24734,-0.26168,-2.08634,1.20568,-0.51511,0.52923,0.49363,-0.43112,-1.22519,-1.24273,0.68408,-1.08142,0
Neg_2723,0.51023,-0.11071,1.41148,0.75805,0.02337,-0.65906,0.00849,-0.13306,0.5219,-0.9798,0.88092,1.20568,-0.01627,-1.1042,0.4151,-1.14589,-0.41769,-0.88107,-2.16217,-0.37364,0
Neg_34,-1.38698,-1.3676,-0.1799,-0.56887,0.0857,-0.32844,-0.53401,-1.1227,-1.09416,0.59395,0.88092,-0.80816,0.88741,0.02364,0.47792,1.29498,-0.33852,0.7272,0.68408,-0.73169,0
Neg_757,0.51023,-0.65754,0.14441,-0.38227,0.02337,1.77748,-0.60756,-0.13306,-1.89141,-0.38391,-0.66242,1.20568,0.36689,-0.80085,0.4151,0.74749,-1.78728,-0.58096,0.68408,-0.37364,0
Neg_1170,1.75043,0.71361,1.41148,-1.59861,1.33216,1.77748,-1.26959,-2.30235,-1.35991,0.37241,0.88092,-0.6897,-0.15363,-0.59861,-0.15035,2.02496,1.3319,-0.38089,0.68408,-1.99737,0
Neg_1405,0.17803,0.077,-0.19499,0.917,-1.39448,0.24656,-0.26736,-0.48933,-0.28253,-0.89577,0.16437,-0.17637,1.01754,0.66146,0.70567,-0.27904,-1.06686,-1.05805,0.68408,-1.49776,0
Neg_1634,0.51023,-0.11071,-0.25532,-0.88677,0.02337,0.56999,-1.86726,-0.55267,1.24734,-0.80409,-0.04692,-0.12109,-0.3416,-0.03858,-1.35978,0.00231,1.3319,-0.88107,0.68408,1.02527,0
Neg_835,-0.44207,-1.09011,-0.25532,0.14297,0.12465,-0.005,-0.12024,-0.55267,-0.88586,1.02177,-0.543,-0.01842,-0.39944,-0.45083,0.24232,0.34448,-0.41769,-1.27351,-0.04353,-0.55683,0
Neg_1809,-0.83332,0.71361,1.41148,-0.01599,1.33216,-0.88187,0.93717,1.19701,-1.54665,2.20591,0.88092,0.58968,-1.56338,-1.60978,-1.32052,-0.07373,-0.05352,0.45787,-0.15053,1.02527,0
Neg_296,0.02301,-0.86158,-0.04414,0.8548,-0.49079,0.3903,-0.39608,-0.33099,-0.43337,-1.10204,-1.26874,0.06056,0.18615,-0.23304,1.05123,-0.26383,-0.52061,-1.26582,0.68408,0.30083,0
Neg_1989,0.22971,-1.4737,-0.6098,-0.39609,0.01558,-0.14875,0.24755,-0.92477,-1.20189,-0.04777,-0.27659,-0.42119,0.35966,0.68479,-0.37025,1.06686,-0.78978,0.49634,-1.87326,0.40076,0
Neg_636,0.05254,0.12597,0.86845,0.61983,0.77125,-0.43625,-0.88341,0.62698,0.37825,-0.73534,-0.23065,0.25009,-0.29099,0.00809,-0.07182,-1.98993,1.3319,-0.30394,0.68408,0.42574,0
Neg_1350,-0.60447,0.71361,-0.6098,-1.03882,1.33216,0.87186,0.93717,0.19946,-1.04388,-1.23955,0.88092,-1.64529,-0.35606,1.26815,1.73448,-0.0129,-0.29894,-0.11926,0.68408,-0.69006,0
Neg_160,1.75043,0.71361,1.41148,-0.61033,1.33216,-1.81623,-1.81209,1.19701,1.24734,-1.08676,0.88092,1.20568,1.58144,1.26815,1.73448,-1.98993,1.3319,-0.8349,0.68408,1.02527,0
Neg_1524,-1.24672,-0.35556,-0.67014,1.45606,1.33216,-0.20625,-0.26736,0.15987,-0.73503,-0.89577,0.88092,0.17112,0.63438,-1.28309,0.06169,-0.07373,0.29481,-1.05805,-0.71764,1.02527,0
Neg_836,0.90148,0.16678,-0.97182,-1.88887,-0.59207,0.95092,-0.47884,-1.30479,0.76611,0.31893,-0.84615,-0.74498,0.2223,-0.65306,0.52504,0.35969,0.80148,0.01925,-0.96374,0.46737,0
Neg_1885,1.75043,-0.18417,-0.73802,0.20517,0.47521,0.07406,-0.07426,0.32613,-0.0527,-1.61389,0.88092,1.20568,-1.58507,1.26815,-0.12679,-0.70486,0.46106,0.07312,-0.49294,-0.48189,0
Neg_1723,0.34782,0.71361,-0.25532,-0.25787,-0.14802,-0.005,0.31192,-1.15437,-0.11734,0.31129,-0.86453,-0.53965,0.20784,-0.66084,-0.41737,-0.05853,-0.41769,-0.44245,-0.04353,-1.4478,0
Neg_1139,0.32568,-0.46983,-0.35337,-1.73683,1.33216,1.15217,-0.39608,0.04903,-1.6113,0.41824,-0.45113,-0.31852,0.53317,-0.23304,-1.23413,0.55739,0.64314,-0.01922,-0.24683,-0.18212,0
Neg_531,-1.07693,-0.26579,-0.07431,-0.94897,-0.20255,1.77748,0.93717,-1.22562,-1.25217,1.28916,-0.22147,0.25799,0.15723,-1.11197,0.79206,1.11248,-0.70269,-0.51171,-1.42385,-0.61512,0
Neg_131,-0.16893,-0.6249,-0.54946,0.32265,-0.69334,-0.7525,-0.1846,-0.10139,0.06941,-0.75826,0.88092,0.63707,0.39581,-0.28748,0.44651,0.77791,-1.29644,-0.31933,-1.79836,-0.34033,0
Neg_226,-0.36824,0.05252,-0.26287,-0.5274,-0.66218,0.18187,-0.32252,-0.82977,-0.34718,-0.71242,0.13681,0.12373,1.58144,0.20254,0.30515,0.64104,-1.53394,-0.24238,-0.78184,-0.82329,0
Neg_2031,-0.2206,0.71361,0.32542,-0.38918,0.21034,-1.86655,-1.19603,-0.31515,-0.67039,0.74675,0.09088,-0.90293,-1.28143,0.14809,0.60358,1.37102,0.19189,1.46592,0.68408,0.30916,0
Neg_1050,-0.52327,-0.11888,-0.27795,-0.67253,1.33216,1.77748,-1.12248,0.38947,-0.36154,-0.63602,-0.05611,-0.56334,0.84403,-0.82418,-0.0247,-0.80371,-1.10644,0.15776,-0.40733,-0.39029,0
Neg_2215,1.75043,0.71361,1.41148,-0.51358,-0.0779,-0.27094,-1.68336,1.19701,1.24734,-0.53671,-0.78185,-1.62949,-0.47896,1.26815,-1.08491,0.64864,-2.28603,0.07312,0.68408,1.02527,0
Neg_1008,-0.53803,-1.40841,-0.54946,0.61292,0.38173,0.33999,-0.1846,-2.11234,-0.62011,0.21961,0.88092,-1.57421,1.58144,-0.28748,0.77635,0.50417,-0.72644,-0.53479,-0.62134,1.02527,0
Neg_755,1.75043,0.71361,-1.16791,-0.09201,1.33216,1.77748,0.93717,-1.51064,1.24734,0.49464,0.88092,-0.56334,-0.89104,-1.39199,-1.56397,-0.5756,-0.44144,-0.25777,-1.71276,1.02527,0
Neg_1309,-1.20981,0.71361,-0.16482,0.01166,-0.29603,1.77748,-0.98455,-2.41319,-2.29363,0.60923,0.88092,-0.44488,0.07048,1.26815,1.73448,0.43573,-0.32269,1.46592,0.68408,1.02527,0
Neg_1348,-0.30181,0.71361,-1.24333,-0.74164,-0.47521,-0.22063,-0.68112,1.19701,-1.84832,0.43352,0.88092,0.36066,-0.71753,-0.89418,0.35227,0.68666,0.48481,0.64255,0.68408,-0.44025,0
Neg_2829,0.03777,0.71361,-1.24333,1.45606,-0.47521,-1.68686,0.93717,-1.58981,1.24734,2.20591,0.88092,-0.62652,1.58144,1.26815,1.73448,-1.64015,-0.50477,-1.24273,0.68408,1.02527,0
Neg_1281,-0.65615,-0.59225,1.41148,-0.79693,0.0857,-0.56562,-2.06035,-0.06972,0.09814,-0.2846,0.88092,-0.80816,-0.26208,-0.71529,0.47792,0.80832,0.06523,-1.04266,0.68408,1.02527,0
Neg_2879,1.75043,0.71361,1.41148,-0.3408,-0.69334,-0.09125,-2.63043,1.19701,-2.08534,0.21961,0.88092,-0.84765,-0.29822,-0.75418,1.73448,0.04793,-1.73978,1.46592,0.68408,1.02527,0
Neg_2182,0.4807,-1.2615,-0.41371,-0.7762,0.74009,-1.21968,-0.98455,0.59531,0.01195,0.12794,0.18274,0.19481,-0.38498,-0.35749,0.0931,-0.59841,-0.02977,-0.62713,0.68408,1.02527,0
Neg_513,1.75043,-0.59225,0.20474,1.45606,0.0857,0.62749,0.93717,-0.06972,-0.5842,-1.04092,-1.46166,-0.80816,0.42472,-1.69534,-0.26815,0.80832,-0.68686,-0.49632,0.68408,-1.68928,0
Neg_2222,1.75043,-0.9432,-1.95983,0.05312,1.33216,-0.47937,0.93717,-1.28896,-0.21071,2.20591,-2.00366,1.20568,1.58144,-0.31082,1.73448,-1.67057,1.3319,-1.55053,0.68408,1.02527,0
Neg_2348,-0.91452,-1.4737,1.41148,1.45606,-0.27266,-0.51531,-0.95697,-0.92477,1.24734,-0.23112,-1.01151,0.21061,0.67052,-0.8164,1.73448,-0.72007,-1.19353,0.49634,0.68408,-1.20632,0
Neg_549,-1.76347,-0.69019,1.41148,1.45606,1.33216,0.54124,0.93717,-0.16473,-0.7063,-1.43054,-0.69917,-0.15267,0.33797,1.26815,-0.97496,0.71708,-0.02977,-0.62713,0.68408,-0.40695,0
Neg_2669,0.51023,0.71361,0.14441,0.29501,0.02337,1.77748,-0.60756,1.19701,1.24734,0.92246,-0.66242,-0.89503,-0.3416,-1.36865,-0.35454,0.00231,-0.77394,-0.58096,-2.16217,-2.61355,0
Neg_1248,0.15589,0.71361,1.41148,-1.38437,0.5687,0.59874,-0.57079,-0.51308,-1.53947,-0.33044,-1.50759,-0.0895,0.39581,-0.75418,0.03813,0.3825,-0.37811,-0.19621,-1.07075,1.02527,0
Neg_19,0.20756,-0.99217,-0.16482,-1.45348,-0.92705,-0.30688,0.06366,-1.09895,-0.83559,1.48015,0.0082,0.45543,0.43918,-0.35749,0.0931,-0.18019,0.08106,-0.14234,0.68408,-0.29037,0
Neg_1763,-0.81117,0.71361,0.34804,1.45606,0.23371,-0.71656,0.93717,0.0807,-0.39027,0.46408,0.88092,1.20568,-1.23805,0.17143,-0.05611,-1.21433,-1.41519,-0.79642,-0.82464,1.02527,0
Neg_2832,-0.53065,-0.51063,-1.65815,-0.67944,1.33216,1.77748,0.93717,-0.70309,-0.97205,-0.90341,0.88092,0.02107,0.49702,1.26815,-0.69224,0.20001,-0.56811,-0.91185,0.68408,1.02527,0
Neg_1992,1.75043,-1.37576,-0.26287,-0.07818,-0.08569,0.46937,-0.73629,-0.2439,0.66555,0.25017,0.88092,-1.27411,-0.26931,-0.72306,0.30515,-1.1535,-1.35186,-0.24238,-0.18263,0.35079,0
Neg_2675,1.07866,-0.0291,0.27262,-0.22332,0.15581,0.3328,0.10044,0.00153,-0.49801,-0.92633,0.04494,1.20568,-1.23083,-0.90196,-0.45664,0.87676,-0.87686,0.30397,-0.93164,-1.5727,0
