,Moran_CIDH920105.lag1,Moran_CIDH920105.lag2,Moran_CIDH920105.lag3,Moran_BHAR880101.lag1,Moran_BHAR880101.lag2,Moran_BHAR880101.lag3,Moran_CHAM820101.lag1,Moran_CHAM820101.lag2,Moran_CHAM820101.lag3,Moran_CHAM820102.lag1,Moran_CHAM820102.lag2,Moran_CHAM820102.lag3,Moran_CHOC760101.lag1,Moran_CHOC760101.lag2,Moran_CHOC760101.lag3,Moran_BIGC670101.lag1,Moran_BIGC670101.lag2,Moran_BIGC670101.lag3,Moran_CHAM810101.lag1,Moran_CHAM810101.lag2,Moran_CHAM810101.lag3,Moran_DAYM780201.lag1,Moran_DAYM780201.lag2,Moran_DAYM780201.lag3,y
peptide_nm_95,0.11877,0.71394,0.59113,-0.31151,-0.40452,-0.45852,-0.56745,1.25025,0.41717,-1.37314,1.51906,0.69131,0.00971,1.56335,0.65448,-1.21912,0.78168,0.54374,-1.8756,0.53437,0.90579,0.75316,0.33281,0.94483,0
peptide_nm_96,-0.37272,-0.02389,-1.14182,-1.17893,0.71438,-0.39154,-2.13837,0.73181,-0.20524,-0.57084,0.98855,0.04635,-2.01654,0.61908,-0.43154,-1.67036,0.86727,-0.10778,-1.25138,0.47922,-0.15939,-0.32614,0.23168,-0.09495,0
peptide_nm_97,-1.34915,-0.3148,0.55552,-0.30646,0.16727,-1.76124,0.44481,-1.09159,-1.33196,1.61321,-0.15105,-0.53549,0.34909,-1.10588,-1.31374,-0.92327,0.10989,-0.61787,-2.30077,1.57635,-0.62215,-0.49204,-0.41283,1.2676,0
peptide_nm_98,0.45932,0.29019,0.09862,0.82367,-0.50185,-0.01189,-0.54117,1.38472,-1.32986,-0.45708,0.54953,1.06442,-0.64945,1.28076,-1.36632,-0.47315,1.42396,-1.20096,-0.87639,0.89754,-0.8824,-0.64277,1.20001,-0.03385,0
peptide_nm_99,-0.46925,-0.7138,1.34049,-0.25086,-1.23066,1.14033,0.03232,0.27576,-1.68166,-2.8204,1.5342,-0.46988,-0.58726,0.81232,-1.21145,0.27633,0.57712,-1.42856,-0.91777,1.34017,-0.13934,1.82382,-1.65405,-1.98578,0
peptide_nm_100,0.01552,0.58477,0.42316,-0.93209,0.18362,0.78905,0.68538,-0.09872,-0.26255,0.12777,2.40452,-0.59109,0.67091,0.3614,-0.25709,0.31236,0.10611,0.43542,-1.59195,-0.10651,1.569,0.36115,-0.19085,0.42404,0
peptide_nm_101,1.35703,1.23598,-0.0351,1.09507,-0.41825,0.46612,1.2206,1.28921,-0.42742,1.19546,0.87271,0.88217,1.03942,1.28477,0.25595,1.033,0.93206,-0.84771,0.49511,0.40115,-0.39073,0.42462,0.36563,-0.11282,0
peptide_nm_102,0.49817,0.36572,0.7182,0.21664,0.01392,1.0141,0.01118,-0.17509,1.25923,-0.83892,0.31483,-0.17869,0.13343,-0.42966,0.76347,-0.30928,0.03184,1.38295,0.06871,0.46219,0.48646,1.21112,0.37249,-0.01067,0
peptide_nm_103,0.58402,0.45419,-1.634,-0.39811,0.43835,0.33467,-0.16241,0.77946,-0.67066,-0.92192,0.24561,-1.04145,-0.72327,0.53024,-0.65461,0.12407,0.94532,-0.98722,0.80602,-0.33009,-0.10093,2.46715,-0.40483,-2.70316,0
peptide_nm_104,0.49627,-0.2817,0.03332,0.46428,0.40098,0.65395,-1.87523,0.15807,0.28069,-0.17942,-0.33737,0.29458,-1.5694,0.13517,-0.26479,-1.38523,0.44593,-0.41872,0.48511,0.24325,-1.00157,-0.69517,-1.54905,1.825,0
peptide_nm_105,-0.34669,0.42268,-0.74157,0.51087,-0.03636,-1.94965,2.46553,0.86514,-0.69029,-0.37823,-0.74103,-0.53156,2.04096,1.75818,-0.66602,2.17733,0.68498,-0.08493,-0.35376,1.32003,-0.26839,-0.68508,0.7114,0.7277,0
peptide_nm_106,-0.19536,-0.3488,-0.42809,0.0064,-0.39559,1.16787,-0.04901,-0.98851,-0.24495,-0.1075,-0.35031,0.33827,-0.48177,-0.68053,0.33549,-0.36574,-0.43391,0.00032,-0.30985,0.30842,-0.39927,0.48919,0.46884,-0.27704,0
peptide_nm_107,2.07617,1.52724,0.40958,2.49477,1.18481,-0.3341,0.18867,-1.5605,0.61351,-1.14448,0.23484,0.47227,-0.31422,-1.218,0.73583,0.3968,-1.93907,0.57844,-0.56647,-1.49055,0.30743,1.07171,1.60839,-0.1213,0
peptide_nm_108,-0.31332,0.11688,0.45472,0.39832,0.28324,0.66892,-0.47088,-1.32535,0.36046,-0.88054,1.4628,-1.04219,-0.1453,-1.64947,-0.09572,-0.38307,-1.49826,0.56565,-0.22058,0.27135,-0.42003,-1.1914,0.30703,0.81516,0
peptide_nm_109,-0.10094,-0.92429,0.64033,-1.63931,-0.96896,2.13049,-1.11179,-0.14086,-0.19715,1.55278,0.39967,-0.26536,-0.55943,0.03063,-0.12404,-0.68666,-0.34761,0.74621,1.22629,-0.85702,-0.78597,-0.84987,0.96013,0.26845,0
peptide_nm_110,0.43756,1.45992,-0.19873,1.74167,1.01042,0.41914,0.77317,-0.59567,-1.01067,0.71707,1.04715,0.24586,0.72343,-0.3804,-0.46546,0.00455,-0.19747,-0.80419,-0.97005,0.18775,-0.1949,0.77095,-2.36928,-0.50138,0
peptide_nm_111,0.54771,1.23625,-0.48568,0.80132,0.37613,0.15144,0.49561,-0.77678,-0.44153,-0.80529,-0.32623,-0.03066,0.43562,-1.23594,-0.31488,1.30099,-0.76484,-0.47108,-0.05884,0.58802,-0.7518,-1.31099,1.02142,-0.38053,0
peptide_nm_112,-0.11404,0.01087,-0.32004,0.18295,0.17399,-1.4895,0.70098,1.08319,1.02946,0.28356,0.48859,-1.69448,0.77802,1.18899,1.00999,0.89075,0.95834,0.8245,0.30982,0.83842,-0.66559,-0.05661,-0.79808,0.80993,0
peptide_nm_113,1.79586,1.14985,-0.39557,1.57309,0.36175,-0.53762,-1.00173,-0.5805,1.45773,-1.43228,0.72259,0.36381,-0.58033,-0.38741,1.80178,-0.87513,-0.42271,1.17785,0.01343,-0.19019,-0.24171,-0.04254,-0.37105,0.60261,0
peptide_nm_114,0.94801,-0.03087,-0.26237,-0.89789,0.66181,0.33668,0.31313,0.41866,1.12552,-1.00135,0.33315,0.63179,-0.42499,0.91319,0.34441,0.8335,0.52348,1.24414,0.46959,-0.07783,-0.15257,0.13692,0.89618,-0.05403,0
peptide_nm_115,-0.35732,2.14657,0.30972,-0.85496,1.09653,0.3597,1.16022,0.61289,-1.05167,-0.50793,-0.23187,0.85162,1.02735,0.48431,-1.35301,0.57821,1.09159,-0.72268,-0.17485,1.0235,-0.91224,2.15462,0.7224,1.28807,0
peptide_nm_116,-2.16682,0.50841,1.46557,-1.48477,0.48361,0.83597,0.30307,-1.77249,0.44175,-0.51695,0.61455,-1.89544,0.52239,-1.94288,0.24049,-0.05583,-1.21819,0.45552,-1.27765,0.16987,-0.00142,-0.81513,1.65991,0.54601,0
peptide_nm_117,1.17115,-0.57808,0.08239,0.35187,0.64571,-0.3869,0.37089,0.73809,1.21697,0.01418,1.69512,-0.27028,0.8723,0.82689,2.15087,-0.15898,-0.41483,2.06745,-0.83218,-1.67185,2.83061,1.08946,-0.41022,0.27068,0
peptide_nm_118,-0.48769,2.07091,-2.2641,-0.24225,0.03564,1.4173,0.35277,1.63947,0.32839,-0.26114,-1.625,0.83601,1.28234,1.83732,0.56458,-0.72658,2.47019,-0.81575,-3.04115,1.22064,-0.36512,-1.29023,-0.05508,1.65355,0
peptide_nm_119,0.61203,-0.33707,-0.79418,-0.45812,0.308,-0.80989,0.48315,0.50657,-3.57565,-2.3332,1.91128,-0.8362,0.36352,0.68694,-3.60923,0.60593,0.75301,-3.66148,-1.24347,2.37829,-2.38989,-1.21869,0.13474,-0.25143,0
peptide_nm_120,-0.06305,1.03495,-0.33622,-0.60036,0.18296,0.31991,1.43284,0.18652,0.08378,0.01604,1.16563,0.40094,1.43151,-0.07784,0.36041,1.54063,0.18664,-0.19808,0.41371,0.83121,-0.01192,-0.29324,-0.15022,-0.21485,0
peptide_nm_121,-1.8746,1.75657,-1.71716,-0.40741,-0.44058,-0.00895,-0.28416,-1.70952,-0.09532,0.12176,-0.47289,-0.34022,-0.4631,-1.67573,0.54895,-0.25275,-1.61266,-0.2294,0.2645,-0.52266,-1.11956,-1.54801,0.5181,-0.54304,0
peptide_nm_122,-0.79499,1.06758,0.23023,-0.0091,-0.00697,0.14228,0.07348,-1.53931,1.74579,-0.5415,-0.35899,-0.39354,-0.07805,-1.87619,1.10363,0.34407,-1.77637,0.81918,1.02369,-0.9417,-0.2104,1.07738,1.03307,1.04832,0
peptide_nm_123,-0.29726,1.44854,-0.93125,0.74554,0.89372,0.10804,0.479,0.90133,-1.84623,2.81214,0.21862,-1.36412,1.08018,1.28553,-1.60399,0.54952,1.33424,-1.83005,2.5307,2.21471,0.62628,0.02991,-0.47488,0.2986,0
peptide_nm_124,-2.50203,1.35527,-0.60879,-0.00817,-0.39813,-1.10044,0.8322,-0.66761,-0.89813,-1.64691,0.52598,-0.75432,0.65253,-1.07341,-0.98713,0.93383,-1.7545,-1.26466,-1.70765,0.55032,-0.96733,0.74728,-0.54975,-0.3629,0
peptide_nm_125,1.53004,1.01882,0.53577,0.73681,0.89713,0.15269,0.96414,-0.29042,0.55893,0.05189,0.38646,-1.25836,0.90519,-0.56971,0.42436,0.93648,-0.68241,0.19066,1.44198,-0.39861,-0.1101,2.14137,0.0766,0.25922,0
peptide_nm_126,-0.63378,0.11663,0.61226,-0.59967,0.18209,1.85969,1.73078,0.17791,0.17419,-0.62812,0.15797,0.25845,1.49831,0.01336,0.25753,2.14461,0.67825,0.54118,0.53642,0.92518,1.18611,-0.50813,0.3579,1.31676,0
peptide_nm_127,1.08123,-0.25194,-0.33431,0.23097,0.09198,0.82711,0.66776,0.19688,-1.1801,1.02356,0.68449,-0.71212,0.70009,-0.57892,-2.04257,0.46558,0.1782,-0.9553,1.01168,-0.35131,-1.09471,-0.05174,-1.55538,-0.01142,0
peptide_nm_128,0.16869,-0.39107,0.55136,-0.0078,-0.12466,0.08108,0.58555,-0.23305,2.43126,-1.61848,0.3452,-0.49416,0.77942,-0.31504,1.7725,0.16032,-0.8086,2.56028,-1.65165,0.45065,-0.03518,-0.52459,-1.76209,2.36929,0
peptide_nm_129,1.60831,-0.61882,-2.66259,1.21921,-1.74072,-2.23671,0.25626,-0.01224,-1.75438,1.79148,-0.77719,-1.25189,-0.00568,-0.35581,-1.99757,-0.1926,-0.15109,-1.87677,1.17813,-1.11818,-1.17038,2.83698,0.49574,-0.72356,0
peptide_nm_130,0.6639,1.24262,-0.68799,0.73519,0.45651,0.50656,-2.05612,1.62728,-3.16642,-1.32456,2.0087,-0.01585,-0.81421,1.49582,-2.33441,-1.94682,1.77938,-2.76569,-3.39652,2.89457,-2.27123,0.31552,0.18713,-1.92346,0
peptide_nm_131,-1.03607,0.37085,-0.60618,2.60553,0.68213,-0.91715,0.03653,0.91325,0.73995,0.44152,-0.31893,-0.71705,0.1641,0.24063,1.77444,-0.42336,0.7705,0.54033,-0.42767,-1.04584,-0.18726,-1.00035,0.16962,1.69055,0
peptide_nm_132,0.18234,0.53538,-0.38102,0.04935,0.20015,0.42845,-0.59392,0.34019,-2.09091,0.18191,0.10234,0.17353,0.50845,-0.29423,-1.41591,-0.05982,0.37983,-2.13731,1.66028,0.02365,-2.41835,-2.21371,1.604,-0.03983,0
peptide_nm_133,-0.28266,0.37502,-0.36646,-0.38844,0.24974,0.29987,0.97047,0.36277,-1.31745,-1.29719,1.42619,-1.6624,1.59845,1.0864,-1.34984,0.81199,0.90713,-1.61718,-1.4637,1.93404,-0.67601,0.63518,-1.18113,-0.41485,0
peptide_nm_134,1.17601,-0.42172,-0.12339,-0.52056,0.36186,-0.17783,1.7067,1.3313,0.41713,0.81701,1.23445,0.15916,1.54327,1.03712,-0.26441,2.06351,1.14015,0.20793,0.48218,-0.28865,0.84436,1.58765,0.58645,1.05078,0
peptide_nm_135,-0.19689,0.26823,0.19112,0.10194,0.60925,-0.02297,-1.02266,-0.36967,1.15789,-0.59862,-0.86742,0.22195,-1.05935,-0.09528,1.15364,-1.08999,-0.47331,1.52815,0.31525,-0.76571,0.47166,1.32442,0.43757,0.26481,0
peptide_nm_136,-1.76743,1.80541,-2.04685,-1.07201,2.11327,-1.80734,-1.39216,0.91474,-0.6085,0.88569,-0.14714,2.26112,-1.4627,0.98023,-0.26658,-1.40719,1.38266,-0.9248,-1.91061,1.32927,0.04444,0.84573,0.76974,-0.89755,0
peptide_nm_137,0.50694,-0.35166,-0.50463,-0.41033,0.4777,0.99215,1.29012,0.91489,1.33537,-1.06787,0.70189,1.03181,1.18168,0.66125,1.56556,1.13984,0.10761,1.19729,-0.16167,0.43888,1.44998,0.53102,-1.39868,-0.38497,0
peptide_nm_138,2.23752,-0.22937,-0.18525,-0.13641,1.07458,-1.40876,2.51098,1.39197,0.41248,1.55101,-0.86082,-2.2499,2.05737,-0.24546,-0.25741,3.13302,1.29859,0.38118,1.2981,-0.05222,0.22781,-0.53454,0.29051,1.55475,0
peptide_nm_139,0.13601,0.01237,-0.01632,0.03135,1.38371,-0.56429,0.12729,0.31864,-0.29858,0.42141,0.70804,-0.55705,-0.15978,0.31758,-0.65489,0.09909,0.69575,-0.64414,-0.18362,0.67962,-0.6243,0.70785,-0.10359,0.01409,0
peptide_nm_140,1.75471,1.68531,-0.17198,1.2473,0.40027,0.68559,-1.4907,0.80544,0.0427,0.1036,-1.05225,-0.20362,-0.91541,0.59882,-0.72627,-0.86361,0.4605,-0.43507,1.58785,-0.10368,-0.81051,0.21462,-0.27744,1.25224,0
peptide_nm_141,-0.05266,-0.53775,0.82701,1.23809,0.15629,0.51313,-1.22559,-0.44199,-0.0691,1.2703,0.55303,-0.83498,-1.23927,-0.4268,-0.2772,-0.95453,-0.88424,-0.08642,-0.04326,-0.90032,-0.42916,1.36823,0.5189,-0.07198,0
peptide_nm_142,2.01296,-0.68158,-1.63203,0.45654,0.40654,-1.80821,-1.17873,-0.07091,0.94769,-1.36245,0.99444,1.72917,-1.60239,0.00875,0.82537,-0.63764,-0.16626,0.60276,0.89409,0.52457,-0.89674,-0.353,-1.19101,-0.47197,0
peptide_nm_143,1.35435,-0.56906,-2.25904,1.28492,-1.23842,-2.17711,-1.97111,0.94623,-1.05623,1.85625,1.08514,-0.84045,-1.74857,0.99711,-1.45092,-1.45807,0.41414,-0.73197,-0.70289,-0.23611,0.31898,-0.85701,-1.63554,2.57962,0
peptide_nm_144,1.0065,1.68189,-1.12924,0.9508,1.86072,-0.53889,1.27784,1.90117,-0.71785,0.4373,1.39445,-0.96832,1.35592,1.71427,-0.69095,1.13809,1.25569,-0.66037,-0.38233,0.98,-1.11741,0.25565,-0.2385,0.18192,0
peptide_nm_145,0.51079,-0.95074,-0.4186,-0.29614,0.44382,-0.84633,-0.46312,-0.38233,0.17457,-1.40974,1.30769,-1.25346,-1.217,0.56514,-0.15566,-0.18066,-0.40465,-0.16944,0.02582,1.66175,-0.67686,0.47149,0.13635,-0.398,0
peptide_nm_146,2.06633,-0.35474,-0.8635,1.17346,1.07538,-1.59222,-1.66286,1.5937,-1.39696,-0.23409,1.92192,-0.88828,-2.00817,2.03151,-1.707,-0.92376,1.19342,-1.56633,0.66576,0.62911,-1.23724,-0.31206,-0.76827,0.38779,0
peptide_nm_147,-0.19564,-0.95273,-0.54766,0.16218,-1.43139,0.20916,1.45156,-1.24141,-0.98552,-1.12582,-0.3061,0.05099,1.00362,-1.09008,-0.84418,1.18004,-1.33034,-1.12898,0.22168,-0.14203,0.42543,-0.08447,-0.67025,-0.23257,0
peptide_nm_148,-0.62576,0.79087,-1.76364,-1.81681,1.71019,-1.12589,-1.42572,0.53007,-0.13499,0.07307,0.97731,-0.30467,-0.84232,0.58627,-0.59165,-1.05598,1.03638,-0.13288,0.49687,0.07644,-0.69261,-0.09805,-1.05368,-0.90399,0
peptide_nm_149,1.19277,1.26566,0.26561,0.36493,0.57757,0.45375,0.929,-0.24787,0.52214,0.53738,0.58247,0.42945,1.15125,-0.29446,0.52287,0.86968,-0.41442,0.5569,2.52092,0.38854,0.12734,-0.0566,0.0754,-0.96916,0
peptide_nm_150,1.35716,-0.06375,-0.62349,1.28486,-1.21296,-1.21999,-0.56866,-1.43687,0.43572,-1.31339,0.50319,0.41954,-1.09047,-0.84446,0.5296,-0.42691,-1.32217,0.15242,0.47492,-0.22995,-0.05547,-1.52358,0.52102,0.05633,0
peptide_nm_151,1.26075,-1.03561,-0.73104,0.95988,-1.06716,-0.30406,1.42408,-1.24496,-1.61309,-0.89606,0.55522,0.1524,0.81504,-0.6187,-1.5237,1.55904,-1.41341,-1.98436,0.6292,1.36719,-0.82281,-0.18644,-0.53058,-0.55209,0
peptide_nm_152,1.31108,-0.342,-1.23667,0.71791,-0.62471,-0.32629,-1.19572,-0.09388,-1.12566,-0.03875,-1.02276,-0.23789,-1.40435,-0.23099,-1.06029,-0.868,-0.35976,-1.19706,0.21229,0.48028,-1.88331,0.04843,0.56311,1.5168,0
peptide_nm_153,-0.08889,0.35134,0.93221,-0.95157,1.78877,-0.32033,0.99374,-0.23513,-0.13452,1.32904,-0.03262,0.86507,0.91319,-0.34061,-0.26297,0.74078,-0.49296,-0.18241,-0.57302,0.1801,0.22922,0.91108,-0.384,-0.49927,0
peptide_nm_154,0.51592,1.79911,-1.49407,1.5307,1.06475,0.48945,0.19789,-0.84864,-0.99272,0.91187,1.6903,0.26282,0.16839,-1.11128,-0.28283,0.32155,-0.79958,-1.10033,-0.55041,1.05689,-0.55777,0.95523,0.21441,-1.1135,0
peptide_nm_155,0.03153,0.21755,0.11564,0.87044,-0.93599,-0.22198,0.96638,1.04777,0.82793,-0.1192,1.30656,0.00433,1.91901,0.78389,1.33813,1.65972,1.89051,1.13046,2.57699,1.29164,0.53915,0.75037,1.42711,-0.24776,0
peptide_nm_156,-0.32508,-0.22155,-0.39558,-1.37664,-0.18922,1.31854,-0.08071,0.56945,0.697,1.32889,-0.29766,-2.14436,0.09036,0.73936,0.78206,-0.12871,0.33138,0.77868,-0.84653,1.67962,-1.01185,-0.54298,-1.05274,0.17686,0
peptide_nm_157,-0.99092,-0.05583,-0.0151,-0.62294,0.67316,-1.05802,0.08322,-0.81341,0.90215,-1.85035,1.0861,-1.39854,-0.26625,-0.9121,1.08966,-1.49379,0.24008,0.89611,-1.41681,0.17122,0.96639,0.9798,-0.09961,0.78452,0
peptide_nm_158,-1.0631,0.3272,0.19324,-0.91625,0.36978,0.71042,0.45604,1.14183,1.29128,0.60425,-1.37986,-0.3739,0.48348,0.96093,1.41953,0.12244,0.83498,1.66468,-0.24099,1.01794,1.31277,-0.80998,-0.53078,-0.14368,0
peptide_nm_159,-0.84563,-0.04476,0.43321,-1.07548,-0.21175,1.35977,1.70555,-0.18477,-0.34143,-0.20912,-0.15078,0.69108,1.29316,-0.69113,-0.8633,1.17992,-0.15534,0.09975,-0.36282,-0.74649,0.5313,1.13009,0.81887,1.19314,0
peptide_nm_160,0.0616,1.29816,-0.91051,-0.97043,1.04906,0.2947,-0.17528,-0.98957,-0.58134,0.29415,0.47421,-0.06182,0.14259,-1.53054,-0.40686,0.10286,-1.1208,-0.91978,1.78344,0.10366,-1.29325,0.94286,-0.16145,-1.86599,0
peptide_nm_161,0.13659,-0.00957,1.00881,1.89927,-0.45622,-0.25539,2.27818,-0.84793,-0.76297,1.08765,-0.28221,1.64226,2.06139,-0.55424,0.36056,2.24573,-0.73026,-0.3751,2.1733,-0.48771,0.37855,1.49138,-0.5994,1.34578,0
peptide_nm_162,0.32554,-0.36248,-0.23428,0.83268,-0.28315,-1.65793,0.61482,-0.59648,-0.27226,0.2807,-0.00519,-0.20272,1.14365,-0.37248,-0.34957,0.68636,-0.67211,0.24828,0.19859,-0.20089,0.43197,-1.41077,0.60642,-0.22392,0
peptide_nm_163,-1.11166,1.1528,-0.14051,-0.41356,0.61803,-0.06377,0.68437,0.56836,0.10691,-0.52882,-0.36709,1.39485,-0.16073,0.68866,0.21244,0.25009,0.88924,-0.35656,-1.25846,0.88666,0.29464,-1.11131,0.83365,-0.09149,0
peptide_nm_164,-0.59368,0.29291,0.59802,-0.62941,-0.38878,0.2708,0.64181,-0.06479,-0.62634,-0.80249,1.94978,-1.38727,0.79004,-0.45071,-1.02812,0.62005,0.7628,-0.9819,0.25316,0.94504,-1.03705,0.54548,0.76005,-0.70305,0
peptide_nm_165,-0.56992,-0.96014,-0.04207,-0.20615,-0.20288,0.18523,0.55027,-2.46817,-0.80684,0.12594,-1.18457,0.71888,0.69386,-2.10226,-0.97521,0.18015,-2.49549,-0.54269,0.60436,0.17279,0.16032,1.01777,-1.67328,-1.72499,0
peptide_nm_166,-0.12749,0.70676,-1.16034,-0.95055,1.06996,-1.40641,0.41411,0.4349,-1.11217,0.01924,1.67116,-0.15875,0.31235,-0.27547,-0.74248,0.68551,0.17924,-1.17746,0.16669,-0.29855,-1.0821,0.57079,0.33382,0.11814,0
peptide_nm_167,0.02246,0.47981,0.91332,0.92437,0.27702,-0.90021,-0.87051,-0.47421,0.66742,-0.41569,0.66921,-0.4144,-1.18115,0.11115,0.93564,-1.0493,-0.5978,1.33411,0.19326,0.06524,0.44685,-1.64643,1.80863,-0.3842,0
peptide_nm_168,1.72274,0.4076,-0.6663,0.91069,-0.06051,-0.15727,0.20584,-1.54218,-0.05588,-0.55278,0.17738,0.98613,0.00783,-1.737,-0.13827,0.68065,-1.38656,-0.41168,1.13313,-0.3515,-0.27484,1.6774,1.08584,-0.3038,0
peptide_nm_169,-0.03808,1.55631,0.10896,1.88721,2.3166,0.60356,-0.52925,1.04736,0.33856,0.32788,0.20077,0.12499,-0.06588,0.74901,-0.18494,-0.58666,1.28664,0.17811,-0.34183,1.32492,-0.87131,0.01201,1.34234,0.02863,0
peptide_nm_170,-0.62065,0.8163,0.0705,-1.62279,0.46155,0.47016,0.90127,0.70046,-1.13951,0.26798,0.07624,-1.4915,1.2714,0.82294,-1.44461,0.89041,0.70714,-1.38767,2.50058,-0.0179,-2.26379,-1.42195,-0.83359,1.58543,0
peptide_nm_171,0.00321,0.65615,-0.35043,0.1485,0.80439,1.26356,-0.37892,0.21612,0.58891,-0.78571,0.68907,0.15849,-0.45557,0.48017,1.1914,0.0496,0.77443,0.43711,0.51056,1.01663,0.39592,-0.15369,0.26949,0.22711,0
peptide_nm_172,0.46475,-0.39942,-0.11419,0.2533,-0.77621,-0.87936,-0.95613,0.2164,-1.57823,-0.19017,0.67926,-0.21845,-0.49783,0.023,-1.40426,-0.76189,-0.1916,-1.62464,-0.17134,-0.34059,-1.09247,0.1096,0.42668,-0.07035,0
peptide_nm_173,-0.06793,-0.89067,0.50004,0.67689,-1.95913,-0.74039,-3.06948,2.18088,-0.65808,0.94826,1.28863,0.71276,-3.01654,2.06656,0.15062,-2.73112,2.33904,-1.10827,-0.272,1.53586,-1.77714,0.51573,0.01409,-0.39462,0
peptide_nm_174,1.17725,0.39812,0.84165,-0.23106,1.04776,0.36114,0.42141,0.46697,0.56479,-0.04004,-0.39233,-0.31949,0.35904,0.30633,0.41372,0.78349,-0.03379,0.95657,0.53804,-1.04281,0.75138,1.35479,0.79653,-0.23937,0
peptide_nm_175,-0.15196,0.15006,0.21476,-1.61161,1.26418,0.55058,0.00694,0.24512,-1.39828,-0.32788,0.06522,0.13718,-0.34624,1.08315,-1.30207,-0.06426,0.2975,-0.65162,0.2581,0.21725,0.51255,0.16329,-0.75739,-1.71454,0
peptide_nm_176,-0.11009,-0.66128,0.3359,-0.4402,-0.06346,-0.00813,-1.19245,0.81428,-0.93772,0.5577,0.80362,-0.70397,-1.30986,1.02939,-0.19874,-1.08234,0.61248,-0.68944,0.3037,-0.19474,-0.71762,0.80758,-0.39306,-0.11085,0
peptide_nm_177,1.04926,-0.69403,-1.78746,0.1963,-0.09429,-1.07597,0.41926,-1.54032,-1.48251,-0.71235,-0.21929,-0.68115,0.51804,-1.36363,-1.30035,0.26918,-2.38678,-1.16097,0.77305,-0.44322,-0.41051,0.08987,0.4557,-2.03529,0
peptide_nm_178,-0.07632,-0.5286,1.10132,-1.12184,-0.59391,3.31566,0.65458,0.50749,0.54525,-0.92465,1.35751,-1.87219,0.72047,1.22142,-0.13349,-0.13928,0.64336,0.72338,-1.28978,0.72739,0.16683,1.20975,-0.35327,-1.80836,0
peptide_nm_179,-0.30354,1.16845,-0.58051,0.54349,1.12588,-1.52647,-0.66439,1.01436,1.24202,-0.82241,0.72885,-2.38739,-0.75772,0.79873,1.20592,-0.73911,1.10986,1.13237,-0.48727,-0.26853,-2.09326,-1.47559,1.33644,0.42683,0
peptide_nm_180,0.72845,-0.28865,-0.28371,0.05501,-0.42335,0.47725,0.42456,0.23894,-0.21268,-0.08285,1.22516,0.06118,0.33876,0.46841,-0.53469,0.57615,0.19023,-0.54608,0.67846,0.27491,-0.54599,-0.72378,0.51059,-0.13138,0
peptide_nm_181,-2.37427,1.4173,-0.45188,1.64146,1.15094,2.24718,-1.50547,2.15966,-0.14729,0.09846,0.75248,0.97719,-1.8674,2.11538,-0.38107,-1.85079,1.79478,-0.24092,-2.13681,1.545,-0.02299,-1.54168,1.23087,-0.49946,0
peptide_nm_182,0.8139,0.92392,0.42078,0.0427,-0.93472,0.33421,1.12792,-1.59,-0.25994,-0.67345,-0.30063,-0.35382,-0.07248,-0.89742,-0.48005,0.93555,-1.07584,0.18572,-0.56165,-0.412,0.88791,2.28481,-0.28288,-2.30929,0
peptide_nm_183,-0.91321,-0.18611,0.00017,-0.44373,-0.65733,-0.28267,-1.26226,1.37989,-0.50158,-1.01247,0.7958,0.40586,-1.09152,1.21765,-0.28047,-0.998,1.28241,-0.13727,-0.51801,0.88533,0.84457,0.50131,0.01965,-0.77754,0
peptide_nm_184,0.89832,0.88245,-0.46003,0.51036,0.96765,0.13494,0.45215,0.57511,-0.04256,0.76407,0.3954,-0.53477,0.87821,0.79306,0.17348,1.16553,0.72582,0.08913,2.21272,0.95915,-0.47213,-0.85201,1.69762,-0.85946,0
peptide_nm_185,0.01826,1.37758,0.19573,0.94694,-0.57882,-0.61454,-1.54473,2.18822,-0.11938,-0.48428,1.09452,-0.16813,-1.38381,2.23193,-0.41259,-0.80594,2.05965,0.20689,-0.00228,1.19505,0.25673,-1.14157,1.22616,-0.41724,0
peptide_nm_186,0.98819,0.80957,1.65259,1.17354,-0.42297,0.44755,-0.382,0.4724,0.57529,0.32493,0.85012,0.02317,-0.555,0.20602,0.43202,-0.21741,0.42872,0.34749,0.94565,-0.4071,-0.53036,-0.88853,0.61151,2.35788,0
peptide_nm_187,-1.17366,-0.92246,1.33972,-1.14851,-0.91933,2.19594,1.12223,-0.68764,-1.47955,-2.2532,1.4843,-1.06013,1.1528,-0.5848,-1.65436,0.47919,-0.69997,-0.9815,-0.73965,-0.11552,-0.65091,0.61162,-1.34142,-1.00414,0
peptide_nm_188,-2.03575,1.17583,0.34715,-1.78395,0.19534,1.47468,-0.71776,0.76869,1.98883,-0.20491,0.20082,1.1507,-0.14429,0.8449,2.2969,-0.90214,1.11846,1.66143,-1.29873,1.0758,1.90996,0.28081,-0.69063,-0.41494,0
peptide_nm_189,-0.22135,0.93874,-0.44582,0.47916,0.8858,-0.48358,-0.57627,0.17132,0.17289,0.102,0.62312,0.13149,-0.41053,0.09042,0.34684,-0.64632,0.36168,0.12055,-0.3181,0.35647,0.23083,0.09962,0.4291,-0.218,0
