,MSW__1,MSW__2,MSW__3,MSW__4,MSW__5,MSW__6,MSW__7,MSW__8,MSW__9,MSW__10,MSW__11,MSW__12,MSW__13,MSW__14,MSW__15,MSW__16,MSW__17,MSW__18,MSW__19,MSW__20,MSW__21,MSW__22,MSW__23,MSW__24,MSW__25,MSW__26,MSW__27,MSW__28,MSW__29,MSW__30,y
peptide_nm_79,-0.64592,0.30962,0.15491,0.18774,0.67149,0.19955,0.41832,0.12388,-0.0539,0.11405,0.55749,-0.34917,0.46473,1.0991,0.70332,-2.10724,-1.01552,-0.68189,-0.78609,-0.90089,0.26812,0.15706,0.02006,0.88712,0.34747,0.6387,-0.17747,-0.51167,-0.16229,-0.6446,0
peptide_nm_80,-0.07915,0.10804,-0.04836,0.74807,0.89411,-0.15592,1.48151,0.26456,0.0957,-0.04423,1.02445,1.00132,0.69089,1.22982,1.27652,-1.48023,-1.29505,-0.41994,-1.33492,-0.40442,0.41639,-0.07402,-0.2627,0.03281,0.15784,-0.13998,1.23636,0.80975,1.13589,0.98592,0
peptide_nm_81,-0.17442,-0.55657,-0.18927,-0.79605,-0.46711,-0.18142,0.45445,-0.37107,1.02339,0.28945,0.22059,-0.56461,-0.02462,0.12695,0.04474,-0.11706,-0.36862,-0.33181,-0.72048,-0.72546,0.03323,-0.36699,-0.12459,-0.32217,-0.57484,0.52059,0.12909,-0.32483,0.22344,-0.15935,0
peptide_nm_82,-1.01819,-1.2655,-0.51154,-1.56296,-1.18256,1.29385,1.01319,0.027,0.2965,0.94448,-0.34332,0.18093,-0.42434,-1.69706,-0.98893,0.5489,0.41024,-0.28763,0.1096,-0.07261,-0.50357,-0.41672,-0.55089,-1.06186,-0.87741,0.50999,0.8015,0.6008,0.72399,0.65878,0
peptide_nm_83,0.41484,0.22796,0.25219,-0.48635,-0.77891,-0.39573,-0.15672,-0.02574,-0.31857,0.68279,1.12072,1.10325,0.98136,0.48336,0.59583,-0.14759,-0.60184,-0.86937,-0.64903,-1.04414,-0.34266,0.08338,-0.00371,0.08968,0.24713,1.17874,1.4291,0.90555,0.73644,0.64154,0
peptide_nm_84,-0.13317,-0.09947,0.90003,-0.17149,-0.33359,0.34551,-0.01583,1.24753,0.14424,1.60531,0.206,1.19864,0.8631,1.03284,-0.23468,-0.45063,-0.3322,-0.53069,-1.28038,-1.61544,0.17846,0.2453,-0.94392,1.15557,0.76189,0.06193,-0.10728,-0.03973,-0.00175,-0.00992,0
peptide_nm_85,0.13348,-2.43371,0.1737,-0.89886,-0.77591,0.41776,1.04075,1.63128,-0.56563,1.7471,0.14062,-1.1429,-0.33478,-0.59862,0.31198,0.89343,-0.73321,0.29015,0.52853,-0.73428,-0.64025,-0.38244,-0.54511,-1.66736,-0.52746,-0.23852,1.04104,0.84363,1.20715,1.21893,0
peptide_nm_86,-0.71329,0.22905,-0.12785,0.45883,0.1612,-0.8996,0.60544,1.26915,0.50687,0.24318,1.05694,0.80301,0.3248,0.9309,0.60405,-0.11165,-1.31996,-1.2594,-1.27934,-0.86446,0.23834,-0.08456,0.11731,-0.54727,0.13307,0.25926,0.32471,0.08593,1.17811,0.56603,0
peptide_nm_87,-1.49356,-0.64616,-0.75187,-0.67205,-0.70604,0.43229,0.74987,1.27585,0.25799,1.26536,-0.41927,0.53181,-0.92056,-0.3424,-0.70386,-0.33176,-0.6889,-0.37042,-0.36809,-1.14941,0.72014,0.86313,-0.15846,-0.20649,-0.47874,0.64159,-1.01739,0.61149,-0.70693,-0.18459,0
peptide_nm_88,-0.27191,-0.24946,-0.90696,-1.13366,-1.05772,-0.49516,-0.35382,0.93186,1.03549,0.79724,-0.43372,0.72785,-0.50403,0.15592,-0.01528,0.7513,0.02918,-1.40296,-0.73432,0.8336,0.5501,-1.10568,-0.44773,0.09857,0.05032,-0.84524,-0.40726,0.05481,0.87507,-1.05614,0
peptide_nm_89,-0.42289,1.79759,1.87796,1.61838,1.31709,-1.4924,-2.06122,-1.60643,-1.55312,-1.19393,1.0377,1.09246,1.04888,0.64049,0.73299,-0.1183,1.09252,1.04062,1.27565,0.9214,-0.6611,-1.13078,-0.62283,-1.12088,-1.06,0.27076,0.41863,0.43937,0.48975,-0.45894,0
peptide_nm_90,-0.98701,-0.094,-0.45537,0.01927,-0.27234,0.23011,0.12849,0.32512,0.37717,-0.03031,0.87694,1.14274,0.42189,-0.85462,-0.90359,-0.46817,0.05956,-1.28876,-0.6546,-0.57602,0.31347,-0.22107,-0.29144,1.16136,0.72995,0.51737,0.0484,-0.12666,-1.13525,-0.3976,0
peptide_nm_91,-0.26943,1.1678,1.81574,1.08429,1.52925,-1.45415,-0.53982,-1.43137,-0.40028,-1.13696,1.87407,2.0253,2.60643,3.03866,2.67199,0.65564,0.30629,0.46582,-0.66254,-0.35518,-0.40425,-0.93739,-1.91245,-2.57308,-2.08998,1.75968,2.29055,1.91048,1.87925,1.83232,0
peptide_nm_92,-1.11244,0.29498,0.42107,-0.03406,0.11107,-0.65205,-0.22598,-0.6204,0.15511,0.57927,0.30939,0.81888,-0.11436,-0.71598,0.27433,-0.2701,-0.38746,-0.3204,-0.33591,-0.62054,0.11101,0.04283,0.56918,0.87189,-0.61588,0.75437,-0.73966,-1.52854,-1.06678,0.27423,0
peptide_nm_93,1.71998,1.15616,1.20118,2.0261,1.71579,-1.77212,-1.90306,-1.82719,-2.20089,-1.89073,0.86252,1.23555,0.26672,1.44269,1.07836,0.87848,1.59475,1.7189,1.50525,1.01541,-0.50587,-0.41069,-0.81634,-1.22962,-1.11389,-1.57822,-0.22216,0.10575,-0.19555,-0.21322,0
peptide_nm_94,-1.60823,-0.78091,-1.44282,-0.9436,-0.60615,0.58035,1.61131,0.85121,1.09551,1.32909,-0.94063,-1.11995,-0.52413,-0.13555,-1.21676,-0.82557,-1.92443,-0.21081,-1.72263,-0.97136,1.32508,1.50287,0.6676,0.39202,1.43397,-0.94271,-1.23849,-0.89611,-0.84212,-1.55938,0
peptide_nm_95,-0.0473,0.66704,1.16059,0.80562,0.2703,0.05674,-0.85208,-0.24,0.43045,0.78392,0.1736,0.82928,0.77009,1.33948,1.03848,0.06052,0.11698,0.45135,-0.21963,-0.05959,-0.43812,-0.76332,-1.52193,-1.20318,-1.11817,-0.00463,0.90665,1.13709,1.08542,0.70086,0
peptide_nm_96,0.5621,-0.14019,1.26805,0.65928,0.80611,-0.59108,-0.55728,-0.39074,-0.77666,-0.35561,1.69341,-0.15071,-0.20768,0.27215,1.18723,-0.25854,1.19507,1.10117,0.6944,0.55628,-2.0604,-1.6171,-1.37509,-1.09616,-1.40821,2.85824,-0.61651,1.07024,0.31381,-0.74649,0
peptide_nm_97,0.63376,0.06936,-0.78476,0.46145,0.2481,-0.65386,0.46567,0.14292,-0.51874,-0.15046,-0.07594,-1.22677,-2.6258,-0.27296,0.48503,0.71567,-1.35677,-1.26001,-0.52504,-0.39133,1.38329,0.31367,1.50142,0.41547,-1.41472,1.10638,-0.17074,-1.31278,-1.38015,-1.04516,0
peptide_nm_98,0.69225,-0.31278,-0.22266,-0.65103,-0.00123,-0.5038,0.34759,1.48384,0.16517,0.17048,0.99714,0.97468,1.27331,0.61165,0.37923,0.91452,-0.18693,-0.29815,-1.20315,-0.83526,0.62424,-0.48228,-0.40594,-0.63758,-0.82605,0.12102,1.94573,1.76359,1.73903,1.35969,0
peptide_nm_99,0.03409,-0.88369,-0.83968,-0.89573,-0.24614,-0.09059,-0.22987,-0.34822,-1.04091,0.31089,0.69643,-0.47856,-0.82757,0.58071,0.40284,1.54863,1.2761,-0.31698,-0.91806,-1.48687,-0.77962,-0.43442,-1.2864,-2.2344,-2.24274,0.35929,0.84965,0.98047,0.52286,0.80555,0
peptide_nm_100,2.89085,-0.22318,-0.81291,-1.85237,-0.74579,1.15458,1.83619,0.61339,0.11636,0.37296,0.82768,-0.22176,0.93079,-0.3033,0.06912,1.28582,0.78462,0.8661,0.04574,-0.37849,-0.8139,-0.90434,-1.18142,-0.49524,-2.01555,0.8203,1.71636,1.36485,1.52179,0.8714,0
peptide_nm_101,-1.85653,0.30714,-0.06393,-0.03179,0.1805,-0.44593,-0.02064,0.80645,0.17203,-0.45151,-0.71862,-0.10903,-0.02347,-0.16834,0.38233,0.65858,-0.56362,-0.76933,-0.37376,-0.3771,0.69176,0.62418,0.95891,0.80711,-0.21008,-0.75356,-0.36593,-0.04776,-0.61312,-0.63163,0
peptide_nm_102,-1.26388,-0.40631,-0.95161,-0.61723,-0.07868,-0.10712,0.34443,-0.05461,-0.20343,-0.42976,0.11398,-0.23384,-0.37608,0.16863,0.24569,0.18302,0.12011,0.17967,0.40398,-0.19322,-0.40039,-0.63354,0.13528,-0.50364,-1.44585,-0.62323,-0.4908,0.04313,0.84274,-0.14097,0
peptide_nm_103,1.15065,-0.29036,-1.90439,-0.81312,-0.33388,-0.24664,-0.84098,0.70406,-0.35955,0.15346,0.52434,0.10663,0.11171,0.7658,0.85115,1.27488,0.94899,0.83142,-0.15373,-0.57847,-0.60633,-0.90707,-0.13402,-0.69576,-0.18395,0.09494,1.72339,1.91328,1.44609,1.67962,0
peptide_nm_104,1.33322,-0.85882,-0.52459,0.33841,0.07501,-0.09754,-0.69677,-0.22673,-0.44785,-0.47643,0.25197,-1.06428,-0.27476,0.60158,0.5762,1.1872,1.45089,1.74219,1.65252,1.53261,-1.34681,-1.23107,-1.06939,-1.58737,-1.36918,-1.19035,0.49238,0.55473,0.46771,0.4501,0
peptide_nm_105,-2.4619,-1.58933,-0.58149,-0.74108,-0.5024,0.51357,3.30175,-0.2022,2.67482,0.77569,-0.95986,0.60991,-0.33906,-0.37038,-0.71678,0.74553,-2.46867,-0.65078,-2.63693,-2.83773,3.87346,1.57451,1.10569,1.02212,0.74797,1.74301,1.69442,0.92611,-0.02982,-0.83948,0
peptide_nm_106,0.19605,0.61421,-0.46498,-0.50081,-0.88752,-0.70413,0.13158,0.39952,0.11384,0.28067,-0.38473,-0.87168,-0.57442,-0.54221,0.14422,0.38343,-0.69174,-0.71404,0.08057,-0.43024,0.31243,0.30537,1.38239,0.25445,0.32868,0.33113,-1.71481,-1.65863,0.35398,-1.63264,0
peptide_nm_107,-1.17663,0.10015,0.82035,-0.49517,0.03616,0.12099,-0.33921,0.17791,1.01479,0.67007,1.26522,0.20907,0.68394,-0.49372,0.3717,-0.1871,0.35093,-0.67698,-1.28653,-1.77526,0.1155,-0.97525,-1.07316,-0.4079,0.6384,1.74168,0.42682,-0.47606,1.33239,0.35488,0
peptide_nm_108,0.14899,-0.48592,-1.77977,-1.67491,-1.3,1.34688,0.73522,-0.86885,1.50218,1.91378,-0.26697,-0.54257,-0.97011,-1.24215,-1.16017,0.65177,-0.45458,-0.83553,-0.2822,-0.33238,-0.0458,-1.36368,-0.43891,1.05058,-1.50935,0.11771,-0.03243,-0.39626,0.76647,-0.27579,0
peptide_nm_109,-0.12867,1.06651,0.16442,-1.21163,-1.30694,-1.17945,-0.24206,0.77878,0.91976,0.56488,0.97506,1.06839,1.12177,0.68072,-0.2433,1.29091,1.06312,-0.65897,-0.88982,-1.24832,-0.36907,-1.77206,-0.90908,-0.43468,-1.24468,0.52556,0.24945,0.36614,0.53437,0.25931,0
peptide_nm_110,0.30121,0.12985,-1.88592,-0.48637,-0.11965,0.0605,-0.0837,-0.70361,-0.12154,1.18242,0.14036,0.15418,0.13852,-0.59183,-1.27316,0.97273,1.20352,0.77638,1.39086,1.09763,-0.87612,-0.03078,0.20163,-0.70678,-0.84605,-0.24234,-0.56676,-1.10329,-0.12944,0.47474,0
peptide_nm_111,-0.90514,-0.06469,0.79681,0.03924,0.05947,-0.94094,0.08169,-0.00484,-0.11565,0.25872,0.02994,-1.30871,0.52754,-0.60711,-0.08266,0.28257,0.21931,-0.33424,0.17972,-0.79002,-0.19136,1.33871,0.39739,0.29319,0.55582,0.27343,-1.08292,-1.43082,-0.74912,-0.67862,0
peptide_nm_112,-0.74357,0.69612,-0.00132,-0.03706,0.22092,-0.47669,0.16184,0.08984,0.54427,-0.02958,0.71207,-0.1878,0.5512,0.27919,0.25842,-0.43129,-0.74295,-0.43501,0.09031,-0.52413,-0.23348,-0.09644,0.64806,-0.5626,-0.62964,-0.05664,0.08695,0.38044,0.69452,-0.4531,0
peptide_nm_113,-1.02299,-0.46693,0.44987,-0.49013,0.2175,-0.25374,0.16874,-0.86164,0.63376,-0.43977,0.59749,0.59686,0.17807,1.11183,0.57318,-0.10382,-0.74441,0.54052,-0.11034,0.10095,-0.91636,-0.77853,-1.11576,-0.95601,-0.8834,-0.37661,0.76289,0.62803,1.2641,1.02368,0
peptide_nm_114,-0.4384,-0.87976,-0.679,-0.84841,-0.87322,0.18023,0.52518,0.95012,0.92757,0.2959,-0.70043,0.33843,-1.38464,-0.62579,0.23639,0.21435,0.44846,-0.47165,-0.52998,-0.74367,-0.01646,-0.07714,0.00068,0.32216,1.4071,-0.82743,-0.87053,-0.60131,0.45532,-1.4356,0
peptide_nm_115,0.64719,0.70923,0.2328,-1.13397,-0.5818,-0.65277,0.88808,-0.73161,0.82348,-0.63441,1.17738,1.49867,0.75951,1.04956,0.12741,0.26088,-0.45317,1.15576,-0.50687,0.61434,-0.17911,-1.16633,-0.46604,-1.01974,-0.45979,0.5681,1.03834,1.36153,1.23892,0.69972,0
peptide_nm_116,-0.93763,-0.63451,-0.96191,-0.43941,-0.74667,0.16459,-0.09925,0.97873,0.88929,2.06389,-0.73642,0.18301,-0.87772,0.01752,-1.89742,-0.31884,-0.24195,0.68012,-0.07286,-0.16945,-0.33847,0.34177,0.00016,-0.33113,-0.27292,-0.45938,-0.9753,-0.79083,-0.69298,0.28937,0
peptide_nm_117,-1.67804,-0.19291,-0.37347,-0.27986,-0.70188,0.18289,1.2278,0.61454,1.35344,0.63152,-0.32951,0.34765,-0.63131,0.24623,-0.75368,-0.55254,-0.97113,-0.67283,-0.94035,-0.90756,0.74778,0.36521,0.45037,1.26982,0.24146,-1.4653,-0.7464,0.1107,-1.02332,-1.08348,0
peptide_nm_118,-0.12607,0.63231,1.08324,0.91919,1.05558,-1.04227,0.79946,-0.62703,0.6915,0.23286,0.40419,1.55692,0.65764,1.92004,1.45511,-0.56089,-1.45899,-0.9249,-1.61644,-0.96581,1.04322,-0.55893,0.03057,-0.87386,-0.43145,0.4676,1.10504,1.19636,0.4,-0.88637,0
peptide_nm_119,-2.27656,-1.47605,-0.38436,-0.94147,-1.52693,1.26084,0.96588,1.43054,-0.57837,0.85254,0.17814,-0.34812,-1.45059,-0.80253,-0.0528,0.72886,-0.61238,-0.10652,-1.07994,-1.90352,0.5106,-0.04003,0.65771,-2.70149,0.99025,2.43167,-0.07446,-1.03529,-2.79078,0.68039,0
peptide_nm_120,-1.94732,-0.48592,-0.70451,-0.26609,0.14031,0.67597,0.95877,1.19323,0.53471,0.92899,-0.54097,0.09105,-0.66157,-1.32862,0.24447,-1.22823,-0.36159,-0.88845,-0.28421,-0.11923,-0.05756,0.74857,1.27903,-0.21838,0.1311,0.49731,-0.1379,-1.01155,-0.32966,-0.32172,0
peptide_nm_121,1.26751,-0.58938,-0.96701,0.13849,-0.50496,-0.28268,0.16758,-0.14188,0.24675,-0.22833,1.09818,-0.7016,-0.64235,-0.26137,-0.38002,0.7481,1.08928,1.62417,0.89958,0.77198,-1.82462,-0.88845,-1.9019,-0.84226,-0.66592,-0.05795,0.5263,0.05719,0.33583,0.19073,0
peptide_nm_122,-1.00325,-0.71069,-1.45677,-0.2709,-0.28829,0.66929,1.25454,0.62322,1.42249,1.15716,-0.29685,-0.56961,-0.88804,-0.82736,-0.64588,-0.72783,-0.32772,0.1335,-0.81016,-0.63057,0.37638,-0.69785,-0.34887,-0.25548,-0.71436,0.56143,0.9408,0.60111,1.00368,0.52035,0
peptide_nm_123,-0.42383,-0.26308,-1.53765,-1.85429,-1.56884,1.64303,3.12304,1.9295,0.39022,1.48529,-0.12615,-1.10195,-1.11512,-2.37378,-1.42715,1.26217,-0.69279,-0.03044,-0.79297,0.85839,-0.8255,-1.81086,-1.57026,-0.97989,-0.9814,0.44817,1.58506,1.69552,1.41998,1.37117,0
peptide_nm_124,0.58242,0.59283,1.87554,0.73133,1.18542,-1.50982,-1.39535,-2.35737,-2.32482,-2.22629,0.09602,-0.62468,0.45035,-0.03144,-0.09778,0.76948,1.75125,1.88194,1.58914,1.87602,-1.37963,-0.33681,-0.03013,0.40867,-0.44103,-0.10237,0.02435,-2.12523,-1.35426,0.96808,0
peptide_nm_125,-0.39865,-1.23655,-0.01584,-0.20151,-1.39622,0.39364,1.68791,0.60724,0.07425,1.28609,0.51491,-0.37717,-0.53617,0.11128,0.16648,-1.22457,-0.7362,-0.59491,-0.29105,-0.51991,0.12566,-0.66643,0.00685,0.01734,-0.97273,0.67717,0.4052,-0.29337,-0.44961,0.96197,0
peptide_nm_126,-0.33271,-0.40259,-0.4951,-0.21794,-0.10742,0.11979,-0.43813,0.36896,0.16881,-0.55924,0.57152,-0.66389,0.08295,0.42379,1.48254,-0.59992,-0.16329,-0.11143,-0.12799,-0.23557,0.57449,0.67485,0.31139,-0.63663,-0.11418,0.68465,0.95353,-0.36994,-0.44686,0.93711,0
peptide_nm_127,-1.6653,-1.6521,-0.64946,-2.2631,-0.52996,1.03,1.71361,2.07319,1.02629,-0.12758,-0.29605,0.21554,-1.69872,-0.2734,-1.1915,0.61192,-0.3938,-1.24512,0.79258,-1.46513,-0.90566,1.99237,1.09065,-0.00442,-0.01176,0.13221,-0.96526,-1.10612,-0.89552,-1.3817,0
peptide_nm_128,-1.21457,-1.27467,-1.45955,0.48706,-1.95576,1.76631,2.66366,-0.06546,3.08313,3.64142,-1.49918,1.47297,-1.9907,-1.74358,1.51772,2.17444,-1.80852,-2.85149,0.89473,-1.85237,3.34118,2.14522,-0.98139,1.26051,0.46338,1.13502,-1.22363,-0.11341,1.31658,-1.3613,0
peptide_nm_129,-0.23892,0.70747,-0.16003,-0.38273,-0.0516,-0.11994,-0.91367,1.33723,1.26551,1.04243,1.80091,1.34319,1.21845,1.35776,1.63126,0.59169,-1.56563,-0.45567,-1.41865,-0.34064,-0.0848,-1.52761,-1.23332,-1.6768,-0.95796,2.30874,3.61285,3.01537,2.86043,3.19774,0
peptide_nm_130,-2.05645,0.31885,0.25012,-0.19661,-0.76621,-0.80955,0.13443,-0.34337,0.36688,1.66231,0.94517,0.91319,1.68393,0.93788,1.01755,2.29356,-1.83718,-0.76135,-0.81484,-1.6384,0.44124,0.05747,-1.4179,-1.99631,0.11137,0.98649,1.70293,1.68293,0.98885,1.70495,0
peptide_nm_131,0.06416,0.65296,0.59742,0.90356,1.46,-1.89207,-1.18221,-0.9639,-1.23509,-2.41777,0.74484,1.15909,-0.09621,1.50528,0.98093,1.71997,0.78596,0.97526,1.76146,1.33442,-0.59873,-1.05872,-0.28018,-2.21396,-1.28673,-0.15367,-0.28829,0.34951,1.10686,-0.40459,0
peptide_nm_132,-0.68362,0.26055,-0.09547,0.77952,0.67584,-0.42668,-1.29347,-1.0195,-0.85732,-1.18827,0.73638,0.12622,0.40047,0.26215,0.39139,1.11291,1.37549,1.57749,1.05497,0.8592,-1.01969,-0.46165,-0.05137,-0.7227,-0.10146,-1.00055,-0.23644,-0.16488,-0.55598,-0.08054,0
peptide_nm_133,-0.84797,-0.34575,-0.14795,-0.54991,-0.63376,-0.20232,1.11396,-0.88416,0.64835,-0.39893,0.04546,1.23707,0.65292,0.47206,-0.52603,2.55007,-0.53368,0.49792,-0.37158,0.4117,-0.16082,-0.17534,-0.49115,-1.65509,0.11404,0.41132,1.18751,0.29337,-0.18909,-0.43894,0
peptide_nm_134,2.59084,0.23925,-0.1258,2.20425,0.12587,-0.87762,-1.52365,-0.8735,-0.63149,-2.85444,1.18947,1.56394,1.34397,0.81278,1.18401,0.86945,1.73166,1.02644,0.72102,0.90689,-1.0948,-1.25258,-0.96765,-0.9241,-0.93098,-1.48002,0.76615,0.89318,0.77337,0.6216,0
peptide_nm_135,-1.03518,-1.26871,-0.08605,-1.61195,-0.43939,0.7524,0.50769,1.35059,0.17562,0.13371,-0.44552,0.25543,-0.1832,0.49604,-0.33089,1.48561,-0.54623,-1.43082,-1.79298,-2.11123,1.35785,0.79238,-0.41514,-0.00453,-0.02594,0.52558,1.56126,1.21501,1.5952,1.73311,0
peptide_nm_136,0.0962,-0.89189,-0.64195,0.63516,-1.88923,-0.23589,0.62226,2.25821,0.4788,1.18954,0.33493,-0.53182,0.66418,1.57134,-0.58301,1.69644,-2.31456,-0.60697,-3.67045,-0.01573,2.43312,-0.06613,-0.69424,-0.77969,1.80177,1.98302,0.60113,1.33192,0.22771,1.33512,0
peptide_nm_137,-1.0742,0.00503,0.08833,-0.50362,-0.59216,-0.06344,0.69607,0.63916,1.31845,0.62087,-0.20534,0.2535,0.05354,-0.08605,-0.32143,0.46369,0.61611,0.46549,0.09889,-0.29284,-0.39052,-0.99388,-0.11877,-0.0167,0.41499,-0.13562,0.25086,-0.25379,-0.03215,-0.5891,0
peptide_nm_138,-2.28109,-0.65094,-1.9179,-1.67784,-0.75191,0.09545,0.83002,1.52321,1.95034,0.8203,0.10595,0.09928,-1.18813,-1.37543,-0.5412,0.93211,0.34837,-0.9743,-1.75296,-2.21877,-0.65974,-1.37332,-0.26888,0.32729,-1.15232,0.13978,1.24988,0.39338,0.95092,1.0291,0
peptide_nm_139,-0.36429,0.21056,-0.51954,-0.51721,-0.5578,0.21102,0.04383,0.34898,0.3931,0.11313,0.37326,0.35369,-0.07431,0.63486,0.13737,-0.35229,-0.22955,-0.32329,-0.2824,-0.49887,-0.10116,-0.5861,0.00564,-0.52173,0.08545,-0.14591,-0.16507,0.19964,-0.14526,0.46219,0
peptide_nm_140,0.57705,1.01559,1.00359,1.03835,1.35514,-1.52767,-1.11099,-1.94104,-1.9191,-2.18535,1.14158,-0.42013,1.28921,1.82697,0.79782,0.65313,1.31872,1.32605,1.25655,1.30878,-2.01171,-0.23011,-0.05575,-0.70902,-0.95032,0.6185,-0.46107,-0.51987,-0.92113,-0.76442,0
peptide_nm_141,0.08447,1.26656,1.07076,1.31651,0.87953,-0.92225,0.52865,0.19065,-0.1296,0.13263,1.73992,1.78505,1.12184,2.07952,1.81705,-0.89192,-1.10318,-1.15148,-0.71271,-0.92246,0.62591,-0.87,0.32305,-0.59505,-1.10461,0.93841,0.36356,0.95993,1.50339,0.48255,0
peptide_nm_142,-1.2568,0.09993,-1.27018,-0.65505,0.35909,-0.6459,0.3821,-0.37293,0.09179,-0.04343,0.23947,0.36472,0.25966,-0.44011,-0.5444,1.65539,-0.87452,0.27173,0.6949,-0.31917,-0.39967,0.21091,-1.04363,0.08072,0.5757,0.16668,0.97939,0.58948,0.53022,0.21637,0
peptide_nm_143,-0.3549,-1.2203,-1.16873,-2.21547,-0.5715,0.96661,1.71306,1.33852,0.55925,2.64821,-1.16766,-1.01267,-0.25821,-0.25767,1.19907,0.72802,-1.68354,-1.57923,-2.74642,-1.30345,2.26228,0.14492,0.12415,-0.58813,-0.02696,1.15768,1.05623,0.48221,0.61377,-0.01523,0
peptide_nm_144,2.08614,1.5063,1.62439,1.9849,1.73822,-2.29861,-3.11952,-2.52469,-3.87353,-3.32969,2.45244,2.62209,2.06319,2.75287,2.61191,1.94128,3.09826,3.11037,3.04465,2.87546,-3.25662,-2.84889,-2.52138,-2.21865,-2.64026,0.65095,2.01427,2.11816,1.94861,2.34011,0
peptide_nm_145,-0.18808,0.12527,-0.46347,-0.23224,0.20708,-0.58489,1.42366,1.39313,0.08439,-1.06576,0.86084,0.80909,0.60214,1.16441,0.55259,1.28938,-1.21763,-2.72605,-1.24007,1.90009,0.30956,-0.74463,-0.80445,0.09914,-0.05232,0.78644,1.50678,1.42743,1.33494,1.79942,0
peptide_nm_146,-1.58322,0.03503,-0.19499,-0.76506,0.20383,-0.22006,-0.1705,0.27423,0.77107,0.43796,0.23572,-0.96342,-0.16855,0.01515,1.44709,1.10161,-1.09583,-1.32591,-0.42335,-2.2689,1.90793,0.70977,-0.03707,-0.19268,-0.58874,-1.02697,0.50124,0.39371,-0.15023,0.3497,0
peptide_nm_147,0.72038,-1.21715,-2.56656,-0.44534,0.43952,0.73401,0.62053,0.35728,-0.19624,-0.43516,0.03994,0.25556,0.35014,-1.26849,-0.70484,1.51183,1.94981,1.79309,1.70653,0.93282,-1.34661,-0.73555,-1.02069,-1.01601,-0.67478,-0.05804,0.67324,0.19888,0.02566,0.79187,0
peptide_nm_148,0.5019,-0.9795,-1.4948,-0.89641,-0.77092,0.02735,1.66543,0.15571,0.70515,0.09938,0.10867,-1.15444,-0.10392,-0.95373,-1.98986,1.56683,-0.84563,1.14228,-0.04859,-0.67153,0.23672,-0.37838,-0.66547,-0.22398,-0.20343,-0.77128,-0.09963,-0.46296,-0.00855,-0.96543,0
peptide_nm_149,-0.92776,0.49908,0.40216,0.05546,-0.21681,-0.27477,-0.47323,0.2651,0.36974,0.60575,0.40982,-0.28716,0.17779,-0.78678,-0.34949,0.21957,0.02667,-0.33398,-0.87941,-1.67794,1.09631,-0.53421,-0.48448,0.18059,0.94035,0.90933,-0.23837,-0.29829,0.15475,-0.84734,0
peptide_nm_150,-1.55669,0.2779,0.32499,0.19291,0.19535,-0.44824,-0.07769,0.80809,0.42861,-0.61169,0.59765,0.20513,0.40364,1.52243,1.38085,0.54187,-0.38741,-2.34177,-1.97727,-0.10538,0.25962,0.50123,0.13281,-0.55892,-0.23339,1.80748,0.53275,0.72141,0.69661,1.61729,0
peptide_nm_151,-0.48614,1.52595,1.26482,0.83139,0.67812,-1.77711,-1.87198,-0.67873,0.01308,-0.07759,1.98676,2.16781,2.35821,2.14263,2.04619,1.35521,1.39412,-0.14401,-0.70347,-0.46087,-1.79141,-1.98934,-1.77556,-1.45871,-1.39373,1.6172,3.1551,2.50299,2.70032,2.76425,0
peptide_nm_152,-0.75062,1.12866,1.04831,0.48631,0.07915,-0.87567,-1.26972,-0.7445,-1.12285,-0.43169,1.31781,0.5079,0.74916,1.19704,0.71814,-0.10747,0.05164,0.84111,-0.03055,0.38522,-1.31893,-0.28427,-1.29022,-0.3489,0.23825,1.53009,-1.36938,0.29892,0.02664,-0.91189,0
peptide_nm_153,-0.16056,1.11318,0.55524,0.44956,0.09484,-0.34969,-0.66306,-0.40831,0.64685,0.20098,0.18419,-0.4683,0.26081,0.2202,0.23606,0.02025,-0.37144,-1.16637,-0.91046,-0.36355,1.59092,0.92193,-0.08609,0.41772,0.13292,0.91797,0.1025,0.3269,-0.5403,-0.28462,0
peptide_nm_154,-0.12282,0.68434,0.82247,0.23161,0.50477,-0.95031,0.00446,-1.19521,0.20384,-0.20911,0.43656,0.80606,0.60733,1.23621,1.19681,1.50264,-0.53066,0.9994,-1.43712,-0.38381,2.08293,0.48727,0.36943,0.17977,0.18869,1.679,0.11872,-0.43927,0.16296,1.14499,0
peptide_nm_155,-1.71115,-0.77715,-0.91449,-0.25933,-0.35989,0.32582,0.14453,0.63468,0.31359,0.60015,-0.23461,-0.31155,-1.20828,-0.56029,-0.04154,0.3497,-1.06565,0.19388,-1.11137,-0.13209,0.60072,0.09223,0.45199,-0.56854,0.7055,-0.10748,0.23463,-0.04998,0.41443,0.45826,0
peptide_nm_156,-0.70634,0.36094,-0.32768,-0.13682,0.27349,-1.33282,0.60158,0.85667,0.20566,1.05636,0.3757,0.10832,1.19487,1.42276,0.04851,0.57329,-1.32642,-1.6829,-0.23487,-1.99659,0.44535,0.38975,-0.96149,-1.18322,1.11837,0.62125,0.6961,0.46233,1.2411,0.50807,0
