,Ez__1,Ez__2,Ez__3,Ez__4,Ez__5,Ez__6,Ez__7,Ez__8,Ez__9,Ez__10,Ez__11,Ez__12,Ez__13,Ez__14,Ez__15,Ez__16,Ez__17,Ez__18,Ez__19,Ez__20,Ez__21,Ez__22,Ez__23,Ez__24,Ez__25,Ez__26,Ez__27,Ez__28,Ez__29,Ez__30,y
peptide_nm_80,-1.44529,-0.88087,0.20824,-1.32043,-0.07422,-0.33797,-0.65755,-0.76636,-0.51048,-0.21835,-0.06015,-0.39578,-0.82567,-0.19879,-0.36996,-0.78725,-0.52393,-0.64539,-0.55828,-0.60119,-0.55853,-0.32695,-0.38591,-0.33199,-0.44718,-0.44994,-0.08766,0.10893,-0.06745,-0.15202,0
peptide_nm_81,-0.44491,-0.52806,0.34227,-0.26301,-0.43003,0.02942,0.08306,-0.20146,-0.11987,0.00321,0.26606,0.41377,-0.45363,0.00867,0.48598,-0.2739,-0.1524,-0.09613,-0.2461,-0.26715,0.29312,0.38057,0.54696,0.36114,0.34015,0.5481,0.49322,0.81869,0.73477,0.41222,0
peptide_nm_82,-0.32288,0.72428,0.12707,0.16647,-0.54537,0.65024,0.82506,0.53002,0.4381,0.65919,0.69428,0.52749,0.12917,0.02439,0.67981,0.0395,-0.14759,0.03545,0.3386,-0.19085,-0.93305,-1.02334,-0.95525,-0.5168,-0.96532,-1.24865,-1.09625,-1.04117,-1.03206,-1.30083,0
peptide_nm_83,-0.92674,0.63758,-0.07282,-1.2898,-1.04344,-0.23618,-0.68754,-0.60302,-0.34495,-0.21855,0.26501,-0.88815,-0.71969,-0.12071,-0.07222,-0.84761,-0.72892,-0.70585,-0.65273,-0.66042,-0.87768,-0.72232,-0.65654,-0.7031,-0.64826,-1.00199,-0.51104,-0.36437,-0.56936,-0.62809,0
peptide_nm_84,0.53092,-0.52083,0.42431,-0.37727,0.02709,1.0254,0.62851,0.40162,0.65208,0.78914,0.88181,0.60046,0.3801,0.87437,0.76806,-1.37323,-1.26368,-1.14717,-1.2035,-1.24263,-1.3284,-1.30961,-1.1308,-1.43034,-1.47372,-1.04616,-1.0217,-0.84594,-1.03786,-1.31094,0
peptide_nm_85,-0.09096,-0.11506,-0.51594,0.45805,-0.03376,0.70079,0.86932,0.49087,0.141,0.45539,0.50475,1.11608,0.74735,-0.2437,0.56754,-0.79437,-0.65575,-0.64617,-0.6308,-0.60385,-0.31199,-0.15282,-0.16996,-0.354,-0.15486,0.05286,-0.21017,-0.12816,0.25956,0.04179,0
peptide_nm_86,-0.4096,-0.26742,-0.21103,0.21757,-0.20427,0.73656,0.6379,0.43236,0.22893,0.49475,0.76859,1.02696,0.3143,0.21288,0.66108,-0.54519,-0.37187,-0.34914,-0.38981,-0.51457,-0.15637,-0.16443,-0.04827,-0.01211,-0.16432,0.15627,-0.04353,0.05403,0.38346,0.2022,0
peptide_nm_87,0.40307,-0.93034,0.47328,0.69672,-0.26571,0.56045,0.8871,0.88672,0.84798,0.80391,0.77868,1.31942,0.41693,0.8559,0.79241,0.2305,0.14034,0.18264,0.04153,0.18375,0.02706,-0.12246,0.09948,0.04107,0.26917,-0.09801,-0.01832,0.08371,0.01977,0.1162,0
peptide_nm_88,-0.07485,-0.6776,-0.4872,1.21658,-0.39677,0.08711,0.0477,-0.05448,0.36902,0.51118,0.17188,0.16372,-0.13624,0.16161,1.26475,0.25554,0.01336,0.01032,0.58628,0.1504,0.36778,-0.11826,-0.34205,0.61371,-0.0826,0.19058,-0.43255,-0.46438,0.27145,-0.94069,0
peptide_nm_89,-1.21191,0.68067,0.40187,0.21093,-0.65208,-1.10838,-0.908,-0.48432,0.0808,0.28127,-0.77035,-0.97572,-0.96287,-0.48232,0.43238,1.17729,1.41747,1.38322,1.59849,1.37603,1.61568,1.8698,2.00176,2.18877,2.37541,1.42768,1.70528,1.83502,1.96207,1.59619,0
peptide_nm_90,0.33175,1.0265,0.44655,-0.97269,-0.66514,1.25275,0.91096,0.2727,1.25626,0.79675,1.02344,0.39839,0.03293,1.46918,0.90664,-1.87948,-2.02662,-1.84936,-1.83435,-1.79556,-1.91264,-2.27323,-2.04231,-2.13401,-2.15584,-1.59977,-1.78976,-1.56779,-1.99944,-1.819,0
peptide_nm_91,-1.18176,-0.78277,0.98416,-1.28586,-0.38875,-0.17238,-0.84168,-0.80424,-0.86599,-0.86816,0.45515,-0.82194,-0.72875,-0.75917,-0.76728,-0.12339,-0.2089,-0.08089,0.03333,-0.04084,0.15175,-0.01415,0.19375,0.3521,-0.13647,0.05636,0.26037,0.36076,0.51754,0.0753,0
peptide_nm_92,0.05826,-0.30359,-0.49473,-0.40011,0.00643,-0.01662,0.58273,0.14163,0.40418,0.18762,0.15784,0.77096,0.20114,0.05031,0.63358,0.21026,-0.09023,0.29459,0.42055,0.64808,0.49014,0.46644,0.75429,0.89809,1.0236,0.46959,0.46597,0.77544,1.10638,0.63224,0
peptide_nm_93,-1.2318,0.50464,0.24808,0.32104,-0.03843,-2.47864,-2.41934,-2.0167,-1.71212,-1.69018,-1.92876,-2.70806,-2.16955,-1.65728,-1.61544,0.78486,0.79884,0.58671,0.65056,0.94577,1.75331,1.73043,1.60662,1.48059,1.87725,1.68913,1.9859,2.06139,1.89554,2.11599,0
peptide_nm_94,1.33799,-0.41366,1.5249,0.29556,0.38811,1.43727,1.65636,1.21246,1.41049,1.61941,1.19953,1.54289,0.76042,1.47738,1.21025,0.62712,0.56087,0.6756,0.56671,0.39774,-0.18332,-0.24851,-0.12327,-0.14475,-0.07243,-0.70657,-0.69073,-0.43626,-0.53185,-0.64573,0
peptide_nm_95,-0.79132,1.27027,1.03752,0.66648,0.11764,0.20809,-0.22793,-0.13015,0.17963,0.4578,0.18975,-0.77911,-0.97247,-0.34774,0.10915,-0.03248,0.03321,0.09886,-0.17253,-0.09141,-0.30347,-0.2568,-0.08743,-0.22752,-0.08233,-0.21207,-0.35554,-0.17639,-0.16685,-0.51667,0
peptide_nm_96,-0.7045,-1.00176,0.5703,-0.53173,-0.17326,0.50985,0.43869,0.17968,0.13502,0.58972,0.75284,0.61391,-0.51011,0.49108,0.66885,-1.2636,-1.13865,-1.12873,-1.24781,-1.3061,-1.58716,-1.04538,-0.99379,-0.94679,-1.1933,-1.56455,-1.19306,-0.98175,-1.05709,-1.46808,0
peptide_nm_97,0.25662,-0.70856,-0.29132,-0.52799,-0.29396,0.10355,0.51586,-0.06598,0.29067,-0.05968,0.74787,0.55401,0.4805,0.33585,0.07813,-1.10217,-1.15137,-1.26439,-1.50124,-1.62363,0.00503,0.25383,-0.22613,-0.66343,-0.3612,0.66996,0.75549,0.47819,0.13096,0.27562,0
peptide_nm_98,-1.37901,-0.13018,-0.38741,-0.0194,0.18071,-0.76343,-0.69209,-0.58795,-0.69803,-0.45711,-0.12432,-0.90787,-0.57278,-0.53341,-0.3861,-0.58712,-0.40573,-0.35887,-0.19699,-0.08145,-0.21685,-0.09873,0.05956,0.04075,0.29641,-0.12968,0.05826,0.25641,0.38509,0.08846,0
peptide_nm_99,-0.57155,-1.00083,-0.95999,0.32559,0.29743,-0.4399,-0.56337,-0.81954,-0.65494,0.2034,-0.20238,-0.80468,-0.53162,-0.68385,0.15539,0.31646,0.31784,0.25932,0.31764,0.02477,0.53616,0.82512,0.29592,0.13943,-0.09156,0.64106,0.59253,0.27392,0.10678,0.06183,0
peptide_nm_100,-1.75091,0.24565,0.33205,-0.23573,-0.67795,-1.775,-2.02869,-2.0174,-1.9211,-1.63178,-1.07083,-2.19634,-2.08074,-1.78124,-1.38044,-0.41924,-0.39852,-0.22228,-0.16163,0.02643,0.66795,0.54935,0.71171,0.80585,0.6973,0.79104,1.14597,1.28531,1.35427,1.12965,0
peptide_nm_101,1.39327,2.9064,1.58373,1.59062,1.54144,1.77622,1.80865,1.81792,2.26048,1.85465,1.00034,1.26064,1.15138,1.63899,1.47411,0.31421,0.08315,0.26772,0.20439,0.22609,-0.3664,-0.4802,-0.37865,-0.20644,-0.26067,-0.30519,-0.67982,-0.73714,-0.60368,-0.43516,0
peptide_nm_102,-0.21411,0.03311,0.07177,0.32262,-0.82897,0.45893,0.26418,0.18544,0.40105,0.29894,0.18147,0.29032,0.2552,0.2916,0.60717,0.57117,0.89811,1.05439,1.07842,1.06592,0.21617,0.38385,0.42205,0.52364,0.58448,0.11795,-0.05206,0.17852,0.28364,0.2287,0
peptide_nm_103,-1.32899,0.3181,-0.06105,-1.42801,-1.16861,-0.65358,-0.72142,-0.13114,-0.23019,-0.75372,-0.04608,-1.07088,-0.17606,0.09859,-0.50759,-0.91017,-1.0264,-1.17644,-1.23928,-0.99377,-0.37809,-0.7171,-0.88394,-0.96896,-0.86935,-0.28454,-0.41032,-0.6597,-0.57536,-0.32021,0
peptide_nm_104,-0.92136,0.56687,-0.31535,-0.88525,-0.96441,-0.96604,-1.00485,-0.68085,-0.66787,-0.55257,-1.03659,-1.20221,-0.69774,-0.38855,-0.23952,1.59467,1.48364,1.52422,1.49348,1.45586,1.17041,1.51247,1.65063,1.5283,1.27687,0.9775,1.00875,0.91473,0.70048,0.69734,0
peptide_nm_105,0.99064,2.40312,2.81096,2.62064,1.24178,2.63164,2.42181,1.91632,2.60333,2.28387,2.9529,1.58702,1.66083,2.59745,2.47016,-0.47522,-0.08506,-0.19725,-0.52143,-0.6708,0.03557,0.31843,-0.17846,-0.79574,-1.15843,0.37919,0.80211,0.13142,-0.88238,-1.69498,0
peptide_nm_106,0.78118,-0.46107,-0.18586,0.98001,-0.43857,0.71807,0.7894,1.16878,0.58572,1.03575,0.54629,0.92008,1.6721,0.80949,0.90053,-0.83321,-0.81602,-0.74172,-0.49901,-0.70741,-0.18259,-0.17549,-0.16485,0.23484,-0.27006,0.47316,0.11979,0.15747,0.43964,-0.25136,0
peptide_nm_107,-0.39618,0.93305,1.19094,0.87022,-0.2771,0.56297,0.56207,0.50834,0.77976,0.45841,0.86863,0.10883,0.37336,0.30372,0.33481,-1.94145,-2.0006,-1.65236,-1.6588,-1.78752,-1.5225,-1.63947,-1.44187,-1.22976,-1.7519,-1.19415,-1.1747,-0.92654,-0.85474,-1.3932,0
peptide_nm_108,0.21242,1.09626,-0.23372,-0.1899,0.3608,0.98103,0.74552,0.82887,0.92608,0.59207,0.93849,0.62879,0.50232,0.99596,0.86039,-0.20181,-0.08927,-0.1947,-0.18548,-0.21319,-0.52073,-0.31402,-0.53631,-0.52596,-0.49786,-0.61358,-0.58588,-0.58736,-0.47447,-0.62543,0
peptide_nm_109,-0.60317,-0.72211,0.07848,-0.17529,-1.01366,0.08451,-0.1408,0.77348,0.59213,0.67558,0.18719,-0.13842,-0.28044,1.04868,1.38012,1.79865,2.27403,2.49041,2.25891,2.06051,1.35878,2.17922,2.55215,2.3701,2.10434,1.20634,1.5463,1.49904,0.90713,1.1763,0
peptide_nm_110,-0.5877,1.17984,0.78956,0.19901,-0.33614,-1.29322,-1.11841,-0.96093,-1.4239,-1.7938,-1.06683,-1.41741,-1.41647,-1.35263,-0.91299,2.14353,2.15031,1.88222,2.40022,2.69043,1.81644,1.86804,2.27183,2.28166,1.63351,1.62543,1.96695,1.7023,1.41812,1.2746,0
peptide_nm_111,0.78218,0.66581,0.44947,1.06641,-0.3283,1.34071,1.53922,0.97976,0.67179,0.8316,0.90824,1.01511,0.60802,0.81087,0.70268,0.25925,-0.06759,-0.01274,0.11642,0.09624,-0.58908,-0.64891,-0.66907,-0.84568,-0.73969,-0.61677,-0.87839,-0.61097,-1.01407,-0.4853,0
peptide_nm_112,0.03573,-0.33768,0.45744,-0.07295,0.1237,0.52629,0.3687,0.26187,0.2332,0.31072,0.37072,0.60756,0.33956,0.18882,0.1921,-1.25769,-1.09785,-1.10634,-1.27715,-1.24791,-0.97636,-0.79814,-0.75346,-0.99765,-0.89827,-0.67757,-0.7512,-0.58744,-0.64451,-0.6664,0
peptide_nm_113,-0.30227,1.10073,0.56358,0.14048,-0.45825,0.50289,0.06895,-0.19176,0.08782,-0.28757,0.51069,-0.25606,-0.59647,-0.2019,-0.19597,-0.40695,-0.36406,-0.18956,-0.24599,-0.10921,-0.84713,-0.65039,-0.59464,-0.55733,-0.37065,-1.14089,-0.64256,-0.51628,-0.6164,-0.41557,0
peptide_nm_114,0.81457,0.90648,0.09681,0.00822,-0.18751,0.81948,0.70468,0.69541,0.35114,0.1922,0.38547,0.68013,0.47249,0.5376,0.48693,0.41465,0.48803,0.55706,0.47037,0.52586,-0.11234,-0.04923,-0.25702,-0.32823,-0.34324,-0.20478,-0.41035,-0.62195,-0.45917,-0.54017,0
peptide_nm_115,-1.30292,-0.83346,0.25406,-0.52705,-0.42585,-0.7571,-0.5917,-1.02506,-0.56252,-0.09757,-0.31855,-0.42617,-0.8836,-0.58558,0.0992,0.45924,0.67949,0.81135,1.16774,0.93527,0.68279,1.03324,1.02963,1.23217,1.24122,0.7445,0.88819,1.03813,1.09882,0.5159,0
peptide_nm_116,0.16364,-1.1602,-0.06513,1.96421,-1.05812,0.48605,1.34205,0.61701,0.51499,1.26401,0.24882,0.98129,1.03246,-0.11253,1.09981,1.56475,1.13251,1.37807,1.69795,1.29337,0.04716,-0.11483,-0.16793,0.92066,0.47117,-0.66933,-0.8862,-0.95803,-0.36315,-0.82147,0
peptide_nm_117,0.88755,1.62612,1.17407,0.35072,-1.35106,1.2758,0.98355,0.4036,1.28041,0.6805,1.11145,0.41,0.1509,1.11178,1.08697,0.06789,-0.52757,-0.14229,-0.43026,-0.21769,-0.42163,-0.365,-0.69177,-0.64572,-0.28769,-0.64577,-0.44397,-0.59673,-0.6237,-0.50478,0
peptide_nm_118,1.01806,1.72306,1.54097,0.47571,-1.30199,1.60775,1.13741,1.6625,1.82903,2.22784,1.23049,0.30561,1.75592,1.35697,2.38363,-1.59634,-1.28224,-1.17295,-1.28709,-1.09392,-1.67505,-1.50835,-0.66013,-0.53237,-0.52967,-1.03521,-1.19492,-0.98498,-0.77156,-1.18741,0
peptide_nm_119,0.04736,0.33032,-0.34986,0.93535,0.54345,0.90868,1.71028,1.9178,1.32511,0.77039,1.35871,0.54012,1.6372,1.32281,0.75667,1.23876,1.20368,0.33316,-0.17561,0.59728,-0.16437,-0.07708,-0.53656,-0.92006,-0.4475,-0.80978,-0.92113,-0.68316,-0.81083,-0.86601,0
peptide_nm_120,1.01262,1.05028,0.22857,1.01574,0.88541,1.26123,1.71638,1.4659,1.49606,1.31232,1.05624,1.52489,0.95123,1.5063,1.42942,-0.69232,-0.98059,-0.76235,-0.85028,-0.87347,-1.01437,-1.13824,-0.57393,-0.76103,-0.72715,-1.02579,-1.09362,-0.83625,-1.07176,-1.0164,0
peptide_nm_121,-1.07936,-0.95844,0.55345,-1.21181,-0.71266,-0.62423,-0.52495,-0.74966,-0.11361,-0.80724,-0.29197,-0.37494,-0.73139,0.03833,-0.5864,-0.51792,-0.59936,-0.12424,-0.52098,0.05101,-0.54022,-0.51585,-0.25698,-0.37342,-0.09007,-0.54835,-0.33548,-0.21609,-0.63241,-0.38286,0
peptide_nm_122,-0.30419,-0.11092,0.30896,0.1836,-0.40577,1.14379,0.73811,0.39769,0.34854,0.45975,1.46458,1.00869,0.07545,0.48602,0.6573,-0.62667,-0.51613,-0.60136,-0.64555,-0.59975,-0.7076,-0.53387,-0.63218,-0.66375,-0.54108,-0.57478,-0.55173,-0.5473,-0.60037,-0.50005,0
peptide_nm_123,-0.9792,-0.88007,0.33962,-0.10243,-0.61718,0.55614,0.22211,-0.06341,0.43168,0.25148,0.58724,0.14306,-0.2213,0.7234,0.55361,-0.77504,-0.62427,-0.72391,-0.82076,-0.88717,-0.70603,-0.54692,-0.43894,-0.54204,-0.38864,-0.46121,-0.30236,-0.15761,-0.38678,-0.13845,0
peptide_nm_124,-0.18155,-2.13716,1.29842,-0.69836,0.13489,0.42732,0.47136,-0.4378,0.56508,-0.58016,-0.41133,1.22938,-1.0302,0.70125,-0.38638,1.4934,1.2583,1.35076,0.99463,1.67819,0.90097,0.37125,1.37521,0.56023,0.42823,1.2596,-0.26515,1.64311,0.53671,0.57443,0
peptide_nm_125,-0.91588,-1.08239,0.04669,0.18807,-0.58586,0.14154,0.06916,-0.06735,-0.13347,-0.20847,0.2171,0.23566,-0.02189,-0.28522,-0.13051,-0.89964,-0.89008,-1.30202,-1.06555,-0.99285,-1.38336,-1.28398,-1.24088,-1.0558,-1.11696,-1.48735,-1.31454,-1.22499,-1.18702,-1.1728,0
peptide_nm_126,-0.8021,-1.03545,0.02789,0.61215,-1.10648,0.10189,0.24282,-0.31305,-0.13487,0.11708,0.45448,0.45352,-0.25702,-0.12209,0.3428,-1.07494,-1.0529,-1.16666,-1.06302,-1.00793,-0.74636,-0.76355,-0.74234,-0.58797,-0.73206,-0.50242,-0.51284,-0.31859,-0.48578,-0.26935,0
peptide_nm_127,0.66826,1.28224,0.09805,-0.40495,1.00868,0.67798,1.46777,1.78222,1.55601,1.18987,0.67355,0.61329,1.3031,1.52855,0.75274,0.31374,0.32881,-0.40399,-0.31655,-0.08786,-0.9258,-0.78877,-1.46454,-1.69038,-1.15341,-1.57005,-1.26567,-1.70602,-1.75763,-1.28494,0
peptide_nm_128,0.85849,0.94165,-0.91724,-1.72015,-0.45495,0.67928,0.33107,0.91171,1.37469,0.38424,1.2066,0.63539,1.33947,2.0387,0.77259,-0.9072,-0.86516,-0.83486,-1.21126,-1.08158,0.48557,0.40681,0.27602,-0.42931,-0.32384,1.11497,1.04476,0.98778,0.19656,-0.22189,0
peptide_nm_129,-1.14296,0.18033,0.55468,0.20908,-0.75684,1.09973,0.30407,0.42467,0.54475,0.80277,1.69007,0.14041,0.22995,0.48718,0.88444,-0.56462,-0.35491,-0.29356,-0.32607,-0.4603,-0.40506,-0.18339,0.22141,0.07174,0.28223,-0.36168,-0.20768,0.16783,-0.29394,-0.04977,0
peptide_nm_130,-0.33718,1.6707,0.68567,-0.30601,-1.68497,1.28936,0.91646,0.62803,0.97777,1.53392,1.69212,0.3429,0.24581,1.02122,1.50598,0.40731,0.48299,0.94691,0.82012,0.36487,0.44374,0.17124,0.94112,0.85527,0.93081,0.21458,0.17966,0.41782,0.2184,0.22738,0
peptide_nm_131,-0.25276,-0.26005,-0.02295,0.12961,0.27734,0.49615,0.78789,0.70118,0.5427,0.67947,0.24284,1.40314,0.92431,0.47421,0.25479,0.79253,0.97612,0.95353,0.97879,1.01263,1.05247,1.72389,1.15869,1.15291,1.08264,1.4506,0.98249,0.76927,0.93753,1.29411,0
peptide_nm_132,-0.3098,0.47905,-0.10425,-0.19126,-0.73616,0.28082,0.06639,0.07566,-0.04536,-0.11405,0.04606,-0.04946,0.36241,0.15086,0.11117,-0.62014,-0.65858,-0.68076,-0.42233,-0.07495,-0.42046,-0.29477,-0.67083,-0.44175,0.21545,-0.12351,-0.16775,-0.55459,-0.41217,0.02026,0
peptide_nm_133,-0.28262,-0.07254,-0.22012,-0.03986,0.44739,0.47233,0.58677,0.17697,0.56012,0.68446,0.85941,0.23459,-0.042,0.41276,0.3231,0.87478,0.87461,1.03693,0.63402,0.56742,0.26588,0.25337,0.11714,-0.31531,0.00455,-0.18352,-0.00336,0.21472,-0.41989,-0.53448,0
peptide_nm_134,-1.81758,0.46437,0.53251,0.12069,-0.03889,-2.51655,-2.49928,-2.45638,-2.24594,-1.7834,-1.92886,-2.61389,-2.47198,-2.17417,-1.59284,1.27566,0.78045,0.64514,0.5072,0.97257,0.84845,1.0546,0.92313,0.80618,1.21973,0.19767,0.87954,0.75137,0.52485,0.55908,0
peptide_nm_135,-0.26707,0.38131,0.32895,-0.98154,-1.32244,0.27502,-0.11429,-0.56171,-0.72526,-0.20531,1.03133,-0.08033,-0.77059,-0.63568,0.09643,0.16296,0.24664,-0.10191,-0.16095,0.10725,0.66495,0.84589,0.84241,0.77029,0.8278,0.5981,1.23741,1.25265,1.30414,1.30364,0
peptide_nm_136,-0.26737,-1.25505,0.71592,-1.86436,-0.51628,0.04342,-0.56131,-0.484,-0.20004,0.14565,1.20743,-0.75533,0.02667,-0.38437,0.42378,-0.37397,-0.02097,0.00898,0.00558,-0.49936,0.76736,1.35857,1.18547,0.92725,0.59312,1.12478,1.61943,1.86939,1.57672,1.17742,0
peptide_nm_137,-0.21072,-0.27656,-0.05303,-0.24196,-0.28949,0.26729,0.30009,0.17542,0.47165,0.70548,0.35681,0.13697,0.0968,0.70998,0.58449,0.78395,0.70471,0.87646,0.97376,0.53853,0.50621,0.57316,0.3916,0.75399,0.31499,0.26137,0.08933,0.21559,0.07042,0.00346,0
peptide_nm_138,0.55176,1.80267,0.1763,0.33669,1.49938,2.05848,1.99702,2.46435,1.8961,1.34216,1.63601,1.84074,2.17373,1.88867,1.46128,0.67257,0.73643,0.93409,1.19315,0.60541,-0.27283,-0.15205,0.74291,-0.22559,-0.50534,-0.48406,-0.63906,-0.53854,-0.39806,-0.82947,0
peptide_nm_139,-0.09358,-0.0759,0.30147,-0.46494,0.09615,0.35085,0.10251,0.15158,0.25091,0.19042,0.24087,0.2955,0.29256,0.15261,0.17453,-0.56379,-0.51257,-0.66585,-0.83236,-0.87356,-0.7633,-0.81746,-0.81768,-0.84928,-0.92307,-0.67986,-0.73658,-0.93467,-0.82067,-0.72996,0
peptide_nm_140,-0.42558,1.3137,0.39927,-0.87378,-0.89701,-0.71162,-0.79097,-0.46932,-0.68085,-1.19787,-0.58167,-1.39482,-0.60205,-0.33499,-0.92885,0.11073,0.09483,0.16537,0.42024,0.38471,0.21484,0.33968,0.04114,0.22241,0.29641,0.06376,0.41281,0.25951,0.36278,0.34948,0
peptide_nm_141,-1.20013,-0.28168,-0.07736,-0.33766,-0.5791,-0.218,-0.41004,-0.49738,-0.23162,-0.25289,0.27764,-0.56683,-0.68443,0.02964,-0.11992,-1.32639,-1.26912,-1.16067,-1.02028,-0.83749,-1.40598,-1.16917,-0.90326,-1.09691,-0.90217,-1.31092,-0.98428,-0.63938,-0.91945,-0.81256,0
peptide_nm_142,-0.28948,1.07557,0.22867,-0.60493,-0.14795,0.56367,0.6106,0.86787,1.14228,0.49614,0.61155,0.14419,1.00654,1.79137,0.71998,-0.85455,-0.74183,-0.70114,-0.77616,-0.64034,0.24425,0.28479,0.10832,-0.15544,-0.38943,0.91433,0.64566,0.6946,-0.10846,-0.18689,0
peptide_nm_143,0.52077,0.83456,0.3814,-0.43785,0.18492,1.27844,0.70761,0.12856,0.65409,0.58747,1.46695,0.6128,-0.32278,0.87797,0.87598,-1.56376,-1.22394,-1.10054,-0.99127,-1.18681,-0.8148,-0.60664,-0.34465,-0.33073,-0.64942,-0.09666,-0.02681,0.29011,0.48228,0.12608,0
peptide_nm_144,-2.01341,0.08243,0.47686,-0.59034,-0.5152,-2.00403,-2.18628,-2.11263,-1.41983,-1.20285,-1.41084,-2.22196,-2.05446,-1.25311,-1.00493,2.28052,1.99665,2.30417,1.95817,2.05058,1.54778,1.9412,2.01268,1.76463,1.67965,0.53853,1.21122,1.19484,0.99388,0.99713,0
peptide_nm_145,-0.45105,0.34014,-0.35166,-0.28261,0.64344,0.59719,0.00987,-0.22458,0.36497,0.2874,0.76165,-0.02309,-0.01465,0.61988,0.53254,-0.09681,-0.07679,-0.11392,-0.15218,-0.16033,0.26751,0.25481,0.32439,0.21118,0.38321,0.5589,0.2635,0.99512,0.26632,0.56952,0
peptide_nm_146,0.11114,0.80387,0.39947,-1.22911,-0.23845,1.0327,0.14842,0.16807,-0.09659,-0.29485,1.05677,0.37588,0.87439,0.24098,-0.72179,-0.41006,-0.4793,-0.52924,-0.21626,0.032,0.03633,-0.07592,-0.03745,0.65254,1.03755,0.31684,0.23612,-0.49915,0.13559,1.02666,0
peptide_nm_147,-0.66399,-1.08219,0.37218,-1.01827,0.56443,0.0117,-0.00045,-0.233,-0.47021,-0.22209,0.00109,0.21781,0.07285,-0.39514,-0.28561,-1.27444,-1.3026,-1.23372,-1.01856,-1.50324,-1.17622,-1.28913,-1.20542,-0.7538,-0.98123,-0.85688,-1.30813,-1.03038,-0.6665,-0.88217,0
peptide_nm_148,-0.42621,0.16467,0.18128,-1.72405,-1.29528,0.03138,-0.06191,-0.53036,0.22334,0.04702,0.07426,0.07742,0.38773,1.08342,-0.02622,0.58111,0.86066,0.86285,0.49242,0.49175,0.82403,0.98306,1.2945,1.06051,0.8779,1.07341,1.32063,0.62636,0.14509,0.69044,0
peptide_nm_149,0.17947,0.32778,0.37424,-0.16597,-0.58159,0.39229,0.39571,-0.03185,0.45985,0.60232,0.84092,0.31387,0.05184,0.60836,0.37959,-0.75918,-0.88379,-0.88912,-1.15023,-1.25889,-0.7189,-0.75261,-0.6739,-0.98901,-1.06081,-0.71343,-0.52222,-0.16141,-0.63682,-0.75633,0
peptide_nm_150,-0.62237,0.3067,0.09709,-0.38584,-0.89793,0.70578,0.4291,0.44881,0.33666,0.40206,1.03668,0.33183,0.05956,0.35978,0.64982,0.19231,0.23851,0.51883,0.16997,0.59005,-0.02861,-0.16079,0.03585,-0.36268,-0.18011,-0.23881,-0.27914,0.22479,-0.17721,-0.06772,0
peptide_nm_151,-1.69387,-0.1242,-0.28679,-0.63611,-0.43218,-0.10692,-0.73115,-0.66693,-0.48614,-0.3708,0.50765,-0.45738,-0.72816,-0.4634,-0.22854,1.10777,1.51027,1.37257,1.15885,1.25383,0.96464,1.26821,1.27377,0.82247,1.00935,0.42637,0.83384,1.06751,0.67417,0.68121,0
peptide_nm_152,-0.31503,-0.28216,-0.08581,-0.57535,-0.38258,0.47342,0.30332,0.06388,0.35411,0.8356,0.36185,0.59415,-0.03612,0.3289,1.06362,-1.05972,-1.10738,-0.92347,-0.9377,-1.20636,-0.92287,-1.10693,-0.55671,-0.62446,-1.03242,-0.76025,-0.9375,-0.36874,-0.50549,-1.16645,0
peptide_nm_153,-0.22391,-0.3635,0.53371,-0.16595,-1.15292,-0.13451,-0.06719,-0.39611,-0.19967,-0.08805,0.24622,0.04519,-0.20118,-0.27716,0.42115,-0.75045,-0.70907,-0.45931,-0.67127,-0.5694,0.41137,0.36995,0.7479,0.51463,0.31028,0.94845,0.96715,1.17903,0.96349,0.69082,0
peptide_nm_154,0.15398,0.63841,1.26546,-0.17712,0.09319,0.2843,0.52712,0.66398,0.87107,1.1553,0.99924,1.42724,0.7992,1.50188,1.29184,-0.27252,-0.34757,-0.58321,-0.34838,-0.24649,0.70943,0.4705,0.37249,0.33224,0.2921,1.06851,1.0629,1.11484,0.97651,1.02142,0
peptide_nm_155,1.1143,1.58972,0.31839,0.89702,0.60785,1.41425,1.01335,0.83698,0.73928,0.8855,1.19296,1.0655,0.73335,0.66778,0.45044,-0.79032,-0.79303,-0.62637,-0.50498,-0.59286,-1.37164,-1.2735,-1.24053,-1.02992,-1.09001,-1.43244,-1.33301,-1.22478,-1.25593,-0.99558,0
peptide_nm_156,-0.18743,0.00574,-0.18658,0.23097,-0.53715,0.67804,0.38313,0.01067,0.23118,0.4345,0.72535,1.10646,0.32786,0.29407,0.72921,-0.34376,-0.07594,0.01767,0.03361,0.01376,1.15703,1.1195,1.2255,1.02069,1.43899,2.01573,1.72989,1.80307,1.5237,1.90002,0
peptide_nm_157,0.72665,-0.00447,0.62724,1.15258,0.56794,1.58775,1.20784,1.00522,1.19914,0.73858,1.08097,1.68472,1.5607,1.15919,0.89425,-1.01479,-0.73861,-0.89955,-0.92618,-0.78995,-0.3181,0.19261,-0.07279,-0.44019,-0.14343,0.56832,0.25137,-0.12298,-0.21275,0.2062,0
