,RRI_A,RRI_C,RRI_D,RRI_E,RRI_F,RRI_G,RRI_H,RRI_I,RRI_K,RRI_L,RRI_M,RRI_N,RRI_P,RRI_Q,RRI_R,RRI_S,RRI_T,RRI_V,RRI_W,RRI_Y,y
peptide_pm_18,-1.34184,1.0484,-0.76643,-0.8251,1.79018,-0.68665,-0.81602,0.48997,-0.60849,-1.2963,-1.99301,0.13784,-0.55316,0.7568,-0.91026,-1.13441,-0.95204,1.32246,1.39399,0.61723,1
peptide_pm_19,0.38993,-0.96082,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,-1.44572,1.52179,0.64478,-0.04018,0.79783,-0.55316,0.7568,1.00738,-1.13441,-0.95204,1.32246,-0.69549,-1.30882,1
peptide_pm_20,0.38993,-0.96082,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,-1.44572,-0.60849,-1.2963,-0.04018,5.1328,-0.55316,0.7568,-0.91026,-1.13441,-0.95204,1.32246,-0.69549,-1.30882,1
peptide_pm_21,0.38993,-0.96082,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,-1.44572,1.52179,0.64478,0.74095,0.51283,-0.55316,0.7568,-0.91026,1.42296,0.92891,1.32246,-0.69549,0.61723,1
peptide_pm_22,-1.34184,2.47897,-0.76643,-0.8251,1.79018,-0.68665,-0.81602,0.48997,-0.60849,-1.2963,-1.99301,-1.36215,-0.55316,0.7568,-0.91026,-1.13441,-0.95204,-0.71188,1.39399,0.61723,1
peptide_pm_23,0.38993,-0.96082,-0.76643,1.09445,1.79018,1.28645,-0.81602,1.05132,1.52179,0.64478,-0.04018,0.13784,1.62389,0.7568,-0.91026,0.69228,0.92891,-0.71188,-0.69549,0.61723,1
peptide_pm_24,-1.34184,-0.96082,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,-1.44572,-0.60849,-1.2963,1.07293,1.80282,-0.55316,-1.11359,-0.91026,-1.13441,-0.95204,1.32246,-0.69549,-1.30882,1
peptide_pm_25,1.08264,-0.96082,1.18552,1.09445,1.79018,-0.68665,-0.81602,0.48997,-0.60849,-1.2963,0.44802,0.13784,-0.55316,0.7568,-0.91026,0.69228,0.92891,-0.71188,-0.69549,0.61723,1
peptide_pm_26,1.08264,-0.96082,1.18552,-0.8251,-0.5586,-0.68665,-0.81602,-1.44572,-0.60849,0.64478,-0.04018,0.88783,-0.55316,-1.11359,-0.91026,-1.13441,-0.95204,-0.71188,-0.69549,-1.30882,1
peptide_pm_27,0.38993,0.64656,-0.76643,-0.8251,1.79018,-0.68665,-0.81602,0.48997,-0.60849,-1.2963,-1.99301,0.13784,-0.55316,-1.11359,1.77443,0.69228,0.92891,1.32246,1.39399,-1.30882,1
peptide_pm_28,0.96142,-0.96082,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,-1.44572,-0.60849,-1.2963,-0.04018,5.1328,-0.55316,0.7568,-0.91026,-1.13441,-0.95204,1.32246,-0.69549,-1.30882,1
peptide_pm_29,-1.34184,-0.96082,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,1.78689,-0.60849,0.64478,0.60425,-1.36215,-0.55316,-1.11359,1.00738,0.69228,-0.95204,-0.71188,-0.69549,-1.30882,1
peptide_pm_30,0.38993,-0.96082,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,-1.44572,1.52179,0.64478,-0.04018,0.79783,-0.55316,0.7568,-0.91026,-1.13441,-0.95204,1.32246,-0.69549,-1.30882,1
peptide_pm_31,0.38993,-0.96082,-0.76643,-0.8251,-0.5586,-0.68665,0.90502,0.48997,1.52179,0.64478,-0.04018,0.13784,1.62389,0.7568,-0.91026,0.69228,-0.95204,-0.71188,-0.69549,-1.30882,1
peptide_pm_32,1.55022,0.64656,-0.76643,1.09445,1.79018,-0.68665,-0.81602,-1.44572,1.52179,-1.2963,-0.04018,-1.36215,-0.55316,-1.11359,-0.91026,-1.13441,-0.95204,1.32246,-0.69549,-1.30882,1
peptide_pm_33,1.55022,0.64656,-0.76643,-0.8251,-0.5586,2.273,-0.81602,0.48997,-0.60849,-1.2963,0.93623,0.13784,-0.55316,0.7568,1.00738,0.69228,-0.95204,-0.71188,-0.69549,-1.30882,1
peptide_pm_34,0.38993,1.45025,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,0.48997,1.52179,1.42121,-0.04018,0.88783,-0.55316,-1.11359,1.00738,-1.13441,0.92891,-0.71188,1.39399,0.61723,1
peptide_pm_35,0.38993,-0.96082,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,0.48997,-0.60849,0.64478,-0.04018,-1.36215,-0.55316,0.7568,1.00738,0.69228,-0.95204,-0.71188,-0.69549,0.61723,1
peptide_pm_36,1.08264,-0.96082,-0.76643,1.09445,-0.5586,-0.68665,-0.81602,0.48997,-0.60849,-1.2963,0.74095,0.13784,-0.55316,0.7568,-0.91026,-1.13441,-0.95204,-0.71188,-0.69549,0.61723,1
peptide_pm_37,1.25582,0.64656,-0.76643,-0.8251,-0.5586,2.60843,-0.81602,0.48997,1.52179,0.64478,0.60425,0.13784,-0.55316,0.7568,1.00738,0.69228,-0.95204,-0.71188,-0.69549,0.61723,1
peptide_pm_38,0.38993,0.64656,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,0.48997,-0.60849,0.64478,1.26821,0.13784,-0.55316,0.7568,-0.91026,0.69228,-0.95204,-0.71188,-0.69549,-1.30882,1
peptide_pm_39,0.38993,-0.96082,1.18552,1.09445,1.79018,1.28645,-0.81602,1.05132,1.52179,0.64478,0.60425,0.13784,1.62389,0.7568,-0.91026,0.69228,0.92891,-0.71188,-0.69549,0.61723,1
peptide_pm_40,0.38993,0.64656,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,0.48997,-0.60849,0.64478,-0.04018,0.13784,-0.55316,0.7568,-0.91026,-1.13441,0.92891,1.32246,-0.69549,0.61723,1
peptide_pm_41,-1.34184,2.47897,-0.76643,-0.8251,1.79018,-0.68665,-0.81602,0.48997,-0.60849,-1.2963,-1.99301,-1.36215,-0.55316,0.7568,-0.91026,-1.13441,-0.95204,-0.71188,1.39399,0.61723,1
peptide_pm_42,0.38993,-0.96082,-0.76643,1.09445,-0.5586,-0.68665,-0.81602,0.48997,-0.60849,0.64478,-0.04018,0.73783,-0.55316,0.7568,-0.91026,1.42296,-0.95204,1.32246,-0.69549,0.61723,1
peptide_pm_43,-1.34184,0.64656,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,0.48997,-0.60849,-1.2963,-0.04018,4.8028,-0.55316,-1.11359,-0.91026,-1.13441,-0.95204,-0.71188,1.39399,0.61723,1
peptide_pm_44,-1.34184,2.25394,-0.76643,-0.8251,1.79018,-0.68665,-0.81602,2.69666,-0.60849,-1.2963,-0.04018,-1.36215,-0.55316,0.7568,-0.91026,-1.13441,-0.95204,-0.71188,1.39399,0.61723,1
peptide_pm_45,-1.34184,0.64656,1.18552,-0.8251,1.79018,-0.68665,0.90502,1.12875,-0.60849,0.64478,-0.04018,-1.36215,-0.55316,-1.11359,1.00738,0.69228,0.92891,1.32246,-0.69549,0.61723,1
peptide_pm_46,-1.34184,1.7235,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,-1.44572,-0.60849,0.64478,0.93623,0.13784,-0.55316,-1.11359,1.00738,-1.13441,-0.95204,1.32246,-0.69549,-1.30882,1
peptide_pm_47,-1.34184,0.64656,1.18552,-0.8251,1.79018,-0.68665,0.90502,1.12875,-0.60849,-1.2963,-0.04018,-1.36215,-0.55316,-1.11359,1.00738,0.69228,0.92891,1.32246,-0.69549,0.61723,1
peptide_pm_48,0.38993,-0.96082,1.18552,-0.8251,1.79018,-0.68665,0.90502,0.48997,-0.60849,0.64478,-1.99301,0.13784,-0.55316,-1.11359,1.00738,1.42296,0.92891,1.32246,1.39399,0.61723,1
peptide_pm_49,1.55022,-0.96082,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,0.48997,-0.60849,0.64478,1.26821,0.73783,-0.55316,-1.11359,1.00738,-1.13441,-0.95204,-0.71188,-0.69549,0.61723,1
peptide_pm_50,1.55022,-0.96082,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,0.48997,-0.60849,0.64478,1.26821,0.63283,-0.55316,-1.11359,-0.91026,-1.13441,-0.95204,-0.71188,-0.69549,0.61723,1
peptide_pm_51,0.38993,-0.96082,1.18552,1.09445,-0.5586,-0.68665,0.90502,0.48997,1.52179,0.64478,-0.04018,0.13784,1.62389,1.69199,-0.91026,0.69228,0.92891,1.32246,-0.69549,1.25283,1
peptide_pm_52,-1.34184,1.28951,-0.76643,1.09445,-0.5586,-0.68665,-0.81602,0.48997,-0.60849,0.64478,-0.04018,0.88783,1.62389,0.7568,-0.91026,0.69228,0.92891,-0.71188,-0.69549,0.61723,1
peptide_pm_53,0.38993,-0.96082,-0.76643,-0.8251,-0.5586,1.28645,-0.81602,0.48997,-0.60849,1.61531,-0.04018,-1.36215,-0.55316,1.69199,1.00738,1.91617,0.92891,-0.71188,-0.69549,-1.30882,1
peptide_pm_54,-1.34184,1.17699,-0.76643,-0.8251,1.79018,-0.68665,-0.81602,0.48997,-0.60849,-1.2963,-1.99301,0.13784,-0.55316,0.7568,-0.91026,-1.13441,-0.95204,1.32246,1.39399,0.61723,1
peptide_pm_55,-1.34184,0.64656,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,-1.44572,-0.60849,-1.2963,-1.99301,0.88783,-0.55316,1.69199,1.00738,-1.13441,-0.95204,-0.71188,-0.69549,-1.30882,1
peptide_pm_56,-1.34184,0.64656,1.18552,-0.8251,1.79018,-0.68665,0.90502,1.12875,-0.60849,-1.2963,-0.04018,-1.36215,-0.55316,-1.11359,1.00738,0.69228,0.92891,1.32246,-0.69549,0.61723,1
peptide_pm_57,-1.34184,-0.96082,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,-1.44572,-0.60849,-1.2963,1.17057,0.99283,-0.55316,-1.11359,1.00738,-1.13441,-0.95204,1.32246,-0.69549,-1.30882,1
peptide_pm_58,-1.34184,0.64656,1.18552,1.09445,1.79018,-0.68665,0.90502,1.12875,-0.60849,0.64478,-0.04018,-1.36215,-0.55316,0.7568,1.00738,0.69228,0.92891,1.32246,-0.69549,0.61723,1
peptide_pm_59,-1.34184,0.64656,-0.76643,1.09445,1.79018,-0.68665,0.90502,-1.44572,-0.60849,0.64478,0.74095,0.13784,-0.55316,0.7568,-0.91026,0.69228,-0.95204,1.32246,-0.69549,-1.30882,1
peptide_pm_60,1.55022,-0.96082,1.18552,-0.8251,-0.5586,-0.68665,-0.81602,0.48997,-0.60849,0.64478,0.93623,0.13784,-0.55316,-1.11359,-0.91026,0.69228,0.92891,-0.71188,-0.69549,-1.30882,1
peptide_pm_61,0.96142,-0.96082,1.18552,-0.8251,1.79018,1.28645,0.90502,0.48997,-0.60849,0.64478,-0.04018,0.13784,1.62389,0.7568,-0.91026,-1.13441,0.92891,-0.71188,-0.69549,0.61723,1
peptide_pm_62,0.38993,1.1127,-0.76643,-0.8251,1.79018,-0.68665,-0.81602,0.48997,-0.60849,-1.2963,-0.04018,-1.36215,-0.55316,-1.11359,-0.91026,-1.13441,-0.95204,1.32246,1.39399,0.61723,1
peptide_pm_63,-1.34184,0.64656,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,0.48997,-0.60849,0.64478,1.26821,-1.36215,-0.55316,-1.11359,-0.91026,0.69228,0.92891,-0.71188,-0.69549,0.61723,1
peptide_pm_64,-1.34184,-0.96082,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,-1.44572,-0.60849,-1.2963,0.60425,0.99283,-0.55316,-1.11359,-0.91026,-1.13441,-0.95204,1.32246,-0.69549,-1.30882,1
peptide_pm_65,0.38993,0.64656,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,-1.44572,-0.60849,-1.2963,-0.04018,0.88783,-0.55316,2.00996,-0.91026,-1.13441,-0.95204,-0.71188,-0.69549,-1.30882,1
peptide_pm_66,3.14345,-0.96082,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,-1.44572,-0.60849,-1.2963,-1.99301,2.67282,-0.55316,0.7568,-0.91026,-1.13441,-0.95204,1.32246,-0.69549,-1.30882,1
peptide_pm_67,-1.34184,-0.96082,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,-1.44572,-0.60849,-1.2963,1.07293,0.13784,-0.55316,-1.11359,-0.91026,-1.13441,-0.95204,1.32246,-0.69549,-1.30882,1
peptide_pm_68,-1.34184,0.64656,-0.76643,-0.8251,-0.5586,1.28645,-0.81602,0.48997,-0.60849,-1.2963,0.93623,0.13784,-0.55316,-1.11359,-0.91026,0.69228,-0.95204,1.32246,-0.69549,-1.30882,1
peptide_pm_69,0.38993,0.64656,-0.76643,-0.8251,-0.5586,2.60843,-0.81602,0.48997,-0.60849,0.64478,0.93623,0.13784,-0.55316,-1.11359,-0.91026,0.69228,-0.95204,1.32246,-0.69549,-1.30882,1
peptide_pm_70,0.38993,-0.96082,1.18552,1.09445,1.79018,-0.68665,0.90502,1.26425,-0.60849,0.64478,-0.04018,0.13784,-0.55316,0.7568,1.00738,0.69228,0.92891,-0.71188,2.79394,0.61723,1
peptide_pm_71,0.38993,0.64656,-0.76643,-0.8251,1.79018,-0.68665,0.90502,0.48997,-0.60849,0.64478,-1.99301,0.13784,-0.55316,0.7568,1.00738,0.69228,0.92891,-0.71188,1.39399,0.61723,1
peptide_pm_72,2.12171,-0.96082,-0.76643,-0.8251,1.79018,1.28645,-0.81602,0.48997,-0.60849,1.42121,-0.04018,0.73783,-0.55316,0.7568,1.00738,0.69228,-0.95204,-0.71188,-0.69549,1.90769,1
peptide_pm_73,0.38993,-0.96082,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,0.48997,-0.60849,-1.2963,-0.04018,0.13784,-0.55316,0.7568,-0.91026,0.69228,-0.95204,1.32246,-0.69549,-1.30882,1
peptide_pm_74,0.38993,0.64656,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,-1.44572,-0.60849,0.64478,-0.04018,0.13784,-0.55316,0.7568,-0.91026,-1.13441,0.92891,1.32246,1.39399,-1.30882,1
peptide_pm_75,-1.34184,-0.96082,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,-1.44572,-0.60849,0.64478,-0.04018,1.80282,-0.55316,0.7568,-0.91026,-1.13441,-0.95204,1.32246,-0.69549,-1.30882,1
peptide_pm_76,0.38993,1.3538,-0.76643,-0.8251,-0.5586,1.28645,-0.81602,0.48997,-0.60849,-1.2963,1.13151,-1.36215,-0.55316,0.7568,1.00738,-1.13441,-0.95204,-0.71188,-0.69549,0.61723,1
peptide_pm_77,1.08264,0.64656,1.18552,1.09445,-0.5586,-0.68665,-0.81602,0.48997,-0.60849,-1.2963,-1.99301,-1.36215,1.62389,0.7568,-0.91026,0.69228,0.92891,1.32246,-0.69549,0.61723,1
peptide_pm_78,-1.34184,0.64656,-0.76643,-0.8251,1.79018,-0.68665,-0.81602,0.48997,-0.60849,-1.2963,-0.04018,0.13784,-0.55316,0.7568,1.9662,0.69228,0.92891,1.32246,1.39399,0.61723,1
peptide_pm_79,0.96142,-0.96082,1.18552,-0.8251,-0.5586,-0.68665,0.90502,0.48997,-0.60849,0.64478,-0.04018,0.73783,-0.55316,0.7568,1.00738,0.69228,2.18914,1.32246,-0.69549,-1.30882,1
peptide_pm_80,-1.34184,2.07712,-0.76643,-0.8251,1.79018,-0.68665,-0.81602,1.45782,-0.60849,-1.2963,-0.04018,-1.36215,-0.55316,0.7568,-0.91026,-1.13441,-0.95204,-0.71188,1.39399,0.61723,1
peptide_pm_81,-1.34184,-0.96082,1.18552,-0.8251,-0.5586,-0.68665,-0.81602,-1.44572,-0.60849,1.42121,-0.04018,0.99283,-0.55316,0.7568,-0.91026,0.69228,-0.95204,-0.71188,-0.69549,0.61723,1
peptide_pm_82,-1.34184,-0.96082,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,0.48997,-0.60849,0.64478,1.07293,0.13784,-0.55316,0.7568,1.00738,0.69228,-0.95204,-0.71188,-0.69549,0.61723,1
peptide_pm_83,-1.34184,1.17699,-0.76643,-0.8251,1.79018,1.28645,-0.81602,0.48997,-0.60849,-1.2963,-0.04018,0.13784,-0.55316,-1.11359,-0.91026,-1.13441,0.92891,-0.71188,1.39399,0.61723,1
peptide_pm_84,0.96142,-0.96082,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,-1.44572,-0.60849,-1.2963,-0.04018,5.1328,-0.55316,0.7568,-0.91026,-1.13441,-0.95204,1.32246,-0.69549,-1.30882,1
peptide_pm_85,0.38993,-0.96082,1.18552,-0.8251,-0.5586,-0.68665,-0.81602,0.48997,-0.60849,0.64478,0.93623,0.13784,-0.55316,-1.11359,-0.91026,0.69228,0.92891,1.32246,-0.69549,-1.30882,1
peptide_pm_86,0.38993,0.64656,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,0.48997,-0.60849,0.64478,-0.04018,0.88783,-0.55316,0.7568,-0.91026,-1.13441,0.92891,1.32246,-0.69549,0.61723,1
peptide_pm_87,-1.34184,0.64656,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,0.48997,-0.60849,0.64478,-0.04018,-1.36215,-0.55316,0.7568,-0.91026,0.69228,-0.95204,1.32246,-0.69549,0.61723,1
peptide_pm_88,-1.34184,0.64656,1.18552,1.09445,1.79018,-0.68665,0.90502,1.12875,-0.60849,0.64478,-0.04018,-1.36215,-0.55316,0.7568,1.00738,-1.13441,0.92891,1.32246,-0.69549,-1.30882,1
peptide_pm_89,-1.34184,-0.96082,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,0.48997,-0.60849,1.61531,0.74095,0.13784,-0.55316,-1.11359,-0.91026,0.69228,0.92891,-0.71188,-0.69549,-1.30882,1
peptide_pm_90,-1.34184,1.28951,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,-1.44572,-0.60849,-1.2963,-0.04018,0.13784,-0.55316,0.7568,-0.91026,-1.13441,-0.95204,-0.71188,1.39399,0.61723,1
peptide_pm_91,0.38993,1.7235,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,-1.44572,-0.60849,-1.2963,-0.04018,-1.36215,-0.55316,0.7568,-0.91026,-1.13441,-0.95204,4.02814,-0.69549,0.61723,1
peptide_pm_92,0.38993,0.64656,-0.76643,-0.8251,-0.5586,-0.68665,2.05811,2.03853,-0.60849,-1.2963,0.74095,0.13784,3.08252,0.7568,1.00738,0.69228,0.92891,-0.71188,-0.69549,0.61723,1
peptide_pm_93,-1.34184,-0.96082,1.18552,-0.8251,-0.5586,-0.68665,-0.81602,0.48997,-0.60849,0.64478,-0.04018,0.63283,-0.55316,-1.11359,-0.91026,0.69228,-0.95204,1.32246,-0.69549,1.58026,1
peptide_pm_94,0.38993,-0.96082,-0.76643,1.09445,-0.5586,-0.68665,-0.81602,0.48997,-0.60849,-1.2963,0.74095,0.13784,-0.55316,0.7568,-0.91026,0.69228,-0.95204,-0.71188,-0.69549,1.58026,1
peptide_pm_95,0.38993,0.64656,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,0.48997,2.3739,0.64478,-0.04018,0.13784,-0.55316,1.69199,1.00738,-1.13441,0.92891,-0.71188,-0.69549,0.61723,1
peptide_pm_96,-1.34184,-0.96082,1.18552,1.09445,1.79018,-0.68665,0.90502,0.48997,-0.60849,0.64478,-0.04018,0.13784,-0.55316,-1.11359,1.00738,0.69228,0.92891,-0.71188,1.39399,0.61723,1
peptide_pm_97,0.38993,1.1127,1.18552,1.09445,-0.5586,1.28645,-0.81602,0.48997,-0.60849,0.64478,-0.04018,-1.36215,1.62389,0.7568,-0.91026,0.69228,-0.95204,1.32246,1.39399,0.61723,1
peptide_pm_98,0.38993,-0.96082,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,-1.44572,-0.60849,0.64478,-0.04018,0.73783,-0.55316,-1.11359,-0.91026,0.69228,-0.95204,1.32246,-0.69549,0.61723,1
peptide_pm_99,1.7234,-0.96082,1.18552,1.09445,-0.5586,-0.68665,-0.81602,0.48997,-0.60849,-1.2963,0.52614,0.73783,1.62389,-1.11359,-0.91026,-1.13441,0.92891,1.32246,-0.69549,0.61723,1
peptide_pm_100,-1.34184,1.7235,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,-1.44572,-0.60849,0.64478,-0.04018,0.13784,-0.55316,2.00996,1.00738,-1.13441,-0.95204,1.32246,-0.69549,-1.30882,1
peptide_pm_101,0.38993,-0.96082,-0.76643,1.09445,-0.5586,-0.68665,-0.81602,0.48997,-0.60849,0.64478,-0.04018,0.73783,-0.55316,0.7568,-0.91026,1.42296,-0.95204,1.32246,-0.69549,0.61723,1
peptide_pm_102,-1.34184,-0.96082,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,-1.44572,-0.60849,-1.2963,0.60425,0.99283,-0.55316,-1.11359,-0.91026,-1.13441,-0.95204,1.32246,-0.69549,-1.30882,1
peptide_pm_103,0.38993,-0.96082,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,-1.44572,1.52179,0.64478,-0.04018,0.13784,-0.55316,0.7568,-0.91026,1.49603,0.92891,1.32246,-0.69549,0.61723,1
peptide_pm_104,-1.34184,0.64656,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,-1.44572,-0.60849,-1.2963,-0.04018,0.88783,-0.55316,1.69199,-0.91026,-1.13441,-0.95204,-0.71188,-0.69549,-1.30882,1
peptide_pm_105,0.38993,0.64656,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,0.48997,-0.60849,0.64478,-0.04018,-1.36215,-0.55316,0.7568,1.00738,0.69228,-0.95204,-0.71188,-0.69549,-1.30882,1
peptide_pm_106,0.38993,-0.96082,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,-1.44572,1.52179,0.64478,-0.04018,0.79783,-0.55316,0.7568,-0.91026,0.69228,0.92891,1.32246,-0.69549,-1.30882,1
peptide_pm_107,0.38993,-0.96082,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,0.48997,-0.60849,0.64478,-0.04018,0.13784,-0.55316,-1.11359,1.00738,0.69228,2.18914,1.32246,-0.69549,0.61723,1
peptide_pm_108,0.38993,-0.96082,-0.76643,-0.8251,1.79018,-0.68665,-0.81602,-1.44572,-0.60849,-1.2963,0.74095,0.88783,-0.55316,1.37403,1.00738,0.69228,-0.95204,-0.71188,-0.69549,0.61723,1
peptide_pm_109,1.25582,-0.96082,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,-1.44572,-0.60849,-1.2963,-0.04018,5.1328,-0.55316,0.7568,-0.91026,-1.13441,-0.95204,1.32246,-0.69549,-1.30882,1
peptide_pm_110,-1.34184,0.64656,-0.76643,-0.8251,1.79018,-0.68665,-0.81602,1.26425,-0.60849,0.64478,-0.04018,-1.36215,-0.55316,0.7568,-0.91026,-1.13441,-0.95204,1.32246,1.39399,0.61723,1
peptide_pm_111,1.55022,-0.96082,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,0.48997,-0.60849,0.64478,0.93623,0.13784,-0.55316,-1.11359,-0.91026,0.69228,0.92891,-0.71188,-0.69549,-1.30882,1
peptide_pm_112,-1.34184,-0.96082,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,-1.44572,-0.60849,-1.2963,1.26821,1.51783,-0.55316,-1.11359,-0.91026,-1.13441,-0.95204,1.32246,-0.69549,-1.30882,1
peptide_pm_113,0.38993,-0.96082,1.18552,-0.8251,1.79018,-0.68665,-0.81602,0.48997,2.94907,-1.2963,0.60425,0.13784,-0.55316,-1.11359,-0.91026,-1.13441,-0.95204,1.32246,-0.69549,0.61723,1
peptide_pm_114,-1.34184,0.64656,-0.76643,1.09445,1.79018,-0.68665,0.90502,-1.44572,-0.60849,0.64478,-0.04018,0.13784,-0.55316,0.7568,-0.91026,0.69228,-0.95204,1.32246,-0.69549,0.61723,1
peptide_pm_115,0.38993,0.64656,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,0.48997,-0.60849,0.64478,-0.04018,0.88783,-0.55316,0.7568,-0.91026,-1.13441,2.18914,1.32246,-0.69549,0.61723,1
peptide_pm_116,-1.34184,1.45025,1.18552,-0.8251,-0.5586,-0.68665,-0.81602,0.48997,1.52179,1.75119,-0.04018,0.73783,-0.55316,-1.11359,-0.91026,-1.13441,0.92891,-0.71188,1.39399,-1.30882,1
peptide_pm_117,1.55022,-0.96082,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,0.48997,-0.60849,0.64478,1.26821,0.13784,-0.55316,-1.11359,1.00738,0.69228,-0.95204,-0.71188,-0.69549,0.61723,1
peptide_pm_118,-1.34184,0.64656,-0.76643,-0.8251,1.79018,-0.68665,-0.81602,0.48997,-0.60849,-1.2963,-0.04018,-1.36215,-0.55316,0.7568,-0.91026,-1.13441,0.92891,-0.71188,1.39399,0.61723,1
peptide_pm_119,0.38993,-0.96082,1.18552,-0.8251,1.79018,-0.68665,0.90502,0.48997,-0.60849,0.64478,-0.04018,0.13784,-0.55316,-1.11359,1.00738,0.69228,0.92891,1.32246,1.39399,1.38765,1
peptide_pm_120,-1.34184,1.7235,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,-1.44572,-0.60849,0.64478,-0.04018,0.13784,-0.55316,-1.11359,1.00738,-1.13441,-0.95204,2.33964,-0.69549,-1.30882,1
peptide_pm_121,-1.34184,0.64656,-0.76643,1.09445,1.79018,-0.68665,0.90502,-1.44572,-0.60849,-1.2963,0.60425,0.13784,-0.55316,0.7568,-0.91026,0.69228,-0.95204,1.32246,-0.69549,-1.30882,1
peptide_pm_122,-1.34184,-0.96082,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,-1.44572,-0.60849,-1.2963,2.12746,0.13784,-0.55316,-1.11359,-0.91026,-1.13441,-0.95204,-0.71188,-0.69549,-1.30882,1
peptide_pm_123,0.38993,0.64656,1.18552,-0.8251,-0.5586,-0.68665,-0.81602,0.48997,-0.60849,0.64478,-0.04018,0.97783,-0.55316,1.57977,1.00738,0.69228,0.92891,-0.71188,-0.69549,0.61723,1
peptide_pm_124,0.38993,0.64656,1.18552,-0.8251,1.79018,-0.68665,0.90502,0.48997,-0.60849,0.64478,-1.99301,0.13784,-0.55316,-1.11359,1.00738,1.29509,-0.95204,1.32246,1.39399,0.61723,1
peptide_pm_125,-1.34184,1.7235,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,-1.44572,-0.60849,0.64478,-0.04018,0.13784,-0.55316,-1.11359,1.00738,-1.13441,-0.95204,1.9938,-0.69549,-1.30882,1
peptide_pm_126,-1.34184,0.64656,-0.76643,-0.8251,1.79018,-0.68665,-0.81602,1.45782,-0.60849,-1.2963,-0.04018,-1.36215,-0.55316,0.7568,1.00738,-1.13441,-0.95204,-0.71188,1.39399,0.61723,1
peptide_pm_127,0.38993,-0.96082,-0.76643,-0.8251,1.79018,-0.68665,-0.81602,0.48997,-0.60849,-1.2963,1.58066,0.88783,-0.55316,1.69199,1.00738,-1.13441,-0.95204,-0.71188,-0.69549,-1.30882,1
peptide_pm_128,1.08264,0.64656,1.18552,1.09445,-0.5586,1.28645,-0.81602,0.48997,-0.60849,0.64478,-0.04018,0.13784,-0.55316,0.7568,1.00738,1.14896,0.92891,1.32246,-0.69549,0.61723,1
peptide_pm_129,-1.34184,1.17699,-0.76643,-0.8251,1.79018,-0.68665,-0.81602,0.48997,-0.60849,0.64478,-1.99301,0.13784,-0.55316,0.7568,-0.91026,-1.13441,-0.95204,1.32246,1.39399,0.61723,1
