,CTDT_hydrophobicity_PRAM900101.Tr1221,CTDT_hydrophobicity_PRAM900101.Tr1331,CTDT_hydrophobicity_PRAM900101.Tr2332,CTDT_hydrophobicity_ARGP820101.Tr1221,CTDT_hydrophobicity_ARGP820101.Tr1331,CTDT_hydrophobicity_ARGP820101.Tr2332,CTDT_hydrophobicity_ZIMJ680101.Tr1221,CTDT_hydrophobicity_ZIMJ680101.Tr1331,CTDT_hydrophobicity_ZIMJ680101.Tr2332,CTDT_hydrophobicity_PONP930101.Tr1221,CTDT_hydrophobicity_PONP930101.Tr1331,CTDT_hydrophobicity_PONP930101.Tr2332,CTDT_hydrophobicity_CASG920101.Tr1221,CTDT_hydrophobicity_CASG920101.Tr1331,CTDT_hydrophobicity_CASG920101.Tr2332,CTDT_hydrophobicity_ENGD860101.Tr1221,CTDT_hydrophobicity_ENGD860101.Tr1331,CTDT_hydrophobicity_ENGD860101.Tr2332,CTDT_hydrophobicity_FASG890101.Tr1221,CTDT_hydrophobicity_FASG890101.Tr1331,CTDT_hydrophobicity_FASG890101.Tr2332,CTDT_normwaalsvolume.Tr1221,CTDT_normwaalsvolume.Tr1331,CTDT_normwaalsvolume.Tr2332,CTDT_polarity.Tr1221,CTDT_polarity.Tr1331,CTDT_polarity.Tr2332,CTDT_polarizability.Tr1221,CTDT_polarizability.Tr1331,CTDT_polarizability.Tr2332,CTDT_charge.Tr1221,CTDT_charge.Tr1331,CTDT_charge.Tr2332,CTDT_secondarystruct.Tr1221,CTDT_secondarystruct.Tr1331,CTDT_secondarystruct.Tr2332,CTDT_solventaccess.Tr1221,CTDT_solventaccess.Tr1331,CTDT_solventaccess.Tr2332,y
peptide_nm_56,0.01488,-0.3062,0.52453,0.37933,0.83845,-0.49623,-0.73361,1.25768,-0.91278,0.24878,-0.59076,0.92971,-0.4869,0.5657,-0.01119,0.13672,-0.61021,1.11656,-0.72495,0.02953,-0.02534,0.75884,-0.34951,-0.92975,0.68181,-0.48901,0.13078,1.09445,-0.01999,-1.23196,-0.8333,0.40866,1.0802,-0.12293,-0.72928,1.65404,-0.33849,-0.38508,0.07107,0
peptide_nm_57,0.81111,-0.28391,0.82685,-0.81047,2.88312,-1.67186,-1.63626,2.1287,-1.18158,0.27766,0.9542,-0.68703,0.87115,0.04685,-1.04676,-0.1245,0.07893,0.71218,-0.13895,-0.30154,1.3783,4.04452,-1.46365,-1.4478,0.98454,-0.46781,0.95296,2.74445,-1.31574,-1.74714,-1.47875,-0.48838,0.56078,-1.91212,1.98031,0.3869,0.43284,0.63205,-0.09341,0
peptide_nm_58,-0.14216,-0.15913,0.5143,0.90285,-0.15117,-0.35516,2.4076,-0.74372,0.3237,-0.27224,0.60345,0.21835,1.04015,-0.42357,-0.66015,-0.94366,0.13216,0.44044,-1.10412,0.83559,-0.1662,-0.07601,1.03202,-0.57748,0.38467,0.43426,-1.07924,0.05868,0.86113,-0.30462,-0.27391,1.52098,0.39457,0.09177,-0.00504,-0.17417,-0.40637,0.68901,0.20135,0
peptide_nm_59,0.49456,-1.5318,-0.09241,-0.6105,-0.48457,0.26447,-1.14069,0.69408,-0.73885,0.23009,-1.21218,0.51126,-0.58454,-0.88911,-0.47821,0.779,-1.91721,0.40137,0.14493,-0.55602,-0.93358,0.72889,0.3714,-0.59454,0.90783,-1.65475,0.62608,0.82398,0.2849,-0.47433,-0.77002,-0.48838,-0.82433,-0.22818,-0.18856,-0.19553,-0.83758,-0.58253,-0.41851,0
peptide_nm_60,-0.13125,0.01799,0.53278,0.1984,0.11292,-0.18526,0.53786,0.22745,-0.21043,-0.47885,-0.10181,0.70024,0.20916,-0.35484,-0.42319,-0.54918,0.44382,0.32259,-0.07668,0.25666,-0.40108,1.2022,-0.96049,0.42386,-0.00403,0.45111,0.26156,1.274,-0.73056,0.11418,-0.5071,0.32185,0.89589,-0.98867,-0.30696,-0.09219,-0.06479,0.26457,-0.03398,0
peptide_nm_61,1.81386,-0.93499,-0.84348,1.11095,-0.38391,-0.24066,-0.90367,-0.31604,-0.19987,1.36761,-1.40953,-0.35899,-0.12607,-0.67502,-0.2063,1.2111,-0.96253,-0.8303,0.7423,-0.08658,-0.72021,0.69244,-0.78548,-0.18646,-0.99991,-0.80325,1.60873,0.78932,-0.52702,-0.49278,-1.21683,0.60367,2.4879,0.26602,1.14794,-0.47408,0.03041,-0.82289,0.74761,0
peptide_nm_62,-0.64955,-0.15913,1.08731,-0.74248,1.7381,-0.35516,0.04868,2.53518,-1.18158,1.32893,0.60345,0.21835,1.17294,-1.33674,-1.04676,0.82632,-0.45337,1.76895,-0.04243,0.56367,-0.62128,1.77694,-1.46365,-1.4478,1.24535,-0.34912,-0.55532,3.17566,-1.31574,-1.74714,-1.47875,-0.48838,-0.06252,-0.48077,1.55488,-1.26332,0.0009,1.62884,-1.01453,0
peptide_nm_63,0.85382,0.75599,-0.98189,1.00256,2.08797,-1.67186,-0.70018,0.54796,-1.18158,1.62545,0.88925,-1.44151,1.54179,-0.49121,-1.04676,0.64754,0.52252,-1.55232,0.07553,0.8658,0.30573,0.58915,-0.16382,-1.04487,-0.82666,0.5213,0.99706,-0.06178,0.19597,-1.34644,-1.14407,0.90701,2.13827,-0.71933,1.03491,-0.75908,0.60425,0.6716,1.23709,0
peptide_nm_64,1.21087,0.11541,0.5143,-0.59291,1.42323,-0.09182,-0.62529,0.15052,0.62476,-0.27224,1.3751,-0.4456,-0.5533,1.70716,-1.04676,0.02178,0.13216,0.10832,0.16991,0.29174,0.74395,-0.36107,0.09614,0.87305,0.38467,0.69539,0.31789,0.05868,0.1355,0.8494,-0.03294,-0.48838,0.39457,-0.1945,-0.31702,1.64107,-0.40637,0.68901,2.2278,0
peptide_nm_65,0.992,0.89057,-0.51374,1.58913,-0.02151,-0.89733,1.83274,-0.62098,-0.29612,1.27661,0.30085,0.02307,0.58711,0.45379,-1.04676,0.30574,1.09657,-0.57547,0.14493,0.64364,0.40487,-0.10954,-0.54612,1.53859,-0.77978,1.03331,0.62608,0.0268,-0.24865,1.22276,-0.41565,-0.48838,-0.82433,0.19281,-0.18856,0.33837,0.75952,-0.58253,1.36954,0
peptide_nm_66,1.1955,-1.21983,0.1757,0.88925,0.73622,-0.47486,0.66139,0.43505,-0.15525,-0.12668,-0.50725,-0.68703,-2.14674,0.39275,-0.16809,-0.1245,-1.25183,0.33476,1.7914,-1.53756,-0.34547,0.80511,-0.04566,-0.12913,0.33251,-1.35801,1.34987,0.58844,0.3334,-0.43576,-0.38344,1.79499,-0.13177,-1.26151,0.5622,0.79946,-1.41835,-0.07994,1.74882,0
peptide_nm_67,1.04174,-0.15913,-0.70334,0.75327,0.16371,-0.35516,0.46992,-0.07304,-0.80526,0.88416,-0.68262,-0.19662,-1.15084,0.18521,-0.56349,0.82632,-0.81933,-0.722,1.01926,-0.11614,-1.00051,-0.71741,0.87604,-0.3599,-0.90636,-0.02271,0.7545,-0.88996,1.40534,-0.66525,-0.27391,2.02333,1.46111,-0.12293,1.1649,-0.3557,0.67967,-1.11233,-0.0013,0
peptide_nm_68,1.88739,-0.15913,0.13229,1.50115,-0.88589,0.52264,1.73362,-1.43925,1.32722,1.03242,0.17476,-1.44151,0.95163,-1.33674,-1.04676,0.55814,1.49841,-1.55232,2.43484,-0.34274,0.13718,-1.3113,1.65593,-0.48077,-0.66728,-0.34912,2.06431,-1.11583,1.103,0.17622,0.52932,1.18609,1.20717,0.95058,0.51493,-0.65824,0.22715,-0.45967,1.68741,0
peptide_nm_69,-0.58915,-1.04156,1.54776,0.11224,-0.00498,0.20914,0.7708,1.52383,-1.18158,0.88416,-1.05007,1.81892,0.22446,0.02214,0.334,0.42405,-1.39441,2.30272,-0.72495,-0.21326,0.51641,0.75884,0.76463,-0.92975,1.70643,-1.18845,0.13078,1.33645,1.27577,-1.23196,-0.61815,-0.48838,-0.82433,-0.12293,0.10638,0.03329,-1.06574,1.5729,-0.65266,0
peptide_nm_70,-0.72643,-0.28391,0.1757,1.22919,-0.69505,0.72214,0.66139,0.77378,-0.49736,-0.53102,-0.79954,0.82193,-0.93959,-0.64494,0.71057,-0.8559,-0.58645,0.71218,0.82622,-0.91955,-0.69023,0.80511,-0.04566,-0.12913,0.33251,-0.46781,-0.6347,0.89645,0.3334,-0.43576,-0.38344,4.07836,0.56078,0.03972,-0.8559,-1.26332,-0.80129,-0.79194,-0.09341,0
peptide_nm_71,0.1961,-0.15913,0.37105,-0.74248,2.5253,-1.67186,-1.63626,1.78997,-1.18158,-0.45015,1.24649,-1.44151,1.17294,-0.57577,-0.08023,0.02178,-0.45337,0.93863,-0.04243,1.24347,-0.62128,1.77694,-1.46365,0.00274,0.52812,-0.34912,0.31789,1.82045,-1.31574,-0.30462,-1.47875,-0.48838,-0.82433,0.2349,0.77492,-0.3557,0.0009,0.84565,-0.0013,0
peptide_nm_72,-0.00288,-0.32062,0.32891,1.14921,-0.48457,-0.1228,0.8416,-0.62098,0.14661,0.23009,-0.83392,0.99946,-0.58454,-0.44148,0.65889,-0.16752,0.23549,-0.08705,-0.4796,-0.15613,-0.93358,-0.10954,0.3714,1.11196,-0.35788,0.2653,0.11243,0.0268,0.81844,0.79848,-0.41565,0.98909,-0.37621,0.61379,1.64664,-0.72942,-1.23686,1.26028,1.36954,0
peptide_nm_73,0.992,0.48684,-0.93507,1.14921,-0.02151,-0.1228,-0.14955,0.69408,-0.73885,1.27661,-0.45567,0.02307,0.58711,-0.44148,-0.47821,0.779,0.23549,-0.57547,2.64302,0.24376,-0.04128,0.72889,-0.08736,0.68534,-0.77978,0.2653,1.13974,0.82398,0.2849,0.37421,1.0018,0.98909,0.52004,1.03478,-0.18856,-0.72942,0.36025,-1.04323,1.36954,0
peptide_nm_74,-0.1942,0.58001,0.42614,-0.91507,0.40592,-0.15259,-0.9882,-0.21635,0.55528,-0.65543,1.49381,-0.8031,-0.61458,1.59008,0.44022,-0.34954,2.5869,-1.55232,0.52925,-1.10971,2.12085,0.40642,0.93603,-0.8899,0.03157,0.85608,0.58657,-0.00387,-0.61803,0.47212,-1.01535,1.4437,-0.23832,-0.81108,0.23495,2.22754,0.05311,0.90589,0.54428,0
peptide_nm_75,0.1961,1.21355,-1.77773,0.0054,0.16371,-1.01351,0.04868,1.04477,-0.42894,-0.45015,0.60345,-1.44151,-0.15493,0.18521,-1.04676,0.02178,1.01046,0.10832,1.01926,0.56367,-0.62128,-1.07374,-1.46365,2.17853,-1.62359,0.95651,-0.55532,-0.21236,-1.31574,1.85916,-0.27391,-0.48838,-0.82433,1.66626,-0.00504,-0.3557,0.67967,-1.50393,1.01193,0
peptide_nm_76,0.49456,-0.32062,-0.93507,-1.49036,-0.02151,1.039,-1.63626,0.25573,1.03207,0.23009,-0.45567,-0.95332,-1.75619,0.45379,0.09034,1.25226,0.23549,-1.55232,1.39397,-0.9559,-0.48743,-0.10954,-1.00489,-0.59454,-0.77978,-0.50272,0.62608,0.0268,-0.78219,-0.8986,-0.77002,-0.48838,1.41629,1.03478,0.27024,-0.72942,-0.43831,1.26028,0.77352,0
peptide_nm_77,-0.14216,0.11541,-0.63172,0.90285,0.47859,-0.88184,0.38567,-0.44564,-0.57947,0.43939,-0.68262,-0.11362,1.04015,-0.72796,-1.04676,1.63087,0.13216,-1.22019,0.16991,-0.2521,0.74395,-0.93121,1.03202,0.58295,-1.3367,0.43426,1.36575,-0.75444,1.58675,0.27239,-0.51488,-0.48838,-0.21488,-1.05331,1.55488,-0.53722,0.40816,1.00229,-0.60924,0
peptide_nm_78,0.1961,-0.15913,0.72918,0.37933,0.16371,-0.02598,0.89115,-0.07304,0.3237,0.88416,-0.03959,0.63331,1.83688,-0.95625,-0.08023,-0.78276,0.27854,0.52347,-0.57328,0.56367,0.51641,-0.71741,1.65593,-0.3599,0.52812,-0.02271,-0.11871,-0.88996,0.95183,0.41664,-0.87633,-0.48838,1.46111,-0.48077,0.77492,-0.80951,0.0009,-0.32914,-0.0013,0
peptide_nm_79,1.04174,-1.07424,-0.34521,0.25469,-0.62349,-0.57461,1.4528,-0.19724,-0.9307,1.62545,-1.32566,0.49499,0.06638,-0.82942,-0.40241,1.36268,-1.42926,0.10832,-1.10412,-0.11614,-0.62128,-0.59863,1.136,-0.96428,0.28904,-1.21954,1.1911,0.01351,1.70768,-1.2663,0.12771,1.18609,-0.06252,-0.24221,-0.52501,-0.3557,-0.22536,-0.19861,-0.0013,0
peptide_nm_80,-0.50032,0.08311,1.17157,1.14921,0.44154,-0.89733,0.8416,-0.18263,-0.29612,-0.29317,0.30085,1.97584,2.14932,0.00616,-0.47821,-0.16752,0.23549,1.37821,-1.10412,-1.35579,3.97409,1.98655,-0.54612,-0.59454,2.17354,-0.11871,-0.40122,1.62115,-0.78219,-0.47433,-0.77002,-0.48838,-0.82433,-1.07015,-0.18856,3.54174,0.36025,-0.58253,-1.01453,0
peptide_nm_81,0.3169,-0.06108,-0.6266,-0.28841,0.55731,-0.26111,-0.58317,0.72539,-0.37518,0.56647,-0.24628,0.04051,0.46158,-0.11375,0.16141,0.85506,0.04329,-0.66269,0.0334,0.39371,-0.02534,-0.51379,0.06829,0.49488,-0.47089,0.21044,0.44264,-0.11556,0.46592,0.18481,-0.08027,-0.03986,0.67209,0.26046,-0.03289,0.35744,0.14635,0.87362,0.07107,0
peptide_nm_82,0.92094,-0.79644,-0.24289,0.11224,0.83845,-0.02598,-0.73361,1.25768,-0.37518,1.51955,-0.82042,0.33691,0.46158,-0.79319,-0.35638,-0.43795,-0.61021,-0.36615,0.79175,-0.69883,0.51641,0.24979,0.20756,-0.67073,-0.34281,-0.25586,0.7545,-0.11556,-0.01999,-0.45918,-0.61815,0.40866,-0.0081,-0.12293,0.94205,-0.29087,-1.06574,1.01347,1.51854,0
peptide_nm_83,0.13105,-1.00385,0.70163,1.38609,-1.10792,-1.41864,2.57609,-1.36282,-1.18158,1.39736,-0.73209,0.47371,-0.10386,-1.04406,-0.67502,0.26934,-1.07269,1.0025,0.52925,-0.84824,-0.21287,-0.14179,0.33611,-0.332,0.85915,-1.15258,0.25072,-0.00387,0.7774,-0.63751,-0.78365,0.47766,0.34769,0.84048,-0.665,-0.21606,-0.99115,1.20712,0.15458,0
peptide_nm_84,0.61892,0.87038,-0.70334,1.87509,-0.62349,-1.01351,2.15486,-0.81825,-0.80526,2.21848,0.92497,-1.02654,0.17704,1.32667,-0.56349,0.82632,0.27854,0.10832,-0.04243,1.92328,-0.62128,0.3516,0.09614,-0.3599,-0.54774,0.6301,0.7545,0.12644,0.0448,-0.30462,0.62972,-0.48838,1.0802,0.95058,-0.785,-0.3557,2.03721,0.06245,-1.01453,0
peptide_nm_85,0.61892,0.52721,-0.70334,-0.36854,0.55731,-0.35516,0.04868,-0.44564,-0.05262,-0.89492,0.60345,-1.02654,-0.81887,0.5657,-0.56349,0.42405,1.01046,-1.13716,0.48841,-0.11614,-0.24205,-0.00474,-0.2938,0.00274,-0.90636,0.6301,0.31789,-0.21236,-0.40871,0.05601,-0.87633,0.76747,1.0802,0.2349,-0.785,1.45955,0.0009,0.45405,1.51854,0
peptide_nm_86,0.92094,-0.06108,0.01292,1.18063,0.83845,-1.43673,-0.13185,0.19311,-0.91278,0.56647,0.32786,-0.5523,0.6987,0.29392,-0.70157,0.42405,-0.08741,0.22693,0.0334,0.51511,0.51641,1.26789,-0.62805,-1.18877,0.1695,-0.25586,1.06636,0.85245,-0.34392,-1.48955,-0.8333,0.40866,1.62435,-0.63413,0.6635,0.68159,0.38877,0.17434,0.43294,0
peptide_nm_87,0.88319,1.04197,-0.88241,0.37933,0.31131,0.17975,-0.58317,0.85847,-0.24078,0.88416,0.24174,0.37396,-0.07194,0.5657,-0.44268,-0.3302,1.28493,-1.03337,2.54544,0.18128,0.27939,-0.45016,-0.24506,0.81866,-0.72705,1.20132,0.48162,-0.72056,-0.4654,0.95759,0.96858,-0.48838,0.60407,0.10071,0.38494,0.72211,1.14632,-0.76969,0.88527,0
peptide_nm_88,-0.08579,1.32794,-0.58397,1.00256,0.55731,0.52264,1.17198,-0.07304,1.32722,0.14288,0.71062,-0.0583,1.72622,-1.33674,-1.04676,-0.91685,1.74238,-0.86039,0.66536,0.67697,-0.11564,-0.59863,-0.81373,0.36537,-1.0259,1.60933,-0.70085,-0.43823,-0.55988,0.05601,-0.47471,-0.48838,1.0802,-0.12293,1.03491,-0.50697,1.35844,-0.85127,-0.17017,0
peptide_nm_89,-0.72643,-1.5318,1.47799,-0.81047,2.16748,-0.47486,-1.63626,2.80616,-1.18158,1.08633,-0.21496,0.06745,-0.93959,-0.64494,-0.16809,0.6069,-1.91721,2.22184,-0.13895,-0.91955,-0.69023,2.10088,-1.46365,-0.78846,1.63657,-1.65475,-0.6347,3.36046,-1.31574,-1.09145,-0.93109,-0.48838,-0.82433,-0.61089,-0.14685,0.3869,-1.41835,1.34404,-1.01453,0
peptide_nm_90,2.02834,-0.95985,-1.18085,1.6258,-0.75469,-1.12323,1.17198,-0.69404,-1.18158,2.36673,-1.43283,-0.7499,1.17294,-1.33674,-1.04676,1.76496,-1.30728,-0.86039,-1.10412,1.24347,-1.37973,0.58915,-0.16382,-0.23902,-1.0259,-1.11074,2.20985,0.69111,0.19597,-0.54504,0.0273,1.60471,-0.18949,-1.91212,1.03491,-1.26332,0.7928,-0.85127,-0.17017,0
peptide_nm_91,0.85382,-0.7692,1.00772,1.00256,-0.09869,-0.94036,0.2359,0.13396,-1.18158,1.13126,0.17476,-0.0583,1.91065,-1.33674,-1.04676,1.0945,-0.69735,1.2154,0.66536,0.11046,0.7271,1.77694,-1.03037,-1.04487,1.16566,-0.9294,0.99706,1.82045,-0.81183,-1.34644,-0.80939,-0.48838,1.29182,-0.32173,0.16829,-0.25485,0.22715,1.54182,-0.45162,0
peptide_nm_92,-0.50032,0.48684,-0.09241,0.26935,0.9046,-0.51006,-1.14069,0.69408,-0.29612,0.75335,-0.07741,0.51126,-0.19399,1.34905,-1.04676,-0.64078,0.23549,0.40137,-0.4796,0.24376,0.85103,-0.52876,-0.08736,0.25871,0.06402,0.2653,-0.40122,-0.37179,0.2849,-0.05006,0.64744,2.46657,-0.37621,-1.07015,-0.64736,0.87226,-0.03903,-0.12183,0.17751,0
peptide_nm_93,-1.4952,-0.15913,-0.34521,-0.36854,-0.22989,0.30319,-0.37255,-0.07304,0.3237,-0.89492,-1.00414,0.63331,-0.15493,-1.33674,1.85284,-1.5873,-0.45337,0.10832,-1.10412,-1.47576,0.13718,-0.36107,-1.46365,0.00274,-0.18912,-0.34912,-1.42853,-0.21236,-1.31574,-0.30462,-0.87633,-0.48838,-0.82433,0.59274,-0.785,-0.3557,-0.67787,-1.50393,-1.01453,0
peptide_nm_94,0.07081,1.77279,-1.51245,-0.38239,0.92175,-0.20886,-0.38815,0.82397,-0.06656,-0.68077,0.88925,0.40278,1.7877,-0.77305,-1.04676,-0.69336,1.60684,-1.24479,-0.7109,1.87293,-0.81791,-0.46665,-1.1748,0.96976,-1.09231,2.21379,-0.78171,-0.31274,-0.9798,0.65706,0.52932,2.3024,1.9972,-0.32173,-0.12059,-0.591,0.72995,-1.21386,1.61236,0
peptide_nm_95,0.81111,-1.5318,1.47799,0.20936,0.3784,-0.17561,0.27845,1.11251,-0.83947,0.68199,-1.09183,1.19917,0.26757,-0.64494,0.71057,-0.8559,-1.25183,1.46701,0.34364,-0.91955,0.68879,1.453,-1.10915,0.20054,1.63657,-1.65475,-0.6347,0.89645,-0.90345,-0.10791,-0.93109,-0.48838,0.2145,-0.9362,0.20768,-0.02565,-1.72688,-0.43594,1.28826,0
peptide_nm_96,1.32363,-0.95985,0.01292,1.6258,-0.75469,-1.12323,-0.23214,-0.69404,-1.18158,2.36673,-0.3611,-0.7499,2.2795,-1.33674,-1.04676,2.43541,-0.08741,-0.86039,-1.10412,1.24347,-0.11564,-0.59863,1.78592,-0.84341,-0.4282,-0.56672,2.20985,-0.43823,2.46354,-1.14609,0.52932,-0.48838,-0.82433,-0.71933,2.9848,-1.26332,-0.33849,1.75937,0.67418,0
peptide_nm_97,-0.93144,1.67111,0.13229,-0.49319,-0.36109,0.96154,0.04868,1.54157,-0.67982,-1.33969,-0.25393,2.43149,-0.37625,0.69252,0.24195,-1.05094,1.98635,0.10832,-1.10412,1.47008,-1.37973,1.06427,-0.42379,0.00274,-0.18912,1.82693,-0.84639,1.14285,-0.10637,-0.30462,0.12771,-0.48838,1.20717,0.95058,-1.04498,0.55193,1.5847,-0.9818,-1.01453,0
peptide_nm_98,0.1961,-0.84546,1.80357,0.37933,-0.22989,-0.68433,0.89115,-0.44564,-0.42894,0.43939,-1.32566,2.70813,-0.15493,-0.57577,-0.08023,0.02178,-0.45337,1.76895,0.48841,-1.13585,0.51641,1.06427,-0.68375,0.00274,1.24535,-0.34912,0.31789,1.14285,-0.40871,-0.30462,-1.47875,-0.48838,0.69929,0.2349,-0.00504,0.55193,-0.33849,-0.32914,-0.50791,0
peptide_nm_99,1.10679,0.05206,0.97711,-0.91507,1.617,-1.16543,-0.9882,0.93012,-0.60262,0.02883,0.99917,-0.1647,-1.1253,2.17545,-1.04676,0.88821,-0.22817,1.6412,0.52925,0.45908,0.37056,0.95462,-0.26381,-0.332,1.13501,-0.14825,1.25827,1.0386,0.07969,-0.63751,-0.55195,-0.48838,0.9337,0.84048,-0.36502,0.13302,0.57524,0.30344,0.54428,0
peptide_nm_100,-0.7905,-1.5318,2.99733,-0.2439,1.21331,-0.57461,-0.9342,1.16897,-0.55438,-0.59841,-0.3611,0.63331,0.06638,-0.06845,0.56413,1.0945,-1.30728,0.52347,-1.10412,0.11046,-0.11564,-0.00474,0.48609,-0.84341,1.96259,-1.65475,-0.70085,0.12644,0.95183,-1.14609,-1.47875,-0.48838,-0.18949,-0.71933,-0.26502,1.76209,-2.03542,2.41203,-0.17017,0
peptide_nm_101,0.07081,-0.26081,-0.98189,-0.65938,0.04709,0.27881,-0.38815,0.27196,0.2122,-0.35131,-0.30156,-1.13413,-0.67133,-0.77305,-0.33081,-0.99134,-0.29072,-0.93727,1.64841,-0.89666,-0.537,-0.46665,-0.5971,0.16391,-0.82666,-0.44583,0.18853,-0.06178,-1.31574,0.65706,0.3062,-0.48838,0.86859,-0.85186,0.74603,-0.591,-0.77843,-0.34365,0.86182,0
peptide_nm_102,0.38402,-0.7692,0.34452,-0.38239,0.33864,-0.94036,-0.38815,0.27196,-0.90282,-0.68077,0.17476,-0.21199,-0.17952,0.07247,-0.33081,0.20057,-0.01964,-0.32222,0.86197,-0.64488,0.58664,0.3252,0.26945,-1.17918,0.76719,-0.68761,0.18853,-0.31274,0.36394,-1.21288,-0.36316,-0.48838,0.86859,-0.05667,0.74603,0.08131,-0.77843,0.81664,0.48655,0
peptide_nm_103,-0.08579,-0.95985,0.6098,2.24903,-0.75469,-0.57461,1.17198,-1.31505,0.07282,0.88416,-0.89697,0.63331,1.72622,-1.33674,-1.04676,-0.2464,-0.08741,-0.16846,-0.21938,-1.02255,1.78051,-0.59863,-0.81373,0.36537,0.1695,-0.56672,-0.70085,-0.43823,-0.55988,0.05601,-1.47875,-0.48838,-0.18949,-1.31573,-0.26502,1.00574,-0.90413,1.75937,-0.17017,0
peptide_nm_104,-0.72643,-0.90786,0.50128,-0.13058,0.73622,0.72214,-0.48743,0.43505,1.21318,-0.53102,-0.50725,0.06745,-1.24138,0.73864,1.14991,-0.4902,-0.58645,0.33476,-0.13895,-0.30154,-0.34547,-0.49065,1.01784,0.20054,0.33251,-0.76455,-0.23779,-0.64356,0.74569,0.54778,-1.20492,0.6533,-0.47805,0.03972,-0.8559,0.79946,-1.10982,0.63205,-0.55397,0
peptide_nm_105,2.02834,0.18404,-1.18085,0.37933,-0.09869,-1.67186,-0.23214,-0.69404,-1.18158,1.62545,-0.3611,-0.7499,0.06638,-0.70259,-0.24132,1.0945,0.52252,-1.55232,1.5501,0.67697,-1.37973,-0.00474,-0.81373,-0.84341,-1.62359,0.5213,1.48217,0.69111,-1.31574,-0.54504,-0.97673,1.60471,3.61958,-1.31573,1.03491,0.24939,1.35844,-0.85127,0.67418,0
peptide_nm_106,0.53435,1.21355,-0.91822,0.0054,-0.15117,0.43486,0.38567,0.15052,0.3237,-0.27224,0.08902,0.88229,-0.02215,0.79399,0.11308,-0.62185,1.30323,-0.88806,0.16991,1.37944,-0.77297,-0.64614,-0.52777,1.16316,-1.0498,1.73989,-0.38068,-0.4834,-0.22731,0.8494,0.93093,1.52098,1.00402,2.09566,-0.94099,-0.53722,0.67967,-0.5641,1.41722,0
peptide_nm_107,1.75729,-1.00385,-1.22676,1.38609,-1.41068,-0.65901,-0.34015,-0.78958,-1.18158,0.7131,-1.9687,-0.1647,-0.61458,-1.33674,-1.04676,1.50709,-1.35419,-0.91361,0.52925,-1.10971,-0.7963,0.40642,-0.26381,-0.332,-1.07187,-1.15258,1.92997,0.51737,0.07969,-0.63751,-0.08855,1.4437,-0.23832,-1.3616,2.03485,-1.26332,-0.46902,-0.29902,1.32369,0
peptide_nm_108,0.61892,-1.18863,0.37105,0.75327,1.34451,-1.34268,0.89115,-0.07304,-0.80526,-0.45015,0.92497,-1.44151,0.17704,0.18521,-0.56349,0.02178,-1.18529,-0.30684,-0.57328,0.22376,0.13718,-1.07374,1.65593,0.00274,0.52812,-0.67553,-0.11871,0.12644,1.40534,0.41664,-0.87633,2.02333,0.69929,-0.48077,-0.00504,0.55193,-1.35665,1.23724,1.01193,0
peptide_nm_109,-0.7905,-0.38791,0.6098,-0.86713,1.21331,-0.57461,-0.9342,1.16897,-0.55438,-0.59841,1.24649,-1.44151,0.06638,1.19984,0.56413,0.42405,0.52252,-0.16846,-0.21938,0.67697,0.51641,0.58915,0.48609,-0.23902,0.76719,-0.56672,-0.70085,1.25578,0.19597,0.05601,-0.97673,-0.48838,0.44536,-0.12293,1.03491,1.00574,-0.33849,1.75937,-1.01453,0
peptide_nm_110,-0.50032,-0.72435,0.75024,-1.05043,0.9046,0.26447,-1.63626,2.44751,-1.18158,-0.29317,-1.21218,1.48765,-1.36564,0.45379,0.09034,-1.5873,-1.05613,1.37821,0.14493,-0.9559,-0.04128,0.72889,-0.54612,0.25871,0.90783,-0.88673,-0.40122,0.42539,-0.78219,0.37421,-0.41565,0.98909,-0.37621,0.19281,-0.18856,-0.19553,-1.23686,-0.58253,0.17751,0
peptide_nm_111,0.34316,0.55705,-1.1549,0.13546,0.30061,0.04558,0.56149,0.00796,0.45459,-0.17942,-0.29121,-0.35899,-0.7034,-0.01331,-0.2063,0.1617,0.62859,-1.19131,1.2039,-0.08658,-0.72021,-0.54699,-0.44639,1.07487,-0.99991,0.33208,0.46976,-0.38912,-0.52702,1.07518,0.61663,1.69571,0.50056,0.88835,-0.20851,-0.07946,0.62065,-0.48238,0.30707,0
peptide_nm_112,0.13105,0.31603,-0.40031,0.52316,-0.19961,-0.15259,-0.34015,-0.21635,-0.02367,1.05523,0.00988,-0.1647,0.91758,-0.16601,-1.04676,-0.0401,0.05334,0.04444,0.12091,0.72055,0.07884,0.40642,-0.86373,-0.05305,-0.24429,0.10283,0.25072,0.51737,-0.61803,-0.3601,0.14315,-0.48838,0.9337,-0.26056,-0.36502,-0.56515,1.09737,-0.29902,-1.01453,0
peptide_nm_113,0.34316,-0.63658,-0.22065,0.78579,-0.38391,-0.81314,0.56149,-0.64004,-0.52711,0.20734,-0.85037,0.00184,0.1626,-1.33674,-0.2063,0.1617,-0.96253,0.25272,0.28069,-1.85999,0.92862,0.38258,-0.44639,-0.5018,-0.06438,-0.80325,0.46976,0.49471,-0.13266,-0.80637,-1.21683,0.60367,0.83178,-0.66747,1.14794,0.31516,-0.55983,-0.48238,0.30707,0
