,NMBroto_CIDH920105.lag1,NMBroto_CIDH920105.lag2,NMBroto_CIDH920105.lag3,NMBroto_BHAR880101.lag1,NMBroto_BHAR880101.lag2,NMBroto_BHAR880101.lag3,NMBroto_CHAM820101.lag1,NMBroto_CHAM820101.lag2,NMBroto_CHAM820101.lag3,NMBroto_CHAM820102.lag1,NMBroto_CHAM820102.lag2,NMBroto_CHAM820102.lag3,NMBroto_CHOC760101.lag1,NMBroto_CHOC760101.lag2,NMBroto_CHOC760101.lag3,NMBroto_BIGC670101.lag1,NMBroto_BIGC670101.lag2,NMBroto_BIGC670101.lag3,NMBroto_CHAM810101.lag1,NMBroto_CHAM810101.lag2,NMBroto_CHAM810101.lag3,NMBroto_DAYM780201.lag1,NMBroto_DAYM780201.lag2,NMBroto_DAYM780201.lag3,y
peptide_nm_93,1.57482,1.61679,1.11442,0.29067,0.42845,0.07398,-0.04708,-0.316,-0.72094,-0.05239,-0.33745,-0.08775,0.06218,-0.25617,-0.4613,0.01374,-0.37705,-1.30518,1.20979,0.30899,-0.42963,-0.09101,-0.3171,-0.87346,0
peptide_nm_94,-0.81865,1.59899,-0.57195,-0.7432,1.0772,0.13104,-0.09265,0.21776,-0.59593,-0.49591,-0.42351,-0.33072,0.10867,0.23156,-0.27064,-0.00588,0.38499,-0.28472,-0.26608,0.41648,0.17138,0.20152,0.24055,-0.01233,0
peptide_nm_95,-0.26104,0.35885,0.187,-0.60292,-0.6949,-0.69985,-0.1767,0.59085,0.33699,-0.12679,1.10388,0.70358,0.09003,0.92527,0.47715,-0.89441,0.28321,0.2099,-2.06163,0.17369,0.56846,0.00452,-0.23898,0.23295,0
peptide_nm_96,0.02105,0.40179,-0.46297,-1.14379,0.55523,-0.31882,-1.57739,0.675,0.07797,1.64637,2.51626,1.73249,-1.48999,0.74326,-0.02707,-0.87239,0.90635,0.28849,-0.3461,0.24412,-0.13466,-0.18671,0.24875,0.03399,0
peptide_nm_97,-1.63617,-0.53051,0.3269,-0.58556,-0.15594,-1.99447,-0.25247,-1.15042,-1.41134,0.36799,-0.25832,-0.03077,-0.25659,-1.08958,-1.19836,-0.84822,-0.29075,-0.74476,-0.13053,0.78303,0.01635,-0.4555,-0.47481,0.1205,0
peptide_nm_98,0.06128,-0.01996,-0.25544,0.52173,-0.9822,-0.34211,0.64282,1.3856,-0.26048,-0.20442,-0.02158,0.25174,0.48875,1.63329,-0.44311,0.20781,1.33828,-0.55264,-1.29323,0.80437,-1.25368,-0.65253,0.10327,-0.42266,0
peptide_nm_99,-1.13732,-1.38721,1.41723,-0.37669,-1.19465,0.63049,-0.206,-0.12304,-1.37673,-0.71496,0.24059,-0.08618,-0.6372,0.25464,-1.0785,-0.21833,0.02465,-1.39891,-0.9762,0.79616,-0.35765,0.62042,-1.17803,-1.47559,0
peptide_nm_100,-0.08433,0.50307,0.52125,-1.27476,-0.15228,0.59399,0.30847,-0.98933,-1.1596,-0.13159,3.46414,-0.62496,0.25119,-0.22084,-0.98642,-0.37427,-0.54961,0.03203,-1.4344,-0.31785,0.91105,-0.1225,-0.6783,0.14991,0
peptide_nm_101,1.15043,1.02568,-0.16875,0.95372,0.09787,0.59929,-0.11553,-0.09377,-0.59688,0.46559,0.44816,0.55339,-0.0844,0.00073,-0.36836,0.05305,0.03868,-0.64428,0.28481,0.25039,-0.24272,-0.27309,-0.25877,-0.54378,0
peptide_nm_102,0.31424,0.1379,0.56885,0.42095,0.30071,1.09179,-0.27985,-0.42014,0.4812,-0.69094,-0.12132,0.0127,-0.29512,-0.79733,0.24795,-0.66256,-0.37792,0.57918,-0.35846,0.12228,0.24518,0.31591,-0.20023,-0.4523,0
peptide_nm_103,0.19237,0.1574,-1.74855,-0.47314,0.0977,-0.06504,-0.17241,0.18931,-0.54039,-0.96788,-0.41289,-0.76386,-0.56377,0.07897,-0.5975,-0.21439,0.24288,-0.89569,0.26249,-0.5151,-0.36843,0.94632,-0.70695,-2.20257,0
peptide_nm_104,0.75962,-0.18019,0.46301,0.1445,0.07122,0.43057,-1.68624,-0.39424,-0.37347,-0.63395,-1.2451,0.09189,-1.48815,-0.39314,-0.64991,-1.36495,-0.14433,-0.7454,0.15297,0.02039,-0.97781,-0.95742,-1.52967,0.77505,0
peptide_nm_105,1.00748,0.99272,0.44685,0.58889,-0.04025,-1.70519,1.30732,0.39557,-0.45126,-0.30461,-1.06455,-0.16253,1.0028,0.81013,-0.83105,1.19741,0.31124,-0.24572,-0.47543,0.66994,-0.45205,-0.98136,-0.08109,0.01297,0
peptide_nm_106,-0.64329,-0.80598,-0.79513,0.201,-0.10448,1.0083,-0.36949,-0.81633,-0.56494,-0.36522,-0.7648,0.07609,-0.35922,-0.5394,-0.03386,-0.19125,-0.24349,-0.20215,-0.05875,0.25207,-0.21208,-0.20636,-0.18304,-0.44925,0
peptide_nm_107,2.23435,1.89446,1.33246,2.12513,1.26324,0.17021,1.24593,-0.37844,0.71074,0.22386,0.53413,0.48571,0.62734,-0.52864,0.74617,1.14082,-0.83338,0.60318,-0.20604,-0.78353,0.11172,0.65844,0.8359,-0.18107,0
peptide_nm_108,-0.57237,-0.06253,0.2152,0.05424,0.06305,0.33884,-1.01753,-1.63782,-0.26287,-1.31422,2.85869,-1.19237,-0.64356,-1.97462,-0.58969,-0.81199,-1.56487,-0.05498,-0.09713,0.08682,-0.2979,-1.57381,-0.22878,0.23698,0
peptide_nm_109,-0.52027,-1.39737,0.39234,-1.92023,-1.09162,2.21006,-0.99215,-0.46389,-0.55807,1.00352,0.37029,0.01887,-0.64143,-0.39089,-0.49612,-0.82828,-0.5875,0.0051,0.56781,-0.66816,-0.70337,-0.68069,0.45057,0.11272,0
peptide_nm_110,0.92636,1.71415,0.1939,1.54193,0.75877,0.12814,0.10472,-0.94288,-1.31872,0.50799,0.9481,0.4431,0.03111,-0.86223,-0.86884,-0.35936,-0.48444,-0.92995,-1.23667,-0.162,-0.44378,-0.06918,-1.7903,-0.76664,0
peptide_nm_111,0.1885,0.86765,-0.72042,0.84209,0.56859,0.42932,-0.24404,-0.75115,-0.70837,-0.10374,0.10697,0.48771,-0.2422,-1.12681,-0.64995,0.17672,-0.6529,-0.65477,-0.29542,0.19835,-0.76944,-1.02109,0.03253,-0.64128,0
peptide_nm_112,-0.16427,0.0114,-0.26713,0.16892,0.2882,-0.82808,0.60798,0.66495,0.74934,0.11435,0.20807,-0.16881,0.45117,0.71726,0.64482,0.39014,0.44153,0.41399,-0.08959,0.40996,-0.81707,-0.18635,-0.54684,0.43639,0
peptide_nm_113,1.69019,0.99356,-0.46009,0.94969,0.05175,-0.71911,-0.20642,-0.08602,0.8089,-0.30871,0.11849,0.14324,-0.40521,-0.31362,1.03558,-0.57577,-0.30771,0.52282,-0.24746,-0.32048,-0.417,-0.0038,-0.33263,0.29276,0
peptide_nm_114,0.62221,-0.38994,-0.61906,-1.15822,0.28623,0.024,-0.33848,-0.26926,0.00475,-0.6426,-0.25833,0.13502,-0.65298,0.02237,-0.29585,0.04696,-0.08748,0.22901,0.1701,-0.06007,-0.24039,-0.40864,0.11566,-0.51848,0
peptide_nm_115,-0.72146,1.80505,0.00997,-0.83718,0.83059,0.3686,1.17117,0.45952,-0.8623,-0.47627,-0.65254,0.77692,1.29579,0.59215,-0.99186,0.43533,0.73439,-0.82831,-0.57839,0.79219,-1.30086,0.94409,-0.00962,0.41099,0
peptide_nm_116,-1.92156,0.21879,0.75945,-1.80143,0.16204,0.53426,-0.34406,-1.34087,-0.30074,0.19799,1.02197,-0.56551,-0.18024,-1.76197,-0.35003,-0.41835,-1.00108,-0.20459,-1.55253,-0.16921,-0.27962,-0.68085,0.58465,-0.06651,0
peptide_nm_117,0.98995,-0.82782,-0.10616,0.02012,0.31721,-0.74162,-0.30618,-0.09381,0.14498,-0.36283,0.96428,-0.33098,0.06875,0.04395,0.72107,-0.49628,-0.55953,0.51956,-0.09459,-0.24201,0.61744,0.268,-0.43539,0.02741,0
peptide_nm_118,-0.70712,1.44567,-2.1976,-0.10023,0.16989,0.82351,-0.02799,0.58178,-0.10125,-0.03149,-1.05983,0.95293,0.25768,0.61458,-0.10568,-0.75996,0.89327,-0.83976,-1.08558,0.41418,-0.34038,-0.62838,-0.19281,0.19093,0
peptide_nm_119,0.87788,0.43437,0.42871,1.17208,2.11256,2.01106,-0.02753,0.07246,-4.52882,0.3774,3.30024,1.0107,0.08557,0.57599,-4.70715,0.29404,0.602,-3.77006,0.40219,3.28691,-0.58707,-1.2254,-0.38402,-0.67099,0
peptide_nm_120,0.41464,1.08451,-0.12984,-0.29673,0.2339,0.25541,0.46682,-0.35851,-0.46176,0.29707,0.67413,0.53812,0.49802,-0.60411,-0.25282,0.52297,-0.30623,-0.6169,0.01143,0.3046,-0.24772,-0.43603,-0.35431,-0.43453,0
peptide_nm_121,-2.23708,1.37008,-1.99535,-0.47864,-0.4105,-0.24237,-0.61166,-1.48019,-0.58087,-0.3768,-1.60433,-0.49161,-0.75141,-1.6173,-0.14849,-0.57515,-1.26719,-0.60336,-0.0202,-0.19679,-0.60365,-1.19978,-0.01903,-0.7233,0
peptide_nm_122,-0.73773,0.62457,-0.16766,-0.32356,-0.29013,-0.16551,-0.22346,-1.16503,0.65316,-0.8397,-1.13505,-0.39473,-0.42887,-1.54128,0.19748,-0.01818,-1.06082,0.09908,0.20342,-0.32321,-0.29329,0.60363,0.5221,0.4639,0
peptide_nm_123,-0.30823,1.30853,-1.15063,0.69696,0.70583,-0.07918,-0.0694,0.34916,-2.74108,2.46738,-0.61602,-1.64123,0.60412,0.86892,-2.56674,0.02113,0.79218,-2.35876,1.88596,1.72157,0.15944,-0.4111,-0.75638,-0.14411,0
peptide_nm_124,-2.25322,1.3375,-0.30991,0.15947,0.02719,-0.37466,-0.17323,-0.59216,-0.77926,0.3067,1.42893,0.71287,-0.18567,-0.8411,-0.85054,0.08742,-0.8167,-0.69571,-1.56395,0.57508,-0.76685,-0.09487,-0.67447,-0.59687,0
peptide_nm_125,0.81983,0.67257,0.14083,0.54083,0.69751,0.13058,1.12639,-0.11563,0.76364,0.03748,0.11785,-0.83885,1.23663,-0.73849,0.76897,0.96301,-0.52035,0.44328,2.25112,-0.04254,0.76757,0.39626,-0.34602,-0.28377,0
peptide_nm_126,-0.76808,-0.0603,0.21027,-0.75507,-0.03075,1.72703,1.59533,0.14668,0.1033,-0.39697,-0.04263,0.34918,1.51335,-0.11611,0.14667,1.7791,0.46958,0.3344,0.23956,0.64219,1.02313,-0.72586,-0.17183,0.39896,0
peptide_nm_127,1.47066,0.49296,0.42966,0.25393,0.46079,1.1258,-0.07181,-0.39271,-1.45127,0.07252,0.06663,-0.13904,0.08193,-1.04494,-2.23624,-0.17316,-0.32701,-1.1435,0.56021,-0.07462,-0.48353,-0.48401,-1.10558,-0.45405,0
peptide_nm_128,-0.1094,-0.71935,0.36423,-0.29838,-0.51652,-0.26143,0.06994,-1.14215,3.1149,-0.90669,-0.23566,-0.25613,0.26343,-1.17138,1.68253,-0.50597,-1.57358,2.58795,-1.47252,0.08655,-0.22509,-0.89947,-2.0051,1.65254,0
peptide_nm_129,1.94239,0.10516,-1.58114,1.57207,-0.43442,-1.05178,1.77805,1.33235,0.20131,1.6515,-2.63892,-1.83974,1.70324,1.33183,-0.11153,1.61325,1.453,0.2478,0.94088,-0.24928,-0.57709,2.47844,0.29681,-0.79952,0
peptide_nm_130,1.93,1.65446,-0.04484,0.48252,0.11989,-0.04034,-0.0609,0.76019,-0.60608,-0.64818,0.47128,-0.08821,-0.36086,0.44273,-0.95521,-0.47621,0.67467,-0.96282,-0.94008,0.80114,-0.81837,1.23491,1.05989,0.20265,0
peptide_nm_131,-1.78211,-0.04078,-1.08113,2.22675,0.71668,-0.5871,-0.3853,-0.10196,-0.26294,0.3514,-0.0212,0.14048,-0.34332,-0.30735,0.14857,-0.52884,-0.05563,-0.23331,0.05672,-0.49169,-0.09439,-0.20624,0.2757,0.8584,0
peptide_nm_132,-0.21046,0.27416,-0.72986,-0.20972,-0.02042,0.05176,-0.38046,-0.0353,-1.01791,-0.21534,-0.33465,0.13718,-0.01506,-0.40782,-0.8791,-0.39083,-0.12989,-1.44869,0.80945,-0.02195,-1.45057,-1.71847,0.62108,-0.42609,0
peptide_nm_133,-0.51773,0.07697,-0.6591,-0.84588,-0.12435,0.05644,-0.00169,-0.28178,-1.14777,-0.74013,0.50949,-0.63591,0.21497,0.02715,-1.04163,-0.06874,0.00687,-1.13413,-0.40964,0.6835,-0.34014,-0.0068,-0.92075,-0.52912,0
peptide_nm_134,2.14785,0.93151,0.69239,-0.10597,0.41052,-0.07453,0.86829,0.54262,-0.03848,0.20876,0.78128,-0.03421,0.95334,0.59483,-0.33043,0.99822,0.3676,-0.3419,0.13239,-0.68167,0.54554,0.78485,0.47251,0.60927,0
peptide_nm_135,-0.63388,-0.07939,-0.10991,-0.2234,0.33524,-0.31263,-1.93364,-1.0655,0.78145,-0.47365,-0.81507,-0.01059,-1.57711,-0.71009,0.5501,-1.54021,-0.90332,0.90435,-0.00863,-0.46563,-0.00095,0.75917,-0.00993,-0.12645,0
peptide_nm_136,-2.34264,1.51887,-2.52214,-1.44427,1.95109,-2.44027,-1.74548,0.29652,-1.07621,0.2554,-0.92317,1.69243,-1.8005,0.40038,-0.73382,-1.5371,0.6714,-1.19166,-1.38695,0.72198,-0.20858,0.17703,0.25572,-0.67829,0
peptide_nm_137,0.13961,-0.63639,-0.83162,-0.73603,0.1091,0.67038,0.24269,0.00389,0.21396,-0.30394,0.20274,0.41536,0.17523,-0.10844,0.3705,0.17435,-0.34549,0.20219,-0.26384,0.16435,0.68745,0.02277,-1.44873,-0.62743,0
peptide_nm_138,3.09806,0.49767,0.94364,0.92026,1.31246,0.20697,0.55755,0.14785,-0.18906,0.41724,-1.03413,-1.03992,0.30546,-0.50692,-0.54865,0.73352,0.1417,-0.23253,0.28805,-0.0396,-0.15146,0.34294,0.73972,1.36677,0
peptide_nm_139,-0.0899,-0.11102,-0.21842,-0.25685,0.85075,-0.72236,0.04893,0.08915,-0.29949,0.11463,0.2811,-0.12041,-0.32396,-0.04419,-0.70762,-0.22117,0.22291,-0.74708,-0.32241,0.24331,-0.61773,0.07477,-0.38115,-0.27455,0
peptide_nm_140,1.34898,1.29824,-0.49921,0.45647,0.08382,0.16227,-1.11995,-0.052,-0.46428,-0.00979,-0.37572,0.06486,-0.86322,-0.14563,-0.78635,-0.79813,-0.13914,-0.64756,0.71576,0.07259,-0.36787,-0.39486,-0.62318,0.16565,0
peptide_nm_141,-0.25534,-0.40328,0.26151,1.09999,-0.00313,0.55279,0.97182,1.28734,1.63271,1.36348,1.29287,0.64424,0.74003,1.36474,1.57917,0.67841,0.64494,1.31653,0.69707,-0.49872,0.46894,0.02914,-0.21777,-0.46245,0
peptide_nm_142,2.45359,-0.90212,-2.01857,0.7665,0.83861,0.0596,-0.2918,-0.07148,0.08423,-0.29412,0.14467,0.2934,-0.76927,-0.18696,0.06014,-0.58432,-0.35562,-0.13988,0.48325,0.21198,-1.0148,0.05512,-0.48575,-0.29999,0
peptide_nm_143,0.87748,-0.58562,-2.08567,0.83313,-1.34649,-2.11224,-1.8025,0.22673,-1.20173,0.81611,0.4059,-0.69978,-1.82301,0.28051,-1.61084,-1.41615,-0.09186,-0.95474,-0.61665,-0.2739,0.00949,-0.76768,-1.1061,0.74464,0
peptide_nm_144,0.77865,1.28973,-1.35172,0.6409,1.42056,-0.77854,0.51555,0.71868,-0.35433,0.20879,0.78194,0.0163,0.75019,0.91139,0.00259,0.24639,0.38006,-0.69809,-0.22501,0.47784,-0.73622,-0.36759,-0.67399,-0.33221,0
peptide_nm_145,0.51913,-1.20474,-0.54098,-0.03992,0.4817,-0.45397,0.38757,0.26892,0.4772,-0.73638,0.37341,-0.4799,-0.41987,0.44201,0.02547,0.01787,-0.1176,-0.03579,-0.19961,0.87862,-0.6552,0.57429,0.36322,0.15649,0
peptide_nm_146,2.3106,-0.63805,-1.39512,0.8426,0.61105,-1.52461,-0.03469,0.65713,-0.22164,-0.31373,0.38238,-0.28377,-1.08324,0.79841,-1.10071,-0.54465,0.33974,-1.07666,0.254,0.39853,-1.07071,-0.20408,-0.36956,0.09172,0
peptide_nm_147,-0.65996,-1.4244,-0.95216,-0.00092,-1.39963,0.06912,0.7638,-1.72828,-1.54744,-1.02339,-0.79524,0.19047,0.38902,-1.817,-1.3901,0.40257,-1.56456,-1.45811,-0.18956,-0.46806,0.14602,-0.59223,-0.94423,-0.66798,0
peptide_nm_148,-1.38459,0.59944,-2.74608,-1.06752,1.56744,-0.44566,-1.56144,-0.17435,-0.65654,-0.59363,0.47454,-0.60407,-1.19866,-0.05927,-0.94617,-1.16607,0.27462,-0.54072,0.13088,-0.12444,-0.81911,-0.32251,-0.89284,-0.88666,0
peptide_nm_149,0.699,0.86297,-0.02091,0.09452,0.31517,0.28235,0.46853,-0.45215,0.14468,0.41979,0.46133,0.54107,0.6808,-0.61267,0.17581,0.29948,-0.58985,0.11405,1.46872,0.06537,-0.16394,-0.48152,-0.37798,-0.91591,0
peptide_nm_150,1.36928,0.50714,0.07078,1.16501,-1.28308,-1.2142,0.25795,-0.50622,0.71868,-0.24414,0.49807,0.65642,-0.31928,-0.39701,0.87511,0.09431,-0.62968,0.46837,0.47583,-0.19901,0.16865,-1.12155,-0.11515,-0.35443,0
peptide_nm_151,1.04721,-0.72619,-0.54541,0.60282,-1.05074,-0.29947,1.4597,0.55032,0.61305,-0.80925,0.25712,0.23983,1.58188,1.03224,0.89474,1.23849,0.04679,-0.10507,0.30695,1.02018,-0.74442,-0.55523,-0.79061,-0.85101,0
peptide_nm_152,1.49472,0.04681,-0.75642,0.94096,0.18283,0.53993,-0.45313,0.14842,-0.66252,0.49597,0.31361,0.45244,-1.03535,-0.1099,-0.90332,-0.74525,-0.33694,-1.13516,0.0217,0.30661,-1.94537,-0.20465,0.04946,0.47781,0
peptide_nm_153,-0.46326,0.04289,0.57337,-0.78116,1.52518,-0.22831,0.58626,-0.35274,-0.23684,0.43486,-0.4765,0.42342,0.58677,-0.54824,-0.35648,0.1954,-0.78136,-0.47386,-1.01071,-0.18083,-0.06876,-0.00315,-0.69144,-0.78079,0
peptide_nm_154,0.22786,1.54355,-1.7893,1.24352,0.90853,0.49381,0.10378,-0.51256,-0.54284,0.02321,0.44267,0.02598,-0.0407,-0.85507,-0.24621,-0.12,-0.76235,-0.98084,-0.48561,0.54341,-0.59521,0.09959,-0.23663,-0.96596,0
peptide_nm_155,0.25525,0.30896,0.07464,0.83652,-0.66776,-0.14435,0.10749,0.15645,0.03191,-0.11036,0.54325,0.09412,0.73603,0.00568,0.36795,0.46132,0.62677,0.16756,1.06764,0.55205,0.03552,-0.11552,0.25408,-0.57568,0
peptide_nm_156,-0.82184,-0.75398,-0.69502,0.44167,0.73281,1.20686,0.11479,0.21519,0.23728,0.08833,-0.36707,-0.47748,-0.1061,0.13306,0.11877,-0.37297,-0.12128,0.05654,-0.69571,1.37892,-0.88064,0.31944,-0.02227,0.86998,0
peptide_nm_157,-1.7931,-0.5609,-0.29373,0.69686,1.15243,0.66616,-0.39595,-0.62212,-0.17018,-2.45396,0.91565,-1.69659,-0.38635,-0.5714,0.12808,-0.73125,-0.06865,0.00848,-0.22424,0.38348,0.41966,0.46251,-0.18847,0.44753,0
peptide_nm_158,-0.28538,0.68767,0.82873,0.05541,0.77236,1.26838,0.09798,0.39211,0.56247,-0.04324,-1.54615,-0.2903,-0.10369,0.27882,0.67285,-0.2922,0.18749,0.74647,-0.53886,0.58295,0.83472,-1.00561,-0.83318,-0.46654,0
peptide_nm_159,-0.82986,-0.09425,0.09365,-0.90643,-0.23725,0.91028,0.91816,-0.1572,-0.36536,0.05816,-0.04744,0.95472,0.6002,-0.60341,-0.76786,0.45182,-0.2087,-0.21229,-0.25563,-0.42303,0.16078,0.04883,-0.03302,0.09887,0
peptide_nm_160,-0.30621,0.88748,-1.15726,-1.24191,0.67441,0.01902,-0.35093,-0.86072,-0.71431,-0.04818,-0.0051,-0.03796,-0.25922,-1.5368,-0.69212,-0.32196,-1.10943,-1.07537,1.01384,-0.17121,-1.30436,0.17478,-0.4407,-1.53698,0
peptide_nm_161,5.9285,4.34131,4.88709,3.79982,3.46341,3.70809,1.06511,0.18179,0.1682,0.36977,-0.51009,0.89537,0.88749,-0.94187,-0.26928,0.8675,-0.12595,-0.08617,1.64846,-0.12573,0.47184,1.0303,0.28725,1.01268,0
peptide_nm_162,0.02226,-0.69876,-0.50161,0.64753,-0.40661,-1.69027,0.82935,-0.07072,0.28656,0.14916,0.17524,0.23145,1.57729,0.15382,0.43507,0.40592,-0.86961,0.18653,-0.41696,-1.1195,0.45101,-1.20946,-0.13748,-0.60531,0
peptide_nm_163,-0.52494,1.0866,0.22408,-0.42609,0.47263,-0.08001,0.96246,0.61069,0.43647,-0.30356,-0.39766,0.69341,0.04635,0.66617,0.35521,0.46949,0.81101,0.05175,-1.46814,0.7437,0.36149,-0.94917,0.07315,-0.41672,0
peptide_nm_164,-0.55082,0.18799,0.25852,-0.58368,-0.43281,0.15604,1.47935,0.76761,0.37775,0.42711,1.37185,0.33044,1.6967,0.44138,-0.08009,1.10255,1.16885,-0.31768,0.38602,1.23806,-1.20778,-0.17563,-0.0478,-0.76434,0
peptide_nm_165,-0.94385,-1.24284,-0.41043,-0.43451,-0.45388,-0.13227,0.03289,-1.41038,-0.42733,0.00413,-1.42193,0.58545,-0.08015,-1.50604,-0.76612,-0.36072,-1.82526,-0.62972,0.85807,0.50695,0.42731,0.70226,-1.15168,-1.20921,0
peptide_nm_166,-0.20138,0.59346,-1.11172,-0.88023,0.80752,-1.24774,0.16172,0.11192,-0.83738,-0.43903,1.18175,-0.30208,-0.01513,-0.53103,-0.85605,0.20941,-0.11714,-1.08875,-0.18213,-0.59434,-1.28587,-0.09003,-0.2414,-0.41214,0
peptide_nm_167,-0.23826,0.2329,0.35262,0.55987,0.0619,-0.9621,-0.09026,-0.00756,0.40592,-1.07268,0.13652,-0.68123,-0.56478,0.20781,0.77694,-0.46874,-0.2448,0.80936,0.07639,-0.02289,0.37751,-2.01291,1.05881,-0.88881,0
peptide_nm_168,1.37259,0.08237,-1.00871,0.61972,-0.39597,-0.43411,-0.14704,-1.553,-0.42871,-1.05719,-0.64727,0.79498,-0.20722,-1.83915,-0.40295,0.16008,-1.47967,-0.75906,0.68943,-0.73388,-0.59928,0.68831,0.36624,-0.7243,0
peptide_nm_169,0.45413,1.68088,0.52597,1.97208,2.45623,1.01707,-0.49952,1.29965,0.50435,0.16839,0.29418,0.31417,-0.17759,0.98251,-0.24735,-0.55436,1.521,0.29673,-0.429,1.37276,-1.03554,-0.0249,1.31026,0.27422,0
peptide_nm_170,-1.25961,0.68674,-0.17887,-1.79413,0.54985,0.58541,0.17447,0.0554,-1.43822,-0.02021,-0.00493,-0.26646,0.54243,0.21892,-1.69818,0.14079,0.06237,-1.58757,1.72012,-0.31849,-2.2992,-1.59631,-0.97646,0.87083,0
peptide_nm_171,-0.2604,0.35899,-0.55523,-0.15917,0.42648,0.91652,0.75396,0.69726,1.13189,-0.94821,0.17647,0.07458,0.45371,0.84761,1.58962,0.54006,0.84447,0.76282,0.44888,0.95779,0.4623,-0.57911,-0.31246,-0.3462,0
peptide_nm_172,0.09466,-0.58551,-0.39276,-0.11925,-1.05709,-1.14284,-0.25324,0.42671,-0.7804,-0.08194,0.28776,0.11016,-0.23865,0.11995,-0.89546,-0.5069,-0.05122,-1.10644,-0.33757,-0.42077,-0.99384,0.30016,0.49744,0.3153,0
peptide_nm_173,-0.18369,-0.51252,0.28369,0.19321,-1.58255,-0.81171,-0.76998,1.62729,0.49307,0.45693,0.65801,0.50031,-1.76252,1.78615,0.59423,-1.77585,1.71831,-0.50331,-0.27895,1.07131,-1.29735,-0.2009,-0.38646,-0.556,0
peptide_nm_174,0.61574,0.13323,0.31645,-0.64071,0.72007,0.07411,0.47198,0.41324,0.46198,-0.00815,-0.53113,0.01071,0.4711,0.40149,0.50858,0.55113,-0.00923,0.64614,0.14775,-1.10582,0.39384,0.2558,-0.00229,-0.64962,0
peptide_nm_175,-0.58916,-0.311,0.04597,-1.15536,0.74995,0.14781,-0.43144,-0.28511,-1.18602,-0.4492,-0.40913,-0.00292,-0.67776,0.12474,-1.23724,-0.48865,-0.22602,-0.85417,0.68259,0.40183,0.72648,-0.12113,-0.61604,-1.32252,0
peptide_nm_176,-0.46917,-0.85591,0.0051,-0.65533,-0.28054,-0.1851,-1.11111,0.05224,-0.97726,0.02029,0.21891,-0.59496,-1.33587,0.21919,-0.60139,-1.08022,-0.04268,-0.86428,0.01396,-0.32028,-0.779,-0.05932,-0.71555,-0.56185,0
peptide_nm_177,0.65189,-0.91338,-2.01423,-0.14646,-0.31908,-1.12809,0.04266,-0.66682,-0.68276,-0.7422,-0.82847,-0.72056,0.24163,-0.66134,-0.54381,-0.14471,-1.39059,-0.87485,0.36757,-0.20346,-0.2565,-0.39569,-0.18111,-2.63148,0
peptide_nm_178,-0.34609,-0.57829,0.52467,-1.26721,-0.7985,2.65587,1.68591,1.11109,1.02517,0.32536,1.27321,-0.2148,1.57359,1.54223,0.56637,0.7918,0.94782,0.83694,-1.17973,0.53647,-0.05362,0.29795,-0.47915,-1.18263,0
peptide_nm_179,0.66063,1.46162,-0.10282,1.28735,1.43672,-0.12153,-1.07108,0.49161,0.78003,-1.07892,0.05448,-1.99806,-0.72733,0.61005,0.93716,-0.86822,0.47494,0.46132,0.00803,0.12008,-0.28503,-1.47911,0.69031,0.00041,0
peptide_nm_180,0.6564,-0.33188,-0.37407,-0.11618,-0.53583,0.27215,0.25013,0.09018,-0.22824,-0.33619,0.45606,0.00769,0.03942,0.14472,-0.58317,0.17023,-0.05155,-0.61566,0.20089,-0.038,-0.72706,-0.80665,0.02183,-0.42373,0
peptide_nm_181,0.02058,3.28297,1.43315,1.37738,0.92058,2.04532,-0.7721,0.74528,-0.2875,-0.35877,0.15209,0.63058,-0.82725,1.3861,-0.11847,-2.0147,0.91661,-0.70236,-4.57962,2.72086,-0.14367,-1.28573,0.30212,-0.69694,0
peptide_nm_182,0.46497,0.59447,0.09214,-0.05566,-0.53073,0.16603,-0.05983,-0.68873,-0.50645,-0.42338,-0.44299,0.00325,-0.41917,-0.65776,-0.59645,-0.06547,-0.60079,-0.37545,-0.21564,-0.1432,0.2349,0.90763,-0.63594,-2.03436,0
peptide_nm_183,-1.04556,-0.32597,-0.24135,-0.81302,-1.12874,-0.49538,-1.48946,0.77385,-0.80456,-0.69728,0.28362,0.29518,-1.42251,1.0365,-0.53496,-1.4658,0.77489,-0.5384,-0.98425,0.88518,1.20551,0.01377,-0.13116,-0.54121,0
peptide_nm_184,0.54347,0.57566,-0.7276,0.14329,0.59789,-0.17028,0.21922,0.26875,-0.2738,0.15479,-0.31277,-0.60107,0.64362,0.52836,-0.02187,0.73454,0.38584,-0.13811,1.4717,0.66172,-0.38115,-1.17832,0.77337,-1.19871,0
peptide_nm_185,-0.16724,1.15728,0.05388,0.68502,-0.66273,-0.61378,-0.63909,1.10078,-0.07087,-0.7402,1.12771,-0.0996,-1.00436,1.45757,-0.46616,-0.35562,1.14404,0.08927,-0.23112,0.6294,-0.06572,-1.24658,0.40052,-0.74273,0
peptide_nm_186,0.86936,0.74248,1.19437,0.60043,-0.50352,0.14093,-0.592,0.01733,0.41828,0.22105,0.63819,0.17398,-0.64006,-0.13008,0.41963,-0.35385,0.0668,0.22331,1.16743,0.5466,0.60639,-0.87281,-0.10196,0.91974,0
