,Cougar__1,Cougar__2,Cougar__3,Cougar__4,Cougar__5,Cougar__6,Cougar__7,Cougar__8,Cougar__9,Cougar__10,Cougar__11,Cougar__12,Cougar__13,Cougar__14,Cougar__15,Cougar__16,Cougar__17,Cougar__18,Cougar__19,Cougar__20,Cougar__21,Cougar__22,Cougar__23,Cougar__24,Cougar__25,Cougar__26,Cougar__27,Cougar__28,Cougar__29,Cougar__30,y
peptide_nm_80,0.7443,0.75517,1.29235,1.22895,1.25129,1.6052,1.56224,0.60826,2.05798,1.26635,0.687,0.83992,0.5685,0.90415,0.57868,-1.13288,-0.44001,0.75456,-0.25778,0.12143,1.48562,1.23618,0.81808,0.77992,1.23415,0.26348,0.27076,0.55541,0.81458,0.68006,0
peptide_nm_81,0.25553,0.36778,0.38231,0.40792,0.25793,0.04637,0.23052,-0.53038,-0.15474,0.08209,0.48166,0.55322,0.46879,0.64245,0.56355,-0.1015,-1.09976,0.38617,-0.35347,-0.36915,-0.16294,-0.14383,-0.36326,-0.09075,-0.13229,0.36898,0.42822,0.45483,0.43441,0.42667,0
peptide_nm_82,0.77407,0.75289,0.44285,0.24703,0.49281,-0.26302,-0.13586,0.20057,-0.00175,-0.26828,0.34997,0.86103,0.51184,0.45664,0.49222,-0.58399,-0.09844,-0.30431,-0.09629,-0.58284,-0.65254,-0.65657,-0.95597,-0.64226,-0.34716,0.54347,-0.15649,0.14335,-0.21348,-0.03763,0
peptide_nm_83,0.40625,0.44331,0.15039,0.23257,0.00639,0.20465,-0.2556,0.50504,0.67831,0.43878,0.73164,0.62134,0.74827,0.91633,0.46765,-0.37636,0.96778,-0.32347,-1.44939,-1.02492,0.39728,0.20032,-0.05301,-0.15602,-0.06532,1.14405,1.18945,1.32605,1.25985,1.20618,0
peptide_nm_84,-0.08802,-0.52809,0.15431,-1.04399,-0.06128,-0.42871,0.47002,-0.64418,0.84301,-0.50859,0.4995,0.00229,0.50451,-0.18139,0.31297,-0.19348,-1.07983,0.25548,-1.26257,0.34441,-0.5538,-0.21811,-0.79128,-0.28801,-0.48767,0.76625,0.71726,0.80031,0.69318,0.87526,0
peptide_nm_85,0.63189,1.07366,0.96217,0.9525,0.78942,0.12793,-0.23958,-0.12646,-0.25124,0.37552,1.40138,1.51415,1.43938,1.30249,1.2164,-0.97477,-0.68113,0.03627,0.12556,-0.62545,-0.51104,-0.58001,-0.40745,-0.43365,-0.37596,1.29972,1.49932,1.4291,1.55837,1.55718,0
peptide_nm_86,0.78719,0.89285,1.10129,0.64155,0.84733,0.2861,0.07778,-0.05983,0.24151,0.50204,1.20432,1.21578,1.05813,1.02937,0.80919,-0.64714,-0.58045,-0.14212,0.11302,-0.55079,-0.09535,-0.16709,0.07546,0.15419,0.03963,1.04616,1.02257,0.82668,0.67765,0.66943,0
peptide_nm_87,1.51865,1.12974,1.46014,1.20314,1.26934,-0.93855,0.10552,-1.02213,-0.95182,-0.66112,1.0253,1.23251,0.8126,0.7739,0.90485,0.9868,-1.53958,0.49684,0.60574,-0.33998,-0.8469,-0.93013,-0.77889,-0.63566,-0.94966,0.12054,0.02921,0.05993,0.0241,-0.10345,0
peptide_nm_88,-0.48484,-0.50762,-0.47456,-0.27684,0.16263,0.37748,-0.00055,0.597,-0.73085,-0.64638,0.55447,-0.13477,0.29074,0.68008,0.64318,-0.53314,-0.82346,-0.3892,0.7632,-0.47827,0.09591,1.12136,0.37114,-0.2914,0.60682,1.70533,1.64075,1.83,1.80469,1.91993,0
peptide_nm_89,0.20819,0.64395,0.44422,0.23283,0.11652,0.70471,1.22139,1.76019,2.51943,2.46025,-0.47089,-0.27125,0.09669,-0.23966,0.55423,-0.05437,1.27552,0.84294,0.95335,-0.08244,0.89123,0.10239,0.02541,0.5906,-0.51144,-1.33725,-1.50197,-1.42015,-1.61888,-1.29783,0
peptide_nm_90,0.27172,0.17874,0.07915,0.12978,0.03512,-0.70878,-1.09174,-1.21738,-0.33629,-0.43576,1.13162,0.57079,0.60203,0.73145,0.31254,-0.93777,-0.06496,0.1281,-1.18115,-0.59234,-1.33034,-0.8245,-0.88126,-0.96612,-0.55451,1.30912,1.48345,1.28693,1.27593,0.91861,0
peptide_nm_91,0.28526,0.41659,0.57671,0.14414,-0.00287,0.25023,0.36596,-0.20198,0.90725,0.42876,0.39594,0.62467,0.44658,0.0925,-0.3977,-0.80858,-1.06764,1.17023,-1.09216,-0.24017,0.26641,0.24808,-0.11378,0.42195,0.71049,0.26763,0.20654,-0.1058,-0.34851,-0.48992,0
peptide_nm_92,1.15092,0.91512,0.97869,0.71548,1.01351,-0.74326,0.4657,-0.01907,-0.16506,-0.60528,0.95319,1.20428,0.76769,1.1644,0.97121,1.08953,-0.82754,-0.10029,-0.83207,0.72069,-0.49161,-1.04182,-0.07653,-0.39492,-0.25986,0.29982,0.17286,0.27472,0.46849,0.19286,0
peptide_nm_93,-1.64434,-1.148,-1.17356,-1.30088,-1.37013,1.47221,1.29948,1.64948,2.07408,2.10502,-1.11149,-1.11872,-1.10986,-0.94267,-0.92145,0.28945,1.84956,1.27562,2.21869,0.93932,2.24649,1.96235,1.66459,1.59942,1.36789,-0.68551,-0.47796,-0.51531,-0.50801,-0.53532,0
peptide_nm_94,0.93706,0.61175,1.01366,0.77238,0.36296,-1.52328,-0.59428,-1.79389,-1.44523,-0.7236,1.56105,1.27213,1.45955,1.09503,1.17425,0.52411,-1.54892,1.02959,-0.51714,-0.64342,-1.67666,-1.42475,-1.72856,-1.14932,-1.54058,1.64948,1.50349,1.58967,1.37751,1.31688,0
peptide_nm_95,0.01241,-0.26329,-0.41682,-0.17032,0.1343,0.87874,0.54354,0.73176,1.16002,1.10801,-0.09553,0.00753,-0.60397,-0.10307,-0.44558,-0.95198,1.37111,1.19086,0.69729,0.26035,0.45109,0.49917,0.68325,0.55714,0.63552,0.5749,0.23403,0.34043,-0.15588,-0.2311,0
peptide_nm_96,1.14711,0.46477,0.87319,0.81203,1.05479,-0.96074,-0.32092,-1.54235,-1.77195,-0.02051,0.1518,0.26609,-0.24167,-0.45825,-0.6025,0.14178,-1.04373,0.08352,-1.1794,-0.1499,-0.90905,-1.08991,-0.0139,-0.38449,-0.71335,-0.24303,-0.4628,-0.52794,-0.95895,-1.0699,0
peptide_nm_97,0.02977,0.03372,0.00556,-0.36291,-0.00343,-0.81947,0.03193,0.04604,0.62084,-0.91852,0.28126,0.27789,0.25925,0.13521,-0.34186,1.66656,-1.18168,-1.11405,-1.45212,-0.4152,-0.31666,-0.30522,-0.77912,-0.73519,0.19705,0.82128,0.79795,0.69091,0.60727,0.31478,0
peptide_nm_98,-0.10308,-0.07925,-0.5589,-0.22603,0.16571,1.36872,0.93023,0.72975,0.87008,1.00082,0.6766,0.63606,0.64853,0.81474,1.01161,-0.95246,0.50184,0.42091,0.49143,0.48945,1.50544,1.40981,1.63805,1.11372,0.82213,1.88404,2.06087,1.95605,2.19779,2.28546,0
peptide_nm_99,0.36121,0.18845,-0.2596,0.15947,0.2273,0.64961,0.01958,0.89271,0.43179,0.0727,0.99687,0.67885,0.28273,0.19837,0.65141,-0.61894,-0.81547,-0.68542,1.14407,0.09375,0.38996,1.26689,1.1357,0.39,0.18049,0.94272,0.81333,0.7823,0.85964,1.05517,0
peptide_nm_100,-0.25683,-0.9895,-0.67161,-0.6917,-1.21473,1.02009,1.41443,1.01192,1.16338,1.79654,-0.08237,-0.73711,-0.24548,-0.55279,-0.52282,-1.51278,0.71967,1.0014,0.59042,-0.16265,1.25799,1.35345,1.01989,1.13836,1.21918,-0.01748,0.00265,-0.0171,0.03424,0.13138,0
peptide_nm_101,0.71465,1.37225,1.18563,1.29231,1.1847,-0.87721,-1.51988,-1.31175,-1.22107,-0.74068,0.61996,1.02391,0.83986,0.82107,0.9253,0.14547,1.17938,1.1189,0.18672,0.20482,-1.50178,-1.06038,-1.66285,-0.80682,-1.26908,0.52572,0.12294,0.33879,-0.02024,-0.28401,0
peptide_nm_102,1.0355,1.11684,1.13887,1.375,0.9577,0.24193,-0.3253,0.21195,-0.04092,0.43427,0.92445,0.97774,1.12861,0.93147,0.89825,-0.49448,0.17128,-0.00011,0.31225,-0.48204,-0.19224,-0.18686,-0.25861,-0.21168,0.16234,0.54801,0.50855,0.55388,0.2043,0.10658,0
peptide_nm_103,-0.95528,-0.81624,-0.45346,-0.29717,-0.71199,0.96609,0.8637,0.28415,1.0858,1.01509,0.06318,0.24813,0.36601,0.73693,0.69136,-1.11428,0.47898,0.24512,-0.67416,-0.54697,0.86576,0.49409,0.42902,0.83293,0.92452,1.38927,1.51919,1.69965,1.68614,1.49466,0
peptide_nm_104,-0.44064,-0.63203,-0.59281,-0.655,-0.89053,1.39796,1.30311,1.44712,1.40169,1.69953,-0.8905,-0.78792,-0.37217,-0.6048,-0.77158,-0.67485,1.07856,0.49398,0.27694,-0.0532,1.36629,1.27288,0.91197,0.80178,1.13303,-0.52255,-0.66871,-0.61416,-0.71493,-0.96457,0
peptide_nm_105,0.85796,1.13221,0.70808,0.2818,-0.0406,-0.94643,-1.72156,-2.32051,-2.0875,-1.26223,1.9782,1.90472,1.51586,1.24388,0.73379,-0.89786,0.09083,1.26769,-0.10627,-0.34584,-2.02819,-1.68147,-1.8702,-1.9349,-1.81771,2.80122,2.91422,2.8764,3.00578,2.61219,0
peptide_nm_106,0.86349,1.00477,0.8867,1.12894,0.62809,-0.78322,-1.10811,-0.09771,-1.16812,-0.37217,1.03993,1.2611,1.29763,1.25004,1.20459,1.49237,-1.46573,-1.01483,0.82367,-0.61429,-0.766,-0.74755,-1.38409,-0.95055,-0.99228,0.99707,1.13265,1.17712,1.19424,1.34513,0
peptide_nm_107,0.7546,1.47551,1.64478,1.44306,1.44675,-0.6892,-1.41076,-1.93291,-1.70872,-1.20833,1.14196,1.47387,1.74308,1.39705,1.33425,-0.49623,-0.13339,0.87765,0.56012,-0.60195,-0.9777,-1.34268,-1.72828,-1.17127,-1.14739,0.81167,1.12661,1.36134,1.38701,1.34259,0
peptide_nm_108,-0.08333,0.22138,0.42143,0.52128,0.32899,-0.36357,-0.97792,-1.04482,-0.9753,-1.02962,0.20572,0.17366,0.11127,0.33932,0.49358,-1.19635,0.50234,0.03081,-0.72745,-0.12694,-0.88943,-0.74437,-0.56722,-0.49818,-0.69944,0.23081,0.13792,0.11272,0.21055,0.21277,0
peptide_nm_109,1.00777,-0.06118,0.438,1.22086,0.30748,0.23694,1.05918,1.2901,1.18958,1.01147,-0.26397,0.48077,-0.52344,0.08791,0.49667,-0.12811,-0.27409,0.00721,0.43062,-0.8733,0.27533,0.11486,1.27163,-0.10989,-0.82245,-0.67107,-1.10218,-1.48388,-1.02613,-0.72957,0
peptide_nm_110,0.49132,0.55625,0.38233,-0.06862,-0.18096,0.6361,0.99769,0.91574,0.41178,0.52416,-0.65742,-0.89285,-1.17702,-1.21526,-0.77407,0.77871,0.88293,1.23564,0.82151,1.03476,1.04758,0.82141,1.19774,1.50007,0.9969,-1.52123,-1.77437,-2.02969,-2.09205,-1.69818,0
peptide_nm_111,0.94228,1.30668,1.27712,1.24076,1.089,-0.61946,-0.92313,-1.36856,-1.301,-0.52582,0.33618,0.46072,0.55966,0.2991,0.36406,0.49995,-0.73958,-0.4722,-0.00421,-0.43298,-0.76751,-0.65301,-0.58769,-0.55747,-0.75541,0.07018,-0.27391,-0.44682,-0.39945,-0.21069,0
peptide_nm_112,0.74585,0.81709,0.99731,0.78604,0.87196,-0.30772,-0.0111,-0.58828,-0.35369,-0.50239,1.29229,1.1483,1.13953,0.99925,1.16727,0.0424,-1.07892,0.60202,-0.64114,-0.23653,-0.5154,-0.17141,-0.37423,-0.07145,-0.25871,1.07091,1.19267,1.17094,1.28521,1.44553,0
peptide_nm_113,0.0629,0.41389,0.08273,-0.22738,-0.3084,0.02953,-0.46013,-0.24605,0.37164,0.26874,0.95123,0.92549,0.75935,0.36133,0.12054,-0.94612,0.78085,0.70561,-0.04401,-0.27812,-0.24712,-0.02531,-0.0598,0.05531,0.48461,1.48091,1.70919,1.55108,1.50412,1.26642,0
peptide_nm_114,-0.22947,-0.48181,-0.18933,-0.2042,-0.46332,-0.21022,-0.32918,-0.7121,-0.34863,-0.01006,0.35808,0.17469,-0.04079,0.09429,-0.17306,-0.19125,0.15281,0.03422,-0.26787,-0.44284,-0.60122,-0.18508,0.04131,0.09428,-0.02139,1.08923,1.06617,1.2084,0.98424,1.23499,0
peptide_nm_115,0.69283,0.33082,0.78555,0.88842,1.01651,0.98934,1.4097,1.30106,1.84362,1.3428,-0.02902,0.10379,0.46947,0.49241,0.49118,-0.43689,0.18859,0.98045,0.11284,0.26029,1.10696,0.79554,0.10946,0.08514,0.25881,-0.68285,-0.88921,-0.88608,-0.66445,-1.17945,0
peptide_nm_116,0.19864,-0.36513,0.18515,-0.05806,-0.06755,-0.10864,1.1064,-0.75437,-0.52311,0.90351,-0.75011,-1.25085,0.21595,-0.54115,-0.01593,0.08288,-2.32004,-0.27643,1.69771,-1.40614,-0.15588,0.72119,-1.27355,0.22345,-0.00642,-0.48049,-1.2597,-1.22662,-1.10856,-1.13557,0
peptide_nm_117,0.21525,0.09238,0.1453,-0.13549,-0.85997,-1.24697,-1.2388,-1.49918,0.40779,0.92773,0.75371,0.52857,0.80667,1.01829,0.41571,0.6406,0.71887,1.61251,-0.67084,-0.85422,-1.12867,-1.38008,-0.84692,-1.73104,-1.1304,1.3804,1.16936,1.42582,1.76594,1.08086,0
peptide_nm_118,0.5362,0.77075,0.92728,0.81422,0.2725,-0.77186,-0.44128,0.05562,0.65013,2.52655,0.4435,1.0286,1.75125,0.68661,0.45142,0.74625,1.3611,1.25459,0.36441,-1.63729,-0.85705,-1.73658,-2.14094,-0.58825,-1.31105,0.40671,0.31567,-0.15594,-0.77315,-1.11506,0
peptide_nm_119,3.06689,2.38094,3.03271,3.38025,3.30145,-1.22267,-0.39841,-1.09166,-2.60612,-0.46734,1.25061,0.63396,1.42799,1.62391,1.66018,0.50279,-0.96496,-0.87887,0.51935,-0.10952,-1.19093,-0.75347,-1.58982,-1.72084,-1.40456,-0.30497,-1.26939,-1.00734,-0.50592,-0.2857,0
peptide_nm_120,0.68243,0.72575,0.82232,0.74435,1.1745,-1.39971,-0.96748,-1.58567,-1.2853,-1.35214,1.00692,0.93609,0.90014,0.66403,1.13019,0.52278,-0.02116,0.06799,0.53511,0.04332,-1.73058,-1.99986,-1.84072,-1.63114,-1.91369,0.48595,0.57375,0.57726,0.2914,0.49002,0
peptide_nm_121,-0.47394,-0.16221,-0.09077,-0.0657,-0.18297,0.45833,1.08849,-0.07583,0.81548,0.33644,-0.31285,-0.16393,0.0468,-0.26418,-0.77419,-0.54571,-1.71953,1.24277,-1.31652,0.09061,0.61101,0.58818,0.14129,0.20453,0.77897,-0.17307,-0.23037,-0.10428,-0.44091,-0.48157,0
peptide_nm_122,-0.3316,-0.42184,-0.54573,-0.47825,-0.88251,-0.4299,0.01773,-0.49629,-0.75581,0.02039,-0.37586,-0.66239,-0.14494,-0.34729,-0.36137,-0.47458,-0.81273,0.15733,0.10137,-0.64204,-0.75617,-0.40609,-0.82632,-0.40953,-0.55837,0.33352,0.10559,-0.1883,-0.34268,-0.41526,0
peptide_nm_123,0.95334,1.01781,0.88152,0.41657,0.45396,0.47528,-0.27397,-0.26549,-5e-05,0.20409,1.18797,0.93192,0.93767,0.28608,0.83857,-1.68923,-0.44269,0.38734,-0.41755,-0.45997,-0.36065,-0.30592,-0.56447,-0.21984,-0.80626,1.49146,1.00281,1.62084,1.34137,1.49789,0
peptide_nm_124,1.01927,0.96883,1.12017,1.13267,1.06701,0.7999,0.56543,-0.74161,0.9386,-0.37928,-1.16808,-0.30681,0.46143,0.05399,-0.13252,0.42637,-2.98866,1.54668,-1.46184,0.81221,0.42613,0.23081,0.09985,0.74548,0.86706,-1.87085,-2.60405,-2.28725,-2.49121,-2.91456,0
peptide_nm_125,1.00282,0.66659,0.78351,0.68983,0.25151,0.61114,0.19044,-0.27847,-0.31247,1.03353,0.78856,0.25642,1.11845,1.05068,0.80457,-0.65029,-0.95636,-0.23572,0.25894,-0.63089,0.43822,0.29646,-0.31604,-0.14073,0.36007,0.8168,0.48134,1.06348,1.18007,1.06148,0
peptide_nm_126,0.68613,0.24132,0.44328,1.07071,0.3346,0.17022,0.96466,-0.64462,-0.61792,0.94814,0.62882,0.17889,0.64537,0.58548,0.5098,-0.22507,-1.5132,-0.08337,0.80249,-0.68108,0.11284,0.06737,0.02891,0.23036,-0.3177,0.65598,0.50156,0.26077,0.16759,-0.00576,0
peptide_nm_127,0.79001,0.8131,1.5568,1.4975,0.46169,-1.04896,-0.76633,-1.40245,0.02574,-0.05858,1.4101,1.54566,2.09506,2.43881,1.60195,0.23831,0.05097,0.48432,-1.33349,0.42509,-1.10707,-1.95212,-1.85499,-2.17208,-1.94569,1.45536,1.51838,1.98692,2.04451,1.48228,0
peptide_nm_128,0.65093,0.36134,0.24005,-0.08072,-0.24447,-1.16744,-0.55887,0.08224,0.6745,0.01504,1.24733,0.83817,0.97691,0.22736,0.18,0.24278,0.49418,-1.04216,-2.38098,-0.76421,-1.22851,-1.26384,-0.96878,-1.03855,-1.05721,1.63077,1.45141,1.80647,1.59297,1.37264,0
peptide_nm_129,1.73278,2.00661,1.33114,0.98833,1.4377,0.09911,-0.45846,0.1482,0.18857,0.07943,1.54682,1.23507,0.93897,0.78008,1.52754,-1.82195,0.087,0.19923,-0.84593,-0.87041,-0.54232,-0.51253,-0.19585,0.19495,-0.30141,0.85271,0.42431,-0.00492,-0.26632,0.57043,0
peptide_nm_130,0.67492,0.68093,0.29734,-0.07995,-0.66706,-0.55616,-1.04203,-0.20188,0.08567,1.16114,1.84292,1.92254,0.96381,0.59067,0.76662,-1.53308,0.52565,0.3965,-0.42501,-1.27239,-1.21119,-1.28975,-0.72347,-0.603,-0.53422,2.73743,2.87117,2.37014,2.11282,1.65911,0
peptide_nm_131,1.03601,1.5928,1.20977,0.809,0.38917,0.33669,0.23797,-0.01031,0.31618,1.13033,0.35349,0.52291,0.74885,0.32745,0.11564,0.04929,-0.78013,-0.67952,0.3607,0.41325,0.12468,0.49716,-0.53463,-0.0141,-0.21244,0.22507,-0.50168,-0.31762,-0.83827,-0.33951,0
peptide_nm_132,0.0568,0.05947,0.20293,0.07536,-0.27804,0.15239,0.07829,-0.23778,0.27638,0.53979,0.31432,0.2881,0.26434,0.04376,-0.13244,-0.40397,0.46412,-0.03713,-0.5487,-0.37169,-0.14396,-0.00216,-0.1693,-0.13282,0.01409,0.33392,-0.05657,0.1511,-0.30506,-0.31316,0
peptide_nm_133,-0.13666,-0.5961,-0.67335,-0.53537,0.23291,-0.50599,-0.2446,0.12241,0.28256,-1.0736,0.01213,0.80457,-0.49173,-0.28455,0.69859,-0.54776,-0.41748,0.22317,-0.27216,-0.0032,-0.57086,-0.73496,0.29635,-0.02037,-0.02788,1.45733,1.1154,0.39183,0.69466,1.02487,0
peptide_nm_134,-1.63755,-1.45724,-1.19824,-1.22708,-0.82267,2.03236,2.26851,2.07275,1.94189,2.29237,-1.73876,-0.98233,-0.56906,-0.74508,-0.59559,-0.77579,2.04754,1.72536,1.58752,1.16984,2.83929,2.43786,2.06534,1.88416,1.93705,-1.13726,-0.81928,-0.76245,-0.78253,-1.07238,0
peptide_nm_135,-0.27441,-0.77517,-0.57498,-0.77615,-0.59126,-0.52189,-0.02108,-0.73649,0.12468,-0.1215,0.36211,0.14741,-0.33895,-0.67494,-0.33134,-0.57947,0.0284,0.46315,-0.89541,-0.98881,-0.34969,-0.45956,-0.15318,0.62483,0.68398,1.60716,1.64226,1.3354,1.45079,1.53732,0
peptide_nm_136,0.97799,-0.01057,0.87453,-0.54125,0.31207,-0.76038,1.44288,-0.69791,0.78793,-0.22016,1.12879,0.53312,1.13912,0.57724,1.87063,0.73005,-1.55111,0.49742,-1.25099,-0.96065,-0.37011,0.22547,-0.09101,0.55324,-0.5108,1.19668,1.3245,1.47139,1.19958,1.73732,0
peptide_nm_137,-0.15071,-0.47206,-0.34149,-0.19088,-0.24282,-0.10556,-0.14734,0.23121,-0.26313,-0.1242,-0.00946,-0.22242,-0.40424,0.03064,0.09354,-0.41368,-0.13129,-0.29604,-0.2324,-0.12502,-0.33534,-0.0572,0.06721,-0.3265,-0.30493,0.55767,0.35809,0.18172,0.3218,0.28146,0
peptide_nm_138,1.5001,1.84312,1.88114,1.49746,2.15648,-0.62959,-1.08927,-0.60846,-1.2393,-1.67599,1.92483,1.71837,1.63358,2.08641,1.84726,-1.04073,0.27939,-0.47607,-0.18438,0.27509,-1.61591,-1.24764,-0.89512,-1.61109,-1.62287,1.76596,1.30146,0.82971,0.92435,1.09169,0
peptide_nm_139,-0.05158,-0.04842,0.2791,-0.16309,0.01085,0.02297,-0.00977,-0.53162,0.09133,0.07083,0.27727,0.15723,0.26082,0.22724,0.26179,-0.56769,-0.42402,0.25047,-0.52285,-0.08711,-0.28049,-0.04828,-0.19421,0.03302,-0.0313,0.45002,0.33495,0.26282,0.4351,0.45812,0
peptide_nm_140,-0.68025,-0.28029,-0.55611,-0.63233,-0.76515,0.10292,-0.19799,0.67959,0.91986,0.42746,-0.22094,-0.27439,-0.40478,-0.66186,-0.88889,0.05622,1.28717,0.79257,-0.46087,-0.18074,0.2874,-0.13644,0.0393,0.47286,0.94244,-0.28439,-0.01619,0.00376,-0.26678,-0.31527,0
peptide_nm_141,0.82428,0.91085,0.62243,0.95003,0.99884,0.75585,0.27975,1.35149,1.07776,1.41299,0.50179,0.32734,0.87581,0.8665,0.94986,-0.24121,-0.23983,0.26769,0.23561,-0.16758,1.18009,0.46604,0.94775,0.33823,0.48996,0.41666,0.04437,0.31248,0.10814,0.50716,0
peptide_nm_142,0.78396,1.42377,1.50483,1.34544,1.28385,0.33927,-0.55207,0.08185,0.77046,-0.15852,1.73379,1.8692,1.76435,1.86397,1.74117,-0.58085,0.59005,-0.36651,-1.11393,-0.54103,-0.40034,-0.94397,-1.17826,-0.74182,-0.6307,1.54776,1.92744,1.67215,1.7446,1.67545,0
peptide_nm_143,0.29341,0.30835,-0.27196,-0.05352,0.93024,-0.6541,-0.93321,-0.37607,0.29847,-0.76068,0.99481,1.25685,1.10773,0.93204,1.59336,0.02173,0.19652,0.13892,-1.5094,-0.05607,-1.29769,-0.6993,-0.5802,-0.21795,-0.47723,2.05571,2.29898,2.43081,2.43622,2.34241,0
peptide_nm_144,-0.80727,-0.59784,-0.18599,-0.76274,-0.4114,1.29796,1.59338,1.1155,2.28957,1.83671,-1.38451,-0.44379,-0.20133,0.07339,0.29672,-1.17223,0.99454,1.21118,0.14345,-0.11281,1.89435,1.722,1.23262,1.12951,0.92778,-1.08606,-0.98529,-0.96111,-0.76264,-0.97276,0
peptide_nm_145,0.85945,0.95835,1.05149,0.85118,1.12969,0.33556,-0.24356,0.13614,0.28958,-0.15534,1.36565,1.57834,1.03773,1.25601,1.37532,-0.94777,-0.10275,-0.51298,-0.26167,0.26994,-0.22479,0.24234,0.47793,0.34565,-0.28004,1.58967,1.27439,1.31929,1.28182,1.67324,0
peptide_nm_146,0.8331,0.9461,0.63113,-0.11359,0.22769,0.11954,-0.35223,-0.19679,0.95815,0.41208,2.24541,1.76706,1.37144,0.76861,1.00045,-0.87642,0.59753,0.29979,-0.75521,-0.18016,-0.48357,0.19173,0.55599,1.04411,1.21726,2.87329,2.70841,2.31122,1.81807,1.96479,0
peptide_nm_147,0.7023,0.49603,0.07434,0.53869,0.67228,0.38753,0.66163,0.29206,-0.1901,-0.64143,0.73167,1.14156,0.77143,0.27762,1.23679,-0.43873,-1.4641,0.59197,-0.65604,0.21111,0.22071,-0.29041,-0.04415,0.06073,-0.08448,1.18703,1.09727,0.60472,0.74217,1.42877,0
peptide_nm_148,1.16294,0.89,1.44217,1.16362,0.95854,0.43936,0.64193,0.01163,1.00993,0.51266,1.07828,1.72003,0.97226,1.17972,0.35652,-0.16958,-0.05908,0.49151,-1.99314,-0.95047,0.24712,-0.18559,-0.03732,0.29641,1.10524,0.95506,0.74416,0.69249,0.40605,0.05884,0
peptide_nm_149,0.66049,0.33194,0.44747,0.44201,0.26271,-1.03766,-0.30697,-0.81108,-0.66411,0.18982,0.56564,0.51951,0.75156,0.57011,0.52709,0.84402,0.42122,0.6234,0.20125,-1.07734,-0.64358,-0.70344,-1.00643,-0.94835,-1.13067,0.56635,0.25372,0.85593,0.58201,0.58727,0
peptide_nm_150,0.72682,0.93148,0.35242,0.49876,0.74837,-0.21671,-0.59828,-0.2594,-0.44914,0.31614,0.66539,0.99381,1.06353,0.7747,0.83178,-0.82724,-0.3939,-0.18286,-0.25806,-0.98003,-0.60295,-0.63136,-0.29104,-0.30208,-0.54687,1.00745,0.40417,0.63945,0.38513,0.4993,0
peptide_nm_151,0.17173,0.5049,0.1674,0.72392,0.86307,0.75513,0.62168,0.7779,0.24317,0.00561,-0.02632,0.6394,0.5325,-0.05583,0.16199,-1.70231,-0.05753,0.00217,-0.28533,0.13294,0.57965,0.16971,0.21822,0.76066,0.67586,-0.01963,-0.19384,-0.20866,-0.15792,-0.24855,0
peptide_nm_152,1.3758,1.55187,1.24369,1.60655,1.66929,-0.20373,-1.31801,-0.62684,0.15984,-0.029,1.65273,1.55816,1.3779,1.73474,1.71131,-0.2908,-0.26543,-0.40387,-1.09381,-0.38007,-0.57908,-0.61927,-0.73668,-0.823,-1.06986,0.85866,0.879,0.81392,0.90065,1.14786,0
peptide_nm_153,0.70078,0.63036,1.18661,0.77173,0.49589,-0.12148,-0.13978,-0.38195,-0.41651,0.15791,0.85679,0.93602,1.04344,0.95095,0.56371,0.49194,-0.52412,0.5364,-0.26334,-1.19811,-0.16575,-0.06134,-0.13195,-0.23917,0.39964,0.52647,0.61451,0.73797,0.76072,0.58863,0
peptide_nm_154,0.5443,1.18499,1.1636,1.03763,1.06094,-0.32829,-0.5928,-0.96559,0.22707,0.77099,1.19353,1.45568,1.66204,1.6406,1.61481,0.25346,0.47394,1.0182,-0.7656,-0.60856,-0.32779,-0.64863,-1.34079,-1.06808,-0.99117,1.18974,1.47626,1.46107,1.43695,1.49008,0
peptide_nm_155,1.16166,1.19833,0.66553,0.77367,0.90268,-1.49809,-1.52184,-0.64507,-1.32227,-0.9887,1.44694,1.3513,1.22375,1.18904,0.90873,0.69726,0.67192,-0.28917,1.13661,0.02663,-1.62655,-1.41522,-1.22046,-1.04678,-0.43685,1.35161,1.15439,1.12356,0.95681,0.56444,0
peptide_nm_156,1.03278,1.54092,1.5613,1.80506,1.55817,0.47321,-0.31667,-0.42976,-1.24717,0.20397,1.71429,1.7223,1.76464,1.95584,1.50562,-0.34534,-0.63727,-0.39582,-0.45646,-0.66845,-0.2675,0.07879,0.38133,0.16279,-0.14288,1.12597,1.41613,1.39228,1.51549,1.36798,0
peptide_nm_157,1.06976,1.60456,1.85566,1.74062,1.70687,-0.3881,-0.9167,-1.2134,-1.09826,-0.7925,1.39767,1.55051,1.32519,1.50845,1.2031,0.04532,-1.10058,-0.35959,-0.11366,-0.14149,-1.25319,-0.68531,-0.40043,-1.34334,-0.99655,0.8985,0.81785,0.57099,0.72649,0.45657,0
peptide_nm_158,1.41936,1.46268,1.56981,1.9314,1.91728,-0.59422,-0.87732,-0.98998,-0.96321,-1.14165,2.31523,1.9941,1.85119,2.2394,2.26478,-0.56351,-0.66425,0.61785,-0.22323,0.40125,-1.11915,-0.52478,-0.94555,-1.07055,-0.97707,2.22455,2.19575,1.92183,2.1687,2.3886,0
