,ABHPRK__1,ABHPRK__2,ABHPRK__3,ABHPRK__4,ABHPRK__5,ABHPRK__6,ABHPRK__7,ABHPRK__8,ABHPRK__9,ABHPRK__10,ABHPRK__11,ABHPRK__12,ABHPRK__13,ABHPRK__14,ABHPRK__15,ABHPRK__16,ABHPRK__17,ABHPRK__18,ABHPRK__19,ABHPRK__20,ABHPRK__21,ABHPRK__22,ABHPRK__23,ABHPRK__24,ABHPRK__25,ABHPRK__26,ABHPRK__27,ABHPRK__28,ABHPRK__29,ABHPRK__30,ABHPRK__31,ABHPRK__32,ABHPRK__33,ABHPRK__34,ABHPRK__35,ABHPRK__36,ABHPRK__37,ABHPRK__38,ABHPRK__39,ABHPRK__40,ABHPRK__41,ABHPRK__42,ABHPRK__43,ABHPRK__44,ABHPRK__45,ABHPRK__46,ABHPRK__47,ABHPRK__48,ABHPRK__49,ABHPRK__50,ABHPRK__51,ABHPRK__52,ABHPRK__53,ABHPRK__54,ABHPRK__55,ABHPRK__56,ABHPRK__57,ABHPRK__58,ABHPRK__59,ABHPRK__60,ABHPRK__61,ABHPRK__62,ABHPRK__63,ABHPRK__64,ABHPRK__65,ABHPRK__66,ABHPRK__67,ABHPRK__68,ABHPRK__69,ABHPRK__70,ABHPRK__71,ABHPRK__72,ABHPRK__73,ABHPRK__74,ABHPRK__75,ABHPRK__76,ABHPRK__77,ABHPRK__78,ABHPRK__79,ABHPRK__80,ABHPRK__81,ABHPRK__82,ABHPRK__83,ABHPRK__84,ABHPRK__85,ABHPRK__86,ABHPRK__87,ABHPRK__88,ABHPRK__89,ABHPRK__90,ABHPRK__91,ABHPRK__92,ABHPRK__93,ABHPRK__94,ABHPRK__95,ABHPRK__96,ABHPRK__97,ABHPRK__98,ABHPRK__99,ABHPRK__100,ABHPRK__101,ABHPRK__102,ABHPRK__103,ABHPRK__104,ABHPRK__105,y
peptide_nm_21,-0.80945,-0.27412,-0.26509,-0.27205,-0.2865,0.0,-0.37377,-0.34299,-0.398,-0.3016,0.0,-0.53423,-0.57968,-0.51852,-0.5091,-0.80945,-0.58435,-0.51323,-0.56241,-0.55338,0.0,-0.3358,-0.34174,-0.32283,-0.34322,0.0,-0.22455,-0.2196,-0.18725,-0.19945,-1.39597,-0.61025,-0.46484,-0.52199,-0.56203,0.0,-0.85407,-0.80433,-0.85519,-0.71736,-1.39597,-1.01644,-0.72451,-0.87193,-0.89291,0.0,-0.54307,-0.49359,-0.52744,-0.43713,0.0,-0.21618,-0.26458,-0.29822,-0.25081,-0.14124,-0.59836,0.30676,-0.10793,-0.17511,0.0,-1.04489,-1.12299,-1.79276,-0.52035,-0.92589,-0.68269,-0.61669,-0.63015,-0.61326,0.0,-0.45258,-0.4388,-0.39194,-0.39872,-0.30465,0.3183,0.60165,-0.06947,-0.54835,-0.74667,-0.87435,-0.8121,-0.80863,-0.73634,0.0,-0.44684,-0.48466,-0.51158,-0.42325,-1.23619,-0.35851,-0.37466,-0.39474,-0.39275,0.0,-0.26043,-0.33045,-0.26815,-0.25203,-0.7232,-0.13961,-0.14919,-0.2037,-0.18655,0
peptide_nm_22,0.35728,-0.27412,-0.26509,-0.27205,-0.2865,0.0,-0.37377,-0.34299,-0.398,-0.3016,0.0,-0.53423,-0.57968,1.05459,1.12518,0.35728,-0.58435,-0.51323,-0.56241,-0.55338,0.0,-0.3358,-0.34174,2.5406,-0.34322,0.0,-0.22455,-0.2196,-0.18725,-0.19945,-0.97617,-0.61025,-0.46484,-0.52199,-0.56203,0.0,-0.16943,-0.25609,-0.85519,0.34168,-0.97617,-1.01644,-0.72451,-0.87193,-0.89291,0.0,-0.54307,-0.49359,-0.52744,-0.43713,0.0,-0.21618,-0.26458,-0.29822,-0.25081,-0.26816,-0.11533,-0.35065,-0.64051,-0.66547,0.0,-0.41735,-0.61688,0.63249,0.99238,-0.31097,-0.68269,-0.61669,-0.63015,-0.61326,0.0,-0.45258,-0.4388,-0.39194,-0.39872,-0.8272,-0.61044,-0.29204,-1.48287,-1.52202,-0.74667,-0.87435,-0.8121,0.21177,0.29222,0.0,-0.44684,-0.48466,-0.51158,-0.42325,-0.69263,-0.35851,-0.37466,-0.39474,-0.39275,0.0,-0.26043,-0.33045,-0.26815,-0.25203,-0.7232,-0.13961,-0.14919,-0.2037,-0.18655,0
peptide_nm_23,1.03787,1.45185,-0.26509,-0.27205,-0.2865,0.0,-0.37377,2.26772,2.10435,-0.3016,0.0,0.80761,-0.57968,-0.51852,1.24191,1.03787,0.38407,1.60248,1.5039,1.64031,0.0,-0.3358,-0.34174,-0.32283,-0.34322,0.0,-0.22455,-0.2196,-0.18725,-0.19945,-0.50972,-0.61025,-0.46484,-0.52199,-0.56203,0.0,-0.12916,-0.80433,0.14171,-0.71736,-0.50972,-0.25578,0.98891,-0.87193,0.4329,0.0,0.67928,-0.49359,-0.52744,-0.43713,0.0,-0.21618,-0.26458,-0.29822,-0.25081,-1.347,-1.14177,-0.31413,-0.60919,-1.09453,0.0,0.36708,-1.12299,-0.06814,-0.52035,-0.27681,-0.68269,-0.61669,-0.63015,-0.61326,0.0,-0.45258,-0.4388,-0.39194,-0.39872,1.68105,1.19815,1.44568,1.34393,1.88583,0.27886,0.04803,0.15392,-0.80863,-0.73634,0.0,-0.44684,-0.48466,-0.51158,-0.42325,-0.08866,-0.35851,0.93716,-0.39474,-0.39275,0.0,-0.26043,-0.33045,-0.26815,-0.25203,-0.7232,-0.13961,-0.14919,-0.2037,-0.18655,0
peptide_nm_24,0.42209,-0.27412,-0.26509,-0.27205,1.49177,0.0,-0.37377,-0.34299,-0.398,-0.3016,0.0,2.14944,0.84017,-0.51852,-0.5091,0.42209,-0.58435,0.54463,0.47074,1.64031,0.0,1.79481,-0.34174,2.73149,-0.34322,0.0,-0.22455,-0.2196,-0.18725,-0.19945,-0.95285,-0.61025,-0.46484,-0.52199,-0.56203,0.0,-0.12916,-0.80433,-0.85519,0.41732,-0.95285,-1.01644,0.1322,-0.14903,-0.89291,0.0,-0.54307,-0.49359,-0.52744,-0.43713,0.0,-0.21618,-0.26458,-0.29822,-0.25081,-0.14124,-0.59836,-0.93502,-0.10793,-0.17511,0.0,0.36708,0.59778,0.79417,0.32006,-0.27681,-0.68269,0.30771,-0.63015,0.46807,0.0,-0.45258,-0.4388,-0.39194,-0.39872,0.88677,0.3183,0.60165,0.40167,-0.06151,0.27886,0.97042,0.15392,1.36822,-0.73634,0.0,-0.44684,-0.48466,-0.51158,-0.42325,-0.08866,-0.35851,0.93716,-0.39474,-0.39275,0.0,-0.26043,-0.33045,-0.26815,-0.25203,-0.7232,-0.13961,-0.14919,-0.2037,-0.18655,0
peptide_nm_25,1.40733,-0.27412,-0.26509,-0.27205,-0.2865,0.0,-0.37377,-0.34299,-0.398,-0.3016,0.0,-0.53423,-0.57968,-0.51852,-0.5091,1.40733,3.53141,-0.51323,-0.56241,-0.55338,0.0,8.71928,-0.34174,-0.32283,-0.34322,0.0,-0.22455,-0.2196,-0.18725,-0.19945,0.19927,-0.61025,-0.46484,-0.52199,-0.56203,0.0,-0.85407,-0.80433,-0.85519,-0.71736,0.19927,2.21636,3.84461,-0.87193,-0.89291,0.0,-0.54307,6.00579,-0.52744,-0.43713,0.0,-0.21618,-0.26458,-0.29822,-0.25081,-2.55276,-1.14177,-0.93502,-1.11044,-1.09453,0.0,-1.75088,-1.69658,-1.79276,-1.36075,-0.92589,-0.68269,-0.61669,-0.63015,-0.61326,0.0,-0.45258,-0.4388,-0.39194,-0.39872,2.63418,4.16766,3.4151,2.05063,-1.52202,6.63715,3.04578,4.34005,7.35456,-0.73634,0.0,-0.44684,-0.48466,-0.51158,-0.42325,2.89491,-0.35851,-0.37466,9.26135,-0.39275,0.0,-0.26043,-0.33045,-0.26815,-0.25203,3.15988,-0.13961,-0.14919,-0.2037,-0.18655,0
peptide_nm_26,3.94081,1.98292,6.79236,2.18427,4.69267,0.0,-0.37377,-0.34299,-0.398,-0.3016,0.0,2.97519,1.31345,6.34596,4.39373,3.94081,4.48121,5.12865,2.25528,2.51778,0.0,5.23656,3.4182,3.84216,7.28502,0.0,-0.22455,-0.2196,-0.18725,-0.19945,-1.39597,-0.61025,-0.46484,-0.52199,-0.56203,0.0,-0.85407,-0.80433,-0.85519,-0.71736,-1.39597,-1.01644,-0.72451,-0.87193,-0.89291,0.0,-0.54307,-0.49359,-0.52744,-0.43713,0.0,-0.21618,-0.26458,-0.29822,-0.25081,0.03101,-0.43116,-0.10717,-1.11044,-1.09453,0.0,1.01876,0.59778,1.73487,2.16895,0.74319,-0.68269,0.61585,-0.63015,-0.61326,0.0,-0.45258,-0.4388,-0.39194,-0.39872,1.51084,2.01033,1.72703,1.08695,0.52269,0.57187,2.74423,1.76397,2.15981,2.34935,0.0,-0.44684,-0.48466,-0.51158,-0.42325,0.9769,-0.35851,-0.37466,1.36091,-0.39275,0.0,-0.26043,-0.33045,-0.26815,-0.25203,-0.7232,-0.13961,-0.14919,-0.2037,-0.18655,0
peptide_nm_27,0.77397,-0.27412,2.08739,-0.27205,-0.2865,0.0,-0.37377,-0.34299,3.0143,-0.3016,0.0,1.22048,-0.57968,-0.51852,-0.5091,0.77397,0.68204,0.89724,2.25528,0.9822,0.0,-0.3358,-0.34174,-0.32283,-0.34322,0.0,-0.22455,-0.2196,-0.18725,-0.19945,-0.25651,-0.61025,-0.46484,-0.52199,0.43369,0.0,-0.85407,0.74901,-0.85519,-0.71736,-0.25651,0.97298,-0.72451,0.11384,0.96322,0.0,-0.54307,1.13126,-0.52744,-0.43713,0.0,-0.21618,-0.26458,4.0373,-0.25081,-1.0025,-1.14177,-0.93502,-1.11044,-0.45093,0.0,0.09555,0.59778,-0.61688,-0.18418,-0.09135,-0.68269,-0.61669,-0.63015,-0.61326,0.0,1.43773,-0.4388,-0.39194,-0.39872,1.51084,0.85975,1.16434,2.37186,1.20426,-0.74667,0.33184,0.47593,-0.80863,0.8065,0.0,-0.44684,1.88328,2.24626,2.43245,-0.4985,-0.35851,-0.37466,-0.39474,-0.39275,0.0,-0.26043,-0.33045,-0.26815,-0.25203,0.66361,-0.13961,-0.14919,-0.2037,-0.18655,0
peptide_nm_28,-0.19368,-0.27412,-0.26509,-0.27205,-0.2865,0.0,-0.37377,-0.34299,2.10435,-0.3016,0.0,0.80761,0.84017,-0.51852,-0.5091,-0.19368,-0.58435,-0.51323,0.47074,0.54347,0.0,-0.3358,-0.34174,-0.32283,-0.34322,0.0,-0.22455,-0.2196,-0.18725,-0.19945,-0.50972,-0.61025,-0.46484,-0.52199,-0.56203,0.0,-0.85407,0.36068,-0.85519,-0.71736,-0.50972,0.50488,-0.72451,-0.87193,-0.23,0.0,-0.54307,-0.49359,-0.52744,-0.43713,0.0,-0.21618,-0.26458,-0.29822,-0.25081,0.6626,0.48846,-0.31413,-0.10793,0.74432,0.0,-0.3389,0.59778,0.79417,-0.52035,-0.92589,-0.68269,-0.61669,-0.63015,-0.61326,0.0,0.99295,1.3376,1.9694,-0.39872,-0.30465,-0.12163,-0.66441,-0.5406,-0.54835,-0.74667,-0.87435,-0.8121,-0.80863,-0.73634,0.0,-0.44684,-0.48466,-0.51158,1.61654,-1.23619,-0.35851,-0.37466,-0.39474,-0.39275,0.0,-0.26043,-0.33045,-0.26815,-0.25203,0.35543,-0.13961,-0.14919,-0.2037,-0.18655,0
peptide_nm_29,1.65364,-0.27412,1.49927,1.52925,-0.2865,0.0,4.49432,2.26772,2.10435,2.10081,0.0,-0.53423,0.84017,1.15947,-0.5091,1.65364,3.28931,2.66033,1.5039,2.73715,0.0,-0.3358,-0.34174,-0.32283,-0.34322,0.0,-0.22455,-0.2196,-0.18725,-0.19945,1.26277,1.12603,-0.46484,-0.52199,0.86042,0.0,-0.85407,-0.22182,0.14171,0.41732,1.26277,3.54751,3.55904,2.01965,1.0958,0.0,-0.54307,0.72505,-0.52744,-0.43713,0.0,-0.21618,-0.26458,-0.29822,-0.25081,-1.74892,-1.14177,-0.93502,-1.11044,-1.09453,0.0,-1.75088,-1.12299,-0.93045,-0.52035,-0.92589,-0.68269,-0.61669,-0.63015,-0.61326,0.0,-0.45258,-0.4388,-0.39194,-0.39872,2.87247,4.27764,3.55577,3.22846,2.8595,0.27886,0.04803,0.15392,-0.80863,-0.73634,0.0,-0.44684,-0.48466,-0.51158,-0.42325,-0.66243,-0.35851,-0.37466,-0.39474,-0.39275,0.0,-0.26043,-0.33045,-0.26815,-0.25203,-0.7232,-0.13961,-0.14919,-0.2037,-0.18655,0
peptide_nm_30,-0.11671,-0.27412,-0.26509,-0.27205,-0.2865,0.0,-0.37377,-0.34299,-0.398,-0.3016,0.0,-0.53423,-0.57968,1.41762,-0.5091,-0.11671,0.51319,0.69575,-0.56241,-0.55338,0.0,2.07889,-0.34174,-0.32283,-0.34322,0.0,-0.22455,-0.2196,-0.18725,-0.19945,-0.39894,0.37365,-0.46484,-0.52199,-0.56203,0.0,-0.85407,-0.80433,-0.85519,-0.71736,-0.39894,-0.15436,0.25459,0.79629,0.65387,0.0,-0.54307,-0.49359,-0.52744,-0.43713,0.0,4.3025,2.96402,-0.29822,-0.25081,-1.64844,-1.14177,-0.93502,-1.11044,-1.09453,0.0,-1.75088,-1.69658,-1.79276,-0.38028,-0.19567,-0.68269,-0.61669,-0.63015,-0.61326,0.0,-0.45258,-0.4388,-0.39194,-0.39872,0.48963,1.55009,1.3251,0.69159,0.74988,0.40706,0.17102,0.29193,0.44725,-0.73634,0.0,1.75608,1.545,1.82198,-0.42325,0.05478,-0.35851,-0.37466,-0.39474,-0.39275,0.0,-0.26043,-0.33045,-0.26815,-0.25203,0.49026,-0.13961,-0.14919,-0.2037,-0.18655,0
peptide_nm_31,0.16854,-0.27412,-0.26509,-0.27205,0.54336,0.0,-0.37377,0.96237,0.81282,-0.3016,0.0,-0.53423,-0.57968,1.10534,1.12518,0.16854,0.41341,0.0157,-0.0625,-0.04152,0.0,0.76178,-0.34174,-0.32283,-0.34322,0.0,2.28355,1.93242,-0.18725,-0.19945,-0.223,-0.16302,-0.46484,-0.52199,-0.23012,0.0,-0.48063,-0.51308,-0.85519,0.8712,-0.223,0.15913,0.98891,-0.52214,-0.58355,0.0,-0.54307,0.11573,-0.52744,-0.43713,0.0,-0.21618,-0.26458,2.7786,-0.25081,-0.42495,-0.30196,-0.00369,-0.38281,-0.88,0.0,0.06757,-0.8362,-0.12377,0.60019,-0.23862,-0.11963,-0.15449,-0.16797,-0.61326,0.0,0.29209,1.3376,-0.39194,0.63921,0.06913,0.14499,0.17963,-0.571,-0.38607,-0.20374,-0.39919,-0.32909,-0.28197,-0.22206,0.0,1.55581,0.40332,1.4456,0.52865,-0.32492,-0.35851,-0.37466,-0.39474,-0.39275,0.0,1.16151,-0.33045,-0.26815,-0.25203,0.98992,-0.13961,-0.14919,-0.2037,-0.18655,0
peptide_nm_32,0.11421,-0.27412,-0.26509,-0.27205,-0.2865,0.0,-0.37377,-0.34299,-0.398,-0.3016,0.0,1.53952,1.69208,-0.51852,-0.5091,0.11421,-0.58435,-0.51323,-0.56241,-0.55338,0.0,-0.3358,-0.34174,-0.32283,-0.34322,0.0,-0.22455,-0.2196,-0.18725,-0.19945,-0.73128,-0.61025,-0.46484,-0.52199,-0.56203,0.0,-0.85407,-0.80433,-0.85519,-0.71736,-0.73128,0.15913,-0.72451,-0.87193,0.26717,0.0,-0.54307,-0.49359,-0.52744,-0.43713,0.0,-0.21618,-0.26458,5.00075,-0.25081,-1.347,-0.30196,-0.93502,-1.11044,-1.09453,0.0,-1.75088,-1.69658,-1.79276,-1.36075,-0.92589,-0.68269,-0.61669,-0.63015,-0.61326,0.0,-0.45258,-0.4388,-0.39194,-0.39872,-0.10608,-0.76153,-0.4112,0.08758,0.18191,0.79163,-0.87435,-0.8121,-0.80863,-0.73634,0.0,-0.44684,2.35686,2.85911,-0.42325,-0.37555,-0.35851,-0.37466,-0.39474,-0.39275,0.0,-0.26043,-0.33045,-0.26815,-0.25203,0.89475,-0.13961,-0.14919,-0.2037,-0.18655,0
peptide_nm_33,0.89577,-0.27412,-0.26509,2.42991,-0.2865,0.0,-0.37377,-0.34299,-0.398,-0.3016,0.0,1.36671,1.48555,1.99846,-0.5091,0.89577,-0.58435,-0.51323,0.98732,-0.55338,0.0,-0.3358,-0.34174,-0.32283,-0.34322,0.0,-0.22455,-0.2196,-0.18725,-0.19945,-0.16886,-0.61025,-0.46484,-0.52199,-0.56203,0.0,-0.85407,0.04295,0.64017,-0.71736,-0.16886,0.06116,-0.72451,-0.87193,0.13828,0.0,-0.54307,-0.49359,-0.52744,-0.43713,0.0,-0.21618,-0.26458,-0.29822,-0.25081,-0.32674,-0.37194,-0.93502,-1.11044,0.33568,0.0,0.24942,-0.02796,0.79417,-1.36075,-0.92589,-0.68269,-0.61669,-0.63015,-0.61326,0.0,-0.45258,-0.4388,-0.39194,-0.39872,-0.3352,-0.19495,-0.47258,-0.77617,-0.76472,-0.74667,-0.87435,-0.8121,-0.80863,-0.73634,0.0,-0.44684,-0.48466,-0.51158,-0.42325,-1.23619,-0.35851,-0.37466,-0.39474,-0.39275,0.0,-0.26043,-0.33045,-0.26815,-0.25203,-0.7232,-0.13961,-0.14919,-0.2037,-0.18655,0
peptide_nm_34,0.77397,-0.27412,-0.26509,-0.27205,-0.2865,0.0,-0.37377,-0.34299,-0.398,-0.3016,0.0,-0.53423,-0.57968,-0.51852,-0.5091,0.77397,2.15949,-0.51323,-0.56241,-0.55338,0.0,-0.3358,-0.34174,-0.32283,-0.34322,0.0,-0.22455,-0.2196,-0.18725,-0.19945,-1.39597,-0.61025,-0.46484,-0.52199,-0.56203,0.0,-0.85407,-0.80433,-0.85519,-0.71736,-1.39597,-1.01644,-0.72451,-0.87193,-0.89291,0.0,-0.54307,-0.49359,-0.52744,-0.43713,0.0,-0.21618,-0.26458,-0.29822,-0.25081,0.54776,0.39789,1.05182,0.76926,-1.09453,0.0,2.24972,1.97439,4.67456,6.48303,-0.92589,-0.68269,-0.61669,-0.63015,-0.61326,0.0,-0.45258,-0.4388,-0.39194,-0.39872,1.00024,1.05151,0.26403,0.28388,0.74988,-0.74667,-0.87435,-0.8121,-0.80863,-0.73634,0.0,-0.44684,-0.48466,-0.51158,-0.42325,-1.23619,-0.35851,-0.37466,-0.39474,-0.39275,0.0,-0.26043,-0.33045,-0.26815,-0.25203,-0.7232,-0.13961,-0.14919,-0.2037,-0.18655,0
peptide_nm_35,1.96153,-0.27412,1.75132,1.80638,-0.2865,0.0,-0.37377,2.64068,-0.398,2.50121,0.0,-0.53423,1.043,-0.51852,1.53375,1.96153,0.51319,1.90472,3.01389,0.72627,0.0,-0.3358,-0.34174,-0.32283,-0.34322,0.0,5.29326,-0.2196,-0.18725,-0.19945,-0.39894,-0.61025,-0.46484,-0.52199,-0.56203,0.0,-0.85407,-0.80433,-0.85519,-0.71736,-0.39894,-0.15436,-0.72451,-0.87193,-0.11952,0.0,-0.54307,-0.49359,-0.52744,-0.43713,0.0,-0.21618,2.96402,-0.29822,-0.25081,-2.1006,-1.14177,-0.93502,-1.11044,-1.09453,0.0,-0.95076,-1.04105,-0.79778,-1.36075,-0.92589,-0.68269,-0.61669,-0.63015,-0.61326,0.0,-0.45258,-0.4388,-0.39194,2.1961,1.38319,1.05151,1.3251,1.23521,1.31785,0.40706,0.17102,-0.8121,-0.80863,-0.73634,0.0,1.75608,1.545,1.82198,-0.42325,-0.59071,-0.35851,-0.37466,-0.39474,-0.39275,0.0,-0.26043,-0.33045,-0.26815,-0.25203,0.49026,-0.13961,-0.14919,-0.2037,-0.18655,0
peptide_nm_36,1.96153,-0.27412,-0.26509,2.73012,2.82548,0.0,-0.37377,-0.34299,-0.398,-0.3016,0.0,1.53952,-0.57968,2.27812,-0.5091,1.96153,0.91229,2.8719,1.15951,1.3661,0.0,2.95696,-0.34174,-0.32283,-0.34322,0.0,-0.22455,-0.2196,-0.18725,-0.19945,-0.73128,-0.61025,-0.46484,-0.52199,-0.56203,0.0,-0.85407,-0.80433,0.80632,-0.71736,-0.73128,0.15913,0.64623,-0.87193,0.26717,0.0,-0.54307,-0.49359,-0.52744,-0.43713,0.0,-0.21618,-0.26458,-0.29822,-0.25081,-0.74412,-1.14177,0.0584,-1.11044,-0.29003,0.0,1.52234,0.13891,1.08161,0.10996,0.04774,-0.68269,0.86235,-0.63015,-0.61326,0.0,-0.45258,-0.4388,-0.39194,-0.39872,2.27676,1.95803,2.28972,1.65802,2.73779,-0.74667,0.55115,-0.8121,1.00542,1.19221,0.0,-0.44684,-0.48466,-0.51158,-0.42325,-0.37555,-0.35851,-0.37466,-0.39474,-0.39275,0.0,-0.26043,-0.33045,-0.26815,-0.25203,-0.7232,-0.13961,-0.14919,-0.2037,-0.18655,0
peptide_nm_37,0.13386,-0.27412,-0.26509,0.95611,-0.2865,0.0,-0.37377,-0.34299,-0.398,-0.3016,0.0,0.95346,-0.07485,-0.51852,1.20119,0.13386,-0.58435,-0.1371,0.84643,-0.19626,0.0,-0.3358,-0.34174,-0.32283,-0.34322,0.0,-0.22455,-0.2196,-0.18725,-0.19945,-0.88685,-0.61025,-0.46484,-0.52199,-0.33046,0.0,-0.58617,-0.59722,-0.51534,-0.34793,-0.88685,-1.01644,-0.4199,-0.62549,-0.67708,0.0,-0.54307,-0.49359,-0.52744,-0.43713,0.0,-0.21618,-0.26458,-0.29822,-0.25081,0.06399,0.06318,-0.05198,0.08573,-0.19649,0.0,-0.18543,-0.06504,-0.02894,0.28097,-0.67731,-0.68269,-0.61669,-0.63015,-0.61326,0.0,0.08164,-0.4388,-0.39194,-0.39872,-0.65109,-0.79109,-0.33617,-0.51919,-0.72949,-0.74667,-0.87435,-0.8121,-0.80863,-0.73634,0.0,-0.44684,0.14679,-0.51158,0.90499,-1.01645,-0.35851,-0.37466,-0.39474,-0.39275,0.0,-0.26043,-0.33045,-0.26815,-0.25203,0.10299,-0.13961,2.08369,-0.2037,-0.18655,0
peptide_nm_38,1.65364,0.8544,0.8641,0.85377,-0.2865,0.0,-0.37377,2.99872,1.16597,1.16074,0.0,0.34312,-0.57968,0.53022,-0.5091,1.65364,0.04885,2.19487,2.6662,2.1172,0.0,-0.3358,-0.34174,1.58612,-0.34322,0.0,-0.22455,-0.2196,-0.18725,-0.19945,-0.80514,-0.61025,-0.46484,-0.52199,-0.56203,0.0,-0.85407,-0.80433,-0.23213,-0.71736,-0.80514,-0.02173,0.37208,-0.42012,-0.89291,0.0,0.25616,-0.49359,-0.52744,-0.43713,0.0,-0.21618,-0.26458,-0.29822,-0.25081,-1.48097,-0.78646,-0.93502,-1.11044,-1.09453,0.0,-0.82767,-0.59529,-0.71487,-0.33765,-0.92589,-0.68269,-0.02507,-0.63015,-0.61326,0.0,-0.45258,-0.4388,-0.39194,-0.39872,1.15153,0.85975,1.0743,0.8728,0.25599,-0.06298,-0.27126,-0.8121,-0.12836,-0.73634,0.0,-0.44684,-0.48466,-0.51158,-0.42325,-0.85368,-0.35851,-0.37466,-0.39474,-0.39275,0.0,-0.26043,-0.33045,-0.26815,-0.25203,-0.7232,-0.13961,-0.14919,-0.2037,-0.18655,0
peptide_nm_39,0.94064,1.35596,-0.26509,-0.27205,-0.2865,0.0,-0.37377,-0.34299,-0.398,1.94065,0.0,2.00035,2.09297,-0.51852,-0.5091,0.94064,0.33027,0.4824,1.37475,1.49406,0.0,-0.3358,-0.34174,-0.32283,-0.34322,0.0,-0.22455,-0.2196,-0.18725,-0.19945,-0.97617,-0.61025,-0.46484,-0.52199,-0.56203,0.0,-0.85407,-0.80433,0.07941,0.34168,-0.97617,-1.01644,0.08181,-0.87193,-0.89291,0.0,-0.54307,0.65336,-0.52744,-0.43713,0.0,3.54939,-0.26458,-0.29822,-0.25081,0.1126,0.39789,-0.93502,-0.64051,0.19266,0.0,0.24942,1.00266,1.4409,-0.57637,-0.92589,0.34959,0.25334,-0.63015,-0.61326,0.0,-0.45258,-0.4388,-0.39194,1.67713,0.30151,0.63602,0.50235,0.28388,0.74988,1.19644,-0.87435,0.0971,0.21177,0.29222,0.0,1.38893,1.18683,1.38443,-0.42325,-0.14906,-0.35851,-0.37466,-0.39474,-0.39275,0.0,-0.26043,-0.33045,-0.26815,-0.25203,0.29866,-0.13961,-0.14919,-0.2037,-0.18655,0
peptide_nm_40,2.60099,4.42052,2.08739,-0.27205,0.84513,0.0,-0.37377,-0.34299,-0.398,-0.3016,0.0,-0.53423,0.36688,0.57582,0.60518,2.60099,2.70826,1.60248,0.11138,0.8426,0.0,-0.3358,1.53823,3.66107,3.12416,0.0,-0.22455,2.64976,-0.18725,-0.19945,-1.39597,-0.61025,-0.46484,-0.52199,-0.56203,0.0,-0.85407,-0.80433,-0.85519,-0.71736,-1.39597,-1.01644,-0.72451,-0.87193,-0.89291,0.0,-0.54307,-0.49359,-0.52744,-0.43713,0.0,-0.21618,-0.26458,-0.29822,-0.25081,-1.99625,-1.14177,-0.93502,-1.11044,-1.09453,0.0,-1.75088,-0.93179,-0.66801,-0.29114,-0.47652,-0.68269,-0.00042,-0.63015,-0.61326,0.0,0.53038,-0.4388,-0.39194,-0.39872,1.03951,0.95179,0.60165,0.05344,0.64661,1.38328,-0.24713,-0.16809,2.03074,1.36754,0.0,0.87491,1.88328,2.12635,-0.42325,0.35269,-0.35851,-0.37466,-0.39474,-0.39275,0.0,-0.26043,-0.33045,1.97223,-0.25203,0.77029,-0.13961,-0.14919,-0.2037,2.55053,0
peptide_nm_41,1.96153,1.89932,0.82067,-0.27205,0.75083,0.0,1.15878,-0.34299,-0.398,-0.3016,0.0,1.15549,2.91533,2.50185,2.55517,1.96153,1.85462,0.78874,1.29727,1.3661,0.0,1.00569,3.12897,3.34236,1.24599,0.0,-0.22455,-0.2196,-0.18725,-0.19945,0.59808,1.57618,2.43294,0.49359,-0.14715,0.0,-0.85407,-0.80433,0.3411,0.60644,0.59808,2.3361,2.96593,1.29675,1.04056,0.0,-0.54307,0.25634,0.34618,0.48903,0.0,-0.21618,-0.26458,-0.29822,-0.25081,-0.48574,-0.11533,-0.17085,-0.50894,-0.5582,0.0,0.02716,0.06831,0.27679,-0.38028,-0.09135,0.0055,-0.61669,-0.63015,0.01752,0.0,0.45757,-0.4388,-0.39194,0.89869,1.51084,1.88248,1.51061,1.34393,1.60184,-0.0874,0.28717,0.97133,1.15054,0.54936,0.0,-0.44684,0.60823,0.70187,-0.42325,-0.12965,0.74967,-0.37466,-0.39474,-0.39275,0.0,-0.26043,-0.33045,-0.26815,1.71381,-0.02979,-0.13961,-0.14919,-0.2037,-0.18655,0
peptide_nm_43,0.11421,-0.27412,-0.26509,-0.27205,-0.2865,0.0,-0.37377,-0.34299,-0.398,-0.3016,0.0,-0.53423,-0.57968,2.27812,-0.5091,0.11421,0.91229,1.17934,-0.56241,-0.55338,0.0,2.95696,4.17019,4.76771,-0.34322,0.0,-0.22455,-0.2196,-0.18725,8.16837,-0.0666,-0.61025,-0.46484,-0.52199,-0.56203,0.0,0.26625,0.12768,0.80632,-0.71736,-0.0666,-1.01644,-0.72451,0.3329,0.26717,0.0,1.34602,1.45622,-0.52744,2.34137,0.0,-0.21618,-0.26458,-0.29822,-0.25081,-0.14124,-1.14177,0.0584,-0.27502,-0.29003,0.0,-0.65981,0.13891,-0.35557,-1.36075,1.995,-0.68269,0.86235,2.55373,1.27908,0.0,1.78143,-0.4388,-0.39194,-0.39872,-0.10608,-0.08164,-0.4112,0.08758,0.18191,2.32993,4.82766,3.82483,1.00542,3.12077,0.0,-0.44684,2.35686,2.85911,3.14638,3.06703,5.08167,3.82317,3.89686,4.55051,0.0,4.00539,4.17275,5.45726,-0.25203,0.89475,-0.13961,-0.14919,-0.2037,-0.18655,0
