,SEP_A,SEP_C,SEP_D,SEP_E,SEP_F,SEP_G,SEP_H,SEP_I,SEP_K,SEP_L,SEP_M,SEP_N,SEP_P,SEP_Q,SEP_R,SEP_S,SEP_T,SEP_V,SEP_W,SEP_Y,y
peptide_pm_16,-0.75903,0.51032,0.77128,0.80409,-0.75426,-0.85648,-0.96347,-0.57539,-1.27035,-0.23605,0.53568,0.72336,0.85284,0.65443,-0.69944,-0.06496,0.89747,0.08492,0.65087,-0.79872,1
peptide_pm_17,-0.8502,0.51032,0.77128,0.80409,1.02697,-0.95481,0.57191,-0.35924,0.11759,-1.34412,0.53568,-1.13828,0.85284,0.65443,0.92323,-1.27579,-0.7846,1.22158,0.65087,0.65328,1
peptide_pm_18,1.28659,-2.6628,0.77128,0.80409,-1.11051,-0.02682,0.57191,1.18466,0.25638,2.07674,0.53568,0.72336,0.85284,0.65443,-2.10007,1.06474,0.89747,-0.18511,-0.96235,-2.09027,1
peptide_pm_19,-0.03537,0.51032,0.77128,0.80409,-1.66675,1.34979,-1.39609,-0.24808,-1.37711,-0.69989,0.53568,0.72336,-0.69994,0.65443,0.92323,1.06474,0.89747,1.22158,-1.01996,0.65328,1
peptide_pm_20,-1.51117,0.51032,0.77128,0.80409,-1.24176,1.34979,0.57191,1.18466,-1.37711,-1.08643,0.53568,0.72336,0.85284,0.65443,0.92323,1.06474,0.89747,1.22158,-1.07758,0.65328,1
peptide_pm_21,-0.33737,0.51032,0.77128,0.80409,-0.75426,1.34979,-0.96347,0.06688,-1.27035,-0.59681,0.53568,0.72336,0.85284,0.65443,0.92323,-1.52545,-1.51798,0.08492,-0.65267,0.65328,1
peptide_pm_22,1.28659,-2.95126,0.77128,0.80409,-1.47925,-0.32181,0.57191,1.18466,1.45213,2.07674,0.53568,0.72336,0.85284,0.65443,-2.01466,1.06474,0.89747,-1.29664,0.65087,-1.52873,1
peptide_pm_23,-0.10944,-1.13326,-0.2549,0.80409,0.07073,-1.39729,-0.72595,-0.32836,-0.7472,-0.30047,-0.95209,0.72336,0.85284,-0.48368,0.92323,-0.46441,-0.75096,-0.7503,0.65087,0.65328,1
peptide_pm_24,1.28659,0.51032,0.77128,0.80409,1.02697,1.34979,0.57191,1.18466,-1.30771,-1.25393,0.53568,0.72336,0.85284,0.65443,0.92323,1.06474,0.89747,1.22158,-1.61052,0.65328,1
peptide_pm_25,-0.81601,-1.13326,-0.2549,0.80409,0.07073,-0.15588,0.57191,1.18466,-0.51766,-0.98335,0.53568,-1.61486,0.85284,0.65443,0.92323,-1.50672,-0.75096,-0.31699,0.65087,0.65328,1
peptide_pm_26,-1.65363,0.51032,0.77128,0.80409,1.02697,1.34979,0.57191,-1.29176,-1.08885,-1.24749,0.53568,-1.30211,0.85284,0.65443,0.92323,1.06474,0.89747,1.22158,0.65087,0.65328,1
peptide_pm_27,-0.08095,-1.92486,0.77128,0.80409,1.02697,-0.12515,0.57191,1.18466,-0.90735,2.07674,0.53568,0.72336,-2.43342,0.65443,-0.44323,-1.2009,-0.71732,1.22158,-1.07758,-1.27202,1
peptide_pm_28,-1.67072,0.51032,0.77128,0.80409,-1.24176,1.34979,0.57191,1.18466,-1.37711,-0.77076,0.53568,0.72336,0.85284,0.65443,0.92323,1.06474,0.89747,1.22158,-1.07758,0.65328,1
peptide_pm_29,1.28659,0.51032,0.77128,0.80409,1.02697,-1.29896,0.57191,-1.90315,1.45213,-1.31191,0.53568,0.72336,-1.14837,0.65443,0.92323,-0.80144,0.89747,1.22158,0.65087,0.65328,1
peptide_pm_30,-0.03537,0.51032,0.77128,0.80409,-1.66675,1.34979,-1.39609,-0.24808,-1.37711,-1.02845,0.53568,0.72336,0.85284,0.65443,0.92323,1.06474,0.89747,1.22158,-1.01996,0.65328,1
peptide_pm_31,-0.45703,0.51032,0.77128,-0.47017,-1.36676,-1.59395,-1.0992,-1.1806,-0.89133,0.80761,-1.37995,0.72336,0.85284,0.65443,0.92323,-0.84513,0.89747,1.22158,0.65087,0.65328,1
peptide_pm_32,-1.7391,-2.48837,-1.33473,0.80409,1.02697,1.34979,-2.09168,1.18466,1.45213,0.05386,0.53568,0.72336,0.85284,0.65443,-0.86456,1.06474,0.89747,1.22158,-1.61052,0.65328,1
peptide_pm_33,-0.29748,0.51032,0.77128,0.80409,-0.07302,-1.15761,0.57191,1.18466,-0.42691,-1.3248,0.53568,0.72336,-1.5031,-1.96397,-0.07884,-0.03375,0.89747,1.22158,0.65087,0.65328,1
peptide_pm_34,-0.26329,0.51032,0.77128,0.80409,1.02697,-1.11459,-0.88713,-1.29176,-0.38954,-0.14585,0.53568,0.72336,-0.29836,0.65443,-1.78692,1.06474,-0.2598,-0.48654,0.65087,-0.72652,1
peptide_pm_35,-0.33737,0.51032,0.77128,0.80409,-0.75426,-1.20063,0.57191,-1.37822,1.45213,-1.29258,0.53568,0.72336,-1.05467,0.65443,0.92323,-0.71407,0.89747,-0.56818,0.65087,0.65328,1
peptide_pm_36,-1.40861,0.51032,-0.7311,0.80409,-1.11051,-0.752,0.57191,1.18466,-1.07283,-0.97047,0.53568,0.72336,0.85284,0.65443,0.92323,1.06474,0.89747,-0.92613,0.65087,0.65328,1
peptide_pm_37,-0.71914,0.51032,0.77128,0.80409,-0.07302,-0.81346,-0.92106,-0.53216,-0.42691,-0.82874,0.53568,0.72336,-1.5031,-1.41351,-0.07884,-0.03375,0.89747,-0.52422,0.65087,0.65328,1
peptide_pm_38,-1.07812,0.51032,0.77128,0.80409,-1.56675,-0.4017,0.57191,-1.82904,-0.06925,-0.59681,0.53568,0.72336,0.85284,0.65443,-0.69944,-0.71407,0.89747,1.22158,0.65087,0.65328,1
peptide_pm_39,-0.01258,-1.01921,-0.17441,0.80409,0.14573,-1.26823,-0.62416,-0.22338,-0.82194,-0.43576,-0.8354,-0.3266,0.85284,-1.04158,0.92323,-0.77024,-0.05122,-0.6247,0.65087,0.65328,1
peptide_pm_40,-0.60518,0.51032,0.77128,0.80409,-0.32302,-1.17605,0.57191,-0.14927,-0.32015,-0.57105,0.53568,0.72336,0.85284,0.65443,-0.30658,1.06474,-0.55584,-1.35944,-2.30909,0.65328,1
peptide_pm_41,1.28659,-2.95126,0.77128,0.80409,-0.67301,-0.32181,0.57191,1.18466,1.45213,2.07674,0.53568,0.72336,0.85284,0.65443,-2.01466,1.06474,0.89747,-1.29664,0.65087,-2.56357,1
peptide_pm_42,-0.80461,0.51032,-0.47623,0.80409,-1.26676,-0.90564,0.57191,0.036,-0.80592,-0.64835,0.53568,0.72336,0.85284,0.65443,0.92323,-1.57538,0.89747,0.05352,-0.68868,0.65328,1
peptide_pm_43,1.28659,0.51032,0.77128,0.80409,1.02697,-0.8319,0.57191,1.18466,-1.07817,-0.21028,0.53568,0.72336,0.85284,0.65443,-1.83247,1.06474,0.89747,-1.00777,0.65087,-3.22941,1
peptide_pm_44,1.28659,-2.72317,0.77128,0.80409,-0.42301,-1.61238,0.57191,1.18466,1.45213,0.58213,0.53568,0.72336,0.85284,0.65443,-1.99758,1.06474,0.89747,-0.98893,0.65087,-1.20784,1
peptide_pm_45,1.28659,-2.64267,0.77128,-0.28258,1.02697,-1.33583,0.57191,0.14716,1.45213,0.99444,0.53568,-1.25743,-1.41609,0.65443,-0.03329,-0.59548,-1.75347,-0.44886,-0.55904,0.65328,1
peptide_pm_46,1.28659,0.51032,0.77128,0.80409,1.02697,1.34979,0.57191,-0.57539,-0.06925,-1.0671,0.53568,0.72336,-2.41334,0.65443,-1.43961,1.06474,0.89747,1.22158,-2.86364,0.65328,1
peptide_pm_47,1.28659,-2.64267,0.77128,-0.91648,1.02697,-1.33583,0.57191,1.18466,1.45213,0.99444,0.53568,-1.25743,-1.41609,0.65443,-0.03329,-0.59548,-1.75347,-0.44886,-0.55904,0.65328,1
peptide_pm_48,0.3521,-2.60242,0.77128,-0.25671,1.02697,-0.69055,0.57191,-0.421,-0.32015,2.07674,0.53568,-1.21275,-0.88734,0.65443,0.92323,-1.35693,-0.20597,-0.86333,-0.53024,-0.66234,1
peptide_pm_49,-0.71914,0.51032,0.77128,0.80409,1.02697,-1.29896,0.57191,-0.24808,-1.12088,-1.3248,0.53568,0.72336,-0.69994,0.65443,0.92323,1.06474,0.89747,-0.23535,0.65087,0.65328,1
peptide_pm_50,-0.71914,0.51032,0.77128,0.80409,1.02697,-1.29896,0.57191,-0.24808,-1.28636,-1.3248,0.53568,0.72336,0.85284,0.65443,0.92323,1.06474,0.89747,-0.23535,0.65087,0.65328,1
peptide_pm_51,-0.96986,0.51032,-1.36826,-0.01091,-0.64801,-0.86877,-0.49692,-0.78536,0.35247,1.26501,-1.46746,-0.81063,0.85284,0.65443,0.92323,-1.18841,0.0497,-1.04545,-0.25657,0.65328,1
peptide_pm_52,1.28659,0.51032,-0.40916,0.80409,-0.07302,-0.35869,0.57191,-1.33499,-1.12088,-0.19095,-1.17574,0.72336,0.85284,0.65443,-1.39976,-0.67038,-0.97299,0.11632,0.65087,0.65328,1
peptide_pm_53,-0.71914,0.51032,0.77128,0.80409,-1.66675,-0.07599,0.57191,-1.47703,1.45213,-0.69989,0.53568,0.72336,-0.69994,-1.96397,0.92323,-1.13224,-0.66349,1.22158,0.65087,0.65328,1
peptide_pm_54,1.28659,-2.72317,0.77128,0.80409,-1.17301,-0.07599,0.57191,1.18466,-0.42691,2.07674,0.53568,0.72336,0.85284,0.65443,-1.99758,1.06474,0.89747,-0.23535,-1.01996,-2.17049,1
peptide_pm_55,1.28659,0.51032,0.77128,0.80409,-2.16675,1.34979,0.57191,1.18466,-1.09419,2.07674,0.53568,0.72336,-1.24876,0.65443,-0.86456,1.06474,0.89747,1.22158,0.65087,0.65328,1
peptide_pm_56,1.28659,-2.64267,0.77128,-0.28258,1.02697,-1.33583,0.57191,1.18466,1.45213,0.99444,0.53568,-1.25743,-1.41609,0.65443,-0.03329,0.01618,-2.04279,-0.90729,-0.55904,0.65328,1
peptide_pm_57,1.28659,0.51032,0.77128,0.80409,1.02697,1.34979,0.57191,1.18466,-1.27035,-1.29903,0.53568,0.72336,-0.546,0.65443,0.92323,1.06474,0.89747,1.22158,-0.85432,0.65328,1
peptide_pm_58,1.28659,-2.64267,-0.3555,-0.28258,-0.02302,-1.33583,0.57191,0.14716,1.45213,0.99444,0.53568,-0.52766,-1.41609,0.65443,-0.03329,0.01618,-2.04279,0.16656,-0.55904,0.65328,1
peptide_pm_59,1.28659,-1.04605,-2.11945,-0.69656,-0.42301,1.34979,0.57191,-0.24808,0.21367,-1.02845,0.53568,0.72336,0.85284,0.65443,-0.39768,-1.13224,0.89747,1.22158,-2.45313,0.65328,1
peptide_pm_60,-0.8502,0.51032,0.77128,0.80409,1.02697,-0.18661,0.57191,-0.35924,-0.54969,-1.34412,0.53568,-1.13828,0.85284,0.65443,0.92323,-1.27579,-0.7846,1.22158,0.65087,0.65328,1
peptide_pm_61,-0.93567,-1.01921,0.77128,-0.67068,0.14573,-1.04699,0.57191,-0.63097,-0.82194,-0.43576,-0.8354,-0.3266,0.85284,-0.39442,0.92323,1.06474,-1.43725,0.33612,0.65087,0.65328,1
peptide_pm_62,0.09569,-1.65652,0.77128,0.80409,1.02697,0.06536,0.57191,1.18466,1.45213,0.7303,0.53568,0.72336,0.85284,0.65443,-2.01466,1.06474,0.89747,-1.87439,-1.67533,-2.56357,1
peptide_pm_63,1.28659,0.51032,0.77128,0.80409,1.02697,-1.72301,0.57191,-0.66185,1.45213,-0.69989,0.53568,0.72336,0.85284,0.65443,-0.77915,-2.05597,-1.11429,-0.6561,0.65087,0.65328,1
peptide_pm_64,1.28659,0.51032,0.77128,0.80409,1.02697,1.34979,0.57191,1.18466,-1.30771,-1.25393,0.53568,0.72336,0.85284,0.65443,0.92323,1.06474,0.89747,1.22158,-1.61052,0.65328,1
peptide_pm_65,-0.50261,0.51032,0.77128,0.80409,-1.76675,1.34979,0.57191,1.18466,-1.09419,0.05386,0.53568,0.72336,0.85284,0.65443,-0.86456,1.06474,0.89747,1.22158,0.65087,0.65328,1
peptide_pm_66,-1.38012,0.51032,0.77128,0.80409,-1.61675,1.34979,0.57191,1.18466,-1.18493,2.07674,0.53568,0.72336,0.85284,0.65443,0.92323,1.06474,0.89747,1.22158,-0.68868,0.65328,1
peptide_pm_67,1.28659,0.51032,0.77128,0.80409,1.02697,1.34979,0.57191,1.18466,-1.12088,-0.95758,0.53568,0.72336,0.85284,0.65443,0.92323,1.06474,0.89747,1.22158,-2.82043,0.65328,1
peptide_pm_68,1.28659,0.51032,0.77128,0.80409,1.02697,-0.4017,0.57191,1.18466,-0.06925,-1.24105,0.53568,0.72336,0.85284,-1.46558,-0.69944,-0.71407,0.89747,1.22158,-2.3379,0.65328,1
peptide_pm_69,-0.19492,0.51032,0.77128,0.80409,1.02697,-0.24806,0.57191,-1.21148,-0.61909,-0.91249,0.53568,0.72336,0.85284,-2.23176,-1.28588,-0.55803,0.89747,1.22158,-1.22162,0.65328,1
peptide_pm_70,0.39769,-2.52863,-0.27502,-0.20496,0.05198,-0.95481,0.57191,-0.35924,0.11759,1.07174,0.53568,-0.4383,-0.82041,0.65443,0.92323,-1.27579,-0.15214,-0.78798,0.65087,-1.35224,1
peptide_pm_71,0.28372,-2.72317,0.77128,-0.33433,-0.71051,0.26816,0.57191,0.09775,-0.42691,2.07674,0.53568,0.72336,-1.00781,0.65443,-0.07884,-1.48176,-0.97299,0.11632,0.65087,-1.57686,1
peptide_pm_72,-1.39721,-1.49552,0.77128,0.80409,-0.84176,0.17598,0.57191,-1.47703,-0.84863,0.84626,0.53568,0.72336,-0.42552,-0.76635,0.92323,-0.12737,0.89747,-0.6561,0.65087,0.65328,1
peptide_pm_73,-0.50261,0.51032,0.77128,0.80409,-1.76675,-0.57993,0.57191,1.18466,-0.93404,-0.80297,0.53568,0.72336,0.85284,0.65443,0.92323,-0.89507,0.89747,1.22158,-2.56836,0.65328,1
peptide_pm_74,0.01022,0.51032,0.77128,0.80409,-0.37301,1.34979,0.57191,-0.9274,-0.37353,-0.12653,0.53568,0.72336,0.85284,0.65443,-1.76984,1.06474,-0.60967,1.22158,-3.00047,-1.14367,1
peptide_pm_75,1.28659,0.51032,0.77128,0.80409,-0.93551,1.34979,0.57191,-0.75448,-1.30771,-1.21528,0.53568,0.72336,0.85284,0.65443,0.92323,1.06474,0.89747,1.22158,-1.61052,0.65328,1
peptide_pm_76,0.09569,0.51032,0.77128,0.80409,-0.27927,-0.63524,0.57191,1.18466,1.45213,-1.3248,0.53568,0.72336,-0.546,-0.90024,-2.08299,1.06474,0.89747,-0.09091,0.65087,0.65328,1
peptide_pm_77,-1.07812,0.51032,-0.44269,0.80409,-0.10427,0.23744,0.57191,1.18466,1.45213,2.07674,-1.22436,-1.39891,0.85284,0.65443,-1.9805,-1.17593,-1.02009,-1.03289,-0.65267,0.65328,1
peptide_pm_78,1.28659,-1.85107,0.77128,0.80409,-0.42301,-0.07599,0.57191,1.18466,-0.42691,0.58213,0.53568,0.72336,-2.03184,0.65443,-1.08091,-0.38327,-0.66349,-0.98893,-1.01996,-1.20784,1
peptide_pm_79,-1.35733,0.51032,0.77128,-0.39901,-0.79801,-0.90564,0.57191,0.036,-0.80592,-0.28758,0.53568,-0.6617,-0.39206,0.65443,0.92323,-0.09617,-1.06719,1.22158,-0.68868,0.65328,1
peptide_pm_80,1.28659,-2.72317,0.77128,0.80409,-0.42301,-1.29896,0.57191,1.18466,1.45213,0.58213,0.53568,0.72336,0.85284,0.65443,-2.08299,1.06474,0.89747,-0.98893,0.65087,-1.20784,1
peptide_pm_81,1.28659,0.51032,0.77128,0.80409,-1.24176,1.34979,0.57191,-1.84757,-1.31839,-0.77076,0.53568,-1.06382,0.85284,0.65443,0.92323,-0.4332,0.89747,-0.28559,0.65087,0.65328,1
peptide_pm_82,1.28659,0.51032,0.77128,0.80409,-0.75426,-1.20063,0.57191,-0.57539,-0.06925,-1.33768,0.53568,0.72336,-1.05467,0.65443,0.92323,-0.71407,0.89747,-0.56818,0.65087,0.65328,1
peptide_pm_83,1.28659,-2.72317,0.77128,0.80409,1.02697,-0.07599,0.57191,1.18466,0.21367,0.58213,0.53568,0.72336,0.85284,-1.96397,-1.99758,1.06474,-0.66349,-0.23535,0.65087,-2.17049,1
peptide_pm_84,-1.67072,0.51032,0.77128,0.80409,-1.24176,1.34979,0.57191,1.18466,-1.37711,-0.77076,0.53568,0.72336,0.85284,0.65443,0.92323,1.06474,0.89747,1.22158,-1.07758,0.65328,1
peptide_pm_85,-0.13794,0.51032,0.77128,0.80409,1.02697,-0.95481,0.57191,-0.35924,0.11759,-1.34412,0.53568,-1.13828,0.85284,0.65443,0.92323,-1.27579,-0.7846,1.22158,-1.1496,0.65328,1
peptide_pm_86,-0.60518,0.51032,0.77128,0.80409,-0.32302,-1.17605,0.57191,-0.14927,-0.74186,-0.57105,0.53568,0.72336,0.85284,0.65443,-0.30658,1.06474,-0.55584,-1.35944,-1.74015,0.65328,1
peptide_pm_87,1.28659,0.51032,0.77128,0.80409,-2.023,-0.4017,0.57191,-0.57539,1.45213,-0.59681,0.53568,0.72336,0.85284,0.65443,-1.85524,-0.71407,0.89747,-0.56818,-1.40166,0.65328,1
peptide_pm_88,1.28659,-2.60242,-0.97255,-0.25671,0.00198,-1.29896,0.57191,0.17186,1.45213,1.02021,0.53568,-0.49788,-1.74404,0.65443,-0.01052,1.06474,-2.22445,1.22158,-0.53024,0.65328,1
peptide_pm_89,1.28659,0.51032,0.77128,0.80409,1.02697,-0.48774,0.57191,-1.90315,-0.14399,-1.3248,0.53568,0.72336,0.85284,0.65443,0.92323,-1.62531,-1.11429,1.22158,0.65087,0.65328,1
peptide_pm_90,1.28659,0.51032,0.77128,0.80409,-0.84176,1.34979,0.57191,1.18466,-0.84863,-0.69989,0.53568,0.72336,0.85284,0.65443,-2.08299,1.06474,0.89747,-0.6561,0.65087,-2.80424,1
peptide_pm_91,-1.07812,0.51032,0.77128,0.80409,-1.56675,1.34979,0.57191,1.18466,1.45213,0.24069,0.53568,0.72336,0.85284,0.65443,-2.05452,1.06474,0.89747,-0.56818,-2.86364,0.65328,1
peptide_pm_92,-0.26329,0.51032,0.77128,-0.95529,-0.67301,-1.72301,0.57191,1.18466,-0.68848,-0.50662,-2.10924,0.72336,-0.29836,0.65443,-0.05607,-0.00879,-0.2598,0.14144,0.65087,0.65328,1
peptide_pm_93,1.28659,0.51032,0.77128,0.80409,1.02697,-0.24806,0.57191,-0.421,-1.36643,0.40174,0.53568,-1.21275,0.85284,0.65443,0.92323,-1.35693,0.89747,-1.69227,-1.22162,0.65328,1
peptide_pm_94,-0.26329,0.51032,-1.05303,0.80409,-0.67301,-0.32181,0.57191,1.18466,0.00015,-1.24749,0.53568,0.72336,0.85284,0.65443,0.92323,-1.43807,0.89747,-1.76763,0.65087,0.65328,1
peptide_pm_95,0.12988,0.51032,0.77128,0.80409,-1.42301,0.10223,-3.21989,-1.23618,0.36848,0.76896,0.53568,0.72336,-0.50584,0.65443,-0.86456,1.06474,-1.21521,-1.24012,0.65087,0.65328,1
peptide_pm_96,1.28659,-2.60242,-0.32867,-0.25671,1.02697,-1.0347,0.57191,-0.86564,0.57667,1.02021,0.53568,-0.49788,-0.88734,0.65443,0.92323,-1.00741,-0.85189,-0.86333,0.65087,-1.43246,1
peptide_pm_97,-0.41714,0.51032,-0.50976,0.80409,-0.16677,0.17598,0.57191,0.00512,1.45213,0.84626,-1.3216,-0.69893,0.85284,-1.56972,-1.92357,-0.80144,0.89747,-1.13337,-0.72469,-0.87894,1
peptide_pm_98,-0.99835,0.51032,0.77128,0.80409,1.02697,1.34979,0.57191,-0.49511,-1.30238,-0.50662,0.53568,0.72336,0.85284,0.65443,0.92323,-1.43807,0.89747,-1.29664,-1.30804,0.65328,1
peptide_pm_99,-1.71061,0.51032,-0.38233,0.80409,1.02697,0.29275,0.57191,1.18466,-0.68848,-0.9898,-1.13685,-0.55745,0.85284,0.65443,0.92323,1.06474,-0.2598,-0.94497,-0.58785,0.65328,1
peptide_pm_100,1.28659,0.51032,0.77128,0.80409,-1.56675,1.34979,0.57191,-0.57539,-0.06925,0.24069,0.53568,0.72336,-2.41334,0.65443,-1.43961,1.06474,0.89747,1.22158,-2.86364,0.65328,1
peptide_pm_101,-0.8502,0.51032,-0.50976,0.80409,-1.31676,-0.48774,0.57191,0.00512,-0.84863,-0.69989,0.53568,0.72336,0.85284,0.65443,0.92323,-1.62531,0.89747,0.02213,-0.72469,0.65328,1
peptide_pm_102,1.28659,0.51032,0.77128,0.80409,1.02697,1.34979,0.57191,1.18466,-1.30771,-1.25393,0.53568,0.72336,0.85284,0.65443,0.92323,1.06474,0.89747,1.22158,-1.61052,0.65328,1
peptide_pm_103,-0.75903,0.51032,0.77128,0.80409,-0.75426,1.34979,-0.96347,0.06688,-0.76322,-0.23605,0.53568,0.72336,0.85284,0.65443,0.92323,-2.11838,-1.51798,0.08492,-0.65267,0.65328,1
peptide_pm_104,1.28659,0.51032,0.77128,0.80409,-2.16675,1.34979,0.57191,1.18466,-1.09419,0.05386,0.53568,0.72336,0.85284,0.65443,-0.86456,1.06474,0.89747,1.22158,0.65087,0.65328,1
peptide_pm_105,-0.33737,0.51032,0.77128,0.80409,-0.75426,-1.20063,0.57191,-1.37822,1.45213,-1.29258,0.53568,0.72336,-1.05467,0.65443,-0.69944,-0.71407,0.89747,1.22158,0.65087,0.65328,1
peptide_pm_106,0.0558,0.51032,0.77128,0.80409,-1.54175,1.34979,-1.26037,-0.14927,-1.37711,-0.57105,0.53568,0.72336,0.85284,0.65443,0.92323,-1.00741,-0.55584,1.22158,-0.90473,0.65328,1
peptide_pm_107,-0.60518,0.51032,0.77128,0.80409,1.02697,-1.17605,0.57191,-1.35352,0.29908,-0.91249,0.53568,0.72336,-0.59285,0.65443,0.92323,-0.28341,-1.33632,-0.86333,-0.90473,0.65328,1
peptide_pm_108,0.0558,-1.7169,0.77128,0.80409,-2.098,1.34979,0.57191,1.18466,-0.74186,-0.91249,0.53568,0.72336,-1.36924,0.65443,0.92323,-1.00741,0.89747,-0.13487,0.65087,0.65328,1
peptide_pm_109,-1.7334,0.51032,0.77128,0.80409,-1.24176,1.34979,0.57191,1.18466,-1.37711,-0.26181,0.53568,0.72336,0.85284,0.65443,0.92323,1.06474,0.89747,1.22158,-1.07758,0.65328,1
peptide_pm_110,1.28659,-2.72317,0.77128,0.80409,-0.42301,-1.61238,0.57191,-0.24808,1.45213,0.58213,0.53568,0.72336,0.85284,0.65443,-1.82108,1.06474,0.89747,-0.23535,-1.01996,-1.20784,1
peptide_pm_111,-0.8502,0.51032,0.77128,0.80409,1.02697,-0.95481,0.57191,-0.35924,-0.54969,-1.34412,0.53568,0.72336,0.85284,0.65443,0.92323,-1.27579,-0.7846,1.22158,0.65087,0.65328,1
peptide_pm_112,1.28659,0.51032,0.77128,0.80409,1.02697,1.34979,0.57191,1.18466,-1.28102,-1.22172,0.53568,0.72336,0.85284,0.65443,0.92323,1.06474,0.89747,1.22158,-1.07758,0.65328,1
peptide_pm_113,-1.10661,-0.99238,0.77128,0.80409,1.02697,-0.752,-2.3292,1.18466,-0.37353,-1.18951,0.53568,-1.82337,0.85284,0.65443,0.92323,1.06474,0.89747,-0.18511,-0.96235,0.65328,1
peptide_pm_114,1.28659,-1.04605,-2.11945,-1.47276,-0.42301,1.34979,0.57191,-0.24808,0.21367,-0.19095,0.53568,0.72336,0.85284,0.65443,-0.39768,-1.13224,0.89747,-0.23535,-2.45313,0.65328,1
peptide_pm_115,-0.60518,0.51032,0.77128,0.80409,-0.32302,-1.17605,0.57191,-0.14927,-0.74186,-0.57105,0.53568,0.72336,0.85284,0.65443,-0.30658,1.06474,-1.33632,-1.35944,-0.90473,0.65328,1
peptide_pm_116,1.28659,0.51032,0.77128,0.80409,1.02697,-0.07599,-1.39609,-1.98343,-1.12088,0.58213,0.53568,-1.00424,0.85284,0.65443,-1.53071,1.06474,-0.66349,1.22158,0.65087,-1.20784,1
peptide_pm_117,-0.71914,0.51032,0.77128,0.80409,1.02697,-1.29896,0.57191,-0.24808,-0.84863,-1.3248,0.53568,0.72336,-0.69994,0.65443,0.92323,-0.38327,0.89747,-0.23535,0.65087,0.65328,1
peptide_pm_118,1.28659,-2.2737,0.77128,0.80409,-0.75426,-0.4017,0.57191,1.18466,1.45213,0.24069,0.53568,0.72336,0.85284,0.65443,-1.85524,1.06474,-1.89477,-1.38456,0.65087,-1.63301,1
peptide_pm_119,0.37489,-2.56888,0.77128,-0.23084,1.02697,-0.65367,0.57191,-0.39012,-0.28812,1.04597,0.53568,-0.46809,-0.85388,0.65443,0.92323,-1.31324,-0.17906,-1.17105,-0.50143,-0.63025,1
peptide_pm_120,1.28659,0.51032,0.77128,0.80409,1.02697,1.34979,0.57191,-0.57539,-0.06925,-1.0671,0.53568,0.72336,-2.41334,0.65443,-1.43961,1.06474,0.89747,1.22158,-2.86364,0.65328,1
peptide_pm_121,1.28659,-1.04605,-2.11945,-0.69656,-0.42301,1.34979,0.57191,1.18466,0.21367,-1.22816,0.53568,0.72336,0.85284,0.65443,-0.39768,-1.13224,0.89747,1.22158,-2.45313,0.65328,1
peptide_pm_122,1.28659,0.51032,0.77128,0.80409,1.02697,1.34979,0.57191,1.18466,-1.35576,-0.35201,0.53568,0.72336,0.85284,0.65443,0.92323,1.06474,0.89747,1.22158,0.65087,0.65328,1
peptide_pm_123,0.43187,0.51032,0.77128,0.80409,-1.90425,0.42795,0.57191,0.25832,-1.37711,1.1104,0.53568,-0.39362,-0.75348,0.65443,-0.44323,0.12852,-0.11177,-0.7189,0.65087,0.65328,1
peptide_pm_124,0.3521,-2.60242,0.77128,-0.25671,1.02697,-0.69055,0.57191,-1.21148,0.0642,2.07674,0.53568,-0.49788,-0.88734,0.65443,-0.01052,-1.62531,0.89747,-0.41118,-0.53024,-0.66234,1
peptide_pm_125,1.28659,0.51032,0.77128,0.80409,1.02697,1.34979,0.57191,-0.57539,-0.06925,0.24069,0.53568,0.72336,-2.41334,0.65443,-1.43961,1.06474,0.89747,1.22158,-3.16612,0.65328,1
peptide_pm_126,1.28659,-2.72317,0.77128,0.80409,-0.42301,-1.29896,0.57191,1.18466,1.45213,0.58213,0.53568,0.72336,-0.69994,0.65443,-1.99758,1.06474,0.89747,-0.98893,0.65087,-1.20784,1
peptide_pm_127,0.0558,-1.7169,0.77128,0.80409,-1.54175,0.02234,0.57191,1.18466,-0.74186,-1.33124,0.53568,0.72336,-1.36924,0.65443,0.92323,1.06474,0.89747,1.22158,0.65087,0.65328,1
peptide_pm_128,-1.19208,0.51032,-0.52988,0.80409,0.28948,-0.51232,0.57191,-0.93975,-0.38421,0.82694,0.53568,-1.53295,0.06306,-0.78866,0.25139,-1.488,0.10353,0.00329,-0.74629,0.65328,1
peptide_pm_129,1.28659,-2.78355,0.77128,0.80409,-0.47301,-0.12515,0.57191,-0.29749,0.17097,2.07674,0.53568,0.72336,0.85284,0.65443,-2.03175,1.06474,0.89747,-0.28559,-1.07758,-2.25874,1
peptide_pm_130,-0.03537,0.51032,0.77128,0.80409,-1.66675,1.34979,-1.39609,-0.24808,-1.37711,-0.69989,0.53568,0.72336,-0.69994,0.65443,0.92323,1.06474,0.89747,1.22158,-1.01996,0.65328,1
peptide_pm_131,-1.21487,0.51032,0.77128,-0.47017,-0.20427,-1.34812,-1.0992,-0.70508,-0.59239,-0.39066,0.53568,0.72336,0.85284,0.65443,0.92323,-0.84513,0.89747,-0.70006,0.65087,0.65328,1
peptide_pm_132,1.28659,0.51032,0.77128,0.80409,-1.76675,1.34979,0.57191,-0.75448,-1.38245,-1.34412,0.53568,0.72336,0.85284,0.65443,0.92323,1.06474,0.89747,1.22158,0.65087,0.65328,1
