,DDR_A,DDR_R,DDR_N,DDR_D,DDR_C,DDR_Q,DDR_E,DDR_G,DDR_H,DDR_I,DDR_L,DDR_K,DDR_M,DDR_F,DDR_P,DDR_S,DDR_T,DDR_W,DDR_Y,DDR_V,y
peptide_pm_13,-1.08917,-0.78441,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,-1.1224,-0.51434,-1.01927,-0.83255,0.34136,-0.4832,-0.83024,-0.73372,-0.93464,-0.77851,-0.57674,-0.56951,-1.05964,1
peptide_pm_14,-1.08917,-0.78441,1.90232,-0.68066,0.18018,-0.56496,1.89376,0.27517,-0.51434,0.38504,3.36282,-1.07641,-0.4832,1.20271,1.15495,0.37572,1.12509,-0.57674,2.71481,-0.0861,1
peptide_pm_15,0.30482,1.59932,1.03929,0.77419,2.47374,-0.56496,-0.68558,1.48092,-0.51434,1.43445,0.20385,-0.18024,2.39415,1.47538,-0.73372,0.99288,2.26888,-0.57674,-0.56951,1.20402,1
peptide_pm_16,0.37037,0.50258,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,1.3568,2.80582,0.24124,0.57005,-0.42003,-0.4832,0.67133,-0.73372,0.89343,-0.77851,-0.57674,1.1728,1.21194,1
peptide_pm_17,0.06156,-0.78441,0.89649,-0.68066,-0.41977,-0.56496,-0.68558,-0.28418,-0.51434,1.13156,-0.74011,0.59691,-0.4832,-0.83024,-0.73372,-0.19317,0.1794,-0.57674,-0.56951,-1.05964,1
peptide_pm_18,-1.08917,-0.44028,-0.63213,-0.68066,0.09737,-0.56496,-0.68558,0.26872,-0.51434,-1.01927,-1.28942,1.31806,-0.4832,-0.11877,-0.73372,-0.93464,-0.77851,1.27261,0.21426,0.43944,1
peptide_pm_19,0.87587,-0.78441,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,-1.1224,0.78252,1.16521,-0.45568,-0.56531,-0.4832,-0.22023,0.39222,-0.93464,-0.77851,0.5426,-0.56951,-1.05964,1
peptide_pm_20,-0.43531,-0.78441,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,-1.1224,-0.51434,-1.01927,-0.54101,0.68793,-0.4832,-0.09341,-0.73372,-0.93464,-0.77851,0.58451,-0.56951,-1.05964,1
peptide_pm_21,0.49804,-0.78441,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,-1.1224,1.3612,2.11672,-0.09836,-0.35002,-0.4832,0.76264,-0.73372,0.42545,0.03015,2.42305,-0.56951,0.91909,1
peptide_pm_22,-1.08917,-0.12273,-0.63213,-0.68066,-0.02137,-0.56496,-0.68558,0.54759,-0.51434,-1.01927,-1.28942,-1.07641,-0.4832,-0.12765,-0.73372,-0.93464,-0.77851,-0.57674,0.63102,-0.0117,1
peptide_pm_23,0.98628,-0.78441,-0.63213,1.75095,3.00339,1.91072,-0.68558,0.0237,1.63741,2.29417,-0.07525,0.01055,3.02573,2.06764,-0.73372,0.9066,0.99755,-0.57674,-0.56951,0.21624,1
peptide_pm_24,-1.08917,-0.78441,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,-1.1224,-0.51434,-1.01927,-0.98543,-0.77711,-0.4832,-0.83024,-0.73372,-0.93464,-0.77851,0.4304,-0.56951,-1.05964,1
peptide_pm_25,0.89485,-0.78441,0.40102,2.85823,3.00339,-0.56496,-0.68558,1.30038,-0.51434,-1.01927,-0.26191,0.30636,-0.4832,2.06764,-0.73372,0.38596,2.16034,-0.57674,-0.56951,1.26101,1
peptide_pm_26,-0.55608,-0.78441,0.65434,-0.68066,-0.41977,-0.56496,-0.68558,-1.1224,-0.51434,0.41564,-0.83611,-0.36227,-0.4832,-0.83024,-0.73372,-0.93464,-0.77851,-0.57674,-0.56951,-1.05964,1
peptide_pm_27,1.20366,0.68024,-0.63213,-0.68066,0.62545,-0.56496,-0.68558,0.39445,-0.51434,-1.01927,-1.28942,-0.09622,-0.4832,-0.83024,-0.00591,0.09786,0.25945,0.50475,0.50599,-1.05964,1
peptide_pm_28,-0.42496,-0.78441,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,-1.1224,-0.51434,-1.01927,-0.03259,0.68793,-0.4832,-0.09341,-0.73372,-0.93464,-0.77851,0.58451,-0.56951,-1.05964,1
peptide_pm_29,-1.08917,-0.78441,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,-0.12621,-0.51434,-0.57564,-0.95521,-1.07641,-0.4832,-0.83024,0.25532,-0.19171,-0.77851,-0.57674,-0.56951,-1.05964,1
peptide_pm_30,0.87587,-0.78441,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,-1.1224,0.78252,0.24736,-0.74367,-0.56531,-0.4832,-0.22023,-0.73372,-0.93464,-0.77851,1.35372,-0.56951,-1.05964,1
peptide_pm_31,0.10986,-0.78441,-0.63213,-0.68066,-0.41977,-0.56496,1.2177,-0.42603,1.23966,0.51048,1.13714,-0.20999,1.76769,-0.16569,-0.73372,0.69454,-0.77851,-0.57674,-0.56951,-1.05964,1
peptide_pm_32,-0.50604,0.48719,-0.63213,0.56812,0.00207,-0.56496,-0.68558,-1.1224,0.13892,-1.01927,-0.1908,-1.07641,-0.4832,-0.83024,-0.73372,-0.93464,-0.77851,0.4304,-0.56951,-1.05964,1
peptide_pm_33,0.98801,2.22043,-0.63213,-0.68066,-0.41977,1.50347,-0.68558,0.41541,-0.51434,-1.01927,-0.69034,0.23984,-0.4832,2.11076,0.43972,1.98004,-0.77851,-0.57674,-0.56951,-1.05964,1
peptide_pm_34,1.18641,0.50538,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,-0.10364,1.34462,0.52272,0.5505,0.49189,-0.4832,-0.83024,1.28627,-0.93464,1.28112,-0.57674,1.24002,0.42995,1
peptide_pm_35,-0.13339,-0.78441,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,-0.51792,-0.51434,-0.34312,-0.80944,-1.07641,-0.4832,0.57495,0.38384,0.07738,-0.77851,-0.57674,-0.56951,-0.15892,1
peptide_pm_36,-0.19378,-0.78441,-0.63213,1.01185,-0.41977,-0.56496,-0.68558,0.28323,-0.51434,-1.01927,-0.52323,-0.56181,-0.4832,0.98078,-0.73372,-0.93464,-0.77851,-0.57674,-0.56951,0.49643,1
peptide_pm_37,0.52565,2.22043,-0.63213,-0.68066,-0.41977,2.65557,-0.68558,0.57983,1.58355,0.88068,-0.00592,0.23984,-0.4832,2.11076,0.43972,1.98004,-0.77851,-0.57674,-0.56951,0.60249,1
peptide_pm_38,-0.24036,-0.00942,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,0.16717,-0.51434,-0.43491,-0.32591,0.32386,-0.4832,0.44812,-0.73372,0.07738,-0.77851,-0.57674,-0.56951,-1.05964,1
peptide_pm_39,0.98628,-0.78441,1.54966,2.20018,3.59396,2.33406,-0.68558,0.06078,1.97164,1.09332,0.52028,-0.04196,3.53304,1.39802,-0.73372,0.98703,1.95681,-0.57674,-0.56951,0.75921,1
peptide_pm_40,0.3997,0.64946,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,0.03337,-0.51434,0.36515,-0.43079,0.80346,-0.4832,0.69796,-0.73372,-0.93464,1.20921,0.58721,-0.56951,-0.24124,1
peptide_pm_41,-1.08917,-0.12273,-0.63213,-0.68066,-0.02137,-0.56496,-0.68558,0.54759,-0.51434,-1.01927,-1.28942,-1.07641,-0.4832,-0.06043,-0.73372,-0.93464,-0.77851,-0.57674,0.69152,-0.0117,1
peptide_pm_42,0.93625,-0.78441,-0.63213,2.48456,-0.41977,-0.56496,-0.68558,0.04143,-0.51434,0.743,-0.37568,0.2521,-0.4832,0.69162,-0.73372,0.65359,-0.77851,2.28921,-0.56951,0.81461,1
peptide_pm_43,-1.08917,-0.12273,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,-0.01176,-0.51434,-1.01927,0.13629,0.05431,-0.4832,-0.83024,-0.73372,-0.93464,-0.77851,-0.57674,-0.08285,0.05161,1
peptide_pm_44,-1.08917,0.06472,-0.63213,-0.68066,0.12237,-0.56496,-0.68558,0.44604,-0.51434,-1.01927,0.53805,-1.07641,-0.4832,0.27565,-0.73372,-0.93464,-0.77851,-0.57674,0.60279,0.56133,1
peptide_pm_45,-1.08917,2.07075,0.69408,-0.68066,0.19893,-0.56496,2.12942,-0.02627,-0.51434,3.11565,3.18505,-1.07641,-0.4832,-0.83024,0.58081,0.93,0.06136,1.4835,-0.56951,0.52967,1
peptide_pm_46,-1.08917,0.62568,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,-1.1224,-0.51434,0.67569,-0.61034,5e-05,-0.4832,-0.83024,-0.40404,-0.93464,-0.77851,-0.20768,-0.56951,-1.05964,1
peptide_pm_47,-1.08917,2.07075,0.69408,-0.68066,0.19893,-0.56496,1.60016,-0.02627,-0.51434,-1.01927,3.18505,-1.07641,-0.4832,-0.83024,0.58081,0.93,0.06136,1.4835,-0.56951,1.47946,1
peptide_pm_48,1.35548,-0.78441,1.2268,-0.68066,0.29267,-0.56496,2.46037,0.57661,-0.51434,1.16521,-1.28942,1.34256,-0.4832,-0.83024,1.5014,0.24557,2.77225,1.96882,2.12328,-0.00221,1
peptide_pm_49,0.23063,-0.78441,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,-0.10525,-0.51434,0.21371,-0.11258,-0.30626,-0.4832,-0.83024,0.70234,-0.93464,-0.77851,-0.57674,-0.56951,0.42678,1
peptide_pm_50,0.23063,-0.78441,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,-0.10525,-0.51434,0.21371,-0.11258,-0.61432,-0.4832,-0.83024,-0.73372,-0.93464,-0.77851,-0.57674,-0.56951,0.42678,1
peptide_pm_51,0.44974,-0.78441,1.26902,0.77144,-0.41977,-0.56496,3.48927,0.13332,2.42188,0.76748,2.65529,1.44408,2.08156,3.20904,-0.73372,0.67845,2.06129,2.22162,-0.56951,0.25582,1
peptide_pm_52,-1.08917,0.18922,-0.63213,1.53802,-0.41977,-0.56496,-0.68558,1.23912,-0.51434,-0.17179,0.06163,0.20484,1.20657,0.75757,-0.73372,0.30845,0.54167,-0.57674,-0.56951,1.67258,1
peptide_pm_53,0.27031,-0.78441,-0.63213,-0.68066,-0.41977,0.23883,-0.68558,1.46641,-0.51434,-0.13049,-0.30102,-1.07641,-0.4832,0.20843,0.57801,0.23533,1.15901,-0.57674,-0.56951,-1.05964,1
peptide_pm_54,-1.08917,-0.11434,-0.63213,-0.68066,0.038,-0.56496,-0.68558,0.2123,-0.51434,-1.01927,-1.28942,0.05606,-0.4832,-0.1733,-0.73372,-0.93464,-0.77851,1.14283,0.20485,0.32072,1
peptide_pm_55,-1.08917,0.25777,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,-1.1224,-0.51434,-1.01927,-1.28942,-0.81386,-0.4832,-0.49163,0.30701,-0.93464,-0.77851,-0.57674,-0.56951,-1.05964,1
peptide_pm_56,-1.08917,1.88749,0.63199,-0.68066,0.27704,-0.56496,2.33417,-0.01337,-0.51434,-1.01927,2.87928,-1.07641,-0.4832,-0.83024,0.45648,1.13328,-0.18151,1.39969,-0.56951,0.52334,1
peptide_pm_57,-1.08917,-0.78441,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,-1.1224,-0.51434,-1.01927,-0.87877,-0.56531,-0.4832,-0.83024,0.59617,-0.93464,-0.77851,1.75388,-0.56951,-1.05964,1
peptide_pm_58,-1.08917,2.07075,1.12373,2.32245,0.19893,-0.56496,2.12942,-0.02627,-0.51434,1.56601,3.18505,-1.07641,-0.4832,1.44368,0.58081,1.08209,-0.22493,1.4835,-0.56951,3.21915,1
peptide_pm_59,-1.08917,0.80894,-0.63213,-0.05421,0.87387,-0.56496,0.43733,-1.1224,-0.51434,0.41717,-0.57834,1.73464,-0.4832,0.98078,-0.73372,0.59656,-0.77851,0.26006,-0.56951,-1.05964,1
peptide_pm_60,0.06156,-0.78441,0.89649,-0.68066,-0.41977,-0.56496,-0.68558,0.62013,-0.51434,1.13156,-0.74011,-0.259,-0.4832,-0.83024,-0.73372,-0.19317,0.1794,-0.57674,-0.56951,-1.05964,1
peptide_pm_61,0.11331,-0.78441,3.26081,-0.68066,3.59396,3.87466,1.09279,0.13815,-0.51434,0.89445,0.28384,-0.19599,2.45308,3.14563,-0.73372,-0.93464,0.29473,-0.57674,-0.56951,1.74698,1
peptide_pm_62,0.96386,-0.1633,-0.63213,-0.68066,1.61912,-0.56496,-0.68558,0.42831,-0.51434,-1.01927,0.55583,-1.07641,-0.4832,-0.83024,-0.73372,-0.93464,-0.77851,1.62004,0.23712,-0.50085,1
peptide_pm_63,-1.08917,0.06612,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,-0.65493,-0.51434,0.52272,0.03497,-1.07641,-0.4832,-0.83024,-0.73372,-0.59827,-0.08925,-0.57674,-0.56951,-0.20166,1
peptide_pm_64,-1.08917,-0.78441,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,-1.1224,-0.51434,-1.01927,-0.98543,-0.82611,-0.4832,-0.83024,-0.73372,-0.93464,-0.77851,0.25871,-0.56951,-1.05964,1
peptide_pm_65,-0.02298,0.25777,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,-1.1224,-0.51434,-1.01927,0.03497,-0.81386,-0.4832,-0.31027,-0.73372,-0.93464,-0.77851,-0.57674,-0.56951,-1.05964,1
peptide_pm_66,-0.701,-0.78441,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,-1.1224,-0.51434,-1.01927,-1.28942,2.08296,-0.4832,-0.15555,-0.73372,-0.93464,-0.77851,0.98061,-0.56951,-1.05964,1
peptide_pm_67,-1.08917,-0.78441,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,-1.1224,-0.51434,-1.01927,-1.00499,-0.65983,-0.4832,-0.83024,-0.73372,-0.93464,-0.77851,-0.29015,-0.56951,-1.05964,1
peptide_pm_68,-1.08917,0.33471,-0.63213,-0.68066,-0.41977,0.50676,-0.68558,-0.00692,-0.51434,-1.01927,-0.91255,-0.10672,-0.4832,-0.83024,-0.73372,-0.1025,-0.77851,0.08838,-0.56951,-1.05964,1
peptide_pm_69,0.4066,0.26477,-0.63213,-0.68066,-0.41977,1.052,-0.68558,0.98443,-0.51434,-0.30947,0.10607,0.06131,-0.4832,-0.83024,-0.73372,0.04082,-0.77851,0.30603,-0.56951,-1.05964,1
peptide_pm_70,1.52628,-0.78441,1.38947,2.32932,0.40203,-0.56496,2.71534,0.54437,-0.51434,1.41915,1.45001,1.5316,-0.4832,1.7899,1.73608,0.14466,1.43037,-0.57674,2.08429,0.68639,1
peptide_pm_71,2.91165,1.13209,-0.63213,-0.68066,0.113,-0.56496,1.39412,1.65985,-0.51434,2.26664,-1.28942,0.81396,-0.4832,0.66753,0.88395,0.61849,0.36392,-0.57674,0.78025,2.3406,1
peptide_pm_72,-0.09716,-0.78441,-0.63213,-0.68066,1.71287,0.93679,-0.68558,1.0602,-0.51434,-0.04329,2.30331,0.14008,-0.4832,0.68021,1.85622,1.55739,-0.77851,-0.57674,-0.56951,0.60566,1
peptide_pm_73,-0.02298,-0.78441,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,-0.12621,-0.51434,-1.01927,-0.56056,-0.28876,-0.4832,-0.31027,-0.73372,0.15489,-0.77851,-0.21174,-0.56951,-1.05964,1
peptide_pm_74,1.27095,-0.2864,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,-1.1224,-0.51434,0.14487,-0.17302,1.73464,-0.4832,0.26423,-0.73372,-0.93464,0.43583,-0.16172,1.2696,-1.05964,1
peptide_pm_75,-1.08917,-0.78441,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,-1.1224,-0.51434,-0.2957,-0.81477,-0.77711,-0.4832,-0.16189,-0.73372,-0.93464,-0.77851,0.4304,-0.56951,-1.05964,1
peptide_pm_76,1.88513,-0.07517,-0.63213,-0.68066,-0.41977,1.16989,-0.68558,0.27195,-0.51434,-1.01927,-0.64945,-1.07641,-0.4832,0.67894,0.80991,-0.93464,-0.77851,-0.57674,-0.56951,0.5835,1
peptide_pm_77,0.03568,-0.24583,1.06661,1.29073,-0.41977,-0.56496,-0.68558,0.8184,-0.51434,-1.01927,-1.28942,-1.07641,2.35956,1.76961,-0.73372,0.54537,0.56744,1.17528,-0.56951,0.08169,1
peptide_pm_78,-1.08917,0.8607,-0.63213,-0.68066,0.55515,-0.56496,-0.68558,0.71362,-0.51434,-1.01927,1.56556,-0.15048,-0.4832,0.78293,0.28745,0.2441,0.40463,0.69266,0.51406,0.78453,1
peptide_pm_79,-0.25071,-0.78441,1.7918,-0.68066,-0.41977,-0.56496,1.05545,0.01242,-0.51434,1.52624,-0.14636,0.39563,-0.4832,0.46461,2.22781,1.3234,1.53349,2.0621,-0.56951,-1.05964,1
peptide_pm_80,-1.08917,-0.18149,-0.63213,-0.68066,0.12237,-0.56496,-0.68558,0.60079,-0.51434,-1.01927,0.53805,-1.07641,-0.4832,0.27565,-0.73372,-0.93464,-0.77851,-0.57674,0.60279,0.56133,1
peptide_pm_81,-1.08917,-0.78441,0.30292,-0.68066,-0.41977,-0.56496,-0.68558,-1.1224,-0.51434,-0.4395,-0.67256,0.08231,-0.4832,0.5407,-0.73372,0.44153,-0.77851,-0.57674,-0.56951,1.04414,1
peptide_pm_82,-1.08917,-0.78441,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,-0.51792,-0.51434,0.03932,-0.69745,-0.10672,-0.4832,0.57495,0.38384,0.07738,-0.77851,-0.57674,-0.56951,-0.0861,1
peptide_pm_83,-1.08917,-0.23464,-0.63213,-0.68066,0.038,0.45988,-0.68558,1.17948,-0.51434,-1.01927,0.53805,0.37287,-0.4832,-0.83024,-0.73372,-0.93464,0.49553,-0.57674,0.12688,0.32072,1
peptide_pm_84,-0.42496,-0.78441,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,-1.1224,-0.51434,-1.01927,-0.45923,0.68793,-0.4832,-0.09341,-0.73372,-0.93464,-0.77851,0.58451,-0.56951,-1.05964,1
peptide_pm_85,0.17197,-0.78441,0.89649,-0.68066,-0.41977,-0.56496,-0.68558,-0.28418,-0.51434,1.13156,-0.74011,0.59691,-0.4832,-0.83024,-0.73372,-0.19317,0.1794,0.37767,-0.56951,-1.05964,1
peptide_pm_86,0.3997,0.64946,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,0.03337,-0.51434,0.36515,-0.43079,0.87872,-0.4832,0.69796,-0.73372,-0.93464,1.20921,0.88868,-0.56951,-0.24124,1
peptide_pm_87,-1.08917,-0.45427,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,-0.00692,-0.51434,0.41564,-0.20858,-1.07641,-0.4832,-0.39271,-0.73372,-0.1025,-0.77851,0.35875,-0.56951,0.4252,1
peptide_pm_88,-1.08917,2.40929,1.20941,1.10115,0.23017,-0.56496,2.25433,0.07367,-0.51434,1.6991,3.36282,-1.07641,-0.4832,1.55782,0.52912,-0.93464,-0.17066,1.5903,-0.56951,-1.05964,1
peptide_pm_89,-1.08917,-0.78441,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,0.01887,-0.51434,-0.2085,-0.69745,0.16283,-0.4832,-0.83024,-0.73372,-0.32333,-0.08925,-0.57674,-0.56951,-1.05964,1
peptide_pm_90,-1.08917,-0.47386,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,-1.1224,-0.51434,-1.01927,0.03497,-0.53556,-0.4832,-0.14287,-0.73372,-0.93464,-0.77851,-0.57674,-0.1299,0.53601,1
peptide_pm_91,-0.49914,0.12487,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,-1.1224,-0.51434,-1.01927,0.13274,-1.07641,-0.4832,-0.37622,-0.73372,-0.93464,-0.77851,0.03836,-0.56951,0.6943,1
peptide_pm_92,0.67402,2.35753,-0.63213,-0.68066,-0.41977,-0.56496,2.53892,-0.50019,-0.51434,-1.01927,0.48828,-0.0122,1.46279,0.75757,2.18451,2.12044,1.00976,-0.57674,-0.56951,1.07105,1
peptide_pm_93,-1.08917,-0.78441,0.7748,-0.68066,-0.41977,-0.56496,-0.68558,-0.06979,-0.51434,0.16323,-0.10369,-0.66333,-0.4832,-0.83024,-0.73372,-0.31894,-0.77851,0.75755,-0.56951,0.4252,1
peptide_pm_94,0.69817,-0.78441,-0.63213,0.74259,-0.41977,-0.56496,-0.68558,-0.00531,-0.51434,-1.01927,-0.41657,-0.01396,-0.4832,0.7005,-0.73372,-0.12444,-0.77851,-0.57674,-0.56951,-0.41378,1
peptide_pm_95,0.67574,0.22839,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,2.10958,0.1403,-0.27734,1.40202,0.7772,-0.4832,0.85015,0.82248,-0.93464,0.65564,-0.57674,-0.56951,0.00887,1
peptide_pm_96,-1.08917,-0.78441,2.20283,1.52153,0.29267,-0.56496,2.46037,0.25099,-0.51434,0.54872,2.50952,1.86941,-0.4832,-0.83024,1.5014,0.25142,1.21464,-0.57674,1.05316,-0.00221,1
peptide_pm_97,1.10187,-0.20946,0.86296,1.47757,-0.41977,0.76264,-0.68558,1.62438,-0.51434,1.20499,2.00643,-1.07641,0.95291,0.63328,-0.73372,0.71794,-0.77851,1.92962,0.93754,0.11335,1
peptide_pm_98,-0.3456,-0.78441,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,-1.1224,-0.51434,-0.04635,0.68027,-0.40778,-0.4832,-0.83024,-0.73372,-0.30432,-0.77851,0.28304,-0.56951,-0.30456,1
peptide_pm_99,0.14437,-0.78441,2.37047,1.40476,-0.41977,-0.56496,-0.68558,2.24499,-0.51434,-1.01927,-0.5019,0.36587,2.19301,-0.83024,-0.73372,-0.93464,1.86184,2.45955,-0.56951,0.27323,1
peptide_pm_100,-1.08917,0.62568,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,-1.1224,-0.51434,0.67569,0.37806,5e-05,-0.4832,-0.14287,-0.40404,-0.93464,-0.77851,-0.20768,-0.56951,-1.05964,1
peptide_pm_101,0.78443,-0.78441,-0.63213,2.34718,-0.41977,-0.56496,-0.68558,0.81195,-0.51434,0.66957,-0.39168,0.14008,-0.4832,0.58256,-0.73372,0.52782,-0.77851,2.15538,-0.56951,0.71488,1
peptide_pm_102,-1.08917,-0.78441,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,-1.1224,-0.51434,-1.01927,-0.98543,-0.82611,-0.4832,-0.83024,-0.73372,-0.93464,-0.77851,0.06269,-0.56951,-1.05964,1
peptide_pm_103,0.22545,-0.78441,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,-1.1224,1.3612,2.11672,-0.11258,-0.17849,-0.4832,0.76264,-0.73372,0.0379,0.03015,2.42305,-0.56951,0.91909,1
peptide_pm_104,-1.08917,0.25777,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,-1.1224,-0.51434,-1.01927,0.03497,-0.81386,-0.4832,-0.49163,-0.73372,-0.93464,-0.77851,-0.57674,-0.56951,-1.05964,1
peptide_pm_105,-0.10752,-0.00942,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,-0.51792,-0.51434,-0.34312,-0.80944,-1.07641,-0.4832,0.57495,0.38384,0.07738,-0.77851,-0.57674,-0.56951,-1.05964,1
peptide_pm_106,1.19676,-0.78441,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,-1.1224,1.01178,0.6711,-0.33124,-0.51455,-0.4832,-0.11877,-0.73372,0.03497,0.4494,1.62004,-0.56951,-1.05964,1
peptide_pm_107,0.12712,-0.78441,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,0.03337,-0.51434,0.68946,-0.68322,0.71769,-0.4832,-0.83024,0.69815,1.20786,0.37885,1.62004,-0.56951,0.30647,1
peptide_pm_108,0.57568,-0.78441,-0.63213,-0.68066,1.17541,-0.56496,-0.68558,-1.1224,-0.51434,-1.01927,0.07052,0.2556,-0.4832,-0.15682,0.29583,0.03497,-0.77851,-0.57674,-0.56951,0.40462,1
peptide_pm_109,-0.44221,-0.78441,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,-1.1224,-0.51434,-1.01927,-0.18902,0.68793,-0.4832,-0.09341,-0.73372,-0.93464,-0.77851,0.58451,-0.56951,-1.05964,1
peptide_pm_110,-1.08917,-0.00103,-0.63213,-0.68066,0.12237,-0.56496,-0.68558,-0.3277,-0.51434,0.31467,0.53805,-1.07641,-0.4832,0.47349,-0.73372,-0.93464,-0.77851,0.5426,0.60279,0.95391,1
peptide_pm_111,0.06156,-0.78441,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,-0.28418,-0.51434,1.13156,-0.74011,0.20659,-0.4832,-0.83024,-0.73372,-0.19317,0.1794,-0.57674,-0.56951,-1.05964,1
peptide_pm_112,-1.08917,-0.78441,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,-1.1224,-0.51434,-1.01927,-0.84499,-0.77886,-0.4832,-0.83024,-0.73372,-0.93464,-0.77851,1.21989,-0.56951,-1.05964,1
peptide_pm_113,-0.11442,-0.78441,0.10548,-0.68066,1.05979,-0.56496,-0.68558,-0.09236,0.62921,-1.01927,-0.64945,0.72294,-0.4832,-0.83024,-0.73372,-0.93464,-0.77851,1.48621,-0.56951,1.10588,1
peptide_pm_114,-1.08917,0.80894,-0.63213,-0.05421,0.87387,-0.56496,0.20811,-1.1224,-0.51434,0.41717,-0.03436,1.73464,-0.4832,0.98078,-0.73372,0.59656,-0.77851,0.26006,-0.56951,0.42678,1
peptide_pm_115,0.3997,0.64946,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,0.03337,-0.51434,0.36515,-0.43079,0.87872,-0.4832,0.69796,-0.73372,-0.93464,1.29198,0.91707,-0.56951,-0.24124,1
peptide_pm_116,-1.08917,0.20321,1.14112,-0.68066,-0.41977,-0.56496,-0.68558,1.46641,0.68998,-0.46244,0.97181,-0.16624,-0.4832,-0.83024,-0.73372,-0.93464,0.40463,-0.57674,1.35026,-1.05964,1
peptide_pm_117,0.23063,-0.78441,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,-0.10525,-0.51434,0.21371,-0.11258,-0.29926,-0.4832,-0.83024,0.70234,0.7311,-0.77851,-0.57674,-0.56951,0.42678,1
peptide_pm_118,-1.08917,-0.25003,-0.63213,-0.68066,0.47859,-0.56496,-0.68558,-0.22938,-0.51434,-1.01927,0.37806,-1.07641,-0.4832,-0.05029,-0.73372,-0.93464,-0.31448,-0.57674,0.3608,0.27323,1
peptide_pm_119,1.51593,-0.78441,2.1395,-0.68066,0.34266,-0.56496,2.58785,0.54437,-0.51434,1.29065,3.53881,1.31456,-0.4832,-0.83024,1.61734,0.04228,2.67049,2.09184,2.08429,-0.00221,1
peptide_pm_120,-1.08917,0.62568,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,-1.1224,-0.51434,0.67569,-0.44857,5e-05,-0.4832,-0.83024,-0.40404,-0.93464,-0.77851,0.08702,-0.56951,-1.05964,1
peptide_pm_121,-1.08917,0.80894,-0.63213,-0.05421,0.87387,-0.56496,0.43733,-1.1224,-0.51434,-1.01927,-0.82011,1.73464,-0.4832,0.98078,-0.73372,0.59656,-0.77851,0.26006,-0.56951,-1.05964,1
peptide_pm_122,-1.08917,-0.78441,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,-1.1224,-0.51434,-1.01927,-1.13298,-0.64933,-0.4832,-0.83024,-0.73372,-0.93464,-0.77851,-0.57674,-0.56951,-1.05964,1
peptide_pm_123,1.67638,1.27617,1.57698,-0.68066,-0.41977,-0.56496,-0.68558,2.71246,-0.51434,2.42267,2.14509,-0.35177,-0.4832,0.34286,1.91629,1.58225,2.84959,-0.57674,-0.56951,0.58824,1
