,PAAC_Xc1.A,PAAC_Xc1.R,PAAC_Xc1.N,PAAC_Xc1.D,PAAC_Xc1.C,PAAC_Xc1.Q,PAAC_Xc1.E,PAAC_Xc1.G,PAAC_Xc1.H,PAAC_Xc1.I,PAAC_Xc1.L,PAAC_Xc1.K,PAAC_Xc1.M,PAAC_Xc1.F,PAAC_Xc1.P,PAAC_Xc1.S,PAAC_Xc1.T,PAAC_Xc1.W,PAAC_Xc1.Y,PAAC_Xc1.V,PAAC_Xc2.lambda1,PAAC_Xc2.lambda2,PAAC_Xc2.lambda3,y
peptide_nm_98,0.68387,-0.72246,-0.63272,1.26258,-0.42851,0.57818,0.15228,1.65638,0.81577,-0.13312,-0.71916,-0.98168,1.24718,0.09065,-0.68437,-0.8015,-0.74592,-0.59113,-0.52788,2.89297,-0.8238,-0.86493,-0.50053,0
peptide_nm_99,-0.37457,-0.72246,-0.63272,0.24388,-0.42851,0.50759,0.1047,-0.34653,-0.49941,0.54947,-1.21276,-0.55153,-0.51075,0.92441,-0.68437,-0.10536,0.96562,-0.59113,-0.52788,-0.21729,0.23198,0.21818,-0.67443,0
peptide_nm_100,-0.36851,-0.72246,-0.63272,0.25522,-0.42851,-0.56687,-0.61951,-0.33879,-0.49941,-0.91171,-0.27475,-0.98168,-0.51075,-0.86036,-0.68437,1.31323,-0.74592,2.03956,1.80469,-0.20825,-0.58635,-0.39031,0.44143,0
peptide_nm_101,-0.34686,0.00979,0.48328,1.24787,-0.42851,2.84196,0.91225,-0.96038,-0.49941,0.63354,1.23634,1.74772,1.23372,-0.86036,2.04848,-0.8015,0.15909,-0.59113,-0.52788,-0.93585,-1.01226,-0.81451,-0.11016,0
peptide_nm_102,-0.35824,-0.00658,1.54941,-0.65651,-0.42851,1.6549,1.62678,0.94363,-0.49941,1.35437,0.22386,-0.09221,1.19474,0.06228,1.09682,-0.08175,1.02365,-0.59113,0.66295,-0.93585,-0.37845,-0.03857,-0.88648,0
peptide_nm_103,-0.33006,-0.72246,0.52007,0.32707,-0.42851,0.60686,-0.61951,-0.28981,0.84872,-0.91171,-0.20083,-0.98168,-0.51075,-0.86036,-0.68437,-0.8015,0.18892,-0.59113,0.73032,1.41899,-1.32282,-1.25618,-0.42103,0
peptide_nm_104,-0.33359,-0.72246,-0.63272,-0.65651,0.36221,0.59899,0.16631,-0.2943,0.83968,2.25925,-0.20761,-0.51494,1.27914,2.04453,1.18496,0.70923,-0.74592,-0.59113,0.72188,-0.15617,-1.00836,-0.93039,-0.87921,0
peptide_nm_105,-0.34488,-0.72246,-0.63272,3.16701,0.34513,-0.56687,0.14934,-0.30869,0.81075,-0.91171,-0.72104,-0.06836,-0.51075,-0.86036,-0.68437,-0.8015,0.16259,-0.59113,-0.52788,-0.93585,-0.30882,-1.50863,-0.08805,0
peptide_nm_106,-0.85632,1.75347,-0.63272,0.1484,-0.42851,-0.56687,1.32273,-0.41162,0.60383,2.35388,-1.21276,0.17193,0.96389,-0.0626,-0.68437,-0.8015,0.78413,-0.59113,0.50177,0.99123,1.66246,1.35093,0.05464,0
peptide_nm_107,1.15069,-0.00129,-0.63272,0.28128,-0.42851,1.67129,-0.61951,-0.32103,-0.49941,-0.91171,-0.73035,-0.53366,-0.51075,-0.86036,-0.68437,0.64861,0.14539,-0.59113,-0.52788,-0.93585,-0.37083,-0.72039,-0.32016,0
peptide_nm_108,-0.37626,-0.72246,-0.63272,1.13798,1.02385,0.50383,0.10217,-0.96038,-0.49941,-0.91171,-0.75121,0.30426,-0.51075,0.02891,0.17401,0.58592,0.95964,0.70332,2.91539,-0.93585,-0.72702,0.25688,0.32425,0
peptide_nm_109,-0.36148,-0.01124,-0.63272,0.26834,-0.42851,-0.56687,0.12438,-0.96038,-0.49941,0.58917,-0.737,-0.98168,1.18363,0.05627,1.08522,0.62862,-0.74592,-0.59113,-0.52788,-0.93585,-0.33829,-0.2563,-0.44069,0
peptide_nm_110,-0.37772,0.65329,-0.63272,-0.65651,-0.42851,-0.56687,0.09996,-0.35054,-0.49941,1.99153,-0.75262,-0.98168,-0.51075,2.68581,1.02714,-0.10991,0.10425,-0.59113,-0.52788,-0.93585,-0.17223,0.06697,0.11584,0
peptide_nm_111,-0.85632,0.6057,0.37939,0.20704,-0.42851,-0.56687,0.76965,-0.37164,-0.49941,0.48969,-0.76854,0.66853,1.07132,-0.00448,1.79407,-0.8015,0.8956,-0.59113,-0.52788,1.13162,0.53125,0.55635,-0.02844,0
peptide_nm_112,1.09348,0.67875,0.43506,-0.65651,-0.42851,2.69468,1.57885,0.28187,-0.49941,0.56678,0.19321,-0.11119,-0.51075,-0.86036,-0.68437,0.60728,0.11999,-0.59113,-0.52788,0.51828,0.46998,-0.68844,-0.19841,0
peptide_nm_113,0.22411,-0.72246,2.91739,-0.65651,-0.42851,1.84287,1.81682,0.41635,-0.49941,-0.91171,-0.17398,-0.01696,1.33902,0.14034,-0.68437,-0.02086,1.17336,-0.59113,-0.52788,1.48145,-1.37883,-1.23424,-1.34607,0
peptide_nm_114,-0.36782,-0.72246,0.43736,0.2565,0.31043,0.52265,1.58358,-0.33792,0.75199,1.31078,-0.7431,1.6354,2.83462,1.85431,-0.68437,-0.0956,0.12185,-0.59113,-0.52788,-0.20722,-0.43123,-0.28427,0.11585,0
peptide_nm_115,0.17514,0.01879,0.49701,0.3074,-0.42851,-0.56687,-0.61951,0.35394,-0.49941,0.65255,-0.22107,-0.98168,-0.51075,0.09498,1.15994,0.689,-0.74592,-0.59113,0.70515,0.60264,-0.97541,-1.12795,-0.1946,0
peptide_nm_116,-0.85632,-0.0297,0.4231,-0.65651,-0.42851,-0.56687,0.10507,-0.34622,0.73531,-0.91171,0.17745,-0.55131,-0.51075,0.03247,1.03928,-0.8015,-0.74592,-0.59113,-0.52788,-0.21693,1.21069,0.23372,-1.65948,0
peptide_nm_117,0.10787,0.66336,-0.63272,-0.65651,0.30074,0.50836,2.27943,-0.96038,-0.49941,-0.18059,-0.74925,-0.98168,1.14,0.03267,-0.68437,-0.8015,-0.74592,-0.59113,-0.52788,-0.93585,-0.05937,-0.51556,0.47188,0
peptide_nm_118,0.15199,0.00216,-0.63272,0.28576,-0.42851,-0.56687,0.13839,-0.96038,-0.49941,-0.14713,-1.21276,-0.08136,-0.51075,-0.86036,0.21709,-0.8015,-0.74592,-0.59113,-0.52788,0.56811,-0.88061,-0.89265,0.219,0
peptide_nm_119,-0.85632,0.50654,-0.63272,0.14257,-0.42851,0.38669,-0.61951,0.12919,-0.49941,-0.91171,-1.21276,-0.98168,-0.51075,0.72359,0.84456,0.43413,-0.74592,-0.59113,-0.52788,-0.93585,1.06195,0.86203,1.44163,0
peptide_nm_120,0.08178,0.62586,2.4497,-0.65651,-0.42851,0.47927,0.79074,-0.3627,-0.49941,-0.20037,-0.7618,0.69357,-0.51075,0.87737,-0.68437,-0.1237,0.92051,-0.59113,-0.52788,-0.93585,0.09903,0.32573,0.19122,0
peptide_nm_121,0.11116,-0.02719,0.42693,-0.65651,-0.42851,0.51203,0.1077,-0.96038,-0.49941,-0.17809,-0.74767,-0.98168,-0.51075,0.03572,0.18059,-0.10248,0.97271,-0.59113,1.78522,1.22874,0.46849,-1.08058,0.53057,0
peptide_nm_122,1.58911,0.68345,3.65274,1.1717,0.31132,-0.56687,0.85098,-0.96038,2.00641,-0.16998,-0.74253,-0.98168,-0.51075,0.04562,1.06466,-0.8015,0.12289,-0.59113,0.64145,-0.20635,0.08237,-0.24399,-0.47136,0
peptide_nm_123,-0.36514,-0.72246,0.44324,0.26152,-0.42851,1.62414,0.11889,0.29138,0.75887,-0.16681,-1.21276,-0.98168,-0.51075,-0.86036,0.19389,-0.09172,0.99915,0.7333,1.8208,-0.93585,-0.44907,-0.84863,0.63247,0
peptide_nm_124,-0.85632,-0.0494,-0.63272,-0.65651,-0.42851,-0.56687,-0.61951,-0.96038,0.70021,1.21881,-0.3123,-0.56355,-0.51075,-0.86036,1.82758,-0.12481,-0.74592,-0.59113,-0.52788,-0.93585,1.21473,-1.16816,0.96741,0
peptide_nm_125,0.08727,-0.04435,-0.63272,-0.65651,-0.42851,-0.56687,0.08975,1.44434,0.70921,-0.91171,-0.75915,-0.56041,-0.51075,-0.86036,0.15923,-0.8015,0.09218,-0.59113,0.60012,0.47158,0.33064,0.33733,-0.23513,0
peptide_nm_126,1.0587,0.65376,0.41601,0.23829,-0.42851,0.50092,0.10021,0.86976,0.72703,-0.18565,-0.29217,-0.98168,-0.51075,-0.86036,0.17167,-0.10968,-0.74592,-0.59113,0.61675,0.49234,0.52926,0.00203,-0.49736,0
peptide_nm_127,-0.85632,-0.07402,-0.63272,-0.65651,-0.42851,0.43936,0.73694,-0.3855,-0.49941,-0.91171,-1.21276,-0.57884,-0.51075,0.81108,-0.68437,-0.8015,0.85694,-0.59113,-0.52788,-0.26292,0.33629,0.33444,1.17181,0
peptide_nm_128,-0.43474,-0.11653,-0.63272,1.70727,-0.42851,0.37338,-0.61951,-0.4232,-0.49941,-0.91171,-0.40212,-0.60526,-0.51075,-0.86036,-0.68437,-0.8015,-0.74592,1.68235,-0.52788,-0.93585,0.61114,1.74956,1.21295,0
peptide_nm_129,-0.32694,-0.72246,0.5269,1.32231,0.37227,0.61382,-0.61951,-0.28583,-0.49941,-0.91171,-1.21276,-0.98168,-0.51075,-0.86036,0.26218,2.25838,-0.74592,-0.59113,0.73778,-0.14625,-1.65659,-1.23937,-0.33028,0
peptide_nm_130,-0.32361,-0.72246,-0.63272,1.33477,-0.42851,0.62125,0.98214,-0.96038,-0.49941,-0.91171,-0.70059,-0.98168,1.31331,-0.86036,-0.68437,-0.03171,1.14668,-0.59113,-0.52788,-0.93585,-1.53369,-1.3067,-0.59566,0
peptide_nm_131,-0.85632,-0.01075,0.45198,0.26897,-0.42851,0.53753,0.12489,-0.96038,-0.49941,2.0921,-0.73668,-0.53954,2.88032,-0.86036,1.08642,0.62959,-0.74592,-0.59113,-0.52788,-0.19727,-0.0262,-0.03463,-1.03467,0
peptide_nm_132,0.66823,0.00795,-0.63272,-0.65651,0.34021,3.96682,0.14444,-0.96038,-0.49941,0.62966,0.25301,-0.98168,-0.51075,-0.86036,0.22429,-0.06716,0.15681,-0.59113,-0.52788,-0.93585,-1.19581,-0.55376,-0.15995,0
peptide_nm_133,-0.35998,-0.00908,-0.63272,1.1988,-0.42851,1.64713,0.12663,-0.96038,0.77207,-0.91171,-0.25836,-0.98168,2.88829,0.05905,0.20311,-0.08427,0.13577,-0.59113,-0.52788,-0.19553,-0.51643,-0.36981,-0.23301,0
peptide_nm_134,-0.28851,-0.72246,-0.63272,-0.65651,-0.42851,-0.56687,-0.61951,-0.23686,-0.49941,-0.91171,0.425,-0.98168,-0.51075,0.19145,0.33091,-0.8015,-0.74592,-0.59113,0.82967,1.60493,-2.26064,-1.92882,-1.53405,0
peptide_nm_135,0.05016,-0.07102,1.35296,1.88482,-0.42851,-0.56687,0.74321,-0.38285,-0.49941,-0.91171,-0.777,-0.98168,2.59315,-0.02078,-0.68437,-0.8015,0.05921,1.85311,-0.52788,-0.25981,0.64011,0.2124,0.88236,0
peptide_nm_136,-0.41318,0.55138,-0.63272,1.82819,-0.42851,-0.56687,-0.61951,-0.39572,-0.49941,-0.23966,-1.21276,-0.98168,1.00662,-0.03949,-0.68437,-0.16114,-0.74592,-0.59113,0.5316,0.3861,1.63424,-0.54427,1.52208,0
peptide_nm_137,0.14093,-0.00579,2.64406,0.27543,-0.42851,0.54523,0.87966,-0.32502,0.77793,0.60067,0.22544,-0.09124,2.90396,0.98694,0.2072,-0.08097,1.02559,-0.59113,-0.52788,-0.93585,-0.55783,-0.2343,-0.51291,0
peptide_nm_138,-0.85632,-0.72246,0.49736,0.3077,-0.42851,0.58374,1.70712,-0.96038,-0.49941,-0.12933,-1.21276,-0.52104,-0.51075,0.09528,0.23807,-0.05602,1.08693,-0.59113,-0.52788,-0.93585,-1.72737,-0.35736,-0.40788,0
peptide_nm_139,4.53656,-0.01781,1.51517,1.1761,-0.42851,3.80695,2.32855,0.28904,0.75651,1.31881,1.14404,1.64485,-0.51075,1.86412,1.06887,2.03231,0.12498,-0.59113,0.64427,0.52667,-0.20559,-0.63492,0.2005,0
peptide_nm_140,-0.34825,0.00779,-0.63272,-0.65651,-0.42851,-0.56687,0.14428,-0.96038,-0.49941,-0.14119,0.25268,-0.07437,-0.51075,0.08079,-0.68437,-0.06732,2.86422,-0.59113,-0.52788,0.57979,-0.93857,-0.94303,0.06879,0
peptide_nm_141,1.61053,0.69577,-0.63272,0.26561,-0.42851,-0.56687,0.12218,2.18298,-0.49941,-0.91171,-0.73841,-0.98168,-0.51075,-0.86036,1.07998,-0.8015,-0.74592,-0.59113,-0.52788,3.47952,0.02823,-0.35959,-0.57152,0
peptide_nm_142,-0.85632,-0.72246,1.61174,0.301,-0.42851,1.71837,-0.61951,-0.30758,-0.49941,0.64217,-0.72021,-0.52424,-0.51075,-0.86036,-0.68437,-0.8015,1.0742,-0.59113,-0.52788,-0.17171,-1.28689,-0.70012,-0.17613,0
peptide_nm_143,0.06935,-0.05723,-0.63272,1.93863,-0.42851,0.46541,-0.61951,-0.37062,1.87192,-0.20979,-0.76777,-0.15515,-0.51075,-0.86036,-0.68437,-0.8015,-0.74592,-0.59113,0.5787,-0.2455,0.01638,-0.15605,1.27805,0
peptide_nm_144,-0.85632,-0.72246,-0.63272,-0.65651,-0.42851,-0.56687,-0.61951,-0.96038,-0.49941,-0.91171,0.45512,-0.98168,1.46927,0.2108,0.34958,1.70531,0.28129,-0.59113,-0.52788,0.78916,-2.32134,-2.37163,-1.65242,0
peptide_nm_145,0.63267,-0.72246,-0.63272,3.05408,-0.42851,1.64711,1.6189,-0.32794,0.77206,1.34642,-0.25837,-0.53851,-0.51075,0.05904,0.2031,2.06738,0.13576,-0.59113,-0.52788,0.54477,-0.66441,-0.05654,-0.46794,0
peptide_nm_146,0.14568,-0.72246,-0.63272,1.21624,-0.42851,1.66793,1.63996,-0.32199,-0.49941,-0.15192,-0.24939,-0.98168,-0.51075,-0.86036,-0.68437,-0.8015,-0.74592,-0.59113,-0.52788,-0.18858,-0.62818,-0.99235,0.30988,0
peptide_nm_147,-0.85632,-0.03936,0.40838,-0.65651,-0.42851,2.61318,-0.61951,0.25083,0.71811,-0.19094,-0.75581,-0.98168,-0.51075,-0.86036,0.16544,-0.11471,-0.74592,0.69039,0.60842,1.19084,0.22847,-0.25608,0.34451,0
peptide_nm_148,-0.85632,-0.06266,-0.63272,0.20148,-0.42851,0.45699,0.7607,-0.37543,-0.49941,1.17685,-1.21276,-0.98168,1.06113,-0.01,0.13646,-0.13814,-0.74592,-0.59113,1.66721,-0.25113,0.26267,-0.46207,1.66698,0
peptide_nm_149,1.01013,1.96017,-0.63272,1.0877,-0.42851,1.51454,0.08195,0.22877,-0.49941,-0.91171,0.13311,-0.56504,1.08699,0.00399,0.14996,-0.12722,-0.74592,-0.59113,-0.52788,1.1521,0.05368,0.13665,0.63012,0
peptide_nm_150,0.11909,-0.02149,-0.63272,1.16654,-0.42851,-0.56687,0.11366,0.28252,0.74996,-0.91171,-0.27496,-0.54621,1.15921,-0.86036,0.18768,-0.09675,1.85315,-0.59113,-0.52788,-0.93585,-0.34272,0.12481,-0.41059,0
peptide_nm_151,-0.85632,-0.72246,0.5831,0.38085,0.41108,-0.56687,-0.61951,-0.25314,-0.49941,-0.91171,-0.14549,-0.98168,1.38976,-0.86036,0.30806,0.80259,2.21195,-0.59113,-0.52788,-0.10798,-2.05116,-1.48391,-1.4031,0
peptide_nm_152,-0.3845,-0.04432,-0.63272,-0.65651,-0.42851,0.48544,0.08977,0.24203,-0.49941,-0.19618,-0.75914,-0.13911,-0.51075,-0.86036,-0.68437,0.56209,1.76847,-0.59113,-0.52788,-0.23211,-0.09903,-0.08055,0.68592,0
peptide_nm_153,0.99753,1.27593,-0.63272,1.94214,-0.42851,0.46681,-0.61951,0.81131,0.68786,1.19688,1.01521,-0.15403,-0.51075,-0.86036,-0.68437,0.53795,-0.74592,-0.59113,0.58019,-0.24456,0.64398,-0.09214,0.549,0
peptide_nm_154,-0.36537,-0.01682,-0.63272,3.01388,-0.42851,-0.56687,-0.61951,-0.33479,-0.49941,-0.16715,-0.26871,-0.10494,-0.51075,0.04908,-0.68437,-0.09205,0.12621,-0.59113,-0.52788,1.26102,-0.37683,-0.76811,0.48058,0
peptide_nm_155,0.11184,1.36482,-0.63272,0.24824,-0.42851,3.75178,1.56364,-0.34355,-0.49941,-0.91171,0.18348,-0.11721,-0.51075,0.03635,0.18119,-0.10199,-0.74592,-0.59113,-0.52788,0.50822,-0.22427,0.35847,-0.5606,0
peptide_nm_156,-0.85632,-0.72246,2.64691,1.20898,-0.42851,-0.56687,0.13073,-0.32446,-0.49941,2.11568,-0.73294,-0.09046,-0.51075,-0.86036,-0.68437,-0.08034,1.02713,-0.59113,-0.52788,-0.19147,-0.16173,-0.41384,-0.70984,0
peptide_nm_157,-0.85632,-0.01584,1.52117,0.26236,0.31518,2.72267,0.11957,-0.96038,-0.49941,2.07064,-1.21276,-0.10372,-0.51075,-0.86036,0.1947,-0.8015,0.12742,-0.59113,1.82296,-0.93585,0.15791,-0.18869,-0.78547,0
peptide_nm_158,-0.85632,-0.02001,1.50845,1.17037,-0.42851,0.52316,4.52346,0.90789,-0.49941,-0.91171,0.66678,-0.10891,-0.51075,0.04496,-0.68437,0.61097,0.12226,-0.59113,0.6406,0.52209,0.25182,-0.49924,-0.3028,0
peptide_nm_159,2.12503,0.70589,-0.63272,0.27219,-0.42851,3.86609,0.87445,-0.32722,-0.49941,-0.15815,-0.25729,-0.98168,-0.51075,0.06008,3.75799,-0.8015,1.90211,-0.59113,0.66012,2.02874,-0.22975,-0.38857,-0.52651,0
peptide_nm_160,1.58342,-0.02114,1.50503,1.16746,-0.42851,0.52142,0.84756,0.28314,0.75059,1.30829,-0.27449,0.32539,2.83086,0.04352,1.06059,-0.8015,-0.74592,-0.59113,0.63873,-0.20804,-0.24346,-0.36854,0.07302,0
peptide_nm_161,-0.85632,-0.72246,-0.63272,-0.65651,-0.42851,0.68119,9.47521,0.46571,-0.49941,-0.91171,-1.21276,-0.98168,-0.51075,-0.86036,0.3162,-0.8015,-0.74592,-0.59113,-0.52788,-0.93585,-2.26085,-1.32447,-1.70313,0
peptide_nm_162,0.16314,-0.72246,-0.63272,-0.65651,-0.42851,-0.56687,0.14677,2.2872,0.80638,2.95343,0.74754,0.38373,1.23463,-0.86036,-0.68437,-0.06492,0.15956,-0.59113,-0.52788,-0.93585,-1.04372,-0.47326,-0.51046,0
peptide_nm_163,0.62063,-0.01486,-0.63272,2.10392,-0.42851,-0.56687,1.60079,1.54893,2.02296,-0.16509,-0.26609,-0.54209,-0.51075,0.05161,0.19592,-0.09008,1.00317,-0.59113,-0.52788,-0.20153,0.1495,-0.5733,-0.35874,0
peptide_nm_164,1.62814,-0.00828,-0.63272,-0.65651,-0.42851,1.64961,0.12747,1.57226,0.7735,0.59541,-0.25729,-0.538,-0.51075,-0.86036,0.2041,-0.08347,0.13676,-0.59113,-0.52788,-0.1947,-0.39836,-0.29742,-0.47314,0
peptide_nm_165,0.58392,-0.72246,0.41891,1.13804,-0.42851,-0.56687,0.1022,-0.96038,-0.49941,-0.18364,-0.28962,-0.98168,1.1331,-0.86036,-0.68437,-0.8015,-0.74592,-0.59113,0.61992,-0.93585,-0.13644,0.17116,-0.14629,0
peptide_nm_166,-0.85632,-0.72246,4.71425,1.16834,1.04843,-0.56687,2.31606,1.52788,-0.49941,-0.91171,0.19533,-0.10988,-0.51075,1.85258,0.18854,-0.09605,0.12129,-0.59113,0.6393,1.24864,0.1141,-0.44489,-0.19781,0
peptide_nm_167,0.19821,-0.72246,2.83227,-0.65651,2.76182,-0.56687,0.96577,1.0552,0.8513,0.68753,-1.21276,0.90149,1.29467,-0.86036,2.14396,-0.8015,-0.74592,-0.59113,-0.52788,0.63705,-0.64609,-1.3645,-1.01542,0
peptide_nm_168,0.10931,-0.02851,0.42491,2.05065,1.03218,1.58682,-0.61951,0.88529,-0.49941,0.55272,0.17984,-0.55057,1.14247,0.03401,1.04224,-0.8015,-0.74592,0.71074,0.62646,0.50445,-0.85654,0.04495,0.51829,0
peptide_nm_169,0.08733,-0.04431,2.46793,0.22534,-0.42851,-0.56687,0.79908,0.84326,-0.49941,-0.19616,-1.21276,-0.1391,1.10483,-0.86036,-0.68437,-0.1197,-0.74592,0.6811,-0.52788,-0.93585,0.63372,-0.46046,0.43372,0
peptide_nm_170,-0.85632,-0.02411,0.43162,-0.65651,-0.42851,0.51681,0.11092,-0.34126,-0.49941,-0.17484,-0.74561,-0.98168,-0.51075,0.93973,-0.68437,-0.09938,0.1172,-0.59113,-0.52788,-0.93585,0.6788,-1.21863,0.34728,0
peptide_nm_171,2.27823,-0.72246,-0.63272,0.31991,0.36175,0.59832,0.95122,1.7024,0.83891,0.67286,0.29409,-0.51521,-0.51075,-0.86036,1.18389,-0.8015,1.11015,-0.59113,0.72116,-0.15662,-0.52529,-1.09932,-1.1231,0
peptide_nm_172,2.00114,0.64654,0.41051,1.1237,-0.42851,1.55751,0.09643,-0.35354,-0.49941,0.53279,-0.297,-0.98168,1.11997,-0.86036,-0.68437,-0.8015,-0.74592,-0.59113,-0.52788,-0.2255,-0.26691,-0.20917,0.70202,0
peptide_nm_173,0.61282,-0.72246,-0.63272,-0.65651,-0.42851,0.52536,0.11668,-0.33637,-0.49941,-0.91171,-0.74193,-0.10715,-0.51075,-0.86036,-0.68437,-0.8015,-0.74592,-0.59113,-0.52788,0.52503,0.70177,-0.59288,-0.69341,0
peptide_nm_174,1.17309,0.00675,-0.63272,0.29174,0.33895,0.5647,0.1432,0.33259,2.1,-0.14228,0.25061,-0.52866,1.22649,0.07946,1.12998,0.66479,-0.74592,-0.59113,-0.52788,0.57765,-0.12066,-0.73349,-0.9293,0
peptide_nm_175,-0.37969,-0.72246,0.41136,1.12514,-0.42851,-0.56687,0.09701,-0.35304,-0.49941,1.97961,-0.29626,-0.13052,1.12129,-0.86036,-0.68437,-0.8015,0.10076,-0.59113,0.61167,-0.93585,0.65659,-0.65796,0.32235,0
peptide_nm_176,0.57284,2.01635,-0.63272,2.0146,-0.42851,-0.56687,3.67741,0.25367,3.16171,0.53322,3.36742,-0.98168,1.12046,-0.86036,1.87104,1.26369,0.94658,-0.59113,1.75005,0.48527,0.28769,0.14794,-0.27766,0
peptide_nm_177,-0.85632,-0.72246,-0.63272,0.34306,1.18949,0.62594,-0.61951,-0.96038,-0.49941,-0.91171,0.32982,-0.98168,-0.51075,-0.86036,0.27191,0.74416,-0.74592,-0.59113,0.75078,-0.13814,-2.11217,-0.89175,-0.67979,0
peptide_nm_178,0.75606,-0.72246,-0.63272,-0.65651,-0.42851,-0.56687,0.18846,-0.27553,0.87742,-0.09662,-0.69602,-0.98168,-0.51075,-0.86036,0.27664,-0.02485,0.20882,-0.59113,-0.52788,-0.13419,-1.7083,-1.04764,-1.06387,0
peptide_nm_179,-0.85632,0.64572,0.40989,0.23307,-0.42851,1.55624,0.096,-0.96038,-0.49941,-0.91171,-1.21276,-0.13171,-0.51075,-0.86036,-0.68437,0.57407,-0.74592,0.69225,0.61007,-0.22592,-0.24192,-0.86009,1.48437,0
peptide_nm_180,2.07004,0.67955,1.50406,4.8129,-0.42851,1.60873,3.04651,1.52555,0.75002,1.30728,1.60078,-0.1107,1.15929,0.94657,1.0598,0.60808,3.58607,0.72398,0.63821,-0.20837,-0.41324,-0.17133,0.01438,0
peptide_nm_181,-0.85632,-0.72246,-0.63272,-0.65651,0.44382,-0.56687,-0.61951,0.50926,-0.49941,3.46106,-0.10388,-0.98168,1.46386,-0.86036,0.34676,-0.8015,-0.74592,-0.59113,-0.52788,-0.93585,-1.74537,-2.46069,-1.99586,0
peptide_nm_182,-0.85632,-0.72246,0.4654,-0.65651,-0.42851,-0.56687,1.6413,-0.96038,-0.49941,-0.15146,-0.24882,-0.08646,-0.51075,0.06825,1.10833,-0.0771,-0.74592,-0.59113,-0.52788,1.30731,-0.062,-0.99583,-0.25569,0
peptide_nm_183,0.11486,-0.02452,-0.63272,-0.65651,-0.42851,3.76528,-0.61951,2.13342,0.74455,-0.91171,0.65472,-0.54809,1.15198,0.03915,0.1839,-0.8015,-0.74592,-0.59113,0.6331,-0.21156,0.11457,-0.3453,-0.14161,0
peptide_nm_184,0.60717,-0.02131,-0.63272,0.25525,0.30942,-0.56687,1.58056,0.28284,-0.49941,-0.91171,0.1943,-0.98168,-0.51075,0.94695,0.1879,-0.09656,1.85382,0.72426,0.63845,-0.20822,0.03832,-0.85233,0.39276,0
peptide_nm_185,-0.35115,0.00362,-0.63272,2.17601,1.86399,-0.56687,1.65878,0.32704,0.79471,0.62053,-1.21276,-0.53061,1.21903,-0.86036,-0.68437,0.6585,1.04886,-0.59113,0.67991,1.32465,-0.14436,-1.27991,-0.09672,0
peptide_nm_186,0.1702,0.01524,-0.63272,-0.65651,-0.42851,-0.56687,-0.61951,-0.30637,-0.49941,-0.91171,-1.21276,-0.52339,-0.51075,1.04115,0.23337,-0.05982,4.72457,-0.59113,0.69924,-0.93585,-0.18551,-0.70725,-1.30114,0
peptide_nm_187,0.12384,-0.01807,-0.63272,0.25946,-0.42851,0.52618,-0.61951,2.16202,-0.49941,-0.16848,-0.27039,-0.98168,-0.51075,-0.86036,0.19192,-0.8015,0.12466,-0.59113,-0.52788,0.52613,-1.03629,-0.08553,0.3546,0
peptide_nm_188,0.09623,-0.03791,-0.63272,-0.65651,-0.42851,-0.56687,1.52845,0.25339,-0.49941,0.53288,-0.29694,-0.55641,-0.51075,0.90414,0.16724,-0.11326,-0.74592,-0.59113,-0.52788,-0.22545,0.54687,-0.55245,0.32539,0
peptide_nm_189,4.3742,2.6947,1.4505,3.78708,-0.42851,3.67526,4.38426,2.67504,-0.49941,2.6939,3.35893,0.71662,6.00198,0.02046,1.86631,1.25986,1.78812,0.69102,1.74583,2.61036,-0.10885,-0.16069,0.54067,0
peptide_nm_190,0.04643,0.57505,-0.63272,0.18711,-0.42851,-0.56687,-0.61951,-0.38523,-0.49941,-0.22718,-0.34482,-0.57865,-0.51075,-0.86036,-0.68437,0.50301,-0.74592,-0.59113,-0.52788,0.41066,-0.30154,0.88755,1.10702,0
peptide_nm_191,-0.38516,1.30913,0.39938,0.2241,-0.42851,-0.56687,1.5054,-0.96038,-0.49941,1.23192,-0.75976,-0.14028,-0.51075,0.8852,1.84303,0.5602,1.76499,-0.59113,0.5986,0.46969,-0.00768,-0.04707,0.60128,0
peptide_nm_192,0.03692,1.2033,0.34562,-0.65651,-0.42851,-0.56687,-0.61951,0.17782,-0.49941,-0.91171,-1.21276,1.01225,-0.51075,-0.03304,0.11421,-0.15612,0.04745,-0.59113,-0.52788,-0.93585,0.134,0.84174,1.0643,0
peptide_nm_193,-0.85632,1.24438,0.36649,0.19604,-0.42851,-0.56687,0.75195,-0.96038,-0.49941,1.85536,0.54148,0.2402,-0.51075,-0.86036,0.94686,-0.14235,-0.74592,0.63883,0.5627,-0.25548,1.26333,0.54737,-0.32596,0
peptide_nm_194,-0.35767,-0.00575,0.4596,2.13945,-0.42851,1.65746,3.12863,-0.32498,-0.49941,-0.15548,0.22552,-0.98168,1.1967,-0.86036,-0.68437,-0.08093,-0.74592,-0.59113,0.66433,-0.93585,0.38331,-0.6654,-0.90681,0
peptide_nm_195,-0.85632,-0.02792,3.6014,0.24665,-0.42851,-0.56687,2.28624,-0.96038,-0.49941,-0.17887,-0.28357,0.74421,1.14388,0.03477,0.17967,-0.10322,0.97088,-0.59113,0.62744,1.22644,0.10946,-0.08265,-0.29278,0
