,Length,y
NP05269,11.0,1
NP07225,25.0,1
NP05894,13.0,1
NP03852,21.0,1
NP06428,29.0,1
NP11032,28.0,1
NP07001,12.0,1
NP08247,73.0,1
NP09038,93.0,1
NP09806,25.0,1
NP09526,13.0,1
NP04283,33.0,1
NP07598,40.0,1
NP04700,17.0,1
NP10978,11.0,1
NP04299,38.0,1
NP07119,12.0,1
NP04280,36.0,1
NP09642,14.0,1
NP04938,30.0,1
NP11177,94.0,1
NP07219,17.0,1
NP06986,34.0,1
NP05908,27.0,1
NP08170,42.0,1
NP07856,34.0,1
NP06139,12.0,1
NP07796,13.0,1
NP05167,65.0,1
NP05311,15.0,1
NP03254,13.0,1
NP06891,13.0,1
NP07379,16.0,1
NP07248,17.0,1
NP02900,22.0,1
NP07363,15.0,1
NP10740,11.0,1
NP07657,36.0,1
NP00757,15.0,1
NP03033,11.0,1
NP05883,12.0,1
NP05221,32.0,1
NP09401,16.0,1
NP06328,22.0,1
NP00754,12.0,1
NP06912,24.0,1
NP08264,15.0,1
NP01719,21.0,1
NP00593,19.0,1
NP03426,12.0,1
NP02686,11.0,1
NP07083,14.0,1
NP02792,11.0,1
NP05884,12.0,1
NP09716,17.0,1
NP03847,11.0,1
NP09272,21.0,1
NP09894,31.0,1
NP10780,11.0,1
NP11295,71.0,1
NP04094,11.0,1
NP07341,13.0,1
NP02829,16.0,1
NP04932,30.0,1
NP11326,93.0,1
NP06337,13.0,1
NP02961,19.0,1
NP09636,12.0,1
NP07402,29.0,1
NP08469,14.0,1
NP06104,25.0,1
NP07817,11.0,1
NP07016,14.0,1
NP03849,11.0,1
NP04466,28.0,1
NP05498,24.0,1
NP02942,14.0,1
NP03369,20.0,1
NP01402,36.0,1
NP11327,93.0,1
NP01723,12.0,1
NP09670,17.0,1
NP00059,20.0,1
NP06717,37.0,1
NP10792,12.0,1
NP03543,12.0,1
NP01008,20.0,1
NP05149,20.0,1
NP00122,12.0,1
NP05854,26.0,1
NP07488,34.0,1
NP09985,11.0,1
NP04373,46.0,1
NP10895,17.0,1
NP09928,38.0,1
NP01399,44.0,1
NP07118,14.0,1
NP01129,11.0,1
NP05729,16.0,1
NP04928,30.0,1
NP10704,14.0,1
NP04986,30.0,1
NP05528,23.0,1
NP06834,25.0,1
NP07028,62.0,1
NP10355,28.0,1
NP04282,29.0,1
NP09897,41.0,1
NP04148,17.0,1
NP04761,28.0,1
NP07299,13.0,1
NP05459,14.0,1
NP07370,13.0,1
NP00853,12.0,1
NP04440,27.0,1
NP09854,41.0,1
NP03569,12.0,1
NP01804,46.0,1
NP11315,70.0,1
NP07296,18.0,1
NP01888,13.0,1
NP09918,41.0,1
NP05192,35.0,1
NP06327,13.0,1
NP03532,34.0,1
NP11372,74.0,1
NP07404,19.0,1
NP11359,68.0,1
NP05682,12.0,1
NP00809,12.0,1
NP03949,69.0,1
NP07121,12.0,1
NP06878,33.0,1
NP07078,13.0,1
NP09310,16.0,1
NP11316,70.0,1
NP01896,24.0,1
NP00791,20.0,1
NP06944,14.0,1
NP07849,16.0,1
NP01738,11.0,1
NP04238,29.0,1
NP09296,15.0,1
NP05093,21.0,1
NP05832,29.0,1
NP04022,53.0,1
NP04762,20.0,1
NP07350,12.0,1
NP05698,56.0,1
NP11152,94.0,1
NP04697,16.0,1
NP04844,21.0,1
NP00902,11.0,1
NP06048,22.0,1
NP11298,69.0,1
NP07552,29.0,1
NP09749,12.0,1
NP05141,40.0,1
NP07427,42.0,1
NP00626,19.0,1
NP04766,21.0,1
NP06700,36.0,1
NP09203,20.0,1
NP08539,33.0,1
NP00764,14.0,1
NP02354,11.0,1
NP06218,31.0,1
NP01510,74.0,1
NP05240,13.0,1
NP07142,12.0,1
NP09054,79.0,1
NP06715,35.0,1
NP09794,94.0,1
NP07566,32.0,1
NP00025,86.0,1
NP05150,22.0,1
NP03039,20.0,1
NP10647,47.0,1
NP09924,78.0,1
NP05124,38.0,1
NP07476,18.0,1
NP07304,21.0,1
NP05327,52.0,1
NP07399,38.0,1
NP05200,26.0,1
NP06141,18.0,1
NP04393,36.0,1
NP02080,50.0,1
NP03417,12.0,1
NP04996,22.0,1
NP06393,24.0,1
NP09039,91.0,1
NP07004,19.0,1
NP08275,13.0,1
NP01017,12.0,1
NP09800,88.0,1
NP04967,30.0,1
NP05524,23.0,1
NP05942,11.0,1
NP02025,48.0,1
NP08510,14.0,1
NP02053,16.0,1
NP07393,17.0,1
NP08983,39.0,1
NP02045,14.0,1
NP02193,21.0,1
NP07319,11.0,1
NP04461,28.0,1
NP08331,13.0,1
NP09410,24.0,1
NP03770,29.0,1
NP09762,21.0,1
NP08049,29.0,1
NP01791,37.0,1
NP07307,16.0,1
NP00908,19.0,1
NP06859,14.0,1
NP04405,48.0,1
NP07636,36.0,1
NP05201,28.0,1
NP07543,30.0,1
NP11355,69.0,1
NP09954,43.0,1
NP01965,21.0,1
NP03794,60.0,1
NP02966,11.0,1
NP08052,19.0,1
NP01154,12.0,1
NP09707,18.0,1
NP07460,23.0,1
NP05930,12.0,1
NP02595,24.0,1
NP08445,32.0,1
NP02486,85.0,1
NP11121,39.0,1
NP04142,11.0,1
NP11377,74.0,1
NP07085,14.0,1
NP01190,13.0,1
NP07258,16.0,1
NP00788,13.0,1
NP04633,72.0,1
NP02295,29.0,1
NP09048,91.0,1
NP07306,16.0,1
NP08260,18.0,1
NP06422,27.0,1
NP06698,38.0,1
NP09037,23.0,1
NP09729,14.0,1
NP08556,90.0,1
NP02824,16.0,1
NP02851,11.0,1
NP11376,76.0,1
NP04793,30.0,1
NP02968,20.0,1
NP11333,71.0,1
NP07711,36.0,1
NP06430,27.0,1
NP11324,99.0,1
NP07547,30.0,1
NP02240,14.0,1
NP09349,15.0,1
NP06499,33.0,1
NP06092,15.0,1
NP05914,57.0,1
NP11335,88.0,1
NP03841,27.0,1
NP09528,15.0,1
NP04481,12.0,1
NP05281,15.0,1
NP06716,34.0,1
NP03046,13.0,1
NP11403,74.0,1
NP05477,38.0,1
NP07704,37.0,1
NP05180,24.0,1
NP01182,11.0,1
NP06679,30.0,1
NP08918,11.0,1
NP08156,17.0,1
NP07537,20.0,1
NP10687,21.0,1
NP04876,22.0,1
NP03462,12.0,1
NP02933,13.0,1
NP06162,18.0,1
NP05888,13.0,1
NP11166,93.0,1
NP06191,22.0,1
NP06130,20.0,1
NP03749,11.0,1
NP02648,21.0,1
NP10718,14.0,1
NP10806,17.0,1
NP04960,29.0,1
NP07430,12.0,1
NP00026,86.0,1
NP10659,11.0,1
NP09400,13.0,1
NP10796,11.0,1
NP05622,22.0,1
NP11238,21.0,1
NP03178,11.0,1
NP04900,19.0,1
NP01325,72.0,1
NP00760,16.0,1
NP07549,29.0,1
NP10882,11.0,1
NP09893,12.0,1
NP05570,12.0,1
NP03551,18.0,1
NP10753,11.0,1
NP00062,20.0,1
NP09804,43.0,1
NP06702,35.0,1
NP05168,82.0,1
NP07482,28.0,1
NP09903,25.0,1
NP06858,11.0,1
NP03210,11.0,1
NP04366,31.0,1
NP05767,48.0,1
NP07517,13.0,1
NP03590,12.0,1
NP06361,40.0,1
NP04189,38.0,1
NP11341,73.0,1
NP06395,24.0,1
NP01967,63.0,1
NP02024,49.0,1
NP05122,37.0,1
NP01530,27.0,1
NP07154,24.0,1
NP03483,28.0,1
NP01609,11.0,1
NP02261,35.0,1
NP06272,12.0,1
NP01370,34.0,1
NP06876,25.0,1
NP03571,11.0,1
NP06992,19.0,1
NP02823,12.0,1
NP03798,25.0,1
NP04797,26.0,1
NP00748,12.0,1
NP04698,15.0,1
NP04382,27.0,1
NP01926,15.0,1
NP07235,15.0,1
NP03410,13.0,1
NP06917,19.0,1
NP04877,21.0,1
NP09009,52.0,1
NP06745,95.0,1
NP07338,19.0,1
NP01890,13.0,1
NP03116,17.0,1
NP07627,32.0,1
NP03850,11.0,1
NP09207,16.0,1
NP07374,14.0,1
NP11067,12.0,1
NP00040,87.0,1
NP03748,22.0,1
NP07070,13.0,1
NP07970,39.0,1
NP07477,19.0,1
NP06340,14.0,1
NP08627,19.0,1
NP08707,11.0,1
NP04905,22.0,1
NP09340,28.0,1
NP05186,24.0,1
NP00962,13.0,1
NP08614,12.0,1
NP00911,18.0,1
NP00990,21.0,1
NP01188,11.0,1
NP03843,17.0,1
NP09900,43.0,1
NP08249,73.0,1
NP02263,15.0,1
NP00919,48.0,1
NP07473,15.0,1
NP09342,15.0,1
NP05108,33.0,1
NP04965,30.0,1
NP09309,27.0,1
NP05820,16.0,1
NP07582,36.0,1
NP05030,34.0,1
NP06953,24.0,1
NP07009,20.0,1
NP04832,21.0,1
NP02685,11.0,1
NP05113,31.0,1
NP10732,14.0,1
NP10373,35.0,1
NP05684,15.0,1
NP05487,27.0,1
NP06536,11.0,1
NP04217,26.0,1
NP07518,13.0,1
NP03424,13.0,1
NP04860,21.0,1
NP08545,33.0,1
NP06398,15.0,1
NP04801,37.0,1
NP00925,11.0,1
NP09898,41.0,1
NP10943,11.0,1
NP00014,16.0,1
NP08079,29.0,1
NP06113,77.0,1
NP06355,73.0,1
NP04952,36.0,1
NP09429,26.0,1
NP04977,29.0,1
NP03676,11.0,1
NP04634,69.0,1
NP01567,11.0,1
NP01326,72.0,1
NP06983,26.0,1
NP09473,19.0,1
NP01677,74.0,1
NP06851,30.0,1
NP10759,12.0,1
NP09911,61.0,1
NP07049,23.0,1
NP04205,69.0,1
NP10321,22.0,1
NP06153,57.0,1
NP07719,15.0,1
NP08658,13.0,1
NP04804,34.0,1
NP06423,35.0,1
NP01394,77.0,1
NP10945,11.0,1
NP04370,44.0,1
NP04457,43.0,1
NP04717,26.0,1
NP02312,11.0,1
NP01321,72.0,1
NP02461,14.0,1
NP06699,38.0,1
NP06412,20.0,1
NP01016,12.0,1
NP05091,21.0,1
NP11309,76.0,1
NP00890,15.0,1
NP07381,13.0,1
NP11072,12.0,1
NP04156,19.0,1
NP07959,23.0,1
NP05228,15.0,1
NP05828,42.0,1
NP01661,11.0,1
NP06621,23.0,1
NP06547,11.0,1
NP00597,15.0,1
NP01355,72.0,1
NP07364,12.0,1
NP04243,29.0,1
NP05183,20.0,1
NP05826,34.0,1
NP10867,11.0,1
NP10837,14.0,1
NP04346,31.0,1
NP00871,11.0,1
NP06538,11.0,1
NP11245,46.0,1
NP02006,74.0,1
NP06211,76.0,1
NP01515,14.0,1
NP02522,19.0,1
NP09359,27.0,1
NP07041,13.0,1
NP06936,20.0,1
NP06314,11.0,1
NP07848,15.0,1
NP07961,20.0,1
NP00875,13.0,1
NP01478,82.0,1
NP06653,22.0,1
NP02687,11.0,1
NP06125,13.0,1
NP08140,14.0,1
NP04644,61.0,1
NP04703,62.0,1
NP01500,81.0,1
NP06705,45.0,1
NP09434,33.0,1
NP06908,21.0,1
NP05140,30.0,1
NP06335,12.0,1
NP07978,34.0,1
NP03430,12.0,1
NP06975,18.0,1
NP05213,27.0,1
NP06795,37.0,1
NP04645,70.0,1
NP05692,19.0,1
NP06856,11.0,1
NP00815,11.0,1
NP06670,20.0,1
NP01320,72.0,1
NP09369,18.0,1
NP07025,99.0,1
NP04455,42.0,1
NP07072,13.0,1
NP06036,13.0,1
NP01811,37.0,1
NP07125,14.0,1
NP06052,11.0,1
NP05001,21.0,1
NP07396,17.0,1
NP11158,93.0,1
NP01203,18.0,1
NP04179,24.0,1
NP07131,12.0,1
NP03588,22.0,1
NP00818,11.0,1
NP09780,19.0,1
NP03758,27.0,1
NP02101,31.0,1
NP01493,86.0,1
NP09633,11.0,1
NP07960,26.0,1
NP06188,15.0,1
NP01131,12.0,1
NP03546,37.0,1
NP08456,14.0,1
NP03714,15.0,1
NP02169,20.0,1
NP03070,38.0,1
NP04066,68.0,1
NP01156,15.0,1
NP07641,36.0,1
NP06325,13.0,1
NP06875,24.0,1
NP06407,20.0,1
NP02973,12.0,1
NP08405,13.0,1
NP05114,21.0,1
NP07678,36.0,1
NP01174,12.0,1
NP05282,15.0,1
NP06729,21.0,1
NP03641,12.0,1
NP08616,14.0,1
NP05778,11.0,1
NP06972,17.0,1
NP05075,72.0,1
NP05132,34.0,1
NP03422,13.0,1
NP06786,37.0,1
NP04935,38.0,1
NP04992,31.0,1
NP00950,34.0,1
NP01660,16.0,1
NP08145,17.0,1
NP02149,11.0,1
NP04710,20.0,1
NP05119,25.0,1
NP09793,90.0,1
NP09616,33.0,1
NP05935,11.0,1
NP08509,13.0,1
NP07440,12.0,1
NP07411,19.0,1
NP08229,23.0,1
NP01246,69.0,1
NP07367,17.0,1
