,AAC_A,AAC_R,AAC_N,AAC_D,AAC_C,AAC_Q,AAC_E,AAC_G,AAC_H,AAC_I,AAC_L,AAC_K,AAC_M,AAC_F,AAC_P,AAC_S,AAC_T,AAC_W,AAC_Y,AAC_V,y
Neg_2483,0.088235294117647,0.0588235294117647,0.0,0.088235294117647,0.0,0.0588235294117647,0.088235294117647,0.088235294117647,0.0294117647058823,0.0294117647058823,0.0294117647058823,0.0,0.0,0.0294117647058823,0.088235294117647,0.0294117647058823,0.088235294117647,0.0294117647058823,0.0294117647058823,0.1470588235294117,0
Neg_2866,0.0,0.0,0.0,0.1538461538461538,0.0,0.0,0.0,0.0769230769230769,0.0769230769230769,0.0,0.0769230769230769,0.0,0.0,0.0769230769230769,0.1538461538461538,0.0,0.3076923076923077,0.0,0.0,0.0769230769230769,0
Neg_133,0.034090909090909,0.0681818181818181,0.0227272727272727,0.0795454545454545,0.0113636363636363,0.0795454545454545,0.034090909090909,0.0454545454545454,0.034090909090909,0.0568181818181818,0.1363636363636363,0.0454545454545454,0.0113636363636363,0.0454545454545454,0.0681818181818181,0.0113636363636363,0.0795454545454545,0.0227272727272727,0.034090909090909,0.0795454545454545,0
Neg_1514,0.03125,0.0625,0.0,0.0,0.0,0.03125,0.5625,0.0625,0.0,0.0,0.0,0.15625,0.0,0.0,0.0,0.0,0.03125,0.0,0.0,0.0625,0
Neg_1790,0.088235294117647,0.1176470588235294,0.0588235294117647,0.1176470588235294,0.0,0.0294117647058823,0.0588235294117647,0.0294117647058823,0.0294117647058823,0.0,0.2352941176470588,0.0,0.0294117647058823,0.0588235294117647,0.0588235294117647,0.0294117647058823,0.0,0.0,0.0294117647058823,0.0294117647058823,0
Neg_2219,0.0588235294117647,0.0735294117647058,0.0294117647058823,0.0,0.0147058823529411,0.0147058823529411,0.0147058823529411,0.1029411764705882,0.0735294117647058,0.0588235294117647,0.088235294117647,0.0294117647058823,0.0294117647058823,0.0441176470588235,0.1323529411764706,0.088235294117647,0.0588235294117647,0.0147058823529411,0.0147058823529411,0.0588235294117647,0
Neg_2758,0.048780487804878,0.0975609756097561,0.0,0.024390243902439,0.0,0.048780487804878,0.0365853658536585,0.073170731707317,0.073170731707317,0.0365853658536585,0.0975609756097561,0.048780487804878,0.0,0.024390243902439,0.0609756097560975,0.1707317073170731,0.0975609756097561,0.0,0.0,0.0609756097560975,0
Neg_621,0.0857142857142857,0.0571428571428571,0.0571428571428571,0.0285714285714285,0.0,0.1142857142857142,0.0857142857142857,0.0571428571428571,0.0,0.0571428571428571,0.2,0.1142857142857142,0.0,0.0,0.0,0.0,0.0571428571428571,0.0285714285714285,0.0,0.0571428571428571,0
Neg_904,0.0833333333333333,0.0833333333333333,0.0,0.0833333333333333,0.0,0.0,0.1666666666666666,0.0833333333333333,0.0,0.0,0.25,0.0833333333333333,0.0833333333333333,0.0,0.0833333333333333,0.0,0.0,0.0,0.0,0.0,0
Neg_736,0.0,0.0967741935483871,0.0,0.0,0.064516129032258,0.032258064516129,0.1290322580645161,0.064516129032258,0.0967741935483871,0.0967741935483871,0.032258064516129,0.1290322580645161,0.032258064516129,0.0,0.064516129032258,0.064516129032258,0.032258064516129,0.0,0.032258064516129,0.032258064516129,0
Neg_431,0.0,0.0597014925373134,0.0149253731343283,0.0298507462686567,0.0,0.044776119402985,0.0895522388059701,0.0149253731343283,0.0298507462686567,0.0,0.1194029850746268,0.1492537313432835,0.044776119402985,0.0,0.0895522388059701,0.0746268656716417,0.0597014925373134,0.0,0.0746268656716417,0.1044776119402985,0
Neg_2469,0.0,0.0967741935483871,0.064516129032258,0.064516129032258,0.0967741935483871,0.0,0.0967741935483871,0.0967741935483871,0.032258064516129,0.0967741935483871,0.064516129032258,0.032258064516129,0.0,0.064516129032258,0.032258064516129,0.032258064516129,0.032258064516129,0.0,0.064516129032258,0.032258064516129,0
Neg_2895,0.0843373493975903,0.1325301204819277,0.0120481927710843,0.0602409638554216,0.0,0.0120481927710843,0.0602409638554216,0.0963855421686747,0.0120481927710843,0.0240963855421686,0.1204819277108433,0.0120481927710843,0.0481927710843373,0.036144578313253,0.0843373493975903,0.0963855421686747,0.0240963855421686,0.0120481927710843,0.0,0.072289156626506,0
Neg_202,0.0952380952380952,0.0158730158730158,0.0317460317460317,0.0476190476190476,0.0158730158730158,0.0793650793650793,0.0476190476190476,0.0476190476190476,0.0634920634920634,0.0476190476190476,0.0952380952380952,0.0634920634920634,0.0317460317460317,0.0158730158730158,0.0634920634920634,0.1269841269841269,0.1111111111111111,0.0,0.0,0.0,0
Neg_478,0.1176470588235294,0.088235294117647,0.0588235294117647,0.0294117647058823,0.0294117647058823,0.088235294117647,0.0588235294117647,0.0588235294117647,0.0,0.0,0.0588235294117647,0.088235294117647,0.0294117647058823,0.088235294117647,0.0294117647058823,0.0,0.0588235294117647,0.0294117647058823,0.0588235294117647,0.0294117647058823,0
Neg_1929,0.0617283950617283,0.037037037037037,0.0493827160493827,0.0987654320987654,0.0246913580246913,0.0493827160493827,0.0493827160493827,0.037037037037037,0.0,0.0864197530864197,0.1111111111111111,0.074074074074074,0.0123456790123456,0.037037037037037,0.0493827160493827,0.074074074074074,0.0493827160493827,0.0123456790123456,0.0246913580246913,0.0617283950617283,0
Neg_1179,0.0,0.0,0.1111111111111111,0.0555555555555555,0.0,0.1666666666666666,0.1111111111111111,0.0555555555555555,0.0555555555555555,0.0,0.1111111111111111,0.0,0.0,0.0,0.0555555555555555,0.1111111111111111,0.0555555555555555,0.1111111111111111,0.0,0.0,0
Neg_116,0.0561797752808988,0.0674157303370786,0.0112359550561797,0.0674157303370786,0.0112359550561797,0.0786516853932584,0.1123595505617977,0.0112359550561797,0.0449438202247191,0.0898876404494382,0.146067415730337,0.0,0.0561797752808988,0.0337078651685393,0.1123595505617977,0.0337078651685393,0.0224719101123595,0.0,0.0112359550561797,0.0337078651685393,0
Neg_2854,0.025,0.125,0.075,0.05,0.0,0.075,0.075,0.075,0.0,0.05,0.125,0.05,0.0,0.05,0.025,0.1,0.05,0.025,0.0,0.025,0
Neg_2229,0.054054054054054,0.1351351351351351,0.027027027027027,0.081081081081081,0.0,0.0,0.027027027027027,0.081081081081081,0.0,0.081081081081081,0.1351351351351351,0.027027027027027,0.0,0.054054054054054,0.054054054054054,0.1081081081081081,0.0,0.0,0.054054054054054,0.081081081081081,0
Neg_301,0.0714285714285714,0.0,0.0714285714285714,0.0,0.0357142857142857,0.1071428571428571,0.0714285714285714,0.0357142857142857,0.0714285714285714,0.0357142857142857,0.1428571428571428,0.0357142857142857,0.0,0.0357142857142857,0.0714285714285714,0.0357142857142857,0.0,0.0,0.0714285714285714,0.1071428571428571,0
Neg_2264,0.1206896551724138,0.1034482758620689,0.0344827586206896,0.1034482758620689,0.0172413793103448,0.0172413793103448,0.0862068965517241,0.0344827586206896,0.0172413793103448,0.0172413793103448,0.0172413793103448,0.0344827586206896,0.0344827586206896,0.0,0.0344827586206896,0.1724137931034483,0.0344827586206896,0.0,0.0689655172413793,0.0517241379310344,0
Neg_58,0.0588235294117647,0.0294117647058823,0.0588235294117647,0.0588235294117647,0.0,0.0,0.0294117647058823,0.0294117647058823,0.088235294117647,0.0,0.1176470588235294,0.0588235294117647,0.0294117647058823,0.088235294117647,0.0294117647058823,0.1176470588235294,0.0294117647058823,0.0294117647058823,0.0,0.1470588235294117,0
Neg_37,0.1142857142857142,0.0571428571428571,0.0,0.0857142857142857,0.0,0.0285714285714285,0.4,0.0571428571428571,0.0,0.0,0.0571428571428571,0.0285714285714285,0.0,0.0285714285714285,0.0,0.0285714285714285,0.0571428571428571,0.0,0.0,0.0571428571428571,0
Neg_1299,0.0,0.0909090909090909,0.0,0.0,0.0,0.0909090909090909,0.0,0.0,0.0909090909090909,0.0909090909090909,0.2727272727272727,0.1818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1818181818181818,0
Neg_2238,0.0434782608695652,0.0652173913043478,0.0434782608695652,0.0869565217391304,0.0434782608695652,0.0869565217391304,0.1304347826086956,0.0434782608695652,0.0217391304347826,0.0217391304347826,0.108695652173913,0.0869565217391304,0.0,0.0652173913043478,0.0217391304347826,0.0217391304347826,0.0217391304347826,0.0217391304347826,0.0,0.0652173913043478,0
Neg_1065,0.037037037037037,0.0493827160493827,0.037037037037037,0.0617283950617283,0.0,0.037037037037037,0.074074074074074,0.037037037037037,0.0123456790123456,0.0617283950617283,0.1358024691358024,0.037037037037037,0.037037037037037,0.0617283950617283,0.074074074074074,0.0493827160493827,0.1234567901234567,0.0246913580246913,0.0123456790123456,0.037037037037037,0
Neg_2393,0.0588235294117647,0.0941176470588235,0.0352941176470588,0.0588235294117647,0.0352941176470588,0.0588235294117647,0.0470588235294117,0.0352941176470588,0.0352941176470588,0.0117647058823529,0.1294117647058823,0.0470588235294117,0.0352941176470588,0.0470588235294117,0.0823529411764705,0.0352941176470588,0.0,0.0235294117647058,0.0117647058823529,0.1176470588235294,0
Neg_1063,0.0428571428571428,0.0428571428571428,0.0714285714285714,0.0571428571428571,0.0142857142857142,0.0428571428571428,0.0285714285714285,0.0428571428571428,0.0142857142857142,0.0714285714285714,0.0285714285714285,0.1142857142857142,0.0142857142857142,0.0571428571428571,0.0428571428571428,0.0571428571428571,0.0857142857142857,0.0,0.0571428571428571,0.1142857142857142,0
Neg_2681,0.054054054054054,0.0,0.081081081081081,0.027027027027027,0.027027027027027,0.054054054054054,0.1621621621621621,0.054054054054054,0.0,0.027027027027027,0.054054054054054,0.1351351351351351,0.0,0.0,0.1351351351351351,0.1081081081081081,0.027027027027027,0.0,0.0,0.054054054054054,0
Neg_1206,0.0147058823529411,0.0735294117647058,0.0,0.0735294117647058,0.0588235294117647,0.0147058823529411,0.088235294117647,0.0441176470588235,0.0441176470588235,0.0441176470588235,0.1470588235294117,0.0147058823529411,0.0441176470588235,0.0147058823529411,0.0441176470588235,0.1029411764705882,0.0294117647058823,0.0294117647058823,0.0588235294117647,0.0588235294117647,0
Neg_926,0.0,0.0,0.0,0.1052631578947368,0.0,0.1052631578947368,0.0526315789473684,0.1052631578947368,0.0526315789473684,0.0,0.0526315789473684,0.0526315789473684,0.0,0.0526315789473684,0.1578947368421052,0.1578947368421052,0.0,0.0,0.1052631578947368,0.0,0
Neg_1834,0.1666666666666666,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0833333333333333,0.0,0.1666666666666666,0.1666666666666666,0.0,0.0833333333333333,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0
Neg_219,0.0408163265306122,0.0612244897959183,0.0,0.0408163265306122,0.1020408163265306,0.0408163265306122,0.1224489795918367,0.0408163265306122,0.0204081632653061,0.0204081632653061,0.0816326530612244,0.0,0.0,0.0204081632653061,0.0816326530612244,0.1632653061224489,0.0408163265306122,0.0,0.1224489795918367,0.0,0
Neg_1051,0.0705882352941176,0.0823529411764705,0.0470588235294117,0.0352941176470588,0.0,0.0941176470588235,0.0588235294117647,0.0470588235294117,0.0235294117647058,0.0588235294117647,0.0470588235294117,0.0941176470588235,0.0117647058823529,0.0352941176470588,0.0823529411764705,0.0941176470588235,0.0352941176470588,0.0117647058823529,0.0235294117647058,0.0470588235294117,0
Neg_2732,0.0555555555555555,0.1666666666666666,0.0,0.0,0.0,0.0555555555555555,0.0,0.0,0.0555555555555555,0.0,0.0555555555555555,0.0,0.0,0.0,0.2777777777777778,0.2222222222222222,0.0,0.0,0.0,0.1111111111111111,0
Neg_22,0.05,0.1,0.05,0.0,0.0,0.0,0.15,0.0,0.05,0.1,0.1,0.05,0.05,0.05,0.0,0.05,0.0,0.0,0.1,0.1,0
Neg_2672,0.2,0.0545454545454545,0.0,0.0363636363636363,0.0545454545454545,0.0181818181818181,0.0363636363636363,0.0909090909090909,0.0545454545454545,0.0545454545454545,0.0363636363636363,0.0181818181818181,0.0,0.0545454545454545,0.0363636363636363,0.1272727272727272,0.0545454545454545,0.0,0.0,0.0727272727272727,0
Neg_1925,0.073170731707317,0.073170731707317,0.0365853658536585,0.0121951219512195,0.0,0.0,0.024390243902439,0.0975609756097561,0.0121951219512195,0.024390243902439,0.1341463414634146,0.0121951219512195,0.0121951219512195,0.073170731707317,0.0853658536585365,0.073170731707317,0.0975609756097561,0.0609756097560975,0.024390243902439,0.073170731707317,0
Neg_1046,0.0294117647058823,0.0294117647058823,0.0,0.0,0.0,0.0294117647058823,0.0588235294117647,0.3235294117647059,0.0,0.0294117647058823,0.088235294117647,0.0588235294117647,0.0294117647058823,0.0294117647058823,0.2058823529411764,0.0,0.0,0.0,0.0,0.088235294117647,0
Neg_2602,0.0392156862745098,0.0,0.0392156862745098,0.0,0.0196078431372549,0.0980392156862745,0.0,0.0392156862745098,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0980392156862745,0.0196078431372549,0.2549019607843137,0.0392156862745098,0.0784313725490196,0.0,0.0588235294117647,0.1372549019607843,0
Neg_2626,0.0491803278688524,0.081967213114754,0.0491803278688524,0.1147540983606557,0.0327868852459016,0.0327868852459016,0.0491803278688524,0.0327868852459016,0.0655737704918032,0.0655737704918032,0.081967213114754,0.0491803278688524,0.0327868852459016,0.0327868852459016,0.081967213114754,0.0327868852459016,0.0491803278688524,0.0,0.0,0.0655737704918032,0
Neg_664,0.0246913580246913,0.037037037037037,0.0617283950617283,0.0493827160493827,0.0123456790123456,0.0617283950617283,0.0493827160493827,0.037037037037037,0.0246913580246913,0.1111111111111111,0.1234567901234567,0.037037037037037,0.0493827160493827,0.0246913580246913,0.0246913580246913,0.037037037037037,0.0864197530864197,0.0123456790123456,0.0987654320987654,0.037037037037037,0
Neg_1033,0.1395348837209302,0.0116279069767441,0.0232558139534883,0.0232558139534883,0.0348837209302325,0.0116279069767441,0.0348837209302325,0.0581395348837209,0.0116279069767441,0.0116279069767441,0.1860465116279069,0.0116279069767441,0.0,0.0232558139534883,0.1046511627906976,0.1860465116279069,0.0581395348837209,0.0116279069767441,0.0,0.0581395348837209,0
Neg_1541,0.1785714285714285,0.0714285714285714,0.0357142857142857,0.0238095238095238,0.0,0.0714285714285714,0.0952380952380952,0.0595238095238095,0.0357142857142857,0.0,0.1309523809523809,0.0476190476190476,0.0,0.0238095238095238,0.0595238095238095,0.0595238095238095,0.0357142857142857,0.0,0.0,0.0714285714285714,0
Neg_352,0.1111111111111111,0.0555555555555555,0.0555555555555555,0.1111111111111111,0.0,0.0185185185185185,0.0555555555555555,0.0185185185185185,0.0,0.037037037037037,0.0925925925925925,0.0555555555555555,0.0,0.0,0.2222222222222222,0.0925925925925925,0.074074074074074,0.0,0.0,0.0,0
Neg_2763,0.0476190476190476,0.1269841269841269,0.0952380952380952,0.0317460317460317,0.0476190476190476,0.0952380952380952,0.2063492063492063,0.0,0.0,0.0476190476190476,0.1111111111111111,0.0793650793650793,0.0,0.0158730158730158,0.0,0.0158730158730158,0.0317460317460317,0.0,0.0,0.0476190476190476,0
Neg_2198,0.1529411764705882,0.0823529411764705,0.0117647058823529,0.0117647058823529,0.0588235294117647,0.0235294117647058,0.0235294117647058,0.0705882352941176,0.0352941176470588,0.0352941176470588,0.1411764705882353,0.0,0.0,0.0470588235294117,0.0470588235294117,0.0705882352941176,0.0588235294117647,0.0235294117647058,0.0235294117647058,0.0823529411764705,0
Neg_260,0.0,0.0416666666666666,0.0,0.125,0.0416666666666666,0.0,0.125,0.0416666666666666,0.0,0.0833333333333333,0.0833333333333333,0.125,0.0833333333333333,0.0,0.0416666666666666,0.0416666666666666,0.0416666666666666,0.0,0.0,0.125,0
Neg_743,0.1914893617021276,0.0638297872340425,0.0,0.0212765957446808,0.0,0.1063829787234042,0.0212765957446808,0.1063829787234042,0.0212765957446808,0.0,0.0212765957446808,0.0212765957446808,0.0,0.0,0.2127659574468085,0.1063829787234042,0.0638297872340425,0.0212765957446808,0.0,0.0212765957446808,0
Neg_1798,0.03125,0.125,0.0,0.03125,0.0,0.03125,0.25,0.03125,0.03125,0.0625,0.03125,0.125,0.0625,0.125,0.0,0.0,0.03125,0.03125,0.0,0.0,0
Neg_805,0.1282051282051282,0.0128205128205128,0.0128205128205128,0.0256410256410256,0.0128205128205128,0.0769230769230769,0.0641025641025641,0.0897435897435897,0.0,0.0,0.1025641025641025,0.0128205128205128,0.0256410256410256,0.0384615384615384,0.1282051282051282,0.1025641025641025,0.0384615384615384,0.0,0.0256410256410256,0.1025641025641025,0
Neg_2446,0.021505376344086,0.053763440860215,0.043010752688172,0.053763440860215,0.0,0.021505376344086,0.032258064516129,0.1182795698924731,0.021505376344086,0.043010752688172,0.086021505376344,0.075268817204301,0.0,0.043010752688172,0.043010752688172,0.064516129032258,0.053763440860215,0.021505376344086,0.075268817204301,0.1290322580645161,0
Neg_1456,0.0,0.0526315789473684,0.0526315789473684,0.0526315789473684,0.0526315789473684,0.0526315789473684,0.0,0.0,0.0526315789473684,0.0,0.1052631578947368,0.1578947368421052,0.0526315789473684,0.0526315789473684,0.1578947368421052,0.0526315789473684,0.1052631578947368,0.0,0.0,0.0,0
Neg_853,0.0714285714285714,0.0714285714285714,0.0,0.0,0.0,0.0714285714285714,0.0714285714285714,0.0,0.0,0.0,0.1428571428571428,0.0,0.0,0.0,0.0714285714285714,0.0714285714285714,0.2142857142857142,0.0,0.0,0.2142857142857142,0
Neg_1866,0.075,0.075,0.0,0.05,0.1,0.0,0.1,0.1,0.075,0.0,0.05,0.075,0.0,0.025,0.1,0.075,0.05,0.0,0.025,0.025,0
Neg_1972,0.0909090909090909,0.1136363636363636,0.0,0.0454545454545454,0.0568181818181818,0.034090909090909,0.0454545454545454,0.1022727272727272,0.0227272727272727,0.0227272727272727,0.125,0.0681818181818181,0.0113636363636363,0.0454545454545454,0.1022727272727272,0.0568181818181818,0.034090909090909,0.0,0.0,0.0227272727272727,0
Neg_1250,0.08,0.03,0.04,0.03,0.0,0.07,0.07,0.05,0.07,0.03,0.13,0.04,0.04,0.01,0.06,0.07,0.06,0.02,0.04,0.06,0
Neg_2893,0.074074074074074,0.0864197530864197,0.0246913580246913,0.0246913580246913,0.0,0.2222222222222222,0.0987654320987654,0.0246913580246913,0.0246913580246913,0.0,0.1358024691358024,0.0987654320987654,0.0246913580246913,0.0246913580246913,0.0,0.0123456790123456,0.037037037037037,0.0123456790123456,0.0246913580246913,0.0493827160493827,0
Neg_415,0.0,0.0555555555555555,0.0833333333333333,0.0555555555555555,0.0277777777777777,0.0,0.0555555555555555,0.0555555555555555,0.0277777777777777,0.1111111111111111,0.0833333333333333,0.0,0.0555555555555555,0.0555555555555555,0.1111111111111111,0.0555555555555555,0.0555555555555555,0.0,0.0277777777777777,0.0833333333333333,0
Neg_2440,0.0434782608695652,0.1304347826086956,0.0,0.0,0.0,0.0869565217391304,0.0869565217391304,0.1304347826086956,0.0869565217391304,0.0,0.1739130434782608,0.0,0.0,0.0434782608695652,0.0869565217391304,0.0434782608695652,0.0,0.0,0.0,0.0869565217391304,0
Neg_1947,0.0909090909090909,0.0606060606060606,0.0,0.0303030303030303,0.0606060606060606,0.0909090909090909,0.1212121212121212,0.0606060606060606,0.0,0.0,0.1818181818181818,0.0,0.1212121212121212,0.0,0.0303030303030303,0.0303030303030303,0.0303030303030303,0.0303030303030303,0.0303030303030303,0.0303030303030303,0
Neg_2296,0.1578947368421052,0.1052631578947368,0.0,0.0263157894736842,0.0131578947368421,0.0263157894736842,0.0,0.2631578947368421,0.0131578947368421,0.0131578947368421,0.0657894736842105,0.0263157894736842,0.0263157894736842,0.0,0.0131578947368421,0.0921052631578947,0.0263157894736842,0.0657894736842105,0.0131578947368421,0.0526315789473684,0
